	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_3	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5D_3	0.0645777373974686	0.0509518286528807	0.0442686579073328	0.108353087219094	0.0276541243743259	0.0414672141081102	0.0245243816330459	0.0467905846785465	0.0264088933000122	0.0427217956915337	0.0301734881687193	0.0488292573901182	0.0366434157782993	0.0238018993640321	0.0609067046636922	0.0728432871222546	0.0612876554314098	0.02690015244684	0.0149637018473674	0.0198770613487894	0.0482649879950908	0.0039084506673775	0.0236074808316542	0.0415899400497374	0.0388146769002756	0.00820671963904988	0.0252108951682629	0.0262389976313172	0	0.0559429396426267	0.0761106092888473	0.0678394338196625	0.0571207267992357	0.0326194223237075	0.0269598346292533	0.0191189488717967	0.0493660143390016	0.0204387019763638	0.0333387036365617	0.0475843671217793	0.023735497688447	0.0291627774857123	0.0258561212636207	0.0376448370862454	0.0504400474729712	0.0225959228685526	0.037215740565402	0.0342771609674153	0.0277672157095658	0.0484122987505691	0.0549315330198275	0.0297863286960787	0.0378453055929446	0.0235883503231611	0.0142766574627491	0.0655084078895944	0.0449052412860723	0.0568593443845556	0.050836917842424	0.0325604504581501	0.0428264662019588	0.0293540195227308	0.053767104204296	0.065271595644079	0.0393293184389971	0.0246289308826755	0.00821702257247048	0.0347641744111517	0.0257220260263941	0.0442992003965903	0.0652621979406455	0.0503106252094333	0.0554689447740664	0.0456628236655154	0.0487123301478854	0.0612492054944038	0.0778401785172437	0.0805356146031607	0.0603585358771623
HT29_G1_5E_1	0.0174243107835331	0.00619038353093956	0.0117446437617833	0.0527146846437966	0.0284321048849723	0.0150978935717903	0.0337733079347636	0.0201669716615377	0.0782336402164304	0.0231442929224049	0.0340177789334087	0.00773024741501488	0.0200236144847977	0.0336006288558253	0.00842819139486292	0.0180596197850695	0.0117347509288354	0.0322362246893408	0.0557065730521005	0.0644021307127326	0.0127873922451631	0.0522941433264152	0.0325484756951505	0.015978251850033	0.0171755995914661	0.0477643446610652	0.0320725630154093	0.0349276587536084	0.0559429396426267	0	0.0203790689955127	0.0191202692891573	0.00861793336607766	0.0237871463473328	0.0293357726170035	0.0375011785427379	0.0228497273531855	0.0356265448766714	0.0285049834015206	0.0258990755007408	0.0459186615032565	0.0296192921780698	0.0594829810807804	0.0194530405382333	0.034118367502649	0.0382951866512872	0.0280953501370539	0.0217034441281802	0.0325323789784839	0.014587837363817	0.0147711312615771	0.0313101432408312	0.0200118744543295	0.0343500528603936	0.0460253884366196	0.0230232354463994	0.0181154937521621	0.0138552979664729	0.00513787420744724	0.0259487416630556	0.0145149425846988	0.0314893271911846	0.00469848305218312	0.0100290018413133	0.0240303000705754	0.0362606816162466	0.0483147936719704	0.0218882589429294	0.0305674276856595	0.0116972476357704	0.0114421562026957	0.0108396105808714	0.00920597966009013	0.0144814123011546	0.00953168838091386	0.0155064094183219	0.024322622517943	0.0264109495682446	0.00499838272212165
HT29_G1_5E_3	0.0232648551831064	0.025314636960932	0.0321048875567072	0.0328716545561097	0.0487535384139614	0.0354214897436318	0.0532153519205882	0.0373922899428413	0.0984510210574788	0.0412970862626817	0.0536305057207043	0.0279555494773566	0.0397712242346211	0.0539349702546702	0.0184803408639519	0.00559517711144513	0.0208921789874334	0.0524269038420374	0.0747880020432693	0.083214258343297	0.0295620238823186	0.072518760401573	0.0528686138369904	0.0351340967507555	0.0373995291884665	0.0679702989023742	0.0517566323391701	0.0549706329341134	0.0761106092888473	0.0203790689955127	0	0.016985506835973	0.0204965815438716	0.0437100679890162	0.049344015409856	0.0574455176151071	0.0385681972165985	0.0557594630327418	0.0481794304351668	0.0419791740315423	0.065662927525182	0.0498010262753059	0.0790685722840623	0.0389625983832273	0.0487664360786192	0.0573363827857997	0.0470187559411539	0.0419904220767351	0.0526019294696767	0.0324496790874554	0.0288651725688785	0.0512359536666968	0.0401418616642428	0.0546608622427535	0.0663271561170317	0.024316994853156	0.0345288524136256	0.0267588513832517	0.0254138142689375	0.0450530378426942	0.0346378374856716	0.0501397911103631	0.0225579911636973	0.0128266290313086	0.0411278437637279	0.0551886089259096	0.0685941559112179	0.0422347082223588	0.0505836083114803	0.0320499578141298	0.0120376676382638	0.0272481920086225	0.0223310141853377	0.0320397154212778	0.0290608039775121	0.024525467967602	0.0150530399193695	0.0144949121843436	0.0166407307654522
HT29_G1_5F_1	0.0326130715672629	0.0198001071324266	0.027686774916256	0.0464977074287826	0.0423540602872089	0.0316608870408827	0.0435222454865064	0.0392299298358257	0.0923648630569248	0.0419345186277376	0.0513051684288421	0.025683322189987	0.0318927984682518	0.0485102687892431	0.0240250871510088	0.0113999160540204	0.0277736650061123	0.0482196911627152	0.0636335757362256	0.0714707743566736	0.0197986634365949	0.064641094897437	0.0462725569835346	0.0268186192230883	0.0313022343318146	0.0600497101855911	0.0426795585283493	0.0512982228077569	0.0678394338196625	0.0191202692891573	0.016985506835973	0	0.0121789564573455	0.035863554356773	0.0413189246156464	0.0487769481906482	0.0419392239681516	0.047854668813119	0.0459064792903903	0.0449974392097171	0.0626201207755134	0.0457743669340368	0.0761615943772905	0.0306767526196754	0.0531749727610033	0.0466929611285557	0.0463232053617357	0.0357664559300342	0.0489280909203377	0.0336467519828589	0.0333872707571701	0.0481289923457744	0.0369467009917388	0.0494975526509546	0.0606468269457119	0.00733543489429114	0.0231115086702876	0.032009930543755	0.0218978650731366	0.0353456663855061	0.0319302660989379	0.0393179470961467	0.0173466172706796	0.0202413932967571	0.0293224038057324	0.044471407830625	0.0612061446854289	0.0375420939004881	0.0425063169703719	0.0275447565534672	0.00926761666437197	0.0180222781127896	0.0132936379789978	0.0223452356433574	0.0282035169239189	0.0321162789620593	0.0306465150341182	0.0308916215282547	0.0195490187172567
HT29_G1_5F_2	0.0254558267903538	0.00762803320921083	0.0155141685852327	0.0531995877535346	0.0307021352016027	0.0194882038654252	0.0333354692945404	0.0277792440213568	0.0809796699679101	0.0301151746076724	0.0391473633699893	0.0137714516004268	0.0205735070723545	0.0366827025557592	0.0161960010936492	0.0161490247532083	0.0198619506685594	0.0361802320469962	0.0545890106809153	0.062923590147853	0.00919233191871895	0.0537293989002554	0.0347271780093877	0.0155610536781589	0.0193933992017072	0.0491212282090289	0.0321278969633021	0.0392163849961443	0.0571207267992357	0.00861793336607766	0.0204965815438716	0.0121789564573455	0	0.0246132394197755	0.0302349694509127	0.0380854181312326	0.0308766709017103	0.036803488341612	0.0337429344122578	0.0337168207577382	0.0505303436520154	0.033697067824465	0.0641069059198415	0.0195107813771284	0.0421378192764595	0.0371664377725759	0.03424637474522	0.0239693653709175	0.0368338104221542	0.0222434877124706	0.0233337171904609	0.0359892785593571	0.0247768600244084	0.0376244266753216	0.0489771107340862	0.0146478854879998	0.0140426307131505	0.0224712252237393	0.00993126227115759	0.0250593395322724	0.0197922244556353	0.0298590178539024	0.00535609053228322	0.0152327345582554	0.0206486451944179	0.0349799124269222	0.0500740096432981	0.0254768980758185	0.0314620942298079	0.0153737532240485	0.0085550371112469	0.00693963182980844	0.00183528916960865	0.0117665148061966	0.0165030106358473	0.0238985314512267	0.0292235220111918	0.0306475357000931	0.0116629074119453
HT29_G1_5F_3	0.0359385666737306	0.0184178465319904	0.0126164409011785	0.0763116704731835	0.00709539434580319	0.0113386399933463	0.0103524190567769	0.0227277156469617	0.0566337731315652	0.0209409937763528	0.0202403847448604	0.0174790160018062	0.0040418838040036	0.0135614831600118	0.0300055044223379	0.0402980981388278	0.0313808384218249	0.014836152878679	0.0322715286685239	0.0411195814504726	0.0160760567258334	0.0291587250743181	0.0105775278326753	0.00909334019885942	0.00695745648747291	0.024547669302969	0.0083820918486448	0.018128670763272	0.0326194223237075	0.0237871463473328	0.0437100679890162	0.035863554356773	0.0246132394197755	0	0.00566564356445023	0.0137689299231801	0.0267367036559526	0.0122110394889333	0.0166344130239343	0.0272208370856147	0.0289580948321305	0.013267412370302	0.0419342383147046	0.00519093907757616	0.0346758301933316	0.0153042410815514	0.0200631712653576	0.00422698056433419	0.0162083247473151	0.0209112104869556	0.0272881477061039	0.016543790660298	0.0114239492230767	0.0147169947240378	0.0250184556642083	0.0347754433909773	0.0141231401685904	0.0285639930351982	0.0186634101197466	0.0051216506426837	0.0133791957699659	0.0101749377680607	0.0212117200111432	0.0335822222489068	0.0116391876653873	0.0136049456896313	0.025490945556249	0.00796084133494017	0.00690717114359749	0.0125854794398684	0.0326950534200736	0.017931453009739	0.0230195673533041	0.013573759491167	0.0184179743236779	0.0327337902068706	0.0472085194412609	0.0496300210057224	0.0285203304404221
HT29_G2_4G_1	0.0405769630654158	0.0240689673445284	0.0179175247028802	0.0818876320636185	0.00481059944530076	0.015959849188963	0.00621397052834595	0.0257093334520655	0.0512265505324734	0.0230882486839478	0.0186987715455208	0.0227266850081283	0.00969128355727366	0.0100167575227949	0.0352165770246738	0.0459550435885999	0.036321280104279	0.0125936909576676	0.0272511039984437	0.0361610082377262	0.0215469100849612	0.023521663147349	0.00616290003835039	0.0146841546945897	0.0122502420453788	0.0189065824675683	0.00383203318584309	0.0155873849482302	0.0269598346292533	0.0293357726170035	0.049344015409856	0.0413189246156464	0.0302349694509127	0.00566564356445023	0	0.00817510771428476	0.0294813274528557	0.00657719833610157	0.0165541813883398	0.0293459668605018	0.025387338058944	0.0120051352978428	0.0377471330213503	0.0107379780659709	0.0359680700246021	0.0112545593353534	0.0206573809777804	0.00820732983279966	0.0142325367647686	0.0249193466571864	0.0315153606244669	0.015238684454588	0.014397338981188	0.0112203740646313	0.0200803052945398	0.039845900734583	0.0189729280324152	0.0330068660346317	0.0242021233206309	0.00717941851388655	0.0178016231769141	0.00892955182511854	0.0268696554154676	0.0390270145436603	0.0149923423150991	0.0101360638721914	0.0199303397591652	0.0105834868365479	0.00124280585393714	0.0179110919869405	0.0383522696438016	0.0234894898914145	0.0286158416095864	0.0189861188852733	0.0233083051299651	0.0373011159931508	0.0524276987049412	0.0549225090663073	0.0339907427137393
HT29_G2_4G_2	0.0482955189424422	0.0321719177065757	0.0260651811200963	0.0899907785822777	0.010627871058102	0.0238921384842361	0.00601011007355535	0.0323333270301529	0.0443242507305129	0.0290918205629121	0.0209551525787256	0.0308468458025594	0.0177211427114044	0.0111528096822926	0.0432940568837362	0.0539498768985236	0.0442538463758882	0.0150064519402918	0.0196627920975224	0.0285651317895262	0.0291686926552905	0.0159456521212975	0.00789464336850619	0.0225655008953349	0.0204136734821447	0.0113927710823941	0.0061278662399577	0.0168489256754853	0.0191189488717967	0.0375011785427379	0.0574455176151071	0.0487769481906482	0.0380854181312326	0.0137689299231801	0.00817510771428476	0	0.0357905555323192	0.00301482206127883	0.0209095338592352	0.0350760868443996	0.0235119323299325	0.015857668708669	0.0339862635561943	0.0186315725760701	0.0406125719743686	0.00751554264588325	0.0253021435416481	0.0162049568769444	0.0166358700259714	0.0323449752929478	0.0390041405364931	0.0183516396016022	0.0215350455196997	0.0119728447715933	0.0154111410017851	0.0466732690247568	0.0258935281360692	0.0406350533746989	0.0323703991820094	0.0135051382465119	0.0256086970421801	0.0113334234825951	0.0349496750152017	0.0471809654421325	0.0206843600052585	0.00824715238610598	0.0129199923148341	0.0178623687178982	0.00695040663148034	0.026063934105206	0.0463285286328886	0.0312349816215479	0.0364099448294617	0.0265619057858928	0.0312787403681476	0.0449868840493778	0.0604818916038365	0.0630090733394548	0.0421526230388899
HT29_G2_4G_3	0.0179388139549985	0.0242680210421658	0.0191854938372792	0.0660520296490696	0.0253720901757202	0.0169247477029661	0.0356859975582997	0.00410758537939923	0.0657320407099291	0.00678498337234971	0.0198314464963328	0.0176947026239363	0.0258374703887888	0.0261206296024955	0.0201899837444389	0.0386442896584192	0.0178255104002893	0.0225916140950531	0.0552626027785001	0.0640371626155251	0.0296245558700376	0.0454753538253262	0.0280538506384843	0.0263916284980283	0.0216948195434807	0.0418340398579536	0.0333106099759971	0.0232643866084136	0.0493660143390016	0.0228497273531855	0.0385681972165985	0.0419392239681516	0.0308766709017103	0.0267367036559526	0.0294813274528557	0.0357905555323192	0	0.0328676500074786	0.0160616008562885	0.00342152649187691	0.0309534754691069	0.0206272768452615	0.0431571566452954	0.0266204361739771	0.0112907539265051	0.0407216560864804	0.0123092446559321	0.0225157303252737	0.0216241532467409	0.00878899011990442	0.0097135337041953	0.0196042392239781	0.0153545391748548	0.0260403953899181	0.0359106828409858	0.0455041987433723	0.0328847416806876	0.0118720627302697	0.0213242382286267	0.0316660088127364	0.0149537441913982	0.0368767783859988	0.025636817502421	0.0258241881310748	0.0354123052352597	0.0395384985708027	0.0411877224599634	0.0190767264464821	0.0302409174007632	0.0193693020986395	0.0336662525303538	0.0291826766554998	0.0307670360945334	0.0292518215937465	0.0147059992271793	0.0151397809043186	0.0328343299845777	0.0358870716420462	0.0233555773034445
HT29_G2_4H_1	0.0457477406852343	0.0305373276934411	0.0240228545211904	0.0881846532770747	0.0079365747386131	0.0215678843536542	0.00707117575003075	0.029467838355419	0.0447667111586699	0.0261465142787219	0.0180505229970359	0.0287194984963212	0.0162499801123812	0.00822218389645665	0.0410688113638129	0.052469777736794	0.0418610549139636	0.0120338202837141	0.0224741895893611	0.0313401731629997	0.0281045212467113	0.0169526523025316	0.00488865281489362	0.0212592762318536	0.018460798331904	0.0123392414485213	0.00608680517297989	0.0140224470771504	0.0204387019763638	0.0356265448766714	0.0557594630327418	0.047854668813119	0.036803488341612	0.0122110394889333	0.00657719833610157	0.00301482206127883	0.0328676500074786	0	0.0178955870965714	0.0320953027685579	0.0214960728249247	0.012843422880261	0.032727673075259	0.0173143043002634	0.0376018677293906	0.0100158288239332	0.0222888542040923	0.0140327987514085	0.0136802568081144	0.0296941588727198	0.0363598599965805	0.0153615646822912	0.0188513314388207	0.0091129193117236	0.014379413875938	0.0461881202593721	0.0253046431179053	0.038050417285203	0.030498456878355	0.0130516720638111	0.0231804088212245	0.0122192254855965	0.0333552944546646	0.0451499422901223	0.0206696640563319	0.0102678456920303	0.0133801195911717	0.0152724020175277	0.00536286201076247	0.0240383518234943	0.0448845205224721	0.0300617919367248	0.0351882057124368	0.0255326309438933	0.028949575303621	0.0424248838575191	0.0582209090837847	0.060804798794964	0.0401626003219626
HT29_G2_4H_2	0.0320795908003349	0.0261276618745996	0.0182554859523618	0.078700371339896	0.0117595131579989	0.0142729085808162	0.0224307749316045	0.0136196592582355	0.0513390455445399	0.00940744589815009	0.00551700119883559	0.0208398350988935	0.0182496072262718	0.010299467320934	0.0304818459757947	0.0465171216274449	0.0297880861275068	0.0065712964972919	0.0398266902541397	0.0484635961946839	0.0280446910516517	0.0294401500252798	0.0130295636521881	0.0217911048238261	0.0159930935362416	0.025806431498742	0.0201213837794179	0.00747918367595501	0.0333387036365617	0.0285049834015206	0.0481794304351668	0.0459064792903903	0.0337429344122578	0.0166344130239343	0.0165541813883398	0.0209095338592352	0.0160616008562885	0.0178955870965714	0	0.0145787871569842	0.0175245709449673	0.00505275617104227	0.0310421736706337	0.0195849198352306	0.0197604716846925	0.027052180060096	0.00439639420043033	0.0132374255736687	0.00558435907705252	0.0164581658073191	0.0224102328987348	0.00360864394411395	0.00899178641449226	0.0100602381700036	0.0201584304720401	0.0470376200880628	0.0286505430564604	0.0245438346411958	0.0243133938068777	0.0215760455969963	0.0141344807094897	0.0253152998339123	0.028689124497423	0.0357586742322309	0.0280319842087857	0.0264144070751128	0.0251443174235964	0.00965209001829873	0.0168533634025774	0.0184048268257654	0.0397833765311976	0.0288853539900767	0.0327669563686795	0.0263339974983069	0.0191884407330474	0.0288174936293044	0.046323941832696	0.0492400460434948	0.0315616718014758
HT29_G2_4H_3	0.0211857083435376	0.0268519423168801	0.0211187482902951	0.0693213044586656	0.024956414691125	0.0183709050222778	0.0355447912984409	0.00602864593523119	0.0630001352536114	0.0063064997633787	0.0176141313997747	0.0202487452655957	0.0268212376429804	0.0248593936342699	0.023586231860058	0.0419938034379708	0.0212447762641944	0.0211367890328686	0.0543045968305227	0.0629834427773048	0.0318058052476513	0.0437190618780934	0.0272181536904337	0.027968421228965	0.0228718788388246	0.0402840012657142	0.0331607864547488	0.021367041214745	0.0475843671217793	0.0258990755007408	0.0419791740315423	0.0449974392097171	0.0337168207577382	0.0272208370856147	0.0293459668605018	0.0350760868443996	0.00342152649187691	0.0320953027685579	0.0145787871569842	0	0.0282125718814275	0.0194584476217123	0.0400936229776196	0.0277408255942686	0.00858839261633059	0.040493187021917	0.0104082464064631	0.0230117621672433	0.0199802521612586	0.0114821653586284	0.0131320911309244	0.0179428684693682	0.0158376067995148	0.02463079322	0.0338350470117983	0.04831212689599	0.03468425864386	0.0152927301891699	0.023991002209722	0.0322761740986605	0.0165794009707269	0.0372184985449351	0.0284173831219828	0.0292267661347806	0.0366674245518919	0.0394745566102962	0.0394656748135677	0.0193244074478792	0.0299880439781548	0.0213065959908272	0.0368749134960156	0.0315557882069081	0.0334946285761722	0.0312034906553789	0.0173196383966052	0.0184820080804515	0.0360841059549942	0.0391433740480464	0.0266531254321757
HT29_G2_5A_1	0.0484928718449513	0.0430275301785443	0.035116266804434	0.0958270182068019	0.0218892964152984	0.0312206739369646	0.0285289927127254	0.0298890192589774	0.0348431430067141	0.0254927041921509	0.0120871513538192	0.0382138780377655	0.0321685621063446	0.015508979133686	0.0478674877116086	0.0639360722309925	0.0468895906495551	0.0145610355418235	0.0358785394685244	0.0429289431556141	0.0437063601184782	0.0205862417503119	0.0192352556481002	0.0368015975031929	0.0315408956753638	0.0195728697115506	0.0271121857770862	0.0113671326785079	0.023735497688447	0.0459186615032565	0.065662927525182	0.0626201207755134	0.0505303436520154	0.0289580948321305	0.025387338058944	0.0235119323299325	0.0309534754691069	0.0214960728249247	0.0175245709449673	0.0282125718814275	0	0.0169013389828577	0.0136336282772823	0.0335714236821445	0.0284858108310012	0.0309984095471326	0.0192938082389705	0.0274342453173579	0.0137266400505162	0.0337104685601114	0.0391116380275132	0.014656817000576	0.0260188082848877	0.0143139744272191	0.0103330797647987	0.0629023537864647	0.0429267672022651	0.0413363788485501	0.0415208366475016	0.0324652548674742	0.0314429930575907	0.0334372455483898	0.0457208946338778	0.0532160347493424	0.0401807204922808	0.0316593994406092	0.0174748212176554	0.0251422320319208	0.0247616446256766	0.0352412293734782	0.0570656578111515	0.0449750107975106	0.0493634058170623	0.0415723821760851	0.0366941785458075	0.0453862876444572	0.063131918425276	0.0661126583291583	0.0490664794679081
HT29_G2_5A_2	0.035570584939355	0.0262476633337492	0.018374809091102	0.0811063764535079	0.00722618808199021	0.0145933266773943	0.017619789042589	0.0177099454616811	0.0489070695384869	0.013848597543592	0.0069881482395489	0.021912600349725	0.0157797873562437	0.0055022662751568	0.0328462325882091	0.0476087070018198	0.0326706678470646	0.00263288147972084	0.0348718582021321	0.0435663284472085	0.0268921832026237	0.0252593517030473	0.00798139695247061	0.0200982570529554	0.0146702183261756	0.021351091810377	0.015370969216435	0.00553669771100601	0.0291627774857123	0.0296192921780698	0.0498010262753059	0.0457743669340368	0.033697067824465	0.013267412370302	0.0120051352978428	0.015857668708669	0.0206272768452615	0.012843422880261	0.00505275617104227	0.0194584476217123	0.0169013389828577	0	0.0304721818056333	0.0171865394138149	0.0247907385052716	0.0221082944130051	0.00944771875795975	0.0108019448237631	0.00320324055506978	0.0194630887715316	0.0258702498971488	0.00332106952007928	0.00967806279366105	0.00557831164167689	0.0168779486610018	0.0461136457772418	0.0265626435494302	0.0278701410192574	0.0249510507504301	0.0178208885488287	0.015182890211753	0.0209153515629264	0.0289934146966276	0.0378052960228218	0.0249026456608968	0.0215820120456554	0.020956613748497	0.00824608094724017	0.0121318485783618	0.0184871875690658	0.0405069762902805	0.028101972505126	0.032496732583787	0.0248478998801287	0.0208907854384118	0.032247483316382	0.049329276587653	0.052156603157446	0.0332598809853794
HT29_G2_5A_3	0.0610059024698227	0.0566279702846515	0.0487276371398148	0.108689207259773	0.0348595520206153	0.0448388935830168	0.0396958490723606	0.0426915553520991	0.0246756328722504	0.0383859327458039	0.0255430918955551	0.0517972660094803	0.0453754329144858	0.0283958776969276	0.0611062234219002	0.0774684282573151	0.0598862753323588	0.0280497220492076	0.0405381169052729	0.0455029821490938	0.0571157151999321	0.024458568964512	0.0316659683439325	0.0501452583088725	0.0450378966208669	0.0260239380082259	0.0387458542967796	0.0249433224317334	0.0258561212636207	0.0594829810807804	0.0790685722840623	0.0761615943772905	0.0641069059198415	0.0419342383147046	0.0377471330213503	0.0339862635561943	0.0431571566452954	0.032727673075259	0.0310421736706337	0.0400936229776196	0.0136336282772823	0.0304721818056333	0	0.0467596975114817	0.0382781126016634	0.0409981031181043	0.0323191407451441	0.0408074526716622	0.0273250657109196	0.0469191924494808	0.0519279524121703	0.0282820209945702	0.0396366369960499	0.027264104428273	0.018597936368319	0.0762549279945744	0.0560130758231505	0.0541766286268619	0.0551259808835667	0.0449143458142876	0.0450406588343817	0.0449240579142896	0.0593239089974729	0.0665356656701203	0.0527093155935819	0.0421611151689173	0.0235843877526635	0.0387077440088419	0.0369266175237936	0.0488513472838004	0.0706481927378679	0.0584608029677588	0.0629177842748551	0.0549094847415038	0.0502037351118056	0.0580371016337635	0.0757963087208788	0.0788133951398547	0.0625155334581651
HT29_G2_5B_2	0.0331891359287744	0.0137133174268757	0.00940086477193317	0.0716819846615655	0.0119899934968524	0.00982050903086007	0.0143606344179145	0.0225141461891602	0.0618114190618632	0.0217219495255064	0.0239458349959423	0.0140818802569958	0.00141130978568672	0.0184182977271644	0.0263774567674191	0.0353489884544977	0.0282194742992386	0.0191407252260759	0.0362883276045609	0.0450037901387962	0.0108860324563159	0.0342490990374568	0.0157053020013459	0.00395063860439465	0.00492816150564414	0.0296350428577983	0.0128169321339334	0.0224437903586872	0.0376448370862454	0.0194530405382333	0.0389625983832273	0.0306767526196754	0.0195107813771284	0.00519093907757616	0.0107379780659709	0.0186315725760701	0.0266204361739771	0.0173143043002634	0.0195849198352306	0.0277408255942686	0.0335714236821445	0.0171865394138149	0.0467596975114817	0	0.0357918986309111	0.0188696675320596	0.0222945107814756	0.00644131128216864	0.0203195669623255	0.0194918313175505	0.0253116070573531	0.0202767921105726	0.0122775700347237	0.019525842328558	0.0301534241171885	0.0297091664020865	0.00939921193094208	0.0262413373360759	0.0144462217594038	0.00661237585596203	0.0119249699183472	0.0123492926665417	0.016419801697937	0.0294282383771802	0.00897369878900275	0.016874060913276	0.030644191350746	0.00997563134366379	0.011960437506335	0.00930389289518706	0.0277158711316974	0.0127612644004921	0.0178819773746417	0.00839839976583431	0.0157153225975708	0.030140375455121	0.0434204401139016	0.0456963624103288	0.0243491649127844
HT29_G2_5B_3	0.026417550497617	0.0353977523572354	0.0296528243156097	0.0739180651721305	0.031290541182206	0.0267369085986592	0.0420297097028725	0.0146098453436331	0.0623947294270494	0.0140859953656316	0.0206499560191475	0.0287990688776506	0.0347704839441456	0.0296824354424145	0.0307990246002684	0.0493717328833012	0.0279184689097228	0.0257706093307568	0.0590335458801867	0.0674109298450602	0.040371006629454	0.0467234218059833	0.032766472374736	0.0363247046126917	0.0310211805173426	0.0439025304377656	0.039677782770132	0.0249302647085778	0.0504400474729712	0.034118367502649	0.0487664360786192	0.0531749727610033	0.0421378192764595	0.0346758301933316	0.0359680700246021	0.0406125719743686	0.0112907539265051	0.0376018677293906	0.0197604716846925	0.00858839261633059	0.0284858108310012	0.0247907385052716	0.0382781126016634	0.0357918986309111	0	0.046761191089959	0.0154171537351338	0.0305671775990597	0.0242784308519666	0.0199624760950033	0.0203127734022296	0.0223813801673006	0.0235975762527794	0.0291483949250291	0.0362165281540739	0.0567467318183831	0.043125337956112	0.0222029993626843	0.0325073147022408	0.0397911836335899	0.025042373301276	0.0443514154564301	0.0368788883786471	0.036296364279185	0.0447555882681745	0.0460130376082437	0.0426644127947303	0.0267245015669976	0.0364206019165377	0.029841058368153	0.0447838546384984	0.0401334758457955	0.0419847962552003	0.0397137269295767	0.0258483519934367	0.0243954608167929	0.0408706376022286	0.043915254728643	0.0343520391548025
HT29_G2_5E_3	0.0512182383241721	0.0324201790245488	0.0277752212366106	0.0900329504016024	0.0155718405525641	0.0265966222022336	0.00509534818740536	0.0369566006379799	0.0488571403961943	0.0342763853974253	0.0279212290880209	0.0326259675926244	0.0184645575002303	0.0181219313171917	0.0450934544599461	0.0532857688547706	0.0466314847880101	0.0217762780745785	0.0175235498015463	0.0261604461421068	0.0279831943600551	0.0203393832445282	0.014319697742009	0.0224142039193966	0.022209687845371	0.016386113260445	0.00743387806677887	0.0239998362846039	0.0225959228685526	0.0382951866512872	0.0573363827857997	0.0466929611285557	0.0371664377725759	0.0153042410815514	0.0112545593353534	0.00751554264588325	0.0407216560864804	0.0100158288239332	0.027052180060096	0.040493187021917	0.0309984095471326	0.0221082944130051	0.0409981031181043	0.0188696675320596	0.046761191089959	0	0.0313555305070218	0.0190095075324495	0.0234618505422553	0.0359500824933106	0.042454365972384	0.0249764830895154	0.0256195123053883	0.0190862209385059	0.0224579269589856	0.0435517881662343	0.0236674535180062	0.0438104961719098	0.0333073386067558	0.012385809997925	0.0285837400643278	0.00739571927424522	0.0349901356167551	0.0482724650061515	0.017431982260643	0.00222505732774982	0.0184977663918947	0.0218063431198798	0.0105148618290348	0.0277231434076792	0.0456772574275352	0.0302480447347661	0.035375377491114	0.0254181914875823	0.0337101523842315	0.0480077888953909	0.0621987697459685	0.0645057317616845	0.0432005616813161
