	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5D_1	0.0233982882392437	0.00844382779677598	0.0129844038622118	0.025744461775345	0.00651454467879513	0.0158584423779466	0.00870500917296895	0.0252736067537009	0.0119951244929755	0.0209283841961806	0.0071922677524597	0.0111752806411058	0.00999458415028183	0.0255531277193822	0.0281542221094657	0.0197554303159928	0.00930096161204552	0.0109212976606095	0.0315518325542106	0.0253436018834084	0.0130721092614338	0.00870557278842762	0.016164849854293	0.0181306627918746	0.00383815500997102	0.0203711969083664	0.0281784002756239	0	0.0172748600735912	0.0181939208531662	0.0379512099584181	0.0173463210809795	0.0215736763658466	0.00895303129101823	0.0114024372128487	0.0101103093833291	0.00594653035424181	0.00846798769417884	0.0071682219989111	0.0289342024723397	0.0183976319738201	0.0121233076043117	0.00887875394440033	0.0324179418144484	0.0262388636826602	0.0176789260638797	0.0138823018989291	0.0473448908732037	0.145362328157028	0.120208609874493	0.125306070804719	0.00827729392274948	0.0217460153175472	0.00765273880899556	0.012497133984122	0.00746524579132702	0.0026098436487948	0.011235750320546	0.012524392689527	0.0267795552947004	0.0111004799150171	0.0159136406216323	0.0126654135255691	0.013726148196183	0.0141127273817655	0.00822439322002909	0.0043765674111151	0.0250924074894369	0.00893709101213492	0.00299397061453055	0.0255444050473114	0.00522916006221453	0.00349395746554888	0.0101401671834763	0.0133615071831061	0.0231541795272088	0.021195434842558	0.0256271925088103	0.00805978438736985	0.00329340839438841	0.0176602171282408	0.0119665354264615
HT29_G1_5D_2	0.00684366785271568	0.00885598990815946	0.006206528765565	0.00928762984500504	0.0133546111802991	0.00362776529668411	0.0098921719748773	0.0126272206723631	0.00809925511867714	0.00366307562476946	0.0133578487198042	0.00624526219935041	0.0129052566965985	0.00841692373905029	0.0427409497239045	0.0366201320680093	0.0261128967147778	0.0271524755606353	0.0146317414060536	0.00818755769938152	0.00876977490730192	0.0144528580737424	0.00164800105578074	0.0060592764712798	0.0134383453821321	0.00622515898900442	0.015014886397543	0.0172748600735912	0	0.00261190571405479	0.0214257958242139	0.00495087232004515	0.0184348927035788	0.011247948843378	0.0234476379421122	0.00734038895126546	0.0125283816560379	0.012934213715446	0.0123099360067045	0.0117368764053801	0.00690075976736648	0.00517756902571363	0.00927891063993262	0.0173611893322414	0.00902124776466949	0.00306842166704902	0.0056113283283822	0.030119483154586	0.162385343171207	0.136823773087437	0.1419298104505	0.00984997701078388	0.00552160652877703	0.00976153059176536	0.00733453357043238	0.0109864725837021	0.0146685095554854	0.023454753613267	0.0297950653235411	0.0242595923618048	0.00912434860129417	0.0076588600871834	0.00463009023440964	0.00501992649958405	0.00865368778330119	0.00993704602768249	0.013001350238924	0.00789110798345732	0.00973217580542262	0.0142842429048464	0.00888100017289259	0.0216501328525804	0.013781638649662	0.00717202091236699	0.00752442534308282	0.00978656828935795	0.0380520688960098	0.00900571421723882	0.0105318222168152	0.0191774645640683	0.000405921964337954	0.0110927803554548
HT29_G1_5D_3	0.00521338970119609	0.00980556111185276	0.00577684873409235	0.0076086910850929	0.0134672806157945	0.00257706554927049	0.0116496874578247	0.0100468315570938	0.0103420056780479	0.00402562304438566	0.0133264521403922	0.00777118361158381	0.0150405864133339	0.00749674161922346	0.0445314982076971	0.0378240304457174	0.0266371759717754	0.0285074013622404	0.014884957712321	0.00731609373206473	0.00775642133897746	0.0140691586445995	0.00231614951004036	0.00367348981424887	0.0144188208419343	0.0036278663769733	0.0125078692693971	0.0181939208531662	0.00261190571405479	0	0.0218554630684268	0.00277612685276149	0.0210459436936485	0.0131986890841196	0.0253357590418438	0.00808764594037992	0.0140384481164067	0.0126723051550472	0.0140381975926383	0.0108931597891336	0.00449895236930149	0.00659433849302957	0.00959862203232239	0.0152154418820342	0.00828853055511996	0.00560169561730486	0.00800511841072947	0.0296997106047701	0.163351824101945	0.138134914937338	0.14323152309801	0.0102116261146567	0.00360017740798259	0.0110471411693859	0.00676911959937959	0.0126137303430802	0.0155973235701816	0.0253245892737824	0.0306644961005998	0.0268618502457185	0.00866535617969512	0.00589063052168654	0.00577012039991122	0.00470384312486538	0.00734956297725769	0.0102880781793258	0.014117743718223	0.00714483638188484	0.0098676571104445	0.0152575194562636	0.0073601851374108	0.0228798882225127	0.0147498568143046	0.00813316657773698	0.00658861122240018	0.0118712961794122	0.0392625056006589	0.00981794895407399	0.0122326079585749	0.0204213965257101	0.00265655475822787	0.0101837684649204
HT29_G1_5E_2	0.018243593414792	0.0299118841382506	0.0274525020978062	0.0174143843547185	0.0347659639353109	0.0243619420511748	0.0294449707629323	0.024510987789327	0.0263457833697604	0.0179832127717119	0.0347797820397359	0.0268990025466538	0.030349890669845	0.0153438434664376	0.0592127666154292	0.0559751999394672	0.0471351022160222	0.046354804024269	0.00700792661308593	0.0153857442732591	0.0296084400299791	0.0357991512373843	0.0229519899857973	0.0245556469321518	0.0341968051949792	0.0224594815726825	0.0242156413633188	0.0379512099584181	0.0214257958242139	0.0218554630684268	0	0.0242848713303228	0.0265294786132388	0.0299081928646437	0.0406383528987278	0.0286220353050651	0.0323524069712002	0.0343191194960119	0.0315563744819521	0.0128816199393978	0.0250811424432616	0.026129898017318	0.0306766427856397	0.0207934322131667	0.0143997849061324	0.0203106117037246	0.0241279432053664	0.0117080997666287	0.181397143272091	0.154500893491836	0.159618007444755	0.0312295594668136	0.019607220082904	0.0303296391174391	0.0285279215652112	0.0307121800478615	0.0354403008888446	0.0407438079498994	0.0501960080109514	0.0291488922970191	0.0304009971746553	0.0274355093987738	0.025866774204467	0.0262841038206178	0.0291413231198741	0.0313186750383234	0.0335791689018028	0.0153161989932739	0.0311536813229509	0.0350100450507725	0.0169556052795184	0.0414891899602129	0.0345398566005235	0.0283262113291956	0.0284388578302556	0.0156781089041128	0.0573470051620057	0.0124651967351891	0.0301324370859529	0.0391148018621978	0.0210210208081974	0.0320358881448453
HT29_G1_5E_3	0.00663435209955866	0.00933530741932001	0.00436716611350707	0.00869390731520922	0.011940329685146	0.00204767230791024	0.0120108561810181	0.008822051084748	0.0114487875366937	0.00673529235472702	0.0116707520790496	0.0081382115292388	0.0158214408484997	0.00936850353721193	0.0445242459619565	0.0370951792566819	0.0252696050326798	0.0280153761354204	0.0172814073231785	0.00923837988104127	0.00550638050985233	0.0120854989203943	0.00376763432735167	0.00123282335835696	0.0137411473469428	0.00302561718688622	0.0115806759218432	0.0173463210809795	0.00495087232004515	0.00277612685276149	0.0242848713303228	0	0.0230686083489708	0.0137567592892326	0.0255782154387958	0.00756323346119279	0.0139889069658332	0.0108324311319326	0.0142653982195124	0.012658025882565	0.00203139939944939	0.00699759085844677	0.00847826844383049	0.0151764762939836	0.0102562792241897	0.0080124489742938	0.00947956940129767	0.0315456301065972	0.162250687225587	0.137419382352525	0.142504543382401	0.00908921822595692	0.0049756827672088	0.0108684179546958	0.00504344605584111	0.0127654558714015	0.0148253892717843	0.0255404513508686	0.0296108237593027	0.0289820012976411	0.00685039575462938	0.00318805061882223	0.00603550235128038	0.00372186886317932	0.00488848012102406	0.00914963414022734	0.0136021655242229	0.0091712133636115	0.00854088761508495	0.0145443721083665	0.00866261964596679	0.0223000241012194	0.0140474569163535	0.00783395701397735	0.00451330850120866	0.0145854686983178	0.0385346476837545	0.0124880486084009	0.0124940675619915	0.0198950781675216	0.00514119253207472	0.00789898297052883
HT29_G1_5F_1	0.0238938199343879	0.0186041523574438	0.0215875131725261	0.0258993388171521	0.0235018188376078	0.0211793623573208	0.0149337830516198	0.0309698384682188	0.0128176747963322	0.0194867881912238	0.0240754315545199	0.0167078216860761	0.0117379334587482	0.0236224290243862	0.0335909396583362	0.0333784773663327	0.0298115745848337	0.0246134369851893	0.0232618795643624	0.0233730951547633	0.0242321518878152	0.0261114009974356	0.019308223930784	0.0242809662940857	0.0195675366043618	0.0246370798486388	0.0331350161430327	0.0215736763658466	0.0184348927035788	0.0210459436936485	0.0265294786132388	0.0230686083489708	0	0.013505313967255	0.0172266298805039	0.019092857656303	0.0163632908571578	0.0246894344844023	0.0149519145645643	0.0255823865353387	0.0250990671380134	0.0173139052764724	0.0208952188558119	0.0343100892156355	0.0235423321790002	0.015551735791765	0.0138180080243476	0.0381508639435386	0.156859144426195	0.128914034692376	0.134046628638563	0.0209580263906416	0.0232478692541966	0.0173043918114131	0.0224004146651228	0.015579472806751	0.0203101804561191	0.0174223428548179	0.0303340563619083	0.00601548848004536	0.0231003507806747	0.0248670685412288	0.018118064738724	0.0209150324034202	0.0247767693738528	0.0210263493418519	0.0187102152460529	0.0229225259818283	0.021663515812012	0.0199152323857774	0.0252477235468105	0.0219297598146021	0.0197539797467742	0.0184252675877408	0.0232670877421902	0.0127095287432989	0.0345500732875908	0.0188746865098	0.0151788816157737	0.0204354987908152	0.0184197588891617	0.0255527388414403
HT29_G1_5F_2	0.01808186791665	0.00576186977352977	0.0103768328742583	0.0205297749631282	0.0100365759548496	0.0117474243721938	0.00188989756158932	0.0225760609965404	0.00361271554794782	0.0144873028610681	0.0106449095585789	0.00561901816148199	0.00229610417443779	0.0195023801762353	0.03151031597729	0.0261932696005634	0.0181362036811542	0.0165593827457355	0.0239799504598578	0.0192572097065761	0.0123486005946261	0.0127121523786224	0.0108829823492036	0.0149123429096013	0.0061636354811343	0.0164451700740942	0.0253179033111194	0.00895303129101823	0.011247948843378	0.0131986890841196	0.0299081928646437	0.0137567592892326	0.013505313967255	0	0.0122015138120456	0.00696883590139819	0.00306848946205773	0.0113812040584241	0.0017953952573855	0.0226659109804504	0.0155352186094378	0.00677329230138763	0.00806408488949989	0.0284103058771756	0.0199752476890023	0.0103363160107712	0.00613208867148102	0.040069808940961	0.152164967732849	0.126028996253646	0.131151052161964	0.00794072703687487	0.0166661811949692	0.00410943542157981	0.0107375020921666	0.00208652795889097	0.00708294985814339	0.0122094829768506	0.0204201499214708	0.0192474141658619	0.0107089532442466	0.0140818679689425	0.0077255967358552	0.0103066976322287	0.0131836607379822	0.00798958755216716	0.00530026776767233	0.0189068575229925	0.00877241391714807	0.0066479264188243	0.0201265646001397	0.0116069317521492	0.00639499105691579	0.00640408677609497	0.0117684607558774	0.0145640713108159	0.0275932711284454	0.0180387850355407	0.00178911605281319	0.00929538160902178	0.0115337010743274	0.0129604065461205
HT29_G1_5F_3	0.0302778469919458	0.0164478718926437	0.0216591827450094	0.0327255858085799	0.0174146583186192	0.0236577333416766	0.0136928242468332	0.034291079833823	0.0155583620965334	0.0266244039782166	0.0181502450336485	0.0175992694188703	0.0107856294648057	0.0316514348624464	0.0193373034145516	0.0161920166096618	0.0152662866741653	0.00764038428598265	0.03537983996818	0.0314028088942208	0.0228267228868955	0.0199290299414062	0.0230241960177196	0.0266478004218522	0.0130313958780182	0.0284249462018163	0.0371208448414917	0.0114024372128487	0.0234476379421122	0.0253357590418438	0.0406383528987278	0.0255782154387958	0.0172266298805039	0.0122015138120456	0	0.0181432471110387	0.0116478923956083	0.019373646067633	0.0113383325248042	0.0347441584433353	0.0271634098964611	0.0187825082692914	0.0181298792662373	0.0405165186098595	0.0320816958461503	0.0223247340568983	0.018171968015434	0.0514531161491674	0.141230719220798	0.114391026177852	0.119528369647626	0.0176845971768528	0.0288446264032835	0.0147710404768932	0.0216447867154948	0.0128215993994533	0.012559667467021	0.000245874285886087	0.0138986248039258	0.0204607084782355	0.0208653097038221	0.0252243755127628	0.0196828180036683	0.0219197354184912	0.0238263101150982	0.0176777858841997	0.012714651974137	0.0310391028316868	0.0185540402296072	0.0125433889038943	0.0323230086610136	0.0076767595396893	0.0128744068449705	0.0177776718989339	0.0226677561507282	0.0249738825572949	0.017411430228483	0.0295950265331695	0.0131366968951251	0.00822697033290395	0.0237310306557175	0.0224370950804811
HT29_G2_4G_1	0.0132980643055667	0.0017755347858056	0.00353475493905544	0.0156659330455056	0.00626545120903733	0.00584012522117581	0.00507967702452707	0.0161608594662025	0.00627792787500126	0.0109935977824161	0.00644314822282778	0.00253796594001434	0.00924658708714474	0.0154643062237714	0.0369757526158549	0.0297596514810474	0.0187785986492465	0.0205259649750413	0.0219289295739997	0.0152600650614735	0.00541804307332395	0.00801488476305223	0.00608575824970517	0.00855344905815817	0.00633558875489498	0.0105410742919101	0.0190095965998477	0.0101103093833291	0.00734038895126546	0.00808764594037992	0.0286220353050651	0.00756323346119279	0.019092857656303	0.00696883590139819	0.0181432471110387	0	0.00649743243539722	0.00641971405105398	0.00699041444842517	0.0188554532998831	0.00902978192823718	0.00265327469888189	0.00225330493022268	0.0227273381575116	0.0161749869503419	0.00852855332442339	0.00612667210977001	0.0374372438369501	0.155368721805492	0.130148181384365	0.135246640651826	0.00269212159096642	0.0116572845484732	0.00337413958206266	0.00376953584579222	0.00548093378332155	0.00751041310456047	0.0180904922920146	0.02260560112577	0.0250829525757368	0.00401364744406671	0.00720233448919814	0.00275695069289552	0.00384231112839852	0.00621820682818008	0.00278432507465895	0.00608745240974505	0.0150245950781081	0.00295226461607697	0.00717180928888317	0.015445148116287	0.0148464683433335	0.00666436915122837	0.000667769275302795	0.00480418945498577	0.0151911538766767	0.0311993583575094	0.0161591337255644	0.00536435947920366	0.0124073067438789	0.00774161162339002	0.00646143041358691
HT29_G2_4G_2	0.0191722030180316	0.00481012999690173	0.0100140287017533	0.0216094086625909	0.00754581108270572	0.0121287672607393	0.00290922956028897	0.0226554423391864	0.00611240825988802	0.0160453644413815	0.00822741950036857	0.00631462406324467	0.00466107199417905	0.0209428474011095	0.0305746458345087	0.0241663537967815	0.0152102407879499	0.0146359543784782	0.0261718093101423	0.0207112995733428	0.0113655857917677	0.0103054751291575	0.0117801149178993	0.0150276861042481	0.00320695263272524	0.0169000368402815	0.0254973669592452	0.00594653035424181	0.0125283816560379	0.0140384481164067	0.0323524069712002	0.0139889069658332	0.0163632908571578	0.00306848946205773	0.0116478923956083	0.00649743243539722	0	0.00916095139928068	0.00141151524065527	0.0242349018978275	0.0155246986196939	0.0074640190785581	0.00669727037901805	0.0290697992571173	0.0215184653478029	0.0122934798681042	0.00823970202818355	0.0421632263022768	0.150156266752069	0.124392790957187	0.129507027460777	0.00636100532662211	0.0176267813767334	0.00312920336726852	0.0100465038408184	0.00164550202386262	0.00402612760465175	0.0115939523359772	0.0178549126861253	0.0219590355144294	0.00948462528842659	0.0136087581963749	0.0082720834971643	0.0102973611528515	0.0123243291937517	0.00637826901512488	0.00235704571744877	0.0204027729294203	0.00725411739466209	0.00359988192818352	0.0212901643443873	0.00925845083295528	0.00339416317548403	0.00615713097240014	0.0110818255446127	0.0172871742106218	0.025591111637169	0.0202101175302643	0.00222083456819673	0.00681494665315908	0.0128725935727676	0.0114175480444029
HT29_G2_4G_3	0.0174469712050474	0.00619661731386877	0.00691095451559115	0.0195109106187796	0.00197679884811346	0.0100960612742602	0.00977185381702076	0.0174924829644624	0.0121895935518669	0.0163540422807337	0.00127600235376689	0.00889455944262961	0.0135370945154193	0.0200748165759931	0.0365886450774361	0.0274620946578984	0.0146914719997884	0.0192455843504963	0.0274361837776356	0.0199173729356711	0.00549912791841463	0.00159632237883973	0.0113728657583148	0.0112189794235738	0.00651559130619327	0.0136603014045728	0.0203657308219351	0.00846798769417884	0.012934213715446	0.0126723051550472	0.0343191194960119	0.0108324311319326	0.0246894344844023	0.0113812040584241	0.019373646067633	0.00641971405105398	0.00916095139928068	0	0.010398444990896	0.0234281649949727	0.0112137919323688	0.00903754105002659	0.00418026802199959	0.0250412191920105	0.0209149901871255	0.0147386439198169	0.0125139032877475	0.0423058401075018	0.151830965545953	0.12749946529449	0.132567750938447	0.00388746531022268	0.0157686625364554	0.00739092396044638	0.0059119336566624	0.00931819436649118	0.00681526432472247	0.019244067758396	0.0194613462551953	0.0305551519800699	0.00402061800510668	0.00845171079394456	0.00888535408236485	0.00805377579257491	0.0064319537098149	0.00380380398813282	0.00709585575881796	0.019785516586333	0.00347144574874678	0.00685918586343576	0.0194943134463193	0.0136617464441693	0.00659338524718867	0.00698998788010141	0.00632190138478506	0.0215674962130849	0.0288800725425056	0.0219378141447559	0.00961062766052963	0.0117008061769489	0.0133345434282975	0.00368075625038587
HT29_G2_4H_1	0.0190751593727445	0.00546418342163494	0.0105190540306895	0.0215238852613391	0.00886272197284058	0.0123252416856207	0.00241799661990402	0.0230317050683606	0.00521253294974494	0.015709116834264	0.00952479791746753	0.00627373319203174	0.00326116832355854	0.0206794979196368	0.0305068912065225	0.0246746573735144	0.0163413635511404	0.0150668174292618	0.0255201343331368	0.0204406390998434	0.0121452242332677	0.0116069713493959	0.0117372008319614	0.0153619241045858	0.0046174920433263	0.0170908939979338	0.025835132214088	0.0071682219989111	0.0123099360067045	0.0140381975926383	0.0315563744819521	0.0142653982195124	0.0149519145645643	0.0017953952573855	0.0113383325248042	0.00699041444842517	0.00141151524065527	0.010398444990896	0	0.0239131258102113	0.0159168586422189	0.00745655661211153	0.00758282740032384	0.0291955895756735	0.0212048622421203	0.0117372643945169	0.00757269866449784	0.0415760128158844	0.150681798300755	0.12471012767836	0.129829132081079	0.00732928780591877	0.0175864040839323	0.00369435188465384	0.0106926926172013	0.00151494390810989	0.00541281606917039	0.0113135912622997	0.0187002114638159	0.0205584879152287	0.0103472128679534	0.0141902242556528	0.00834688886539807	0.0106507598820641	0.0130596461452772	0.00735984028863762	0.00376408251259833	0.0201105073248651	0.00821083889551632	0.0049955810517821	0.0211634428244771	0.0099386165852675	0.00480471651286014	0.00654002017241519	0.0117357959677189	0.0163034747592274	0.0260862843898842	0.0195628526886576	0.00180594549550298	0.00757676818058303	0.0126282738033329	0.0124206213956266
HT29_G2_4H_2	0.00603972613256781	0.0204925731140081	0.0166201588326363	0.00459969857026595	0.0243412255711035	0.0134305650938341	0.0215118996610448	0.0116670335341626	0.0191945564284164	0.00820588610461423	0.0241666124127457	0.0179801342636117	0.0239792045523265	0.00339971614558416	0.0540568744197016	0.0483473226155613	0.0375218649908972	0.038864488448992	0.00646732678910969	0.00359626047466738	0.018161880147446	0.0247316133087838	0.0127751832005967	0.0125693571734864	0.0251120873895163	0.0102116216492621	0.0117273905398361	0.0289342024723397	0.0117368764053801	0.0108931597891336	0.0128816199393978	0.012658025882565	0.0255823865353387	0.0226659109804504	0.0347441584433353	0.0188554532998831	0.0242349018978275	0.0234281649949727	0.0239131258102113	0	0.0129143575992549	0.0169067859861682	0.0204864678446664	0.00982672503640728	0.00271758252283774	0.0124304290582521	0.0165842208794474	0.0188930415600753	0.173958603952623	0.148412903825296	0.153514400817561	0.0210973743907333	0.00768271582974229	0.0214941148159398	0.0175315387857475	0.0226612420342079	0.0263254360544255	0.0347780529042305	0.0414459838598468	0.0303577775107429	0.0194107095174266	0.0155569127969353	0.0162814161282229	0.0155899197685499	0.0174794127970004	0.0211750470722054	0.0247149988261447	0.00384924943059977	0.0207572307524179	0.0259579554015966	0.00425830637421667	0.0333833057780479	0.025451836185483	0.0187964564053588	0.0171476282207456	0.0129833316548278	0.0497781011219	0.00681815141083227	0.0221754691225439	0.0309113049962089	0.011376408159713	0.0205337304964389
HT29_G2_4H_3	0.0069374267264022	0.0107629716883432	0.00556637419476274	0.00857558323529354	0.0125816953125137	0.00401305607531747	0.01374028113715	0.00713252890266643	0.0133938836101183	0.00815699101553114	0.0122049806599968	0.00993835747281841	0.0176557026394254	0.00983262793928547	0.0459429796186392	0.0381095686073645	0.0258692618662616	0.029209916113443	0.0180864927056894	0.00975140948853999	0.00571488253286696	0.0122770037813079	0.00579572232517722	0.000841529212563856	0.0149510568601761	0.00270289768285935	0.00998595224383986	0.0183976319738201	0.00690075976736648	0.00449895236930149	0.0250811424432616	0.00203139939944939	0.0250990671380134	0.0155352186094378	0.0271634098964611	0.00902978192823718	0.0155246986196939	0.0112137919323688	0.0159168586422189	0.0129143575992549	0	0.00883806274667592	0.00955482195059152	0.0140368165519345	0.0107661638562476	0.00996891056210349	0.0114916574359078	0.0316743795744093	0.162901568073297	0.138353890188346	0.143429406531341	0.0101381778131991	0.00547513760647465	0.0123971723027551	0.00590142943756352	0.01440457877484	0.0159597464613509	0.027113924300801	0.0304282884070125	0.0310090233464981	0.00745249001868614	0.00279054559978548	0.00786973915946814	0.00526741965032357	0.00482358701824297	0.0101850343318739	0.0149079392238552	0.00977714964036763	0.00946574078476526	0.0157194964430716	0.00871100980366217	0.0234739883662367	0.0152372562618459	0.00939481229102927	0.00507949939740297	0.0163616511556681	0.0395457656603378	0.0137319667993338	0.0141801629943826	0.0211194658324753	0.00705199923787824	0.00786968439950726
HT29_G2_5A_1	0.0117092382427496	0.0037904855219719	0.00428430525440393	0.0141468467207311	0.00890575632923219	0.00497605288141523	0.00509679913363615	0.0158175860138548	0.00472740916134426	0.0088129342129989	0.00909634344627789	0.00118355741375318	0.00882819692207912	0.0135641558131172	0.0379462284258064	0.0314621314719294	0.0210908940264246	0.0220319185014849	0.0195318001993337	0.013341127331093	0.0069444657966468	0.0106336543410637	0.00431723952722704	0.00817467210123376	0.00828575876017777	0.00968528867192364	0.0185474776269865	0.0121233076043117	0.00517756902571363	0.00659433849302957	0.026129898017318	0.00699759085844677	0.0173139052764724	0.00677329230138763	0.0187825082692914	0.00265327469888189	0.0074640190785581	0.00903754105002659	0.00745655661211153	0.0169067859861682	0.00883806274667592	0	0.00489986536620903	0.021744866036282	0.0141937884526888	0.00591518048877668	0.00372860943697119	0.0352322502180656	0.157265680300347	0.131748420278138	0.136854751681325	0.0053419279931478	0.0101698436931451	0.00458855887125756	0.00510404461464279	0.00601990641730015	0.00952457600223727	0.0187636583818046	0.0246364052661763	0.0233282094731406	0.00611265547303816	0.00777951115565285	0.000968378119133703	0.00378508690050757	0.00746600447550129	0.00543413773759647	0.00782578131231956	0.0130584379992832	0.00556782466775781	0.00912953015168573	0.0138302864477333	0.016487677040712	0.00863067776132488	0.00222186566867254	0.005954988253154	0.0125432815499116	0.0328960741913274	0.0136824937368581	0.00565148264384547	0.0140152604659754	0.00555276557360879	0.00856232666884678
HT29_G2_5A_2	0.0147213624413054	0.00233548107532297	0.00411131571139052	0.0169984720506697	0.00409809102389274	0.00711928337036414	0.00624473918274892	0.0165532705990561	0.00817874698386915	0.0128732872549698	0.00421049982528315	0.00471708366025868	0.0103476585631809	0.0170877540937388	0.0365134456088593	0.0286300420440657	0.0170408709001697	0.0196583833232845	0.0239092667519663	0.0168998313842252	0.00470214601378699	0.0057718991004048	0.00786311005754896	0.0092562729675446	0.00542032515760561	0.011501202142586	0.0194509881327746	0.00887875394440033	0.00927891063993262	0.00959862203232239	0.0306766427856397	0.00847826844383049	0.0208952188558119	0.00806408488949989	0.0181298792662373	0.00225330493022268	0.00669727037901805	0.00418026802199959	0.00758282740032384	0.0204864678446664	0.00955482195059152	0.00489986536620903	0	0.0235526114791318	0.0178526950361747	0.0107266132363786	0.00833531748925559	0.03922203350707	0.153946973784464	0.129011890525197	0.13410165637599	0.0006178031098512	0.0130423146785043	0.00397688060098596	0.00367480408061936	0.00619785736038571	0.00640578907175989	0.0180477044082253	0.0211697527596707	0.0268415088916361	0.002787491131317	0.00722478112710127	0.0048780713828487	0.00494653163126953	0.00569844137744825	0.000690009663130701	0.00548518594725772	0.0167022268897519	0.000772373771407483	0.00616967712221436	0.0168536048937156	0.0139209047870037	0.00569400844589202	0.00280982379153644	0.00462916150240473	0.0174419653151649	0.030069387531187	0.0182220453687319	0.00629568048377634	0.0115763778018929	0.00968476248320343	0.00489732984640494
HT29_G2_5A_3	0.0106887580503893	0.0245017905879123	0.019476622394753	0.00845242283224188	0.0265530379404003	0.0169476746492139	0.0268338992853309	0.00782613574073306	0.0254500950504804	0.0150293487115214	0.0261224694010787	0.0229280491875086	0.0302192731038729	0.0107517193853736	0.0596135796036979	0.0521316415618291	0.0397186177669056	0.0431683582349097	0.0157603273363308	0.0109908577907821	0.0196194529300688	0.0258891966396072	0.0175308570726528	0.0142998584546	0.0288954609630903	0.012190558697953	0.0054190264871067	0.0324179418144484	0.0173611893322414	0.0152154418820342	0.0207934322131667	0.0151764762939836	0.0343100892156355	0.0284103058771756	0.0405165186098595	0.0227273381575116	0.0290697992571173	0.0250412191920105	0.0291955895756735	0.00982672503640728	0.0140368165519345	0.021744866036282	0.0235526114791318	0	0.0110056508271655	0.0194251671230579	0.0229618117806895	0.0219803172604235	0.176501376494229	0.15223717157068	0.157299919383423	0.0241471797969373	0.0118404326931348	0.0259800111099269	0.0199293883529306	0.0277370774401358	0.0299482468374451	0.0404982841969525	0.0444153868128658	0.0395059472364609	0.0214625004151484	0.0166584493907885	0.0208553283175399	0.0188939818068162	0.0186313484171776	0.024198111283178	0.0287749007080206	0.0114417179887848	0.023497664118982	0.0296864206645771	0.00907863772418133	0.0374458315894362	0.0291948871384962	0.0229546197532388	0.0191098891582522	0.0222003510116093	0.053567153386115	0.01631533678824	0.0273929686955218	0.0350568577681796	0.0171599788307231	0.0214583262951835
