	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5C_1	0.00425359628454145	0.00547519337746418	0.0207427752567138	0.00735873963639136	0.060630959173342	0.0330812592543586	0.0274041460714229	0.0138444450441776	0.0218049960741046	0.0268418895356269	0.0120913015640424	0.0041770401033447	0.0090080537966179	0.0088783511479678	0.00671472567366747	0.045705651076875	0.00747863636876429	0.0116346224268051	0.00995314601925783	0.0128265705089289	0.00615436758287385	0.0156548123837675	0.0034531975667769	0.0069245159384164	0.00447671904095923	0.0037088306869168	0.0211367410327385	0	0.00561294121422739	0.00535241909884239	0.0170922281130535	0.0256105241235217	0.00773075404329932	0.00275049359035723	0.00559589694824057	0.0142781207180753	0.0228647812639209	0.0116936091997874	0.0051793508078689	0.0141244946151956	0.0132498244844752	0.0105631620225116	0.0151487347369708	0.00669017492506282	0.00459309986702178	0.00467202316710911	0.00964218665202002	0.00534526350141265	0.00536461613406227	0.0133744072328796	0.0299192527154017	0.00469335531434017	0.0102026237729408	0.00624248405162174	0.00849789506350918	0.00857689150130638	0.00850473996962483	0.0114472561532017	0.0162684314915424	0.0120545267000008	0.00834542268955276	0.00869236771690323	0.0122800779011939	0.0110748383081234	0.0108176857752174	0.00669223368525252	0.00687841567901405	0.00904801151156174	0.0247207265165275	0.00734503836321632	0.0200563032864094	0.00298451590425264	0.0136197658896351	0.0165883802670943	0.0186529564449689	0.0304366337756718	0.0129077089055966	0.0202919285898098	0.00803003994447911	0.0162386597640521	0.0104793039623056
HT29_G1_5C_2	0.00661291038610974	0.00535641873508124	0.0200144564016351	0.00525484671096443	0.0582884380077262	0.0322458716985942	0.0273786702559064	0.0141731442393751	0.0220908874862738	0.0251429114966352	0.00939161755874896	0.00666155728551201	0.00693915601255126	0.00797310052682924	0.0111959061294423	0.0463444425922406	0.00741673614447695	0.00924110264646362	0.00628450367171473	0.0173966858684883	0.00530592338737963	0.0115510309042502	0.00711540774785523	0.00696123230789045	0.00385818181320217	0.007678758852349	0.0203422478382563	0.00561294121422739	0	0.00114099019632856	0.0182470556388751	0.0232034824585747	0.0108432998238781	0.00372260314296595	0.0106115688582301	0.0135017867235145	0.0210699389456031	0.00750266849059263	0.0050990988014318	0.0129770787341105	0.0112060581300439	0.00904334668138111	0.0144289981530265	0.00828230772696401	0.00876194934149407	0.00568280381920998	0.00845664016923155	0.0101562850372362	0.00329142389991816	0.0155847347784768	0.0293777231636098	0.00161365685722103	0.0125870579558027	0.00933157836075104	0.00566147700486619	0.00642070810843948	0.00682154966257975	0.0121577789117919	0.0168658822272998	0.0117567156564041	0.00321027185894407	0.00546631623093147	0.0116582725807937	0.0107236973418734	0.00897623972308362	0.00366322953749186	0.0102956847555319	0.00656874655986973	0.0252100264859536	0.00630747981881664	0.0182892283787273	0.00828161980941265	0.00960411380249985	0.0166043169253031	0.0172448778666249	0.0289240149360151	0.0117775742106585	0.0176176962721158	0.011767430360298	0.0133965383194334	0.0101431961099195
HT29_G1_5C_3	0.00709642602375453	0.00446384026624405	0.018996445622994	0.00463163699244699	0.0574510291637065	0.0312891225675661	0.0263748367080836	0.0136490421272642	0.0210451197275901	0.024246413117796	0.00863934794365034	0.00632229431890489	0.00591862641526673	0.00686959638771956	0.0111830360151073	0.0452243104423286	0.00718589975350741	0.00868030329909423	0.00738522899916336	0.0167894899320227	0.00417706181208271	0.0110988172357346	0.00635975080474543	0.00781158035201958	0.00405495833892495	0.00708923685657392	0.0213338196918987	0.00535241909884239	0.00114099019632856	0	0.0171549613552146	0.0228769167298161	0.0112384084688229	0.00370657010836851	0.0104982992956702	0.0126030714633064	0.020377721055433	0.00748903506944965	0.00430094699135369	0.0119818328009248	0.0103458602853502	0.00854864277893734	0.013338764071562	0.00788745220496123	0.00806334669769784	0.00475030225140101	0.0085572483810681	0.0102451557910212	0.00241648902589948	0.0144814737533929	0.0283797514636673	0.000820622154600502	0.0115203292573215	0.0086157264967267	0.00519090858585713	0.00706222876287332	0.00657145653381428	0.0113917233708109	0.0158972157664845	0.010961214244115	0.00422038195250777	0.00514529541469237	0.0125050536669903	0.0104505886022473	0.00828701672390662	0.00472973788957154	0.00950534982591317	0.00761466590410325	0.0241024607005609	0.00517836510713594	0.018050257537772	0.00795884317263026	0.01035054939289	0.0175319408092349	0.0162558652503202	0.0280737956876452	0.0110149214454694	0.0169922795182574	0.010889862393726	0.01322362507236	0.00902054497070021
HT29_G1_5D_1	0.021232404680999	0.0133192437154314	0.00695464545644927	0.0143536599221189	0.0468312265118777	0.0175364146971075	0.0112399884020015	0.0127977950222928	0.00553998487469175	0.0138678851425465	0.0123153550764834	0.0155308447515099	0.0134336150659395	0.0105699866117902	0.0193221258317635	0.0292136348708513	0.0156256670497273	0.0133803079805333	0.0238149547829988	0.0186364880850076	0.0135223903737579	0.016032787828903	0.0136885087812186	0.0230791193080781	0.0178390191945806	0.0142265352004786	0.0355826363801727	0.0170922281130535	0.0182470556388751	0.0171549613552146	0	0.0210090578629263	0.0242869117746222	0.0182999978652736	0.0200604685486058	0.00796533542403234	0.0138304543365847	0.0177839906800193	0.01384080589389	0.00767336228261701	0.0104104301237572	0.0135847691775855	0.00881703169195592	0.0145785565083583	0.0132931228486336	0.0131498069699472	0.0180082567773088	0.0210028067744961	0.0151260639054088	0.00659614084179897	0.0140187352292607	0.0167542314450155	0.00746009529087128	0.0122187946839007	0.0149390432986441	0.0207395413762473	0.0155750746870045	0.00973301040184868	0.00479968149812989	0.00963389113337824	0.0209432696672274	0.0157171108999357	0.0287059038597401	0.0153055407744271	0.0122489981590038	0.0217050907857877	0.0113794660954373	0.0235920685768799	0.00803657621620029	0.0126871282692418	0.0186955913355198	0.0174661331989403	0.0239563010661946	0.0315866582167002	0.00815783744719913	0.0169168106167931	0.0103428525378279	0.0142068249647538	0.0104506052148938	0.017668702970755	0.0086231632294599
HT29_G1_5D_2	0.0274734937785122	0.0206452205145893	0.017468265002568	0.0186547453211532	0.0465968993972398	0.0210983107744821	0.0194517812342655	0.0139635615141688	0.0189660322904361	0.0164738367967057	0.0156826156498495	0.022078645686304	0.0226422162659794	0.02021933089506	0.0264939659684739	0.0414452567912177	0.0186306167426956	0.0144601919479908	0.0242133946427851	0.0352203765461104	0.0228265441503945	0.0149353563655709	0.0239502926756211	0.0265170612881197	0.0222493683509994	0.0235094853212382	0.031639373479335	0.0256105241235217	0.0232034824585747	0.0228769167298161	0.0210090578629263	0	0.0325496220902438	0.0259307994541229	0.0308867930437715	0.0146394121616451	0.00832410156356859	0.0161955933675627	0.0206915289620071	0.0166922806667469	0.0153552781651174	0.0150651119380248	0.0229563024665117	0.0199236522314163	0.0240491457675958	0.0218103107434713	0.0175661902307116	0.0301355760813606	0.021173657914455	0.025628236270402	0.0206303883717954	0.0227676593428228	0.0235864885469073	0.0218556945426822	0.0177504573099242	0.0208801898826686	0.0173254579081325	0.0163597575457342	0.0166517589970441	0.0150912268203608	0.0232853650226348	0.0177798129758939	0.0339123271024721	0.0154532061890876	0.0153583319154065	0.0256842869320649	0.0226070186383992	0.024479062935429	0.023733887128563	0.0224167183272426	0.00671218119902554	0.0280758567379129	0.0195877725024173	0.0302815780596336	0.017165774492783	0.0158367346257275	0.0139217895694875	0.00942944283168886	0.0242042279641059	0.0100533604739327	0.0206031281952784
HT29_G1_5D_3	0.00514591449153576	0.0130980658540738	0.0283031608237567	0.0145468621317289	0.0677471346502851	0.0407080383300948	0.0349519768452036	0.0208523392232232	0.0292786644469029	0.0344343681848334	0.019421226414717	0.0110649442736828	0.015402912810459	0.0162836332670548	0.00930059888918513	0.0522595938464137	0.0141074785631804	0.01889906937558	0.0119376706883074	0.0136222627818196	0.0130440876478745	0.0223192645078278	0.010839927927946	0.00744109360781506	0.0103537219808068	0.0108344653924906	0.0193115331753854	0.00773075404329932	0.0108432998238781	0.0112384084688229	0.0242869117746222	0.0325496220902438	0	0.00771923270239797	0.00502027072706483	0.0220043300253335	0.0304778059999376	0.0177802687095936	0.0127489764904143	0.0217347026366897	0.020784988173387	0.0177818055968181	0.0218109737383079	0.0134974644197325	0.0114252923380769	0.0123699806472559	0.0153702975171665	0.00409937146043588	0.0124203590193799	0.0195883739407993	0.037483564768542	0.0109692369795053	0.0169698912592661	0.0133587853688123	0.0154488757493209	0.0127359395799308	0.0152582508029275	0.0189259446405328	0.0238411600283956	0.019697010299924	0.0120166403056651	0.0153969312963658	0.00772934718915362	0.01767197278697	0.0182771906359903	0.00892680931993005	0.0137937908066263	0.0107805464065791	0.031817895587498	0.0142364402700501	0.0266725895684931	0.00686030067703129	0.017186519071025	0.0146156584575895	0.0261297852071727	0.0381380972547542	0.0205366897342883	0.0277171373102031	0.0144463524495165	0.0228045929685412	0.0178086582572116
HT29_G1_5E_1	0.00429439106170602	0.00603133380375436	0.0212507257856065	0.00735020846684926	0.0603228340295997	0.0336993570556509	0.0283669216760174	0.0152763921879527	0.0228038684851664	0.0270263729488475	0.011840048162796	0.00602505173992245	0.00803091267510143	0.00893692373672955	0.00909127226379142	0.0465341517103284	0.0084978045567665	0.011712508795069	0.00835609372003163	0.0140948760223277	0.00564726247958436	0.0147350890356665	0.00539858806226881	0.00641396325870927	0.00456303800608678	0.00608856231129596	0.0208698994650683	0.00275049359035723	0.00372260314296595	0.00370657010836851	0.0182999978652736	0.0259307994541229	0.00771923270239797	0	0.00694409752818827	0.0149673672674558	0.0233042263823057	0.0109028317493465	0.00578414789031526	0.0144288495082263	0.0132694397673023	0.0110761091682865	0.0150196456505711	0.00838909687723188	0.0069606853993331	0.0055278434098323	0.0102060997478497	0.00677845939626678	0.00493632620627346	0.0145439460523343	0.0306083482809428	0.00340451326314363	0.0116179195539687	0.00840801443267133	0.0082546485704773	0.00828753324654987	0.00886357381766969	0.0128829719023918	0.0175296327947308	0.0130412277372134	0.00629363413188624	0.00829500238726575	0.0104926797660091	0.0121587724080651	0.0110889132595335	0.00457372475884593	0.00909332769200352	0.00792359547018616	0.0255914395633652	0.00688185054575917	0.0206701681191507	0.0048139104185878	0.0125863967247995	0.0165731059668869	0.0187861126328179	0.0308528672901929	0.0135396903051086	0.0202548709030492	0.0101698260833324	0.0162714962270317	0.0107541285294301
HT29_G1_5E_3	0.00617019503589204	0.0107810990423678	0.0247687441196356	0.0129093292394982	0.064711678741528	0.0370346704386719	0.0310101206338681	0.0182705092021249	0.025288475772539	0.0312966688421661	0.0174166728579115	0.00890159550695181	0.0132994096544558	0.0135148786955526	0.00735935155460971	0.0477617241486337	0.0125293945291578	0.0170958834734521	0.0138976864245833	0.00938065978851524	0.0107257405565348	0.0210669693497281	0.00745824020181013	0.00950633541712474	0.00970816460851372	0.00759980232952552	0.0226751620525012	0.00559589694824057	0.0106115688582301	0.0104982992956702	0.0200604685486058	0.0308867930437715	0.00502027072706483	0.00694409752818827	0	0.0189771039811702	0.0278489491845891	0.0172500305768418	0.0105775344719152	0.0187037473959129	0.0183305062585295	0.0159061496258776	0.0185295584325331	0.011230489152608	0.0076300997461676	0.00971144578345442	0.0146176961932	0.00245411406421495	0.0108729429492244	0.0151032832411159	0.0336852997668579	0.00999726863402768	0.0126568709138954	0.00987965817917324	0.0140814795886279	0.0132521376761166	0.0139285004799197	0.0158195451614912	0.020092926422974	0.0168319890921686	0.0129300368747988	0.0142871485610204	0.0121026055948018	0.0159257185635945	0.0161688436047291	0.0103970449749645	0.00989737111718393	0.0127347460902043	0.0275911813066054	0.0117783035254063	0.0251402058044433	0.00307092391569219	0.0183935722249279	0.0177817532771857	0.0229863097108064	0.0349430480588066	0.0179464028588179	0.0255635462269886	0.0100179802864356	0.0216932303771728	0.0146006796509007
HT29_G1_5F_1	0.0177353749158979	0.0090297427601914	0.00789370154193889	0.00860814957620166	0.0479600834448516	0.0193147104774609	0.0142136106320805	0.0074450477155299	0.00951095943367326	0.0132244062770044	0.00546554607702807	0.0117058793439892	0.0102885302473263	0.00698243934135283	0.0168570717532295	0.035185537601251	0.010136443309076	0.00593937164284518	0.017992333840286	0.0212376946164745	0.0103555795588561	0.00917141489178474	0.0115274740356428	0.0185247756807879	0.0130265147354351	0.0117506447640126	0.0297063247186978	0.0142781207180753	0.0135017867235145	0.0126030714633064	0.00796533542403234	0.0146394121616451	0.0220043300253335	0.0149673672674558	0.0189771039811702	0	0.00910450243519273	0.0105562723991748	0.00943114297490349	0.00311183031978626	0.00368531665177549	0.00663242615087699	0.00958571589191269	0.0102070830737435	0.0116622136016514	0.00967617730247025	0.0116986475838894	0.0191373701247811	0.0104170600254488	0.0110929113592083	0.0165175104032792	0.0123098560523051	0.0091929763442296	0.00988570656106664	0.00862731709730276	0.0147270317578718	0.0092541048773354	0.00512833011232985	0.0046292748567505	0.00326170128828566	0.0154395158769594	0.00928558585935009	0.0250390876757228	0.00910344277747789	0.00520133600526445	0.0169902176129536	0.0100480518083355	0.0180110165043049	0.0139069480641018	0.00965057204112419	0.0117162271484487	0.0159718199280242	0.0168676061770055	0.0263179611671859	0.00665274044504727	0.0162575409020735	0.00274132897175309	0.0078414717439027	0.0108553054214193	0.00977850232722659	0.00652254184459671
HT29_G1_5F_2	0.0258094862592667	0.0174699568123937	0.00930262460048165	0.0161784803008503	0.0422079879889136	0.0143372649825488	0.0118396319813993	0.0122182504027998	0.0110320445199718	0.00888242285175603	0.0119363728361403	0.0198408994232925	0.0181972549527984	0.015558106328141	0.0248009545118731	0.0338980897365854	0.0172291306693582	0.0119956996419197	0.0241780109352048	0.0302060929256028	0.0188625091256644	0.012221976816326	0.0204164363205454	0.0258500724352901	0.0206499937651927	0.0204240377222428	0.0345182949817978	0.0228647812639209	0.0210699389456031	0.020377721055433	0.0138304543365847	0.00832410156356859	0.0304778059999376	0.0233042263823057	0.0278489491845891	0.00910450243519273	0	0.0154522312409752	0.0177584352875892	0.010573752746145	0.0105333438104144	0.0130831459044404	0.0161933901333898	0.0179019181231603	0.0205085359263558	0.018370556123934	0.0175086589072369	0.0277453439384403	0.0184249254596102	0.0191387900019989	0.0130583647731615	0.0202369008753801	0.0179877176794252	0.0184818373954733	0.0156119759118313	0.020917885761768	0.0159480898108698	0.0127276627409408	0.0103199099153582	0.0111381408145263	0.0221004764579774	0.0159708147156529	0.0326597582178124	0.0147323606413001	0.0123067790076477	0.0243201993984901	0.0187815141319514	0.0244734117057344	0.0155334103716593	0.0181046494160434	0.0101968728555092	0.024851560848239	0.0210961802796841	0.0320748462103147	0.00964112678135653	0.00955469181486984	0.00997511294782927	0.00470640203321834	0.0196939552395376	0.0111966217704479	0.0151119968137461
HT29_G1_5F_3	0.012862933230046	0.00780572390737694	0.0173714197846001	0.00519462161256474	0.0541141320121834	0.0283181030387687	0.0242815107968998	0.0110569522118714	0.0199333171103709	0.0209682913803156	0.00591875044260556	0.00979547499339096	0.00964456185636886	0.00903193812817116	0.0151824203417277	0.0450173574567888	0.0072333258145528	0.00471203168312648	0.00887854182477956	0.0234147328850752	0.00933488413753383	0.00634577460317835	0.0115699342092115	0.0118732431633225	0.0079019174888766	0.0116021580981965	0.0213092846074981	0.0116936091997874	0.00750266849059263	0.00748903506944965	0.0177839906800193	0.0161955933675627	0.0177802687095936	0.0109028317493465	0.0172500305768418	0.0105562723991748	0.0154522312409752	0	0.0076680603199782	0.0108842462501041	0.00804749773892922	0.0055196814720742	0.0150617902326717	0.009322089492765	0.0126658036726503	0.00908695281871546	0.00649215138422426	0.0164946128037258	0.00682435358718416	0.0178743150090193	0.0260065069125713	0.00765443152995778	0.0148860324342643	0.0116805299967769	0.00389960738649237	0.00703573189779351	0.00494094672354114	0.0105456152428694	0.0148911738495434	0.00921695183047647	0.00713955059422997	0.00330326152954091	0.0179790908051663	0.00790144089359223	0.00569732946108817	0.00978574348820618	0.0128515599799502	0.00960037740185548	0.0239237922777933	0.00949437767714587	0.0119588141023956	0.0145882651835243	0.00675327371527251	0.018708459989685	0.0146324846223129	0.0240959483776212	0.00824773523867919	0.0117317358791892	0.0147726380228164	0.0064506409218762	0.010976864321169
HT29_G2_4G_1	0.00834913785882165	0.0006372641375399	0.0163948301662622	0.00255376105925358	0.0562041734781569	0.0285669550283566	0.023195916421809	0.00982154859026303	0.017833961784154	0.0221000691236176	0.00709143561568483	0.0035485130522048	0.00652427060923273	0.00494648671713199	0.00938548746630656	0.0426597288397802	0.00429313197979325	0.00653371421740509	0.010187483999395	0.0159876235077161	0.00406711365924352	0.0110505819119966	0.00392979402746503	0.00946646789857136	0.00408348037917234	0.00419815842569374	0.0225188571680784	0.0051793508078689	0.0050990988014318	0.00430094699135369	0.01384080589389	0.0206915289620071	0.0127489764904143	0.00578414789031526	0.0105775344719152	0.00943114297490349	0.0177584352875892	0.0076680603199782	0	0.00951823581512056	0.00826597861004708	0.00568098750941139	0.0121744942545052	0.00427839726195658	0.00508790962198221	0.00159397901997369	0.00680642355201676	0.0103489466319985	0.00203098516129228	0.0119226626597609	0.0255811734113079	0.00363136139535738	0.00848624007114904	0.00471487287044855	0.00386974852157311	0.00753133538738218	0.0043589110057005	0.00727216565658047	0.0121761604794021	0.00727284355654832	0.00781559350162306	0.0043692431046395	0.0158917876215563	0.00730197852275224	0.00564531366685627	0.00818551049782655	0.00573671634579876	0.00980228990727367	0.0212840594084108	0.00478596803976437	0.015546089090292	0.0076194547463798	0.0117313402873412	0.0185195895025484	0.0142068349370355	0.0255618031122957	0.00784856519974005	0.0151293115167101	0.00751237936770658	0.0115996617333896	0.0069032105136977
HT29_G2_4G_2	0.0177724944992276	0.0089882559969961	0.00707196294131516	0.00882666658884702	0.0469018040750554	0.0193405887450931	0.0145696583992853	0.010299629664546	0.00959029643971967	0.0127229974895433	0.00501463457718163	0.0123904123765105	0.00834174436638205	0.00561669820402529	0.0178040181545254	0.0343121251483102	0.0113935446672821	0.00689090422955485	0.0180413440775502	0.0203377898997202	0.00915924011348044	0.00836684224016445	0.0114247459480174	0.0188028876086549	0.0133458215641578	0.0121076480148614	0.0308331337926148	0.0141244946151956	0.0129770787341105	0.0119818328009248	0.00767336228261701	0.0166922806667469	0.0217347026366897	0.0144288495082263	0.0187037473959129	0.00311183031978626	0.010573752746145	0.0108842462501041	0.00951823581512056	0	0.00293979835344064	0.0081347461543468	0.00665057796199022	0.0114685698320872	0.0119056219264917	0.00947923887873304	0.0131593886190819	0.019167432042447	0.0101021759491279	0.00987895547231012	0.01640437431508	0.0118208548845504	0.00856553681825819	0.0106546932772843	0.00890406842602173	0.0154986660774941	0.0102932781467467	0.00738167905429662	0.0062395513276516	0.00559129327541841	0.0150158636729399	0.00957443330858077	0.0243845727169819	0.0112183434697048	0.00610135123559712	0.0166198050990426	0.0106590175634598	0.0182962963892299	0.0130841683847018	0.0081790706073269	0.0142931784189953	0.0156671313602765	0.017509344072564	0.0273487033118386	0.00476763820828683	0.0165578402782245	0.00493253837503461	0.00851501715430679	0.0110632796798511	0.0115156672213425	0.00462675375744207
HT29_G2_4G_3	0.0164520760296155	0.00783768539315002	0.00944386466202462	0.00688715595687972	0.0481841060245754	0.0211605163807115	0.0167637072638725	0.00949445974659019	0.0121466529280843	0.0140957855324728	0.00222101006058316	0.0112957227100878	0.00773027937729538	0.00528458394281316	0.0170332553101864	0.0370065967990043	0.00970496691847818	0.00429581452159866	0.0157008330858284	0.0212883456761333	0.00844148451534214	0.00586513394552593	0.0110563648490132	0.0170210770027838	0.0116417170801224	0.0115963906189208	0.0284824176719516	0.0132498244844752	0.0112060581300439	0.0103458602853502	0.0104104301237572	0.0153552781651174	0.020784988173387	0.0132694397673023	0.0183305062585295	0.00368531665177549	0.0105333438104144	0.00804749773892922	0.00826597861004708	0.00293979835344064	0	0.00603763464907763	0.00856051890215399	0.0103330902654906	0.0117620353555805	0.00868076766869453	0.0110215268968529	0.0184810128912264	0.008544129087119	0.0120372300448333	0.018491087159148	0.0102633230479098	0.0100491308468471	0.0104306192567419	0.00661743097763685	0.013232401632705	0.00816722404822136	0.00717296189517998	0.00812416485021246	0.00500726819214727	0.0128273778946148	0.00718117363201964	0.022814373420626	0.00951464153129177	0.00386959195561602	0.0147596844120679	0.0108265150518498	0.0160815858409744	0.015902183993737	0.00764762243067448	0.0125718787911893	0.0152616667986239	0.0147368501149699	0.0252389377880411	0.00681640932907146	0.0177333069331006	0.00366076458157703	0.00752933101580641	0.0117943530818431	0.00899742363922784	0.00552129535213057
HT29_G2_4H_1	0.0128876232387285	0.00572773674101129	0.0144331415477572	0.00395702255848099	0.0535024614741854	0.0255185541267844	0.0206074058128185	0.00586312391752435	0.0160318216773528	0.0190614709732369	0.00497801354606889	0.00730134288826228	0.00972941082750277	0.00713732278140194	0.0126752641221133	0.0417732207521806	0.00434496136539866	0.00232974128568825	0.0120866276275059	0.0210401761236464	0.00862589945487277	0.00857143050057083	0.00909508943591762	0.0128258255300404	0.0076758274722542	0.00873938645291206	0.0231034530618929	0.0105631620225116	0.00904334668138111	0.00854864277893734	0.0135847691775855	0.0150651119380248	0.0177818055968181	0.0110761091682865	0.0159061496258776	0.00663242615087699	0.0130831459044404	0.0055196814720742	0.00568098750941139	0.0081347461543468	0.00603763464907763	0	0.0134952110730637	0.00567267060280347	0.00950137088339734	0.00692871478374658	0.00516968974696645	0.0153112592945825	0.00646596744734074	0.0143913458316516	0.0229504930665081	0.00819978629484734	0.0111705269261675	0.00771830990664911	0.00360415004017121	0.00830100739844333	0.00292526426505236	0.00512084594177418	0.0102025904267483	0.00418210347256434	0.01036573660082	0.00398506939128937	0.020212644999748	0.00371253688355131	0.0022584985371878	0.0119126249913929	0.00879202922988351	0.0119151034733086	0.0204065908887356	0.00867929229025026	0.00993473070789064	0.0130593006905562	0.0106987556204178	0.0198697849997159	0.0125194854454977	0.0218235071335782	0.00397893019231248	0.0107076713777496	0.0107959857137367	0.00627454470724367	0.00859789919872139
HT29_G2_4H_2	0.0190438174379166	0.0115403067050448	0.00923372212270497	0.0123559324028679	0.0463765510491665	0.0211287917052695	0.0167566936615206	0.0162665755657631	0.0116779355292954	0.0149196400953169	0.00974272892805751	0.0151954841758904	0.00766526720593679	0.00730249506051427	0.0201347556483321	0.0324610915654151	0.015608806115202	0.0122882646850797	0.0203746073580925	0.0178278638457441	0.00952070428148847	0.0120554077641558	0.0126567185126795	0.0208101112603664	0.0159413914429686	0.0140413699512996	0.0343090379054032	0.0151487347369708	0.0144289981530265	0.013338764071562	0.00881703169195592	0.0229563024665117	0.0218109737383079	0.0150196456505711	0.0185295584325331	0.00958571589191269	0.0161933901333898	0.0150617902326717	0.0121744942545052	0.00665057796199022	0.00856051890215399	0.0134952110730637	0	0.0152870157169417	0.0134442700777246	0.0113976352605586	0.0178262388915314	0.0197433246164464	0.0122693021239428	0.00779949327250903	0.017917964787441	0.0133342180748902	0.00858715862123741	0.0133365836674045	0.0127655455618338	0.0190484918373732	0.0147256856207902	0.0126420522321308	0.0108222967107402	0.0114631809837702	0.0167840335191878	0.0133998744144786	0.024281284769467	0.0166479846952753	0.0113828704480473	0.0179002623464664	0.0128683189283935	0.0208135780586684	0.0125105211762279	0.0083099747092689	0.0208818548254411	0.0158164606048152	0.0213641400299538	0.0304751292138898	0.00699229118001519	0.0196147387232066	0.0112317732819982	0.0139929162522042	0.0121953028170363	0.0175322961756043	0.00545594431985345
HT29_G2_4H_3	0.00898638505403946	0.00467801133664086	0.017736085482834	0.00525523959945462	0.0580760749051533	0.0292228445454732	0.0235011611435047	0.00736404176259776	0.018402713541602	0.0234179775326617	0.00946299007944869	0.00254566013371153	0.0107009195634132	0.00836218536526623	0.00707578617388646	0.0437404154939523	0.00233111144264936	0.00769639300283265	0.0114742227936109	0.0171107618085033	0.0082137166112496	0.013562510984479	0.00551115865765742	0.00971301447288488	0.00514781981132729	0.0042164993472771	0.0210980511833434	0.00669017492506282	0.00828230772696401	0.00788745220496123	0.0145785565083583	0.0199236522314163	0.0134974644197325	0.00838909687723188	0.011230489152608	0.0102070830737435	0.0179019181231603	0.009322089492765	0.00427839726195658	0.0114685698320872	0.0103330902654906	0.00567267060280347	0.0152870157169417	0	0.0052482521271599	0.00502555993667599	0.00509013610092796	0.0104100336734466	0.00596897698765208	0.013513755781088	0.0263195276953761	0.00714564355522689	0.00981162305070383	0.0036747631672537	0.00613407219092978	0.00731083845203337	0.00442471124767138	0.00605523161578487	0.0120896916495015	0.00714291512386034	0.0103772480964626	0.00647990561243246	0.0176431604827015	0.00477993476303888	0.00694202212004341	0.010333703214058	0.00510573329627731	0.0104429335930463	0.0223831246928064	0.00886545224844773	0.0139839372673997	0.00875082444348436	0.012176388015304	0.0170493801080256	0.0161998389333068	0.0262032073358095	0.008292416788482	0.0161125903055223	0.00752557339919633	0.0113050141888036	0.00983611754219817
