	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6E_1	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5C_1	0.0340638453198075	0.0437983312286825	0.02034167492631	0.0244469565995207	0.0146025100418896	0.0157684041707543	0.0274886139983977	0.0266595426389008	0.0152737612191572	0.0181314891109464	0.0502909764064641	0.0368107208633047	0.0184679152927718	0.0075246003802171	0.0283493018964878	0.0680118968258866	0.0158044199416522	0.0520486122115592	0.0326283815754591	0.0269905798564526	0.0419056056473019	0.0316692688547479	0.0427377882201186	0.0222452415177395	0.0214993544138056	0.0395950269362876	0.0204228694961304	0	0.0170081767250002	0.0509178653783615	0.0287086131358529	0.0400331648522616	0.0465262150480583	0.0242789448549603	0.0192038596975032	0.0260378478827997	0.0201262323033797	0.00471455780971165	0.00796814162609558	0.0228275384808167	0.0167476046245035	0.0270158618570615	0.0151805944776421	0.0455367540198458	0.0303867788938216	0.00814384924457977	0.011026884230621	0.00765362139142981	0.0465265521463658	0.0158411259950855	0.0178544967534105	0.0305934235963127	0.00959065758924795	0.0419712360642055	0.00967809054179578	0.0304226858879464	0.018212401417217	0.0297756380303494	0.0453131413592991	0.0126375944226536	0.0165368713181957	0.0210941844959932	0.0127180675223085	0.0352848895939192	0.00972593658857155	0.0492908500429604	0.00814784666717518	0.0392167896416029	0.0149414694675454	0.0417604971528992	0.0134084840990277	0.0299855154911134	0.0247791939940205	0.0115975332201492	0.0206345593920428	0.0113275341619564	0.0106236692747981	0.0116387039858098	0.0203959740155573	0.0484952064039655	0.0419257244644282	0.0154565357402315	0.0303670604416247
HT29_G1_5C_2	0.0486119548511747	0.0576769898532043	0.0349566316406087	0.0373716878987051	0.0270872912100929	0.0298110374323672	0.0418643663391201	0.0413869323897854	0.0284171812205553	0.0324541391254567	0.0642175309898158	0.0500543177326536	0.032932849510943	0.0118339418869633	0.0414390737021251	0.0830666177294136	0.0288385199335099	0.0651296857516932	0.0468933455278334	0.0397923770890462	0.0551549619688527	0.0158913353793919	0.0555636707210049	0.0348906947451694	0.034998824519242	0.0520150994832595	0.0319134797355199	0.0170081767250002	0	0.0638882391834184	0.0418407595018443	0.0526164467819184	0.0603772520686494	0.0395216572227365	0.0310214193398318	0.0366229053147916	0.0338335112114861	0.015948985651023	0.0119832678832296	0.0363733000798257	0.0287499603399143	0.0399006079122797	0.0218839718322009	0.0588230375004542	0.0422614508321057	0.0153467548327377	0.0234312009718073	0.0213249868807196	0.0603397548635324	0.0283886274334751	0.011373996561521	0.0453990517986935	0.0182234256758126	0.055562690965141	0.0250916773093301	0.0463978110355674	0.0283096808829532	0.0448315633760068	0.0593218397786811	0.00946432642169116	0.00199681249699335	0.0342602274963823	0.014089163717269	0.0493627969698224	0.0169709086344361	0.0620801163122567	0.0228044406899709	0.0521584555542718	0.0279428538410147	0.0281694063814789	0.00802892920977959	0.0425045481396989	0.0374014407925114	0.0172672724489344	0.0327038400526374	0.0123590112163291	0.00778530320686608	0.0171385603943891	0.0324595668463839	0.0621421096965927	0.0551899468576954	0.0233690693344045	0.0445368996488352
HT29_G1_5C_3	0.019284145590359	0.0103394913021484	0.0308410903401445	0.027470951877205	0.0372675753736999	0.0381183390204941	0.0239304149061719	0.0274084341795476	0.0361059992041895	0.0360980111582987	0.0103020801875333	0.0152948989165942	0.0327912149966397	0.0579352234351079	0.0244863875651098	0.0264777125603688	0.0383554359659369	0.00909362006305113	0.0195254316641325	0.0251300072812078	0.0103114604107641	0.0794026570390394	0.00849096296060258	0.0296296874106094	0.0313781520672497	0.0146970604793088	0.0338459523448927	0.0509178653783615	0.0638882391834184	0	0.0248346628542539	0.0120393058761769	0.0111055531743383	0.0288600775164041	0.0343530505103931	0.0283125953422951	0.0317003678443108	0.0500361181667155	0.0544961563225123	0.0287053335593796	0.0370531649565312	0.0256945614155709	0.0426183260535789	0.00739815579601357	0.0220689208131754	0.0491357918496447	0.0419650665342116	0.0438737438690735	0.0124019604398283	0.0366666096680601	0.0661505757215058	0.0238814456111229	0.0488383432362397	0.0106697007259821	0.0413213732707954	0.0264283356119307	0.0393995186842712	0.0236031796044771	0.00842363393385186	0.0602693485731365	0.0641343628883613	0.0305937168437957	0.0508238362003016	0.0160701548798111	0.0486275024468388	0.00247517338986591	0.0444295742815021	0.0122431165563323	0.0370319068814279	0.0915480591300025	0.0598212487515008	0.0225960420324194	0.0273659066686434	0.0468603444194433	0.0319629533171483	0.0616055900142666	0.0588125198455732	0.0480435388814463	0.032370715612086	0.00726306893746482	0.01041288914649	0.0421718038574676	0.0218986445652042
HT29_G1_5D_1	0.00986584977081806	0.0213993889382741	0.0100211016237067	0.0081192099159714	0.0157647435921758	0.0212147591575786	0.0109627739946342	0.0167850016377824	0.0152365971636281	0.0141750292668355	0.0274382307197994	0.0157725016823982	0.0125520288681421	0.035682953814936	0.0118897135333889	0.0430850314368778	0.0215458959680086	0.0242282911793805	0.0080300775152996	0.010812584283471	0.0162097787243812	0.0573588950325815	0.017571368849985	0.0124379855415767	0.00799216176252343	0.0115180330221861	0.0167110524184569	0.0287086131358529	0.0418407595018443	0.0248346628542539	0	0.0156730253294827	0.0191878008127226	0.0151959476170799	0.0108951328873303	0.0131357880184003	0.00997194242898319	0.0274545626444555	0.0332523671032933	0.0128139122949731	0.0200617319979569	0.0147376401375404	0.0216646969054528	0.0219066118772062	0.0121954103328222	0.0282557398365944	0.0223870227546355	0.0220901039106498	0.0251900515539886	0.0183743429518004	0.0455458864400959	0.0109700326587495	0.0294415152112059	0.0193744800725809	0.0199623854229113	0.0175011295592838	0.0239392323222092	0.0144290459711595	0.0208043359959595	0.0394770620703921	0.0422536667338861	0.00829549334252764	0.0304165598006756	0.0119918217987257	0.028782608445183	0.0228372580004405	0.0244028644404877	0.0128298732929632	0.0180522577035962	0.0691004339724303	0.0391287878374642	0.0042234580064693	0.00731529597856331	0.0258465795577323	0.0153841946047173	0.0399394410435814	0.0366093593088069	0.0281329516556714	0.0154885326054068	0.021116191561563	0.0158960719985069	0.0230686022325936	0.0136993063798385
HT29_G1_5D_2	0.0134058851985537	0.00933226179532096	0.0204842391178625	0.0178077821438788	0.0260596229012207	0.0274545151502677	0.0140616618041589	0.0179629848553405	0.0249503840188147	0.0271131406973875	0.014034204256405	0.00811163477292249	0.0218472465786934	0.0471077847180559	0.0128115400167198	0.0363528648989123	0.0274969136322524	0.0168241753720037	0.0106536727981795	0.0134273427449712	0.00425883307014324	0.0679421868834906	0.00600405186779875	0.0181634434141871	0.0217898969307744	0.00961605627421108	0.0219828234718671	0.0400331648522616	0.0526164467819184	0.0120393058761769	0.0156730253294827	0	0.0144391483195009	0.0195816448207712	0.0237340804754019	0.0165474014725511	0.0218327800719628	0.0392635598040718	0.043055684277544	0.0177543137846389	0.025935982548127	0.0149395338187796	0.0312781490646898	0.0079674609950425	0.0107488533020263	0.0379159224902901	0.0307703552311722	0.033001700701018	0.0119553191941311	0.0258497437656076	0.0549596957889107	0.0176545417827764	0.0375008878598027	0.00782127982538086	0.0306217626903753	0.019902159313725	0.0281249641325276	0.0157328599367594	0.0113368269249135	0.0489569795407709	0.0528831924038266	0.0199022463464714	0.039305158316938	0.00795716000447312	0.0372421276949775	0.010712677656982	0.0336390643727485	0.00478113602769063	0.0260312521683168	0.0803138136779796	0.0485122141964707	0.0124225446789184	0.0161127258997863	0.0354445987778305	0.0206946108572078	0.0505332826762806	0.0479118638072744	0.0364753499989553	0.0208721172292214	0.0125754636651037	0.00472632928504525	0.0303819270799554	0.0122542005703865
HT29_G1_5D_3	0.0127969809857527	0.0140475590870383	0.0264600526187637	0.0233163991225002	0.0338175043676039	0.0358639719192248	0.021227133876688	0.0258786621950774	0.0327801489090335	0.0299802396418053	0.0169516304872899	0.0159459629090204	0.0291748344379786	0.0535154921477497	0.0235133685417902	0.0246935172705788	0.0364708004379036	0.00671042717662119	0.0151841729657878	0.0238136596747167	0.0114473256723651	0.0760754625310378	0.0107714334806473	0.027730376226898	0.0257382938140326	0.0104768007084301	0.0325857604538761	0.0465262150480583	0.0603772520686494	0.0111055531743383	0.0191878008127226	0.0144391483195009	0	0.0258665011252341	0.0298005882843157	0.0276193383104244	0.0268324208161193	0.045548416211132	0.0513636009442342	0.0266507391446037	0.0354209779134623	0.0252979535742381	0.0398844908862563	0.013491017518346	0.0220402219601538	0.046110089057781	0.0393093112730488	0.0398799742952619	0.0181095265867825	0.034191623885361	0.0631427228278301	0.0173840498771053	0.0465324268031979	0.0134854103833826	0.0371590808082042	0.0223988271737227	0.038815202834492	0.0206532739124208	0.00882071762138321	0.0572961947190273	0.0606545086001059	0.0263993704151571	0.0484981023903754	0.0137435771931003	0.04624592015404	0.00983084272445114	0.0410231889573111	0.0109336556528881	0.0343674491293449	0.0875526920195622	0.0570097141179785	0.0188217615992233	0.024252203555629	0.0440845771142847	0.0304255797435793	0.0576723034792054	0.0547107222271748	0.0458902067388386	0.0308776536220474	0.00505026256947598	0.0109675077082839	0.0405230659492607	0.0207422945738216
HT29_G1_5E_1	0.0138781084969614	0.0203132375772625	0.00830703572685808	0.0112719203946601	0.0147751547111235	0.0109738312763612	0.00587962760250188	0.00396793523466903	0.0128554399033712	0.0140590479460595	0.0268812055479719	0.0146097366975518	0.00906534482720969	0.0312561354710064	0.0113100347336667	0.0456855522332648	0.0122850072925209	0.0314779907421594	0.0128832312612055	0.0108841153381335	0.0208924434385704	0.0548378963617766	0.0213668831532083	0.0101255830834087	0.0132397544924537	0.0217828717929338	0.0139301878383443	0.0242789448549603	0.0395216572227365	0.0288600775164041	0.0151959476170799	0.0195816448207712	0.0258665011252341	0	0.0163007932720707	0.0154198346740385	0.0111563040224485	0.024792223396251	0.0288048342489986	0.00693916489654714	0.0128853796219429	0.00851191629309118	0.022600125743565	0.0227641443514553	0.0132586720266208	0.0244645616561414	0.0165586118115847	0.0185971775480383	0.0232679329509391	0.0123188588140675	0.039379813038426	0.0116750550500077	0.0230900713268728	0.0188896265980066	0.014975337200362	0.00780055227031511	0.0163876774435464	0.00587036976286998	0.0223354625032473	0.0340482272330512	0.0392268108269833	0.0119118389995216	0.0280380515017013	0.0132343976074042	0.0237611617402275	0.0277711074423609	0.0172380627501835	0.0191074941002447	0.0123117717969095	0.0654955279902338	0.0343043148410792	0.01508129518738	0.0126218023982615	0.024425068827682	0.0109464369599963	0.0342969696121742	0.03341148823182	0.0245663922826005	0.0114413775992439	0.02718080088817	0.0210817803842181	0.0208288682701577	0.00762402456659595
HT29_G1_5E_2	0.0190545992707115	0.0296901037447245	0.00827371049843225	0.00894698502704898	0.00659455378485516	0.0158294483367907	0.014945303198681	0.0184942006938807	0.00730789117832722	0.0100582769100239	0.0361623246972131	0.0225483698835744	0.00866618813592658	0.0257603862601575	0.0148576170409322	0.0534721970115281	0.0155733089653529	0.0345887435330431	0.0170909992828269	0.0128819019468559	0.0254950000139506	0.0465415206177837	0.0263630334651587	0.0100146912494609	0.00593059188801072	0.0213862736369607	0.0117915611836759	0.0192038596975032	0.0310214193398318	0.0343530505103931	0.0108951328873303	0.0237340804754019	0.0298005882843157	0.0163007932720707	0	0.0115798357983965	0.00659347920392106	0.0173198313909471	0.0230760160773093	0.0118635521022466	0.0137428065766165	0.0157785490411301	0.0113361962019896	0.0304175362157385	0.0154107492645	0.0180001774487894	0.0138065995613694	0.0124712509648105	0.0330993400827804	0.0116146655243647	0.0354460335965086	0.0175103432428108	0.0201728126708342	0.0274790548393391	0.011834586023596	0.0220003065050382	0.0175445735231303	0.0190825929537896	0.0301823324692909	0.0292890513762799	0.0315108312364365	0.00486015526645241	0.0199735859759268	0.0203560951284457	0.0190216713678583	0.0323739779955252	0.0161606815911345	0.0221669087661395	0.0109514999760223	0.0584996368946699	0.0287411759275352	0.0119655295321217	0.00819239062096296	0.0153133244626679	0.0111172532165125	0.0301757978292352	0.0261389260560719	0.0181537740822856	0.0110169313652758	0.0316107091336825	0.0253591544051152	0.0141040060499913	0.0182909140728755
HT29_G1_5E_3	0.018849538683515	0.0233811215941036	0.0118811699676492	0.0109164757526982	0.0117894706381458	0.0161059949991513	0.0121324983020738	0.0149980106608628	0.0113026421682414	0.0186579447990019	0.0292302944119645	0.0166237817916303	0.0111475574695656	0.0326259067434908	0.0081087153531451	0.0512858258453636	0.01521081758683	0.0312891037837973	0.0149656633753062	0.00616732556654596	0.0196280089642396	0.0516922247699531	0.0205868858360217	0.00592701833492035	0.0136838316790128	0.0186081914194342	0.00743649252140486	0.0260378478827997	0.0366229053147916	0.0283125953422951	0.0131357880184003	0.0165474014725511	0.0276193383104244	0.0154198346740385	0.0115798357983965	0	0.0127579367305951	0.0248822667965711	0.0276062943736212	0.00868263754803218	0.0125406875636112	0.00914186483339646	0.0152172538102614	0.0235297487698379	0.00707592263825795	0.0224753756927601	0.0164227794404848	0.0189727001362276	0.0257256676377906	0.0127837973511174	0.03975578238364	0.0193365986586818	0.0225644756203514	0.0213025568585688	0.0179153964597447	0.0215681508078276	0.0144233475817799	0.0169758180321357	0.0256792017074897	0.0335571802589266	0.03700122805428	0.00952079864338533	0.0230406911412259	0.0162111680672075	0.0217984441970874	0.0266431634664112	0.0204175990978203	0.0172767546857938	0.0126759338464932	0.0644842900324524	0.0328460022731961	0.010233260867963	0.00664662000169755	0.0193718308232265	0.00755298975305136	0.0359185161963253	0.0327500496831072	0.0204742769935575	0.00715020379012924	0.0277169215986853	0.0197720115766525	0.0141767389932234	0.0133068952832954
HT29_G1_5F_1	0.0148452941676322	0.0260113075120379	0.00447783253758383	0.00480488459317282	0.00844875064159465	0.0133753433906162	0.0106112500572946	0.0140773460923739	0.0076670694013046	0.00606448205623007	0.0329880083138371	0.0186725795142792	0.00691095335212623	0.0268719386820353	0.0136944651164288	0.0493927105328848	0.0136826521111525	0.0321064775257222	0.0143205587616259	0.0117062714677515	0.0234202636828354	0.0496207851413355	0.0235053550188231	0.00893830092752775	0.00323358740997222	0.0199284896227753	0.012900210852539	0.0201262323033797	0.0338335112114861	0.0317003678443108	0.00997194242898319	0.0218327800719628	0.0268324208161193	0.0111563040224485	0.00659347920392106	0.0127579367305951	0	0.0187845151085473	0.0250673695113223	0.00879584137106547	0.012609098442239	0.0126961441942871	0.0154247206388814	0.0273063300062509	0.0137183023816888	0.0197265700868855	0.013954112497775	0.0132028648500876	0.0299162651197643	0.0099037169108748	0.0366829783720452	0.0120597395885674	0.0210372117234707	0.0237855220253838	0.0111172396462722	0.016397702159304	0.017203228294986	0.0137408526099188	0.0262964113212661	0.0308470221075562	0.0339922431622296	0.00430871667183529	0.0229518375006918	0.0167643006949356	0.0204782224706732	0.0298816794491155	0.015344178901523	0.0199514707289582	0.00975737042595966	0.0608669706474012	0.0305385011733077	0.0112942153958873	0.00850948738718942	0.0184536636854579	0.00985577162329488	0.031299435891251	0.0279180573194376	0.0205323091389937	0.010462851340346	0.0290535478362804	0.0233437153849046	0.0170171341283199	0.0142836952352194
HT29_G1_5F_2	0.0333685777124267	0.0435721567266786	0.0199586446101333	0.0229064406922735	0.0134544029782249	0.0168294383340801	0.027312287417025	0.0273336190448667	0.0145095361427927	0.0167676204531747	0.0503308354875929	0.0361175857987059	0.0184899124684356	0.00860206882444915	0.0282627125855328	0.0675873615300388	0.0164723894549539	0.050791102343283	0.0322258433882837	0.026563333755069	0.0413097889588272	0.0314480446930688	0.0417164902306038	0.0216800856174283	0.0200182833307608	0.0381347390331604	0.0202923232772215	0.00471455780971165	0.015948985651023	0.0500361181667155	0.0274545626444555	0.0392635598040718	0.045548416211132	0.024792223396251	0.0173198313909471	0.0248822667965711	0.0187845151085473	0	0.00916489291273302	0.0225690513028309	0.0166584225422928	0.0267191777983136	0.0125573982417545	0.0450395895869071	0.0293934951275208	0.00670315649632238	0.0111090862724813	0.00652380266913561	0.0466870325668895	0.015137484154814	0.0192579999070233	0.0298660917316328	0.0107342620936062	0.0415020736781646	0.0100086806101496	0.0311371245015113	0.018529634749328	0.0299230450436641	0.044706007258457	0.0138076222786751	0.0158652909377636	0.019940903215915	0.0111401208450768	0.0348367677163059	0.00968187799799861	0.048260738430378	0.00950576774041106	0.0382126842710398	0.014501960297402	0.042131461189251	0.0136438472993609	0.028698613857166	0.0238346606089018	0.00934143597365851	0.0199707844218328	0.0137731450246097	0.00940606785602009	0.0109092858827693	0.0199260693602096	0.0476799408543158	0.0412987971973579	0.0147308570193467	0.0303878529457841
HT29_G1_5F_3	0.0392373760991628	0.0474385390250239	0.0251226170818955	0.0287335161659668	0.0177718664912289	0.0186942088473787	0.0316109139563353	0.0303858556954367	0.0186756685849137	0.0244340069310809	0.0537043958737356	0.0403374729481063	0.0226151447894593	0.00830575775293563	0.0311187913257051	0.0735667282130521	0.0179440484586186	0.0564447490718009	0.037067527471588	0.0297814830370646	0.04543634846354	0.0262426929172347	0.0463043353793794	0.0249396604781693	0.0266481699430937	0.0435728729788142	0.0216880723616365	0.00796814162609558	0.0119832678832296	0.0544961563225123	0.0332523671032933	0.043055684277544	0.0513636009442342	0.0288048342489986	0.0230760160773093	0.0276062943736212	0.0250673695113223	0.00916489291273302	0	0.0261014555359709	0.0183711486731969	0.029682024668659	0.015142418522481	0.0488912071934152	0.0328800554212169	0.00668367822234669	0.0128731303818588	0.0120674814783409	0.0496963143248989	0.0185798685388212	0.0128578142071794	0.0362387062348147	0.00721812183098624	0.045595494934472	0.0149860991039642	0.0357510920271833	0.0178963039700555	0.0344037687123797	0.0496063098139029	0.00660294207918205	0.0114696196709563	0.0252113799524805	0.00799778655896504	0.0394221991411909	0.00690800453197905	0.0528966806579967	0.0120692007945447	0.0429307223290283	0.0178257672151556	0.0376542247604759	0.00694187004358752	0.0337331248751411	0.0281183606393879	0.0100551613519463	0.0228228298623076	0.00924664946753082	0.00882027872493504	0.00818811634871842	0.022392207209235	0.0528074049322562	0.0455281884006019	0.0141896981419633	0.0340336501627647
HT29_G2_4G_1	0.0153247310317629	0.0214223443629257	0.00636029855226567	0.00818785155569682	0.0102700002956839	0.0100026762694471	0.00609433501716257	0.00738964380563215	0.00854463892065821	0.0139067846185831	0.0280028892087679	0.0144820285973275	0.00597576364601726	0.0298335237457779	0.00743744707990104	0.0487106239927391	0.0101304540560705	0.0315580930277838	0.0126957787161983	0.00581424875985232	0.0200535975863518	0.0518001768066197	0.0206585822033876	0.00332809987501816	0.0109975145923619	0.019981853627749	0.00798601306559887	0.0228275384808167	0.0363733000798257	0.0287053335593796	0.0128139122949731	0.0177543137846389	0.0266507391446037	0.00693916489654714	0.0118635521022466	0.00868263754803218	0.00879584137106547	0.0225690513028309	0.0261014555359709	0	0.00896498798480042	0.00474605225063133	0.0172262777412646	0.0229060820618764	0.00860178438904735	0.0211708374844986	0.0134333832308184	0.0160645923500442	0.0242394548258535	0.00869421040650963	0.0376155051676635	0.0141610354849726	0.0203597872529751	0.0195374037069779	0.0134381867366698	0.0140136790830321	0.0124516567464394	0.0101182115014241	0.0237054825528069	0.0317829900255537	0.0363442034399566	0.00768986998281758	0.0236934034481584	0.0136322595357738	0.0204210968441528	0.0273014956276787	0.0159354343875749	0.0177805889962303	0.00865108226958168	0.0634606219056662	0.0316029683028317	0.0115437823279989	0.00751242552716257	0.0199214041250085	0.00475415220304137	0.0330651430235741	0.0310945664373841	0.020406447190872	0.00515731395912191	0.0275120190619237	0.0202393285195274	0.0155336960498443	0.0082480128226907
HT29_G2_4G_3	0.0238334653060005	0.0296053211191998	0.0116172192020972	0.014124689808383	0.00804694031141732	0.00510867249540792	0.0148221746263063	0.0135214902575259	0.00689821562359981	0.0157087340916592	0.036068074750279	0.0224507555658641	0.00925148045780145	0.0229513515799565	0.0149765409389113	0.0572756575647919	0.00322066630198352	0.0401467904200609	0.0215462672586469	0.0134383957110557	0.0286700481233787	0.0438717171996267	0.0289250240074142	0.00861598342546088	0.0153796621777192	0.0281973972827057	0.00755805318094932	0.0167476046245035	0.0287499603399143	0.0370531649565312	0.0200617319979569	0.025935982548127	0.0354209779134623	0.0128853796219429	0.0137428065766165	0.0125406875636112	0.012609098442239	0.0166584225422928	0.0183711486731969	0.00896498798480042	0	0.0115874817485287	0.0124481671792837	0.0310543548861302	0.0156776161582312	0.0135050894556591	0.00586959136072726	0.0106285222091752	0.0320262853838969	0.00349064882155647	0.0292897434588867	0.0216061657944361	0.0119347031237637	0.0277204511045419	0.00949647537969996	0.0206585599582091	0.00473531338834848	0.0177930050575894	0.0322187301749094	0.0235503835626877	0.028547756497033	0.0123560681958551	0.0160551500320142	0.0224970850469092	0.0121083251745029	0.0356572936131674	0.00939301864037659	0.0263375045287752	0.00355216554631458	0.0555481245603813	0.0232671977599334	0.0191459691328166	0.0139284841242392	0.0131849239075039	0.00555908326720263	0.0256841990296696	0.0238742822416138	0.0124968865142349	0.00571050202628977	0.0363372396286855	0.0288943574644339	0.00929603011263898	0.0165650270612803
HT29_G2_4H_1	0.0153606381892018	0.0181267828186046	0.0107232790832628	0.0105072773515322	0.0144935136880198	0.0129455711835975	0.00625086052031382	0.00694989494715178	0.0128834247624395	0.0179161493752857	0.0246594759815343	0.0112460339948928	0.0106543505340638	0.0338049282074303	0.00706127060588489	0.0468109014902689	0.0128291658769841	0.0296456828074632	0.0126962368785633	0.00598154118010897	0.0177485438323371	0.0551880370417059	0.0178379288251505	0.00646994137220462	0.014733413828544	0.0190466142293312	0.0104132248406675	0.0270158618570615	0.0399006079122797	0.0256945614155709	0.0147376401375404	0.0149395338187796	0.0252979535742381	0.00851191629309118	0.0157785490411301	0.00914186483339646	0.0126961441942871	0.0267191777983136	0.029682024668659	0.00474605225063133	0.0115874817485287	0	0.0204739521196405	0.0194831980205112	0.00621164426957276	0.0246541139029035	0.016958847371775	0.0202388012150307	0.0207439020881748	0.0119910127158825	0.0408249127906244	0.015119366478817	0.0234539892443745	0.0162487864452108	0.0178259819507979	0.0143004952702231	0.0139738348568221	0.00956283741243378	0.021118917816427	0.0350993402507501	0.039848810875094	0.0115828923773802	0.0267679651843632	0.0119102935255383	0.0235743181221428	0.0244832171024402	0.0197031881759324	0.0158765326671125	0.0123564642455806	0.0670142411613944	0.0348125251924833	0.0123565869354567	0.00997231218999694	0.02330334256021	0.007332648170877	0.0368241052178509	0.0348679512888556	0.0234636322830159	0.00788789773731153	0.0255638000864819	0.0180807591546144	0.0183394852599809	0.00609483084810308
HT29_G2_4H_2	0.0291895685129041	0.0374339319728572	0.0166257215920424	0.0176073549389779	0.00831403393875868	0.0160932280151585	0.0226493375853823	0.0240255375304759	0.0100206339230003	0.0175109447198484	0.0438443903437512	0.029816728641476	0.0148693737194758	0.0199328707249195	0.0212039139923171	0.0636312951172203	0.0146538665204817	0.0441121247906359	0.0267728634832526	0.0192323536128618	0.0339775165961238	0.0371242936004304	0.0344592629588122	0.0148145005278431	0.0164863948359401	0.0307934656343899	0.0126740067407735	0.0151805944776421	0.0218839718322009	0.0426183260535789	0.0216646969054528	0.0312781490646898	0.0398844908862563	0.022600125743565	0.0113361962019896	0.0152172538102614	0.0154247206388814	0.0125573982417545	0.015142418522481	0.0172262777412646	0.0124481671792837	0.0204739521196405	0	0.0380296470939949	0.0212060617499161	0.00986246877307584	0.0100955363220792	0.00976222188468105	0.0402414189686962	0.0116483364256346	0.0271360690931431	0.0272714354729804	0.0130690809023422	0.0351830049182389	0.012454211134965	0.0298883070171681	0.0137910698166818	0.0267549353943028	0.0389842736383455	0.0208736930156032	0.0225147271090593	0.0143915003579921	0.0094614644733735	0.0291079678799873	0.0108507058340221	0.0407387887255331	0.0136491240427689	0.0309194178602914	0.0111642207868429	0.0499884678427198	0.0196595697998964	0.0214083958712679	0.0165625831374733	0.00528187759526024	0.0133369279451546	0.0237288456866372	0.0187216132988179	0.00872756523965241	0.0130305055942193	0.0411487385743429	0.0340008133422485	0.006703145203646	0.0252527551171899
HT29_G2_4H_3	0.0161219385929194	0.00372613552354065	0.0258744705920382	0.023290519726914	0.0322765984331966	0.0318315180868531	0.0182478171508161	0.0207916596190489	0.0309095621946159	0.031946175165181	0.00749918375526256	0.00956831367765951	0.0274469448130695	0.0525763539540119	0.0189006591809677	0.0306342115999369	0.0321178067342406	0.0148206532793359	0.0154803389964102	0.0197434877301258	0.00747906768467948	0.0742362331698557	0.0061661238834955	0.0241676362181322	0.0275527512711406	0.0144954243490928	0.0282159361221418	0.0455367540198458	0.0588230375004542	0.00739815579601357	0.0219066118772062	0.0079674609950425	0.013491017518346	0.0227641443514553	0.0304175362157385	0.0235297487698379	0.0273063300062509	0.0450395895869071	0.0488912071934152	0.0229060820618764	0.0310543548861302	0.0194831980205112	0.0380296470939949	0	0.0169410653988036	0.0437580280552985	0.0362223333978726	0.038672714417072	0.0067433696051641	0.0310236382744975	0.0602426915468701	0.0202414475005962	0.0428921184814878	0.00431908103746893	0.0359313984175314	0.0208167953642102	0.0331411687671483	0.0177233307692632	0.00669507523754163	0.0544982684314486	0.0589215402233585	0.0261845859442665	0.0456033122963217	0.0111217421067203	0.0429310195875872	0.00764977271260062	0.0386150414445908	0.00981203333494809	0.0313882397891499	0.0862076779793268	0.0541863195070857	0.0193155289335809	0.0229520439055174	0.0418464615814629	0.026298736786803	0.055875472886132	0.0536918743715982	0.0425518886335216	0.0266848862526276	0.0107145065547345	0.00803376991511139	0.0367981344196907	0.015571465127703
