	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_5H_3	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5C_2	0.0138022667304624	0.0104903880461594	0.0225673877350474	0.00860530315886783	0.023367454239371	0.0131659011952069	0.00426256929313168	0.0140488781114062	0.0096607862567822	0.00971024594589844	0.00634768357639832	0.0077699468417542	0.00403777189861048	0.0113936850341685	0.00233624332999863	0.0132216256582252	0.00501629903820621	0.0135868764071886	0.00226532241096854	0.010171794961783	0.0154134483745921	0.00427107468838287	0.0106779744116495	0.0185438739979232	0.00642869743395442	0.0105176684397884	0.0125714949222143	0	0.0100560350703711	0.0193876637888816	0.0163877404847195	0.0143368558479056	0.0078226193958347	0.019093252376843	0.0185152449325343	0.00807594530924612	0.0144919574367344	0.00670922295656601	0.00818379307994908	0.0198821833960565	0.0186433560130181	0.0161404308429909	0.00528455592511183	0.0111620817020385	0.0299541456122192	0.00641185695159695	0.0157838976940494	0.017739186925591	0.00602468357847554	0.0131523830192655	0.014717011332617	0.00706345050990077	0.00302034273570081	0.0178727040505052	0.0216879523773422	0.00563926221370889	0.00372625511693505	0.00843053864853789	0.00381105751287586	0.00790924077558604	0.0136677228055653	0.0056949938326165	0.00927130232633238	0.00924852521679991	0.00965316114036339	0.0167819285671519	0.0166164958110462	0.0150676673576143	0.0127138534884016	0.0113441109336643	0.0096906697583972	0.0088132944591073	0.0070321115873035	0.00230883589028258	0.0182233639808456	0.0149826589089406	0.0146081589043916	0.00296027985917362	0.00635092255337604	0.0156284127425108	0.00746014104092073	0.0204261596228096
HT29_G1_5C_3	0.0196923373738767	0.0113250977685349	0.0254176749829997	0.0112913971676108	0.0212733297986611	0.0108867786228791	0.0102701540365412	0.0100314378573935	0.0130170780400905	0.00829167592275519	0.0132181270420816	0.00803410655747379	0.0106526990892257	0.00828137238799049	0.0123755997712468	0.0231398869593007	0.0110992028468749	0.0125417891877977	0.00780533647285637	0.0101826167288909	0.0116464323130611	0.00913256710104506	0.0150219929092207	0.0198428193608957	0.00613224218776449	0.00655508010490347	0.00594620218708401	0.0100560350703711	0	0.0147398998506418	0.0140162751119548	0.0158649133062691	0.00640886085463884	0.0188163794843038	0.0143108046224957	0.00270803555834185	0.0141034747256483	0.00787622090466789	0.0108072252375453	0.0151319371253032	0.0153968150312199	0.0104387634598246	0.0103825175921063	0.0106013148384054	0.025954378501912	0.0138824856804433	0.0134449972588656	0.0154238292910167	0.00974127308334091	0.00539551918207839	0.0131002857874709	0.00577212450719365	0.0128791888337621	0.0130969278632861	0.0172461187826065	0.0074271505217332	0.012031433656117	0.0184783618819291	0.0110872699143776	0.0160764979924001	0.0121439938652419	0.0152006927163551	0.0132873125781234	0.00772497258955312	0.0102926932661502	0.013963327720456	0.0131450547524916	0.0107101762167353	0.00785309659927687	0.00948664411162618	0.010042714890312	0.00653728673473429	0.0147957615236114	0.0102305842641403	0.0162721032785375	0.0121021362423713	0.014343759138452	0.00920360008644201	0.0102328945059349	0.0125044139995846	0.00931891462897923	0.0185770457698581
HT29_G1_5D_1	0.0326206322200422	0.0100244436142505	0.0397629580017197	0.0122263420028701	0.00754154682816359	0.00642140312531219	0.0223146062298131	0.00539491330325346	0.0126509432354756	0.00968353051696853	0.0167851305057316	0.0116416413053801	0.0164467475746564	0.00804170084191223	0.0212143250524419	0.031093438287582	0.0158771291223205	0.00698041215873286	0.0181474155465027	0.009689144426839	0.00398296809923065	0.0153551631978638	0.0139639857000881	0.0110790732169559	0.0131827094052739	0.00929512067086333	0.00879501775402493	0.0193876637888816	0.0147398998506418	0	0.00433336788550738	0.0101895164833838	0.0117137366947889	0.00829220707861561	0.00105884360751965	0.0168674340962901	0.00741503901417876	0.0126953113106413	0.0123330552319161	0.000499749933955768	0.00256646640977439	0.00434132177608202	0.0229395144467108	0.0087343412579853	0.011246228992885	0.017641447943081	0.0046244192344744	0.00417125084755219	0.0139438068916249	0.00952932944235456	0.0058902976967741	0.0126588070476144	0.0205270430319393	0.00165931394435065	0.00251560138908965	0.0137518645003109	0.0181402529687461	0.0260428492330697	0.0170308503411593	0.0194027556277987	0.00652219329398617	0.0211455422925321	0.013440209636545	0.0101443948176066	0.0103450250945532	0.0036153323590458	0.00304862286981502	0.00441273111745316	0.00722255394479683	0.00810991641614101	0.0101732445511059	0.0107458906366759	0.0183048023579545	0.0176692212124954	0.00485714237382531	0.00467831060429145	0.00755945573760072	0.0165753358970822	0.0138974308854218	0.00403303485734499	0.012282563462032	0.00591557610758288
HT29_G1_5D_2	0.0300380344651186	0.00621451000583469	0.0378853620306589	0.00843311957971662	0.00740598169654623	0.00341156475408154	0.0198034733395484	0.00410025583420568	0.00856377200429495	0.00694836269834667	0.012904045105554	0.00871677879965884	0.0130012876919768	0.00592648969729533	0.0179579034981641	0.0273045196070828	0.0122992628586646	0.00295996490641624	0.0155293670383997	0.006235326602896	0.00273315673854335	0.0121594956668139	0.00970623084319629	0.00750838609611008	0.0107332171347775	0.00760509656025489	0.00847506728006865	0.0163877404847195	0.0140162751119548	0.00433336788550738	0	0.00588153220201124	0.009322598797054	0.00530205484286181	0.00328731254485441	0.0156044944830897	0.00308552701957549	0.00975972982933945	0.00864720058141287	0.00476015451801267	0.00239700949676548	0.00548739911438974	0.0205580648798227	0.00523634704887805	0.0135740150141667	0.0137261757194821	0.000624227272891255	0.00145341545618163	0.0105420880881787	0.00966573098628963	0.0017678901038749	0.0103615422079836	0.0170733458948922	0.00391373370026918	0.00580844404501959	0.010922497407746	0.0145794656807798	0.0223164746005669	0.0135476268292891	0.0153355994106498	0.0027323085707334	0.0173550887711046	0.00934882844198786	0.00754321664614391	0.00681132694689452	0.000723850278823328	0.00174487748018348	0.00381298599192615	0.00624486468744202	0.00524769221928385	0.00672603947081212	0.00849705169266964	0.014313731456362	0.014423256172938	0.00225607265667339	0.00191716160694738	0.00322615155803087	0.0134522938462022	0.0103840111297881	0.00165303492636315	0.00896013847565668	0.00457977277317391
HT29_G1_5D_3	0.028044306349615	0.00464072165039829	0.0368430042486914	0.00581325923786664	0.0100006168432992	0.00608240556571486	0.0183944880251274	0.00817585175606348	0.00473426978432449	0.00757442800893498	0.00907785261816333	0.00824886578882239	0.010356693563398	0.00805717139522867	0.0152422108474357	0.0230555408470333	0.00942025683934538	0.00420396987966209	0.0143078019249282	0.00570310218935573	0.00775327799931805	0.0102391787605217	0.00471431935920663	0.00429852964994574	0.0106065127850278	0.00958296752600218	0.0117529499871005	0.0143368558479056	0.0158649133062691	0.0101895164833838	0.00588153220201124	0	0.00966803539445206	0.00505332929285607	0.0091584588443932	0.016549743964327	0.00293183632169456	0.00894573975585713	0.00630080278522478	0.0105891882764958	0.00790051849473357	0.0105907552579207	0.019324036876429	0.00530307492414793	0.0174494911054069	0.00971147803478384	0.00574047270446616	0.00625016125568347	0.00845553120810159	0.0131284213434099	0.00470690937908305	0.0105887116417042	0.0139871838140011	0.00972186055656382	0.011248398339196	0.0100334186234805	0.0114564413092304	0.0183353524752794	0.0107361420589776	0.0107271438847697	0.00484485253636995	0.0134307920940261	0.0053003136443075	0.00814545114319757	0.00572512385025688	0.00660514223147259	0.00748999687534712	0.00857375968320783	0.0095652054647819	0.00662627831473633	0.00592017897069184	0.00934073160235436	0.010014063558345	0.0120604005901973	0.0060239562656411	0.00649825104736833	0.00272247131554883	0.011487575841507	0.00804303399208993	0.00685121547219052	0.00751108053544645	0.00737361657781939
HT29_G1_5E_1	0.0209382574585869	0.00503594747924116	0.0285673160495697	0.00491789014670686	0.0166894462140531	0.0059129746975707	0.0106311717773214	0.00632131767925724	0.00663432368235456	0.00242099414893887	0.00776891645373836	0.00163968663940952	0.0059093976540416	0.00367622991328381	0.00988139240567419	0.02049818860288	0.00587467461506434	0.00701699396792777	0.00643429912876007	0.00399359073853682	0.0078055375931082	0.00438230687020239	0.00867111950336969	0.0138284703089776	0.00147015822761547	0.00272442523878136	0.00517249950526915	0.0078226193958347	0.00640886085463884	0.0117137366947889	0.009322598797054	0.00966803539445206	0	0.0132930698956506	0.0109158842913491	0.00689259060518147	0.00840166175728465	0.00186514087559776	0.00445915403325839	0.0121990227288389	0.0113344849037358	0.00831942442278747	0.0113137637537343	0.00466705050383596	0.0226342113132133	0.00858781686055937	0.00869854922930498	0.0107669006556361	0.00396852763302139	0.00615350959514894	0.00791165889601201	0.0010448191647888	0.00956922384888345	0.0101413635674613	0.0141091956897409	0.00233422934792996	0.00766893414654725	0.0154449210329407	0.00650051481745255	0.0108277504777914	0.00683116259873389	0.0110587141096947	0.00696791845128051	0.00179577565078703	0.00396306356887084	0.00955146183883654	0.00914861766524864	0.00732358040308353	0.00489790048716325	0.00408516821587476	0.00374910092621758	0.000991487258808394	0.00949918197842439	0.00651527944407416	0.0114436327993322	0.00762691287941781	0.00860759895536932	0.00530248335526311	0.00434234155696982	0.00822430955486838	0.00301941052949107	0.0137814052447761
HT29_G1_5E_2	0.0328776967495809	0.00874064012839707	0.0414114835615277	0.0104906882918201	0.00510314064949466	0.00794099052322093	0.0229950585483919	0.00928952348127718	0.00969780404421259	0.0109043242197035	0.0141187289871645	0.0121976099794573	0.0152096957473109	0.01053575549864	0.0201731220431946	0.0280580913707169	0.0143117038434221	0.00633224609845838	0.0187861495127081	0.00943633180992365	0.00803355001936483	0.0148742349446351	0.00973178648096053	0.00300305678279146	0.0145116739608427	0.0122631042915455	0.0136157688925275	0.019093252376843	0.0188163794843038	0.00829220707861561	0.00530205484286181	0.00505332929285607	0.0132930698956506	0	0.00753830192224516	0.0200543682397015	0.00489509868867104	0.013094677422538	0.010913719824442	0.00849800141714199	0.00574684239100259	0.0107418707023793	0.0238724269853688	0.00863469718326492	0.0126819268221947	0.0147637583552648	0.00570262004415385	0.00438566443060023	0.0130871026281332	0.014870783638382	0.0057324958426752	0.0143174011569121	0.0189749865799656	0.00869690368526615	0.00819782235625368	0.0142641590563944	0.0164286379244913	0.0233799727417207	0.0156361350509967	0.0157269438800169	0.00667642385299194	0.0184834176946039	0.0103199416527155	0.0115369464863284	0.00974328339816571	0.00574841919475146	0.00689676055421485	0.0091104501077138	0.0113269104568151	0.0094102739309534	0.00982381635167199	0.0126794059869291	0.0150593458883517	0.0168703386941316	0.00351065844225527	0.00707006540250355	0.00470157379716357	0.0161685111105699	0.012743075992115	0.00694580801015421	0.0118521247068642	0.00307483933990286
HT29_G1_5E_3	0.0318487282645023	0.00900113270538262	0.0391459364102028	0.0112111890756503	0.00741629458010445	0.00545314780064953	0.0215415043393764	0.00464241345022898	0.0116035989789965	0.00880642183197872	0.0157655907150296	0.0107512857348081	0.0154914084630176	0.00724121592663106	0.0202995794503347	0.0300961900270177	0.0148999503505827	0.00592860394750509	0.0173423754400085	0.00870727425939319	0.00311525163463006	0.01443771849357	0.0129054569235407	0.010233016464023	0.0123856723636667	0.00859713836342063	0.00837904065566662	0.0185152449325343	0.0143108046224957	0.00105884360751965	0.00328731254485441	0.0091584588443932	0.0109158842913491	0.00753830192224516	0	0.0163328090754738	0.00636344347733425	0.0118098244674773	0.011332055023198	0.00152574287013699	0.00181748822788718	0.00411509213389845	0.0221935879791186	0.00774029579811889	0.0118315393483437	0.0166181192704719	0.00356568000979443	0.0032667786726817	0.0129887164592491	0.0092383781591909	0.00483207363550769	0.0118860842671995	0.0195774030493679	0.00139373489640634	0.00319361393490487	0.0128902734769636	0.0171696839298093	0.0250533512863705	0.0160706842752455	0.0183613543817567	0.00548231914397652	0.0201427885674629	0.012393068097984	0.0092943909407823	0.00935651087160713	0.00256588764855292	0.00201906231327157	0.00372337628197009	0.0066164963647639	0.00719264774566711	0.00919522199519818	0.00996409240690902	0.0172721123243826	0.0167495732497316	0.00404121769315664	0.00367490055807232	0.00651219067570189	0.0156739090156696	0.0129252546058427	0.00302063431004579	0.0113332413722187	0.0054289315882133
HT29_G1_5F_1	0.0169911101714469	0.0119100518196702	0.0229884108775828	0.0113591086859672	0.022984722563791	0.0122882056119834	0.00765978901659436	0.0118345422919724	0.0130552579715087	0.00917976181294066	0.0123238913430726	0.00833300746787229	0.00957617559314466	0.00968852788065668	0.0103093514477227	0.0208479354158933	0.0102207528431251	0.0137239134122454	0.00582814732499821	0.0108855456816989	0.0134722842469414	0.00824395599594186	0.0149208823624888	0.0207190971735737	0.00604187559707032	0.00800177328766752	0.00815862057767047	0.00807594530924612	0.00270803555834185	0.0168674340962901	0.0156044944830897	0.016549743964327	0.00689259060518147	0.0200543682397015	0.0163328090754738	0	0.0152001521933734	0.00783519143668192	0.0108383632385754	0.0172894346377539	0.0172361688659387	0.0126670275000321	0.00770616640208447	0.0115084856273324	0.0281109126955656	0.0128630601706288	0.015001696681839	0.0170488508913458	0.00930915000144042	0.00786875667495856	0.0144602841369078	0.00596675342296349	0.0110487297767759	0.0152089097008022	0.0193824387766865	0.00702871785345057	0.0106657063828764	0.0163639542620345	0.00989762596349537	0.0149402110921161	0.0134273358915932	0.013570337269619	0.0131675893490194	0.00855427780347678	0.0108275224674911	0.0156569663062707	0.0149627690368363	0.0126357324472329	0.00972735064932255	0.010653956232876	0.010631467461806	0.00738399359844114	0.0137360129107134	0.00876029244012126	0.0178378139396147	0.0137307224376226	0.0154202968176654	0.00793855282351456	0.0098334327443868	0.014212275474737	0.00936091484922873	0.0201800112906384
HT29_G1_5F_2	0.0282856482910863	0.00400325125326637	0.036613260975126	0.00602807117667989	0.00889596241262698	0.00349271702251021	0.0182492123601742	0.00541506775005944	0.00576243572521598	0.00602664741175989	0.010241078248585	0.00732052649772168	0.0107822104233868	0.00588792762686649	0.0157972089086627	0.0246068249624011	0.00996744080805404	0.00159944428191045	0.0140012262067324	0.00456128665465017	0.00483563669788025	0.0102252467199373	0.00667789868985716	0.00584232572348965	0.00962009021149089	0.00757549652374001	0.00934977278140799	0.0144919574367344	0.0141034747256483	0.00741503901417876	0.00308552701957549	0.00293183632169456	0.00840166175728465	0.00489509868867104	0.00636344347733425	0.0152001521933734	0	0.00824770216361166	0.00636583331212879	0.00784557408899838	0.00533815075888588	0.00769877575061369	0.0190953411654947	0.00373974636023112	0.0158838624320111	0.0110150844474736	0.00284712207109589	0.00383061486491142	0.00847452302523577	0.0106957483982917	0.0017793931610893	0.00942343468152784	0.0147498781524373	0.00681957812217297	0.00877507551689925	0.00942688244722494	0.0122035841260805	0.0196952174024386	0.0112740338927736	0.0124604338266396	0.00214756532141238	0.0147187934957593	0.0065217296262315	0.00665732740676329	0.00492464640344802	0.00379980556739175	0.00459075195215473	0.00570152300578923	0.00707201177176329	0.00461868681186293	0.00497228296633113	0.00781657490012845	0.0115201756059079	0.0123549549333207	0.00396374909692452	0.00358192448208847	0.00026026647846789	0.0115350947133164	0.00820158983193283	0.0039195426253255	0.00709360722507215	0.00597487477312203
HT29_G1_5F_3	0.0202815725707285	0.00440031624762565	0.028374761750662	0.00352640339640535	0.0169403235348543	0.00646969406416876	0.0100786688137185	0.00740752745941477	0.00523611370803992	0.00301274253417227	0.00590387094599084	0.0010610821267205	0.00416616267993371	0.00479023069693393	0.00854812368776216	0.0189165986600444	0.0040346126134737	0.00709733566703993	0.00580202327294986	0.00369753637576443	0.0087147577785613	0.0027569023214847	0.00717628828456052	0.0132232652220147	0.00180799401250795	0.0043499050179271	0.00697262865962621	0.00670922295656601	0.00787622090466789	0.0126953113106413	0.00975972982933945	0.00894573975585713	0.00186514087559776	0.013094677422538	0.0118098244674773	0.00783519143668192	0.00824770216361166	0	0.00300977595524552	0.0131918028440708	0.0119628265177155	0.00970235301781266	0.0108826638484495	0.00462325939878694	0.0232932740512317	0.00672409112797797	0.00914500914595651	0.0111524647721398	0.00210453546285847	0.00800529847459631	0.00815787479343744	0.00211138227334352	0.00803370622725606	0.0112098438691716	0.014979915455118	0.00118429660681668	0.00594822298137909	0.0138396774461982	0.00477031973295696	0.00896290827214668	0.00708056044363587	0.00930843898673909	0.00542810729610549	0.00261353491963222	0.00335546292488427	0.010111561537191	0.00990898215925373	0.00842976605033269	0.0063743928306539	0.0046365033394372	0.00327625848322453	0.00261459976031639	0.00763443339030602	0.00503896834169471	0.0117151677392279	0.00828180718532696	0.00841373040015895	0.00389332427359921	0.00249864551678806	0.0089241418157149	0.00152592592793736	0.0139956387814709
HT29_G2_4G_1	0.0219814491030203	0.0024431031104498	0.0305787032828971	0.000527912441057112	0.0152608399251924	0.00593947333392221	0.0121268981372706	0.00762789715247817	0.00222824258910132	0.00376674582973516	0.00451814012844163	0.00282516634516754	0.00442211123758005	0.00552832646444526	0.00943581060182873	0.0187671112228803	0.00365720817025122	0.00569993335977923	0.00800744653104934	0.00268934019680665	0.00848059890093366	0.00397135375811098	0.00421864331522343	0.0105925829409653	0.00481708850280568	0.00601495248544414	0.00879132915115882	0.00818379307994908	0.0108072252375453	0.0123330552319161	0.00864720058141287	0.00630080278522478	0.00445915403325839	0.010913719824442	0.011332055023198	0.0108383632385754	0.00636583331212879	0.00300977595524552	0	0.0128291084547762	0.011024342665401	0.0102864529434287	0.013039626659422	0.00360121586247414	0.0221265520518091	0.0053978713691605	0.00809697427860787	0.00986921993806763	0.00217887913412105	0.0100345169815918	0.0068885740957225	0.00504959249125472	0.00844640517279037	0.0110817535744288	0.0143335645359572	0.00389979502034336	0.00593422825306361	0.0137289441054482	0.00493387505243945	0.00740186718994683	0.00595273848957144	0.00881354907347772	0.00251046405871466	0.00389836303429572	0.00201684026829481	0.00917122316586423	0.00931695132224628	0.00857494355628457	0.00744847732565733	0.00455875205170413	0.00224636734141496	0.00472103323922952	0.00616558906488575	0.0059975652320405	0.0102294180491054	0.00765854881444639	0.00646069778094548	0.00525667592813008	0.00184186488689668	0.00831155630849059	0.00149711841814055	0.0123384299389593
HT29_G2_4G_2	0.033097996470954	0.0105151052730938	0.0402028228854914	0.0127194830833498	0.00743245726759093	0.0069203292697749	0.0227931864140733	0.0058783697596001	0.0131291183808894	0.0101797226860326	0.0172772415268233	0.0121386922695159	0.0169464124442533	0.00852922892371865	0.0217126485644566	0.0315902387293938	0.0163759741990194	0.00745417493840237	0.0186323793377495	0.01018740551923	0.0044809890677846	0.0158538697607087	0.0144214793781068	0.0113330875171443	0.0136673842740046	0.00976335656793462	0.00919200558676847	0.0198821833960565	0.0151319371253032	0.000499749933955768	0.00476015451801267	0.0105891882764958	0.0121990227288389	0.00849800141714199	0.00152574287013699	0.0172894346377539	0.00784557408899838	0.0131918028440708	0.0128291084547762	0	0.00284160029955736	0.00470538969151846	0.0234125490738268	0.00923115957208027	0.0108324462023229	0.0181324045757357	0.00507846765988887	0.0044924386235332	0.0144434792019873	0.00988488836036077	0.0063516529661939	0.0131394460482102	0.0210266893218238	0.00210217036445397	0.00211776358903555	0.0142456920505774	0.0186394966777967	0.0265406598395189	0.0175304404157806	0.0198853758809239	0.00700539122163749	0.0216415068981165	0.0139185562225213	0.0106375821120333	0.0108426660089659	0.00404903290983454	0.00353497931656139	0.00488883369797523	0.00767380937524401	0.00860910231906491	0.0106718548354515	0.0112289178311638	0.0187921537945766	0.0181679616806033	0.00512027217733732	0.00517267543864645	0.00798260053131706	0.0170728829019836	0.0143965502406228	0.00452517660103441	0.0127822774136859	0.00599482903697519
HT29_G2_4G_3	0.0322025987453529	0.00860011955154336	0.0398263186109606	0.0108226943941417	0.00594168223927329	0.00549814837661985	0.0219258966373811	0.00540464780471237	0.0109484554805593	0.00904675523367463	0.0153008370440252	0.0109062328958339	0.0153501250562847	0.00774764030861066	0.0202789818517458	0.0297004076459804	0.0146692437601764	0.00535369337441524	0.0176698449091997	0.0085507439585368	0.00376792911991294	0.014450369576704	0.0120144669570013	0.00851287591843376	0.0127835059840185	0.00929754744223574	0.00956048030448936	0.0186433560130181	0.0153968150312199	0.00256646640977439	0.00239700949676548	0.00790051849473357	0.0113344849037358	0.00574684239100259	0.00181748822788718	0.0172361688659387	0.00533815075888588	0.0119628265177155	0.011024342665401	0.00284160029955736	0	0.00563884406806375	0.0226406466454661	0.00755090540294726	0.0113363584044486	0.016122418460647	0.00292770208511255	0.00167729973775034	0.0128742063149263	0.0105618764147402	0.00416340527591216	0.012352180048736	0.0194310798617049	0.0031165444998923	0.00344056529115219	0.0131021821612413	0.0169506930571661	0.0247097196513247	0.0159045704549999	0.0177145579858705	0.00507823477283689	0.0197504803423112	0.0117311314937931	0.00960394888188209	0.00915119038552343	0.0018696582540855	0.00227371144013714	0.00469525855352528	0.00755549648564943	0.00735166244059104	0.00904476941715	0.0104414535387864	0.0167049219344295	0.0167340711163787	0.00229084499520349	0.00371271550733422	0.00542891778402681	0.0157300567884424	0.0127380684928981	0.00311339892368622	0.0112655411206356	0.0036676040755549
HT29_G2_4H_1	0.0288691329409171	0.00845499980669133	0.0356370654712202	0.0103613551180732	0.0115056950106707	0.00483648102837805	0.0186189621376883	0.00272725103058893	0.0113335031040618	0.00683966245212487	0.0147725688651922	0.00873346987635618	0.0137897810545344	0.00495459868488005	0.0181766606258582	0.0285935973627312	0.0134239981050011	0.00645157671044672	0.0146147188752583	0.00765511721865321	0.00289404831950242	0.0124590221124282	0.0130973309388406	0.0129659932634176	0.00972756426685637	0.00563833803539648	0.00451855506317329	0.0161404308429909	0.0104387634598246	0.00434132177608202	0.00548739911438974	0.0105907552579207	0.00831942442278747	0.0107418707023793	0.00411509213389845	0.0126670275000321	0.00769877575061369	0.00970235301781266	0.0102864529434287	0.00470538969151846	0.00563884406806375	0	0.0191522020332589	0.0069466101412814	0.0155178075092451	0.0156568362958583	0.00523745994321167	0.00642743990089932	0.011373537549588	0.00518817412322199	0.00593224641924351	0.00912203180910514	0.0177354153739681	0.00276155931087959	0.00682312116302896	0.010582012152688	0.0155644496250206	0.0235114551785149	0.0143962137482357	0.0176846695097969	0.00580915214085004	0.0188204871058586	0.0120719453313314	0.0071029914302932	0.00831332546485056	0.00499395658612802	0.0038497674741459	0.00202972557851408	0.00343192391808092	0.00573214424390984	0.0080516624804149	0.00733040303855775	0.0164492688620967	0.0147260284139888	0.00736018659449792	0.00412702580535484	0.0079375795058915	0.0135447621818191	0.0114752130076123	0.00394476593910344	0.00974902688913303	0.00927150237035513
HT29_G2_4H_2	0.00971937445124287	0.0151376413333051	0.017550495689097	0.0135139586269043	0.0278156075285764	0.0171772586947882	0.00103900156964931	0.0175598970096158	0.0147591486149993	0.0136176133974528	0.011626407957532	0.0118833488165102	0.00925085490373122	0.0149645517761002	0.00592365102380044	0.0141530612286118	0.0102315739367509	0.0179780851954044	0.00509473914592853	0.0145743964386504	0.0190984489150695	0.00908600877756166	0.0159211770842592	0.0235920282283937	0.0098585505563634	0.0136552417292828	0.0149335764076766	0.00528455592511183	0.0103825175921063	0.0229395144467108	0.0205580648798227	0.019324036876429	0.0113137637537343	0.0238724269853688	0.0221935879791186	0.00770616640208447	0.0190953411654947	0.0108826638484495	0.013039626659422	0.0234125490738268	0.0226406466454661	0.0191522020332589	0	0.0155042585563678	0.0339437863600952	0.0116377571214729	0.0199357109026527	0.0219797874322271	0.0108707124427578	0.0150504245533955	0.0190182010732105	0.0103154737672631	0.00744684457134083	0.0213221847180352	0.025380467598863	0.00969873985714644	0.00896400773574578	0.010572877172159	0.00908305517478015	0.0128923619502261	0.0179339567654011	0.0100767222649388	0.0144439149251141	0.0130421452069766	0.0141713549348692	0.0208376918545346	0.0204609172909252	0.0185277103904496	0.0158034930210263	0.0153214714311798	0.014134814895051	0.0122390532130986	0.0121781778531432	0.00754721221604942	0.0225807569567644	0.0189294473852542	0.0192457991307996	0.00786268609826272	0.0112864619913251	0.0195346960296046	0.0120240129256494	0.0248736512379503
HT29_G2_4H_3	0.0248679231687363	0.00151230172692906	0.0329728372558168	0.0035374067507783	0.0123178626743699	0.00234532121471558	0.0146997481138428	0.00422191760802708	0.00439176184295578	0.00234032891155998	0.00809064791158267	0.00363409828345802	0.0078080817425396	0.00291338351640426	0.0127310445283861	0.0223621048226347	0.00716938685866223	0.00247421687045023	0.0104246943936814	0.00100052868698439	0.00489415280862932	0.00692372742754166	0.0062435486940068	0.00926261677833308	0.00588894193445143	0.00429643287270176	0.00667208717883646	0.0111620817020385	0.0106013148384054	0.0087343412579853	0.00523634704887805	0.00530307492414793	0.00466705050383596	0.00863469718326492	0.00774029579811889	0.0115084856273324	0.00373974636023112	0.00462325939878694	0.00360121586247414	0.00923115957208027	0.00755090540294726	0.0069466101412814	0.0155042585563678	0	0.0188092579647696	0.00896103534133151	0.00464421644533386	0.0065784538693068	0.00532405320147542	0.0080455436035582	0.0035590735500109	0.0056844131538504	0.0118957207208116	0.00749124750998205	0.0107829550249514	0.00580634907822948	0.00944660234443367	0.0173146818885581	0.00837177549365999	0.0108559694053844	0.00250735555505492	0.0124132886788767	0.00512552945866759	0.00295651147737245	0.00161935961232648	0.00568163464858581	0.00573083444686962	0.00509021720635152	0.00471404529420076	0.00147815216566174	0.00149401686882397	0.00414410581649406	0.00967980578940587	0.00919027291445493	0.00710027218579307	0.00406558137273827	0.00394140108183332	0.00821911146330139	0.00520804912931778	0.00472186778597984	0.00372405091412133	0.00937267755723497
