	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_6A_1	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6B_3	HT29_G2_6C_2	HT29_G2_6C_3	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6F_3	HT29_G2_6G_1	HT29_G2_6G_2	HT29_G2_6G_3	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5E_1	0.00970708744966036	0.00556526771299057	0.0127168503213372	0.00908169204805155	0.00764905658692366	0.0034227981009643	0.0271746771989093	0.00661566461415089	0.000627822172547298	0.00893383373637556	0.0110954396300035	0.00829645744614677	0.00366827883317051	0.00332745526169279	0.00583411965136506	0.00283930101501879	0.00319342436489231	0.0139193066151594	0.00705345009959993	0.00785320688610039	0.00942111725810853	0.00159805912000226	0.00760258732291661	0.0208403368351393	0.00899651543783686	0.0077645711412983	0.0114240789576028	0.00650399882798185	0.00700863137068694	0	0.00670279305410236	0.00275713636864233	0.00534207856392005	0.0253359521933568	0.00643982969233498	0.00253998634791091	0.00921886655254103	0.00943699210722534	0.00696154652261285	0.00289229605601396	0.00617107464382514	0.000900270784603537	0.000606690119287733	0.00106029476644486	0.00740786742548848	0.00561463446141186	0.00355037619891457	0.00962404990520697	0.00649988476172392	0.00363055834918368	0.00532973930297621	0.00125232542970433	0.0111934520893678	0.00337208586969978	0.0421138997777507	0.00532844111243056	0.0088540603346446	0.00270152049988322	0.00274559245700138	0.00435316491805149	0.00750933729161368	0.0143723663172768	0.0131891645136918	0.00834606918149382	0.00541616400456171	0.0089713215089933	0.00465240628791482	0.00929219633946977	0.00884161091799268	0.00556896160145524	0.00235496333481281	0.00464928123878389	0.00267285866137808	0.00933799433598355	0.0105306040337538	0.0104693707500833
HT29_G1_5E_2	0.00449855823749275	0.00224545319542429	0.00978766542118586	0.00351976569308108	0.00711990847336626	0.0068155917991586	0.0256456719853906	0.00492022114243848	0.00658561300556083	0.00228387494025643	0.00492844087896475	0.00486517587032472	0.00313703463956863	0.00681370280296315	0.00247557674664423	0.00899206941529773	0.00896324018285189	0.0163382111574104	0.0101973639614654	0.0128336886352511	0.00710648437097499	0.00759686360586903	0.00118090137372028	0.0197030454550075	0.0125507968117598	0.0011881099434925	0.00931992183454573	0.00185936124115419	0.00553217508546283	0.00670279305410236	0	0.00663804482822954	0.00810962230445614	0.0269814570688678	0.00250651273135321	0.00642213687723088	0.00994626306795045	0.00391383480077276	0.00630677416971623	0.00959208499765517	0.000610456720562702	0.00610133085263138	0.00706257108363056	0.00587106561545178	0.00295726395705184	0.010191781162138	0.0063263999334679	0.0088233029249278	0.00694362089705368	0.00908143879725914	0.00645741603746028	0.00551556564800503	0.00537695176119675	0.00529599695499163	0.0426852402774175	0.00313341230479105	0.00534885985516416	0.00603332251570279	0.00625762277046766	0.00286958989180957	0.00117785299746012	0.01108201498315	0.0131504575010789	0.00437333846534514	0.0110929951663028	0.0033541294590491	0.00262704324029869	0.00412222393443381	0.0068047281413709	0.00129571252823956	0.00480920042934259	0.0086326296403276	0.00750157483259982	0.0042510379975304	0.0135448525132115	0.0041998915200189
HT29_G1_5E_3	0.00833478930539252	0.00642242108896473	0.0103450092736206	0.00795365782080755	0.00509225734681416	0.000666025181419375	0.0295140402259189	0.00457328715127348	0.00212931927716599	0.00855164502721623	0.0115094778224527	0.00646771014998532	0.00365195349554256	0.00593432957596977	0.00679589456091549	0.00281228614110166	0.00251457279144736	0.0114089883003063	0.00979311782209061	0.00629280328651973	0.00710432433926299	0.00431923815872266	0.00776013319198816	0.0180997909813771	0.0117522565246217	0.0078222800980555	0.0134084544608059	0.00718956666593044	0.00479558781111702	0.00275713636864233	0.00663804482822954	0	0.00262791865207282	0.0280772802107983	0.00737574615329274	0.00511020950640497	0.011729059334753	0.00824147683366429	0.00903316480748487	0.00452216641223319	0.00628032117500865	0.003322072034383	0.00238996868556154	0.00208227006477305	0.00835256050807597	0.00369372285995549	0.000914600149946586	0.00698605691036086	0.00879692781272235	0.0024916913118967	0.0076601720695211	0.00239094261218965	0.0118233370254718	0.00551735922005857	0.0448035114659562	0.0065657027847237	0.00695906417503171	0.000604829524591137	0.000381911179309668	0.00377716670571922	0.00771004718798048	0.0161075619073896	0.0104339586673094	0.00670062417197248	0.00447278156569969	0.00788573486024834	0.00404480223534835	0.00795816872578956	0.0107092770998313	0.00534364221097223	0.00410953646960363	0.00739724991278219	0.00542123227724268	0.0102328878442017	0.0132863020821894	0.00958783282458978
HT29_G1_5F_3	0.00840877621466285	0.00848173976817209	0.00883935187381736	0.00833858650221612	0.00358454635282269	0.00198255531062946	0.0320473799685116	0.00430539695789826	0.00471992455006773	0.00959821460575531	0.0130233058150443	0.00616212111645708	0.00562187810043344	0.00856213121648888	0.008883035445922	0.00429484311211917	0.00367198532421738	0.00886369796245195	0.012395188608872	0.00506256287518066	0.0059048598099451	0.00684702178509567	0.00928940706275513	0.015677762415613	0.0142964943302124	0.00927479342602512	0.015825314673279	0.00910025773563697	0.00416074047668063	0.00534207856392005	0.00810962230445614	0.00262791865207282	0	0.0306756547257716	0.00941412115441322	0.00773807509042681	0.0143408278542121	0.00852543360717737	0.0115295188515	0.00647092439132137	0.0079116838872161	0.00594965162135215	0.00489649865092681	0.00470546055909906	0.0103445069869896	0.00262122391935531	0.00213884020792796	0.00504179310524683	0.0113666851821117	0.00322835847824849	0.0102466217177207	0.00498915413024687	0.0134801414706177	0.00809013106828631	0.0474266106215537	0.00879811616832066	0.00649086346317902	0.00294425264999891	0.00278293361179039	0.00536505286647578	0.00927350876817973	0.0183761303061406	0.00795446013880407	0.00661619588196634	0.00441029359151584	0.00832270928612811	0.00554024757424696	0.00811255683605665	0.01310205490373	0.00686473110539994	0.00665141480135299	0.00999071397109876	0.00801479840195996	0.0121178247627424	0.0158581022568538	0.0100948003627618
HT29_G2_4G_1	0.0314446016388811	0.0248548548580278	0.0366066308222694	0.0304427720578494	0.032470883866587	0.028741800244343	0.0124543291594297	0.0307174407898838	0.0259597169144721	0.0283687430394431	0.0262202784211574	0.0315689881269675	0.0265913277756491	0.0222248627652387	0.0245448814420564	0.0271002926205437	0.0277543106039604	0.0389130913145434	0.0182866410369151	0.0317198792488939	0.0335432375602448	0.0238573562103132	0.0265561710637876	0.0459125958694144	0.0164850006075481	0.026849873393662	0.0185558946103726	0.0251380483299758	0.0313048355138309	0.0253359521933568	0.0269814570688678	0.0280772802107983	0.0306756547257716	0	0.0244838235616435	0.0230450326056777	0.0170962435855435	0.0308181547804009	0.0206978148614767	0.0249939369533622	0.0265214230369765	0.0247897291542964	0.025794843591501	0.0260623634488268	0.0242871307999692	0.0303930511726797	0.0287841792290621	0.0345075976111586	0.0202396525194286	0.0283184926610107	0.0210831789248543	0.0258652508542945	0.0253491823391036	0.0231053183605466	0.0172027589619727	0.0240146576547695	0.032124389814885	0.0279041015871097	0.0280045581473199	0.0274285528808294	0.0264286647037096	0.0192216619175766	0.038432684496896	0.0312114556457377	0.0291635788010379	0.0302745316105034	0.0275489313376653	0.0310885093805542	0.0204106291683739	0.027122849020546	0.0245114944079492	0.0206879590644419	0.0226638454350632	0.0242449654620896	0.0148584916441382	0.0304994195694346
HT29_G2_4G_2	0.00696997326795375	0.000953346847742302	0.0122763218976293	0.00597360283365647	0.00918829806076943	0.00775322155967796	0.0233565502231958	0.00703789269447328	0.00656169520891527	0.00417336636048406	0.00476824996237303	0.00730203526090434	0.00380261389930335	0.00533062075190874	0.000608148458628818	0.00914651309146505	0.00930226808265711	0.0180671322539043	0.00811452117994092	0.0136516155044502	0.00949066355764108	0.00681257793553515	0.00224030156887314	0.0221163590239366	0.0104397090465923	0.0025407036517026	0.00694931434431382	0.000655234636957239	0.00766987449931427	0.00643982969233498	0.00250651273135321	0.00737574615329274	0.00941412115441322	0.0244838235616435	0	0.00522037073144346	0.00748423618199166	0.00635737989656923	0.00384605959082345	0.00914381304590711	0.00211963338198337	0.00562411258337018	0.00695206893377562	0.00593442777171462	0.000988190444698254	0.0110693220645315	0.00736915252059054	0.0110361829668108	0.00459202103104084	0.00956317019436264	0.00432931111252277	0.00551732256657286	0.00476509006342182	0.0038759958856791	0.0402032881782947	0.00124008610385527	0.00781171068310139	0.00680577365740257	0.00703034528828094	0.00413571350301725	0.00210020597409682	0.00905445469865565	0.0153479248342107	0.0068485196973816	0.0115564657868035	0.00580563280356885	0.00405041394628171	0.00660780921984145	0.00434282979765497	0.00300172431387701	0.00412186805553722	0.00693389752563947	0.00629498730706559	0.00291744947240465	0.0112901860938896	0.00633172832660652
HT29_G2_4G_3	0.010314107341419	0.00458086073361951	0.0142309087961054	0.00950764198846741	0.00953005575141835	0.00576216121624188	0.0246389793989653	0.00806042854959373	0.00309635001451095	0.00868993937259365	0.00997609312065078	0.00941886415534916	0.00415651064586055	0.000826140865199162	0.00468680768495041	0.00519951093025963	0.00565764644485833	0.0164348587904199	0.00481789231217603	0.0103167436345339	0.0109637891841168	0.00183036196283406	0.00699120576077132	0.0229354593445339	0.00699005265397523	0.00722848424487256	0.00904298464239141	0.00552809574225602	0.00857240733448793	0.00253998634791091	0.00642213687723088	0.00511020950640497	0.00773807509042681	0.0230450326056777	0.00522037073144346	0	0.0066831266696469	0.00989877506613023	0.00460799665064482	0.00429291100331613	0.0058152964774367	0.0017907338050186	0.00312521563436725	0.00304137520982777	0.00605987787892145	0.00815019714229109	0.00575260303253593	0.0115635048367832	0.0040137021608553	0.00613370198445359	0.00284841796417309	0.00282112220655033	0.0098765688962436	0.00136721485061998	0.0397033427754728	0.00398094023838037	0.0100021421621882	0.00487333272352884	0.00499030879966207	0.00504858958064481	0.00686819581388028	0.0121090889823261	0.0153942751719139	0.00929800429854056	0.0077935921610343	0.00936715306795751	0.00528481280882	0.0098913278061525	0.00658048980031931	0.00564419661152335	0.00179043972146612	0.00257009179298349	0.00109386840082363	0.0078816672804894	0.00838950196581243	0.0105739445696159
HT29_G2_4H_1	0.0144413080466546	0.00777410469079446	0.0195165790870776	0.0134514388143339	0.0155684877835805	0.0123593035029645	0.0180258563609848	0.0136958025139438	0.00977798129757082	0.0115600516485709	0.0103751521308058	0.0144768910238936	0.00960060437038256	0.00589508251203231	0.00748162439500183	0.0117120664461738	0.0122449437135089	0.0231083835666478	0.00355878821062709	0.0168393171245963	0.0164795412104142	0.00812463052304894	0.00966052122113849	0.0289733725328544	0.00467952277229246	0.00996216925625896	0.00431420288440004	0.00813740689576578	0.0143000399579961	0.00921886655254103	0.00994626306795045	0.011729059334753	0.0143408278542121	0.0170962435855435	0.00748423618199166	0.0066831266696469	0	0.0138382446342133	0.00364135056894145	0.0101943325256188	0.00945717275654407	0.00845409601071079	0.00979185053832902	0.00964817828231963	0.00746352018392147	0.01480823790604	0.0122669214504992	0.0175864859920612	0.00316697191135385	0.0127538767729733	0.00414594517144059	0.00935204473237264	0.00971313926611136	0.00629533502631	0.0332946756734982	0.00692323729874224	0.0150320374040219	0.0114104607663505	0.0115596074605264	0.0104003206478579	0.00952522564807492	0.00750048108760186	0.021688135100073	0.0141216053825534	0.0142381640430694	0.0132839324778183	0.0104981062808215	0.0140682269836017	0.00405874081672726	0.0100289750595566	0.00775237684016014	0.00520139136515368	0.00679731035574096	0.00801003358133853	0.00459303464240629	0.0137319296788219
HT29_G2_4H_2	0.000671012540434981	0.00615189831831811	0.00641725910846582	0.000400261131876209	0.0059160333505279	0.00809213277394511	0.0287802121202418	0.00423677462284065	0.0091037910357233	0.00270832963438779	0.00640105642832373	0.00266199086309847	0.00587958228429291	0.0104281226757143	0.00638799046820653	0.011012345888526	0.0107550760245712	0.0151699443618835	0.0140361262291237	0.0135876818195641	0.00464590686915745	0.0106914176217896	0.00428399589187202	0.0165609785374267	0.0163884913459927	0.00400091757601523	0.0127885900821929	0.00570274376378887	0.00453589906705004	0.00943699210722534	0.00391383480077276	0.00824147683366429	0.00852543360717737	0.0308181547804009	0.00635737989656923	0.00989877506613023	0.0138382446342133	0	0.010197385650362	0.0122298107108043	0.00445948516126635	0.00909953493308447	0.00960213944028078	0.00841812030938871	0.00655848243000639	0.011072014575702	0.007545992109446	0.00685749994192158	0.0108573161503196	0.0106702641766372	0.0103413957151301	0.00818741707387497	0.0072360155339113	0.00896320951729451	0.046286770724847	0.00703905228180806	0.00273133426586135	0.00771754457927199	0.00789143246391947	0.00509312418040357	0.00440535076795002	0.0139872972820068	0.010909457301827	0.00204178390266308	0.0125136660219198	0.00056092510946027	0.00480048860851838	0.000537799525621695	0.0104815469975312	0.00427348113857136	0.00813563714156492	0.0123033253469454	0.010913929154694	0.00712779401960352	0.0174355545010436	0.00166661092294725
HT29_G2_4H_3	0.010800483682596	0.00416009205469789	0.0159415149483343	0.00981032326148296	0.0122576777225319	0.00959839236607741	0.0205262665610498	0.010271723566879	0.0073927405856424	0.00796094766406748	0.00730165954182293	0.0109078169128576	0.00629587916209498	0.00409719674679798	0.00384974837091829	0.0097565361563601	0.0101545153564498	0.0203921798490514	0.00487626776853144	0.0148129982967228	0.0129756813116332	0.00641259912367322	0.00604404337094116	0.0255526094123882	0.00702593218261822	0.00634656883368021	0.00446289839509257	0.00449787014258084	0.010892076621024	0.00696154652261285	0.00630677416971623	0.00903316480748487	0.0115295188515	0.0206978148614767	0.00384605959082345	0.00460799665064482	0.00364135056894145	0.010197385650362	0	0.00884054968625727	0.00582742938627219	0.00607632484894505	0.00756817333624843	0.0070484317260396	0.00391419445567879	0.0124872558668574	0.00939375710673786	0.0142367367703033	0.00109919730530509	0.0105828120159645	0.00187970676999273	0.00667511073950629	0.00682133898156933	0.00360248192893037	0.0366681396640414	0.00334046455223967	0.0114523827161944	0.00860293207892426	0.00878818809503091	0.0070116836525139	0.00590690253891153	0.00750664142693487	0.0184424195754354	0.010524720196235	0.0123537021816173	0.00964283116663595	0.00706584639969959	0.0104286008007559	0.00201624640779089	0.00645529876364821	0.00492763839954625	0.00472154039422096	0.00527873179507225	0.00487313299138448	0.00762695305811803	0.0101331678777379
HT29_G2_5A_1	0.0124521538574029	0.00832620434848792	0.0148609530658747	0.0118880043290272	0.00957284004879975	0.00505077424259635	0.0281607175572232	0.00901834761809239	0.00312896033080643	0.0118259114792731	0.013875152704054	0.0108409568731381	0.00655133829212799	0.00474871608525422	0.00855122078289934	0.00224063613554034	0.00291575206190657	0.0139359290771295	0.00720555120902807	0.00685842083858014	0.0116262043750262	0.00246447766515546	0.0104676498700544	0.0220914031056858	0.00854152685162922	0.0106395825775596	0.0131960525254419	0.00928442781277838	0.00929680231318801	0.00289229605601396	0.00959208499765517	0.00452216641223319	0.00647092439132137	0.0249939369533622	0.00914381304590711	0.00429291100331613	0.0101943325256188	0.0122298107108043	0.00884054968625727	0	0.00905336837692606	0.00355594844126316	0.00262945603675076	0.00383033862759688	0.0100774674985062	0.00544981039869356	0.00543527565063324	0.0113738221753453	0.00809883585530165	0.00346782176784692	0.00699388348698096	0.00411974237500137	0.0139057343675111	0.0055757951565225	0.0420390451674341	0.00795983198834867	0.0113678419211496	0.00482061414483819	0.00473649113233451	0.00719018935000691	0.010369635617193	0.0163413613479569	0.0143553474499544	0.0109775335159023	0.00423358687291517	0.0117862524467997	0.00749279918041554	0.0120457164116224	0.0108411821311628	0.00845893101724873	0.00503262046436195	0.00501072767697588	0.00358784010573401	0.011979408744224	0.0102044779947241	0.01332941481277
HT29_G2_5A_2	0.00502116032192741	0.00169899850571598	0.0101693569727405	0.00406148372962376	0.00720127853555241	0.00650735088973161	0.0254221363714414	0.00501560357747276	0.00608548406843832	0.00288032298024902	0.00522986989553606	0.00518270030110406	0.00268931792601781	0.00620327033884029	0.00197770700188681	0.00853733231304952	0.0085412959911398	0.0163014406001786	0.00961017218728676	0.0125283094986943	0.00737680572352021	0.00701694414214592	0.00149039745645041	0.0200003046912051	0.011964137727178	0.0016046790287982	0.00904266757721767	0.00151786042187301	0.00564181461298849	0.00617107464382514	0.000610456720562702	0.00628032117500865	0.0079116838872161	0.0265214230369765	0.00211963338198337	0.0058152964774367	0.00945717275654407	0.00445948516126635	0.00582742938627219	0.00905336837692606	0	0.00554053288582986	0.00655398252182043	0.00537662408668776	0.00274121224563869	0.00989103999729309	0.00604018861152213	0.00898384101237517	0.00641511381908529	0.00868782466604515	0.00588599362157012	0.00500751634665826	0.00559031898339218	0.00468584729800467	0.0423166665277965	0.00258267372467597	0.00569590419564076	0.00567669341408564	0.00590375001943499	0.00257172628062129	0.00143095662210479	0.0109612793089889	0.013308166301631	0.0047385024518125	0.0107050171583694	0.00389857088283574	0.00237232801259391	0.00463193240191965	0.00646171541298052	0.00106176648138267	0.00421931581382625	0.00802393024939796	0.00689664786444129	0.00426308376757672	0.012979103266638	0.0048081381271273
HT29_G2_5A_3	0.00942361700829018	0.00477987933131424	0.0128203167430885	0.00872887128261425	0.00791804173277751	0.00397751472296216	0.0263595101827286	0.00665328254846917	0.00134139964570987	0.00836784251050996	0.0103278440589437	0.00820474727321544	0.00322753256741632	0.00261290665809126	0.00502345724245186	0.00373905448458821	0.00408547950943992	0.014655928533497	0.00651798096573119	0.00873763951037997	0.00952559196276843	0.00159414902769513	0.0069262431164048	0.021252121199054	0.00858292492009753	0.00710873923580251	0.0105372988751767	0.00573370682381024	0.0071077476478461	0.000900270784603537	0.00610133085263138	0.003322072034383	0.00594965162135215	0.0247897291542964	0.00562411258337018	0.0017907338050186	0.00845409601071079	0.00909953493308447	0.00607632484894505	0.00355594844126316	0.00554053288582986	0	0.00150083175851127	0.00127359297297588	0.00657938752301936	0.00645030291078144	0.00399638786716071	0.00993316843709631	0.00565218750588835	0.00450679154445522	0.00448553335579908	0.00114770294738236	0.0103880931266133	0.00247893113795611	0.0414851855977745	0.00448027890803308	0.00877752181088051	0.00311631019551934	0.00321802004219248	0.00402048668804984	0.00682473589568546	0.0134734489844327	0.0136626636071593	0.00818422851764051	0.00631560896266891	0.0086071313159558	0.00430469068849099	0.00900277218853222	0.00794441434935376	0.00505151735926844	0.0015045949356956	0.00415891121098074	0.00222811987311749	0.00850248838334143	0.0100569471024286	0.0100197772841125
HT29_G2_5B_2	0.00983424804875078	0.00605814452898396	0.0125721550524396	0.00925900361335856	0.00741571619173365	0.00304282370540782	0.0277632089428182	0.00654777503501633	0.000499711737091939	0.00925823856291066	0.0115614632137686	0.00830178847320434	0.00396399801930376	0.00389687109978636	0.00634437650485773	0.00225158636894123	0.00258709628029155	0.0133747673300139	0.00752853844180708	0.00724659870535636	0.00928788467478726	0.00195115498987093	0.00800952259629507	0.0204838543714778	0.00940158959488076	0.00815642893573387	0.0120306377488768	0.00698221190324582	0.00689528372317437	0.000606690119287733	0.00706257108363056	0.00238996868556154	0.00489649865092681	0.025794843591501	0.00695206893377562	0.00312521563436725	0.00979185053832902	0.00960213944028078	0.00756817333624843	0.00262945603675076	0.00655398252182043	0.00150083175851127	0	0.00121131082916851	0.00792797454122341	0.0050252059270126	0.00324927788660666	0.00935337564625147	0.00710148995532567	0.00302589224182648	0.00593107613440772	0.00154740784890067	0.0116894925943907	0.00397727893857074	0.042613790304638	0.00586904313267499	0.00884569162111163	0.0024572919138645	0.0024535214324421	0.00456531718567498	0.00792246915825671	0.0149738896139426	0.0128024361953602	0.00839834923369003	0.00481598512806832	0.00915692053672269	0.00486837096283787	0.00942537249251479	0.00944508947155383	0.00588202060232011	0.00291351520956862	0.00511839729344185	0.00315565607951691	0.00986114826723478	0.0109635861208857	0.0107073599523281
HT29_G2_5B_3	0.00867055888323684	0.00501037706192785	0.0116910049718811	0.00806945583549327	0.00669111046946704	0.00272470244937408	0.0274723637847511	0.00556744329003627	0.000718448930687221	0.00805224672474607	0.0104502821550449	0.00723622982260271	0.0027572448875507	0.00386743554216255	0.00532775716014387	0.00322509043086222	0.0033764359409973	0.0134760887253505	0.00779122235030101	0.00788911140712412	0.00839321529954941	0.00259281269237508	0.00684555633343981	0.0199874148145194	0.00983935137450223	0.00698120961273022	0.0114748307018681	0.00590291814333113	0.00597604703057955	0.00106029476644486	0.00587106561545178	0.00208227006477305	0.00470546055909906	0.0260623634488268	0.00593442777171462	0.00304137520982777	0.00964817828231963	0.00841812030938871	0.0070484317260396	0.00383033862759688	0.00537662408668776	0.00127359297297588	0.00121131082916851	0	0.00692074616454242	0.00545492153405827	0.0027229378582055	0.00869279893743866	0.00674514409345197	0.00368547870008168	0.005597025134319	0.000420082930275628	0.0106222110579323	0.00347698773400287	0.0427421111441937	0.00493258769417753	0.00779428755774759	0.00184274617753101	0.00194950198663759	0.00335992607562236	0.00676374032134587	0.0142916176474673	0.0123896067563528	0.00728873703874506	0.00564082805572236	0.00796399103756734	0.00366250187425538	0.00825794436527625	0.00881347983300431	0.00467584218114743	0.00214285846520855	0.00542553707427533	0.0034746036274473	0.00885164903582773	0.0113258250078102	0.00950000765488003
HT29_G2_5E_1	0.00720377504503135	0.00193519159433247	0.0127033518744126	0.00619670607184482	0.00993546755127361	0.0087174457517237	0.0226983938507874	0.0077551971825215	0.00754344654932111	0.00411021963531282	0.00393194070968581	0.00782132681144523	0.00475467833051028	0.00608561930909826	0.00159306018314041	0.0101297195237964	0.0102898993632863	0.0189364616497196	0.00851851730123354	0.0146335228902107	0.0100620076100441	0.00771350966594176	0.00227552549294098	0.0226581494219444	0.0107971202717638	0.00256523895597084	0.00636630404680649	0.00127447853059892	0.00838237637224294	0.00740786742548848	0.00295726395705184	0.00835256050807597	0.0103445069869896	0.0242871307999692	0.000988190444698254	0.00605987787892145	0.00746352018392147	0.00655848243000639	0.00391419445567879	0.0100774674985062	0.00274121224563869	0.00657938752301936	0.00792797454122341	0.00692074616454242	0	0.0120456482152328	0.00832193686197699	0.0117232733526771	0.00482398052280598	0.0105511451710688	0.00479294804647421	0.00650314848912447	0.00383510722881211	0.00469637013000801	0.0397900874071145	0.00211942243178278	0.00829688768288457	0.00777838647286641	0.00800385102731114	0.00501943970668715	0.0021532391071672	0.00823416368466753	0.0160484523620703	0.00731653367249087	0.0125445329870341	0.00602918562712351	0.0049042863283078	0.0068753297552397	0.00392567720824328	0.0037427244774975	0.00507485263638523	0.00757095643649593	0.00711244614323975	0.00193388396150273	0.0115211269671916	0.00627653472650816
HT29_G2_5E_2	0.0109919541672854	0.0101160268927164	0.0112266646365363	0.0108610987088906	0.00612629587283338	0.00338380188505948	0.0327860214708248	0.00689032519095984	0.00511149597067526	0.0119130583572249	0.0151097356445249	0.00877337002299219	0.00732544237979122	0.00891639449604817	0.0104886752132282	0.00329506953305012	0.00265315563502942	0.00853037819690692	0.0123219660940579	0.00264233542976411	0.00845783268834171	0.00675554987745436	0.0113468484499266	0.0169588835747307	0.0139129290638799	0.0113791686428269	0.0169265292206894	0.0108741047993799	0.0067784863114479	0.00561463446141186	0.010191781162138	0.00369372285995549	0.00262122391935531	0.0303930511726797	0.0110693220645315	0.00815019714229109	0.01480823790604	0.011072014575702	0.0124872558668574	0.00544981039869356	0.00989103999729309	0.00645030291078144	0.0050252059270126	0.00545492153405827	0.0120456482152328	0	0.00386638774897913	0.00729013192628268	0.0121019464852365	0.00209831996801914	0.0109341730609414	0.00584982877206573	0.0154695856459323	0.00889070110803815	0.0473700513443239	0.0102377049049694	0.00911131681417597	0.00427093521354055	0.00404408695144758	0.00733042900357769	0.0113089549727292	0.0197280122779666	0.00929064188888683	0.00920807189575965	0.00200632013300686	0.0108323348712926	0.00756484748935268	0.0106806403750091	0.0142672558263719	0.00890117036585721	0.00759748284527791	0.00994592085230819	0.00807112880783428	0.0139201378354043	0.0155549694406025	0.0126006823507967
HT29_G2_5E_3	0.00759177094750448	0.00642421151861752	0.00943044577266921	0.00728082611819915	0.00418618672460736	0.00054712439179843	0.0299152459212817	0.0037173110338814	0.00293030414373338	0.00808754724714317	0.0112483125508046	0.00563546308040673	0.00356792162760224	0.0065779995031914	0.00681774878744822	0.00365086441785963	0.00326754835428258	0.0110009482972612	0.0105125774649952	0.00650868913285103	0.00619249087472388	0.00514033340759641	0.00748523360788411	0.017294825911637	0.0125310108939299	0.00751345145435778	0.0136888577834759	0.00710554990335304	0.00390265510695203	0.00355037619891457	0.0063263999334679	0.000914600149946586	0.00213884020792796	0.0287841792290621	0.00736915252059054	0.00575260303253593	0.0122669214504992	0.007545992109446	0.00939375710673786	0.00543527565063324	0.00604018861152213	0.00399638786716071	0.00324927788660666	0.0027229378582055	0.00832193686197699	0.00386638774897913	0	0.00610427898939481	0.00925464380000198	0.00312768975423936	0.00814860734895672	0.00294209769563111	0.0116285277017429	0.00598770086132307	0.0454386988119585	0.00668836330286179	0.00610804538720254	0.00088045085459001	0.000805065741927723	0.00347124034868551	0.00745054091729139	0.0162700913808325	0.00967039597819971	0.00590908438004339	0.00499665726267126	0.00722585187602631	0.00369952343691466	0.00722958183188919	0.0109672358627811	0.00503771056929089	0.00453794713376579	0.00813760740135016	0.00617207173904115	0.0101483752293468	0.0140379696443158	0.00896112476415554
HT29_G2_5F_1	0.00637051860504751	0.0103071463505136	0.003979399401921	0.00691927964690923	0.00203929392264091	0.00637354827714744	0.0343884278280635	0.00400603684928484	0.00901662538842529	0.0091329802689646	0.0129947151251647	0.00431083991231189	0.00798879784467972	0.0123606630249086	0.0107018978815458	0.00928451375919194	0.00869124530878188	0.00838959468838434	0.0163803244265371	0.00900890543456002	0.00226942835512974	0.0112218377399534	0.00984753726863253	0.0114140465317037	0.0185120729711804	0.00968124716039062	0.017980067511985	0.010489678757346	0.00337393629857326	0.00962404990520697	0.0088233029249278	0.00698605691036086	0.00504179310524683	0.0345075976111586	0.0110361829668108	0.0115635048367832	0.0175864859920612	0.00685749994192158	0.0142367367703033	0.0113738221753453	0.00898384101237517	0.00993316843709631	0.00935337564625147	0.00869279893743866	0.0117232733526771	0.00729013192628268	0.00610427898939481	0	0.0144285207108615	0.00826823873425674	0.013473980791647	0.00879472903431402	0.0137212032985164	0.0114079225800619	0.0508554342719342	0.010975349722761	0.00412684342511907	0.00692417114667387	0.00690218645854827	0.00722611616504225	0.00990418750231714	0.0199043234362496	0.00432787692318355	0.00495732855828385	0.00927033747690992	0.00700782518913964	0.00717843511227928	0.00632023239134679	0.015319229807166	0.00803469730831871	0.0100040551450237	0.0140787971644263	0.0121593136899758	0.0130272610994038	0.0199514033884159	0.00847954241020625
