	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_1B_3	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_2A_3	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3E_3	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_3F_3	HT29_G1_4A_1	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4C_3	HT29_G1_4F_1	HT29_G1_4F_2	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5A_3	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5B_3	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5C_3	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5D_3	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5E_3	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_4H_3	HT29_G2_5A_1	HT29_G2_5A_2	HT29_G2_5A_3	HT29_G2_5B_2	HT29_G2_5B_3	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5E_3	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5F_3	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5G_3	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6B_2	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6D_3	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6E_3	HT29_G2_6F_1	HT29_G2_6F_2	HT29_G2_6G_1	HT29_G2_6G_2	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2	HT29Root2_3
HT29_G1_5A_3	0.0292686358196958	0.027822214810195	0.0128200515147957	0.0145881556940766	0.00757727566000247	0.00265754952994437	0.0189284329000556	0.0107203819196275	0.0127888611071788	0.0134751325409373	0.016358398556705	0.00731552060846552	0.0271339972640321	0.0320345912053784	0.010168783030224	0.0253650550765082	0.0200841974333573	0.0143600908953202	0.0452810879403296	0.0265194719081627	0.0260200955233037	0.0277949274035414	0.0223260440836324	0.00834941376503417	0.024579100911347	0.0179795911119137	0	0.0139484923302858	0.00991184981468567	0.00410409794988176	0.0104710026400377	0.00514212218012776	0.0118174237181852	0.0201787829230747	0.00622780866440464	0.0134642380339479	0.0132904467743695	0.00484835595894027	0.00576754723126397	0.0255918784203153	0.0203031448190839	0.00740449801889906	0.0303424217028948	0.0264447470901996	0.017804290650723	0.0256623192249129	0.0140325537074568	0.0117697941395586	0.0132469760391211	0.0135974941711687	0.0423673902680776	0.0101751086138411	0.0110430269587247	0.0152638369743324	0.00968775606505468	0.0158292088975965	0.0106181491664784	0.00506774448709562	0.0107405778253396	0.0176981013432895	0.00662369531807718	0.0141883014588545	0.0273926581798958	0.0136161276113357	0.0405667338588501	0.0294751353833915	0.0240748537616209	0.0379212202337756	0.0184711066194139	0.0177215596635652	0.0163007548192506	0.00650905242270414	0.0205560281285128	0.0120254704448304	0.00457573755322307	0.0234935581155944	0.0227587485146676	0.00991104522502959	0.0219133153348337	0.0144328171590772	0.0370262191059972	0.0334308372025026	0.0273147142617655	0.0207688558103913	0.0268340023703543	0.0157922657402476
HT29_G1_5B_1	0.0163953712543519	0.0151711777254336	0.00574792810548953	0.00952901827907843	0.00645926305690803	0.0157814834582082	0.0056875936210505	0.00394286781149066	0.0159409617245755	0.00287369135312118	0.00487908348989051	0.0206068122371721	0.0139261297241902	0.0188986959269358	0.00699091039964707	0.0117580257615399	0.00899099230553672	0.00275818086895282	0.0321994806848722	0.0153549622234471	0.012573112497838	0.0144858838695891	0.00987845680335538	0.0080320303797338	0.0111326571456204	0.00477354614313831	0.0139484923302858	0	0.011907675859004	0.0114611496750679	0.012754852124194	0.0150513679353191	0.0244882170323327	0.0100807500007213	0.012524367154505	0.0258049286029342	0.000958585234723166	0.013242005847674	0.0166550979648107	0.0118977094142543	0.00832365314106487	0.00718857447603356	0.0179175498539397	0.012713744860072	0.0040779585578862	0.0144874087471638	0.00513490556968418	0.0145476221457228	0.00646403169137959	0.00518917117029567	0.0329866354876476	0.00729104953808466	0.0246957114071606	0.00182628273812755	0.021334423031514	0.0283787545765874	0.0044406194845238	0.0181099273490151	0.0240334683902749	0.00907397380369835	0.0118891695484858	0.025807576288419	0.0145561962438222	0.000945748247321202	0.0275375974998813	0.0157694973557125	0.0101984065090652	0.0252858136569312	0.00664729764432155	0.00734907590194169	0.00540890504284715	0.0176974961461889	0.0341274299488391	0.0024354266305673	0.0117324480737266	0.0312561431671263	0.00975423275609043	0.0110471288381469	0.00856771132053659	0.00838590905977818	0.0230931968292511	0.0199480411317664	0.013436119604299	0.00766426608936721	0.0136591029389803	0.0120654093397129
HT29_G1_5B_2	0.0278516739362662	0.0267569340449993	0.0149383853827921	0.00600103514724255	0.00819302295706895	0.00952966504134761	0.0163709305765282	0.0114753974118112	0.0179457518858917	0.0127491718263142	0.0163647185164262	0.0166685144942019	0.025335524632376	0.0295812925495988	0.00774651531463304	0.0218978618036047	0.0206093284541286	0.0116147803712547	0.04288724774914	0.0267035192436926	0.0235820681695564	0.0233917269758749	0.0216581202448324	0.0106385606824819	0.0219398642344166	0.0135618872342524	0.00991184981468567	0.011907675859004	0	0.0114805482579359	0.00609358749195369	0.00842833679593762	0.0212133418568524	0.0214425607629471	0.00423355888854273	0.0183768371665806	0.0109683921444025	0.00799684144297692	0.0106072227471638	0.0206639329729895	0.0154230679622072	0.010369113387153	0.0293104891182554	0.0232949230519	0.0156990194349207	0.0262781799406251	0.0144782205636467	0.00288288629445243	0.0089577760627082	0.0137062583492318	0.0336814443997043	0.0134890429806605	0.0190068335646591	0.012715257945406	0.0131646021930415	0.01931043293499	0.00756379658484366	0.0113341002404575	0.0198763354185721	0.0198577680702911	0.00336372100796418	0.0199774387483737	0.0241855817479647	0.0112371188702228	0.0380540586853837	0.0267499403932083	0.0201312169033611	0.0362896723667927	0.0183104540662017	0.0140403547957507	0.0159772645439216	0.00858802423454619	0.028174177090196	0.0105979996324202	0.010201719501378	0.0209650020090377	0.0212459046028033	0.00588621422133089	0.0175102631284563	0.0170802236489908	0.032796054723704	0.0309611325532712	0.0231485871703407	0.0190959984977996	0.0233476329119363	0.00658452803638663
HT29_G1_5B_3	0.0257912453902038	0.024289355077058	0.00920608840215634	0.0147317652176334	0.00584520787283735	0.00667074495619001	0.0161198944175955	0.00772941228063447	0.0105793360846853	0.0105480528901687	0.0129509669595927	0.00923960570502098	0.023794580840527	0.0287814181874089	0.00944630840805439	0.0227448990844374	0.0163888972446088	0.0120466311119248	0.0418706749625901	0.0227719897638697	0.0228771938588932	0.0252471722847567	0.0188323477778515	0.00650024513834042	0.0215381294708607	0.0159720551186066	0.00410409794988176	0.0114611496750679	0.0114805482579359	0	0.0120137650253693	0.00825996529526068	0.0132699626810966	0.0163379344233632	0.00831583943156657	0.0169034644341839	0.0110131218207874	0.00709198476329076	0.00890370408714659	0.023296379510206	0.0186158632145817	0.00462385597073138	0.0267660430170998	0.0235020703953797	0.0149852256374172	0.0218406938176742	0.0107172631114767	0.013876186460438	0.012368883463066	0.0104795006301397	0.0418861563666256	0.00641249447083178	0.0138958315784275	0.0127588588803529	0.0134357733616973	0.0197087500056914	0.00923103884956198	0.00865219101250735	0.012718274787668	0.0138753635725459	0.00850734336648555	0.0169551089364061	0.0245040000417197	0.0113371726845758	0.0372347107088833	0.0263584809617223	0.0215526145119532	0.0344010387830188	0.0151340633929138	0.015597166604125	0.0130079660190634	0.010467165769188	0.0229247257674003	0.00974229812810669	0.00353525228810711	0.0271026330408067	0.0194595386312111	0.0109132484694405	0.019570721788433	0.010590380853923	0.0342339538235004	0.0301537746593722	0.0247631634796319	0.0177604116396151	0.0240163667684568	0.0165233866476431
HT29_G1_5C_1	0.0288131937130983	0.0276608765592732	0.0148594330785508	0.00905761159705869	0.00877096620371697	0.0105921523443282	0.0180709428734752	0.0121558875266705	0.0211200877418365	0.0143608090615606	0.0171607054460993	0.0170266059531129	0.0262162677008183	0.0311404806319746	0.00605574175661413	0.0214994223678555	0.0212887279074369	0.0137470188989515	0.0442866496341715	0.0280325911471415	0.0247888766490941	0.0254817268548966	0.0224119200307491	0.00880279813707123	0.0233554679985385	0.0142693095544789	0.0104710026400377	0.012754852124194	0.00609358749195369	0.0120137650253693	0	0.00671282390963582	0.0202168317677388	0.0220972337739627	0.0079610403246036	0.0160293441049188	0.0118448894675294	0.00608212526944089	0.00834705019834755	0.0218438514630381	0.0145576886370144	0.0103181809384655	0.0305162755537826	0.0244740947259006	0.0161247959965271	0.0267272695518508	0.0162993145316323	0.00765612737075658	0.00745422119883021	0.0159029656901928	0.0370804674898829	0.0147026547547521	0.0180644742490263	0.0141257540255019	0.0112231165101574	0.0179899288256585	0.00897804288854015	0.013099690559745	0.0193260859518157	0.0194782837424499	0.00682764435548788	0.0167848455551955	0.0264856773014836	0.0118834644587645	0.0396906009983845	0.027305742011314	0.020461619044675	0.0377496760461498	0.0179623038005225	0.0174277799055809	0.017694835078765	0.00927368094151917	0.0289787203538957	0.0107525200439761	0.0125154915319097	0.0185632571593633	0.0223431518170867	0.00174647416710517	0.0194071322882411	0.0185617314123775	0.0335062885245678	0.0318057969152824	0.0234068271339126	0.0187025178212858	0.0254262049994718	0.00791870961864812
HT29_G1_5C_2	0.0311983278393467	0.0298378564759543	0.0150186627980908	0.0135593184735278	0.0088834808520252	0.00483331937332612	0.020531868317443	0.0126699008064107	0.0177426896980848	0.0155405917372407	0.0184392540681931	0.0104889196699725	0.0288310629856607	0.0339020270774794	0.00915234725965725	0.0255855555494736	0.0224312283931808	0.0158514637897022	0.0472055905170814	0.0292330532853215	0.0276116726131412	0.0290161189257568	0.0243073060637076	0.00875025244106664	0.0261671405833852	0.0181964688584153	0.00514212218012776	0.0150513679353191	0.00842833679593762	0.00825996529526068	0.00671282390963582	0	0.0136975459541514	0.0227942551778703	0.00646843755850295	0.0109624752343072	0.0142311057124959	0.00194002277761675	0.0021921746053181	0.0260636482637943	0.0195108352022719	0.00941575079152816	0.0325743051408436	0.0277273262778359	0.0188639410005891	0.0280251976857369	0.0167499786991707	0.00989276915700822	0.0120028810363564	0.0163402663162567	0.0419705655076294	0.0135208983927101	0.0115072928246778	0.0165380452625356	0.00629149012357287	0.0133777664636734	0.0111830796556071	0.00735551857141773	0.0126566708093907	0.0199266358054052	0.00619347561358732	0.0118829875565506	0.0292398162880049	0.0144318173731482	0.0425351558998469	0.0306424165951292	0.0244911742842458	0.0401329565672387	0.0198786049510191	0.0195524360734173	0.0187524949327535	0.00451225949770056	0.0224359453846807	0.0128279300787799	0.0090493797158448	0.0188763049486666	0.0246022338153019	0.00689555800010618	0.0228993824400748	0.0178739656270175	0.0377157969695482	0.0349197576401414	0.0276539203041777	0.0216264764791768	0.028441286892656	0.0135835813933434
HT29_G1_5C_3	0.0380696294021558	0.0364813018955206	0.02131424267496	0.0262652205536907	0.0185154210383381	0.0119487556048285	0.0292787245702803	0.0207473140711403	0.018600919904019	0.0237320926737167	0.0256090591287558	0.00573464092891023	0.0362932661614402	0.0414471837814065	0.0207124031175328	0.0351387596191035	0.0284196925343697	0.0252960837537455	0.0541369521792866	0.0345046313886997	0.0356855973678967	0.0384666395875543	0.0311784604916516	0.0175485765578105	0.0344835259039613	0.02884540061869	0.0118174237181852	0.0244882170323327	0.0212133418568524	0.0132699626810966	0.0202168317677388	0.0136975459541514	0	0.0279678371574029	0.0175690853214108	0.0112995328967884	0.0240127783569688	0.0143582487625177	0.0120499286096129	0.0363800671864365	0.0307305499150085	0.0173118762715205	0.0388717989379181	0.0364438045130146	0.0278081614278132	0.0332028738925411	0.0236527572442299	0.0225235268715507	0.023855283935755	0.0235214376154332	0.0541313911274763	0.0190406669899782	0.00505749396075175	0.0259261750357485	0.0125693779426723	0.014391677141085	0.0219373957190918	0.0115278019235408	0.0022689687267482	0.024913674086499	0.0180597408632825	0.0105115415184656	0.0375549340649886	0.0242646954729267	0.049691799702638	0.0389425814140779	0.0343443982907326	0.0465164223206407	0.0271767106930993	0.0287440575820475	0.0259135182822727	0.0141805725248655	0.0128043461501798	0.0224916699929271	0.0147905978635253	0.0266632825364048	0.0321422553143667	0.0201123833372477	0.0327998748068336	0.0224824323872283	0.0470484900856967	0.0426350432519684	0.0375047690624634	0.0300240817456258	0.0371332732760992	0.0270123800490114
HT29_G1_5D_1	0.01030673002366	0.00867666628658144	0.00788292100996877	0.019388782673959	0.0143189276996519	0.0225441203740759	0.00819050129500326	0.0103982939327138	0.0166550563546099	0.00879527428718446	0.00521420228506115	0.0248970288712181	0.00911767349799315	0.0141448645552289	0.0160740368780116	0.0126114411437025	0.00164677851946664	0.0106774720692374	0.026253454913275	0.00697265849991479	0.00944177732107209	0.0145246142326209	0.00438034343963499	0.0146733439906342	0.00909064251170871	0.0121505945921294	0.0201787829230747	0.0100807500007213	0.0214425607629471	0.0163379344233632	0.0220972337739627	0.0227942551778703	0.0279678371574029	0	0.0208967677517988	0.0325247069595682	0.0109778827324854	0.0209490796588047	0.0238609039700865	0.0142192869466382	0.0149038661155342	0.0133914302006355	0.0109845634258712	0.010995468424427	0.00809245017460328	0.00555189532362983	0.00749530029860616	0.0241243056837939	0.0159417154492988	0.00855838352130463	0.0377639418548553	0.0101565747634776	0.0298494806804807	0.0096962167455124	0.0288591382308849	0.0356903795343367	0.0140156360888743	0.0244926402928433	0.0280840777269463	0.00441520385297397	0.0205876494993921	0.0318020006886461	0.0124932018106873	0.0109279625531578	0.0219999302508515	0.0124669957296426	0.012062971007982	0.0186878405898622	0.00568274312761144	0.0121241762726094	0.00611622692597197	0.0256237970768699	0.0380107635916387	0.0114664194876219	0.0171715524188673	0.0404784309999166	0.00612553283987413	0.0203521126701031	0.0118534228345777	0.00663853365603777	0.0209536924312033	0.0151773108377431	0.0141042564821222	0.007926736029475	0.0123049389577564	0.022089738984552
HT29_G1_5D_2	0.0284821626068942	0.0272370197899739	0.0140535069629055	0.00948800577260194	0.00723605572020225	0.00568698769036271	0.0171526546786219	0.0107878987336305	0.0146675911723942	0.0125551878420399	0.0162135354816916	0.0126783605084151	0.026132320451882	0.0305222284470838	0.00873167500326517	0.0237062081621399	0.0203632495652982	0.0122066927130383	0.0439105192502091	0.0265124093619844	0.0245597698925311	0.0250216038029913	0.0219374084401397	0.0098105471880091	0.0229330179850883	0.0154293661698865	0.00622780866440464	0.012524367154505	0.00423355888854273	0.00831583943156657	0.0079610403246036	0.00646843755850295	0.0175690853214108	0.0208967677517988	0	0.0162977258317754	0.0116678262092571	0.00623133983335021	0.00848562609413487	0.022756345204155	0.0178675419467453	0.00883671343768773	0.029716733996305	0.0245988941268852	0.0165884645964927	0.0261386997265906	0.0137478778872987	0.00583774121404693	0.0109885697929908	0.0129695023484378	0.0368163265123064	0.0116464943800106	0.0156489799962621	0.0134650458852675	0.011336838862451	0.0174060551087774	0.00825226896557459	0.00736610928688387	0.0161444476487758	0.0191745265540991	0.0012214952227544	0.0179160185136137	0.0252107176445827	0.0120367684208239	0.0390454265717959	0.0280550551772737	0.0219704191499347	0.0369351625557079	0.0185780870643675	0.0147847521215311	0.0156934533538538	0.00606740375580694	0.0243635539247082	0.0110125289651554	0.00660606397125346	0.0218895176160443	0.0218045650452824	0.00757106177466467	0.0191376208220072	0.0155799660659896	0.0347623962395513	0.0321108556220283	0.025136036822535	0.0200592190807106	0.0245582902698524	0.0107130661733538
HT29_G1_5D_3	0.0415738945271279	0.0401369163586871	0.0247492458499187	0.0239465692364705	0.0195523256242456	0.0121580499513984	0.0313289477827714	0.0230609986116792	0.025097105200155	0.0261453184429085	0.0287312229032825	0.0120283160347441	0.0393015646616487	0.0445615197066744	0.0197176591562955	0.0359291356183972	0.0324211938910313	0.0267256569127716	0.0577599281046065	0.0392471372560123	0.0382673849075203	0.0399519457285508	0.0345830478523606	0.0185636803332416	0.0368952439221208	0.0289975385779856	0.0134642380339479	0.0258049286029342	0.0183768371665806	0.0169034644341839	0.0160293441049188	0.0109624752343072	0.0112995328967884	0.0325247069595682	0.0162977258317754	0	0.0250348340543008	0.0126175376120109	0.00915575507118278	0.0368929338054367	0.0298009586370252	0.0194797659938457	0.0428812949955628	0.0384706913731186	0.0294634271953092	0.0377640195341789	0.0270552904930238	0.0186559882437084	0.0224206014911907	0.02672243172204	0.0517176306258104	0.0231407072147702	0.00698683930586962	0.0273660709955012	0.00522843680436398	0.00488636068490604	0.0221231079205475	0.0122359245293032	0.0104357600207968	0.029199674838377	0.0164205880813413	0.00391315175412672	0.0400818694866136	0.0252075657145143	0.0531705782276336	0.0411666967710191	0.035122675846244	0.0505611157279602	0.0298914667464097	0.0303728430172473	0.0291824255751934	0.0105738002647758	0.0171985476360825	0.0234942599427317	0.0179351140908319	0.0156554817394615	0.0351162473289434	0.0169129294112742	0.0338339166483051	0.0274065541555337	0.0483666748839192	0.0454415502688433	0.0382324978893307	0.0318662704719238	0.0393138193064686	0.0232275087160812
HT29_G1_5E_1	0.0173191900401458	0.0161100435518653	0.00612531580590209	0.00873403831968983	0.00576101374678039	0.0150472850717969	0.00646718858789512	0.0038092205562356	0.0159078933520757	0.00331736526660019	0.00577002852256125	0.0200785021912821	0.014833196579038	0.0197528773168611	0.00616283510042137	0.0123932108679278	0.00992331993165522	0.00288469412295038	0.0330649553014614	0.016292273836508	0.0134338795449162	0.015110665921791	0.0108348707386295	0.00752088325278506	0.0119680721681845	0.00499076196985099	0.0132904467743695	0.000958585234723166	0.0109683921444025	0.0110131218207874	0.0118448894675294	0.0142311057124959	0.0240127783569688	0.0109778827324854	0.0116678262092571	0.0250348340543008	0	0.0124427811547577	0.0158816288737437	0.0124205213673223	0.00839445883296732	0.00673827671294569	0.0188494141672082	0.0135080656928486	0.00493147754889588	0.015439748576738	0.00565104742733184	0.0136199827355753	0.00573186501755069	0.00556300078009659	0.0329542137767776	0.00734316051778676	0.0240587246707759	0.00245736186041495	0.0205054655574449	0.0275443667236715	0.003512781051574	0.0174002057859791	0.023503400647765	0.0098126076758062	0.0109994780281412	0.0251159448973587	0.015293846839073	0.000538552023421723	0.0283895735987278	0.0166010788792888	0.0108189031563076	0.0261863494524087	0.00749769816161467	0.00757956141513722	0.00618264852632641	0.0168399488379322	0.0335678744553096	0.00188173588903707	0.011223819539587	0.0303251606287538	0.0106793743447298	0.0101448262855119	0.00909606302860735	0.00889424941966345	0.0237966299140925	0.0208100225406498	0.0140618651013256	0.00846585321774649	0.0143847897635642	0.0112393589741084
HT29_G1_5E_2	0.0293279363376449	0.0279631205127402	0.0131540915234062	0.0125595435178172	0.0071173081769425	0.00545654889233188	0.0187766556437887	0.010848243507961	0.0169714504484525	0.01379094075787	0.016584662332456	0.0110845631594186	0.0269626207019396	0.0320949795325418	0.0074031956763213	0.0237494568556024	0.0205658972773845	0.0141878450558116	0.04537120955852	0.0274145571709673	0.0257836846145598	0.0273510859098163	0.0224294872948132	0.00682414636239896	0.0243658274929119	0.0164808797452134	0.00484835595894027	0.013242005847674	0.00799684144297692	0.00709198476329076	0.00608212526944089	0.00194002277761675	0.0143582487625177	0.0209490796588047	0.00623133983335021	0.0126175376120109	0.0124427811547577	0	0.00349353636643757	0.0243721312750588	0.0178324772560559	0.00761140696849516	0.0307219027085243	0.0259211185436388	0.0170026483213714	0.0261394877043104	0.0150433590011063	0.00995101553539133	0.0103702925393731	0.0146912754180753	0.0411063648535862	0.0118945027360563	0.0127705168303583	0.0147799298419753	0.00814410764457854	0.0152685037147507	0.0095352420712555	0.00827069105380738	0.0135018105778496	0.0180490031344946	0.0057630094528232	0.0131395045603562	0.0275448385423964	0.0126267094290472	0.0407283613680666	0.0287776334217088	0.0226968104622368	0.0382986395316632	0.0179489577372839	0.0180801670675973	0.0169989944002579	0.00609230453236944	0.0237032886085217	0.0109754214691058	0.00822210383938158	0.0203485631866881	0.0227550785195124	0.00580430108293195	0.021233229238669	0.0162204118234103	0.0359278616181348	0.0330561323198817	0.0258655781251641	0.0197150161103572	0.026730670370852	0.0128285814906286
HT29_G1_5E_3	0.0325712624831179	0.0311695631306387	0.0160229089649172	0.0156957214624288	0.0104389534678753	0.00548548671912005	0.0221875741930104	0.0140341559668743	0.018541936918172	0.0170807597438786	0.019753682839423	0.00959866956716933	0.0302524827206829	0.0354528632350783	0.010754708518769	0.0270415290557737	0.0236045644604181	0.0176161432713184	0.0486941297772909	0.0304648211211079	0.0291501079469646	0.0308323506724855	0.0256171104269417	0.00970553526645578	0.0277587113183437	0.0199423066420744	0.00576754723126397	0.0166550979648107	0.0106072227471638	0.00890370408714659	0.00834705019834755	0.0021921746053181	0.0120499286096129	0.0238609039700865	0.00848562609413487	0.00915575507118278	0.0158816288737437	0.00349353636643757	0	0.0278426321889245	0.0211016699475947	0.010564860924602	0.0339237306464365	0.0293355386510791	0.0203606195614131	0.0290934930404994	0.0181596711609007	0.0119503815583594	0.0136524624667328	0.0178307997197465	0.0441413580138243	0.0145973543610062	0.00980585308325981	0.0182146221286857	0.0050641897648199	0.0121160758543498	0.0130181198603058	0.0076625929274131	0.0111465716024229	0.0207550889502598	0.00832199120956592	0.00977080181466447	0.0309634177427683	0.0160606135124029	0.0440764109883285	0.032114896054553	0.026096623433211	0.0415557187064729	0.0210351471118287	0.0214436586614356	0.0202019292500684	0.00533856298348945	0.0212393353250329	0.0143601457875453	0.0101623697132657	0.0186522124351113	0.0260488556571483	0.00862378250660586	0.0247202539521803	0.0189437487176021	0.03933565952724	0.036381618133789	0.0292500484369423	0.0229325270159761	0.0301738874107994	0.015610289590484
HT29_G1_5F_1	0.0112284003381175	0.0112353662249536	0.0161357834030847	0.0153138439639728	0.018131355815713	0.0271091205622652	0.00802209527704946	0.01570858263637	0.025359789705209	0.0130990799474532	0.0122014470578821	0.0323793253101107	0.00890953247157218	0.011284711167252	0.0172459449113789	0.00608237451444773	0.0126143435369254	0.0115673597598751	0.0233670548947565	0.0142427868123984	0.0069217449728856	0.00507169050485296	0.0102043936072082	0.0194631668416782	0.00620512830614844	0.00791341652647426	0.0255918784203153	0.0118977094142543	0.0206639329729895	0.023296379510206	0.0218438514630381	0.0260636482637943	0.0363800671864365	0.0142192869466382	0.022756345204155	0.0368929338054367	0.0124205213673223	0.0243721312750588	0.0278426321889245	0	0.00875877334144714	0.0190797121870242	0.0131755798503578	0.00517781059784895	0.00901736186781596	0.0143746020709973	0.0141476568895047	0.0224392957787497	0.0147925611294582	0.0142920600089631	0.0250987878771602	0.0183174652057753	0.0364303056939795	0.0105551812493727	0.0321513247840773	0.0391243700843602	0.0151354652971313	0.0292801704410775	0.0358992175739794	0.0158672668413618	0.0220500499287538	0.0369964261610134	0.00788559467141015	0.012175502531813	0.0189052823027432	0.00798234751344093	0.00368153584918951	0.018134789600755	0.011758150507318	0.0106192337006677	0.0122400767854546	0.0283273926743629	0.0456623171487393	0.0139971476662665	0.0230666475582157	0.0392673318018205	0.0084387086576724	0.0204599454856272	0.00441659617778625	0.0170641586544507	0.0121586253557097	0.0117758241856419	0.00407627786055219	0.00898901394664859	0.00631291827705853	0.0172238536201568
HT29_G1_5F_2	0.0168400274061757	0.016172069867746	0.0126545372385892	0.0109231841322794	0.0130098960969131	0.0217848288562448	0.00944900277016462	0.0117729496371178	0.0242371057043875	0.0110025616992079	0.0110292711025147	0.0273589695008384	0.0141603637561861	0.0187226368076494	0.0104574792214005	0.00743663080988387	0.0134031113659411	0.00967552609253976	0.0309727506918051	0.0184726487684611	0.0127980071329101	0.0135262167141104	0.0125180584288281	0.0132275442793228	0.0118335974747343	0.00458635380477664	0.0203031448190839	0.00832365314106487	0.0154230679622072	0.0186158632145817	0.0145576886370144	0.0195108352022719	0.0307305499150085	0.0149038661155342	0.0178675419467453	0.0298009586370252	0.00839445883296732	0.0178324772560559	0.0211016699475947	0.00875877334144714	0	0.0140658697444666	0.0189918030891296	0.0118703581777326	0.00714324888647178	0.0170220073038917	0.0130145712213706	0.0174582968055222	0.00751983472633739	0.0131888530532721	0.0298995505108015	0.015401688024841	0.0303641985704796	0.00837496475350874	0.0252791914778991	0.0323417010381455	0.0103263158000438	0.024368819014597	0.0303513769206662	0.0139720317765572	0.0168667952927583	0.029635600458137	0.0154141611054386	0.00793263042315129	0.0267367455861253	0.0139085007255906	0.00679662938385925	0.0253076622216357	0.00977278100472268	0.0121406557008666	0.0121959789247907	0.022454557947914	0.0408488174783724	0.0090457160498579	0.0191970192247305	0.0318608996515727	0.0118635632412969	0.0132847711959454	0.00874159308316253	0.016081219899029	0.0192450531842417	0.0184966846319447	0.00920294187148053	0.00766625391220909	0.0139401827628303	0.0116874210928758
HT29_G1_5F_3	0.0222145521071604	0.0207689859473806	0.0057066758995665	0.0119017611918649	0.0023687973661956	0.00971886846898336	0.0123284348595409	0.00367483146494198	0.0128365122295942	0.00696389520222052	0.00928496034774921	0.0136939602839517	0.0200247251858273	0.0252216579710795	0.00578500217264248	0.0182450660602536	0.0131036146700117	0.008390724065468	0.0383924609088973	0.0199049835067598	0.0190543460051758	0.0214741926620619	0.0152157309499511	0.00307768000731789	0.0177302435472398	0.0116156951463346	0.00740449801889906	0.00718857447603356	0.010369113387153	0.00462385597073138	0.0103181809384655	0.00941575079152816	0.0173118762715205	0.0133914302006355	0.00883671343768773	0.0194797659938457	0.00673827671294569	0.00761140696849516	0.010564860924602	0.0190797121870242	0.0140658697444666	0	0.0234476161083734	0.0195203878691362	0.0106774659069928	0.0186989549646087	0.00783103718761025	0.013185453367724	0.00830294739054876	0.00775988958819211	0.0388467660362357	0.00468235766925935	0.0177098121374203	0.00872104233824921	0.0155060464531619	0.0224133046906042	0.00553845420091781	0.0121914854576481	0.0169184089580211	0.0107773349473709	0.00846091053899018	0.0193179957170916	0.0210675980866501	0.00697589980072408	0.0337913436869957	0.0222863743731413	0.017144261593859	0.0311121590642689	0.011081880196281	0.0126586540609239	0.0098075886495555	0.0124719384164949	0.0274231249814305	0.005246797410791	0.00632902778919934	0.0276733840270575	0.0157485048927627	0.0087760225557746	0.0156453634893403	0.00879317700718933	0.0300305842428327	0.0263059519660163	0.0203540709253127	0.0134194160601694	0.0203894991301305	0.013787632084112
