	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_1	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_8F_1	0.0250619603242207	0.0308803619880474	0.0260860540952264	0.0102743221339488	0.0217498791488526	0.0092052451914146	0.0187286382151296	0.01612291534953	0.0238352925170276	0.0118998756376209	0.014006182091399	0.0323744034621245	0.0217155011793132	0.0149760394871802	0.0255053408171533	0.0131773591887253	0.0171999700961438	0.024060456734104	0.0174252266288705	0.0335998365607763	0.0262463084913849	0.00776554493717362	0.0189524569620463	0.0314740323382309	0.00866521482879118	0.0173723212368311	0.0250760964819848	0.00632022390405276	0.0138335706702967	0.0171756840926554	0	0.00566775720694589	0.0180584234727001	0.00534182476177292	0.0134513815941827	0.0351858301658624	0.145192964031128	0.115349921764111	0.118600317180351	0.010370160679228	0.0101658248805504	0.0188609646130513	0.0160399483012785	0.0114487976480109	0.0285212805446905	0.0103496879088738	0.00874906410313284	0.0153302563963604	0.0159310478559352	0.0253054773596583	0.00352719742570024	0.0176196446519347	0.0190597870103623	0.0284332232197909	0.0186505705076413	0.015127776070298	0.0446800301133929	0.0199605455392612	0.0366084218354769	0.0170693699576568	0.0188721258683868	0.037471460656945	0.0112736793207003	0.0182199403590782	0.0388884419862016	0.0153668701454047	0.0267720327548947	0.0309845908326547	0.0135200555242579	0.00994576576015305	0.00667671632595082
OM3_C_8F_2	0.0237892291603426	0.030984006915662	0.026048425808918	0.00524820435516668	0.021342482196903	0.00736204176349532	0.0194230456612547	0.0137071420473355	0.0256419419038999	0.0110362933542811	0.0134190700341675	0.0316752629787517	0.0214547377190063	0.0182839741977039	0.0260154987782325	0.0154701433520718	0.0188881086565071	0.0230021929954191	0.0137971251910661	0.0317651691675941	0.0270255625995571	0.0069125098046209	0.0170057263840289	0.0305967907596462	0.00868998262356225	0.0144181673723475	0.0237983254018135	0.00159503069050443	0.0159791391119234	0.0145777888345361	0.00566775720694589	0	0.0161520008438675	0.0110038260736616	0.0112160233113918	0.0352107467798023	0.145086570511674	0.115268283569998	0.118308721998567	0.00960535795207392	0.00477428082269804	0.020022561452345	0.015445783430386	0.00958260247857361	0.0272148343906017	0.0100356138396017	0.00446539926173848	0.0160807201280304	0.0119545240745532	0.026136753017925	0.00214375907449232	0.0179580220082674	0.0172414497658272	0.028705279571368	0.0181544103391206	0.0151296821094097	0.0436276292061405	0.0202491945823315	0.0374867255505374	0.0165683105011341	0.0167347606844293	0.0380666804771699	0.0102071746077624	0.0175165217748651	0.0374167381089218	0.0132899219989677	0.0264004704432883	0.0288709193468205	0.0126042332603209	0.00637075506015787	0.00875475623627137
OM3_C_8F_3	0.00776090413572942	0.0161974339902298	0.0114761734931538	0.0125973972359853	0.00685884518493945	0.00905831990547032	0.00857468440966446	0.00270766731577196	0.0155237325831362	0.0271632778518996	0.00502437423774609	0.0158753713744351	0.00726711367427313	0.0156749935295643	0.0125554741741253	0.0119441997790889	0.0111863690048745	0.00719390315265004	0.00589265263852138	0.0156860827875342	0.0139922350817359	0.0103026588547349	0.000894217354748604	0.0146809125877431	0.0247724993751693	0.0293397508192691	0.00776651396842044	0.0145687066283361	0.0116357831327655	0.00251598049894759	0.0180584234727001	0.0161520008438675	0	0.021377849367452	0.00493641241637245	0.0200902407533618	0.16082390017318	0.13109892361687	0.134031014776488	0.00776770173069906	0.0180669196438754	0.0101737497647859	0.0041326367094817	0.00672684508728912	0.0111134061767158	0.00801706962862469	0.0120019367797956	0.00785538088373062	0.0259256990024707	0.0422529710908105	0.0165851270012028	0.0070122530946482	0.00109675315480581	0.014398559498365	0.00470401680318364	0.00585020111540942	0.0275281065490394	0.00786704192121192	0.0236009468931187	0.00431334295885941	0.00103782934513311	0.0236624461043799	0.00682355529199358	0.00388985448001441	0.0212721702732876	0.00286242060659283	0.0112339192745614	0.0129458379363982	0.00491788102914277	0.00996839704419054	0.0125893090667618
OM3_C_9A_1	0.027593663062123	0.0320508486975324	0.0275446434097425	0.0154906747190989	0.0237238422709617	0.0133125685089193	0.0199335234465296	0.0198870437039555	0.0236358381045173	0.014542368339049	0.0167080676488308	0.0342123305704073	0.023568027654313	0.0137337185954311	0.0264934736576085	0.0133927609754607	0.0175749159704569	0.0264596433553673	0.0218392428187768	0.0363512149701777	0.0269522737697076	0.0116358484357552	0.0222515929849697	0.0334862810854767	0.0113060790089715	0.0209701878333482	0.0276112799777285	0.0116150917306816	0.0141133266973535	0.0209950294185427	0.00534182476177292	0.0110038260736616	0.021377849367452	0	0.0172934884366234	0.0363178169374917	0.145152920805279	0.115338542402598	0.118779787687548	0.013679451068272	0.0153750680937098	0.0196169918576475	0.0185503533672394	0.0152726959609737	0.0309683742731224	0.0133623126709233	0.0138274257482502	0.0167936900976497	0.0202530821478364	0.0253296508211071	0.00886743426903773	0.0192306936327052	0.0222635676167687	0.0295278270724184	0.0208830926834435	0.0172531229741649	0.0466028674123196	0.0214427842062406	0.0369122704271048	0.0194219718474629	0.0223061887504272	0.0380265578918056	0.014639918563443	0.0206465515861715	0.0412506568197167	0.0189675914022922	0.0284959243325078	0.0340082884493798	0.0165111522160599	0.0147164828762208	0.00881595008604582
OM3_C_9A_2	0.0126270276523377	0.0205010209538641	0.0156049559550062	0.00795182339800437	0.010795704593667	0.0042640624867333	0.0105373700687181	0.0026721757296084	0.017692244404798	0.0222316231584828	0.00414925500235894	0.0206480003368892	0.0110464125508019	0.014748127408636	0.016155893974692	0.010812149118001	0.0118585202940188	0.0119290190863612	0.00518637652092136	0.0205889456914822	0.0174322200962755	0.0057409804600095	0.00579435213223524	0.019505430965033	0.0198464992820845	0.0246153564763933	0.0126346555158352	0.00963316209433729	0.0108048460107662	0.00373740915540978	0.0134513815941827	0.0112160233113918	0.00493641241637245	0.0172934884366234	0	0.0245745803722461	0.156012451669581	0.126257935321214	0.1292205090939	0.00383986201784146	0.0133508248202375	0.0117936902402606	0.00542469609705192	0.00203063245753653	0.0160245669209614	0.00447941419068648	0.00712363220926824	0.00815813172289259	0.021331286272765	0.0373262888149397	0.0117073645913662	0.00879650571116129	0.00602694850265246	0.0184525994247533	0.0077944735064761	0.00619578303591896	0.0324448495209594	0.0106286979418807	0.0275866457613977	0.00643996334147387	0.00556503861030112	0.0278644746011995	0.00296973272384118	0.00699547470324499	0.0262067077194526	0.00207407418619105	0.0156630601739998	0.0177699660546865	0.00316159882716764	0.00510214785958029	0.00884037049875245
OM3_C_9A_3	0.0127605316116245	0.00430854262929579	0.00918100568906304	0.0325159665739948	0.0138891378721259	0.0278719512079454	0.016511568224896	0.0227909500160286	0.0141039214570136	0.0460980770184315	0.0218006498632507	0.00535058985391107	0.0137604266962765	0.0237840272835574	0.00982905627924716	0.0229514801884733	0.0188161250579798	0.0129626075942843	0.0254071021719996	0.0115614033259094	0.00952447550976408	0.0284218848452758	0.0194712302331061	0.00673255874795476	0.0432803248667498	0.0491507234719707	0.0127655628102864	0.0337361183315483	0.0222311451781535	0.0224680871220221	0.0351858301658624	0.0352107467798023	0.0200902407533618	0.0363178169374917	0.0245745803722461	0	0.179768720180004	0.150080533004888	0.153184301500125	0.0256417918277843	0.0379144017319672	0.0167079816135677	0.0197704409875457	0.0257802311683822	0.0104434083179342	0.0253220632246417	0.031599087564085	0.0198703656842896	0.0458916818659923	0.06045588338984	0.0350020384609949	0.0175817056836869	0.0190686785869867	0.00680109931215509	0.0170666820931551	0.020228005821614	0.0117274288006067	0.0152350280735709	0.0057650869024624	0.0186472330143586	0.0200238125171182	0.00449144289441569	0.0250075780185127	0.0177418541568545	0.0102069601751241	0.0226729549562656	0.00891345309408013	0.013547866349859	0.0226181792607356	0.029627490335309	0.0285355841727548
OM3_C_9C_1	0.168476841470442	0.175549570329549	0.170718396284811	0.148446449339287	0.166153934472276	0.152370219529479	0.163678479745453	0.158228240182952	0.168444645076099	0.1342103988272	0.158292286169499	0.176367375507531	0.166229940375189	0.158728975947892	0.170367204874918	0.158016133388199	0.162110787945662	0.167780779730118	0.156913771339909	0.175690300618035	0.171134712420858	0.151718655905969	0.161610521820106	0.175267760523332	0.136991334333769	0.131973721073163	0.168483542079282	0.146597551600572	0.158703923604893	0.158880617763821	0.145192964031128	0.145086570511674	0.16082390017318	0.145152920805279	0.156012451669581	0.179768720180004	0	0.0301101496399156	0.0272683011890405	0.154482302767104	0.143040217049406	0.163839319818302	0.160322205803457	0.154548464008101	0.171785034032738	0.154774216697301	0.148970546011495	0.160303023675035	0.135627439072346	0.120188139297287	0.145192552863312	0.162467428639827	0.161906175830102	0.173198326099277	0.163002540512498	0.159809201935037	0.187907504934664	0.164785141302404	0.181330783562436	0.161423192910271	0.161231678492475	0.182204855061849	0.155154931743755	0.162399175718503	0.181509700687177	0.158031784175632	0.171161251363154	0.172600426785985	0.157535733833552	0.150979072533914	0.15179527634216
OM3_C_9C_2	0.138779636356334	0.145840087223123	0.140989676142309	0.118692355046964	0.136412187123133	0.122579095463822	0.133911442591648	0.128501173932637	0.138711473948492	0.104342006750798	0.128515922701394	0.146689186161747	0.136485239915474	0.128973817207239	0.140629769502999	0.128230686415261	0.132340281169811	0.138069121317304	0.127242079399411	0.146092595882973	0.141400071096875	0.121913081734625	0.13189397301299	0.145592545531584	0.107121984326395	0.102199564089449	0.138786638443999	0.116789601915074	0.128920584534977	0.129169118447072	0.115349921764111	0.115268283569998	0.13109892361687	0.115338542402598	0.126257935321214	0.150080533004888	0.0301101496399156	0	0.00539400085397914	0.124689589825433	0.113272432975483	0.134073038242321	0.130555931712285	0.124773127489439	0.142112526073061	0.124978140193645	0.119190995160355	0.130521760297445	0.105896925151104	0.0902622621525785	0.115358418191949	0.132697604687822	0.132186317722522	0.143475574942882	0.133247481327434	0.130031660612774	0.158325830747141	0.135025551383397	0.151645109594518	0.13166054862382	0.131520861078539	0.152521181672128	0.125369673311564	0.132645726699096	0.151923994779076	0.128289726095419	0.141442970050852	0.143001534818363	0.127760989440797	0.121208881438244	0.121978241130289
OM3_C_9C_3	0.14172076653009	0.148961055531804	0.144094669963929	0.121580244315941	0.139479372046006	0.125619469249987	0.137105141375886	0.131412178472521	0.142063556590381	0.107435475604264	0.131595042481457	0.149675809497448	0.139569929892751	0.132413653916369	0.143810807903572	0.131548213276782	0.135633276498397	0.141045030824879	0.130024699712778	0.148877808984379	0.144619932798414	0.125010343531453	0.134811990821685	0.148553913699877	0.110283722811111	0.105013407571731	0.141726995024327	0.119811613194219	0.1322312924735	0.132048644503902	0.118600317180351	0.118308721998567	0.134031014776488	0.118779787687548	0.1292205090939	0.153184301500125	0.0272683011890405	0.00539400085397914	0	0.127775218591594	0.116148072512674	0.137318235287297	0.133625363987179	0.127785103658471	0.145024333225331	0.128090426429046	0.122149380740379	0.133713541223751	0.108652268794129	0.0936312522821971	0.118479016136591	0.135852766127897	0.135116184377006	0.146623655472961	0.136315651191756	0.133156390603477	0.16118932369851	0.13817585038136	0.154903060762923	0.13473429929967	0.134420643915891	0.155728380204086	0.128431353684455	0.135694662104883	0.154734710536154	0.131238813778121	0.144499567515039	0.145765106481325	0.130817519508088	0.124161677480944	0.125212737632988
OM3_C_9D_1	0.0147456303002184	0.0213957066814945	0.0164662142908579	0.00827436399015043	0.0118168800742256	0.00251893557557675	0.0099413075916401	0.00626249575664789	0.0166092312464595	0.0204754016729701	0.00385565139462661	0.0223214551636757	0.0118923095337257	0.0116949640856614	0.0164265777717358	0.00788962027894624	0.0100884893139053	0.0138015402420024	0.00894864343305477	0.0232343292267848	0.0174788363330606	0.00280763761486496	0.00865688188351952	0.0213286687094987	0.0177450653318831	0.0238665456474674	0.0147586353385493	0.00819982226505836	0.00808247262858545	0.00738139625329741	0.010370160679228	0.00960535795207392	0.00776770173069906	0.013679451068272	0.00383986201784146	0.0256417918277843	0.154482302767104	0.124689589825433	0.127775218591594	0	0.0129689270692395	0.0107524376375657	0.00591884090997457	0.00211609818701114	0.0182118196854412	0.000833575945165226	0.00666678533954325	0.0067562939605963	0.0209857051118402	0.0351487964041969	0.0094204795974049	0.00839455773493018	0.00872679205935968	0.0191026258229669	0.0086281986651723	0.00553931781880912	0.0345014929184241	0.0106567462323148	0.0279221813063715	0.00702566745541508	0.00865481598794555	0.028469385742505	0.000960609997090543	0.00806371349047119	0.0285707935451752	0.00529579826750851	0.0168948032704489	0.0206407578757999	0.0031866638366407	0.00520128660894561	0.00503577344717213
OM3_C_9D_2	0.0258217981056964	0.0338082369964303	0.0288862554197677	0.00547460216053896	0.0240837721812187	0.0104669269756488	0.0228908570361226	0.0153952031804156	0.0295145118758694	0.0103472249847645	0.0164863906018058	0.0339318563502423	0.0242875700235965	0.0228237719233372	0.0291931111072149	0.0197623274227476	0.0228508250454548	0.0252253910191695	0.0142206143734925	0.0331179337632844	0.0303382513968953	0.0106711588071697	0.0188274586454984	0.0327436646263969	0.00937492583531524	0.0112785649974754	0.0258266800826214	0.00527838559595434	0.0202055754786861	0.0160153196312283	0.0101658248805504	0.00477428082269804	0.0180669196438754	0.0153750680937098	0.0133508248202375	0.0379144017319672	0.143040217049406	0.113272432975483	0.116148072512674	0.0129689270692395	0	0.0237098223574863	0.0183601216256186	0.0122472301566345	0.0291145382889874	0.0135849893027877	0.00639795710027062	0.0197130068868081	0.00805416759547413	0.0255849844022002	0.00678839719041554	0.0212898682060699	0.0191535926924549	0.0316804424965783	0.0209760201377919	0.0184194623795087	0.0454375323750644	0.0234620875854526	0.0407022828921071	0.0194722376483944	0.0184131650847981	0.0411025619823742	0.0133147350829085	0.0202353387756754	0.0389713503115731	0.0153116417241551	0.0290077197685454	0.0300479682873323	0.0155389084444874	0.00830192811554866	0.0132769076895636
OM3_C_9D_3	0.0106264716410473	0.0124531191777874	0.00821796363662898	0.0189193032755293	0.00606416006106599	0.0132691696815726	0.00165097742181779	0.0117521003449036	0.00593278863053102	0.0303520019691668	0.00769891091655741	0.0150903027859591	0.00559395984808371	0.00795059325318555	0.00688051552040864	0.00625352968547732	0.00228593679328422	0.00934045866275161	0.0156484942561115	0.0188663791631208	0.00741598302353773	0.0131579525579486	0.0103869929232678	0.0146438146652379	0.0273124809578774	0.0344297460960767	0.0106510845823849	0.0187713439644047	0.00553525529037972	0.0122999514689635	0.0188609646130513	0.020022561452345	0.0101737497647859	0.0196169918576475	0.0117936902402606	0.0167079816135677	0.163839319818302	0.134073038242321	0.137318235287297	0.0107524376375657	0.0237098223574863	0	0.00659528279945623	0.0118868569212212	0.0132246044932535	0.0101300615471947	0.0174113735842549	0.00399782371286147	0.0316958059256492	0.0441049536721674	0.0193087402710031	0.0031973255085682	0.00998149533137898	0.00992254786607762	0.00564172678027344	0.0056182510170258	0.0273486625645881	0.00314277722665261	0.0177592690095409	0.00594089215619023	0.0109992278798853	0.0186341531203134	0.0105321500973837	0.00634216923383961	0.022681063113701	0.010884056606135	0.00948083275157678	0.0175324808159713	0.00872548459407901	0.0157962630927465	0.0122046373890291
OM3_C_9E_1	0.00909126645675847	0.0155583023410296	0.0106168615318505	0.0131472292440162	0.00590511771462039	0.00810747730743122	0.00519041802588691	0.00517684037957438	0.0123812355220041	0.0263813398724751	0.00206897289046019	0.0164210798643466	0.00601212543258096	0.0115490345711585	0.0108533767222005	0.00787337822280357	0.00720808448872969	0.00803357083020486	0.00909006395838755	0.0178126294625121	0.012067376340821	0.0087252107231704	0.00470191947488836	0.0154617799807903	0.0236611667041883	0.0295009680778883	0.00910737725671301	0.0139725772322534	0.0075262898267374	0.00582853575366259	0.0160399483012785	0.015445783430386	0.0041326367094817	0.0185503533672394	0.00542469609705192	0.0197704409875457	0.160322205803457	0.130555931712285	0.133625363987179	0.00591884090997457	0.0183601216256186	0.00659528279945623	0	0.00611346479054511	0.0125253694038922	0.00572889771645248	0.0119687052122834	0.00373145720780755	0.026408760053537	0.0410408456038346	0.0153383149427876	0.00344912866853298	0.00446285090067419	0.0133442699248204	0.00271342601930795	0.00174138087814355	0.028664697737977	0.0052163318545	0.022355204970967	0.00112515040624032	0.00514021887463331	0.0227633643127244	0.00523910234697904	0.00218070449655144	0.0228912156095662	0.00428995403935725	0.0109799445010267	0.0155088220246313	0.00285448708111336	0.0100891348069562	0.00980695047673919
OM3_C_9E_2	0.0142252041942669	0.0216161412042815	0.016679395865244	0.00710074786430583	0.0118976472255679	0.0023316707221042	0.0108424271434786	0.00468628556097449	0.0178158498669564	0.0206151218864576	0.00429863286761591	0.0221019465695555	0.0120699052713281	0.0136913600064739	0.016955829157958	0.00982088866713146	0.0115586280559968	0.0134209822340954	0.00690288348348502	0.0224088640164944	0.0181315889762681	0.00371399896417009	0.00761288074245564	0.0210170001162255	0.0181046524469811	0.0234103724283346	0.0142350353745121	0.00803809076875901	0.00993918758142395	0.00576563870551237	0.0114487976480109	0.00958260247857361	0.00672684508728912	0.0152726959609737	0.00203063245753653	0.0257802311683822	0.154548464008101	0.124773127489439	0.127785103658471	0.00211609818701114	0.0122472301566345	0.0118868569212212	0.00611346479054511	0	0.0176673599343061	0.00290569542250987	0.0058573993213264	0.00798625914299244	0.0202972520181626	0.0355889127233123	0.00986682185229303	0.00916383269825386	0.00778569401964652	0.0194460662159866	0.00874990758446345	0.00633300041177447	0.0340723553173684	0.0112504160004181	0.0284639807501634	0.00722717294854116	0.00746321096277001	0.0288687986049973	0.00156635894446531	0.00804116614801673	0.0279390845719415	0.00393638350464898	0.0169053542647787	0.0196561671259083	0.00331024056884207	0.00399740014014587	0.00692169131477222
OM3_C_9E_3	0.00346681470440336	0.00796806454530444	0.0063438553322491	0.0236426338878687	0.00748326340226075	0.0199698522846427	0.012041486342592	0.0137325371941443	0.0147812268753871	0.0382412509962865	0.0145248789637323	0.00529347661672809	0.00780511978998125	0.0211474253059548	0.00887032835925028	0.0186885241263473	0.0154481478288	0.00451232717027943	0.015597878602567	0.00565529269067591	0.0101176696368403	0.0209723170316097	0.0103077291745165	0.00390892711702414	0.0357634805324905	0.0403602261251186	0.00345410456134604	0.0256429802450098	0.0180596182778577	0.0131224396840032	0.0285212805446905	0.0272148343906017	0.0111134061767158	0.0309683742731224	0.0160245669209614	0.0104434083179342	0.171785034032738	0.142112526073061	0.145024333225331	0.0182118196854412	0.0291145382889874	0.0132246044932535	0.0125253694038922	0.0176673599343061	0	0.0181745611257863	0.0231139162341241	0.0144394429004239	0.0368520759870984	0.0532324557961918	0.0274892786437638	0.0120569570870112	0.0100167141291766	0.00792651108824757	0.0100894378305867	0.0137195586675717	0.0164248337805134	0.0102927032613389	0.015450676175186	0.0115730376365712	0.010703986161038	0.014761267124355	0.0173721993919827	0.0103664139551213	0.0103740643819784	0.0139602841743654	0.00472143076802363	0.00478737185572617	0.0150288367985724	0.0210807389828751	0.0223118003119582
OM3_C_9F_1	0.0147144280488898	0.0210544100605671	0.0161430493278735	0.00901918092745832	0.0115711086189988	0.00321961074266499	0.00940596508934634	0.00675352327348757	0.0159437959597529	0.0207911717251132	0.0036701025953498	0.0221436861488209	0.0116089428312517	0.010861570612437	0.0159883436332331	0.00705969924228692	0.0093617478350222	0.0137204053703195	0.0096433763622176	0.0232980869954019	0.0169935591416416	0.00313001210581743	0.00889312402833927	0.0211892803792371	0.0179870108007865	0.024376836228856	0.0147286304795142	0.00869161202872992	0.00726316429489856	0.00787100156505977	0.0103496879088738	0.0100356138396017	0.00801706962862469	0.0133623126709233	0.00447941419068648	0.0253220632246417	0.154774216697301	0.124978140193645	0.128090426429046	0.000833575945165226	0.0135849893027877	0.0101300615471947	0.00572889771645248	0.00290569542250987	0.0181745611257863	0	0.00735140474115286	0.00613550624681949	0.0215706417207796	0.0353270899193142	0.00968450930465495	0.007924005579997	0.00892054630038418	0.0187225300828258	0.00840357095334067	0.00511738141777522	0.0343868580241079	0.0102276166498101	0.0274553800363212	0.00680109202983476	0.0089510590983479	0.0280514836441318	0.00151000230670781	0.00790539317258934	0.0285449201672348	0.00572760908477859	0.0166459854459909	0.0207780123935797	0.0032054021752547	0.00597735664714419	0.00459594241449342
OM3_C_9F_2	0.0197394931966242	0.0274584029564197	0.0225264321397705	0.00197289314830131	0.0177337119363897	0.00414832337666604	0.0165287729898128	0.00943745700043952	0.0232746771053048	0.0152403101540412	0.0100901451234319	0.0277680835543602	0.0179200301815663	0.0174475297041728	0.0227971621165362	0.0140062499381211	0.016709262130087	0.0190509467046948	0.00933756032003042	0.0274734494094078	0.0239450119239475	0.0047832152511647	0.0128207607391327	0.026626829604166	0.0131134659122778	0.0175666398154626	0.0197465253362879	0.00292371360612517	0.0143533591755056	0.0102340445072048	0.00874906410313284	0.00446539926173848	0.0120019367797956	0.0138274257482502	0.00712363220926824	0.031599087564085	0.148970546011495	0.119190995160355	0.122149380740379	0.00666678533954325	0.00639795710027062	0.0174113735842549	0.0119687052122834	0.0058573993213264	0.0231139162341241	0.00735140474115286	0	0.0134191861161007	0.0144517964475846	0.0304822106574711	0.00575045365247461	0.0149077173569291	0.0130986113208474	0.025301884515131	0.014602373861803	0.0120396276999578	0.039521157765823	0.017066510048124	0.0343088804837689	0.0130840970383203	0.0124897679897397	0.0347237677168841	0.00693586379813923	0.0138781216000483	0.0332014910506489	0.00916375984999016	0.022704284266691	0.0245251198734287	0.00914179444791621	0.00203381185181716	0.00829817702935644
OM3_C_9F_3	0.0112543415271821	0.0155624461494127	0.0108392408123447	0.0149554449383091	0.00700621399497353	0.00927423798548782	0.00342051333324416	0.00868686662461316	0.00987221379356475	0.0265695736862618	0.00401537648856068	0.0174253139560081	0.00679915750753434	0.00788657994063707	0.0101930151628596	0.00446210281615145	0.003707933521055	0.0100139779407793	0.0125762644439719	0.0200151745458621	0.0110375547224664	0.00918875326423032	0.00836807562448838	0.0167099881630178	0.0236007158774193	0.0304732024865922	0.0112754683601951	0.0147984572676134	0.00397748579491317	0.00946642045228743	0.0153302563963604	0.0160807201280304	0.00785538088373062	0.0167936900976497	0.00815813172289259	0.0198703656842896	0.160303023675035	0.130521760297445	0.133713541223751	0.0067562939605963	0.0197130068868081	0.00399782371286147	0.00373145720780755	0.00798625914299244	0.0144394429004239	0.00613550624681949	0.0134191861161007	0	0.0277045816159679	0.0406279797923221	0.0154699752744963	0.00244116479113235	0.00807834897905086	0.0131056133947817	0.0046341546434789	0.00212311556880022	0.0298237632587041	0.00468772469978788	0.021500450064773	0.00376402402572463	0.00884794751725297	0.02222841856364	0.00657330202478248	0.00482564205220741	0.0245636356893366	0.00766659077480535	0.0117102451917637	0.0181000841965135	0.00500051496335537	0.0118368816267098	0.00866781460433392
OM3_C_9G_1	0.0336395046142639	0.041818259045172	0.0369074478773625	0.0133840367698955	0.0321013471462814	0.018499354525072	0.0309204496172013	0.0232258370577413	0.0374462224969697	0.00813300217805294	0.0245387109569679	0.0417849148350323	0.032317471901302	0.0301694814487633	0.0372432881472229	0.0274197671212471	0.0307330600210531	0.0331137724578215	0.0215201880074807	0.040533741514427	0.0383866865588669	0.0185716322180233	0.0266440831294652	0.0405607205012402	0.00993874209940697	0.0039178270215658	0.0336427598645991	0.012986921350861	0.0279186382449073	0.0237416665295957	0.0159310478559352	0.0119545240745532	0.0259256990024707	0.0202530821478364	0.021331286272765	0.0458916818659923	0.135627439072346	0.105896925151104	0.108652268794129	0.0209857051118402	0.00805416759547413	0.0316958059256492	0.026408760053537	0.0202972520181626	0.0368520759870984	0.0215706417207796	0.0144517964475846	0.0277045816159679	0	0.0206380348453907	0.0133814648775483	0.0293331383240482	0.0269968111190989	0.0397154969251331	0.0290122378374938	0.0264627303391484	0.0530351049615223	0.0315130871958966	0.0487487694702252	0.0275185027987625	0.0261837975998519	0.0491352280049627	0.0213608952142008	0.0282615954315183	0.046459726214502	0.0232399441156327	0.0369845045240605	0.0373898827512445	0.0235914673075446	0.0163349747476097	0.0206909415447351
OM3_C_9G_2	0.0497826137143736	0.0561569405656195	0.0513368025759543	0.0305439315729392	0.0468830911260408	0.0332800344603931	0.0440241742834043	0.0398367389416723	0.0487424223597663	0.0153356017300894	0.0389738989669733	0.0574433478519081	0.0468948247469738	0.0390407500401969	0.050794359585882	0.0381762775204479	0.0423213607609354	0.0489100461547297	0.0395472628347242	0.0578773913199338	0.051506164639686	0.0323480384630002	0.043115986319916	0.0564555705825438	0.0174915707688606	0.016971358823144	0.0497934299815489	0.0277299706531766	0.0388722263415349	0.0406929929814735	0.0253054773596583	0.026136753017925	0.0422529710908105	0.0253296508211071	0.0373262888149397	0.06045588338984	0.120188139297287	0.0902622621525785	0.0936312522821971	0.0351487964041969	0.0255849844022002	0.0441049536721674	0.0410408456038346	0.0355889127233123	0.0532324557961918	0.0353270899193142	0.0304822106574711	0.0406279797923221	0.0206380348453907	0	0.0257699486606764	0.0428955510068778	0.0433344808581721	0.053720030421402	0.0437246185706711	0.0403185289677435	0.0695842179140017	0.0452397106477016	0.0617869408318053	0.0421229958757562	0.0428599232453555	0.0627163693758568	0.0359286471269283	0.0432020467841121	0.0634904865100385	0.0393967959123483	0.0519436180653013	0.0549771940787066	0.0383200830317733	0.0324704342317305	0.0319762627830314
OM3_C_9G_3	0.0240318798890546	0.0307307720520281	0.0258254289730897	0.00699055576535282	0.0212290597518652	0.00753926250191811	0.018874716437227	0.0143225828980393	0.0247366676021775	0.0111249890513577	0.0132723915493608	0.0317314040812022	0.0212857657561586	0.0168147590708681	0.0255859407119917	0.0143037738717046	0.0179740171324047	0.0231550662036569	0.0149483827230599	0.0322666978090601	0.0265014336015514	0.00661350525096349	0.0174652816368319	0.0307178131008527	0.00832594655214539	0.0154366319518014	0.0240430281840573	0.00297543618839525	0.0148702649948484	0.0152835455917639	0.00352719742570024	0.00214375907449232	0.0165851270012028	0.00886743426903773	0.0117073645913662	0.0350020384609949	0.145192552863312	0.115358418191949	0.118479016136591	0.0094204795974049	0.00678839719041554	0.0193087402710031	0.0153383149427876	0.00986682185229303	0.0274892786437638	0.00968450930465495	0.00575045365247461	0.0154699752744963	0.0133814648775483	0.0257699486606764	0	0.0175263186264213	0.0176505995420414	0.0283787589997951	0.0180445801817082	0.0147853586268957	0.0438519926874232	0.0198605884850214	0.0369650228552114	0.0164406699188467	0.0172705820677661	0.0376517719156219	0.0101699075406844	0.0174803623828706	0.0377909654556405	0.0137537263735911	0.0263069651290704	0.0294739709233084	0.0125717164483529	0.00734800098375245	0.00746693514946316
