	OM3_B_B_2	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_1	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_9E_3	0.0516314620993304	0.0336986987083471	0.00359550597703971	0.0106892543065777	0.0240283957122096	0.0285572795094661	0.0354598540750032	0.0263136480899446	0.0100336593793454	0.03614366321174	0.00934180094803496	0.0096031948702087	0.00338018707346498	0.0197796965652939	0.0285813833572959	0.0700844890310547	0.0643020673523591	0.0186369044928206	0.0223477821272933	0.0234660206822213	0.00699258198533897	0.0509141125035573	0.0217882103206949	0.0370187060974931	0.0474934928545677	0.0357596014346433	0.0185801207134056	0.0140560145272854	0.00333940042934025	0.00593371622566714	0.006763626192139	0.0184574733358139	0.030318926110811	0.023082706025324	0.00342335641990164	0.0272031310795418	0.011781779544741	0.0107215635823109	0.0146460240750125	0.00247906974493297	0.00453421259019351	0	0.0408027890315379	0.0398977346513682	0.0121041469260049	0.0183612079689529	0.0289624957082687	0.00974801735564658	0.0264037502105423	0.00754379123600225	0.00539275160994169	0.0277498809329374	0.0069972744926421	0.0208062498807472	0.0212132083649831	0.0092674522356531	0.0269428846667042	0.00554839447397845	0.0404501239679516	0.0390291980233891	0.0106645980472409	0.0157490554371549	0.00683169300601183	0.00838235439622878	0.0336593917411563	0.0513271661023816	0.0142779384116661	0.0218122104253151
OM3_C_9F_1	0.0109071551946601	0.00727091744662523	0.0400714191415737	0.0306018313006166	0.0169737659236105	0.0124608210746925	0.0054189161223559	0.016759440948559	0.0307767341231223	0.00478377765766226	0.0314959107247918	0.045972706718665	0.0408011978920341	0.0210547489174413	0.0692529483793981	0.029328688893148	0.0238632938377502	0.0256413736889196	0.0192721149857041	0.017413184427756	0.0358459294708377	0.0103574208587992	0.0216859677599473	0.0133403186746346	0.00687188365422451	0.00518970238565922	0.0243203711256332	0.0547072246766544	0.0408610404478484	0.0460610583127343	0.0440673342034493	0.0581371904895106	0.0703551255686577	0.0194864310873973	0.0427327090078554	0.0675296693587007	0.0525185510477371	0.0509028835316188	0.054690475234352	0.0384102281104555	0.0437480503093196	0.0408027890315379	0	0.00598782859295673	0.0326143022698524	0.0229493819978223	0.0120966921823466	0.0459590181322675	0.0162110152529872	0.035488471713361	0.0461692545509464	0.0132816812571496	0.0356403561586876	0.060300948844014	0.0199319036339886	0.0457444041768818	0.0138750708274686	0.0352739256289306	0.0801348330714774	0.00177493444209459	0.0303734577376212	0.0530707083400286	0.0340796078470576	0.0487048631233782	0.0741998937823845	0.0109511759384599	0.0274085105934588	0.0612355542707569
OM3_C_9F_2	0.0129496010205029	0.00731131337094639	0.0396950724061264	0.0303816765108095	0.0173709826699447	0.0116648827824028	0.00778077056495559	0.01881293440382	0.0299809466691026	0.00587210938010681	0.0305969948333548	0.0461359524595764	0.0403915609913375	0.0203664362229382	0.068430451510053	0.0313927774962915	0.0246796426471337	0.0269724230630767	0.0201132771293352	0.0175046717816054	0.0357729854008921	0.0118859913288322	0.0232224930390555	0.00761969370740286	0.00902460552982218	0.00790581741811875	0.0253232055168087	0.0539387951374001	0.0394695536920051	0.0454835717846912	0.0439653053464426	0.057873107655546	0.0700022153333125	0.0208934398913296	0.0422123633685921	0.0670073240599741	0.0516622858066309	0.0503787631597535	0.0542570197756328	0.0374355960918085	0.0433008919583876	0.0398977346513682	0.00598782859295673	0	0.033276999598474	0.0232174043295095	0.0132070305866494	0.0461474089127974	0.018104050804121	0.0354907464463467	0.0452799123673821	0.0141592963987673	0.0355397305105876	0.0584039327080334	0.0202721091451933	0.0458773957236678	0.0136661119371524	0.0345042104539939	0.0799754455607307	0.00587118535833776	0.0299940578597892	0.0533321263107712	0.0334522278476316	0.0481005864394015	0.0735117754576503	0.0120180432281396	0.0275993512042022	0.0610896942336177
OM3_C_9F_3	0.0434567913435881	0.0262106654202359	0.00938792369870065	0.00528853340437161	0.0159383555371148	0.0216754433855994	0.0272251860963199	0.0163275368583006	0.00812946778649509	0.028402500658076	0.00856126155006725	0.0135534636434125	0.0100966568759723	0.0136572103306002	0.0378928627112313	0.0613214806708934	0.0564501493824821	0.00746042378403319	0.013369930159425	0.0157800168149709	0.00511229253988812	0.0429650565623447	0.0113022051199919	0.032637768664291	0.0394821804840994	0.0274285924526317	0.00833382421766816	0.0237134759974725	0.0144572959741013	0.0151810586847275	0.0121323507023176	0.026035577298289	0.0382248034410182	0.0132492926354045	0.0120883551989487	0.0356653274991036	0.0218986592053901	0.0195157452599624	0.0229503323277264	0.0108877744753931	0.0127306702708447	0.0121041469260049	0.0326143022698524	0.033276999598474	0	0.0100903560163515	0.0205733805900989	0.0135139916742268	0.0166786642864742	0.00456131664136392	0.016304096816711	0.019435425270179	0.0051151386466216	0.0326110628200394	0.0130095373147276	0.0133637189241954	0.0196179944489613	0.008345662817519	0.0477700874619138	0.0308917295114915	0.00615356976485189	0.0205174754250881	0.00723607555574751	0.0176650244561856	0.0425128314558164	0.0435403314613515	0.0059660725706985	0.0289483477350341
OM3_C_9G_1	0.0338520843755896	0.0162485878742208	0.017201936793979	0.00776569511394335	0.00599535258716892	0.0115891611238002	0.0175320764461645	0.0081607540470482	0.0087251636044006	0.018532705506856	0.00956841008151659	0.0230866745779291	0.0179423925699839	0.00423718328185118	0.0464915050423596	0.0520712652620631	0.0467707257730355	0.00548132123495072	0.00399139380899621	0.00571983878832064	0.0129046861495977	0.0332673082865489	0.00492042764359297	0.0227597379385075	0.0297898505177461	0.0177825510005781	0.00343533622575503	0.0319632999477915	0.0191499150844268	0.0232541748905604	0.0211276010746718	0.0352109286301297	0.0474446690364578	0.00507299611492434	0.0199183257722441	0.0446480949197616	0.0298513565369177	0.0280453479635889	0.031793169712044	0.0161397712609105	0.0208880730855079	0.0183612079689529	0.0229493819978223	0.0232174043295095	0.0100903560163515	0	0.0108670755062462	0.0230825819356154	0.00812722048407977	0.0125437657621098	0.0236013240436787	0.00967108806503128	0.0127032730882248	0.0388347375569744	0.00302236996507958	0.0228472633466118	0.00955456244434022	0.0128559854681912	0.0572412300438077	0.0211909214359827	0.00769751769856179	0.0302457222347186	0.011531280932727	0.0258963296797956	0.051370335910384	0.0337870794969291	0.00446516031184153	0.0383134225468713
OM3_C_9G_2	0.0229966267442834	0.00589737039273543	0.0280419425473698	0.0185741048283892	0.00494284241220814	0.00398098593065366	0.00667966903672445	0.00577655263751345	0.0189916386385	0.00786733885969432	0.0197597653649409	0.0338866385620278	0.02877775099852	0.00953335315347479	0.0572957618173087	0.0412403628254133	0.035948839824683	0.0138548190600688	0.00720450443892239	0.00552563262177948	0.0237701203577012	0.0224397806009106	0.010030313521627	0.0153556088071061	0.0189560748424867	0.00691807316860101	0.012348518796675	0.0427530707986527	0.029312214432195	0.0340681185725256	0.031986546522252	0.0460685556690106	0.0582975307775824	0.0077116988572589	0.0307331785637773	0.055498034140186	0.040601452295058	0.0388850747351254	0.0426483841661561	0.0266262827191129	0.0317258410169693	0.0289624957082687	0.0120966921823466	0.0132070305866494	0.0205733805900989	0.0108670755062462	0	0.0338741888007494	0.0050071867961716	0.0234048041193075	0.034289648676661	0.00121320602690615	0.0235687181336324	0.0489650459265069	0.00785995432942616	0.0336570626793997	0.0031342333268913	0.0234157329117701	0.0680690194678663	0.0103488526523132	0.0183979016545412	0.0409992637203488	0.0221677429666873	0.0367129308620011	0.0622027871818968	0.0229900748752538	0.0153201867658563	0.0491582557761761
OM3_C_9G_3	0.0568345731751917	0.0393157458252359	0.00739548535228382	0.0158298017431046	0.0290730219098229	0.0344952576453702	0.0405492651083703	0.0298380124041194	0.0168972341921305	0.0416059851502007	0.0165612998696545	0.000193641848001952	0.00697578692807447	0.0258722871732973	0.0247592887984171	0.0747929232388504	0.0697846372217529	0.0209288236935271	0.026705504307653	0.0287696691036149	0.010431723883168	0.0562944309387364	0.0248125714494757	0.044470535136164	0.052814863620117	0.0407761725257194	0.0218199329215752	0.0115293130983175	0.0128523138052673	0.00588724603636758	0.00299225676236732	0.012607263612038	0.0247346283311888	0.0267395694356006	0.00635414588264981	0.0222796400186191	0.0104896861490577	0.0073668619951535	0.00992088664825946	0.0115245897816024	0.00539135849629027	0.00974801735564658	0.0459590181322675	0.0461474089127974	0.0135139916742268	0.0230825819356154	0.0338741888007494	0	0.0301777169768255	0.0106752604622235	0.00828708466674346	0.0327017573956631	0.0106806889957404	0.022743499792533	0.0261001898084018	0.00049005980364029	0.0325666816752524	0.0129156103295387	0.0342830836373348	0.0442159829922876	0.0163193527608413	0.00719524258143017	0.013454093641413	0.00668791943921137	0.0291633163742634	0.0568335531206398	0.0186261468926981	0.0154399087605122
OM3_C_9H_1	0.0269137105291039	0.010811501380624	0.0249643681219056	0.0157261508450323	0.00436800640625326	0.00831686696302772	0.0109916953818195	0.000806948727719811	0.0168467135496882	0.0125147070174348	0.0176852465433829	0.0302105224238401	0.0257133542608334	0.00892641152704159	0.0542056781852003	0.0446636712695875	0.0399379239086882	0.00946545193009195	0.00419341658267245	0.00528927872024739	0.0205134756505899	0.0265083156946197	0.00549201936110911	0.020221604186563	0.0230405216411505	0.0111130229134244	0.00836259660448983	0.0397608958261268	0.0272753116091175	0.0310437574528809	0.0285640108662672	0.042615093154036	0.0548319736275431	0.00344801168994197	0.0277279725741988	0.052179002415653	0.0377205949622146	0.0357294811542546	0.0393665382672952	0.0242342163479166	0.0286268117665557	0.0264037502105423	0.0162110152529872	0.018104050804121	0.0166786642864742	0.00812722048407977	0.0050071867961716	0.0301777169768255	0	0.0200826491708818	0.031562561707309	0.00440437217070046	0.0203475554195802	0.0469518289746236	0.00573762222213541	0.0300085907956233	0.00645054847234025	0.0209420919058171	0.0644241348394472	0.0145673195573006	0.0157616930328203	0.0371820260292326	0.0195943297233182	0.0336642158043912	0.0589734651323954	0.0271466559540124	0.0121816602444425	0.0455901332859913
OM3_C_9H_2	0.0463866601981418	0.0287184018854558	0.00501212349940394	0.00516795398252359	0.0185302570825504	0.0238408164940608	0.0300726062189379	0.0198544541486135	0.00675392653891574	0.0310462764979876	0.0067113270559583	0.0106576582717961	0.00575395672885964	0.0152007318183564	0.0341395506951432	0.0645447101677787	0.0592935816441188	0.0114787101048286	0.0163309671833733	0.0181716673290075	0.000551247640600784	0.0457991357464422	0.0150040867007196	0.0339134562016515	0.0423247104939039	0.030320431308482	0.0118246989733526	0.0197247947740381	0.0100204744798507	0.0110341601290509	0.00858501914303407	0.022675912953864	0.0349169219851134	0.0166466051337409	0.00778676199861674	0.0321598883145942	0.0177658140862627	0.015652746488479	0.019312270162929	0.00648592923750844	0.00858761084530156	0.00754379123600225	0.035488471713361	0.0354907464463467	0.00456131664136392	0.0125437657621098	0.0234048041193075	0.0106752604622235	0.0200826491708818	0	0.011904058098977	0.0222125548481432	0.000619328704959274	0.0281204602670384	0.0155633650283358	0.0103951841234157	0.0219405048450274	0.00458804085837995	0.0447179576412038	0.0337304695056316	0.00572522991737312	0.0178694621171885	0.0040369102507469	0.0136223137836757	0.0389291763170207	0.0463099359181101	0.00808623566326603	0.0257776190523765
OM3_C_9H_3	0.0570055184507567	0.039081399782542	0.0069209982014598	0.0158556205299868	0.0293505317386353	0.033945779641422	0.0408160847540046	0.0314271104002693	0.0154153351015604	0.041522047263837	0.0147330882261679	0.00809520794434768	0.00620823158529139	0.0251635737559946	0.0231906507686388	0.075434652777324	0.069683286314671	0.023364713363096	0.0275705392831602	0.0288106018497683	0.0113870078760508	0.0562945306707373	0.0267518713527004	0.0422781400930596	0.0528713372118704	0.0411108660833252	0.0235409554030103	0.00868297969860988	0.0066720069737692	0.00240318293348228	0.0061666196227011	0.0134515470832614	0.0250506071253748	0.0281921119679028	0.00425830875408009	0.0218751617862676	0.00639016950213528	0.00575016427838399	0.00957288972727964	0.00785041898568257	0.00398473971103144	0.00539275160994169	0.0461692545509464	0.0452799123673821	0.016304096816711	0.0236013240436787	0.034289648676661	0.00828708466674346	0.031562561707309	0.011904058098977	0	0.0330771084233552	0.0114841931658396	0.016379343666203	0.0265012952497096	0.00783682950489254	0.0323187742184729	0.0109031381208676	0.0352209404186591	0.044395934492065	0.0159221159435405	0.0121047026878249	0.012125953317393	0.0035098996363747	0.0282797034845956	0.0567107020527541	0.0193863004143157	0.0168303735429013
OM3_H_3C_1	0.0241854359154501	0.00688316052888302	0.0268362452661217	0.017366570941582	0.00373053173166858	0.00397914179429388	0.00786303578499876	0.00520754635408918	0.0177811824310415	0.00897252492863074	0.0185511710069545	0.0327124294201411	0.0275714061910331	0.00835959988164139	0.0560874956407522	0.0424487007429798	0.0371239692399478	0.0128264838947685	0.00607343610538585	0.00432115006299909	0.0225740521142516	0.0236146306252788	0.00907624687992858	0.015818802942481	0.0201327960163588	0.00811274624273088	0.0112556107227713	0.0415430619071305	0.0281101421446258	0.0328595390070103	0.0307949083212684	0.0448751058366504	0.057103649374648	0.00674229839105364	0.0295247131334195	0.0542971100884359	0.039389910763837	0.0376794964712898	0.0414469594830008	0.0254147741231321	0.0305197752134979	0.0277498809329374	0.0132816812571496	0.0141592963987673	0.019435425270179	0.00967108806503128	0.00121320602690615	0.0327017573956631	0.00440437217070046	0.0222125548481432	0.0330771084233552	0	0.022371051805365	0.0477703949170333	0.00665815574807829	0.0324806352922547	0.0024987593684436	0.0222029722953904	0.066886489498456	0.0115271515940091	0.0171862540672296	0.0398354011328917	0.0209548650331766	0.0355045914995997	0.0609983789504742	0.0241538769877923	0.0141292770755548	0.0479715592624416
OM3_H_3C_2	0.0465393766433194	0.0288214498452931	0.00464642461361192	0.00516413566498772	0.0186728522632763	0.0239028666945728	0.0302266999833687	0.0201407917403291	0.00648654576228164	0.0311667783010934	0.00637381485384907	0.0106519246495514	0.00539542734835443	0.0152115677077555	0.0338823669994691	0.0647407412135362	0.0594261830070006	0.0118818946244266	0.0165389639760064	0.0182861806567827	0.000275349115768953	0.0459364090826866	0.0153361291514436	0.0338296921921709	0.042465641990819	0.0304813093777187	0.0121408646135383	0.0194258585124494	0.00941589796478982	0.0107134585384399	0.00845656530222901	0.0225192806592276	0.03475426775882	0.0169215963829388	0.00742760814888512	0.0319591411773229	0.0174293096410578	0.0153971703772301	0.019101882298832	0.00587410644522163	0.00828327247629206	0.0069972744926421	0.0356403561586876	0.0355397305105876	0.0051151386466216	0.0127032730882248	0.0235687181336324	0.0106806889957404	0.0203475554195802	0.000619328704959274	0.0114841931658396	0.022371051805365	0	0.0276422966880713	0.0157148740422974	0.0103774605846615	0.0220310592093172	0.00401211624200516	0.0445972528689334	0.033878507737845	0.00564242568104908	0.0178644296496767	0.00356363427582248	0.0133235917787198	0.0387063573610525	0.0464364000129986	0.00826847459179774	0.0256535168095597
OM3_H_3C_3	0.0708490614240603	0.0530491082104699	0.0232394862497917	0.0313865994172756	0.0441365962520891	0.0478560953186751	0.0551513784658429	0.046929593977037	0.0301530173390312	0.0555357415587165	0.0293351908541765	0.0225680802729447	0.0225535669406625	0.0394698600462371	0.0151570362796652	0.08943503405717	0.0830284828471949	0.0394297682440564	0.0428094872533991	0.0434560984333041	0.0275830082785207	0.0699896432237538	0.0425505132708686	0.0539799010471304	0.0666964520572246	0.0554923124556494	0.0393538958178984	0.0120974895514286	0.0197147533319584	0.0179917933834813	0.021879893007683	0.0163521126762264	0.0201516250965323	0.0437242607734744	0.0206369437524236	0.0168281660814426	0.0123278047612309	0.0155433190606298	0.0150121817192797	0.0227757666970866	0.0202462971438193	0.0208062498807472	0.060300948844014	0.0584039327080334	0.0326110628200394	0.0388347375569744	0.0489650459265069	0.022743499792533	0.0469518289746236	0.0281204602670384	0.016379343666203	0.0477703949170333	0.0276422966880713	0	0.041509521055224	0.0224670320598033	0.0465657994202794	0.026066967663855	0.0290736958543055	0.0585507077632507	0.0312402214411996	0.0213881895838345	0.0274444968410885	0.0161564495914066	0.0199906322176678	0.0702762840668034	0.0349879926116864	0.018006013486378
OM3_H_3D_2	0.0308359340133731	0.0132438167221071	0.0201861843981933	0.0107227138327435	0.0029740340949507	0.00870906883132332	0.0145153087479204	0.00599884842129424	0.0113688671998282	0.0155135471576281	0.0121807314363278	0.0261054027366764	0.0209233355040692	0.00356035678686099	0.0494588016755939	0.0490865822633019	0.0437513955571518	0.00734453291229904	0.00172327256298346	0.00278882329602038	0.0159193119510761	0.030246865824259	0.004911049401817	0.0202325716082394	0.026769641218986	0.0147702660702214	0.00537395190542545	0.0349192363173962	0.0218021401363796	0.0262220837888541	0.0241461682284326	0.0382253704811643	0.0504561610678351	0.00362917334800333	0.0228858715225101	0.047647489545066	0.0327854700887983	0.0310316018185887	0.0347937978282106	0.0189318114242337	0.0238714297030953	0.0212132083649831	0.0199319036339886	0.0202721091451933	0.0130095373147276	0.00302236996507958	0.00785995432942616	0.0261001898084018	0.00573762222213541	0.0155633650283358	0.0265012952497096	0.00665815574807829	0.0157148740422974	0.041509521055224	0	0.0258671322623988	0.0066156519336307	0.0156761691763839	0.0602582458239503	0.0181717185721671	0.010582230210117	0.0332581308477479	0.0143889664676873	0.0288665621348606	0.0543566840751611	0.0307661853788574	0.00748748339807321	0.0413323554694118
OM3_H_3D_3	0.0566252021825792	0.0390713871561929	0.00697282101052802	0.0155359729464489	0.0288400993803323	0.0342289384753058	0.040332605475119	0.029680218180305	0.0165412735870109	0.0413718333594435	0.016189746567203	0.000337107525373069	0.00653290018162773	0.0255823792581698	0.0247816116888026	0.0746170136223717	0.0695665524307895	0.0207985084665291	0.0264992348553819	0.0285237103629434	0.0101330366746497	0.0560756282395642	0.0246639850584424	0.044137207429653	0.0525969970488074	0.0405634039736112	0.0216485645868738	0.0113811481830043	0.0123640001930094	0.00544172842946137	0.0025206417481623	0.0126987304886645	0.0248672052984992	0.0265669275657836	0.00586893091195473	0.0223616962662061	0.0102542202977376	0.00717485667869113	0.00989241007520517	0.011066475824475	0.00490139659600922	0.0092674522356531	0.0457444041768818	0.0458773957236678	0.0133637189241954	0.0228472633466118	0.0336570626793997	0.00049005980364029	0.0300085907956233	0.0103951841234157	0.00783682950489254	0.0324806352922547	0.0103774605846615	0.0224670320598033	0.0258671322623988	0	0.0323127070503147	0.012514464959561	0.0344713457815698	0.0439982450501094	0.0160081105283577	0.00748846141657595	0.0130826342137441	0.00636247337357545	0.0292377805967449	0.0566085409144336	0.0183862725770484	0.0155921311485048
OM3_H_3E_1	0.024707864503244	0.00680604346884755	0.0263436116057803	0.0169062272558773	0.0038018702489593	0.00216537043217674	0.00860036433538594	0.00724776187174212	0.0169113072380832	0.00921413202353263	0.0176249609249443	0.0325625597882796	0.0270624031001396	0.00718112336169292	0.0554465600579024	0.0431956405843969	0.037480987897169	0.0136122917799898	0.00668085331578313	0.00383916105344557	0.0222534230511249	0.0240183424519214	0.0102086286784744	0.0141570884374547	0.0205753020426419	0.00893669192631036	0.0118103127255872	0.0408911681071455	0.0270226751877898	0.0322781428235582	0.030484518464523	0.0445029636269522	0.0567024783759206	0.00793800378195041	0.0289597094054432	0.0538054007600823	0.0386822318508218	0.0371476604271576	0.0409760665295532	0.0245425169688937	0.0300033203216898	0.0269428846667042	0.0138750708274686	0.0136661119371524	0.0196179944489613	0.00955456244434022	0.0031342333268913	0.0325666816752524	0.00645054847234025	0.0219405048450274	0.0323187742184729	0.0024987593684436	0.0220310592093172	0.0465657994202794	0.0066156519336307	0.0323127070503147	0	0.0214212727390678	0.0665915223119786	0.0121017502748151	0.0166065140904585	0.0397458213475933	0.0202511785751677	0.0349197083525642	0.0604335428217764	0.0244723718653724	0.0139621393968764	0.0476669726363269
OM3_H_3E_2	0.0461182269003575	0.0281941413871003	0.00558573692409581	0.00534304767108651	0.0184814745896039	0.023075198005487	0.0299214353810873	0.020888372325749	0.00453348827768788	0.0306297810909352	0.00392621626831617	0.0128338530751052	0.00616423772048946	0.0142753794973996	0.0340544320368748	0.0645569238902634	0.0588298327630076	0.0137005519414958	0.0168469620364695	0.0179201823104733	0.00422755743847024	0.0454153642445783	0.0165287796383091	0.0319875156056364	0.0419850219735787	0.0302188144643072	0.0133575177012916	0.0194958328360971	0.0066095991723387	0.0109974597451932	0.0101553163787381	0.023500321854188	0.0355623013127832	0.0176713473577082	0.00778038820466456	0.0325375744224771	0.017268401388363	0.0158989052186955	0.0198010968375952	0.00329572905567239	0.00892008264105377	0.00554839447397845	0.0352739256289306	0.0345042104539939	0.008345662817519	0.0128559854681912	0.0234157329117701	0.0129156103295387	0.0209420919058171	0.00458804085837995	0.0109031381208676	0.0222029722953904	0.00401211624200516	0.026066967663855	0.0156761691763839	0.012514464959561	0.0214212727390678	0	0.0456187391775677	0.0334999255350645	0.00518356308062469	0.0198187530129619	0.00139565292379067	0.0136075739995106	0.0390851909106812	0.0458419909852603	0.00893680872771346	0.0267935500462378
OM3_H_3E_3	0.0910001291607994	0.0733735343482209	0.0403407579105282	0.0497134241858445	0.0632227245497346	0.0684206022184644	0.0747308983654223	0.0640695337019683	0.050100513988573	0.0757128024630442	0.0495405611343992	0.0342567403615628	0.0396454678310679	0.0596593460690378	0.0139655261830092	0.108946280503685	0.103884717095596	0.0551190250516804	0.0609400464348564	0.0628583502117338	0.0443807609649935	0.0904297609473669	0.059037165647676	0.0774122497217989	0.0869628320840451	0.074969065222204	0.0560810669000938	0.0266779452556105	0.0417017152397	0.034644769534819	0.03614854270636	0.0221524120483103	0.0102059658954462	0.0609942546683591	0.0378568607713472	0.0135870293582544	0.0290502167577094	0.0297592480190085	0.0258396924076753	0.0429215386774737	0.0367479591269609	0.0404501239679516	0.0801348330714774	0.0799754455607307	0.0477700874619138	0.0572412300438077	0.0680690194678663	0.0342830836373348	0.0644241348394472	0.0447179576412038	0.0352209404186591	0.066886489498456	0.0445972528689334	0.0290736958543055	0.0602582458239503	0.0344713457815698	0.0665915223119786	0.0456187391775677	0	0.078385569220716	0.0500528203299556	0.0273223151179677	0.0466027839089522	0.0320848731275642	0.00923645921775426	0.0909410138301236	0.0527833128533015	0.0189541652335902
OM3_H_3F_1	0.0126716834581742	0.00554356728164962	0.0383032390775138	0.0288336363327058	0.0152100500384889	0.0107133657579774	0.00367076482130531	0.0151416706498738	0.0290027325282259	0.00307749117220484	0.0297225931469328	0.0442282894214738	0.0390324707945224	0.0192819418748431	0.0674827428109874	0.0311013422579105	0.0256042554869734	0.0239674917429423	0.0175376173508248	0.0156417558713683	0.0340852007652783	0.0120923422106453	0.020023669052157	0.0126879056473397	0.00860799116427623	0.00347374030712984	0.0226115421047171	0.0529354925580569	0.0390951346141937	0.0442903664481733	0.0423094646924187	0.0563778737904966	0.0685957211664281	0.0178016368762675	0.0409622581688118	0.0657645660389383	0.05074591119101	0.0491342405353398	0.052924889984221	0.0366370332182909	0.0419793260703481	0.0390291980233891	0.00177493444209459	0.00587118535833776	0.0308917295114915	0.0211909214359827	0.0103488526523132	0.0442159829922876	0.0145673195573006	0.0337304695056316	0.044395934492065	0.0115271515940091	0.033878507737845	0.0585507077632507	0.0181717185721671	0.0439982450501094	0.0121017502748151	0.0334999255350645	0.078385569220716	0	0.0286018302586231	0.0513354193155767	0.0323060007077533	0.0469342668718673	0.0724324111120219	0.0126568961371067	0.0256520817661188	0.0594818358577502
OM3_H_3F_2	0.0412583401816536	0.0234111972779773	0.00974098756270212	0.0008654074119924	0.0134561764467909	0.0183983903931334	0.02498308909401	0.0157060275270719	0.00212569431821465	0.0258037150714021	0.00280932712721777	0.0162872116818649	0.0104580520953164	0.00963142075945971	0.0389250365241785	0.0596100578500803	0.0540711529730807	0.00896930570655383	0.0116845712440276	0.012963834470981	0.00589766507697583	0.0406041877572516	0.0114293312303557	0.0281972458942255	0.0371491929186968	0.0252629898414816	0.00831641989214778	0.0243666651558663	0.011658244345825	0.0156973883685643	0.0139904164574595	0.0279267366865741	0.0401188783119842	0.0124915909160277	0.0123678000604941	0.0372163020690445	0.022212526854675	0.0205530307080165	0.0243771145478284	0.00847888611291699	0.0134005158686599	0.0106645980472409	0.0303734577376212	0.0299940578597892	0.00615356976485189	0.00769751769856179	0.0183979016545412	0.0163193527608413	0.0157616930328203	0.00572522991737312	0.0159221159435405	0.0171862540672296	0.00564242568104908	0.0312402214411996	0.010582230210117	0.0160081105283577	0.0166065140904585	0.00518356308062469	0.0500528203299556	0.0286018302586231	0	0.023494973408947	0.00383648904407905	0.0183434709157403	0.0438716909831353	0.041069969725372	0.00384713077501133	0.0311259790554589
OM3_H_3F_3	0.0639274852387755	0.0464819802980122	0.0142343129957374	0.0230195665317482	0.0362288508752943	0.0416821688174815	0.0476687714123292	0.0368053951015145	0.0239811961720068	0.0487568494356447	0.023591153626302	0.00721467453548449	0.0136773733224279	0.0330625324208016	0.019145439507027	0.0817752407102371	0.0768899934851142	0.0278249043697925	0.033814476678783	0.0359424656210689	0.0176186934452686	0.0634090553100511	0.0317603697317909	0.0515983599309052	0.0599294839143469	0.047887205353195	0.0288489994206262	0.00933269213431663	0.0183185223334314	0.0101717750093002	0.00967140543235739	0.00685687238691767	0.0181450256988388	0.0337611624000656	0.012427266041631	0.016138846220431	0.009912306650566	0.00728649684545227	0.00638344953921068	0.0179258742563009	0.0112572400448887	0.0157490554371549	0.0530707083400286	0.0533321263107712	0.0205174754250881	0.0302457222347186	0.0409992637203488	0.00719524258143017	0.0371820260292326	0.0178694621171885	0.0121047026878249	0.0398354011328917	0.0178644296496767	0.0213881895838345	0.0332581308477479	0.00748846141657595	0.0397458213475933	0.0198187530129619	0.0273223151179677	0.0513354193155767	0.023494973408947	0	0.0204927450706149	0.0087839248976735	0.0229824880438317	0.0639604878354629	0.0257980834827526	0.00887780767087552
