	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_2	OM3_H_3H_3
OM3_C_9C_2	0.00671174917764003	0.0107567497207025	0.001824184429871	0.0058011438717235	0.00764166353011702	0.00706053078356588	0.00418730512400466	0.0113810218638094	0.00616248648981393	0.011060442875291	0.00675045509774298	0.00716051210348884	0.00979077422504425	0.0193473753613608	0.00534979019707894	0.00441391167302969	0.0158692160774252	0.0326447337831218	0.00772117377923927	0.0142410301930868	0.00255467532347214	0.00773120773197477	0.00981336199315106	0.0400151506943784	0.0117344559613041	0.00581985676393575	0.00461662684776103	0.00458474733505395	0.00911081779588781	0.0178664551262537	0.0185469727965195	0.0173648752585865	0.00692942761796663	0.00461705110945669	0.0180522631511891	0.014653358156146	0	0.0124009940501566	0.010693369798129	0.0117426719579381	0.00904649939408047	0.00965858486612575	0.0128409544835735	0.0221740361324334	0.00393880854963801	0.00828756299895525	0.00866262311636998	0.00742781292595009	0.00906448366943147	0.014893174786535	0.0430080488452209	0.00768621393909851	0.00981226587404304	0.016460562554384	0.00142552807770305	0.016462148414642	0.00777434910656168	0.0197171239431759	0.011611319253541	0.00386366012547413	0.017832469952956	0.00763667191895126	0.00631615604648434	0.0146263939558326	0.0125992967293327	0.0257042383317504	0.0131104545145205	0.0104918177743713
OM3_C_9C_3	0.00593610911611863	0.00531796161019438	0.0129531214259388	0.00784009145477831	0.0141528509897629	0.0172034019425504	0.0153595987490211	0.0010793087476537	0.0143499157731551	0.00939638321807305	0.00590634649537432	0.00611106622667654	0.0045954928563376	0.00789378460244975	0.0109749543163307	0.0166573663477478	0.0102329274806939	0.038101844111465	0.00929626182364753	0.00571554520708644	0.0146389863388471	0.018557181653026	0.00865915204915023	0.052340653570289	0.0235933749920051	0.0179135729995714	0.0164842429427845	0.00932302171116235	0.00432626327962464	0.00839623731380961	0.00717353376423184	0.00764990020713227	0.0101912354188346	0.00947240097460894	0.00601484082989549	0.00307439530354165	0.0124009940501566	0	0.00444058037205622	0.0241394416623752	0.0076213218632377	0.00417596239572416	0.00807974902894608	0.0122910883670463	0.0139982838420912	0.0177363900379494	0.00391080623952009	0.0124822122038765	0.0137089286566939	0.00331407503138495	0.031954668252086	0.00770049766118237	0.00902641991791872	0.00406629194427846	0.0112427493890909	0.00946480371550162	0.00667688311390357	0.0107209392646293	0.0108196601700046	0.00922753513973376	0.00543202931113519	0.0140878916296665	0.0153544506036536	0.00227602114945039	0.00228136058138203	0.0138276332712058	0.00180859605925157	0.00601890006934042
OM3_C_9D_1	0.00423933334304539	0.00834656597333897	0.0106308736456944	0.00502610579118716	0.0148418825223068	0.0139222681043877	0.0144435184070028	0.00366914441751703	0.0108534694605226	0.0120568352467103	0.00604462397264442	0.00353856634453284	0.00710181163149656	0.0121358172553215	0.0113299212019852	0.0144175790783707	0.0141342623978923	0.0400222273762104	0.0107098885945221	0.00990261088067899	0.0132096248292519	0.0179474469994111	0.0109672693737108	0.0497599915257626	0.0207373800905048	0.0165102648175504	0.0152399226286875	0.00652626433679805	0.00182854712582972	0.0128238682287329	0.0114671339654933	0.0120818900630138	0.0112212522439998	0.00660757591427284	0.0100298274334917	0.00748734327158995	0.010693369798129	0.00444058037205622	0	0.0220154203725699	0.00970729588753423	0.00653992151020967	0.0115262082918309	0.0167171151274988	0.0134080231698442	0.0176896165825515	0.00490938773851618	0.0134114621316116	0.0149688948406842	0.00771666076132387	0.0359969618685754	0.00390884430619846	0.0112904702736453	0.00732433056529861	0.00992690614780638	0.0136023274135319	0.00317638603375753	0.0151459390546415	0.0134345554392221	0.00871472454406328	0.008679182336129	0.0147889099946473	0.0152906264692991	0.00627279694846219	0.00279030946002903	0.0176643970636297	0.00621519583170601	0.00886858518311976
OM3_C_9D_2	0.0183544850368032	0.0220244508491354	0.0113961412279794	0.0169938734102922	0.0145898180780426	0.00980451966091098	0.00982733555353752	0.0231120892960656	0.0125755466841631	0.0210620506324373	0.0184388653466336	0.0186071212196909	0.021267970752429	0.0309218999369917	0.0151149703948183	0.00760190377579797	0.0261074665938429	0.0317065275200475	0.0179367647080988	0.0255182360379504	0.00970836042751446	0.00882005865423745	0.0201165256004433	0.0283403644389409	0.00459926652842692	0.00687052901056764	0.00833490524408571	0.0154933063409425	0.0206298227943674	0.0290372093393121	0.0301214321404411	0.0286286189997844	0.016810326945738	0.0154222546226971	0.0297508971529883	0.0263427574627114	0.0117426719579381	0.0241394416623752	0.0220154203725699	0	0.0197893337829937	0.0212229222454028	0.0234094963577014	0.0332282145509241	0.0114382356577307	0.011161066042335	0.0203880743946525	0.0157589772833494	0.0164830693837375	0.0265775033463087	0.0541133276077703	0.0184145129996559	0.0199666847503649	0.0281936778727183	0.012973826509018	0.0270673248831559	0.0188753084555639	0.0306255388415675	0.0210136362087148	0.0152719684656014	0.0295695922108763	0.0146439004738466	0.0119253475493193	0.0263669993157608	0.0242040070747864	0.0373095315849607	0.0248200818151432	0.0216088704690285
OM3_C_9D_3	0.0067953028181323	0.00273244897178923	0.0105326871728774	0.00858973802073016	0.00700051910986771	0.0158538937566256	0.0100197354707581	0.00722770812395535	0.013995257507373	0.00256352840975775	0.00430151906297695	0.00789659390431208	0.00302622174574442	0.0116568293199455	0.00472862902365562	0.0132825299657616	0.00684228300588725	0.0305913763269311	0.00205355577406966	0.0059041997008873	0.0102343668761605	0.012433873289145	0.0012881170664778	0.0479869593260182	0.0206406566168151	0.0129569418759218	0.0114693379103885	0.00918208852686603	0.00808502072733813	0.00927638553957209	0.0108877070034701	0.0089249125409755	0.00321353680424438	0.00937620944960543	0.0111501576351472	0.00801358347908269	0.00904649939408047	0.0076213218632377	0.00970729588753423	0.0197893337829937	0	0.00348529809567303	0.00379545781902611	0.0134437629701871	0.00841538735880297	0.0110335814752145	0.00479833485516515	0.00525848457207159	0.00619057149110513	0.00817234969691865	0.034346721771661	0.0101319407120116	0.00158652118064176	0.0109574055491862	0.00762515769493214	0.00744150662418003	0.00923225285345246	0.0108610171516857	0.00380289820541775	0.00525470344655641	0.0120108238052884	0.00692995444580902	0.00887245854586066	0.00898773087967808	0.00940334829838231	0.0179762556120854	0.00698151556762494	0.00206902376257834
OM3_C_9E_1	0.00479749034543853	0.00190375098862527	0.0106926999635082	0.00695023895702057	0.0100432995383445	0.0156545890012479	0.0118752598758834	0.00374434115410623	0.0132508951723569	0.0055720741856471	0.00301947947341019	0.00568316823911992	0.000562244824759985	0.00971012801249173	0.00704485688519587	0.0140714566321767	0.00801245992617008	0.0340662274700488	0.00512911598799547	0.00479825222466838	0.0115226661107287	0.0148204190097052	0.00462200919107143	0.0495497183612128	0.0213433042714643	0.0146403721036396	0.0131580262881284	0.00804314961014342	0.00515796493385707	0.00841971586520948	0.00890882159051884	0.00783857107404812	0.00607129926968423	0.00823327056228275	0.00862770356001743	0.00524067792479802	0.00965858486612575	0.00417596239572416	0.00653992151020967	0.0212229222454028	0.00348529809567303	0	0.00511915225388218	0.0127457003943934	0.0103855762019762	0.0137840208974373	0.00190634434460592	0.00834616661674004	0.00953402844721604	0.00545456502328269	0.033431853095025	0.00792229092272913	0.00497734191551341	0.00780493044255733	0.00830707330737002	0.00789488290429175	0.00688442191144751	0.0104970693184124	0.00698106821934863	0.00595181843569478	0.00899675752309732	0.00997660478070647	0.0114515716035529	0.0058053395024705	0.00592700943196054	0.0160937352954734	0.00388311180641432	0.00233443788619752
OM3_C_9E_2	0.00971896555146007	0.00322076943526463	0.0143033504534638	0.0117628839025852	0.00973921300418272	0.0195988722611839	0.0135883163398505	0.00819918121468784	0.0176062574720078	0.00265872320930784	0.00743779840572255	0.01070664378165	0.00457938258246836	0.00911925476638838	0.00829885301172614	0.0170658836732919	0.00311071472859562	0.0305882698427149	0.00547511497262052	0.00353612092778904	0.013967777039489	0.015636796615881	0.00330025515177703	0.0514715550970911	0.024416554333386	0.0165450073901039	0.015076435728874	0.0126000969447522	0.010264712966994	0.00602029924303589	0.00844611609916496	0.0058734425810371	0.00660553458925338	0.0127960167417723	0.00932000549364195	0.00696592180691015	0.0128409544835735	0.00807974902894608	0.0115262082918309	0.0234094963577014	0.00379545781902611	0.00511915225388218	0	0.00990946374560071	0.0119754980783516	0.0139359240238936	0.00700786274507343	0.00810128706088725	0.00835060999259829	0.00701366676552509	0.0307454047112929	0.0129731882904507	0.00349078290038053	0.0101793407141997	0.0114186918402568	0.00367539934586988	0.0119606223507474	0.00724923409494029	0.00364513753272349	0.00903095496142222	0.0108680840973243	0.00966848692095052	0.0120335382624446	0.00849078337781716	0.0102924688435437	0.0151072714890028	0.00667906507324737	0.0028888357269251
OM3_C_9E_3	0.0172587781208171	0.0114200583116893	0.0233791166566167	0.0194237614968054	0.0195677893739568	0.0283966492248413	0.0234391567826828	0.0132001598885032	0.0259140276808517	0.0124724286078818	0.0157601180592171	0.0178637816735549	0.012486878598333	0.00519303171158439	0.0181346354570997	0.0265496451446854	0.00782055886705783	0.0363807084893816	0.0153286460611964	0.00797130376524594	0.0236438713070886	0.0255336549638161	0.0131971787251008	0.0613576304984723	0.0339010930054944	0.0263871110654863	0.024904661969626	0.0206864714370939	0.0164469816537658	0.00433013026963746	0.00557000868320301	0.00492537967968521	0.01648362298699	0.0208691135525395	0.00751937077171931	0.00923043475552276	0.0221740361324334	0.0122910883670463	0.0167171151274988	0.0332282145509241	0.0134437629701871	0.0127457003943934	0.00990946374560071	0	0.0218280743004451	0.023760637830662	0.0143142847331101	0.0179812481984468	0.0180198791814373	0.00900316998328139	0.0209102540641512	0.0198079967768519	0.0133999870537798	0.0105614150998702	0.020762611779678	0.00642790418647996	0.0187402320974756	0.0026977415555479	0.0130249822488069	0.018319020632012	0.00991046440372663	0.0194983578813696	0.0219336441405661	0.0106207814231104	0.0141677423233317	0.0067584519099354	0.0105917038230008	0.0117109464767118
OM3_C_9F_1	0.00917281001546482	0.0108303346465149	0.00559923245635255	0.00901807608493748	0.00413984928286031	0.0101402767326636	0.00161315471097749	0.0131169003653997	0.00993795252078606	0.00964538941705275	0.00810980483666537	0.00995840793342797	0.0102998878519732	0.0198741069731646	0.00369475419485589	0.00601736991512172	0.0146936419126319	0.0287078344946822	0.00650647395501467	0.0142607144368268	0.00268881935162116	0.00459488828126428	0.00867970867337467	0.0395789030563492	0.0129162053995846	0.00457000859687257	0.00311257556606007	0.00813620542911702	0.0116407127658339	0.0176911433205408	0.0190829621064697	0.0173286652383841	0.00537268401659335	0.00821882523670936	0.0190014770898132	0.0156257812736171	0.00393880854963801	0.0139982838420912	0.0134080231698442	0.0114382356577307	0.00841538735880297	0.0103855762019762	0.0119754980783516	0.0218280743004451	0	0.00447965907868211	0.010089639411787	0.00462534329146093	0.00589308495038213	0.0158377652149674	0.042705077766768	0.0110640998630804	0.00853090875441617	0.01799504958172	0.00375550520806751	0.0156313732179415	0.0108931513761833	0.0192054636502011	0.00972222992824158	0.0048327289288295	0.0192779584156301	0.00415796097196547	0.00237746961408201	0.0160293330103277	0.0147707875589249	0.0262560636910092	0.0142267727966335	0.0103342320162544
OM3_C_9F_2	0.0134576712860081	0.0137310065405876	0.00975086323853742	0.0134756720948289	0.00419889207612785	0.0134072878694051	0.00427657346083646	0.0169622252297003	0.01390410596958	0.0113063272280679	0.0120336344100285	0.0143206711332029	0.0135622343926589	0.0226635494742294	0.00676512788243236	0.00877366140502082	0.0160957983741792	0.0245256345023258	0.0089832489551962	0.0168637476741065	0.00626335153592251	0.00234965205270895	0.0107909172577173	0.0379928341410304	0.0140887453729628	0.00543117689218327	0.0049360241649873	0.0126146599689365	0.0158859337351832	0.0199429164216386	0.0219047020102983	0.0197240879440738	0.00785289207061243	0.0126949147589702	0.0221511564374973	0.0189033249943933	0.00828756299895525	0.0177363900379494	0.0176896165825515	0.011161066042335	0.0110335814752145	0.0137840208974373	0.0139359240238936	0.023760637830662	0.00447965907868211	0	0.0139099119289071	0.00586502293606082	0.00583260060785853	0.0190874390600018	0.044327794043404	0.0155315736089318	0.0105171231383649	0.0215813616394912	0.00823485207629724	0.0173442259551363	0.015319334624875	0.0210663202296959	0.0108025678397146	0.00897929801386162	0.0227758395394353	0.00426920586283574	0.00241358198475912	0.0195835824430476	0.018795232396418	0.028916416038308	0.017658724403992	0.0131005207512883
OM3_C_9F_3	0.00298105852002159	0.00380534672631491	0.00944318552549861	0.00515815051596127	0.0105157546957307	0.0141592376499215	0.0114518317575265	0.00305506420856369	0.0116019130985974	0.0071785474444433	0.00200149648341117	0.00379329941906146	0.00242926584732123	0.0108206688210674	0.00718223112199276	0.0130176399297704	0.00991844286523954	0.035244168226992	0.00595203450173194	0.00648745452192829	0.0107930609619563	0.0146563503088186	0.00605940072536058	0.0486701429676033	0.0201518785844931	0.0140404907400717	0.0125977114559091	0.00637322048103958	0.00334952902329057	0.0100252157619923	0.0100289980704639	0.00938990028142704	0.00664473934552069	0.00655588043402443	0.00939627981929035	0.00601206685429543	0.00866262311636998	0.00391080623952009	0.00490938773851618	0.0203880743946525	0.00479833485516515	0.00190634434460592	0.00700786274507343	0.0143142847331101	0.010089639411787	0.0139099119289071	0	0.00892680755769668	0.0103396146981364	0.00625682145141102	0.034796257825602	0.00601912466352481	0.00638123107580122	0.00794370534983799	0.0074252601851701	0.00976340305025179	0.00497828161899963	0.0121909171022334	0.00853828877650671	0.00532253793259221	0.00927055331875332	0.0104548007714233	0.0115107132701316	0.00602419025968976	0.004979399380629	0.0171090677084105	0.00445303128422667	0.00416442948536893
OM3_C_9G_1	0.00946535840541611	0.0079891280712136	0.00924976387925029	0.0103403264928484	0.00174208065632061	0.0143631847686918	0.00610227752441267	0.0118637293161189	0.0135228403189122	0.00551247984188122	0.00737308660388086	0.0105338103989881	0.00802803286631396	0.0168196791630393	0.00240758192715096	0.0105776882148388	0.010464797500049	0.0267649752581752	0.00326143148343104	0.0110114429301048	0.00721207912820664	0.00756039542553005	0.00492615088336731	0.0435026626971831	0.0175324864646548	0.00895854639441389	0.00761377161863021	0.010118454001283	0.0115947905497087	0.0140906412832475	0.0160681243232869	0.0138610004113121	0.00229606003164155	0.0102713529693125	0.0164068514167518	0.0132511374295812	0.00742781292595009	0.0124822122038765	0.0134114621316116	0.0157589772833494	0.00525848457207159	0.00834616661674004	0.00810128706088725	0.0179812481984468	0.00462534329146093	0.00586502293606082	0.00892680755769668	0	0.00175573193293423	0.0134176935550245	0.0386975621566875	0.0123486703953724	0.00465462186371819	0.0161030576016147	0.00639333014876807	0.0116003545931807	0.0117837210532638	0.0152970164701435	0.00526232081043238	0.00536336253234962	0.017215499794432	0.00167149769447987	0.00397516849932926	0.0141100440343807	0.0139015679018201	0.0230544117356659	0.0121270322393906	0.00732186689823796
OM3_C_9G_2	0.0111195179521801	0.00887825579501576	0.0108881871853196	0.0120744152223841	0.00190603753374937	0.0158953879486282	0.00719162446809949	0.0131769147129924	0.0151991435363497	0.00569296406378636	0.00892754724441219	0.0122051929636102	0.00914963440681158	0.017362799376687	0.00416285837825767	0.0119100866979535	0.0102889555346263	0.0251087802822758	0.00442706697520366	0.0115697486082791	0.00856988924603586	0.00789038405223072	0.00551537585439878	0.0438079539042077	0.0186220972241506	0.00986010827194955	0.00864372789413923	0.0118737855325466	0.0131679635549285	0.0143598418519467	0.0166425985358185	0.0142200062139537	0.0037479175470253	0.0120269436690781	0.0171739510628617	0.0141659706389174	0.00906448366943147	0.0137089286566939	0.0149688948406842	0.0164830693837375	0.00619057149110513	0.00953402844721604	0.00835060999259829	0.0180198791814373	0.00589308495038213	0.00583260060785853	0.0103396146981364	0.00175573193293423	0	0.0143107101886708	0.0385047655718251	0.014068603079303	0.00517692116267883	0.0171473000073563	0.00809951210721696	0.0115925590237806	0.0134746426761921	0.0153225217388388	0.00500298763250015	0.00711071458441854	0.0181840494041213	0.00185890906078683	0.00456921944474026	0.0151768011964138	0.0152752120389111	0.0234543217952861	0.0131715721729772	0.00816582887756248
OM3_C_9G_3	0.00887931148789293	0.00544421529931755	0.0156921020736801	0.0109317752379499	0.0151568511652344	0.0202414538851891	0.0173284145463388	0.00429833822416302	0.0174883376721191	0.00911123288581656	0.00814765519785803	0.00924689289422747	0.00556446161071618	0.00466545678232747	0.0124261489515059	0.0192680737455874	0.00825317943986315	0.0375986862782994	0.0101644414515483	0.00367746263199037	0.0169101675212041	0.02024048997262	0.00883208512907957	0.0548829822877823	0.0263982989687673	0.0200736237270221	0.0185972033058853	0.0123501068281733	0.00759516643345813	0.00531134800804284	0.00390923178027532	0.00455376286199745	0.0112494583292308	0.0125139464938743	0.00318236353824207	0.000253358713019909	0.014893174786535	0.00331407503138495	0.00771666076132387	0.0265775033463087	0.00817234969691865	0.00545456502328269	0.00701366676552509	0.00900316998328139	0.0158377652149674	0.0190874390600018	0.00625682145141102	0.0134176935550245	0.0143107101886708	0	0.0287597606408979	0.010980621658091	0.00919055295316051	0.00317842634813709	0.0136086019082111	0.00711237360237158	0.00993865298506077	0.00761616187852522	0.0104292218705874	0.0113424819696722	0.00392175937983239	0.0150869573270007	0.016809326739314	0.0018703969976861	0.00520765367553545	0.0108577656173072	0.00183257249542569	0.00614636152682898
OM3_C_9H_1	0.0375997304964803	0.0322712443317214	0.0441167854458356	0.0396823722036727	0.040191207092605	0.0489341145931073	0.0443166534612444	0.0330054128298345	0.0462356254542527	0.0332077811997809	0.0364397235030573	0.0380005857947061	0.0332426032249988	0.0240966342836179	0.0390182142382334	0.0474022581867279	0.0282570002501622	0.0511022248947934	0.0362033079675101	0.0287767351080551	0.0445414681040603	0.0462416871028268	0.0340440564167295	0.0821322683515959	0.0547265199257199	0.0472676715656142	0.045791085278338	0.0410759530176749	0.0362762043177291	0.025166809304339	0.024856831114686	0.0256523961970904	0.0373455868333371	0.0412450074348822	0.0260010874257202	0.0290128548610039	0.0430080488452209	0.031954668252086	0.0359969618685754	0.0541133276077703	0.034346721771661	0.033431853095025	0.0307454047112929	0.0209102540641512	0.042705077766768	0.044327794043404	0.034796257825602	0.0386975621566875	0.0385047655718251	0.0287597606408979	0	0.0396292050796169	0.0342210913624819	0.0287309111415663	0.0416099046822104	0.0271255740876949	0.0386237989896402	0.0235086730106759	0.0335403079557581	0.0391741572357411	0.0274589560019131	0.0401244207676077	0.0426695407303361	0.0298047168089172	0.0332124610063959	0.0184030012888192	0.0305741717660024	0.032601873742845
OM3_C_9H_2	0.00333840466806202	0.00980877261324274	0.00718244321400504	0.00207497033518049	0.0134539272678391	0.010019350952913	0.0117782290095057	0.00668245924363806	0.00694532974649489	0.0126907371491372	0.00583331229217634	0.00227192899156251	0.00842568704751889	0.0155937835991038	0.00999266479983128	0.0108755435213114	0.0159323893381404	0.0390568428406804	0.0103892457358929	0.0123233236376796	0.010234121175927	0.0153506630251473	0.0114031634572361	0.0459314458956136	0.0168874991033932	0.0134107550216879	0.0122959534679971	0.00311754755245156	0.00338587300606728	0.0156648546742608	0.0148701266161151	0.0149661102417757	0.0104908341997058	0.00312114112191881	0.0136417964243439	0.0107323385770647	0.00768621393909851	0.00770049766118237	0.00390884430619846	0.0184145129996559	0.0101319407120116	0.00792229092272913	0.0129731882904507	0.0198079967768519	0.0110640998630804	0.0155315736089318	0.00601912466352481	0.0123486703953724	0.014068603079303	0.010980621658091	0.0396292050796169	0	0.0116463538705514	0.0111281051642079	0.00732281119244988	0.0157582264865625	0.0010761952261121	0.0179293984906839	0.0138996248612491	0.00703588016829334	0.0125096330093151	0.0134150998960055	0.0132437202227975	0.00983436904137888	0.00660300246356401	0.0213937106156594	0.00924881160951994	0.0100896139940799
OM3_C_9H_3	0.00831934304876436	0.00383759256782447	0.0114256328188897	0.0100275077659857	0.00634267868495896	0.0167819054124263	0.0101403537254628	0.0087141226392308	0.0151278698713759	0.00125359833026005	0.0058164068056802	0.0094316047900493	0.00447444437530973	0.0122277055432559	0.0048977264654267	0.0138567501707068	0.00619739455970651	0.0291017824418882	0.00212045862629418	0.00641758670465057	0.0106527829258225	0.0121561517932269	0.000370045533120748	0.0479877966001322	0.021158403376987	0.0130971195396429	0.0116415076491596	0.0105022941533482	0.00967104811481963	0.00944013100277391	0.0114934379929236	0.00920781951313149	0.00316625476553719	0.0106932709102764	0.0120007423295334	0.0090609459098322	0.00981226587404304	0.00902641991791872	0.0112904702736453	0.0199666847503649	0.00158652118064176	0.00497734191551341	0.00349078290038053	0.0133999870537798	0.00853090875441617	0.0105171231383649	0.00638123107580122	0.00465462186371819	0.00517692116267883	0.00919055295316051	0.0342210913624819	0.0116463538705514	0	0.0121323274944942	0.00842602173316054	0.00710852170763031	0.0107717232169567	0.0107373526180312	0.00225342655045538	0.00621640865169986	0.0130954330006512	0.00627120229458091	0.00855215248773278	0.0102064262889168	0.0109021030464098	0.0184137103913978	0.00820310008913801	0.00310493331286148
OM3_H_3C_1	0.00991118940603702	0.00830285173847202	0.0169561163083997	0.0116598204516967	0.0178207125949363	0.0209803100907359	0.0193889635526722	0.00508343937931216	0.0180138126268697	0.0121749782769123	0.00994513375943856	0.00992005413035747	0.00807794893073065	0.00543135308453966	0.0148265307934682	0.0206883758282755	0.0113482868277027	0.0407578879780087	0.0128480471488975	0.00684282258991651	0.0187036529974403	0.0225229657361601	0.0117656049962219	0.056357435413928	0.0275319321316092	0.0219730894841147	0.0205378259158737	0.0131836011349059	0.00795512340454991	0.00773813952086532	0.00499397456263979	0.00702774886474198	0.0138553009469888	0.0133172154612921	0.00308694339750011	0.0032135575545383	0.016460562554384	0.00406629194427846	0.00732433056529861	0.0281936778727183	0.0109574055491862	0.00780493044255733	0.0101793407141997	0.0105614150998702	0.01799504958172	0.0215813616394912	0.00794370534983799	0.0161030576016147	0.0171473000073563	0.00317842634813709	0.0287309111415663	0.0111281051642079	0.0121323274944942	0	0.0153086941047555	0.0100992335996901	0.0102131175695136	0.00985879830688775	0.0135274812589253	0.013265237586564	0.00140396001094431	0.0177528310325561	0.0192321827281782	0.00199965279649265	0.00454133444800749	0.0103550870189272	0.00398095147032484	0.00903222881510988
OM3_H_3C_2	0.00577870566728395	0.00934887333108183	0.00303048948627309	0.00529796061562838	0.00687252807261848	0.00837864465358354	0.00453441608646789	0.0102522166129264	0.00714607107386495	0.00967749569546325	0.00546561839920849	0.00640216301512883	0.00841417332688676	0.0180127025366081	0.00415276192810375	0.00579829235192013	0.0144537593129124	0.0322570769966256	0.00635324474821865	0.0128405982048885	0.00340720357248714	0.00808581499517888	0.00841475064223199	0.0412891720402817	0.0131428801334614	0.00671655336023743	0.00535482998847549	0.00438702572081894	0.00824346381907465	0.0164600298938737	0.0172115978876143	0.0159670672581332	0.00562822888433805	0.00447757907277948	0.0167804795224483	0.0133726090920997	0.00142552807770305	0.0112427493890909	0.00992690614780638	0.012973826509018	0.00762515769493214	0.00830707330737002	0.0114186918402568	0.020762611779678	0.00375550520806751	0.00823485207629724	0.0074252601851701	0.00639333014876807	0.00809951210721696	0.0136086019082111	0.0416099046822104	0.00732281119244988	0.00842602173316054	0.0153086941047555	0	0.0150370981722448	0.00721732747120708	0.018296936829235	0.0102810539545355	0.00244474981480756	0.0166640202197325	0.00685584889061119	0.00602752754979613	0.0134339657527688	0.0116184398820708	0.0243846535994111	0.0118482788740431	0.00907191695174056
OM3_H_3C_3	0.0126915965863038	0.00611857944329201	0.0178683138911306	0.0148341206631256	0.0131567684227911	0.0231128045387651	0.0172428570933444	0.00996918377834295	0.0209696331022323	0.00609143689982046	0.0106583033838769	0.013556012773824	0.00745475310400266	0.00709247587586035	0.0119658466168944	0.0207230234030668	0.00161324132109597	0.0316578868159587	0.0091429091503938	0.00374938929015665	0.0176419799186507	0.0191599581449571	0.00695326392429378	0.0550647451166996	0.0280788991611302	0.0201999730523609	0.0187374217704744	0.0158405194195412	0.012696574034765	0.00332761770883172	0.00664641109511019	0.00363067978192209	0.0102591811774755	0.0160346088213919	0.00818367347067222	0.00719582714502572	0.016462148414642	0.00946480371550162	0.0136023274135319	0.0270673248831559	0.00744150662418003	0.00789488290429175	0.00367539934586988	0.00642790418647996	0.0156313732179415	0.0173442259551363	0.00976340305025179	0.0116003545931807	0.0115925590237806	0.00711237360237158	0.0271255740876949	0.0157582264865625	0.00710852170763031	0.0100992335996901	0.0150370981722448	0	0.0146974833184181	0.0037302548028481	0.00659961670005727	0.0126222430407357	0.0103194847187081	0.0130878559051375	0.0155693085876902	0.00894947514271109	0.0117341730577525	0.0122902025920683	0.00770941618878259	0.00611893032636017
OM3_H_3D_2	0.00246691389625329	0.00877889533943529	0.00752020480189282	0.00197415159787743	0.0129864734251788	0.0108112558259639	0.011740307093345	0.00564338521975536	0.00780269342181575	0.0117792252856283	0.00496212690683254	0.00134241938418439	0.00739729450407013	0.0145669376422657	0.00947891543614895	0.0112876204954365	0.0148963695686862	0.0385390629885004	0.00962972700672166	0.0112490045674066	0.0103259903337416	0.0153015037807566	0.0105133949093741	0.0465888129656177	0.0175702237698944	0.0135770114123039	0.0123835496587734	0.0033889087863699	0.0023506817438656	0.0145901707154612	0.0138361781398096	0.0138927169215684	0.00982435277259345	0.00345349563688635	0.012649965646947	0.00968914846257142	0.00777434910656168	0.00667688311390357	0.00317638603375753	0.0188753084555639	0.00923225285345246	0.00688442191144751	0.0119606223507474	0.0187402320974756	0.0108931513761833	0.015319334624875	0.00497828161899963	0.0117837210532638	0.0134746426761921	0.00993865298506077	0.0386237989896402	0.0010761952261121	0.0107717232169567	0.0102131175695136	0.00721732747120708	0.0146974833184181	0	0.0168535463628866	0.0130220077749667	0.00657639995850492	0.0116055354005783	0.0129433426195728	0.0129810474174168	0.00884509238573953	0.00572841903439776	0.0204257853170448	0.00819245295299773	0.0090845858291652
