	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9E_1	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_1	OM3_H_3G_2	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_9G_3	0.0453361346006996	0.0160518850639951	0.0305396673678265	0.0177775433095089	0.042235658936875	0.0168305533338874	0.01151460626005	0.00778985735233216	0.00663315601546743	0.0392821359571396	0.0382190004624415	0.0206859043267207	0.0350911847659586	0.0089153701829447	0.0969264146253345	0.0909980011007141	0.040143645032378	0.0365041022507627	0.0384770628280367	0.0253374082230492	0.0184433433712144	0.0114950848181301	0.0142402853898266	0.0130357786147763	0.0152704423838888	0.00577578146046752	0.00762858823666454	0.04662977667183	0.0554729959764937	0.0326217886723849	0.0556019602709072	0.0598052948723032	0.0545983805344172	0.0392936636943916	0.0298428587159597	0.0268091368815047	0.090030525310086	0.0829589440087173	0.0774573455899663	0.00660127562889922	0.00867840476004934	0.0133263251414986	0.00938888946788664	0.0269753530842261	0	0.00967930603082657	0.00810760724555362	0.0160198356137359	0.0302505713955408	0.0150409812163357	0.00954911211834501	0.013940415049871	0.00810828819181074	0.00740963848381956	0.00802553483791286	0.0146260650718701	0.0127553196364502	0.00781152720379734	0.00788344350896567	0.0113556916457641	0.00800564018777352	0.0140313443323475	0.0114030112434802	0.010284568661474
OM3_C_9H_1	0.0526396202665047	0.0239296434117435	0.0374822325630552	0.0257189697874818	0.0345876845478671	0.0246851744446648	0.0177783692573872	0.00335518114036907	0.0117556769125319	0.0464142710531078	0.0457426806138629	0.013625991604006	0.0275951679810386	0.0100544134235345	0.104187402290414	0.0981104311174217	0.0468978029770995	0.0440767351128141	0.0457597013140564	0.0330000731718313	0.0110437762285366	0.0143783955571315	0.022212806168915	0.0191854243636552	0.0234999173800229	0.0105891316524849	0.0125130203373308	0.0540634853702568	0.0629480750752922	0.0405289314949443	0.0626171280497803	0.066985070313997	0.0617967008476396	0.0466617393239448	0.0369324547824248	0.0339315996747696	0.09746263527231	0.0901577180412277	0.0850007834347388	0.011796110492595	0.0114596053330749	0.00919689403702128	0.0171257630114371	0.0192784434541092	0.00967930603082657	0	0.00460957564349165	0.00966915207964628	0.0222387605200501	0.0228390378643061	0.0170870949760749	0.0207092732193137	0.0144455247663406	0.00712128772673428	0.0104071906333246	0.0119884359496206	0.00852649651456545	0.0134568064282058	0.00617342870776679	0.0189406464130296	0.0121516047706383	0.0192811452457025	0.0126452300155663	0.0113915297688137
OM3_C_9H_2	0.0494756683373794	0.0202183363559678	0.0341170121666301	0.0221602408975022	0.0386685565618523	0.0215579195740693	0.0144453636726518	0.00413527295805794	0.0102843197147841	0.0432296976473994	0.042343814078817	0.0178830360457701	0.031769196947654	0.0083081137562621	0.101104189574134	0.094983252526653	0.0441530097202916	0.0409257497640956	0.0428470682315774	0.0297749566160275	0.0149659115474695	0.0116614891390815	0.0186408860130188	0.0153663818419235	0.0199005309347394	0.0070116360574251	0.0095488826234806	0.050712806194587	0.0597335100179632	0.0369470677355785	0.0596087537492867	0.0638635862017784	0.0584606518241893	0.0437868966455771	0.0338891364810944	0.0305589784390411	0.0942489858079577	0.0870789615406869	0.081890792121372	0.0088935913855539	0.00925832130434232	0.0106951603849381	0.0138858099161981	0.0227462314303204	0.00810760724555362	0.00460957564349165	0	0.0128488134441859	0.0263105344637212	0.0192244549065866	0.0138394216285548	0.0175071364422455	0.0119958260180969	0.00542852079477605	0.00765514373157306	0.0129075247151171	0.00878773023348729	0.0108250866176749	0.0058441660028016	0.0162972137705237	0.00873979235895909	0.0166372248223445	0.0114785814102488	0.00991207533877408
OM3_C_9H_3	0.056106365866542	0.028832243114012	0.0416963567629284	0.0304287940442895	0.0293520731395714	0.0312359087170181	0.0217689425413632	0.0109088838164662	0.0173493024731268	0.0500917561976531	0.0502812554557671	0.0114363455992701	0.0230589764924594	0.0149020732152831	0.107297429265232	0.101415389939172	0.0501884316563531	0.0476123295680314	0.0500996343784816	0.0374276528771015	0.00813839644115765	0.0187148955946705	0.028655208522767	0.0249613828437158	0.029557384330777	0.0164134823029959	0.0165045403948781	0.0579136298766359	0.0671653028998062	0.046042602104813	0.0664302714527502	0.0706004216654271	0.0656236873417406	0.0511290211325678	0.0417277882988111	0.0389143348882772	0.100653157116574	0.093470456562438	0.0885784572448984	0.0163387721277661	0.0146068897704994	0.00844205488108567	0.022009843823961	0.0145909866531746	0.0160198356137359	0.00966915207964628	0.0128488134441859	0	0.0177264971484654	0.0291668628030127	0.0230731177778575	0.0254886690149289	0.0193890297272393	0.0111020004569089	0.0177755558034662	0.0123180692533644	0.0121208554085886	0.0170062270890073	0.0118360442374668	0.0244011286756683	0.0183913525384204	0.0241048244692556	0.0152868292212657	0.0126976793802959
OM3_H_3C_1	0.0734337341764504	0.0449542437768235	0.0588001835988616	0.0469215575027202	0.0123916909796133	0.0464987762581079	0.038602005841558	0.0235707410348712	0.0327525879282023	0.0673591431133793	0.067222951425522	0.0166722075990864	0.00595924838170215	0.0309620108156866	0.124578914958076	0.118671849927959	0.06729370663043	0.0648785086067073	0.0668226374112429	0.0543027584433624	0.0120156538789382	0.0353179860952537	0.0440858241125703	0.0410828460781538	0.0451752119530623	0.0317958396559991	0.0330781125700295	0.0751693246841632	0.0841608533751892	0.0623736651609862	0.0834535769925087	0.0878101986264665	0.082890172730464	0.0677290520563463	0.0583270479664568	0.0555995017215615	0.118020812011651	0.110708681113515	0.10574432167265	0.0314547899552689	0.0316384858121718	0.0248029171759797	0.0382338803352019	0.0066209027011202	0.0302505713955408	0.0222387605200501	0.0263105344637212	0.0177264971484654	0	0.0447662566725906	0.0367703723134926	0.042167119986178	0.0356766634589082	0.0266688043882201	0.0324142114453631	0.021359711726277	0.0269666102393809	0.0337704777735441	0.0271374278178749	0.0403352341987792	0.0341092440374535	0.0405118615386494	0.0320675329114343	0.0301152195324204
OM3_H_3C_2	0.0321326757612157	0.00647941987715453	0.0171868481347573	0.0062163375307889	0.056941668097498	0.00477801898057772	0.00946366012806217	0.0214268103465152	0.0136387184816803	0.0261134040746651	0.0241475602381265	0.0336117455816959	0.0498706912468454	0.0159123615651663	0.0835049059030282	0.0774453426260277	0.0281304936765018	0.0236038682291102	0.0255223238622119	0.0122760285064834	0.0329516641636628	0.013174439108061	0.00107319831092442	0.00580918283564118	0.00213936968115852	0.0136018509611733	0.0132926488319059	0.0328814509162068	0.0416343048574763	0.017954136019264	0.0423159899388434	0.046335058093231	0.0407653794287917	0.0263537439258073	0.0168187288613506	0.0130386584185824	0.0764409483471031	0.0695125617174378	0.0639048466402822	0.015154008796544	0.0153238420123618	0.02369118314001	0.00796146602608947	0.0411568024023102	0.0150409812163357	0.0228390378643061	0.0192244549065866	0.0291668628030127	0.0447662566725906	0	0.0124278483951132	0.00645275544853035	0.0106011761270227	0.0190032753443439	0.0138463892568224	0.0276274763345912	0.0215501841273685	0.0129424548611867	0.0186802278191793	0.00699434232286928	0.0116151509301587	0.00987013305566939	0.0170206946105668	0.0179148130085718
OM3_H_3C_3	0.0428756117144418	0.0110596658129458	0.0284200952428257	0.0139846331488554	0.0485215522586764	0.0158693235977127	0.0112303803705937	0.0142436714800057	0.0140137178264721	0.0371200917753406	0.035289054477857	0.0296816000322167	0.0415840982886131	0.0157304247705684	0.0942086526284584	0.0883696594954638	0.0394300722858577	0.0339797268796216	0.0372102815593563	0.0232355473083394	0.0248901178114096	0.0157375235963786	0.0115639497906217	0.0121671141769814	0.011591661695884	0.00853344489292307	0.0104282998118771	0.0435657275844491	0.0528124267937259	0.0288933443888292	0.0538219461208358	0.0574629921541666	0.0517101073107965	0.0380474848926824	0.0288252440172396	0.0249283061019477	0.0868418698272877	0.0804436709927216	0.074668741575919	0.0072577197615126	0.0136703579231691	0.0212259134988896	0.00877361075697242	0.0323675755342594	0.00954911211834501	0.0170870949760749	0.0138394216285548	0.0230731177778575	0.0367703723134926	0.0124278483951132	0	0.0142333338168633	0.0125649767645279	0.0125048488754467	0.0139635986252766	0.0171362863070312	0.0203535689679737	0.010753658911021	0.0160226986054878	0.0134409675488482	0.0120050381493395	0.0171102575680939	0.0179361151413352	0.0154234936339375
OM3_H_3D_2	0.0320512961520118	0.00809369189900066	0.0168986238977305	0.00720291984038072	0.0542652329278237	0.00857503637432082	0.00558104965138862	0.0198230447479267	0.0107035835719501	0.0258464926667132	0.0251688270826094	0.0302163370728542	0.0473988424809926	0.012008615162003	0.0837995616933908	0.0777541629501625	0.0270259726229485	0.0234582477311014	0.0257725429306926	0.0123988341491171	0.0305752417949117	0.00837361998597157	0.00682563583302034	0.00426225322224324	0.00732870080603698	0.0118980428967061	0.0100086700024311	0.0333906299342031	0.042506706081385	0.0206460524040217	0.0424460240206415	0.0465606471046477	0.041221987344886	0.0268193657055457	0.0170053944903199	0.0135990774021519	0.0769197853975404	0.0697896273731685	0.064534247054207	0.0137639951688055	0.0110326739381397	0.0192393432677998	0.00602288291695394	0.0386811218736629	0.013940415049871	0.0207092732193137	0.0175071364422455	0.0254886690149289	0.042167119986178	0.00645275544853035	0.0142333338168633	0	0.00681059338949574	0.0164487016791498	0.011802239730159	0.0262465027006198	0.0176710454907695	0.00930834875736045	0.0155080009068101	0.00476224536952177	0.00895384679817085	0.00497413758296926	0.0119604219679681	0.0133640498521371
OM3_H_3D_3	0.0383643863602299	0.0123043648119891	0.0234717247304243	0.0127682180860806	0.0477481244540602	0.0121561657787482	0.00634784292941198	0.013793017424226	0.00419535876202013	0.0321943241354249	0.0316447145017827	0.0236838023148226	0.0408055482234005	0.00628863504487704	0.089970988844254	0.0839603714028678	0.0327464553553121	0.0297573535035628	0.031587793645532	0.0187620885420045	0.0241710858953112	0.00539317023695689	0.010285573456547	0.00746050057450765	0.0113938665912869	0.00749074689029318	0.00596738266152081	0.0398727534617537	0.0487526133701884	0.0269501666127122	0.0484849740506709	0.0527719102153437	0.0476663952640531	0.0325316078434253	0.022902074066139	0.0200244945377896	0.0832237267037212	0.0759513164695153	0.0707075063756371	0.00982335883370397	0.00608229834451663	0.0134069106009752	0.00557210278067908	0.0325325443937711	0.00810828819181074	0.0144455247663406	0.0119958260180969	0.0193890297272393	0.0356766634589082	0.0106011761270227	0.0125649767645279	0.00681059338949574	0	0.0110204761344987	0.00674618128055335	0.0210094938669207	0.0121540708372455	0.00528974164269842	0.00915291378215268	0.00515951778023228	0.00463201377510412	0.00618921864672772	0.00706900034015668	0.00864596093156813
OM3_H_3E_1	0.0480555985273885	0.0184661674828647	0.0330780137553097	0.0204976005880203	0.0387625566846617	0.0218128349139888	0.0122185862391627	0.00544497858234008	0.0103655527350242	0.0419545546399507	0.0414072773023448	0.0189581377148411	0.0320341479120221	0.00855578705775692	0.0997859351679621	0.0938272888113353	0.0429974081517285	0.0393136672495784	0.0421275680801389	0.0285540629911392	0.0148674240503105	0.0112663085054781	0.0184410233613255	0.0150251248442184	0.0192396458983216	0.00554243822007974	0.00670723255284898	0.0494248339842217	0.0588411273635356	0.036384297777374	0.0587439607112953	0.0627581414974277	0.0573440124355374	0.0431477516606844	0.0334012089008298	0.0299715968165219	0.0928158391324446	0.0858875066870715	0.0806847870011444	0.00565322182139108	0.00674041140638159	0.00986027420350456	0.0120153164123786	0.0224977052283149	0.00740963848381956	0.00712128772673428	0.00542852079477605	0.0111020004569089	0.0266688043882201	0.0190032753443439	0.0125048488754467	0.0164487016791498	0.0110204761344987	0	0.00992419571599139	0.0107240938332195	0.0102987721636955	0.00776925898529072	0.00681032107590856	0.0157478827058023	0.00917711834319654	0.0164399123562492	0.0105289988048847	0.00654441781495897
OM3_H_3E_2	0.0432122304832215	0.0166667777594966	0.0279174056282526	0.0176670887042872	0.0447236812705019	0.0152036670881459	0.0110901789888528	0.0105755856867485	0.00516000518274649	0.0369167249634135	0.0360305549996193	0.0205946822579774	0.0377185393717763	0.00470613517073761	0.094574616214958	0.0883883718503322	0.037434193874125	0.0349084493098272	0.0359393551802004	0.0237070811852236	0.0213168759702963	0.00672247743920718	0.0134330164238583	0.0102521187413416	0.0150910553934252	0.00739002159023564	0.00848740626499365	0.044530890730541	0.0530916593518551	0.0308790857120131	0.0527776035610094	0.0572609450331907	0.0520921286686917	0.0368193517873614	0.0270043860707116	0.0240974314256795	0.0879209756091051	0.0804652219155867	0.075312241785886	0.0108165425103951	0.00787188785855401	0.0119438894563401	0.0103823726453829	0.0295799397813171	0.00802553483791286	0.0104071906333246	0.00765514373157306	0.0177755558034662	0.0324142114453631	0.0138463892568224	0.0139635986252766	0.011802239730159	0.00674618128055335	0.00992419571599139	0	0.0196467698013468	0.00859605334653396	0.009136015514417	0.00607755204648732	0.0100937337571761	0.00380205614320672	0.00982279036648337	0.00804859356942061	0.0100613246948915
OM3_H_3E_3	0.0571689227184985	0.0261487685707252	0.0425370942965129	0.0287736799898198	0.0324119256697227	0.030588468537884	0.0215855707914876	0.0097938570411451	0.0198970453366857	0.0512704134840448	0.0504641892688772	0.0210412765528263	0.0260248005317129	0.0189533572284466	0.108784858290722	0.102994873408897	0.0526829974339242	0.0482316944402127	0.0516253793897329	0.0376694017021561	0.0107542474668673	0.0219824290935702	0.0268763790731856	0.0246162769093102	0.0273730734375098	0.0148017772841308	0.0165610744620351	0.0583824454386523	0.0679824271851247	0.0449650341608835	0.0682697412848924	0.0720406206848263	0.0664920512883653	0.0525931242825742	0.043052959248296	0.0394608026147475	0.10158019135718	0.0950454338915616	0.0896266411501967	0.0127694153627459	0.0172114384411399	0.0174000523932357	0.0208325136608963	0.0160432538992466	0.0146260650718701	0.0119884359496206	0.0129075247151171	0.0123180692533644	0.021359711726277	0.0276274763345912	0.0171362863070312	0.0262465027006198	0.0210094938669207	0.0107240938332195	0.0196467698013468	0	0.0190361960792382	0.0173705585098036	0.016038428867642	0.0251771692177661	0.019446944197009	0.0268588282881151	0.0207986013046105	0.0163638554374665
OM3_H_3F_1	0.0481032307393553	0.0232418371324116	0.0332427645999182	0.0241134349825248	0.0390283635944317	0.0229109537483412	0.0159396389727355	0.0108083853821005	0.00993632430737415	0.0418583897278969	0.0418547369172535	0.0143037772206742	0.0324642120778852	0.005904620457039	0.0990827034424014	0.0929157195808968	0.041686081076946	0.0400659767226854	0.0412498409182339	0.0296030091691006	0.0172098497638069	0.00964839229795457	0.021271384344005	0.0169545616934178	0.0226922018568882	0.0120629251386246	0.0119878286511617	0.0498126576101236	0.0584844922889486	0.0377256417197082	0.0575351447166976	0.0620594055489891	0.0571513983246081	0.0422420616466811	0.0326537463535621	0.0301052954993174	0.0926663489592654	0.0850438292228822	0.0802913003641046	0.0145901975762246	0.00915572181492174	0.0050697589748583	0.016473336806579	0.0246887278664991	0.0127553196364502	0.00852649651456545	0.00878773023348729	0.0121208554085886	0.0269666102393809	0.0215501841273685	0.0203535689679737	0.0176710454907695	0.0121540708372455	0.0102987721636955	0.00859605334653396	0.0190361960792382	0	0.0126313373525821	0.00491152719392521	0.0167166547368018	0.0102423323115106	0.0147511255677226	0.00697738900506331	0.0090389985944864
OM3_H_3F_2	0.0404167754554483	0.0120313216203305	0.0256623358738236	0.0134271575006227	0.0457323420231163	0.0158280600015732	0.00502620686095238	0.0121285846018054	0.00765972240640725	0.0343699041354955	0.0339658593948858	0.0237723067915889	0.0389919318831156	0.00751138512649624	0.0921596419756658	0.086247209304179	0.0354639178607043	0.031633253855997	0.0346863165209592	0.0210365885471616	0.0220433506274876	0.00703970320242945	0.0125763411812264	0.00909454546914916	0.0130719741428338	0.00500957796272687	0.00165869439005571	0.0418586392652867	0.0513102204234543	0.0293303382478426	0.0512252578501808	0.055171730524481	0.0498172235823967	0.0357418599093388	0.0261469868933936	0.0227616932751636	0.0851901948171787	0.0782769513140162	0.0730437427047217	0.0059561369154325	0.0037500386834758	0.0126560572501472	0.00528204909048755	0.0298745371571966	0.00781152720379734	0.0134568064282058	0.0108250866176749	0.0170062270890073	0.0337704777735441	0.0129424548611867	0.010753658911021	0.00930834875736045	0.00528974164269842	0.00776925898529072	0.009136015514417	0.0173705585098036	0.0126313373525821	0	0.0093265256646542	0.00942465458575524	0.00611707852381395	0.0103886006532288	0.00811149701090588	0.00564428955808574
OM3_H_3F_3	0.0470355866327346	0.020158622337796	0.0320402866687946	0.021353086604746	0.0393546205172769	0.0202276254035599	0.0133172535939617	0.00728139513583878	0.00653106173049261	0.0408090582767441	0.040428337401261	0.015468937984402	0.0324600904630835	0.00408479758177823	0.0984508318638753	0.0923708296603622	0.0410057465922055	0.0386104745628592	0.0401191951195363	0.0277324829382913	0.0161233322165998	0.00876159306471682	0.0182150194044853	0.0147019296691783	0.0195539478802734	0.00819841176621956	0.00872589956954128	0.0486160534289083	0.0574142477099156	0.0357235383472496	0.0568596984653056	0.0612850404487102	0.0562481863200051	0.0410552989569841	0.0313980268592375	0.0286314484018473	0.0918410680754409	0.0844118133843318	0.0793603418428471	0.0105290292604374	0.00669469487168392	0.00648601798913357	0.0130463652914566	0.0244009572500356	0.00788344350896567	0.00617342870776679	0.0058441660028016	0.0118360442374668	0.0271374278178749	0.0186802278191793	0.0160226986054878	0.0155080009068101	0.00915291378215268	0.00681032107590856	0.00607755204648732	0.016038428867642	0.00491152719392521	0.0093265256646542	0	0.0138858048164756	0.00755629631577788	0.0134982807844231	0.00667679443001239	0.00730354723345034
OM3_H_3G_1	0.0344735455014759	0.01041429135325	0.0197481891255927	0.0099336880355945	0.052365658115971	0.00732966736069175	0.0079372300606114	0.0180974703959102	0.00786445385782758	0.0283515222638737	0.0273946027874518	0.0279300868097859	0.0453140799561797	0.0110097887210279	0.0859457066833485	0.0799351169011719	0.0289933746930867	0.0258885346520239	0.0272226099779677	0.0146605232661098	0.0288064172908906	0.00909274091916007	0.00679966362934965	0.00674019523787694	0.0079743313528705	0.0113540288780287	0.0102455215331991	0.0358607018386857	0.0444192995719107	0.0224010719584037	0.0443646897647345	0.0487074416867914	0.0436567491359569	0.0280624771809364	0.0185565425746048	0.0158743193216336	0.0791990040168818	0.0718958239679559	0.0664831580046053	0.013340861428524	0.0110867590317313	0.0183204663033184	0.00636520993997708	0.0373199755630666	0.0113556916457641	0.0189406464130296	0.0162972137705237	0.0244011286756683	0.0403352341987792	0.00699434232286928	0.0134409675488482	0.00476224536952177	0.00515951778023228	0.0157478827058023	0.0100937337571761	0.0251771692177661	0.0167166547368018	0.00942465458575524	0.0138858048164756	0	0.00838297573653136	0.00540418625130833	0.0115461239639729	0.0136242959972612
OM3_H_3G_2	0.0408208924853698	0.0134106047477336	0.0254712751622131	0.0145321890869363	0.0464022751839352	0.0138882314317659	0.00738639028459537	0.0116094819459011	0.00569121729291541	0.0345526848575575	0.0337582462332398	0.022949598059449	0.0394941126420929	0.00496954807731639	0.0924337044466055	0.0863038155224633	0.0354581329560809	0.0323576370247316	0.0341650474538654	0.0212295555905029	0.0226377481850112	0.00460665300922789	0.0112854892424739	0.00723866202740255	0.0126324382691818	0.00531638015051038	0.00545335106902277	0.0421095359718891	0.0510676433952625	0.0287188505057937	0.0508860599956936	0.0551563923041216	0.0498142823739428	0.0351406449971732	0.0252150925351849	0.0219293727872427	0.0856246331578912	0.0783849214601266	0.0732151105710049	0.00872307117112257	0.00568553097602928	0.0126908045011227	0.00714537172408631	0.0307156910140977	0.00800564018777352	0.0121516047706383	0.00873979235895909	0.0183913525384204	0.0341092440374535	0.0116151509301587	0.0120050381493395	0.00895384679817085	0.00463201377510412	0.00917711834319654	0.00380205614320672	0.019446944197009	0.0102423323115106	0.00611707852381395	0.00755629631577788	0.00838297573653136	0	0.00820359699091444	0.00747777618277438	0.00828864538005845
OM3_H_3H_1	0.0338546705679329	0.0129713305596991	0.0189221445102336	0.0120507553058465	0.0525947448519552	0.0102631035360483	0.00859683179259668	0.0191871668607209	0.00875469844549927	0.0275792517249587	0.0272714752070691	0.0272694547984407	0.0457455728348207	0.00969143784864136	0.0851599374190181	0.0790185135720554	0.0277652321770975	0.0257315957100805	0.0267629643085058	0.0150836783329005	0.0294121140133824	0.00634242129571136	0.0101384695977385	0.00703065648944342	0.0113398891640043	0.0127131913594704	0.0109519441370833	0.0354465292968098	0.0440208288529857	0.0232983569910438	0.0434241636738795	0.0478981733127466	0.0429214285026704	0.0277543750210075	0.0180300028667447	0.0155285420114297	0.0785978775240821	0.0710637944579304	0.0660263610493857	0.0153529220829949	0.0105192299461427	0.0168385156489039	0.00910286780257385	0.0376381315251052	0.0140313443323475	0.0192811452457025	0.0166372248223445	0.0241048244692556	0.0405118615386494	0.00987013305566939	0.0171102575680939	0.00497413758296926	0.00618921864672772	0.0164399123562492	0.00982279036648337	0.0268588282881151	0.0147511255677226	0.0103886006532288	0.0134982807844231	0.00540418625130833	0.00820359699091444	0	0.0093034199620587	0.012781517635089
OM3_H_3H_2	0.0418476032529958	0.0181937897767259	0.0272845063897002	0.0185301649332943	0.043982938774361	0.0183996468731356	0.0106501712589595	0.0134077941754182	0.0067539857529929	0.0356862013726719	0.0359359421638954	0.0192117210905881	0.0373866596194126	0.00363830334856445	0.0929967719727709	0.0869438094050875	0.0355485189685214	0.033674750225098	0.0353580151228133	0.0234973900510582	0.0214875155621868	0.00482643877770066	0.0168861482865469	0.0125325257551057	0.018000995473	0.0102418152134433	0.00825317071579468	0.0436795050067142	0.0525502231493369	0.0322368346107622	0.0516450024790422	0.0560269969993826	0.051151221029171	0.0364071288316693	0.0269482424881727	0.0244534882374168	0.0864985002636857	0.0790108143744744	0.074182858363957	0.012627782802738	0.00510234736001181	0.0076584995249111	0.0116385774145351	0.0293200955277191	0.0114030112434802	0.0126452300155663	0.0114785814102488	0.0152868292212657	0.0320675329114343	0.0170206946105668	0.0179361151413352	0.0119604219679681	0.00706900034015668	0.0105289988048847	0.00804859356942061	0.0207986013046105	0.00697738900506331	0.00811149701090588	0.00667679443001239	0.0115461239639729	0.00747777618277438	0.0093034199620587	0	0.00580359119468207
OM3_H_3H_3	0.0437830094563099	0.0172357373124314	0.0291901815945159	0.0184005361685048	0.0419863006255609	0.0204632333648494	0.00954481340014465	0.0111542315090202	0.0092110066932795	0.037721656458578	0.0378574253088102	0.019999761979623	0.0355168037581383	0.0062654679452631	0.0952481224117998	0.0893045703376166	0.0383129074218228	0.0352842980980004	0.0381747295361545	0.0251473854516645	0.0190121500433737	0.00739099624474474	0.0176515754263294	0.0132047421426143	0.0183405679633886	0.00774657361788998	0.0053888875076702	0.045456346147219	0.0549049486463434	0.0338493885216286	0.0543684690031635	0.0583966677469696	0.0531994569388594	0.0392975105105125	0.0297392039248802	0.0266214845623241	0.0884524442754139	0.0813845298231951	0.0764437364122785	0.00882708835707263	0.00275518549098691	0.00789904728483266	0.0107697207392371	0.0263907130757079	0.010284568661474	0.0113915297688137	0.00991207533877408	0.0126976793802959	0.0301152195324204	0.0179148130085718	0.0154234936339375	0.0133640498521371	0.00864596093156813	0.00654441781495897	0.0100613246948915	0.0163638554374665	0.0090389985944864	0.00564428955808574	0.00730354723345034	0.0136242959972612	0.00828864538005845	0.012781517635089	0.00580359119468207	0
