	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_2	OM3_H_3H_3
OM3_C_9F_3	0.014338349920613	0.0138602946476674	0.0175258911600085	0.0124756707996451	0.0104385469936598	0.0204015537895577	0.0228953119305696	0.00410495464976756	0.0189452654190681	0.0165193951050549	0.0187241816008984	0.0136755880654132	0.00238737666290544	0.00635235754173226	0.023074749614788	0.0109231301703425	0.00844624563823426	0.0170593240376546	0.00656074986782155	0.00435726630035925	0.0319085629011236	0.0102682659712842	0.0245358433598595	0.0120900283615552	0.0104506993364499	0.00657318554447029	0.00213114796830732	0.00134284788671435	0.00659971245955626	0.00571319257790144	0.0127632953165373	0.0154917580961234	0.000218368303456424	0.0118600609898732	0.00421098023617918	0.00326153819532919	0.0239223270148231	0.00823605409533153	0.00822238521666271	0.0107828090823095	0.00144212798732633	0.00243795431332609	0.0161082766303274	0	0.00627524091894569	0.000696532862486906	0.0139564614473377	0.018640234149327	0.00200302268224583	0.0130775232590242	0.00350844168877704	0.00823084458292872	0.00943412833375701	0.00499495389028965	0.0195391831632936	0.00142514812665919	0.00174354141248497	0.0073804793295159	0.00549177000502745	0.00473822839277848	0.00214361950252474	0.0131817447137215	0.00419769755579083	0.00226509093673345
OM3_C_9G_1	0.00806336537762685	0.00758528689741332	0.0112510870746505	0.00620060151739909	0.00416340256403043	0.0141269508155181	0.016620912715399	0.00217030608967313	0.0126705560623349	0.0102445292101743	0.0124494569074492	0.00740057161828029	0.0086625714700333	7.71177123621474e-05	0.0168003661112241	0.00464800195493671	0.00217104545732659	0.0107844907464567	0.000285513112860017	0.0106324038503457	0.0256351267541224	0.0039931160904459	0.0182615930328158	0.00581494344727826	0.00417555530073518	0.000297948978842127	0.00414411261215241	0.00761806600443598	0.000324476300969843	0.000562055481347246	0.0064882381204069	0.00921683368968737	0.00605687556201141	0.00558496706627805	0.00206428002116162	0.00301372459782711	0.0176480196295746	0.00196084905704429	0.00194717986927027	0.00450767606498958	0.00483312845208926	0.00871314786782195	0.00983338676967469	0.00627524091894569	0	0.00557871671132587	0.0076814582845918	0.0123655036886044	0.00827822663455628	0.00680247968401349	0.00276682083076535	0.0145058187340843	0.00315895360210648	0.00128030125192697	0.0132645160691581	0.00770036458478782	0.00801875116507569	0.00110525653915919	0.000783480482124217	0.00153702872531757	0.00841882018623387	0.00690670575266383	0.00207756276471639	0.00401017020313095
OM3_C_9G_3	0.0136418652871873	0.0131638067793849	0.0168294309493364	0.0117791741928499	0.00974203923718901	0.019705119862656	0.0221989040537155	0.00340842524892342	0.0182488176782883	0.0158229266469366	0.0180277318532596	0.0129790989772003	0.00308390769963359	0.00565583356134918	0.0223783437288656	0.0102266248817309	0.00774972894634023	0.0163628599423897	0.00586422651613199	0.00505379369822818	0.0312122743163439	0.00957175737494613	0.0238394542669535	0.0113935294880165	0.00975419164043839	0.0058766622309814	0.00143461586276865	0.00203938007037495	0.00590318922777727	0.005016666802578	0.0120668004477584	0.0147952817272974	0.00047816458494746	0.0111635607992772	0.00351445103508546	0.00256500740326856	0.0232259307443522	0.00753953657443516	0.00752586764261012	0.0100863030672194	0.000745595391174372	0.00313448528081555	0.015411804945572	0.000696532862486906	0.00557871671132587	0	0.0132599742208053	0.0179437836459003	0.00269955420398747	0.0123810303353237	0.00281191126762112	0.00892735918465197	0.00873761582890596	0.00429842633819032	0.0188427409315897	0.00212168023952199	0.00244007322021589	0.00668395865832596	0.00479524365483509	0.00404170026731273	0.00284015085537113	0.0124852524458066	0.00350116832932348	0.00156855895386789
OM3_C_9H_1	0.000381915418158004	9.61733595491586e-05	0.0035697372744401	0.00148088160351816	0.00351809536100029	0.0064457383013671	0.00893985522063367	0.00985170640249474	0.0049892684669647	0.00256314186994209	0.00476815891046043	0.000280892287150374	0.0163436451225768	0.00760434216170155	0.00911932105763506	0.00303349448297099	0.00551044522286702	0.00310312286616463	0.00739595089292602	0.0183133328127135	0.0179549072764017	0.00368838205543829	0.0105806557075761	0.00186654419784005	0.00350594260252499	0.00738351526582066	0.0118254379458744	0.0152992077545123	0.00735698845132936	0.0082435012094066	0.00119324110309031	0.00153541365064702	0.0137381079694026	0.0020965228941704	0.00974568376125428	0.0106950954682138	0.00996703567552606	0.00572063960460651	0.00573430865281422	0.00317382093425762	0.0125144226124251	0.0163942180713622	0.00215198566503087	0.0139564614473377	0.0076814582845918	0.0132599742208053	0	0.00468420181086955	0.0159593260393027	0.000878994770726983	0.0104482007211358	0.022186401034274	0.00452254335768894	0.0089617284356579	0.00558325771782432	0.0153815011860347	0.0156998674981112	0.00657622143351922	0.00846492079215791	0.00921844860010298	0.0160999102646313	0.000774767002699992	0.00975896607879019	0.0116915012962894
OM3_C_9H_2	0.00430228909274129	0.0047803744148646	0.00111447106897723	0.00616506840485848	0.00820224970694547	0.00176155512238999	0.00425571580418215	0.0145356722751769	0.000305069154388636	0.00212106887003588	8.39577564855215e-05	0.0049650918057492	0.021027279695096	0.0122883901046409	0.00443518557518238	0.0077176577896926	0.010194554583319	0.00158108700183811	0.0120800055983364	0.0229968390945903	0.0132710955003663	0.00837253306863152	0.00589655617800516	0.0065507259048868	0.00819009718266417	0.0120675703702328	0.016509317923442	0.0199829050989142	0.0120410444051486	0.0129275275142194	0.00587743138489584	0.00314879610274718	0.0184218923580982	0.00678070133010314	0.0144296538820175	0.0153790262198522	0.00528292019904701	0.0104047434543949	0.0104184121391925	0.00785798172584478	0.0171982695588472	0.021077849512014	0.00253222509672382	0.018640234149327	0.0123655036886044	0.0179437836459003	0.00468420181086955	0	0.020642984132994	0.005563188543496	0.0151321419985288	0.0268696171920897	0.00920667666249415	0.0136457288108092	0.000899064145611459	0.0200651937165401	0.020383541192595	0.011260301345224	0.01314893928546	0.0139024392922998	0.0207835598114283	0.00545896186143311	0.0144429356693987	0.0163753875118454
OM3_C_9H_3	0.0163412063212535	0.0158631612700528	0.0195286712003255	0.014478565214263	0.0124414773899615	0.0224042527201483	0.0248979311598513	0.00610795947630967	0.0209480068720526	0.0185222007971484	0.0207269292498348	0.015678458551118	0.000384354635643134	0.00835534245547015	0.0250773627742396	0.0129260525376091	0.0104492055631727	0.0190621161456206	0.00856373257255943	0.00235425094591487	0.0339108217960744	0.0122711991103258	0.0265384054229456	0.0140929300364036	0.0124536295354394	0.00857616811544042	0.00413416437171247	0.00066017542798604	0.00860269474445651	0.00771618388334762	0.0147661841799269	0.0174945885125664	0.00222139063963991	0.0138629668944758	0.00621398428429966	0.00526454864590648	0.0259249108960207	0.0102390168086964	0.0102253481091974	0.0127857338086075	0.00344514712799645	0.000434932387938999	0.0181110923915423	0.00200302268224583	0.00827822663455628	0.00269955420398747	0.0159593260393027	0.020642984132994	0	0.0150804059246523	0.00551145059752345	0.00622785857171805	0.0114370743173347	0.0069979516874686	0.0215419076327181	0.00057787514324767	0.000259481592604425	0.00938345274847427	0.00749476338974206	0.00674122833293396	0.000140597035295893	0.0151846252930235	0.00620070170228068	0.00426810672964328
OM3_H_3C_1	0.00126091004028216	0.000782821434478279	0.00444872714529321	0.000601887108075011	0.00263910346019521	0.00732471851512465	0.00981882294315122	0.00897273900361043	0.00586825420726998	0.00344213391784488	0.00564714537568629	0.000598102535568932	0.0154647287631387	0.00672536321697634	0.00999828773405104	0.00215450173221371	0.00463145834524313	0.00398211382383348	0.00651697103668518	0.0174344371526305	0.0188337980579418	0.00280939048783283	0.0114596131305665	0.000987549996652289	0.00262695067864339	0.00650453535603663	0.0109464832806424	0.0144202814056854	0.00647800842766917	0.00736452522871394	0.000314246448454514	0.00241440727702368	0.0128591679623617	0.00121752891215163	0.00886671574703531	0.00981613321343774	0.0108459971435627	0.00484165340044691	0.00485532249339927	0.00229482841463121	0.0116354729642033	0.0155153022129714	0.00303097842257642	0.0130775232590242	0.00680247968401349	0.0123810303353237	0.000878994770726983	0.005563188543496	0.0150804059246523	0	0.00956923691459634	0.0213075531845896	0.00364355368184904	0.00808275608875404	0.00646224136178586	0.0145025755994984	0.0148209449005793	0.00569723825352318	0.00758594589750533	0.00833947762990716	0.0152209915129074	0.000104227792850635	0.00887999814127817	0.0108125456901527
OM3_H_3C_2	0.0108301009184012	0.0103520310257655	0.0140177540143284	0.0089673680116453	0.0069301951812562	0.0168935389710031	0.0193874196026242	0.000596516009568915	0.015437186116161	0.0130112199405955	0.0152160929631872	0.010167318945675	0.00589580078804363	0.00284393832786979	0.0195668666876272	0.00741478909081519	0.00493785579892272	0.0135511689586463	0.00305233309045954	0.00786566519287829	0.0284012399579937	0.00675991052513608	0.0210280399102285	0.00858171550683468	0.00694234778609853	0.00306476891592155	0.00137729737730507	0.00485128144956702	0.00309129614972019	0.00220476656301804	0.00925500027545243	0.0119835466835978	0.00329007428112657	0.00835174230678712	0.000702542230528748	0.000246904496397756	0.0204144895568362	0.00472766081685514	0.00471399171831267	0.00727446483519004	0.0020663174148036	0.00594637791221631	0.0126000866527367	0.00350844168877704	0.00276682083076535	0.00281191126762112	0.0104482007211358	0.0151321419985288	0.00551145059752345	0.00956923691459634	0	0.0117391654482615	0.00592575612298273	0.00148652144305046	0.0160311295310592	0.00493358104491686	0.00525197167759266	0.00387207318120602	0.00198334187057751	0.00122979395714354	0.00565204607426836	0.0096734613075177	0.00068925946909903	0.00124335426057919
OM3_H_3C_3	0.022568248866097	0.0220902443361811	0.0257554180692944	0.0207057600095741	0.0186688213172781	0.0286306948773705	0.0311240799869957	0.0123356507161565	0.0271746078357865	0.0247490458139522	0.0269535535163511	0.0219055570061106	0.0058435089363481	0.0145829306505792	0.0313034894545283	0.0191533626373678	0.0166766777484711	0.0252889090603036	0.0147913100858203	0.00387362794453307	0.0401356859877823	0.0184985546801799	0.032764346576556	0.0203201544575592	0.0186809726270064	0.0148037449852307	0.0103619277362462	0.00688802388001655	0.0148302702393633	0.0139438036487303	0.0209933564557698	0.0237215291834962	0.00844920746702885	0.0200902086724568	0.0124416711631503	0.0114922728099098	0.0321509310789878	0.0164665015095168	0.0164528336171836	0.0190130538096689	0.00967293161641529	0.00579293179313228	0.0243379762284984	0.00823084458292872	0.0145058187340843	0.00892735918465197	0.022186401034274	0.0268696171920897	0.00622785857171805	0.0213075531845896	0.0117391654482615	0	0.017664485082531	0.0132256047820098	0.0277684449435725	0.00680572496234116	0.0064873364175416	0.0156109863900699	0.0137223936723255	0.0129688927891072	0.00608726344153513	0.0214117641604747	0.012428389130189	0.0104958657440668
OM3_H_3D_2	0.00490445579715116	0.00442637067519033	0.00809223473139458	0.00304166892098278	0.0010044536223912	0.0109681694046608	0.0134622076042516	0.00532924677756184	0.00951173644511695	0.0070856563620165	0.0092906318998129	0.0042416529657212	0.0118214104962042	0.00308183615544586	0.0136416670192629	0.00148905606478554	0.000987910536481439	0.00762562861918139	0.00287344140453389	0.0137911932833427	0.0224768115925936	0.000834166200526709	0.0151029455940897	0.00265600704857617	0.0010166064292144	0.00286100557402861	0.00730303240129549	0.010776927779678	0.00283447832734571	0.00372100674936341	0.00332930857499693	0.00605794222079618	0.00921576676302707	0.00242602855749428	0.00522322158474221	0.00617265742353552	0.0144893499286641	0.00119810716493802	0.00121177636412645	0.00134872923744813	0.0079920388894614	0.0118719857300817	0.00667450619128584	0.00943412833375701	0.00315895360210648	0.00873761582890596	0.00452254335768894	0.00920667666249415	0.0114370743173347	0.00364355368184904	0.00592575612298273	0.017664485082531	0	0.00443924850976206	0.0101057114677471	0.0108592246567308	0.0111776045039036	0.00205369959483162	0.00394243063677412	0.00469597426982994	0.0115776647410128	0.00374778097413517	0.00523650421997169	0.00716909168657997
OM3_H_3D_3	0.00934363259500275	0.00886555776656462	0.0125313246945504	0.00748088180334359	0.00544369356562312	0.0154071539151973	0.0179010798876697	0.000890005712985587	0.0139507775695175	0.0115247771611342	0.0137296810430817	0.00868084384332633	0.00738229925980695	0.00135741891636703	0.0180805304839946	0.005928290746581	0.00345134331830273	0.012064733268378	0.00156581416237773	0.00935214778572593	0.0269151178148464	0.00527340781832076	0.0195417335401394	0.00709522604869731	0.0054558462495033	0.00157825001812882	0.00286381674178628	0.00633778667114813	0.0016047773171043	0.000718245953500272	0.00776851659220185	0.0104970912506826	0.00477658743731159	0.00686525098472409	0.000783979502556735	0.00173342571389546	0.0189281703901522	0.00324114743266356	0.00322747827696278	0.00578796551836965	0.00355283498829124	0.00743287602777551	0.0111136386790224	0.00499495389028965	0.00128030125192697	0.00429842633819032	0.0089617284356579	0.0136457288108092	0.0069979516874686	0.00808275608875404	0.00148652144305046	0.0132256047820098	0.00443924850976206	0	0.0145447302985034	0.00642008577662615	0.0067384744465524	0.00238555659754778	0.000496820946250351	0.000256727652095849	0.0071385462246453	0.00818698145219251	0.000797262263381735	0.00272987391502821
OM3_H_3E_1	0.00520134618962709	0.00567943000768685	0.0020135345082035	0.00706411882659375	0.00910129031689448	0.000862491454731676	0.00335665614974609	0.0154346655765888	0.000593995048001818	0.00302013099881117	0.000815106410258006	0.00586414677876721	0.0219261980055897	0.0131874031080575	0.00353612636018843	0.00861670097166017	0.0110935830558923	0.0024801499129963	0.0129790202660121	0.0238957293245389	0.0123720828831539	0.00927157273947472	0.0049975012938558	0.00744977467062089	0.00908913785892481	0.0129665851363575	0.0174082912705846	0.0208818372912117	0.0129400593809414	0.0138265352410682	0.0067764829805081	0.00404785623458088	0.0193208439986495	0.00767974906356475	0.0153286481850989	0.0162780112982965	0.00438386333316249	0.0113037704997388	0.0113174390907501	0.00875702417833365	0.0180972353557871	0.0219767671326151	0.00343128650651538	0.0195391831632936	0.0132645160691581	0.0188427409315897	0.00558325771782432	0.000899064145611459	0.0215419076327181	0.00646224136178586	0.0160311295310592	0.0277684449435725	0.0101057114677471	0.0145447302985034	0	0.0209641248403969	0.0212824681421761	0.0121593222918762	0.0140479451238308	0.014801438470324	0.0216824814238944	0.0063580150715014	0.0153419298473932	0.0172743622915787
OM3_H_3E_2	0.0157633839431132	0.0152853358028133	0.0189508717861273	0.0139007313230975	0.0118636325208202	0.0218264775482916	0.0243201797117691	0.00553009127639535	0.0203702190060371	0.0179443936875504	0.0201491395315422	0.0151006319151789	0.000962229702771412	0.00777748065966597	0.0244996131298105	0.0123482101269271	0.00987135159077054	0.0184843131132246	0.00798587147517754	0.00293212466576917	0.0333331769391236	0.0116933533999679	0.0259606709473007	0.013515093937607	0.0118757847267875	0.00799830706029323	0.0035562922528133	8.23002960625107e-05	0.00802483377962119	0.0071383200560405	0.014188351974604	0.0169167739688803	0.00164351624788616	0.0132851295079808	0.00563611634006637	0.00468667857604319	0.0253471699463678	0.00966116197018138	0.00964749321498062	0.0122078906761983	0.00286727401723315	0.00101280744053802	0.0175332822565461	0.00142514812665919	0.00770036458478782	0.00212168023952199	0.0153815011860347	0.0200651937165401	0.00057787514324767	0.0145025755994984	0.00493358104491686	0.00680572496234116	0.0108592246567308	0.00642008577662615	0.0209641248403969	0	0.000318393567798023	0.00880559457046377	0.00691689889761067	0.00616336172850852	0.000718472157911196	0.0146067956003217	0.0056228337257633	0.00369023482615807
OM3_H_3E_3	0.0160817489026946	0.0156037024503428	0.0192692241869336	0.0142191025712468	0.0121820097575921	0.0221448166767412	0.0246385058423184	0.00584848118134564	0.0206885650858334	0.0182627502987199	0.0204674866253931	0.0154189992011968	0.000643836205404547	0.00809586710229154	0.0248179382718624	0.0126665860234187	0.0101897337845596	0.0188026674938435	0.00830425753911902	0.00261373196871682	0.0336514446052184	0.0120117310952153	0.0262789877746606	0.0138334663907583	0.0121941619305867	0.00831669310134204	0.0038746842588849	0.000400693859867755	0.00834321977168917	0.00745670759915881	0.0145067223023647	0.017235134645812	0.00196190944994435	0.0136035026638452	0.00595450610726065	0.00500506948643726	0.0256654903227225	0.00997954463498527	0.00996587591007504	0.0125262669662091	0.00318566654952148	0.000694413952591102	0.0178516405225417	0.00174354141248497	0.00801875116507569	0.00244007322021589	0.0156998674981112	0.020383541192595	0.000259481592604425	0.0148209449005793	0.00525197167759266	0.0064873364175416	0.0111776045039036	0.0067384744465524	0.0212824681421761	0.000318393567798023	0	0.00912397905005362	0.00723528680051021	0.00648175077303614	0.000400078622714848	0.0149251645560095	0.00594122351035035	0.00400862671748465
OM3_H_3F_1	0.00695813070319469	0.00648004951604329	0.0101458749805468	0.00509535729735289	0.00305815099240298	0.0130217658429133	0.0155157564356603	0.00327555984983663	0.0115653565555464	0.00913930913537685	0.0113442553375596	0.00629533323857058	0.00976779486308424	0.0010281388582878	0.0156952120811544	0.00354275183936118	0.00106578982139139	0.00967927485529326	0.000819743517763185	0.0117376114695988	0.0245301141217688	0.00288786405059462	0.0171564582449619	0.00470969758781998	0.00307030376340679	0.000807307654066885	0.00524936064211249	0.00872329652012726	0.000780780337237842	0.00166731165426996	0.0053829951983528	0.0081116062764273	0.0071621151223305	0.00447972028425108	0.0031695340027808	0.00411897628316366	0.0165428765614665	0.000855593172799726	0.000841923970027425	0.0034024255089892	0.00593837376219599	0.00981837089414692	0.0087281636608056	0.0073804793295159	0.00110525653915919	0.00668395865832596	0.00657622143351922	0.011260301345224	0.00938345274847427	0.00569723825352318	0.00387207318120602	0.0156109863900699	0.00205369959483162	0.00238555659754778	0.0121593222918762	0.00880559457046377	0.00912397905005362	0	0.00188873644296023	0.00264228367715488	0.00952404531836458	0.00580146483382212	0.0031828167190529	0.00511541871855024
OM3_H_3F_2	0.00884682614249946	0.00836874983116739	0.0120345301661197	0.00698407002312993	0.00494687734670342	0.0149103731780443	0.0174043134351811	0.00138682644219203	0.013453989488948	0.0110279784851979	0.0132328919121295	0.00818403535633406	0.00787910995295545	0.000860598175548371	0.0175837651425298	0.00543147545195581	0.00295452416321559	0.0115679367734951	0.00106899351034942	0.00984895248472916	0.0264184209410226	0.00477659129410757	0.0190449776605784	0.00659841331686989	0.00495903005273648	0.00108142937187637	0.00336063599408492	0.0068345999846002	0.00110795668329468	0.000221425035342443	0.00727170555555515	0.0100002887041219	0.00527340394728124	0.00636843771014437	0.00128080027221271	0.00223024597993065	0.0184314104474575	0.00274432804892826	0.00273065887891395	0.00529114994761574	0.00404965340161874	0.00792968658423917	0.0106168384104455	0.00549177000502745	0.000783480482124217	0.00479524365483509	0.00846492079215791	0.01314893928546	0.00749476338974206	0.00758594589750533	0.00198334187057751	0.0137223936723255	0.00394243063677412	0.000496820946250351	0.0140479451238308	0.00691689889761067	0.00723528680051021	0.00188873644296023	0	0.000753548564362069	0.00763535756385323	0.00769017154894122	0.00129408302809509	0.00322669331099001
OM3_H_3F_3	0.00960035211787471	0.00912227808842257	0.0127880378376015	0.00773760420676972	0.00570041840219817	0.0156638597349786	0.0181577781554189	0.00063327811214879	0.0142074872835525	0.0117814925162423	0.0139863913150341	0.00893756446284443	0.00712557640041811	0.00161414636944433	0.0183372281653606	0.00618501507235545	0.00370806980852256	0.0123214474594954	0.001822541555291	0.00909542788888077	0.0271717795126537	0.00553013282431097	0.0197984262322606	0.00735194897027538	0.00571257107378101	0.00183497740717241	0.00260708976891458	0.0060810625292589	0.00186150469779631	0.000974973542005456	0.00802523859170208	0.0107538086762422	0.00451986175048367	0.00712197420248653	0.000527251888051649	0.00147669829457589	0.0191848652238046	0.00349787405541307	0.00348420490806062	0.00604468999639585	0.00329610840178324	0.00717615323555553	0.0113703548852538	0.00473822839277848	0.00153702872531757	0.00404170026731273	0.00921844860010298	0.0139024392922998	0.00674122833293396	0.00833947762990716	0.00122979395714354	0.0129688927891072	0.00469597426982994	0.000256727652095849	0.014801438470324	0.00616336172850852	0.00648175077303614	0.00264228367715488	0.000753548564362069	0	0.00688182304809784	0.00844370283735938	0.000540534650371709	0.0024731468770891
OM3_H_3G_2	0.0164817899306501	0.0160037456482153	0.0196692491079631	0.0146191516917805	0.0125820666117277	0.02254482462628	0.0250384972044077	0.00624855460246465	0.0210885819190001	0.0186627806132707	0.0208675047553897	0.0158190432202773	0.000243757604729161	0.00849593594258314	0.0252179283735232	0.0130666411437897	0.0105897970714709	0.0192026949503447	0.00870432588223359	0.00221365417204353	0.0340513615837221	0.0124117885428819	0.0266789672792091	0.0142335170649163	0.0125942187420547	0.00871676141439983	0.00427476052241832	0.000800772436942701	0.00874328802048689	0.00785677788773291	0.014906770236933	0.0176351701743532	0.00236198741222054	0.014003554244563	0.00635457934441579	0.00540514425738856	0.0260654743494337	0.0103796085352825	0.0103659398498227	0.0129263225954372	0.00358574354484299	0.00029433535887146	0.0182516729585299	0.00214361950252474	0.00841882018623387	0.00284015085537113	0.0160999102646313	0.0207835598114283	0.000140597035295893	0.0152209915129074	0.00565204607426836	0.00608726344153513	0.0115776647410128	0.0071385462246453	0.0216824814238944	0.000718472157911196	0.000400078622714848	0.00952404531836458	0.00763535756385323	0.00688182304809784	0	0.0153252107236553	0.00634129677074449	0.00440870282311028
OM3_H_3G_3	0.00115668230065145	0.000678593660762442	0.00434450005951708	0.000706114885656987	0.00274333098780903	0.00722049265604995	0.00971459863598252	0.00907696380555657	0.00576402765155111	0.00333790654537269	0.00554291872774182	0.000493874753480433	0.0155689476971246	0.00682958932424071	0.00989406355600924	0.00225872934684863	0.00473568533374028	0.00387788659593722	0.00662119724612481	0.0175386536879826	0.018729583129722	0.00291361798077878	0.011355390091209	0.00109177775015266	0.00273117820866736	0.00660876157148704	0.011050706628671	0.014524501494565	0.00658223465585138	0.00746875100263794	0.000418474236198013	0.0023101796882082	0.0129633896265231	0.00132175664625179	0.00897094061895466	0.00992035742935916	0.010741773607163	0.00494588031504418	0.00495954940308324	0.00239905600586776	0.0117396957368686	0.0156195210889759	0.00292675095427862	0.0131817447137215	0.00690670575266383	0.0124852524458066	0.000774767002699992	0.00545896186143311	0.0151846252930235	0.000104227792850635	0.0096734613075177	0.0214117641604747	0.00374778097413517	0.00818698145219251	0.0063580150715014	0.0146067956003217	0.0149251645560095	0.00580146483382212	0.00769017154894122	0.00844370283735938	0.0153252107236553	0	0.00898422300447742	0.0109167691459451
OM3_H_3H_2	0.0101408681874811	0.00966279591321183	0.0133285399884654	0.00827812662549868	0.00624094625466629	0.0162043460284057	0.0186982481681374	9.27434721168802e-05	0.0147479819982982	0.0123219994780485	0.0145268872381516	0.00947808294256422	0.00658505075362854	0.00215468035442364	0.0188776969161222	0.0067255417754035	0.00424860144671695	0.0128619518881973	0.00236307538173888	0.00855490817920488	0.0277121711559167	0.00607066105945178	0.0203388842556621	0.00789247253877422	0.00625309889853212	0.00237551122367227	0.00206655615073413	0.00554053434155375	0.0024020384927908	0.00151550790961087	0.00856576011607342	0.0112943201540636	0.00397933054827107	0.00766249842972004	1.3282764025487e-05	0.000936163908943911	0.0197253278496205	0.00403840600477239	0.00402473687707114	0.00658521704149452	0.0027555754919098	0.00663562772247612	0.0119108637017752	0.00419769755579083	0.00207756276471639	0.00350116832932348	0.00975896607879019	0.0144429356693987	0.00620070170228068	0.00887999814127817	0.00068925946909903	0.012428389130189	0.00523650421997169	0.000797262263381735	0.0153419298473932	0.0056228337257633	0.00594122351035035	0.0031828167190529	0.00129408302809509	0.000540534650371709	0.00634129677074449	0.00898422300447742	0	0.00193261314233781
OM3_H_3H_3	0.0120733977203439	0.0115953325310204	0.015261014360304	0.010210682013074	0.00817352452005562	0.0181367588374869	0.0206305985491364	0.00183986978630629	0.0166804273809629	0.0142544927545362	0.0164593373153466	0.0114106222146958	0.00465245864768695	0.00408728746750808	0.0208100424816835	0.00865811511043316	0.0061811966221821	0.0147944351939127	0.00429568157497638	0.00662233396432307	0.0296442261070718	0.00800324098145344	0.0222711889962362	0.00982503269033341	0.00818567704416309	0.00430811736013198	0.000133943197860177	0.00360793492012127	0.00433464450747831	0.00344811747370574	0.0104983118189373	0.0132268313167228	0.0020467229932753	0.00959506132591648	0.00194589588839018	0.000996449872735551	0.0216576500829015	0.00597100264876039	0.00595733361447283	0.0085177918370652	0.000822963904669502	0.0047030360089429	0.0138433643055448	0.00226509093673345	0.00401017020313095	0.00156855895386789	0.0116915012962894	0.0163753875118454	0.00426810672964328	0.0108125456901527	0.00124335426057919	0.0104958657440668	0.00716909168657997	0.00272987391502821	0.0172743622915787	0.00369023482615807	0.00400862671748465	0.00511541871855024	0.00322669331099001	0.0024731468770891	0.00440870282311028	0.0109167691459451	0.00193261314233781	0
