	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_9G_1	0.0291348357287551	0.0335843324025447	0.0411601837073287	0.0323524651033102	0.0419996411742386	0.0462946371906414	0.050789028949406	0.0552886730500386	0.0295718766451171	0.0406379212756352	0.0501330122596034	0.0352666869628447	0.0523166211516057	0.0491818663241046	0.0231274176085347	0.0419202471823706	0.0405863567751566	0.0425941779695302	0.0465775545447718	0.0580825336447863	0.0287448173149374	0.0367328850367018	0.0356530106931067	0.0486350416639589	0.019557829121554	0.0154430418176297	0.00984116120928041	0.0462040189149467	0.0531150963296588	0.0380739730933317	0.0499993914816357	0.0411238752076439	0.0481652535996856	0.049733083568407	0.0578482156389821	0.0280261288707318	0.045843467486236	0.0491415769491292	0.0340333581761112	0.0353455481974708	0.0568871047062893	0.0290495540456283	0.0381582183074174	0	0.0137467715648297	0.0376681149297926	0.0342415262433691	0.044048524924674	0.041196129290366	0.0464581516798448	0.0646770223425881	0.0368049886657104	0.0489826437433854	0.0414872916974883	0.0515854877055848	0.0707245474215488	0.0402917462461137	0.0447252901038724	0.0539633197667867	0.0509245226101097	0.0642081303459014	0.036135558333494	0.0452335452655961	0.0458759173020873
OM3_C_9G_3	0.0163488181150224	0.0204992149046309	0.02927764827303	0.0197566871807018	0.0304528632492752	0.0349965214871006	0.0387729409709029	0.0425646469750078	0.0176236145699744	0.02831433799524	0.0375107173954896	0.0230843716535836	0.0411807257116452	0.0371746674015763	0.0106814287281718	0.0302070703629772	0.0294828573816801	0.0304999205940496	0.034920531095754	0.045305848203782	0.019083127294434	0.0238796931421424	0.0235764688856318	0.0366185353279132	0.0298360971060736	0.0256350607351122	0.0060728524190135	0.0351787109489606	0.0407977320463306	0.0268792972563448	0.037784911523941	0.0296063389308133	0.0372706958891674	0.0375635927302363	0.0452465802579918	0.0181336834073544	0.0334816180860378	0.0372966467438467	0.0227121342791222	0.0235268997431367	0.0443396298175971	0.0161664151159819	0.0272154443701955	0.0137467715648297	0	0.0255839818335417	0.0240368332394078	0.0314113944658578	0.0284623376694534	0.0345738607754352	0.0522561992963021	0.0254370733471427	0.0368923577115143	0.0299620889016183	0.0387960924439786	0.0584395089059226	0.0285172779807427	0.0323141673405279	0.0414369377692828	0.0382956854608342	0.0516818272401386	0.0254533662593607	0.0320680784036828	0.0340942373311876
OM3_C_9H_1	0.00953305194782996	0.00834572611403361	0.00610916500450538	0.00742768691931009	0.00688428116907268	0.0119617784361954	0.0132542199848379	0.0179007301555263	0.00843947493087427	0.00387612987978382	0.0129214245054663	0.00628748203595781	0.0167241943277964	0.0121361738245709	0.0150485529199269	0.00599447675747302	0.00833325371130168	0.00530548170707952	0.0108113553755111	0.0222198629296953	0.0115968988485653	0.0048379498202978	0.00254012145693629	0.0117956954748693	0.0545350699819407	0.0510414360133689	0.0316038050965644	0.0109908004458805	0.0162040011779258	0.00530698945250305	0.0133985163359252	0.00640890963521454	0.0140996400837455	0.0131575014757978	0.0223436691863825	0.0115885607363984	0.00948257165791059	0.0129072770675456	0.00486280051945022	0.00470440718983214	0.0224754694879007	0.0101044954472652	0.00776704888018956	0.0376681149297926	0.0255839818335417	0	0.00906258145258321	0.00690127021790147	0.00489699309104133	0.00994507433617987	0.0272673692892744	0.00758268578837766	0.0143232325505544	0.00768906297433793	0.0163328923350999	0.0332305155837923	0.00722469749459095	0.00931975736568821	0.0167200293000176	0.0144460715884831	0.0274199867833746	0.0099858449482114	0.0100164193871426	0.0113692711558827
OM3_C_9H_2	0.0113242681011918	0.0117985048778454	0.00896872903527549	0.00921150976673438	0.00885185824703704	0.0124790200895072	0.0184275309112569	0.0241701721645935	0.0080934290637632	0.0104277003580819	0.0189244649676402	0.00742685733765888	0.0182276051879345	0.0163327132185848	0.013989091529408	0.00926769260249045	0.0068851024201432	0.0112087589484992	0.013145746027225	0.026701358998821	0.00575017018882738	0.0127897972334089	0.007524174852971	0.015776840852044	0.0527044204687808	0.0487658460996718	0.0296790277702597	0.0123586980459825	0.0205488826859396	0.00513268172544015	0.0174197445328775	0.00803957756103389	0.0139830840932712	0.017068918328551	0.0261492373672893	0.00650616375498094	0.0141851645923693	0.0158584981172047	0.0049813194488875	0.00572956374061631	0.0257164981512302	0.013165181622715	0.00451537324780982	0.0342415262433691	0.0240368332394078	0.00906258145258321	0	0.0148018681786738	0.0128929790853589	0.0171595675026641	0.0319138663387906	0.00513302095064978	0.0166976527497289	0.00838712896187339	0.0209250488703505	0.0376603873820435	0.00822398956860818	0.0135166319598985	0.0219725291105644	0.0194551256827893	0.0316089848806528	0.00429236145859762	0.0177485345323982	0.0129871066290426
OM3_C_9H_3	0.0151273265070379	0.0120657024274805	0.00720740170258145	0.0125529245851496	0.00791590054219852	0.0109447755007979	0.0083114652803159	0.0113121254622796	0.0148192856856713	0.00459555556182123	0.00670090730976903	0.010786480320026	0.0139675587045002	0.00786543322379833	0.0210938794559113	0.006806949086721	0.010744304792059	0.00417772238807832	0.0087373809582409	0.0163430784861856	0.0183335687572089	0.00783279824260335	0.00890432021729327	0.00775977856821263	0.0603781396207364	0.0568848855185609	0.0373487112871549	0.010321166386728	0.010844908695314	0.00988051345136935	0.00877528185428735	0.00820203945830185	0.0130434705516751	0.0086962070765025	0.0168745563167462	0.0183883753418931	0.00567681356736115	0.00944128204645042	0.0115646334627771	0.0103088208825265	0.0174957067016127	0.0154244395098481	0.011718671667554	0.044048524924674	0.0314113944658578	0.00690127021790147	0.0148018681786738	0	0.00314475342833235	0.0067204600361435	0.0212213205271684	0.0117470630911481	0.0110250348625332	0.00904022583693794	0.0110463452254909	0.0272797294574607	0.00900555221838192	0.00646249184324041	0.0106821745523431	0.00882532673274516	0.0214610633789306	0.014368298843145	0.00447443398326678	0.00966659984914855
OM3_H_3C_1	0.012154281054718	0.00892792656900854	0.00612695490818834	0.00947130572363609	0.00746638667815318	0.011406198074103	0.0110388452938693	0.0141359538245735	0.0119832301320547	0.0028803255429962	0.00917748145381331	0.00796293183025776	0.0157420277531382	0.00989390389075844	0.0181449971143711	0.00639931056953197	0.00975017516366633	0.00432370353477076	0.00963771113496689	0.018202596304296	0.0160191029295495	0.00533832697840781	0.00636223151596232	0.00954654982790689	0.0576274703758481	0.0539902908044299	0.0343648320875636	0.0113433732750291	0.0130396383758886	0.00843800201489051	0.0105326662478029	0.00742643789708054	0.013898744924852	0.010409260233169	0.0185586360465574	0.0159828498409236	0.00652655731815851	0.0109309114442182	0.0093705516597688	0.0077865757641763	0.0187414169027058	0.0126385541479975	0.0101905430546441	0.041196129290366	0.0284623376694534	0.00489699309104133	0.0128929790853589	0.00314475342833235	0	0.00909612105162829	0.0239440333479868	0.00963073317510294	0.0117089893835023	0.00817002321799317	0.0122732966921144	0.0301011498218202	0.00751311612025057	0.006425010965727	0.0131980016513335	0.0106529385321456	0.0238359065480582	0.0123738520252059	0.00514695859583885	0.00986377431770918
OM3_H_3C_2	0.0189107441272214	0.0173326371690368	0.0114583585388953	0.0171699167866817	0.0109692999126327	0.0134300066594551	0.00759564004300351	0.0118995692320938	0.0181888484390104	0.00953848004604712	0.00952192468771886	0.0156398223249358	0.0137404755659447	0.00950280313287161	0.0244353303931712	0.00998387543447886	0.0138381037701344	0.00795120465966174	0.0112531372114046	0.0191753710055199	0.020375527528115	0.0117430786684642	0.0124715910120906	0.00997439393116336	0.0625009099549096	0.0595937424287357	0.0406283266049591	0.0104590663955085	0.0127377235869847	0.012426459797816	0.0116082171550858	0.0113666273051266	0.0141904739914324	0.0114956790653407	0.0198630912802703	0.0205310061287054	0.0104437857118083	0.0116709875657391	0.0140406381855287	0.0142077004198126	0.0212428618520106	0.018687496176528	0.0147989587070912	0.0464581516798448	0.0345738607754352	0.00994507433617987	0.0171595675026641	0.0067204600361435	0.00909612105162829	0	0.0207972641828658	0.015834044463319	0.0151494960841524	0.0127282219826718	0.0155275306060042	0.026058338457527	0.0135317581662952	0.0119042013427295	0.0121736359468021	0.0124472562192892	0.0223538630138309	0.0180345581977146	0.010402447586936	0.0135724533806152
OM3_H_3C_3	0.0359460792810501	0.0320860140212387	0.0237733813758066	0.0326478976825498	0.0231889694026676	0.0200823316799288	0.0144482066401286	0.0103749524277317	0.0351346257130601	0.024086420482391	0.0147988004925369	0.0297416925579991	0.0152749508353964	0.0157025466015012	0.0417735903118385	0.0230423800496647	0.0253239934391458	0.0221697261922464	0.0188533266389351	0.0100771926966918	0.0370844001406104	0.0290220236396287	0.0290872693658844	0.0162636449631291	0.0814992009746621	0.0778205580645503	0.0580969139738116	0.0202716810339981	0.0117795127794579	0.0272141856598558	0.0149674815817184	0.0240572475535241	0.0194108779948186	0.0152464726330584	0.0107927495503974	0.0375121815415487	0.019014082146937	0.0161937477364817	0.0309523869109677	0.0294518945766242	0.0135452017437907	0.0365631889070843	0.0276806807209051	0.0646770223425881	0.0522561992963021	0.0272673692892744	0.0319138663387906	0.0212213205271684	0.0239440333479868	0.0207972641828658	0	0.0287176336566042	0.0174051354895302	0.0239268849232366	0.0151793896498361	0.00638369815589497	0.0250006900081555	0.020417162763925	0.0108391150153737	0.0143221444512494	0.00439603643629235	0.0303196395210053	0.0211775624984286	0.0199722150283891
OM3_H_3D_2	0.010951403203852	0.00906006780403759	0.0052709393904249	0.00733523164835889	0.00610840408620008	0.00968522575469711	0.0159275095412029	0.0207693160917686	0.00864676813568383	0.00719093332881761	0.0153144417607646	0.00394606609774603	0.0162847285449505	0.0133145884716858	0.0150306290016391	0.00653126827455801	0.00433909323709103	0.00839836677680322	0.0101365428734733	0.0224522596967384	0.00972280805486434	0.0108119016903961	0.00604747767338959	0.0125958477300949	0.0549301408465815	0.050716157725005	0.0310834388580484	0.011018866035921	0.0170093970444176	0.00424096260780144	0.0137994487958593	0.00530582489349949	0.0120776578875456	0.0134948536283489	0.0219106681465067	0.0101073781584606	0.0102299454482217	0.0126655916152712	0.0059361416101517	0.00361805751062704	0.0212529639405211	0.0130112830059526	0.00274629482291344	0.0368049886657104	0.0254370733471427	0.00758268578837766	0.00513302095064978	0.0117470630911481	0.00963073317510294	0.015834044463319	0.0287176336566042	0	0.0125116018262448	0.00492425830557298	0.0163981768081785	0.034744152368047	0.00378821513151523	0.00913045667515625	0.0184404785833687	0.015398698767981	0.027959896697616	0.00277079877091341	0.0138622574136658	0.00913333905418554
OM3_H_3D_3	0.0212770347179872	0.0171374431728342	0.00876244343865721	0.0173320366405605	0.00887818904301117	0.00592897982617394	0.00964409584615502	0.0116934845940703	0.0200886841142027	0.0105859763674857	0.00767266236900165	0.0139225963376612	0.0092688179290105	0.0063367564963838	0.0265182093008983	0.00919476773994261	0.00996063010975912	0.0096446248011473	0.00554452598614238	0.0104103677672777	0.0220046365100873	0.016736639708458	0.0149644916655063	0.00557958962724261	0.066644684450901	0.062343681658792	0.0424840374353171	0.00959020564958874	0.00641186383959481	0.0128008717091832	0.00430555267978117	0.00951328687783404	0.0079390773734002	0.00426076379480582	0.00955046196313226	0.0224298061270906	0.0054229212232083	0.00460560005639411	0.0166446535936195	0.0142507378014562	0.00910657819024255	0.0227413129145319	0.0121885888713442	0.0489826437433854	0.0368923577115143	0.0143232325505544	0.0166976527497289	0.0110250348625332	0.0117089893835023	0.0151494960841524	0.0174051354895302	0.0125116018262448	0	0.0084715000750737	0.00574755224761796	0.0235058468170902	0.00896673790335896	0.00538197213858588	0.00843570873992284	0.00547081466653564	0.0158301169130837	0.0139191640771695	0.0114075885506392	0.00381366074262576
OM3_H_3E_1	0.0145616291169304	0.0118947120141549	0.00204723244682345	0.010896043109007	0.00186097491398137	0.00508452410701628	0.0112978268607608	0.0163956299404618	0.0126016574454415	0.00543474470913833	0.0111074385098904	0.00730862958974009	0.0115244518475206	0.00851506909279733	0.019374709911323	0.00277958479575038	0.00201781552570526	0.00518980423340475	0.00521872527473803	0.0183230562196715	0.0136844130720208	0.0115541237770323	0.00775599479081137	0.00779852855882513	0.059427201246432	0.0553770934783382	0.0357198705097907	0.00663383891801446	0.0123322689855286	0.00443470989957286	0.00915047206817852	0.0017071544488382	0.00769148402620274	0.00881319165750275	0.0177977447665019	0.014157918556334	0.0061622729756983	0.00780018878132437	0.00852157761140399	0.00660894970486772	0.0175256395018676	0.0161594193877042	0.0039445852322031	0.0414872916974883	0.0299620889016183	0.00768906297433793	0.00838712896187339	0.00904022583693794	0.00817002321799317	0.0127282219826718	0.0239268849232366	0.00492425830557298	0.0084715000750737	0	0.0127197905537637	0.0298833404729875	0.00202540994831639	0.00562823453154421	0.0138788104536531	0.0112014292790062	0.023356099337868	0.00660024812526718	0.0116405450854141	0.00476545359258562
OM3_H_3E_2	0.0230121242545327	0.0183543491167664	0.0121683421271145	0.0193519190193049	0.0127732147126	0.011129876149277	0.0102909775977464	0.0086602506646461	0.0226049027252753	0.0125069931482437	0.00618378746342012	0.0165832649933507	0.0127647331841303	0.00834358697569986	0.0286779387036276	0.012600145436127	0.0145685008431636	0.0118253424395887	0.00978418832938997	0.00652785485975307	0.0257214020745225	0.0173389709768142	0.0173152021792343	0.00799080303831976	0.0684296898448746	0.0642218063302056	0.0443541494033725	0.0136862885702705	0.00595719511996467	0.0165543152843783	0.00591241906482774	0.0133881121682246	0.0129720545234413	0.00622803291847525	0.00663220861765045	0.025965805815297	0.00731240333946072	0.00811931493293726	0.0197241646082172	0.0172398223902662	0.00661179825767475	0.0240748408907731	0.016557993101092	0.0515854877055848	0.0387960924439786	0.0163328923350999	0.0209250488703505	0.0110463452254909	0.0122732966921144	0.0155275306060042	0.0151793896498361	0.0163981768081785	0.00574755224761796	0.0127197905537637	0	0.0215057683079662	0.0127576148367988	0.00754144037854788	0.00642614088089689	0.00336630031191551	0.0133355589822977	0.0183321667227547	0.00947699306276904	0.00883336426710518
OM3_H_3E_3	0.0421148076810379	0.0383858031307209	0.0298359326980435	0.0388739335005227	0.029086646412203	0.0257771335872704	0.0201176140268482	0.0163906163579347	0.0412182632226941	0.0302019330833915	0.0210320419806196	0.0359397645485607	0.0202081354398318	0.021650389527285	0.0479215325489221	0.0289772731492551	0.0311485115109223	0.0281716006803763	0.0247141492404458	0.0160131035349923	0.0428683245134164	0.0350935248706344	0.0351311106913248	0.0222620650432603	0.0875491829957319	0.0839852358695524	0.0643172456937515	0.0256375770149592	0.0179930098812615	0.0330480197842572	0.0211291769683915	0.0299658871679554	0.0246760597580831	0.0213801299593902	0.0165756730301225	0.0433405158083923	0.0252404989662699	0.0221077259044992	0.0368482240202776	0.0355214778380658	0.0191343947797204	0.0426681535099983	0.0335218336625886	0.0707245474215488	0.0584395089059226	0.0332305155837923	0.0376603873820435	0.0272797294574607	0.0301011498218202	0.026058338457527	0.00638369815589497	0.034744152368047	0.0235058468170902	0.0298833404729875	0.0215057683079662	0	0.0310854091511561	0.0266890262964224	0.0171219962579387	0.0206827389508396	0.00908221514884773	0.0362191789999529	0.0273888744217237	0.0259829666510998
OM3_H_3F_1	0.0131085053519134	0.0100996690796215	0.00208130700626259	0.00925483506458452	0.0034247569434878	0.00674282629241203	0.0125427986327363	0.0170912745098968	0.011367135728551	0.00496652137709178	0.0116466726815222	0.00558932405465256	0.0133096478740358	0.00973776551355371	0.0179840792820311	0.00383352440796252	0.00321579262824684	0.00563718847426097	0.00673828780319778	0.0187393574943545	0.013137567228747	0.0105278197217954	0.00683339850067983	0.00897296940963084	0.0581267443876063	0.0539785612305832	0.0342312490477329	0.00859369305222491	0.0132577790834383	0.00470537329770942	0.010049062846108	0.00298954310065913	0.00954319011298884	0.00975729797872607	0.018261089165475	0.0135018000441952	0.00649926127557669	0.00909695134242407	0.00797151396943521	0.00545774534926448	0.0177757289194124	0.0148265947821452	0.00408233171220315	0.0402917462461137	0.0285172779807427	0.00722469749459095	0.00822398956860818	0.00900555221838192	0.00751311612025057	0.0135317581662952	0.0250006900081555	0.00378821513151523	0.00896673790335896	0.00202540994831639	0.0127576148367988	0.0310854091511561	0	0.00544550932665741	0.014683784119689	0.0116241779993089	0.0242314170240825	0.00596127013270749	0.0110557196258477	0.00563684478809013
OM3_H_3F_2	0.0163188462361006	0.0122631990630133	0.00469675091019734	0.0125712181300271	0.00574550275324097	0.0066828366642016	0.00921054207019906	0.0121715221642064	0.0154241256171986	0.00546783556973894	0.00675989328588372	0.00948257045139407	0.0116261932433705	0.00633651857252876	0.0218686737433004	0.00550159688764139	0.00762498386032972	0.00521170073074302	0.00526087950409507	0.0136662566565104	0.0182124614117007	0.0113594183980747	0.0100388104018864	0.00554984692840725	0.061978820345118	0.0578933026734188	0.0380395907335217	0.00891130665732984	0.00871646841346274	0.00911422944090592	0.00573844505717918	0.006169808393038	0.00953953799554203	0.00559400719947551	0.0134720639019802	0.0184694184552933	0.00189774803994759	0.0061030954352467	0.0122314780243313	0.00979134263217716	0.0132666611386446	0.0175751527334902	0.00930843634667318	0.0447252901038724	0.0323141673405279	0.00931975736568821	0.0135166319598985	0.00646249184324041	0.006425010965727	0.0119042013427295	0.020417162763925	0.00913045667515625	0.00538197213858588	0.00562823453154421	0.00754144037854788	0.0266890262964224	0.00544550932665741	0	0.0098387073707529	0.00639511539343539	0.019516832504888	0.0113362338362673	0.00727178941505455	0.0041355504332522
OM3_H_3F_3	0.0251357791088297	0.0212710640511127	0.0133472565813052	0.0218355297032753	0.0131246688859489	0.0112506374781773	0.00564826027359691	0.00349277709945765	0.0244221460061025	0.0133660762160003	0.00404604429219972	0.0190438082361176	0.00959351490635589	0.0059205513984461	0.0309797449389236	0.0128004207735077	0.0155600701630385	0.0116642812583171	0.00935817548212152	0.00721394431810547	0.0268794995287102	0.0183983705800983	0.0184288303415365	0.00634918512227196	0.0707698428456943	0.0670172354650409	0.0472718457808348	0.0117748338272134	0.00244189625088294	0.017083863796066	0.00496619572467647	0.0139368668643037	0.0118873272306657	0.00529884610679591	0.00791556915574316	0.027207286289525	0.00835876931990911	0.00697324238817067	0.0205376283314184	0.0188510666710691	0.00986611575617785	0.0258237627309926	0.0177438845452748	0.0539633197667867	0.0414369377692828	0.0167200293000176	0.0219725291105644	0.0106821745523431	0.0131980016513335	0.0121736359468021	0.0108391150153737	0.0184404785833687	0.00843570873992284	0.0138788104536531	0.00642614088089689	0.0171219962579387	0.014683784119689	0.0098387073707529	0	0.00398540604707974	0.0108338764976707	0.0203865452549886	0.010863393042104	0.0103951025976393
OM3_H_3G_2	0.0221439902536025	0.0179407645314505	0.0105712815058633	0.0186317978107113	0.0108168515792965	0.00938372645052587	0.00693701037018395	0.00658557415370955	0.0215177094878206	0.0107461693954784	0.00308357661191549	0.0157940970300391	0.010356497464499	0.00526857479286383	0.0279230958504097	0.0105296595210054	0.0130481733871057	0.00954047689169152	0.00755342987200582	0.00780263985625445	0.0243091849339258	0.0159437919794017	0.0157906858327721	0.00510654306963379	0.0678317303028809	0.0638628041835253	0.0440318027985331	0.0110324767075549	0.00351720382757516	0.0147380942372411	0.00321446859266636	0.0115347217622265	0.0109755186749838	0.00357004999610528	0.00808398661755858	0.024592003382954	0.00536031273239094	0.00569915292000477	0.0180699379924769	0.0159674189743429	0.00891669938217515	0.0230504522310041	0.0151297996213653	0.0509245226101097	0.0382956854608342	0.0144460715884831	0.0194551256827893	0.00882532673274516	0.0106529385321456	0.0124472562192892	0.0143221444512494	0.015398698767981	0.00547081466653564	0.0112014292790062	0.00336630031191551	0.0206827389508396	0.0116241779993089	0.00639511539343539	0.00398540604707974	0	0.0134154415032242	0.0174218389708449	0.00843482989896654	0.00761552030582617
OM3_H_3G_3	0.0355470891827545	0.0312975238316329	0.0233058524304906	0.0320003984383745	0.0229442179175581	0.0194773514613543	0.0154821853026217	0.0112143825627779	0.0347892925196739	0.0239079578032776	0.0147691384735166	0.0289904189916722	0.0156416606690727	0.0158007274650341	0.0412976809208781	0.0229093034450178	0.024801966902906	0.0222414957796499	0.0185034759321944	0.00728303898203002	0.0369135121458048	0.0290622255378444	0.0289567813859945	0.0161434367730068	0.0812070857237515	0.0772173606355529	0.0573787048547973	0.0206550760634596	0.0113226361396024	0.0270962761162132	0.0143956452162976	0.0237836972980483	0.0191375133608435	0.0147069601775558	0.00764013633431757	0.0373381049087256	0.0184321250293962	0.0157903846333509	0.0309217515732166	0.0290374573532191	0.0101017669726144	0.0363953883465554	0.0271914225541108	0.0642081303459014	0.0516818272401386	0.0274199867833746	0.0316089848806528	0.0214610633789306	0.0238359065480582	0.0223538630138309	0.00439603643629235	0.027959896697616	0.0158301169130837	0.023356099337868	0.0133355589822977	0.00908221514884773	0.0242314170240825	0.019516832504888	0.0108338764976707	0.0134154415032242	0	0.0294691622048131	0.0208551216186408	0.018963502732383
OM3_H_3H_1	0.0123002541445652	0.0110765336804914	0.00755827009235396	0.00905353446479101	0.00789991860216101	0.0105883238622058	0.0178132069503394	0.0229205595456191	0.00960520952809977	0.00984547803379255	0.0175352762392484	0.00619981772194236	0.0171372983665374	0.0150938180564362	0.0154201566586217	0.00858260293137558	0.00528852222400714	0.0107774207141699	0.0115914201376583	0.0241743963973457	0.00905927743903311	0.0133393383087007	0.00834051390162463	0.0143675518208214	0.0546715561554845	0.0503368738673392	0.0309215502836836	0.0120491689001049	0.0187504238335865	0.00582046608288585	0.0155713635999955	0.00715625454630335	0.0125875387642179	0.0152455623294825	0.0234453812363854	0.00963644662990941	0.0124122834528535	0.0141550743869831	0.00729395405000877	0.00583184404207078	0.0226531083827591	0.0145322463964249	0.00343418074965416	0.036135558333494	0.0254533662593607	0.0099858449482114	0.00429236145859762	0.014368298843145	0.0123738520252059	0.0180345581977146	0.0303196395210053	0.00277079877091341	0.0139191640771695	0.00660024812526718	0.0183321667227547	0.0362191789999529	0.00596127013270749	0.0113362338362673	0.0203865452549886	0.0174218389708449	0.0294691622048131	0	0.0165651321792223	0.010512625058414
OM3_H_3H_2	0.0161564871307474	0.0121271243682539	0.00981295025498668	0.0135359890581203	0.0110755542227602	0.0133795659864579	0.0107818406021559	0.0110940728551217	0.0165844372704941	0.00744643625286796	0.00711302825870875	0.0121708390461838	0.0165376702437629	0.0100869482577226	0.0221917467734185	0.0101399756511469	0.0135521545359022	0.00789340316593394	0.0112735892858102	0.0149101821383045	0.0210410284787809	0.009073848460708	0.0113984228801249	0.009875108724357	0.0610728904960143	0.0573921162048243	0.0378038736986274	0.0139137391200264	0.0114143949198185	0.0131731459077166	0.00986353850395777	0.0113237466212194	0.0158014735446716	0.00993852060495198	0.0156857426099389	0.0209730074438573	0.00710366298417312	0.0113710881207727	0.0144802789987397	0.0125922570048102	0.0160432185324972	0.0164326112773416	0.0145248791001261	0.0452335452655961	0.0320680784036828	0.0100164193871426	0.0177485345323982	0.00447443398326678	0.00514695859583885	0.010402447586936	0.0211775624984286	0.0138622574136658	0.0114075885506392	0.0116405450854141	0.00947699306276904	0.0273888744217237	0.0110557196258477	0.00727178941505455	0.010863393042104	0.00843482989896654	0.0208551216186408	0.0165651321792223	0	0.0112588279388983
OM3_H_3H_3	0.0185226890661528	0.0149535061013847	0.00543975867974699	0.0146381543395822	0.0052684928139072	0.00302225500232063	0.0094223612028029	0.013429169032578	0.016961600394634	0.00798249673358849	0.00856944910914305	0.0110550071845984	0.00889034065609729	0.00594747376581584	0.0235875399413405	0.00582028456678261	0.00617880288773156	0.00702228523873353	0.00303157571945748	0.0139331010272441	0.0183865353704983	0.0145039146852851	0.0118724920861357	0.00505579702618133	0.0637391052526533	0.0595480396017138	0.0397687922147618	0.00685274430522824	0.0084670323438885	0.00912091033062633	0.0054439041154493	0.00586984691102151	0.00595232410000837	0.005147444794532	0.0132132106164783	0.0188616297086167	0.00434978480019474	0.00429937589059185	0.0131673796597249	0.01098741589077	0.0129183574771789	0.0200586429573295	0.00847294108609559	0.0458759173020873	0.0340942373311876	0.0113692711558827	0.0129871066290426	0.00966659984914855	0.00986377431770918	0.0135724533806152	0.0199722150283891	0.00913333905418554	0.00381366074262576	0.00476545359258562	0.00883336426710518	0.0259829666510998	0.00563684478809013	0.0041355504332522	0.0103951025976393	0.00761552030582617	0.018963502732383	0.010512625058414	0.0112588279388983	0
