	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_1	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_9H_3	0.0496072742853288	0.0266132997760656	0.00804388559084921	0.0148594869592467	0.0484019084657429	0.0487135361471883	0.0452714923878969	0.0247002552170571	0.0299504171944736	0.0133586689505809	0.0146725438748186	0.00649878058332049	0.00959878116198563	0.00752081128902973	0.0273507079435456	0.0252387524993848	0.0149523370490164	0.0103150100477764	0.0120734384772199	0.0531126353490981	0.0413755410002497	0.0488344422794066	0.0438135677479029	0.0310279807664135	0.0235258374346278	0.0143551593126064	0.0299006245671745	0.0106508835252803	0.00795218271362755	0.0284468196221181	0.0138203110931734	0.0113016967891137	0.02550361810046	0.00727381872872573	0.0338378905010589	0.0239790133930534	0.0136079436089046	0.0147635339498053	0.02762303339565	0.0100344800396501	0.0144819168867416	0.0236429880853517	0.030398113670139	0.029182402444562	0.0232823191044311	0	0.0294793074897598	0.0296688842300262	0.00746574724016993	0.0304720116600356	0.0106001599526937	0.0114301171036138	0.0401356298062694	0.00800777783009807	0.0266808882998557	0.0253129675102238	0.00692242428739878	0.0204867102472001	0.032128714914949	0.00550498606024953	0.0336646353553074	0.0412782063876111	0.0424169354049353
OM3_H_3C_1	0.0213658823124858	0.00631699044863235	0.0260468860497273	0.0160691188094763	0.0192992137566779	0.0196536471463911	0.0166790600270672	0.00628845276609502	0.00720578437409372	0.0162138002600918	0.015224962733021	0.0358084573088472	0.0206160810645603	0.0224974869751638	0.00465464446659044	0.00738814509422287	0.0439242806600575	0.0197226020875704	0.0193693672902996	0.0245713329385188	0.0120146752656744	0.021255753468794	0.0149724145805066	0.0095213729608651	0.00740142674372155	0.0151914414686159	0.00379091298572875	0.0223783280946375	0.0350218807794807	0.0559922702097753	0.0162375902740646	0.0204795494805596	0.00904850256394938	0.0239624501700704	0.00917339974604406	0.00637535762678402	0.0197179151780428	0.0156884811594736	0.00528171860233764	0.0197233745389518	0.0168195173922707	0.0092825905245239	0.00482556554696738	0.00438513230779338	0.00639370774701881	0.0294793074897598	0	0.0038900960614098	0.0229567011448386	0.0058691873392857	0.0202490180655145	0.0186048036017138	0.0120475249034749	0.0363346963836983	0.00736081640749933	0.00879405046366761	0.0247977372763693	0.00986055957270357	0.00785717762698499	0.025006347632698	0.00471865581101846	0.0129116513593668	0.0151399211794729
OM3_H_3C_2	0.0225587800493111	0.00395171042263951	0.025668640035789	0.0154295895971586	0.0187961301132365	0.0194535687122485	0.0156218668634771	0.00894104564728437	0.00344236288683986	0.0164764876847221	0.01573627442725	0.0359274264346011	0.0213749916041449	0.0226514565548581	0.00746303918118521	0.0059128853847925	0.0443323286066565	0.0205602891650126	0.0186991537865624	0.0235608773831524	0.012554525155871	0.0195937046349546	0.0150870390696151	0.0058510345694478	0.00632951175490165	0.0158066354007188	0.000705747965485506	0.0236510361171781	0.0358190780829706	0.0569993219460589	0.0170993455157267	0.0217849337503925	0.00644439813602031	0.0235223629388527	0.00579912670407262	0.00586525897444279	0.0211087716247085	0.0166781093140519	0.00239734262832863	0.020398369320177	0.0160437132442154	0.00711732905996229	0.00245064461954191	0.00266288835843147	0.00763599725558199	0.0296688842300262	0.0038900960614098	0	0.0226778647754759	0.00210346968576294	0.0202373896022526	0.019039388522586	0.0105553009768093	0.0369355252260181	0.00436603805065515	0.00734555296017576	0.0251648825196282	0.0107269760140118	0.00477395475109943	0.025571339672902	0.0054479296782528	0.0123164415355101	0.0135250611280944
OM3_H_3C_3	0.0434474928654151	0.019497007559862	0.00602602872037833	0.00767432628445856	0.0414583348541371	0.0418870603191765	0.0381983272922111	0.0189110192691151	0.0226987306943441	0.00713779907839919	0.00883392971108746	0.0134684782841643	0.00640883476484523	0.00346656687130458	0.0213167058276819	0.0182368402779915	0.0222030969768348	0.00673009162883572	0.00487283968104409	0.0460001426680777	0.034746867279396	0.0415875741309741	0.0371144541421824	0.0236923122367733	0.016502091556829	0.00856744400328021	0.0229293996826714	0.00984260879542967	0.0149698520712493	0.0358599158038359	0.00879592660819725	0.00929038430817358	0.0182261606017314	0.00141657691868703	0.0265500230010918	0.0171049609084653	0.0111674603882978	0.00983386817969991	0.0205250252529816	0.00595238924244816	0.00718813975215999	0.0163328267128038	0.0234124120782016	0.022264209972302	0.0169332027073779	0.00746574724016993	0.0229567011448386	0.0226778647754759	0	0.0233172570804782	0.00516618144971054	0.00630407985770154	0.0330338804793683	0.0153681263863267	0.0194252328444488	0.0183755278499699	0.00631459294385044	0.0143524758868103	0.0249500209947942	0.00609012385977262	0.0270035463896492	0.0343976705392817	0.0352869912347919
OM3_H_3D_2	0.0231868832417627	0.00463916786144933	0.0260736426363717	0.0159204337556593	0.0183569557410267	0.0192860680656643	0.0149308962592992	0.0109265272749764	0.00161199723555929	0.0174906853747907	0.0169258473044591	0.0366956156026918	0.0225466579642588	0.0234214510792208	0.00955181894221127	0.00611792301271501	0.0451262483541705	0.0217208591834855	0.0191223583657563	0.0227059935128454	0.0128915974876423	0.018444510488034	0.015274299906308	0.00383424895481454	0.00727072541314935	0.0169666763324468	0.00248621160917327	0.0250440153604058	0.0368980259182258	0.0580459205108986	0.0182276868711789	0.0231557490030595	0.00593997791519095	0.0240607016379347	0.00392927276331976	0.00712371695332728	0.0226194414665473	0.0180524186904234	0.00308797499046391	0.0215047214690801	0.0164622929038106	0.00718237758286702	0.00233356911715817	0.00316039438331009	0.00933633851523887	0.0304720116600356	0.0058691873392857	0.00210346968576294	0.0233172570804782	0	0.0208903695955644	0.0201382229430995	0.00972753573603615	0.0379167698119219	0.00405453221243004	0.00724269928230353	0.0259488551175902	0.0118669131721183	0.00302480602255825	0.0265159764930932	0.0061632198412761	0.0117358796883364	0.0128812079385104
OM3_H_3D_3	0.0413223284983289	0.0176826771857903	0.00604695952668438	0.00552773539410852	0.0388802786451969	0.0395848416192672	0.0356684430543183	0.0165380643192523	0.0203121763110127	0.00623310044001535	0.00824166425414687	0.0169835915838506	0.00711481071388428	0.00320004941980563	0.0192041031730518	0.0151818157959495	0.0244485808611654	0.00594536831638319	0.00396344821442178	0.0432646960585623	0.0322012007676633	0.0390211799932144	0.0349617071825539	0.0212757088209541	0.014595958797711	0.00693952547501579	0.0205954200934319	0.010669232085721	0.017511518695715	0.0376993403814412	0.00561991070492624	0.0088880061757926	0.0157124903832027	0.0057622856070584	0.0241948261099544	0.0150466098578525	0.0117357468304561	0.00922797846132193	0.0183056089345895	0.00560306565214174	0.00550095132068006	0.0143713561490796	0.0205439172507199	0.0193038987928835	0.0146905501269877	0.0106001599526937	0.0202490180655145	0.0202373896022526	0.00516618144971054	0.0208903695955644	0	0.00716706025119391	0.0304444238974832	0.0181644060202372	0.0172069199496726	0.0150004273620141	0.00524490097465333	0.0107592665356316	0.0221719198999195	0.00661871320498344	0.0239773561216556	0.0312280725766538	0.0334662575695515
OM3_H_3E_1	0.038248835253292	0.0159903743498955	0.0115330891021323	0.00728309904494654	0.0375069263833048	0.037572912997633	0.0345504624240997	0.0136784073577604	0.0199130828931442	0.0030082633031958	0.00338909163199572	0.0174336776752087	0.00300052306881095	0.00655017503745193	0.0161048345188394	0.0156446418505424	0.0261367630152449	0.00369768277017722	0.0071668997108113	0.0425751516030934	0.0302751383466216	0.0385277753948319	0.032569733285434	0.0214676878463956	0.0129163702745351	0.00388809124693791	0.0191613723171562	0.00623691586686379	0.0169991491998567	0.0386382149494722	0.00563776920306853	0.00536808209038737	0.016151448075241	0.00769611367027097	0.0237588045813679	0.0131896942233078	0.00569460203396112	0.00373832398705887	0.0171150483577	0.00300623142557068	0.00742675354340064	0.0138807718293333	0.020152032748208	0.0189714949947284	0.012237465399147	0.0114301171036138	0.0186048036017138	0.019039388522586	0.00630407985770154	0.0201382229430995	0.00716706025119391	0	0.0295808260600056	0.0181171279071537	0.0166689762520537	0.0163013397927186	0.00945036867940475	0.010954381967279	0.0222528713419301	0.00817969231711294	0.0230607543376213	0.0309708639428845	0.0315413822482629
OM3_H_3E_2	0.0168517678204118	0.013882722604181	0.0356431378287297	0.0256130893808638	0.00889265979885618	0.0105881408950005	0.00528001382008693	0.0182599763202167	0.0105569341380826	0.0270208511802553	0.0262722686085813	0.0463813452461146	0.0319145366103793	0.033030844958838	0.0159245629635288	0.0153346232893721	0.05473807053512	0.0310624607174161	0.0288185802486977	0.0130271962297263	0.00686756765861729	0.00922340803608441	0.00848285919740427	0.0105515607402485	0.0167709040266116	0.0263426318625789	0.0104352845528387	0.0340654159474968	0.0463555755086698	0.0674197093524149	0.0274653047445358	0.0321931587522475	0.0153166786599981	0.0337838719592668	0.00717280684740535	0.0163948777354334	0.0313841858970153	0.0271360459361709	0.0125852770030385	0.030927360225747	0.0261639114372854	0.0168625152644271	0.0099578505575381	0.0112686742000347	0.0178918109476808	0.0401356298062694	0.0120475249034749	0.0105553009768093	0.0330338804793683	0.00972753573603615	0.0304444238974832	0.0295808260600056	0	0.0474695357453224	0.0137179683936496	0.0159669218578123	0.0354289667932638	0.0207462666244472	0.00871055225866942	0.0360156502176743	0.00816068081102516	0.00456017791181187	0.00613158134329586
OM3_H_3E_3	0.0556956351861494	0.0339543539241096	0.0153866219580538	0.0226455540282203	0.0554758475561223	0.0555820838593497	0.052519429288655	0.0310010342840863	0.0375217122406078	0.0204782605954311	0.0214268728718108	0.00458011083514774	0.0157741606102289	0.0150627929841645	0.0337181933452838	0.0327487633038942	0.00897505119307443	0.0166571600618173	0.02002074351283	0.0604398208424625	0.0481318470382473	0.0563366692752348	0.0505474613968229	0.0387489317534537	0.0308395600743941	0.0212110842526744	0.0371216595783474	0.0149471373741875	0.00225546898424047	0.0209610950219155	0.0205251574585882	0.0164035759179077	0.0332138865563705	0.0152495261516486	0.0414227367258186	0.0311643079557481	0.0182622217453364	0.0209692773170745	0.0349929148107655	0.016639402272235	0.022342125770247	0.0312774427924076	0.0377544076426555	0.0365034296984564	0.030066499877555	0.00800777783009807	0.0363346963836983	0.0369355252260181	0.0153681263863267	0.0379167698119219	0.0181644060202372	0.0181171279071537	0.0474695357453224	0	0.0342531016198316	0.0328833287880915	0.0136264982323474	0.0274712568236541	0.0396961810022062	0.0119492652968594	0.0406644902350256	0.0485025566418806	0.0496231332244955
OM3_H_3F_1	0.026756895192487	0.0027902348732142	0.0222257853412046	0.0120473593036266	0.0223836322672308	0.0232257411449989	0.0189154599728309	0.0101072381734064	0.00330963841171791	0.0139681260612022	0.0136289805348316	0.0328473321623991	0.0191632383869983	0.019710301313684	0.00969380162173118	0.00368098162147598	0.0413587673858008	0.0183862402421055	0.0151822424535778	0.0266312682566889	0.0167397122318098	0.0221879471296462	0.0190458628000568	0.00494485396228569	0.00419913982114699	0.0136675227115701	0.00478389692360476	0.0219656253940676	0.033338636775997	0.0545098078442325	0.0150520380944052	0.0201060355840031	0.0025007253452677	0.0201150699904677	0.00717709628259438	0.0046515589854271	0.0197814462249727	0.015031558042215	0.00232600793235887	0.0180795738510608	0.0125299853269283	0.00315303165938867	0.00499721136511076	0.0045869540621034	0.00755668036887273	0.0266808882998557	0.00736081640749933	0.00436603805065515	0.0194252328444488	0.00405453221243004	0.0172069199496726	0.0166689762520537	0.0137179683936496	0.0342531016198316	0	0.00507053230456016	0.0223478177303584	0.00934346475480003	0.00591711707202959	0.0229461002274683	0.00947331468191127	0.0156332508291924	0.0164581833737859
OM3_H_3F_2	0.0293342456329836	0.00719793841816038	0.0199851932735398	0.0107268349404763	0.0245913303513885	0.0258667878541911	0.0212206124288473	0.0106817847541919	0.00659233308317825	0.0133193473747176	0.0134990057850707	0.0316696119488001	0.0182686313780821	0.0179119566493619	0.0114105888762466	0.00184779818263937	0.0394306327189664	0.0170511732274723	0.0138212783012853	0.0284666386077776	0.0189705961549072	0.0242330099686944	0.0219335143357603	0.00732539485335624	0.00655092249027642	0.0128318175736507	0.00799627021105675	0.0212091765655775	0.0319843217996754	0.0524436049470523	0.0131610612197334	0.0189642481474658	0.00345406375554464	0.0190053701109278	0.0100249068794403	0.0067440370061073	0.019623333723076	0.0148227323161844	0.00626801103081951	0.0168823787356562	0.0113382020942646	0.00534632380863201	0.00641747018691225	0.00542871176790087	0.00843894748966453	0.0253129675102238	0.00879405046366761	0.00734555296017576	0.0183755278499699	0.00724269928230353	0.0150004273620141	0.0163013397927186	0.0159669218578123	0.0328833287880915	0.00507053230456016	0	0.0200093819342112	0.00699873773997199	0.00749993067257812	0.021101610884139	0.0105096505471457	0.0165541928448878	0.019992864531879
OM3_H_3F_3	0.0455635458255409	0.0226662166337162	0.00500113380578521	0.0106773929015909	0.0437213390453263	0.0443415661265727	0.0406177596105343	0.020435564819654	0.0254490944261306	0.0100053840224583	0.0117037374278449	0.0130252351372747	0.00768315321553465	0.00335207561924535	0.0233059015984288	0.02021405790521	0.019555037369579	0.00694573195315384	0.00851168095110672	0.0482221269658939	0.0368045522403027	0.0440953823472724	0.0396239120102442	0.0264744200256917	0.0195110588579774	0.0105607196381752	0.0254982681780432	0.00992638089390215	0.0130139644643021	0.0325373190824123	0.00882326754112866	0.0088489963269767	0.0209115227868632	0.00657541213610385	0.0293419923989049	0.0198536711501518	0.0124285884489288	0.0119404844134825	0.0233122709588245	0.00693572191663337	0.0105716158498032	0.0195355521183962	0.0254906940666705	0.0242095416369303	0.0190629129973537	0.00692242428739878	0.0247977372763693	0.0251648825196282	0.00631459294385044	0.0259488551175902	0.00524490097465333	0.00945036867940475	0.0354289667932638	0.0136264982323474	0.0223478177303584	0.0200093819342112	0	0.0151430036549844	0.0272601161885463	0.00292567413440289	0.0286360503911802	0.0360289959092087	0.0384670725581796
OM3_H_3G_1	0.0309839865070338	0.00953873518529379	0.0166515917801353	0.00788401722689452	0.028733311412611	0.0294040044600057	0.0258096768971928	0.00711316427893429	0.011861822429563	0.0082124927883152	0.00815295853419253	0.0269656170166468	0.0123912028627581	0.0131838214864524	0.00960226285594043	0.00658587961571574	0.0345353091033923	0.0110247253705014	0.0108951205497774	0.0334408965341381	0.0217805043330567	0.0296761713344651	0.0248184599525632	0.013486436237718	0.00686393862567284	0.00708221584597803	0.0110900574639005	0.0148046761338191	0.0262862808053016	0.0468316944405337	0.0069771301706287	0.0124429287520578	0.00866647039807417	0.0153442400646905	0.0155746793067307	0.00656223717611376	0.0132886216032087	0.00884218966856347	0.00950137573255983	0.0110868721692663	0.008795455667441	0.00795565128333939	0.0109125962487733	0.00955962399784787	0.0055526901350759	0.0204867102472001	0.00986055957270357	0.0107269760140118	0.0143524758868103	0.0118669131721183	0.0107592665356316	0.010954381967279	0.0207462666244472	0.0274712568236541	0.00934346475480003	0.00699873773997199	0.0151430036549844	0	0.0133024930504202	0.0157030122894817	0.0135279880990736	0.0211554882670121	0.024214497974647
OM3_H_3G_2	0.0237728074489718	0.00740217625969866	0.0271294712219564	0.0173590345729399	0.0175520746426045	0.019018850364068	0.0139681884263646	0.0132611135680079	0.00288556062873331	0.0194623598258548	0.0191229470592302	0.0383911305337142	0.0245590091503206	0.0249144401592681	0.0120816475091605	0.00708337727504947	0.046575448685626	0.0235864842308029	0.0204936881275845	0.0212520137958177	0.0130773781219431	0.0168594385619211	0.0156358339862874	0.00286662628607598	0.00967248570015119	0.0189542852141968	0.00523886977059231	0.0272073042576427	0.0387422108897528	0.0596071057736817	0.0198818372853639	0.0251768798727874	0.0068528450407307	0.0255973777432944	0.00293692204489365	0.00961065204022384	0.0249875238306542	0.0203181348427282	0.0057820642497202	0.0233866227710994	0.0178794752070631	0.00893937349748625	0.00315080716223527	0.00424276524964019	0.0117543613725872	0.032128714914949	0.00785717762698499	0.00477395475109943	0.0249500209947942	0.00302480602255825	0.0221719198999195	0.0222528713419301	0.00871055225866942	0.0396961810022062	0.00591711707202959	0.00749993067257812	0.0272601161885463	0.0133024930504202	0	0.0281043986120735	0.00647506106395782	0.010157225630366	0.0129057561212014
OM3_H_3G_3	0.0452941654112324	0.0229123057820762	0.00708117441581551	0.0114356423542117	0.0441436099045552	0.0445320226567266	0.0411351102902458	0.0201445295107341	0.026128403094308	0.00956545391405472	0.0109347700090124	0.0117689362116477	0.00585671898046558	0.0037635583582866	0.0229943102406724	0.0210605520921604	0.0189310960067754	0.00571373827981828	0.00939838673262346	0.0489112766276956	0.0369821913744452	0.0448559212974944	0.0396618747501878	0.0273545694506036	0.0197213256622138	0.0101183846290632	0.0258323110778942	0.00746308860295812	0.0110426467690972	0.0315895193067586	0.00886172347293443	0.0069783235753547	0.0217791222771053	0.00668987922062444	0.0300487192114057	0.0200041589738546	0.0103236512014731	0.0108174986959974	0.0237145413936154	0.00573687547125293	0.0113537759654089	0.0201017437054858	0.0261499498448089	0.0248667793843584	0.0189726758071867	0.00550498606024953	0.025006347632698	0.025571339672902	0.00609012385977262	0.0265159764930932	0.00661871320498344	0.00817969231711294	0.0360156502176743	0.0119492652968594	0.0229461002274683	0.021101610884139	0.00292567413440289	0.0157030122894817	0.0281043986120735	0	0.0291155760835174	0.0367936197980634	0.0387141106903671
OM3_H_3H_1	0.01905888280237	0.00932221673772823	0.0295995252190129	0.0197457300820795	0.0152950481360573	0.0161840045184113	0.0126758053704516	0.0108343503343595	0.00757662670270364	0.0205160216171985	0.0197058515326436	0.0400524750449063	0.0250470727157628	0.0264756545554021	0.00905148903292686	0.00966061570414313	0.0480024604264338	0.0240335241591127	0.0230609838360499	0.020246651369809	0.00872364796476083	0.0171290565879292	0.0121612613333931	0.00909923672089217	0.0112072165079712	0.019536639821223	0.00546592261004111	0.0269171982684865	0.0393935159007165	0.0601465126797734	0.0203147383670643	0.0249086830141297	0.0109861744424955	0.0279148129126976	0.00753500822246002	0.0104290472686302	0.0243603574097379	0.0202648120310307	0.00776216594463911	0.0240426286381957	0.0204642636396743	0.0121999872967871	0.00474465766441289	0.00534184659313369	0.0109891024186445	0.0336646353553074	0.00471865581101846	0.0054479296782528	0.0270035463896492	0.0061632198412761	0.0239773561216556	0.0230607543376213	0.00816068081102516	0.0406644902350256	0.00947331468191127	0.0105096505471457	0.0286360503911802	0.0135279880990736	0.00647506106395782	0.0291155760835174	0	0.008246563677382	0.0124864878031616
OM3_H_3H_2	0.0172342814333299	0.0161151861583232	0.0364963634322954	0.0268580661594322	0.00910383543730273	0.0114985830497503	0.00662050207540962	0.0190711331465658	0.0126013296755519	0.0283020345951559	0.0276538052426607	0.0476692358999685	0.0330267204474136	0.0339522849343425	0.017095305512734	0.0162528658735881	0.0555337750282659	0.0319550132734693	0.0300997754911478	0.012615961613073	0.00748530715391783	0.00995949182487461	0.0102087335308956	0.0125906141587688	0.0185627127190229	0.027442765511218	0.012351684614307	0.035072784451035	0.0473216333722236	0.0678953859005909	0.0280974796243933	0.0330047248648868	0.0168419633969676	0.0351696638131019	0.00984789852374813	0.0180400908342882	0.0325736122676352	0.0283708231984724	0.0145216323918126	0.0319311985041667	0.0274914290610817	0.0187231683149879	0.0110421200407022	0.012153983182765	0.0190983448407183	0.0412782063876111	0.0129116513593668	0.0123164415355101	0.0343976705392817	0.0117358796883364	0.0312280725766538	0.0309708639428845	0.00456017791181187	0.0485025566418806	0.0156332508291924	0.0165541928448878	0.0360289959092087	0.0211554882670121	0.010157225630366	0.0367936197980634	0.008246563677382	0	0.0101759499230963
OM3_H_3H_3	0.0149528554652497	0.0158796108247397	0.0386207749515613	0.0283142056781701	0.0085800424205882	0.0085990583186527	0.00598473323108426	0.0206779090034625	0.0136892423392521	0.0292967606815132	0.0283003217929077	0.0484051246726781	0.0341012906861983	0.0357544604565742	0.0178678773812218	0.0189888396306963	0.0572831189797517	0.0335640304601333	0.0314127051531941	0.0130798690529048	0.00815310802142763	0.00966177798304085	0.00670888474411616	0.0138783001232667	0.0190268998016883	0.0287634342910435	0.0131460435802513	0.0360783574024262	0.0485126495281298	0.0700090494690938	0.0304187520497285	0.0345436080588829	0.0184863520678854	0.0360564634786074	0.0104516250766436	0.0187357361601961	0.033090202481629	0.0291417662862655	0.0151885925280427	0.0333441060796293	0.0287801542757313	0.0193514338484204	0.0139336756348282	0.0151909140193034	0.0203124317994314	0.0424169354049353	0.0151399211794729	0.0135250611280944	0.0352869912347919	0.0128812079385104	0.0334662575695515	0.0315413822482629	0.00613158134329586	0.0496231332244955	0.0164581833737859	0.019992864531879	0.0384670725581796	0.024214497974647	0.0129057561212014	0.0387141106903671	0.0124864878031616	0.0101759499230963	0
