	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9E_1	OM3_C_9F_1	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_1	OM3_H_3G_2	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_9H_1	0.0164991115968085	0.0483613437198182	0.0151782911505528	0.0187722193884086	0.00480881348019699	0.0433988525950619	0.0805841516063552	0.0703294643995825	0.0126455701638495	0.00999710232873227	0.0526506508543943	0.0105189206062252	0.00911701779621569	0.0405181344825365	0.0678594790447622	0.0154100095830547	0.0129860807769365	0.0171782722563892	0.0142856272442397	0.0271866738246267	0.0311369128723832	0.0126516479713382	0.0144792461853454	0.0185428697885987	0.00445353913728146	0.00811533243093506	0.00550084629817432	0.00557972479253702	0.00592401342029688	0.0161371748062336	0.00933870514112956	0.012460970608282	0.0110794703470108	0.027844126850759	0.00996476237262597	0.0154323946804915	0.0165078175566755	0.0113935949074797	0.0141715492700433	0.0158369798686059	0.00755697754211795	0.024691473794394	0.00496223916166161	0	0.0143305418676195	0.0070069557239696	0.0492584547473766	0.014152468958526	0.0066740920942022	0.0076239081296158	0.00873759904117333	0.00504873534347128	0.0140408514760009	0.00661761140335809	0.0253385878468588	0.0145692741360427	0.0218243275229696	0.0154001285332167	0.012914988254585	0.0183551957547741	0.0297980221282712	0.0169062150039558
OM3_C_9H_2	0.0158547057659996	0.0465008721442014	0.0180147093583868	0.0141169005933823	0.0135020742686811	0.0354549248416486	0.0726487224001151	0.0614011682093062	0.0154635321001214	0.00457497897619923	0.0458368743276232	0.0101443556073921	0.00568897746945307	0.0374078299398927	0.0635256290465979	0.00933502583124709	0.0070073112554463	0.015949319641116	0.0169720490679226	0.026508138225717	0.0296397235802595	0.0151805140150007	0.0183155885323375	0.0109261173171905	0.0145609978744736	0.0146691039619813	0.0100745225813673	0.0144485914371064	0.0123952806006927	0.00347645039213821	0.00765151967770265	0.00968035927433805	0.00698399359592753	0.0201367294504497	0.0138023690869585	0.00873274920677803	0.00763568631534893	0.00382164000239239	0.0114329007434546	0.00682890408183348	0.0140159741856707	0.0248092560930967	0.0139124516928224	0.0143305418676195	0	0.00934679263510205	0.0456842485065539	0.0131511594794845	0.0135743556960139	0.00874244656635078	0.0110308489192168	0.0102203900808828	0.0082137387622572	0.00911022881792799	0.0231797452676439	0.00498377416038035	0.020250369344518	0.0189722196226342	0.012003017744558	0.00783459577193978	0.0242017663433271	0.0108866121910367
OM3_C_9H_3	0.0145437626773261	0.044593251271645	0.0128620143174061	0.0160142203411099	0.00778217758641945	0.0371542879629518	0.0746911138207158	0.0643108779860589	0.0143045900002797	0.00488322096814347	0.0471164939952691	0.0039713628689564	0.00644960037365061	0.0359215237207154	0.0632801462500404	0.0116185252219834	0.00877019119494503	0.0140752697023388	0.0174678819742677	0.0248605101534048	0.0272709203347685	0.0130688757490837	0.0144673712961803	0.0139775345173643	0.00882318137029955	0.0086953923636644	0.00682765277894747	0.00957772725223731	0.00930717205649936	0.0107679616997937	0.00866960980258197	0.00560597012032001	0.00866077642789919	0.0223629544266894	0.010243056655064	0.0137476185285505	0.0105573190328166	0.00786605600196224	0.0140639678874411	0.0101489268381647	0.0105098300585134	0.0215326378124309	0.00886128935257633	0.0070069557239696	0.00934679263510205	0	0.0452969553811636	0.00872080012787034	0.0105362005271052	0.00070106699058221	0.00287178959937807	0.00592446730152943	0.00899894683146597	0.00705338813002452	0.0218484440527365	0.00971922420763503	0.0167146616049963	0.0176376507614252	0.0132598951626281	0.0120899195544774	0.0260889881100062	0.0110061309554835
OM3_H_3C_1	0.0348523778897246	0.00841735484384426	0.0343114094334978	0.0355918697528157	0.0458895731050357	0.0228076158926014	0.0389395764131228	0.0319802575712877	0.0590904230419771	0.0456411563061932	0.0152444985563712	0.0423564492510892	0.0479057913326978	0.0132188626752947	0.0204243474653602	0.0383340949228534	0.0405250403381811	0.0327264559673844	0.0587003227850219	0.0237998315122504	0.0189043470353345	0.0407279780914322	0.0370279189529817	0.0355828544968215	0.0531432163791184	0.0417469124244176	0.0497593339447869	0.0540278861623118	0.0498540903797584	0.0425202837998928	0.0501688731534492	0.0423700888579447	0.043973958120006	0.0262000602159877	0.0554357389859274	0.0459100640026676	0.03813740272695	0.0460704955124312	0.0462829756861007	0.0389102076934222	0.0464654384080549	0.0249493116480955	0.0472286835872221	0.0492584547473766	0.0456842485065539	0.0452969553811636	0	0.0370226389477159	0.0497989524203105	0.0451234619309174	0.043631599110146	0.0500701679231105	0.0384358955230914	0.0487290945164869	0.0241851001976807	0.0413360063125655	0.0309650289593731	0.0626174765516738	0.0456007462222383	0.038371237812044	0.0242425896790289	0.0355107113235409
OM3_H_3C_2	0.0116780845833562	0.0360572664910145	0.00749686226196315	0.0139093282455885	0.0128715304102744	0.0294210109327359	0.0666312523629427	0.056627969509461	0.0229390683657847	0.0106765032267625	0.038864197160584	0.00541840895719412	0.0133736449611384	0.0272239135165907	0.0546652805225707	0.0107515815512723	0.00958539023602177	0.00905235038963154	0.0253932001841278	0.0185091584370249	0.0188517434216968	0.0140167338982805	0.0127165881172912	0.0110789767123685	0.0171869499445552	0.0102765603465331	0.0148040235293784	0.0180988441480048	0.0163479860730401	0.0121373288110086	0.0160197498631985	0.00604164655210304	0.0124197075128328	0.0155031518953783	0.0185949457720026	0.0173498811690754	0.00824458331264808	0.012977746098544	0.0179455619646953	0.00876451460472203	0.0152778157583202	0.0137782899288971	0.0144666195465953	0.014152468958526	0.0131511594794845	0.00872080012787034	0.0370226389477159	0	0.0170942662333754	0.00856608943906927	0.00667308056534339	0.0143854888212399	0.00741978765701092	0.0144120996349573	0.0145931569857691	0.01079917458538	0.00819542145943181	0.0262886530186852	0.0170146449042666	0.00976692288930468	0.0202419509559625	0.00556419230665587
OM3_H_3C_3	0.0151677121668821	0.0499565791800771	0.017175058303161	0.0162378060136648	0.00511534160842514	0.0449133059439278	0.0816423812844872	0.0708795146866901	0.0130514948249987	0.010615981170483	0.0536543186660533	0.0141125419813325	0.00832847022304457	0.042446541705832	0.0690990292078854	0.0136596841506339	0.011854105997038	0.0171580749749371	0.0101416604740388	0.0268477317807024	0.032807524133098	0.0098572502117736	0.0138329701999033	0.0172234854955584	0.00793663740642518	0.00922235594162032	0.00501808605837173	0.00792759039434616	0.00158802887139313	0.0151645084079908	0.0071274547778333	0.0158405044486399	0.00851176635262489	0.0278807373178005	0.013040200791287	0.0109444121359706	0.0166468976287579	0.00982516508268575	0.00874559513232578	0.015624534445249	0.00370560964801681	0.0262515899159728	0.00359337903715429	0.0066740920942022	0.0135743556960139	0.0105362005271052	0.0497989524203105	0.0170942662333754	0	0.0108526050204613	0.0129833693528105	0.00653230284365366	0.0139244577718682	0.00482476925154167	0.0256573148201047	0.0133570922607556	0.02503412060401	0.0159201642290926	0.00757923702078739	0.0185321557835532	0.0282983186923089	0.0179634409305853
OM3_H_3D_2	0.0145276267636391	0.0444954410897872	0.0130204776579395	0.0158043189968908	0.00824514595742979	0.0367172292085958	0.0742844535134878	0.0638576460725092	0.0143847879545393	0.00435056463226194	0.0467607358116922	0.0037123758491286	0.00618943618363426	0.0357438722270845	0.0630603872771167	0.0113024030114413	0.00841396867270022	0.0140075653497597	0.0175829239435332	0.0248449734653306	0.0271816298284444	0.0132248006841982	0.0146948814916851	0.0135822593234826	0.00927041506767961	0.00908892851429101	0.00702440598375902	0.00995787570627086	0.00959874319318287	0.010156797202091	0.00855246765267731	0.0051575991546812	0.00844256848726752	0.0219502161774329	0.010360031918318	0.0134741981503795	0.0100122790103996	0.00746111991488386	0.0139681961861116	0.00961207610481604	0.0108365106194054	0.0215333340279072	0.00930292781195976	0.0076239081296158	0.00874244656635078	0.00070106699058221	0.0451234619309174	0.00856608943906927	0.0108526050204613	0	0.00297389550547228	0.00615746815226523	0.00861158323605068	0.0071486155346934	0.021737873908528	0.00921392632601202	0.0165665738147799	0.0177568795411581	0.0132444232200769	0.0114804327455198	0.0258286832531792	0.0105868640821823
OM3_H_3D_3	0.0146667569188864	0.042548266811594	0.0115216558114653	0.0166159061715794	0.00944555069393018	0.0353531086167333	0.0728715980635436	0.062741604367882	0.0166878319458449	0.00700543897783722	0.0453337299374044	0.00203635848764207	0.00914116805994801	0.0337905954057612	0.0612896513411456	0.0124120181999166	0.00985415998526973	0.0135015882854532	0.0202966130395247	0.0239302894044453	0.0253381140142469	0.0141599705243094	0.0145308364433595	0.0142406293963665	0.0109451405143814	0.0091683931733572	0.00962743204704051	0.011862756349052	0.0118802495337832	0.0118957507388136	0.0115017482021678	0.00407942358241207	0.0106915336127078	0.0213544955487513	0.0120681670905051	0.015935242299021	0.0105597426739616	0.0101479900721251	0.0163099355839525	0.0104693161344096	0.0124594299100765	0.0198165056401632	0.0107900812811775	0.00873759904117333	0.0110308489192168	0.00287178959937807	0.043631599110146	0.00667308056534339	0.0129833693528105	0.00297389550547228	0	0.00866818048859382	0.00927485553359365	0.00985070134386089	0.0206393922584096	0.0108788004068934	0.014276192409271	0.0198874135103312	0.0154079900283081	0.0120312995657434	0.0256274600306249	0.0101150551537423
OM3_H_3E_1	0.017030003990219	0.0497449407743657	0.0171388093113452	0.0179157410431553	0.00697204680244223	0.0424503048038327	0.0799064330862079	0.0692383088227603	0.00942821213450291	0.00646575518463068	0.0523061701969374	0.00985692888073097	0.00476055683719134	0.0413549963449044	0.0685279382925983	0.01382407083514	0.0110222124624761	0.0177598836851679	0.0116943937398877	0.0284814206251501	0.0323695047299051	0.0134829154326714	0.0164706260417383	0.0169218699945487	0.00449008285146306	0.0104756138381834	0.00179235865342781	0.00460975570987918	0.00498055187199472	0.0126894089830253	0.00477475067534982	0.0111416678029626	0.00860663017521262	0.02680706093374	0.00731203177743985	0.0123148331363148	0.0143641897080657	0.00751165229303403	0.0120296525855923	0.0135557289221264	0.00854039707278838	0.0262711639243613	0.00684091084960889	0.00504873534347128	0.0102203900808828	0.00592446730152943	0.0500701679231105	0.0143854888212399	0.00653230284365366	0.00615746815226523	0.00866818048859382	0	0.0125367873029493	0.00323977916813447	0.0261395075988209	0.0117612797968796	0.0225075588251307	0.0127980880910041	0.0114169270225516	0.0158209397224645	0.0294201515685343	0.015782071526319
OM3_H_3E_2	0.00851133220824622	0.039032980199908	0.0105393267299007	0.00816966082990507	0.0113510133796355	0.0311081830871263	0.0680203378428215	0.0571863335707083	0.0209386699935947	0.00745127451903635	0.0402975086370737	0.00805815999565147	0.00951934709300808	0.030466170479773	0.0569066411926498	0.00370435679805322	0.00270311201646323	0.00781163880448059	0.0213116622813999	0.0184572985360524	0.0219485857305396	0.0102605707391917	0.0115683964540803	0.00501269132244642	0.0165818448419675	0.00989378220961144	0.0121770988330987	0.0170575537391932	0.0132952089479895	0.00624819614648192	0.0119091365213115	0.00852582856363985	0.00652146395038145	0.014363057057457	0.0181873938913111	0.0104478688759699	0.00343622564759775	0.0077627413485652	0.0116253213744549	0.00287684310188427	0.0121875305729616	0.0167584393710562	0.0124565909723733	0.0140408514760009	0.0082137387622572	0.00899894683146597	0.0384358955230914	0.00741978765701092	0.0139244577718682	0.00861158323605068	0.00927485553359365	0.0125367873029493	0	0.0110302165373715	0.0151629794542294	0.00398013038323977	0.0140763522627871	0.0245395439553088	0.0111765677964183	0.00581984457163186	0.0175492074124859	0.00449274664003098
OM3_H_3E_3	0.014961650776284	0.048886983597568	0.0165105008524135	0.0153562917486199	0.00614771781225205	0.0417892602170132	0.0789596251153433	0.0680957232018347	0.0111978272802823	0.00602823231605351	0.0512760337175352	0.0106545241470831	0.00357482896411429	0.0406865904027532	0.0675235845797961	0.0115487287843489	0.00902383619275172	0.0161929661640475	0.010997226209728	0.0267935925960381	0.0315549181669259	0.0111226058778546	0.0148436121896588	0.0148691605056053	0.00713974167323874	0.0096127788843931	0.00168270840687991	0.00708124590144459	0.00340432837246851	0.0111746655216307	0.00315398150716779	0.0119652317728643	0.00590563687861867	0.0253648548558509	0.0102029882465471	0.00928073303658124	0.0131351574780062	0.0056291815735499	0.00879103201619528	0.0121475293677266	0.00653514993462386	0.0254062184804139	0.00578788043621036	0.00661761140335809	0.00911022881792799	0.00705338813002452	0.0487290945164869	0.0144120996349573	0.00482476925154167	0.0071486155346934	0.00985070134386089	0.00323977916813447	0.0110302165373715	0	0.0247064368559031	0.0098890162529091	0.0225933328326662	0.0146307077410687	0.00822515507758113	0.0147281362471246	0.027250172321099	0.0148851017450104
OM3_H_3F_1	0.0110110683044863	0.0248715698530623	0.0110450658476554	0.0129526768501247	0.0217723750608144	0.0246190678463872	0.0581124958795277	0.048302139907707	0.0353495897081011	0.0223231315073622	0.0297430676964188	0.0196049146516659	0.0242794680517831	0.0181423259555425	0.0436262861536623	0.0151126133869533	0.0170758633873298	0.00856603784182268	0.0347635666042114	0.00523435608235351	0.00877409782352757	0.016959612439328	0.0134930641781376	0.01328175899575	0.0292250085345166	0.0177520201663652	0.0257242206693759	0.0300614751960961	0.0256951609282476	0.0204341131983176	0.0264066751162511	0.0202030966117703	0.0202740835233499	0.0103103306017694	0.0320575834665665	0.0230328147816792	0.0160042381503103	0.0227159807979345	0.0230139983233104	0.0164960155190561	0.0223830630515432	0.00530849009506336	0.0230961872358509	0.0253385878468588	0.0231797452676439	0.0218484440527365	0.0241851001976807	0.0145931569857691	0.0256573148201047	0.021737873908528	0.0206393922584096	0.0261395075988209	0.0151629794542294	0.0247064368559031	0	0.018530068704604	0.0125698244584113	0.0388547593281692	0.0220742774297071	0.0172100870837482	0.00899863284134528	0.0132795921890618
OM3_H_3F_2	0.0111775800774215	0.0423828493319723	0.0143670929948794	0.00927318487454101	0.0122384433846909	0.0329661922301857	0.0698263139993805	0.0586468218567484	0.019018330067966	0.0061375935423246	0.0425093593831537	0.00977774992622591	0.00762207878112676	0.033694323092849	0.0596901798885394	0.00442691284625837	0.00274748715836584	0.01133811871912	0.0190555421989142	0.0216510297250646	0.0255345982730028	0.011615015866139	0.0143314857044002	0.00613225152398959	0.0161871884724124	0.0121223722052379	0.0112271059477486	0.016352244416206	0.0125845297405559	0.00288976772724533	0.0097397111968581	0.00984521646740308	0.00501292380204367	0.0163265781520346	0.0170814505398749	0.00757774243218737	0.00434819042910295	0.00508131959203743	0.00978345619641412	0.00313180168081188	0.0124663552191582	0.0205815138238825	0.0129236888471093	0.0145692741360427	0.00498377416038035	0.00971922420763503	0.0413360063125655	0.01079917458538	0.0133570922607556	0.00921392632601202	0.0108788004068934	0.0117612797968796	0.00398013038323977	0.0098890162529091	0.018530068704604	0	0.0175745413558236	0.0226220699741095	0.00998291450492644	0.00567937136987935	0.0194609378383641	0.00751611994240305
OM3_H_3F_3	0.0161136861445902	0.0290707697240665	0.0105835486459527	0.0184745137432089	0.0205037195950489	0.0233378414731739	0.0598605695053657	0.0505844263922873	0.0307944315524314	0.0185733505163547	0.0322977390595	0.013049102145985	0.0214320529739285	0.0198579720363605	0.0474587876230919	0.0168174870493532	0.0166803252426496	0.0124373467199656	0.0335771546453418	0.0171817537526044	0.0128192029384636	0.0202950107936196	0.0173775179420909	0.0156029657558951	0.0249917068175226	0.0171257760795484	0.0229840648461464	0.0259925934221499	0.0244066077158048	0.0185342895296058	0.0241348391890602	0.0128809876971878	0.020065245077225	0.0136497583707823	0.0260566164028937	0.024509059100781	0.0138209705363398	0.0207428775272226	0.0252379350190469	0.0147876571004308	0.0228220275571009	0.0102419494736708	0.0221563031067376	0.0218243275229696	0.020250369344518	0.0167146616049963	0.0309650289593731	0.00819542145943181	0.02503412060401	0.0165665738147799	0.014276192409271	0.0225075588251307	0.0140763522627871	0.0225933328326662	0.0125698244584113	0.0175745413558236	0	0.0340424140351228	0.0243175404834598	0.0144848066603174	0.0196388294714187	0.0102429911617363
OM3_H_3G_1	0.0295609065521727	0.0621925085008766	0.0297548465872051	0.0297224248092252	0.018807221026432	0.05298474115666	0.0906498864861315	0.0797850506499244	0.00361483244211826	0.01729880307505	0.0637679628293885	0.0210444346846496	0.0151823245117401	0.053448137821108	0.0806598761748077	0.0255952531524834	0.0228240592414206	0.0304967047863387	0.0107384439244889	0.0412292221186361	0.0448638544902994	0.0253231005286064	0.0288510474545439	0.028536201754202	0.0109956013318675	0.0228653791296889	0.0134256110034398	0.00982952138133799	0.0148957402454836	0.0223667846256325	0.0134616495965442	0.0215356201911367	0.0199353601415476	0.0384161727794778	0.00825503589825639	0.0211632063792585	0.025517185441039	0.0176440128988589	0.0212230711501394	0.0247268938809716	0.0194392945832058	0.0389248403390536	0.017989004058904	0.0154001285332167	0.0189722196226342	0.0176376507614252	0.0626174765516738	0.0262886530186852	0.0159201642290926	0.0177568795411581	0.0198874135103312	0.0127980880910041	0.0245395439553088	0.0146307077410687	0.0388547593281692	0.0226220699741095	0.0340424140351228	0	0.0213342031959193	0.026245857693904	0.0415382074559601	0.0275492585383513
OM3_H_3G_2	0.0112921513186721	0.0469164943063063	0.0166764551529741	0.0103212141269288	0.00919618379217813	0.0413142276413775	0.0771503295006795	0.065984227355127	0.0181486309068816	0.0111735266273958	0.0493973472750587	0.0156005019496908	0.00953574324155143	0.0395957107702209	0.0651708319211885	0.00899404768346085	0.00869114791589038	0.0140889230606137	0.013693869587004	0.0230463249708612	0.0302223803767518	0.00692538052756922	0.0122164737456199	0.0123404199923043	0.0146800937317808	0.0107450741106087	0.00974003348378965	0.0146021620759639	0.00804073760881598	0.0121135349060706	0.00905764460362349	0.0169057049653825	0.00567933347929939	0.0233830423714866	0.0183263824400729	0.00527262713572393	0.0137417871836176	0.00867231903228143	0.00198390285111492	0.0125718029018551	0.00650089108267064	0.0241361400930366	0.00866681203961942	0.012914988254585	0.012003017744558	0.0132598951626281	0.0456007462222383	0.0170146449042666	0.00757923702078739	0.0132444232200769	0.0154079900283081	0.0114169270225516	0.0111765677964183	0.00822515507758113	0.0220742774297071	0.00998291450492644	0.0243175404834598	0.0213342031959193	0	0.0155260939603621	0.0225839086792538	0.0156224524970614
OM3_H_3H_1	0.0134517982924407	0.0392820771254605	0.0149696713291086	0.0116788491806124	0.0165474110977112	0.0277863785969119	0.0649975080885889	0.0539013381255718	0.0227090318920563	0.00946905176321517	0.0380273652522179	0.0102133722089855	0.0120183715130748	0.0299741189767652	0.0558133101048581	0.00778450882047769	0.00725565258414408	0.0120656821602033	0.0242010180128575	0.0213586079878692	0.0229344717385942	0.0158845469767246	0.0171371237355254	0.00658874354634013	0.0200223848156313	0.0154974361802964	0.0157690849904773	0.0203351804072152	0.0176339006607124	0.00499877545895451	0.014526702740278	0.00923429319541729	0.0105396701468122	0.0125956325017665	0.0198616453941143	0.0129149451990815	0.00239938623732558	0.00991520446017057	0.0153539840469864	0.00317156771137668	0.0174594573480529	0.0191746716144502	0.0175627811804324	0.0183551957547741	0.00783459577193978	0.0120899195544774	0.038371237812044	0.00976692288930468	0.0185321557835532	0.0114804327455198	0.0120312995657434	0.0158209397224645	0.00581984457163186	0.0147281362471246	0.0172100870837482	0.00567937136987935	0.0144848066603174	0.026245857693904	0.0155260939603621	0	0.018327248200153	0.00506789485360709
OM3_H_3H_2	0.0138079266890491	0.0277722561788701	0.0180797421766	0.0123416690463902	0.0257087960115841	0.0247672269720109	0.0563519304373967	0.0455392055461593	0.0379517072818073	0.0248823116268879	0.0288557981912431	0.024347809975434	0.0264230854357942	0.0218641524555107	0.0437470765825737	0.0159592971426443	0.0187846057903037	0.0131374714514878	0.035983419763849	0.00975307478397338	0.0154108484809017	0.0193749945635995	0.0179677075433357	0.0133392578137049	0.0331833439298153	0.02251919101037	0.0286390590763628	0.0337191597929802	0.0284194154396089	0.0209332957618028	0.0282028846841787	0.0246157820204482	0.0217129730042874	0.00956879191837243	0.0356693558194313	0.022386843181674	0.0177136472150883	0.0241408394168951	0.0228967922479272	0.0179913986118491	0.0252727100876858	0.014272209646226	0.0266772401843857	0.0297980221282712	0.0242017663433271	0.0260889881100062	0.0242425896790289	0.0202419509559625	0.0282983186923089	0.0258286832531792	0.0256274600306249	0.0294201515685343	0.0175492074124859	0.027250172321099	0.00899863284134528	0.0194609378383641	0.0196388294714187	0.0415382074559601	0.0225839086792538	0.018327248200153	0	0.01658497958227
OM3_H_3H_3	0.0104097452060349	0.0357585354488283	0.0101818863547944	0.0105467832405606	0.0147397273626058	0.0270217364298202	0.0642294529511026	0.0536187074970121	0.0240009207246253	0.010376878584101	0.0365709235973736	0.00837877891221954	0.0130833161101616	0.026720819858817	0.0533702409136165	0.00737057653426171	0.00716114231929561	0.00804211504101295	0.0254291628155244	0.0175243919826599	0.0188289523753468	0.0137734406642409	0.0135709580067144	0.00634708145286491	0.0195355957074424	0.0125145453388197	0.0157885442258889	0.0201544423752182	0.0172530055555145	0.00858670291957109	0.0157332264214372	0.00813198574650107	0.0109502978391006	0.0113778569704536	0.0204994305097619	0.0146837192520822	0.00369908984951194	0.0115387800135721	0.0160746356950813	0.00460723975701112	0.0161293000612486	0.0144786890170444	0.0160786570537845	0.0169062150039558	0.0108866121910367	0.0110061309554835	0.0355107113235409	0.00556419230665587	0.0179634409305853	0.0105868640821823	0.0101150551537423	0.015782071526319	0.00449274664003098	0.0148851017450104	0.0132795921890618	0.00751611994240305	0.0102429911617363	0.0275492585383513	0.0156224524970614	0.00506789485360709	0.01658497958227	0
