	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_3	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_1	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_9E_2	0.0095849085145416	0.00812266264779369	0.00477494221919646	0.0217906600025681	0.0051918627373216	0.00430568620977075	0.0511314681738769	0.0122125100424841	0.013299771605226	0.0117990219128674	0.0130646233559363	0.0843008744066294	0.0970094957061187	0.0969328394554206	0.00742843866296694	0.0111985493327788	0.00265366486286748	0.0402229917301807	0.00378053424519444	0.00419130638158263	0.00750131804686464	0.00965708476033928	0.00628416895756273	0.00938253888839298	0.00811736221883683	0.00848175032869845	0.00438017120659322	0.0176612346073857	0.0162447924201687	0.0143296819971929	0.00568952759014648	0.00644992520545712	0.00655704295443055	0.0069281575140923	0.00738699847918256	0.00701038363579259	0.00687759330204752	0.0055469135950547	0.00352102923791177	0.0103411496424208	0	0.0040021562379105	0.00141917345410551	0.00415327549616198	0.00732312145057756	0.00564709894584278	0.0350260820381615	0.0103255008321397	0.00372774916193296	0.0400233877175566	0.0158841846775339	0.0544260016234591	0.0127052684788816	0.0108109095387491	0.0427470657509299	0.0180817441106396	0.0363957519633227	0.00854905096293283	0.00586586109596134	0.0350504983134231	0.00304392691394365	0.00940324263470564	0.00344308337726838	0.00802757712773744	0.0240681226106054	0.0069956685094489
OM3_C_9F_1	0.0101032350789393	0.00665121631100349	0.00628412857661466	0.0200895125746972	0.00702215848446813	0.00344145994954546	0.0528576759151802	0.014753137383009	0.0126089408057618	0.0146744454690537	0.0161288738613556	0.0869130023593868	0.0996675637765346	0.0996215206067879	0.0111805295168847	0.010041025513612	0.00469070737101125	0.0421361447380019	0.00652846181769957	0.00334967561657777	0.00522576950555668	0.00754218107247551	0.00832410797495904	0.00961519017818392	0.0104448971717988	0.00969535732616576	0.00309958566115472	0.0159263660618803	0.0182085161374312	0.0166823337608773	0.0043425769214331	0.00685945145163651	0.0082018744516329	0.00702840217514601	0.00640787164992524	0.00862827550689917	0.00525913978374724	0.00726570940437526	0.00449047125938041	0.00902134760335922	0.0040021562379105	0	0.00477398189511205	0.00547647924599802	0.00970726673320672	0.00893640705101106	0.0328521846963951	0.0131925957875596	0.00741545124863819	0.0421460600117332	0.0178595223774278	0.056566867825301	0.0117731040596616	0.0108798522413243	0.0402075130378904	0.017025186734019	0.0339702644442248	0.00961298466601278	0.0074280505244326	0.0373679735445231	0.00280903996373073	0.00771654259322413	0.00644073513236756	0.00890694812254928	0.0248668798520656	0.00854508912898052
OM3_C_9F_2	0.0108636103993195	0.00941869103141266	0.00559341828488709	0.0231782571552405	0.00501336323430301	0.00402016256340147	0.0497516510050372	0.0113966342215387	0.0146635312622388	0.0109046635932875	0.0119623455894945	0.0830641475862431	0.0957633716804252	0.0957054818515293	0.0065351475511222	0.0125978660011209	0.00354466034240994	0.0388445737126793	0.00238169727098648	0.00517981551951726	0.00785794146129368	0.0108337676403648	0.00499543136463069	0.0107538420386282	0.00677698394473279	0.00868173676463584	0.00559160899621202	0.0190701953154696	0.0148379461029157	0.0130070913398981	0.00699172300383651	0.00770115102486307	0.00523641882622314	0.0081133127934481	0.00870021012432047	0.00745262371289887	0.00774714486036855	0.00587587518484436	0.00282757700720094	0.0117494248730442	0.00141917345410551	0.00477398189511205	0	0.00515176351478243	0.0059406392056105	0.00476890887387841	0.036279580188985	0.0104649701217321	0.00292985445052147	0.0386321492561961	0.0144790375823804	0.0530354389654377	0.0139821111122524	0.0113750712842815	0.0440750983215972	0.0191907047305266	0.0377620666865487	0.0078687320476024	0.0047491952452146	0.0336627222563183	0.00306350103977646	0.0107685908333032	0.00426065136909892	0.0092849531240367	0.0229037047607263	0.00588745757395705
OM3_C_9F_3	0.00899361797699945	0.00824253126609991	0.000987845890026032	0.0203125569140391	0.00434562662773899	0.00754321961599383	0.0530447641869973	0.0119496614498894	0.0101865363437448	0.0119334085563943	0.0140208253663133	0.0852267053639733	0.0980207569372749	0.0978411105082222	0.00889124664351309	0.00864316282865185	0.00161950844874735	0.0421311074465604	0.0068986079029125	0.00267038262679351	0.00669870435359145	0.00690763638635359	0.00858865772801059	0.00756463238117154	0.0103501385021018	0.00561906666345991	0.0056693279391663	0.0154886519627564	0.0187483957506606	0.0161061630167788	0.00377407428533387	0.00298780888267982	0.00929661198241326	0.00314280864437399	0.00450855075126332	0.00372794916012578	0.00439026434809932	0.00297520962785658	0.00585470057391169	0.00888807852152051	0.00415327549616198	0.00547647924599802	0.00515176351478243	0	0.00990253639631048	0.00675460451851893	0.0345021191776712	0.00804454820715751	0.00709679144028532	0.042101273733619	0.0183671154213932	0.056480235999438	0.00916118686296618	0.00713526949468665	0.0413624454680398	0.0186613499220181	0.0345524023608435	0.00849708751784433	0.00781480631062589	0.0371836957568968	0.0051021438720261	0.00861920618026487	0.00257223514974548	0.00500977107693372	0.0251309270259183	0.0086236177480471
OM3_C_9G_2	0.0166214032422758	0.0152855630918647	0.00984631769626729	0.0290889313490843	0.0068024673795488	0.00735389398601279	0.0438190710763693	0.00826517631820044	0.0200477161763209	0.00756048729152585	0.0075266626885318	0.077501134401736	0.0901999506049277	0.0901927124878774	0.00540225945768891	0.0182064902340051	0.00845359739261332	0.0329099817538374	0.00356354583261588	0.00999942634011659	0.010673456713014	0.0156812389946709	0.00174971919737249	0.0164777345065177	0.00110695156710753	0.0103723513923608	0.0113642982137675	0.024818386149604	0.00897185081716173	0.00720968720298082	0.0124116225911565	0.0128459295617022	0.00205516579383966	0.0130112289616318	0.0140112483000564	0.0102544341280041	0.011882256916	0.00877360219876198	0.00540273029707319	0.017620196231047	0.00732312145057756	0.00970726673320672	0.0059406392056105	0.00990253639631048	0	0.00441022850412472	0.0420235821335888	0.0119036891223382	0.00587495795707691	0.0327408323955098	0.00860242607234501	0.0471617176073876	0.0189672064264638	0.0139067722102707	0.0497944457558017	0.0247747642365089	0.0434680763383865	0.00629341629689273	0.00313228660729728	0.0278318267473267	0.00707466473823612	0.0166376665437421	0.00903410084858538	0.0144824823168973	0.0176536013411111	0.00308335617419993
OM3_C_9G_3	0.0139304998553569	0.0135575137939672	0.00644160273433763	0.0266688539093011	0.00395619012343895	0.00809298632507523	0.0467445332718899	0.00686916563924065	0.0167251145321223	0.00621338511706133	0.00753963382766945	0.0789383208077599	0.0916804131764559	0.0915557409011212	0.00298898727362897	0.0153175670558625	0.00565947989375932	0.0357400876697783	0.00370740085082617	0.00789343472560743	0.00983644352061692	0.0133196715340144	0.00398127753995494	0.013398172823001	0.0045645096874148	0.00705624186073674	0.00998094118634917	0.0221394212756768	0.0125787498998562	0.0096882208914126	0.0100888210366582	0.00957686429172821	0.00520423869251123	0.00976325304517415	0.0112397086068564	0.00648262044738561	0.00975698636477255	0.00529333890421137	0.00527228622883982	0.0151778060826331	0.00564709894584278	0.00893640705101106	0.00476890887387841	0.00675460451851893	0.00441022850412472	0	0.0404209432506759	0.00758913063958804	0.00478927340462341	0.0355557555081093	0.0121993587711434	0.0499067946647896	0.0157007558379711	0.0107669315204555	0.047856372963327	0.0233417219479405	0.0412068855412938	0.00579485064972552	0.00430073043424444	0.0305519132321527	0.00649153705192536	0.0145962554839898	0.00561884193657927	0.0109163261946877	0.0202587656727993	0.00453582531496208
OM3_C_9H_1	0.0275029699149115	0.0269172953428307	0.0352824231746466	0.0153165862012384	0.0385454641261439	0.0352504558250184	0.0850017425305414	0.0464330810272509	0.0273100890803336	0.0462895551624422	0.0479076184998264	0.119077770556329	0.131673384608158	0.131590045784103	0.0416534846669474	0.0268384401850419	0.0350934794201348	0.074418353361988	0.0385453959700843	0.0336815256492334	0.0354054398972298	0.0301400232842839	0.0409359649046154	0.0281636264700579	0.0429219311617564	0.03909298910228	0.0307543029294589	0.0208627285424684	0.0503461919743652	0.0492099650887082	0.0311340941255534	0.0321995429460451	0.0407368953241006	0.0325418545204628	0.0305650058319171	0.037455747491721	0.0335875185353234	0.0373389735039941	0.0372600857966261	0.0256732897955414	0.0350260820381615	0.0328521846963951	0.036279580188985	0.0345021191776712	0.0420235821335888	0.0404209432506759	0	0.0405825836292903	0.0373484821108672	0.0741365483253561	0.0500337121461286	0.0883812261890581	0.029297078134012	0.0374743835431158	0.011950965062094	0.0187159557409811	0.0125168160614504	0.0419443162337603	0.0402121768610258	0.0692244199906438	0.0356094882582645	0.0259668276676137	0.0351883112262859	0.0314318668862448	0.0572788404091136	0.0413543544241393
OM3_C_9H_2	0.0139376123407888	0.0154753404029806	0.00720580625233879	0.0257071379635892	0.00754756862258215	0.0141081204274191	0.0508697142330597	0.00866886143227104	0.0142848443832716	0.00857261718436007	0.0110227441437569	0.0801690748682049	0.0929373242522534	0.0926009276843475	0.0079964733631782	0.0142888423839146	0.00852535527391185	0.0399057904257365	0.0107845618530958	0.010476654787315	0.0131294860853988	0.01348934456769	0.0113442523583917	0.0125089545635775	0.0117927154717689	0.00624389585020688	0.0132882954729257	0.0207965454581076	0.0188617388934072	0.0150959616038759	0.0115482936761017	0.00909233464819553	0.0126313499026016	0.00910314340808653	0.0113239451164056	0.00543624391001367	0.0112446500660008	0.00642783636525287	0.0113294006817611	0.0153345261687115	0.0103255008321397	0.0131925957875596	0.0104649701217321	0.00804454820715751	0.0119036891223382	0.00758913063958804	0.0405825836292903	0	0.0105372490726157	0.0397640412796304	0.0184950602739892	0.0537678536047169	0.0133089430544107	0.00869390802508852	0.0470542960119198	0.0246753494222039	0.0398407846013606	0.0102011778392851	0.0112037694251043	0.0347861090493816	0.0117080489946535	0.0156820553974555	0.00741559697329664	0.00919377762067539	0.024676158159934	0.0112650824938276
OM3_C_9H_3	0.0112428186132661	0.010811292873828	0.00742115201050988	0.0244196180969364	0.00688223569051724	0.00619129898452937	0.0490634691088747	0.0115428933509064	0.0161775663442334	0.0106465013464776	0.0111271261369963	0.0819600120440931	0.0945738562237245	0.0945259622838842	0.00504850294843174	0.0142839584369132	0.00566910465003664	0.0380812521057753	0.00323697225375764	0.0078221654888364	0.0107666301449046	0.0132886698484254	0.00577125006739092	0.0116616204605045	0.00679315999005677	0.0103986438796418	0.00740314530020372	0.0206656280777457	0.0142101316727548	0.012493040899246	0.00925724590410893	0.00939296947232719	0.00603374910401413	0.0100016343408797	0.010768051037004	0.00900628095053844	0.0104394895115393	0.00765381932965067	0.00539627479171707	0.0132477768982444	0.00372774916193296	0.00741545124863819	0.00292985445052147	0.00709679144028532	0.00587495795707691	0.00478927340462341	0.0373484821108672	0.0105372490726157	0	0.0376280706224219	0.013870471607334	0.051950794367849	0.0158485537825924	0.0134467939737405	0.045616905801932	0.0195622415063372	0.0394235678571333	0.00953899739510874	0.00620951944049146	0.03251031858402	0.00596019268422333	0.0123492462395802	0.00519297856444109	0.0103913082428204	0.0235005748195375	0.00713678559306721
OM3_H_3C_1	0.0487847787802206	0.0479073534261569	0.0417300206112528	0.0617845902979365	0.0381319326758065	0.0392809649004254	0.0123189156288239	0.0318739507558237	0.0521512204474165	0.0314551665210828	0.0289232532731375	0.0479561178879852	0.0601247408011766	0.0605863489368824	0.0345464057615478	0.0507009768583702	0.0408904038113421	0.00337821127527303	0.0362693334676215	0.0423974657018816	0.0416068269375303	0.0476842643811807	0.0340566243509115	0.0488165790234896	0.0320301005659188	0.0399126065749769	0.044007698413871	0.0574394538491097	0.0239853685985588	0.0260077837270108	0.0449817961130177	0.0450285411981367	0.0339686917803971	0.0450403244659904	0.0464065854072364	0.0408680967285369	0.0436395977900374	0.0400075071057237	0.0378354629709547	0.0503301186657962	0.0400233877175566	0.0421460600117332	0.0386321492561961	0.042101273733619	0.0327408323955098	0.0355557555081093	0.0741365483253561	0.0397640412796304	0.0376280706224219	0	0.024324412202351	0.0144458272048846	0.0507269077846974	0.0433093903209204	0.082227841575322	0.0563651991202989	0.0760041328936377	0.0350642654747332	0.0350242278577588	0.00543092513277093	0.0395239334148065	0.0493541101178064	0.0411131542317459	0.0464297757616117	0.0222703556679421	0.0340899096606448
OM3_H_3C_2	0.0250359093696293	0.0236603114725766	0.0181837470492019	0.0375872519938958	0.0146927514919635	0.0149945590334675	0.0353656510654442	0.0114215614083815	0.0285501414645629	0.0107404550214802	0.00856426927875492	0.0701510901806918	0.0827685699825468	0.0828918574812711	0.0119064672801758	0.0267648354155246	0.0169951827373803	0.0245100657917884	0.0121041929105928	0.0183772174769194	0.0179859514736092	0.023873508217429	0.00992509548897452	0.025040778444596	0.00802001097709318	0.017475207819074	0.0197318082615952	0.0333594266776918	0.000387955275925573	0.00395017225129468	0.0208995261756356	0.0213413154982315	0.0096871777915519	0.0214220146100283	0.0224985404417797	0.0179944357639594	0.0199075053901745	0.0167460892034297	0.0136222125400034	0.0261769437319526	0.0158841846775339	0.0178595223774278	0.0144790375823804	0.0183671154213932	0.00860242607234501	0.0121993587711434	0.0500337121461286	0.0184950602739892	0.013870471607334	0.024324412202351	0	0.0387459860905011	0.0272917667286108	0.0210453688260358	0.0579852773479528	0.0326076336845754	0.0518047292163075	0.0122033022289985	0.0109596183427037	0.0195578876908776	0.015290106134213	0.0251073757278679	0.0174919553149655	0.0229527450868435	0.0121932709891183	0.0102058165899967
OM3_H_3C_3	0.0630684276036042	0.0622927446199963	0.0560885075879842	0.0761647588565431	0.0525029764954327	0.0536745401565246	0.00792002156481142	0.0459915610258745	0.0664783371885962	0.0456036650634689	0.0431007012063176	0.036590691015605	0.0478410491357436	0.0486771050620651	0.0487903749689752	0.0650870355766609	0.055287709196694	0.0150067143064381	0.05067974714859	0.0568157582169967	0.0559698737596418	0.0620704851308648	0.0484877771467853	0.0631444956590647	0.0464554289689824	0.0541428051530942	0.0584095207366584	0.0718370590155337	0.0384028328096089	0.0404070752742678	0.0593991185980324	0.0593897418909755	0.0483973057185334	0.0593989570157505	0.0608030455466985	0.0551444315589786	0.0580258457610429	0.0543438895869845	0.0522663806003246	0.0647292172248216	0.0544260016234591	0.056566867825301	0.0530354389654377	0.056480235999438	0.0471617176073876	0.0499067946647896	0.0883812261890581	0.0537678536047169	0.051950794367849	0.0144458272048846	0.0387459860905011	0	0.0650419917178259	0.0574774013542312	0.0965837070906164	0.0705274295097266	0.0903965162649742	0.04939989100545	0.0494552241286408	0.0194685076994553	0.053953046293392	0.0637586228575426	0.0554566043136116	0.0607374698720982	0.0356980071615876	0.0485145683516448
OM3_H_3D_2	0.00991895108098982	0.00987501671955689	0.00927852053223224	0.0142512846991017	0.0126799990992245	0.0150896790900479	0.0613559589364953	0.0194353759738764	0.00290547629399917	0.0198155009816998	0.0223922867308826	0.0925766029570798	0.105437907326746	0.105127242794798	0.0176364762981315	0.00392884622474756	0.0106680385451681	0.050556647629894	0.0159524910101567	0.00943862205768085	0.0115216720857418	0.00513903077541569	0.0175161867073229	0.00706366184085117	0.0193401577468715	0.0111673085356642	0.0109681872332041	0.00849378964446602	0.027676014258969	0.0248328211970039	0.00752393375933841	0.00647706491510074	0.0181424113569147	0.00602219811980027	0.00548517279556556	0.0100080324331774	0.00817845105715554	0.0107627752062504	0.0143456347888534	0.00687684670524831	0.0127052684788816	0.0117731040596616	0.0139821111122524	0.00916118686296618	0.0189672064264638	0.0157007558379711	0.029297078134012	0.0133089430544107	0.0158485537825924	0.0507269077846974	0.0272917667286108	0.0650419917178259	0	0.00875134504557241	0.0343301113525978	0.0175980209728093	0.0269164999092206	0.0160600562121072	0.016521804631316	0.0459152392177727	0.0130657952274106	0.00822065302404867	0.0109452799141237	0.00627886558200135	0.0324228607608437	0.017225764023259
OM3_H_3D_3	0.0145330139076352	0.0137782140894027	0.00644242330373622	0.0227406294731152	0.00723224364636793	0.0129892946814516	0.0535164867875862	0.0119769256698638	0.0112172514987475	0.012855380745749	0.0157986767359439	0.0845148899787118	0.0974509078904038	0.0971406264040271	0.0131911241430004	0.011027881563834	0.00825350624967131	0.0428747797191174	0.0121912997705203	0.00768440637366981	0.00794825401181563	0.00778374503471874	0.0124215222826351	0.0120770855729836	0.013813888513613	0.00389238008924502	0.0120085064807747	0.0170218504984205	0.02142741356013	0.0181057117364079	0.00855573023455621	0.00738432703026073	0.0133733485030866	0.00641170155053017	0.00790583332482187	0.00478489923514063	0.0060763795990944	0.00583828217953405	0.0106002403379572	0.012893895397721	0.0108109095387491	0.0108798522413243	0.0113750712842815	0.00713526949468665	0.0139067722102707	0.0107669315204555	0.0374743835431158	0.00869390802508852	0.0134467939737405	0.0433093903209204	0.0210453688260358	0.0574774013542312	0.00875134504557241	0	0.0425189682039959	0.0239973280919971	0.0351061934564747	0.00903870901774977	0.0113651130781395	0.0387455188218597	0.0102196482501356	0.0132316507900873	0.009166670423568	0.00889944133282674	0.0244395449147652	0.0115081855193943
OM3_H_3E_1	0.0356155516263868	0.0348341051727018	0.0419945292845907	0.0218636103462094	0.0452844376834128	0.0430329303513213	0.0926451130083787	0.0530682401654528	0.0328429461844809	0.0532446101408136	0.0553226859357629	0.126293792029631	0.139066755440867	0.13886516567248	0.0494969742214911	0.0330297254810319	0.0422426546660458	0.0821534021574362	0.0463470398966486	0.0404632560241185	0.0414905398277071	0.0357642047489568	0.0484575070532536	0.0354339932598878	0.0505503964673314	0.0449919395359877	0.0385546594446755	0.0262895698488757	0.0583209696159215	0.0567786772963068	0.0379254100037635	0.0388193540331921	0.0483926585381356	0.038880948253545	0.0369746757370145	0.0437189125965269	0.0396420817243487	0.0438861825833864	0.0446178144329695	0.0327866849639376	0.0427470657509299	0.0402075130378904	0.0440750983215972	0.0413624454680398	0.0497944457558017	0.047856372963327	0.011950965062094	0.0470542960119198	0.045616905801932	0.082227841575322	0.0579852773479528	0.0965837070906164	0.0343301113525978	0.0425189682039959	0	0.0288739711154778	0.00806257626907821	0.0483997894454983	0.0475101089814693	0.0774642803850046	0.0429090458337875	0.0333961060895785	0.042574133494387	0.0381623796420337	0.0635814454390835	0.0485355073455536
OM3_H_3E_2	0.0107878855196329	0.0107926605651704	0.0195480731872059	0.0105832918926712	0.0225331069189682	0.0188111288757335	0.0677155205272164	0.0299349063972646	0.0154350658780471	0.0294184147293701	0.0305112541947694	0.101216099982879	0.113692792544026	0.113658990599301	0.0240194292718201	0.0137924689592762	0.0188149075830818	0.0569459232803604	0.0213695981466869	0.018260444480975	0.0212249424224341	0.017328911059369	0.0240328139685657	0.0127535351977321	0.0257666635603513	0.0241140763402232	0.0142808580812055	0.0125887613736738	0.0329090295371296	0.0318731995314777	0.0160352485703126	0.0170285183100746	0.0238324345424181	0.0177790292465456	0.0161232281490596	0.022100857816434	0.0193693081384588	0.021628010264291	0.0208547193253738	0.0112452793343291	0.0180817441106396	0.017025186734019	0.0191907047305266	0.0186613499220181	0.0247747642365089	0.0233417219479405	0.0187159557409811	0.0246753494222039	0.0195622415063372	0.0563651991202989	0.0326076336845754	0.0705274295097266	0.0175980209728093	0.0239973280919971	0.0288739711154778	0	0.0245061221292236	0.0262136261032166	0.0236470957959194	0.0512789497476824	0.0194515760483812	0.0109371169927708	0.0184828763353957	0.0162436277757523	0.0415420246333999	0.0248508913357544
OM3_H_3E_3	0.0293895721206412	0.0287751195495618	0.0350967567985117	0.0156507124822409	0.0384488468359306	0.0370366215657309	0.0864229744211425	0.0460267183318463	0.0255650880393128	0.0462956797670259	0.0485544195750139	0.119254682089778	0.132078495402325	0.13180771433715	0.0429371692998526	0.0260634118072551	0.0355800063976966	0.0758478600089292	0.0400398725382919	0.0337961931087099	0.0348498980692514	0.0287768347636864	0.0420600964842306	0.0287853968847086	0.0441449544664974	0.0377859409744996	0.0324047317836788	0.0192567971345905	0.0521568221993059	0.050271597635942	0.0312563628067853	0.0318961305587802	0.042134767905728	0.031870008973693	0.0300905489850708	0.0365986639505642	0.0327701965724518	0.036920619150773	0.0382417520591547	0.0262672051614332	0.0363957519633227	0.0339702644442248	0.0377620666865487	0.0345524023608435	0.0434680763383865	0.0412068855412938	0.0125168160614504	0.0398407846013606	0.0394235678571333	0.0760041328936377	0.0518047292163075	0.0903965162649742	0.0269164999092206	0.0351061934564747	0.00806257626907821	0.0245061221292236	0	0.0415777486174126	0.0410592206906521	0.0712337076306286	0.0365495999398097	0.027104509362214	0.0359069177487415	0.0312143132417513	0.0570216337214401	0.0420244220354967
OM3_H_3F_1	0.0172676200940248	0.0155999278352754	0.00803912027894711	0.0282134575862343	0.00429834585718877	0.00899102506224831	0.045413190072048	0.00644036431374688	0.0179201877341727	0.00711974700949204	0.00914053544109459	0.0783687699890078	0.0912509798128209	0.0911256823616798	0.00844227266428391	0.0165089968502163	0.00779926006857023	0.0347030810916514	0.00673932208271728	0.00836164261896997	0.00738868329641857	0.012835480687895	0.00499746748428419	0.016057236972559	0.00580637191671024	0.00600508935714123	0.0119678694870918	0.023130838597419	0.0125779127953994	0.00968709659473021	0.0110255838406889	0.0112255357653107	0.00590900680660862	0.0108537848899765	0.0121143504866701	0.00721245391805548	0.00881687688437558	0.00616214245084675	0.00590644830228295	0.0168785664048953	0.00854905096293283	0.00961298466601278	0.0078687320476024	0.00849708751784433	0.00629341629689273	0.00579485064972552	0.0419443162337603	0.0102011778392851	0.00953899739510874	0.0350642654747332	0.0122033022289985	0.04939989100545	0.0160600562121072	0.00903870901774977	0.0483997894454983	0.0262136261032166	0.0415777486174126	0	0.00415982400234869	0.0305076206441219	0.00705733003591144	0.0162478359638255	0.00914202815435011	0.0132860496342028	0.0167112219935184	0.00346545270838571
OM3_H_3F_2	0.0153963745462109	0.0135327868413559	0.00776926482402035	0.0270838833576992	0.00454722665186874	0.00567773460736875	0.0457806200754919	0.00849886205581536	0.0178552442825577	0.0083338109942136	0.00934114240317875	0.0795286383113909	0.0923015842542592	0.092260840881346	0.0067155232315752	0.0159727913859057	0.00646898346024764	0.0349691100921318	0.00302156914044485	0.00744647039018627	0.00757792306348619	0.0129299368982885	0.00138862519909357	0.0148497443869437	0.00338380223040437	0.00819696394692424	0.00959592855234066	0.0225495731382441	0.0113335596031838	0.00933708626887803	0.0100436989182431	0.0107629062706123	0.00203347856486925	0.0107514192678219	0.0116375102378403	0.00824998025142594	0.00901666545161135	0.00665093650921705	0.00295585493410056	0.0156076868027777	0.00586586109596134	0.0074280505244326	0.0047491952452146	0.00781480631062589	0.00313228660729728	0.00430073043424444	0.0402121768610258	0.0112037694251043	0.00620951944049146	0.0350242278577588	0.0109596183427037	0.0494552241286408	0.016521804631316	0.0113651130781395	0.0475101089814693	0.0236470957959194	0.0410592206906521	0.00415982400234869	0	0.0302633226110727	0.00464008037489505	0.0146513075185236	0.00771351485512535	0.0127310031015371	0.0182060704579779	0.00121875685968936
OM3_H_3F_3	0.043624175552716	0.0429424273134426	0.0368250953917303	0.056791375610048	0.033324540614018	0.0345187836880972	0.0177168868023269	0.0271461706887298	0.0472181237540987	0.0265860824456089	0.0239159512866746	0.0519430510989176	0.0642154454736453	0.0645628793422924	0.0293826855750718	0.045781748579399	0.0359604122323643	0.00735673791454851	0.0313224898077018	0.0375958753621111	0.0371168600243186	0.0429931681086983	0.029224318742256	0.0437291654903426	0.0271518619365645	0.0352208694025312	0.0390823753326786	0.0525326236833842	0.0192258696010134	0.0211647794090425	0.0401294694912019	0.0400890160522348	0.0291735467091136	0.0401557528308135	0.0415451351743975	0.0360337598525109	0.0389724599425941	0.0351648204849955	0.0330462535629567	0.0453628153909437	0.0350504983134231	0.0373679735445231	0.0336627222563183	0.0371836957568968	0.0278318267473267	0.0305519132321527	0.0692244199906438	0.0347861090493816	0.03251031858402	0.00543092513277093	0.0195578876908776	0.0194685076994553	0.0459152392177727	0.0387455188218597	0.0774642803850046	0.0512789497476824	0.0712337076306286	0.0305076206441219	0.0302633226110727	0	0.0347432444724166	0.0444147536126153	0.0360665997138786	0.0413981167149874	0.0194555856137621	0.0293693220672154
OM3_H_3G_1	0.0117087732935359	0.00909245309870365	0.00559719959194199	0.0226036094988095	0.0048370029876577	0.00281592452261165	0.0502619732590128	0.0121170708334153	0.0141635859781127	0.0120255540390746	0.0134256740644371	0.084124750449114	0.0968904852467129	0.0968390103396643	0.00895498752701444	0.0119151324574731	0.00381465907342728	0.0394970712492113	0.00413789102658566	0.00364025846720265	0.00498979395153489	0.00908091001326579	0.00558915412539903	0.0111336274307614	0.00772833042772546	0.00817735652696556	0.00522656727182865	0.018222823076561	0.0156496966316917	0.0139257780764366	0.00589173545935409	0.00751229978817401	0.00561536641666273	0.00759276249245729	0.00778103964133232	0.00742078603908804	0.00571309966006656	0.00578924843445983	0.00171483802538072	0.0112624468453094	0.00304392691394365	0.00280903996373073	0.00306350103977646	0.0051021438720261	0.00707466473823612	0.00649153705192536	0.0356094882582645	0.0117080489946535	0.00596019268422333	0.0395239334148065	0.015290106134213	0.053953046293392	0.0130657952274106	0.0102196482501356	0.0429090458337875	0.0194515760483812	0.0365495999398097	0.00705733003591144	0.00464008037489505	0.0347432444724166	0	0.0101641430300882	0.00572333316594782	0.00965110398861357	0.022352855982394	0.00575436547466531
OM3_H_3G_2	0.00533095779883906	0.00209080345311085	0.0094741704873386	0.0125011765330329	0.0126173201768931	0.010716523578427	0.0603175831195396	0.0205046278359062	0.00740219005244278	0.0203835490177072	0.0221276094180118	0.0934742051501249	0.106203704448964	0.106078763958026	0.0162147395991673	0.00453571769601096	0.00913706045424007	0.0494898790106757	0.0131082709622041	0.0079013385622622	0.0108496980511253	0.00658160030950593	0.0154182641457659	0.00484510625986789	0.0174139983950514	0.0136644863167944	0.00545062004186333	0.00882491358600902	0.0254601617340091	0.0236535406150726	0.0053631259585853	0.0068267107270575	0.0155114475326016	0.0073178904125971	0.00535208964778896	0.0119179331362146	0.00853242707219985	0.0115149501937217	0.0117705950136564	0.00187055748929734	0.00940324263470564	0.00771654259322413	0.0107685908333032	0.00861920618026487	0.0166376665437421	0.0145962554839898	0.0259668276676137	0.0156820553974555	0.0123492462395802	0.0493541101178064	0.0251073757278679	0.0637586228575426	0.00822065302404867	0.0132316507900873	0.0333961060895785	0.0109371169927708	0.027104509362214	0.0162478359638255	0.0146513075185236	0.0444147536126153	0.0101641430300882	0	0.00948215130696211	0.00704159820920569	0.0323539129245586	0.0157482129044997
