	OM3_B_B_1	OM3_B_B_2	OM3_B_B_3	OM3_C_7A_1	OM3_C_7A_2	OM3_C_7A_3	OM3_C_7B_1	OM3_C_7B_2	OM3_C_7B_3	OM3_C_7C_1	OM3_C_7C_2	OM3_C_7C_3	OM3_C_7G_1	OM3_C_7G_2	OM3_C_7G_3	OM3_C_7H_1	OM3_C_7H_2	OM3_C_7H_3	OM3_C_8A_1	OM3_C_8A_2	OM3_C_8A_3	OM3_C_8B_1	OM3_C_8B_2	OM3_C_8B_3	OM3_C_8C_1	OM3_C_8C_2	OM3_C_8C_3	OM3_C_8E_1	OM3_C_8E_2	OM3_C_8E_3	OM3_C_8F_1	OM3_C_8F_2	OM3_C_8F_3	OM3_C_9A_1	OM3_C_9A_2	OM3_C_9A_3	OM3_C_9C_1	OM3_C_9C_2	OM3_C_9C_3	OM3_C_9D_1	OM3_C_9D_2	OM3_C_9D_3	OM3_C_9E_1	OM3_C_9E_2	OM3_C_9E_3	OM3_C_9F_1	OM3_C_9F_2	OM3_C_9F_3	OM3_C_9G_1	OM3_C_9G_2	OM3_C_9G_3	OM3_C_9H_1	OM3_C_9H_2	OM3_C_9H_3	OM3_H_3C_1	OM3_H_3C_2	OM3_H_3C_3	OM3_H_3D_2	OM3_H_3D_3	OM3_H_3E_1	OM3_H_3E_2	OM3_H_3E_3	OM3_H_3F_1	OM3_H_3F_2	OM3_H_3F_3	OM3_H_3G_2	OM3_H_3G_3	OM3_H_3H_1	OM3_H_3H_2	OM3_H_3H_3
OM3_C_8F_2	0.0121724531650371	0.00897660140281688	0.0131612439396741	0.00551933199385406	0.0060631849478925	0.0313106203848296	0.0729474685062022	0.0871107782972924	0.0885697691652437	0.00500006417430132	0.0109703280771527	0.0101914390492596	0.0133215940974554	0.00936329927225574	0.00123276757012389	0.00987397785538489	0.00166661195003016	0.00102435337583288	0.00380688118853441	0.00886175059201158	0.010195742202655	0.00296602101484144	0.00648014613310707	0.0170890654464237	0.00942403345437285	0.00401905911756032	0.0123545151927517	0.00792810844470646	0.00679028221793405	0.00399644618767301	0.0053682932485566	0	0.00613138006898143	0.00643095174569215	0.00548971944587597	0.00770361428787338	0.00683968388324538	0.000621345256912089	0.0111571842642579	0.00947655356005405	0.0117280878309465	0.00458104734191178	0.00899683321691009	0.00679670348716025	0.0106353315083765	0.00850446425335753	0.00163163658276995	0.0146897399016569	0.00577232018942025	0.00394431308984013	0.0223931377060592	0.0300392941261715	0.0101449288384394	0.00227662504819996	0.008578152899885	0.00696301387077608	0.0133874427216466	0.00323950139965229	0.00570226224131134	0.000713818130128243	0.00345289489154178	0.0163666723518728	0.00163282448362903	0.0151992741456069	0.0112989699656936	0.0055403187732142	0.0165337286471976	0.0058583122782368	0.0129857958964509	0.0136630315863241
OM3_C_8F_3	0.00606973057501146	0.0066327469313803	0.00710269037161798	0.00969829253126842	0.0116972536527159	0.0258119114840736	0.078154370426909	0.0918645603884906	0.0932296437533874	0.0101930928905999	0.0146446470977969	0.0112133323712914	0.0105206776077138	0.0032394306606004	0.0059799156292184	0.0146023778064273	0.00772956521831603	0.00564298380327848	0.0045754034059975	0.00284278084048361	0.00878940219242438	0.00542750597361168	0.00782806376981393	0.0111688229773138	0.00767725426827154	0.00842942973373134	0.00924547957217491	0.00470717837882146	0.00800106302732916	0.00952775999925055	0.00206866748369533	0.00613138006898143	0	0.0122737646812096	0.0102916761380145	0.00904370820135673	0.0109384928425943	0.00639718029466505	0.00654618356486816	0.0145696854632493	0.0176987130811112	0.00575185705093053	0.0132898865909548	0.0121476460608265	0.00647715734266292	0.00272345000806345	0.00461254500950443	0.00897816473701483	0.00423554811617133	0.00447028453701566	0.0177390605116334	0.0241994194073685	0.00494791576142399	0.00429245747238603	0.00493740409943493	0.010150586452809	0.0102329367803837	0.00934251660892402	0.010057578614879	0.00643988946588911	0.0034405428313445	0.0136892708817216	0.00767084907117038	0.013081455434673	0.0051971320650057	0.00288964781023841	0.0112783985656948	0.0081879955905815	0.0074592685684393	0.00815026899533604
OM3_C_9A_1	0.0180856903029399	0.0151056722951936	0.0189616451447567	0.00444236620825028	0.00601223281489434	0.0377368615872317	0.0666036754003822	0.0809529538232269	0.0824590348931385	0.002679192320258	0.00738137380998883	0.0146405792660346	0.0193185997665205	0.015395240263078	0.0072465467279674	0.00489265482216813	0.00533832238710113	0.00665420770844399	0.0100368347412428	0.0147587524387604	0.0159196778895529	0.00722802740909615	0.00818756218844715	0.0234076262901386	0.0123905031894767	0.00456629803721216	0.0184839748834533	0.0123973235780393	0.00842028834781522	0.00598041226233669	0.0109509959795857	0.00643095174569215	0.0122737646812096	0	0.00329615393990996	0.0124845997935743	0.00461138601186637	0.00598888212075014	0.017573373917633	0.00394376535597833	0.00544901865303784	0.0104170220644433	0.00509337196610079	0.00181617603749747	0.0170174334042276	0.0142488426531974	0.00805502265923484	0.0210741560529282	0.0120702806099816	0.00855387948884923	0.0287368719277431	0.0364040209718005	0.0165681358858151	0.00798746914620156	0.0131056612973118	0.0104981449375914	0.0194892891532362	0.00341346516490837	0.0084632178003991	0.00592670960938483	0.00988153568739984	0.0221957484573595	0.00543684146008741	0.0172032764338222	0.0172288842790508	0.0107349298903939	0.0229633454790983	0.00700135748340107	0.0181920724737477	0.0200763212201591
OM3_C_9A_2	0.0156992753586371	0.0144344296943474	0.016474432972242	0.00114824438653143	0.00805533131465428	0.0360886063040238	0.0679223917255173	0.0818450207251026	0.0832687855823622	0.000863967197453684	0.00563605745840349	0.0152771538805653	0.0187950382833739	0.0131776835003505	0.00665045958465561	0.00444371724548598	0.0052789416314029	0.00518197589193791	0.00927829444708732	0.0124479988652307	0.0156779868599562	0.00487864939290966	0.00494090244229075	0.021415233978294	0.00916704134224954	0.00186380503275427	0.0177949800100305	0.00950038712201402	0.00515631464159345	0.00712155130320651	0.00862997205766217	0.00548971944587597	0.0102916761380145	0.00329615393990996	0	0.0128811430792911	0.00170105262746816	0.00488324558744333	0.016268087825324	0.00427885473550842	0.00824546532089914	0.0100488654393405	0.00352384429004542	0.00209200486985636	0.0158603757030371	0.0118471747606751	0.00686346496083266	0.0192672887176284	0.0111793407436884	0.00604849497017505	0.0276077917250298	0.0344428695333455	0.0150021555828793	0.00613374459922334	0.0101977743082616	0.0114762934357697	0.0188337014617869	0.00399476426608872	0.00964766821532452	0.00479358957964378	0.00868559504030921	0.0218542127491864	0.0053723835947851	0.0139119227984849	0.0148744826836156	0.008227494742144	0.0214468006792619	0.00375274518182686	0.0153969277277381	0.0183953343243618
OM3_C_9A_3	0.0137864293110473	0.00491083498220879	0.0149253770700076	0.013135346442937	0.00766164034933159	0.0278954011084982	0.078305790944946	0.0930710743787782	0.0946391940035106	0.0122007802464829	0.0185053784166864	0.00250711420255401	0.00774172230216517	0.0113138882908585	0.00647375335590382	0.0169489291143159	0.00761337665943633	0.00849251041224194	0.0049439772229734	0.0114257905366362	0.00416667057655682	0.0102298321725908	0.0139118595309845	0.0159875570875051	0.0158402383748639	0.0116709060467847	0.00742532952976688	0.0133379847014049	0.0142062591741265	0.00657799467525012	0.010130026183394	0.00770361428787338	0.00904370820135673	0.0124845997935743	0.0128811430792911	0	0.0144081215423842	0.00830903647269741	0.00875050343851709	0.0162684775276073	0.0165648300659243	0.0036215369788598	0.016379791503895	0.0135985793021336	0.00782735303397064	0.011612228863489	0.00709461199988357	0.0133091698401054	0.00487510152141583	0.0105772171545181	0.0178694299839484	0.0276759052775448	0.0091237269629742	0.00874943364281963	0.0137523378012316	0.00273197954421646	0.0082006502225705	0.00926009545683713	0.00451829001404397	0.0083995898231836	0.006302429010737	0.0101071515029254	0.00751718601388732	0.0216261611699432	0.0130587839837827	0.0108457030409996	0.0137642363648203	0.0134746048810402	0.0161815241886909	0.0120231577812912
OM3_C_9C_1	0.0159549277627022	0.0156353283295191	0.0166388137022911	0.00134283561837905	0.00974808769557173	0.0367100097133671	0.0672754223434902	0.0809815283317289	0.0823671456629635	0.00255781915736652	0.00413077598922081	0.0168369028870333	0.0200092622313094	0.0135991990393808	0.00804935856558552	0.00374297082931336	0.00685914824905236	0.00635078082308896	0.0105392271003807	0.0128145289539407	0.0170119573898908	0.00556299747955426	0.00437091793775587	0.0218949094812472	0.00850237221204452	0.00284810873904923	0.0189555020734346	0.0093827030427955	0.00449922195655989	0.00880688168099104	0.00909610654810096	0.00683968388324538	0.0109384928425943	0.00461138601186637	0.00170105262746816	0.0144081215423842	0	0.00621882781185713	0.0171788146087722	0.00405428726300823	0.00888669300732326	0.0114187099936779	0.00235466835906853	0.00295831370225237	0.0168450746353221	0.0121552924830527	0.00804706013358478	0.019878967811509	0.0123477470948405	0.00650176512564067	0.0285237825456263	0.0348820510444902	0.0157967889098738	0.00704085114728398	0.0100475427349628	0.0131146154297281	0.0199987532596283	0.00568728699671321	0.0113196587698457	0.00612648621365541	0.00979442611095775	0.0231138825638938	0.00694800770420401	0.0127581572379728	0.0151663493796287	0.00855731040470979	0.0222039912293559	0.00329376736887807	0.0152856774934818	0.0190878599873907
OM3_C_9C_2	0.0123870358368312	0.00956406816186488	0.0133486269211083	0.00489799572790016	0.00620240868675795	0.0317628239661102	0.0724369090351587	0.0865600756965859	0.0880123919479305	0.00441973747014135	0.010349462749137	0.0107914217470203	0.0139169855389057	0.00960422306773827	0.00184793663695359	0.00928318248727365	0.00173571873859815	0.000845253063000645	0.00439862789114233	0.0090586098839151	0.0108110479977726	0.00261490543315648	0.00598896337929008	0.0174513752044105	0.00911430178893415	0.00339824363675283	0.012936424461623	0.00780507145427606	0.0063009990756703	0.00422857686696104	0.00544100680584603	0.000621345256912089	0.00639718029466505	0.00598888212075014	0.00488324558744333	0.00830903647269741	0.00621882781185713	0	0.0116537443018198	0.0089134529859356	0.0113481912413038	0.00520087417476566	0.00838379697615534	0.00625053526143999	0.0111571760949707	0.00865618639935213	0.00209360284951652	0.0150897600700599	0.00633783802580822	0.00373522845792721	0.0229219016358602	0.0304300240603445	0.0105850011785488	0.00229054005565103	0.00847440482079073	0.00748513257009434	0.0139716741575531	0.00295664237573225	0.0061271748401263	9.24794455757359e-05	0.00394834207656994	0.0169718738878848	0.00173825672893483	0.0148450029500942	0.0115155611273871	0.00551711022709473	0.0169985348427698	0.00531012461539179	0.0130412113283981	0.0140888073856355
OM3_C_9C_3	0.0067486533347995	0.00385198054628289	0.00772105724147381	0.0158727706368092	0.0149771192977955	0.0202446037686756	0.0840552198422456	0.0980508894252891	0.0994605669020415	0.015981836094851	0.0210570169182458	0.00963069051026258	0.00492594142558076	0.00575515126012916	0.0103695106612536	0.0206981988017075	0.0123360314440805	0.0111434843688541	0.00765139666386191	0.00648733516737258	0.00554692663040078	0.011625898411683	0.0143688399226953	0.0072382183177167	0.0137862360976841	0.0144660801224216	0.0036487224115794	0.0107069979524671	0.0145461678602335	0.0130765764156098	0.00861353571464098	0.0111571842642579	0.00654618356486816	0.017573373917633	0.016268087825324	0.00875050343851709	0.0171788146087722	0.0116537443018198	0	0.0204864957413902	0.0227321793575244	0.00776907870326761	0.0195251929263704	0.0178797598544424	0.000942028528773633	0.00717082297237023	0.00956025794200771	0.00456226199763358	0.00564756883871813	0.0109027686402344	0.0113512783553448	0.0193752570082697	0.00183290149238534	0.0101606393912057	0.010652077468248	0.0111872901100933	0.00434585473412297	0.0142439814824218	0.0122596187246457	0.011727971829568	0.00770823427310923	0.00776264774155496	0.0122456858757171	0.0185118628710216	0.00641192240011343	0.00941726701674317	0.00547655330355883	0.0146646526036473	0.010027244129198	0.00327390516010863
OM3_C_9D_1	0.0198840633806772	0.0184378771531352	0.0206122283737193	0.00499532663735854	0.00992885333294598	0.0403636778016805	0.0636628990772914	0.0776769489404888	0.0791269463370991	0.00451015784622685	0.00418040060343962	0.0185002600539793	0.0227530227469138	0.0174220585317964	0.0105199664691667	0.00120278865886429	0.00880744778387382	0.009347902630487	0.0132726085861737	0.0166734041767006	0.0194807756530149	0.009151103749916	0.00841681960317769	0.0256798892102189	0.0124795905955876	0.00614068834377165	0.0218216656274153	0.0134238959535724	0.0085284019147655	0.0098700507198974	0.0128766197973792	0.00947655356005405	0.0145696854632493	0.00394376535597833	0.00427885473550842	0.0162684775276073	0.00405428726300823	0.0089134529859356	0.0204864957413902	0	0.00539621820032643	0.0138710690767896	0.00248185688925312	0.0027127531577855	0.0200410846305845	0.0160486179926829	0.0109807369425855	0.0235451110066036	0.0152472339096888	0.0102785263728405	0.031803713077213	0.0387012841660393	0.0192627182857869	0.01039566113266	0.0140944833210325	0.0144036259496984	0.0228501516597781	0.00701620975791488	0.0123853756116483	0.00883083593314991	0.0128316892752853	0.0257331977091787	0.00890857031723643	0.0162231525214853	0.0190745563469196	0.0124259103096085	0.0257091868033984	0.00734626233020828	0.0193327334253075	0.0226699532629554
OM3_C_9D_2	0.0235334146318457	0.0199424157277586	0.0244049965881572	0.00932454496675835	0.00900115489630076	0.0429587109284518	0.0618275846337812	0.0765739725636384	0.0781656532937279	0.00790704862116697	0.00943356791301155	0.0183392004544776	0.0239508011426243	0.0208385950392296	0.0123726638239856	0.0064956781818873	0.0104018158806755	0.0120607168966896	0.0150925867952521	0.0202067603374958	0.0204134438281035	0.0126609068341237	0.0131134312756818	0.0287965534234896	0.0173286184985162	0.00986480820683559	0.0232565356814908	0.0177057058631927	0.013292821201557	0.0101066958062202	0.0163982951317811	0.0117280878309465	0.0176987130811112	0.00544901865303784	0.00824546532089914	0.0165648300659243	0.00888669300732326	0.0113481912413038	0.0227321793575244	0.00539621820032643	0	0.0152326981457197	0.00786093076922659	0.00616314183967464	0.0221075012545565	0.0196952400014654	0.0133584709658451	0.0264153880930847	0.0171225784655172	0.0139740116340159	0.0336940521415587	0.0417593612037565	0.0218512571666536	0.013423440787722	0.0184092317491305	0.0141230154895746	0.0242185970332311	0.00852030795811337	0.0120999925302699	0.0112944363005325	0.0151318736892501	0.026621088704866	0.0104905418719021	0.0215164874251327	0.0226767525979016	0.0161646733785414	0.0281778405225721	0.0119423307006597	0.0235615285075186	0.0253778165988561
OM3_C_9D_3	0.0111982350820436	0.00471862802978993	0.0123254183862866	0.0100928993946193	0.00721758491743522	0.0279237613767715	0.0769330467753958	0.0913342201037861	0.0928323231966159	0.00949522157660486	0.015548793523888	0.00608104954172485	0.00891048676998185	0.00848222512703644	0.00339923058439111	0.0143717487308446	0.00509948539827877	0.00517310609104308	0.00132935573099102	0.00840441557832894	0.00563457359287218	0.00674325447973915	0.0104043229953082	0.0146388218836325	0.0122222975637579	0.00858656717926889	0.00807668418207103	0.00978088424737281	0.0106902844524996	0.00532420767927025	0.00657388531093778	0.00458104734191178	0.00575185705093053	0.0104170220644433	0.0100488654393405	0.0036215369788598	0.0114187099936779	0.00520087417476566	0.00776907870326761	0.0138710690767896	0.0152326981457197	0	0.0135670812806814	0.0111590950066544	0.00702096680287877	0.00844663563806071	0.00360523925702607	0.0120112213083005	0.00225503746539221	0.00698097282072717	0.0184661218641577	0.0271376286622142	0.00739523982534846	0.00519620728869401	0.0102321315988735	0.00441656241700233	0.00907490650241429	0.0070051913802546	0.00472400950573761	0.00529307452940287	0.00269653905146912	0.0118648073041862	0.00499887034337342	0.0180192973938968	0.0103866230408194	0.00725609520628082	0.0132293415828976	0.0100682958349079	0.0131539713195999	0.0108048513322778
OM3_C_9E_1	0.0182073531529606	0.0178960563835086	0.0188514731314913	0.00365586224226365	0.0109417073197493	0.0390460501873013	0.0649494796261017	0.0786336947976038	0.0800207501363159	0.00418383672317629	0.00230955138577906	0.0187507304416985	0.0222657731305023	0.015910161923233	0.0101706066655135	0.00163927346085057	0.0087670862071888	0.00860644899392406	0.0127621134519452	0.0151131088783197	0.0191913449903828	0.00791634284791454	0.00637312312655299	0.02420804219833	0.0102386709667087	0.00511456478217956	0.0212368620116903	0.011505587621458	0.0064288091057298	0.0103893150563535	0.0114293432570803	0.00899683321691009	0.0132898865909548	0.00509337196610079	0.00352384429004542	0.016379791503895	0.00235466835906853	0.00838379697615534	0.0195251929263704	0.00248185688925312	0.00786093076922659	0.0135670812806814	0	0.00330623830040921	0.0191793695251422	0.014438961234355	0.0103036555429474	0.02222001033972	0.0146201730734684	0.00884363587548558	0.0308715169848035	0.0371745603506192	0.0181509334351865	0.00937600589730977	0.012143230211102	0.0148561811604044	0.022278660829017	0.00728655073369416	0.0129469749406851	0.00829286820905801	0.0120859499125449	0.0253458838148539	0.00886307012811829	0.0137515947170721	0.0174342991775974	0.0108647698001889	0.024557458421335	0.00544195617361166	0.0173580035659252	0.0214383771081153
OM3_C_9E_2	0.0177043394269341	0.0157391969291308	0.0185058774940831	0.00316400510128368	0.00766320217822117	0.0378739170263226	0.0662248280274673	0.0803355321981931	0.0817976698414405	0.00195487622509853	0.00561076952119188	0.0158698217269301	0.0200459968776285	0.0151276722001517	0.00781524699234998	0.00337664540985987	0.00609723823263917	0.0067436171076985	0.0105792673973962	0.014424159505328	0.0167686635817252	0.00681083162980225	0.00696693355858057	0.0233097205017017	0.0111929475822374	0.0038388355045449	0.019124944053716	0.0115900636232564	0.00716009387205158	0.00730414281899923	0.0105923301933136	0.00679670348716025	0.0121476460608265	0.00181617603749747	0.00209200486985636	0.0135985793021336	0.00295831370225237	0.00625053526143999	0.0178797598544424	0.0027127531577855	0.00616314183967464	0.0111590950066544	0.00330623830040921	0	0.0174042238759304	0.0138475193536932	0.00833516329632924	0.0210918919998421	0.01256775963145	0.00804782428297279	0.0291689313106322	0.0363391306576954	0.0167195343988624	0.00789262215113027	0.012288402955439	0.0118322543508687	0.0201510249794121	0.00433922799569967	0.00985288498843849	0.00617106165629719	0.0101912925755183	0.0230213224606036	0.00619828564658801	0.0157018394839037	0.016869304946944	0.0102425190812895	0.0231627811172491	0.00578801578165987	0.0174813437959112	0.0201698863530286
OM3_C_9E_3	0.00745480254095899	0.00292041067804513	0.0084710766754129	0.015524176595936	0.0141995989782788	0.0209168614478064	0.0835524118084655	0.0976417013823338	0.09906999893858	0.0155315699301185	0.020786116129632	0.00869104461470145	0.00439204657591258	0.00616054884233647	0.00978091656774139	0.0203015373697627	0.0117339345468374	0.0106974897617853	0.00701838654246947	0.00682044393555352	0.00462645480293979	0.0113240227867775	0.0142355812805383	0.00816801982549647	0.0139343220896204	0.0140880886988492	0.00307262136443418	0.0108585462517016	0.0144292431649	0.0123440261612189	0.00853726042039869	0.0106353315083765	0.00647715734266292	0.0170174334042276	0.0158603757030371	0.00782735303397064	0.0168450746353221	0.0111571760949707	0.000942028528773633	0.0200410846305845	0.0221075012545565	0.00702096680287877	0.0191793695251422	0.0174042238759304	0	0.00745466567451527	0.00906971368724435	0.00549638766265766	0.00498592429406131	0.0106957527170479	0.0117679767065827	0.0201718979764718	0.00228989633793528	0.00980524048741277	0.0108644323596877	0.010295567335022	0.00391922682962376	0.0136556957424241	0.0114254895214147	0.0112350839126103	0.00721395800289245	0.00740395806135375	0.0116410015088399	0.0188464731845954	0.0070423043481576	0.00936666030743166	0.00621852882859198	0.0144569107713286	0.0106539107645071	0.00420665603397055
OM3_C_9F_1	0.00385751100960914	0.00851817515766816	0.00471983973285631	0.0110573388762269	0.0143021463511882	0.0247482729457034	0.0793164315840992	0.0927018679916606	0.094005229736293	0.0119187253580134	0.0154445787307786	0.0136543209549745	0.0118156049988177	0.00163750711322233	0.00854633710836469	0.0158969100229361	0.0101576575363198	0.00783620464201889	0.00729620297907837	0.000764778715190773	0.0107716882495518	0.00705778561739496	0.00834257160647671	0.00981130669564483	0.00672192471184836	0.0100141146977407	0.0104939954692227	0.00370363193475738	0.00842149366633545	0.0121316407294866	0.00329862516521684	0.00850446425335753	0.00272345000806345	0.0142488426531974	0.0118471747606751	0.011612228863489	0.0121552924830527	0.00865618639935213	0.00717082297237023	0.0160486179926829	0.0196952400014654	0.00844663563806071	0.014438961234355	0.0138475193536932	0.00745466567451527	0	0.00712250989574373	0.00809856210794359	0.00673981960751616	0.00580255035715378	0.0175591289790358	0.0227421597252002	0.00534087725217666	0.00638921086793463	0.00351997604608381	0.0128573109685039	0.0113737535794062	0.0116017801724752	0.0127739980342287	0.00868121132755549	0.00614961458835112	0.0148560823100477	0.0101108750363974	0.0113948641311917	0.00302816059034224	0.00362393864017597	0.0108194307577377	0.00903821718276279	0.00473613099899372	0.00762662986880329
OM3_C_9F_2	0.010681338838151	0.00759400929591148	0.011701636766488	0.00670446823964753	0.00719732734634539	0.0296867698179931	0.0745248516966089	0.0886234501949603	0.0900674550666925	0.00647341993178839	0.0121473088813919	0.00959803311838812	0.0119666514256347	0.00785114027399893	0.00144715133008621	0.0112991527462709	0.00312787701255162	0.0016982650710807	0.00252257383014411	0.00740940426214209	0.00901988113687766	0.00314559513587439	0.00682224545069981	0.0154686866151799	0.00907428601495	0.00520284439446047	0.0109380068999021	0.00711377798087665	0.0071142429125293	0.00503426354465604	0.00419844351220373	0.00163163658276995	0.00461254500950443	0.00805502265923484	0.00686346496083266	0.00709461199988357	0.00804706013358478	0.00209360284951652	0.00956025794200771	0.0109807369425855	0.0133584709658451	0.00360523925702607	0.0103036555429474	0.00833516329632924	0.00906971368724435	0.00712250989574373	0	0.0130594024069371	0.00431932612797168	0.00357918747784194	0.0208364141430789	0.0284102498084222	0.0085155186032827	0.00168734769878441	0.0077030932137922	0.00695569974331128	0.0119787760528204	0.00485750017371926	0.00614336169419498	0.00216850219156429	0.00185650914917468	0.0150686752289556	0.00306457269172724	0.0149145679755031	0.00980827483316791	0.00457374040704902	0.0149141022058443	0.00646427009642894	0.011732003839753	0.0120319051291104
OM3_C_9F_3	0.00534740655702881	0.00841400427525628	0.00572587261092864	0.018663536803041	0.0192034284674199	0.016840455016868	0.0870938343583844	0.100677571699208	0.10200522806968	0.0191414198897814	0.0234243545802563	0.0141249366149849	0.00826092072649975	0.00647810288426509	0.0141284578427374	0.0235684683131851	0.0160834969491418	0.0144350009044088	0.0116249511110549	0.00734381786650886	0.00996672027114925	0.0144043703086194	0.0163738173364709	0.00268118290213706	0.0145992422207464	0.0174062028002754	0.00731706051661863	0.0117383708121947	0.0164766024519242	0.0171947299645136	0.0107967410219742	0.0146897399016569	0.00897816473701483	0.0210741560529282	0.0192672887176284	0.0133091698401054	0.019878967811509	0.0150897600700599	0.00456226199763358	0.0235451110066036	0.0264153880930847	0.0120112213083005	0.02222001033972	0.0210918919998421	0.00549638766265766	0.00809856210794359	0.0130594024069371	0	0.00977584177297993	0.0133784901729619	0.00971249023182915	0.0153550450851132	0.00465462123486269	0.0132009824620172	0.0114092794961331	0.015701241376206	0.00749160781587744	0.017908603966809	0.0166488218863456	0.0151496809863345	0.0113155401242274	0.0101169939623746	0.016003087571185	0.0181768021838797	0.00565423655419432	0.0114203010216352	0.00296891700567865	0.0169551082115302	0.00857059221927384	0.00129004982341622
OM3_C_9G_1	0.00910448470852178	0.00329412724415587	0.0102417432704685	0.0110054138112381	0.00942992748204452	0.0258822943224957	0.0786433979116189	0.092860465414256	0.0943204091514126	0.0107570829130646	0.0164228412095765	0.00697801049148656	0.00766682597811626	0.00649622594415915	0.00482410317758857	0.0156081541202068	0.00675927536656283	0.00601440799209833	0.00203799619878192	0.00655756325705629	0.00500179005140431	0.00709128320461435	0.0105212594914069	0.012392225124404	0.0115405657537751	0.00951214469517818	0.00661884642010321	0.00877526435798359	0.0107739434786543	0.0074564480276326	0.00565189054701874	0.00577232018942025	0.00423554811617133	0.0120702806099816	0.0111793407436884	0.00487510152141583	0.0123477470948405	0.00633783802580822	0.00564756883871813	0.0152472339096888	0.0171225784655172	0.00225503746539221	0.0146201730734684	0.01256775963145	0.00498592429406131	0.00673981960751616	0.00431932612797168	0.00977584177297993	0	0.00689138285760612	0.0166695223216802	0.0249685861738679	0.0051452175726689	0.00546539349351788	0.00910234376978563	0.00644174158280195	0.00765996472315523	0.00868694849784475	0.00697033805205108	0.00642242287355368	0.00257555621022068	0.0108012546593203	0.00666494614405635	0.0171708154362863	0.00832538844152481	0.0064620131152648	0.0111235944142926	0.0104384774002733	0.0113220621071024	0.00858570935133513
OM3_C_9G_2	0.00965864938287318	0.0100743627229292	0.0104657354004189	0.00531343024650575	0.00993744270495093	0.0302118203696374	0.0737611772942346	0.0874142195972578	0.0887767079470151	0.00612894241116903	0.0101827127574863	0.0130589632891198	0.01434627624965	0.0071446314952437	0.00474335071431404	0.0102089832370293	0.00547052396862884	0.00294312732228121	0.00570849336824351	0.00640101844568475	0.0118892464385542	0.0013465467281778	0.00364252380266329	0.0154202564116793	0.00553870038708341	0.00421190719233017	0.0131616324559374	0.00410945823129723	0.00388582538808382	0.00792940716476515	0.00260440553261407	0.00394431308984013	0.00447028453701566	0.00855387948884923	0.00604849497017505	0.0105772171545181	0.00650176512564067	0.00373522845792721	0.0109027686402344	0.0102785263728405	0.0139740116340159	0.00698097282072717	0.00884363587548558	0.00804782428297279	0.0106957527170479	0.00580255035715378	0.00357918747784194	0.0133784901729619	0.00689138285760612	0	0.0221839710957071	0.0284350037198864	0.00939675138195702	0.00189890108734022	0.00479887734947818	0.0105215667791531	0.0141942990535043	0.00634958256037143	0.00954486532502747	0.00371085816558844	0.00446126049628882	0.0175307284333726	0.00546923472225794	0.0113664178997244	0.0088284248478499	0.00219883018537251	0.0157469274789421	0.0037643137798515	0.00967040864922452	0.0126057485895957
OM3_C_9G_3	0.0150496180925679	0.0137648161440397	0.0153062854799019	0.0272211363104019	0.0252933518063418	0.0103996408684499	0.095254704038027	0.109341139005001	0.110754678107078	0.0272955336441207	0.0323618000425238	0.0172461070394251	0.0101436565491951	0.0159245872308114	0.0214927933492033	0.0320417797515694	0.0234169832884223	0.0224597530652505	0.0187031550571859	0.0167948076417227	0.0137048850942867	0.0229666556462868	0.0255253436941542	0.00945847989908025	0.0242154389528114	0.0258139458422759	0.0105394499532932	0.0212597832048204	0.0256726144705803	0.0236926700712719	0.0197645536524124	0.0223931377060592	0.0177390605116334	0.0287368719277431	0.0276077917250298	0.0178694299839484	0.0285237825456263	0.0229219016358602	0.0113512783553448	0.031803713077213	0.0336940521415587	0.0184661218641577	0.0308715169848035	0.0291689313106322	0.0117679767065827	0.0175591289790358	0.0208364141430789	0.00971249023182915	0.0166695223216802	0.0221839710957071	0	0.0116139652483477	0.0127926795594593	0.0215105814550802	0.0210014939811032	0.0206007031478335	0.00967767823007736	0.0253473341467968	0.0222424029776354	0.0230003798197234	0.0189811548822104	0.00867800111450019	0.0233209885947649	0.0278531162721796	0.0153568916860415	0.0205086225513674	0.00678646678947399	0.0259243087505915	0.0181561934378193	0.00993971279326829
OM3_C_9H_1	0.0190288316985102	0.0229101851717658	0.0185444713365291	0.0337433440864907	0.0343466624370513	0.00436804023308742	0.101941566162753	0.115012627053771	0.116226275929122	0.0343855403479895	0.0381007259675713	0.0276908356367175	0.020500485854021	0.0212960114569747	0.029468985529293	0.0386164175846986	0.0314286229654252	0.0297564721337454	0.0269015412873941	0.0220726967042687	0.0236705538471951	0.0295681426901505	0.0310023897546452	0.0130359167152716	0.028253924261514	0.0325818243117632	0.0203791022541171	0.0259438184109946	0.0310410196778452	0.0324214330335992	0.0258334398468373	0.0300392941261715	0.0241994194073685	0.0364040209718005	0.0344428695333455	0.0276759052775448	0.0348820510444902	0.0304300240603445	0.0193752570082697	0.0387012841660393	0.0417593612037565	0.0271376286622142	0.0371745603506192	0.0363391306576954	0.0201718979764718	0.0227421597252002	0.0284102498084222	0.0153550450851132	0.0249685861738679	0.0284350037198864	0.0116139652483477	0	0.0199641227009866	0.0284779294111737	0.0254180552910564	0.0303173996271052	0.0198302996239124	0.0332586117906363	0.0315848966134329	0.0304879185362615	0.0266639818855827	0.0199308164376854	0.0313470653560107	0.0297590731439236	0.0197644396782868	0.0263292459917698	0.013973684280072	0.0317688523837425	0.020742332088463	0.0164347155063357
