	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_1	0.00383920175973711	0.00294155712510919	0.00414989518811996	0.00691245039756619	0.00988532876678767	0.0111623595216473	0.00495177815150628	0.0141416284786025	0.00409164600107073	0.00886068528512828	0.00701377888475239	0.00731897358771271	0.0036829764515241	0.00296816467937549	0.00618465416412637	0.00261334906868978	0.0092632340238714	0.0199454863813183	0.0156256287399467	0.020208382463148	0.0117276928189408	0.015899754230141	0.00253790016378263	0.00718942199062124	0.0052985070147854	0.00513014147232288	0	0.0102076188553246	0.0178636050227628	0.00920955986385559	0.0142663421712241	0.0255157159074078	0.00577887069010137	0.00475706981323494	0.0106678457284429	0.0163023363633275	0.0182735502309832	0.0124255619898159	0.00360002879833954	0.0298519629762626	0.0146605883469463	0.0227027357079643	0.00945082617103411	0.00109691209164973	0.00969764127054751	0.00465544967221192	0.00334970762860564	0.0159939375440626	0.0254806009915776	0.0143750529010453	0.0147538668935625	0.0377611004872401	0.0111508681645194	0.044917421570938	0.00852566809939117	0.00528430756897512	0.0257410257502964	0.00723257296704653	0.010249865926345	0.0154011259115747	0.029462901084785	0.0198925929553389	0.0204153305228212	0.0256911342401653	0.0139014144648653	0.0139121456283095	0.00368656658544564	0.014289024294491	0.00350939041573349	0.00957784650661968	0.0296663256149693	0.0046545429348818	0.00863366442822189	0.019742476708319	0.00253167130957851	0.00610368733703435	0.0142113196844921	0.0187290978101455	0.00520699706642725	0.0205351227789893	0.0184052755583925	0.0253843784498002	0.0176485986473503	0.0241286516904819	0.0142753364642607	0.00971861783475578
A549_G1_2B_2	0.0140074523612646	0.0131279148831995	0.00616619618755208	0.017006077368649	0.0022048587783334	0.00267799278620358	0.00828277835247979	0.0067461804273555	0.0139149686692998	0.0190598623385752	0.00335772087184212	0.0170608069214849	0.0136682293819579	0.0122312960961798	0.00669134505351631	0.00760475518074571	0.00185173374362852	0.0301503166858114	0.0254745646103257	0.0300135733068642	0.0208585491648809	0.0260333580836113	0.0126376269730539	0.0135890522665184	0.00494614397206099	0.00510758958397438	0.0102076188553246	0	0.00782391299973853	0.012766922992165	0.00406117048780052	0.0157793676580538	0.0157861607976355	0.00629152491823407	0.00365778206609783	0.00625039168078907	0.0283314868592628	0.0219497651747295	0.0134689083943347	0.039760206109604	0.0247336535669154	0.0328978157988086	0.0195966427312678	0.0110204944404316	0.00273198384762419	0.0134519317855859	0.011716518543243	0.00877017348600191	0.015497282527145	0.00492195259371447	0.00591411645283996	0.0279580238366872	0.00343281814571673	0.0347172844765029	0.0187223790900993	0.00496851721020867	0.0156473014789517	0.0174176331351667	0.0204399422506517	0.00531150495755293	0.0396323209670749	0.0296372421687949	0.0303056218124727	0.0358872559090374	0.0237237970265512	0.0237462601161396	0.010910626361049	0.00663077178311806	0.0136715089565215	0.00162363837764957	0.0194672493148873	0.00695295695177206	0.00551848341999709	0.0101048691702477	0.0078606057344755	0.0041713591660488	0.00489837060182836	0.0289091829138384	0.0152001749156971	0.0103497821994898	0.0284748898011504	0.0352312554273937	0.0264885813493	0.0341330185509552	0.0241739176572144	0.0176744029474639
A549_G1_2B_3	0.0216984418825151	0.0208043105256254	0.013723202646365	0.0244636791537503	0.00808509457799384	0.00834667308891665	0.0149085691962081	0.00655249808150059	0.0216956836987838	0.02671082106422	0.0111811611685683	0.024865961971811	0.0211298786115671	0.0200388936633132	0.0130765739897947	0.0153092022819804	0.00862025064364769	0.0377373757673856	0.0332812750207773	0.037826808541135	0.0286690843612057	0.0337543712589901	0.0203535396806275	0.0197694502954039	0.0127167927734268	0.0128705431793874	0.0178636050227628	0.00782391299973853	0	0.0178870636586857	0.00399070524255123	0.00805746351899847	0.0232048454293862	0.0141080818553052	0.00786431703892722	0.00157459550372069	0.036092744010773	0.0297712979824374	0.0212398046412064	0.047562522424282	0.0324869650869737	0.0405354433166083	0.0273077684999657	0.0187470410118694	0.00962740722204554	0.02127452671952	0.0195396080645061	0.00701017778058989	0.00767407271421729	0.00382146337476972	0.00437922333518255	0.0201510754491302	0.00723478226633161	0.0272706009838075	0.0262883638647035	0.0125828427229746	0.00934182755413216	0.025093921749305	0.0281062325440775	0.00423284800802747	0.047311347271503	0.037454395970683	0.0381093785384511	0.0435162424296951	0.0315321184432952	0.0315532967875479	0.0187227853793112	0.00946083329457597	0.0212360880589502	0.00829713688156753	0.0122772755590853	0.014748887476424	0.0107780530431884	0.00689827894994972	0.0156280639759339	0.0117633228609592	0.00409018198275627	0.036582381499733	0.0229597406252552	0.0030192779558197	0.0362313940837674	0.0430413777382089	0.0342484101808813	0.0419140173028706	0.0319725969493704	0.0253965749409361
A549_G1_2C_1	0.0109944267181598	0.0104002466185243	0.00884839566273219	0.0109722330878107	0.0109092492400139	0.0151373805776805	0.00540441374583398	0.0117449920355086	0.0121404775600634	0.0139655980401431	0.011484838558816	0.0146725759729352	0.00896916897219363	0.0118887611401533	0.00627528376787481	0.00941656268420337	0.0109428543559192	0.0231053050730826	0.0214858105672306	0.0258043726524292	0.0193025002107084	0.0205338351137863	0.010593562651394	0.00339037581233777	0.0103611146984298	0.0102586957803398	0.00920955986385559	0.012766922992165	0.0178870636586857	0	0.0157833785256676	0.0237328377198551	0.00990038347910673	0.0116050464671455	0.0103167560321886	0.0166553584243892	0.0231172435325413	0.0193561538104574	0.0117329698893836	0.034619803995403	0.0198005909400527	0.0260567933300779	0.0149989595871813	0.0100981693262148	0.0142241199496139	0.0135115014346987	0.0125163786608427	0.0126449206685598	0.0243888674518301	0.0141182777126532	0.0135910693507855	0.0354002791794847	0.0109510445449263	0.0445769840025865	0.0129957601217707	0.00951699439199	0.0271338737258525	0.0129951342430634	0.0151963779312691	0.0175438094593131	0.0328240122504139	0.0256701621862531	0.0257443092457012	0.0288271520305744	0.0200219172687414	0.0199999781605927	0.0128763440782401	0.0191331828374141	0.00969837408313481	0.0112273079390543	0.0300674140856501	0.0120793578322583	0.00746351532308112	0.0225800434435708	0.0100150377197432	0.00980151035681122	0.0138287012691224	0.0226448329048638	0.012538348599565	0.0209057995703336	0.0231784663218697	0.0305511713267983	0.0250523943065236	0.0288027113588259	0.020135345975725	0.0184035669701642
A549_G1_2C_2	0.0180680729222485	0.0171885566403236	0.010196891411244	0.0210374382908939	0.00501907625156671	0.00438409413346227	0.0119495723968921	0.00632755138861325	0.017957803699463	0.023119959373388	0.00737464964793532	0.0210813390187818	0.0176958828425233	0.0162550660663683	0.0102005379854714	0.0116655604619039	0.00530287361189656	0.03420700815213	0.0294852334817323	0.034008228909672	0.0247673205300131	0.0300879301847969	0.0166973860113113	0.0171235426046775	0.00900453223804633	0.00916703587821115	0.0142663421712241	0.00406117048780052	0.00399070524255123	0.0157833785256676	0	0.0120477201569531	0.0198067427685995	0.0102418177622723	0.00549758498595536	0.0025106551043007	0.0323740579187934	0.0259167807698287	0.0175166163644084	0.0437655668545557	0.0287808074526508	0.0369567105608671	0.0236546371045334	0.0150799510965866	0.00563684687951604	0.0174175939047749	0.0156937975854679	0.00782322019496796	0.0115809749197147	0.0029406273582311	0.00434097404680943	0.0240941261902288	0.00488683342501568	0.0306614005073774	0.022774858211861	0.00900911209498956	0.0117289977934458	0.0214780857446059	0.0245001762322817	0.00186280882827211	0.0436885845121509	0.0336205836971376	0.0343164237244498	0.0399456893973963	0.0277336423878638	0.0277579622246331	0.0148334456804656	0.00633118696270573	0.0177205802844675	0.00496759120390337	0.0154231729421355	0.0108494275527398	0.00832921123464611	0.00686310604825488	0.0119155392896981	0.00820012985581238	0.00318060355948876	0.0329680302557243	0.0192505457074946	0.00629787169307148	0.0325192440880518	0.039227438180074	0.0302982919421251	0.0381623687261509	0.0281951826804988	0.0214340584093802
A549_G1_2C_3	0.0293454889314921	0.0284427604496684	0.0213758376353203	0.0318253280601855	0.0156353256007802	0.0163830861218037	0.0219499294593715	0.0121351503545306	0.0294705552154824	0.0342659097454541	0.019112597571639	0.0326804114358229	0.0285464732986975	0.0278769410367712	0.020125281561505	0.0230451795735559	0.0162932395258222	0.0451392879267755	0.0410822562281205	0.0456492263936149	0.0366201972473896	0.0413724559769755	0.0280436346612285	0.0262312505426406	0.0205536458717625	0.0206976769876867	0.0255157159074078	0.0157793676580538	0.00805746351899847	0.0237328377198551	0.0120477201569531	0	0.0305467141919374	0.02206397136925	0.0149645555238242	0.00958803863665115	0.0437765485528659	0.0376594836660984	0.0290005482797174	0.0553365910444015	0.0401660112457722	0.0479970714250807	0.0349408195299082	0.026465404943965	0.0176839960269898	0.0291891838213843	0.0274486601089354	0.0111119499714758	0.00190866647834793	0.0111495857777308	0.0108542907198094	0.0122511660820994	0.0144198306793369	0.0209898340617305	0.0337448803090849	0.0203037396999021	0.00899318930284265	0.0326939326619202	0.0356715300746342	0.0119885864246093	0.0548176565855488	0.0452991801020518	0.0458944918380764	0.050954020351194	0.0393411991649486	0.0393580596424462	0.0266812730501859	0.0168893703556028	0.0287500117110193	0.0159959359261157	0.00836160595535353	0.022731040752581	0.0175893330491796	0.0120047633790608	0.023427663018578	0.0194947703510789	0.0113063635424682	0.0441133717044573	0.0306919285457822	0.00663073841548232	0.0439053653871545	0.0508479311452991	0.0422561107821998	0.0496302973085335	0.0397517186173991	0.0334244802865305
A549_G1_2D_1	0.00302232247578051	0.00341598742975324	0.00962039492507991	0.00128224989675447	0.0151219503704048	0.0169236573884992	0.00867283573357889	0.0186660320113398	0.00432861078460007	0.00412923203195586	0.012724508406712	0.00528264820144902	0.00212555345672582	0.00560793591959861	0.0104545487789007	0.00833483092440169	0.0146107610458661	0.0146018917437828	0.0116626111885786	0.0161005591775191	0.00965464541290577	0.0111073941845384	0.00407336677275535	0.00657934136937871	0.0109926051384523	0.0108218429307274	0.00577887069010137	0.0157861607976355	0.0232048454293862	0.00990038347910673	0.0198067427685995	0.0305467141919374	0	0.0105153633703734	0.0155924203641015	0.0216756780231429	0.0136521815904956	0.00950132057867175	0.00429763526197585	0.0253262991118143	0.010148429337504	0.0174702002314491	0.0051182944752851	0.00537220917555341	0.015469799734666	0.00630479363804753	0.00669168214791323	0.0202729458025529	0.0306936048760071	0.0195442982259235	0.0196955199518116	0.0427359294572542	0.0161578621218174	0.0504124803473448	0.00330842950861496	0.0108197910700068	0.0314096210390715	0.00312676791056892	0.00546035128344111	0.0210574017484643	0.0243100660794045	0.015913488975932	0.0161277690273706	0.0204227490196211	0.0101420851220395	0.0101236352229998	0.00775256518076359	0.0200437968285411	0.00235932418505333	0.0149415758913779	0.0352223940854472	0.0103272266505259	0.013034368307021	0.0255004300861653	0.00831046380310354	0.0116162723012392	0.0193417429333083	0.0136471464930395	0.00371649325951864	0.0259965797424901	0.0137456452732158	0.0210483004607251	0.015223998680641	0.0194984355188689	0.0102947550124315	0.00983351192932986
A549_G1_2D_2	0.00818815073135843	0.00738408990790682	0.00282710112776659	0.011601195614603	0.00683901319067954	0.00660205681854888	0.00621485888920335	0.0118564471355213	0.00783460226034742	0.0132151669002039	0.00295706118636087	0.0108720629026255	0.00843753546378837	0.0060725489309307	0.00603081377248655	0.00251985247663673	0.00605384882253765	0.0243058376348967	0.019257331920238	0.0237718251274218	0.0145679184878313	0.0199910280515943	0.00679818821009409	0.0107625639957048	0.001938011979784	0.00189549215100813	0.00475706981323494	0.00629152491823407	0.0141080818553052	0.0116050464671455	0.0102418177622723	0.02206397136925	0.0105153633703734	0	0.00812641992383204	0.0125368867987767	0.0222060749674517	0.0156787087863505	0.00742901483987549	0.0335362871588537	0.0186358934216077	0.0269619700232949	0.0136203044980329	0.00523040782725388	0.00509626935895109	0.00717708701523524	0.00545317060191792	0.0139009869297653	0.0217770378721958	0.0110542357755906	0.0117889608772696	0.0342464996415746	0.00839491737584618	0.0407033363717016	0.0130527636637663	0.00275361024406654	0.0213155375769905	0.0115479769744263	0.0145449648827037	0.0110912675472421	0.0336132340225326	0.0233824852837145	0.0240886223953926	0.0299525717816607	0.0175053021870764	0.0175313179678929	0.0046195177391595	0.00953350597475145	0.00819371260017652	0.00628365488064239	0.0254155895517478	0.000767843835043075	0.00738918759361772	0.0151346934784041	0.00226409792876197	0.00321871744954548	0.010967550439089	0.02293541584093	0.0091638724214578	0.0165210644869113	0.0223580317496548	0.0289928064873464	0.0202239774677589	0.027958472889718	0.017979790260617	0.0114640150035799
A549_G1_2E_2	0.0144600862001383	0.0135567167107382	0.00661806369053639	0.0168695470019435	0.0015638947836626	0.006306696541122	0.00708609682565408	0.00373020928405157	0.0147187252125269	0.0193207505114653	0.00545123334305009	0.0179555180748973	0.0135846594772143	0.0132601216706195	0.00524545517203633	0.00835888215814196	0.0023162180134178	0.0301902752436592	0.0262911672378743	0.0308729974541395	0.0221740706779265	0.0264415614645253	0.0132050309995803	0.0119266264055823	0.0062606294439143	0.0063597078696346	0.0106678457284429	0.00365778206609783	0.00786431703892722	0.0103167560321886	0.00549758498595536	0.0149645555238242	0.0155924203641015	0.00812641992383204	0	0.00647305347093396	0.0288753367552918	0.0230314895748272	0.0142344077565242	0.0404938995134444	0.0252667649094962	0.0330440248276565	0.0200255736810678	0.01167712792357	0.00628195406806436	0.014740359689011	0.0130259712784469	0.00578064301561732	0.0151313334312866	0.00405602085145927	0.00411712387144847	0.0271861853668583	0.000642835221340214	0.0350880600625191	0.0187849090336793	0.00572114854663353	0.0168976527612435	0.0177678461044097	0.0207278231145404	0.00731116147647676	0.0398680964699915	0.0305559222159434	0.0310728903928929	0.0360049895587999	0.0245671147073604	0.0245781609619466	0.0124721996018405	0.0101222885098449	0.0138019312753504	0.00227630627290571	0.0201356250370906	0.00888946375823089	0.00294010861404145	0.0123506782789629	0.00885187663980374	0.00500414114842033	0.00381443782899794	0.0291606160116862	0.0158744121470072	0.0108365409480262	0.0289983765546696	0.0360427816498038	0.0280076498791356	0.0347447359337678	0.0249390678593362	0.0194447308528791
A549_G1_2E_3	0.0201353363233291	0.0192424544095328	0.012166325665445	0.0229305510939313	0.00656804955121281	0.00689468492733419	0.0134511106704899	0.00575068592220588	0.0201235749030258	0.0251540321698113	0.00960732953746646	0.0232922100587164	0.0195932469607693	0.0184648002698342	0.0116292450025308	0.0137418719535743	0.00707388586678574	0.0361919685745619	0.0317077779710379	0.0362532195798998	0.0271001345579563	0.0321901365580198	0.0187873589387295	0.0183987994910658	0.011143734524307	0.0112979338120694	0.0163023363633275	0.00625039168078907	0.00157459550372069	0.0166553584243892	0.0025106551043007	0.00958803863665115	0.0216756780231429	0.0125368867987767	0.00647305347093396	0	0.0345238409067684	0.0281980724221898	0.0196684972408394	0.0459899709963542	0.030918697570413	0.0389833313950765	0.0257437885367533	0.0171793035509784	0.00812051416848972	0.0197015470228239	0.0179661434531809	0.00664930846592469	0.00924834394792811	0.00255104068292187	0.00349094054400269	0.0217172591062784	0.00583323540003991	0.0287693855264324	0.0247422386339064	0.0110195149917473	0.0104809612285708	0.0235335667381505	0.0265479069915517	0.00322969810467068	0.0457541567714426	0.035880838507076	0.0365362857285175	0.0419657906973327	0.0299584547978179	0.0299797084721564	0.0171529965900932	0.00843707589913549	0.0196871903063682	0.00674754266742635	0.0136905605284227	0.0131815813488731	0.00941020321791836	0.00703022271985432	0.0140560179937018	0.0101999095445011	0.00285169294568941	0.0350247606213976	0.0213897346321605	0.00438055915300889	0.0346630570541791	0.0414681459214158	0.0326912551752	0.0403432282343845	0.0303996277569727	0.0238454355729711
A549_G1_2F_1	0.0144396624687139	0.0153425620314124	0.0224205742676293	0.0124059806656729	0.0281564457101126	0.0287440164900604	0.0222317177252747	0.0321665890944329	0.0144202441414087	0.00961856975755337	0.0250030621034489	0.0113465667270808	0.0154218392712865	0.0161393207083498	0.0239418603497544	0.0207913087077709	0.0275274973504782	0.00435429900992185	0.00342100697566819	0.00318381130209652	0.00893353951041074	0.00258407176785986	0.0157551564443108	0.0197351687789527	0.0233938499284986	0.0232364696458431	0.0182735502309832	0.0283314868592628	0.036092744010773	0.0231172435325413	0.0323740579187934	0.0437765485528659	0.0136521815904956	0.0222060749674517	0.0288753367552918	0.0345238409067684	0	0.00722544380315318	0.0148656672714633	0.0116840570790009	0.00361355226600322	0.00551448749663864	0.00885251507195621	0.0173536589940898	0.0272353452155354	0.0151654841788432	0.0168064181772391	0.0338553939748181	0.0437316440860335	0.0326445833073319	0.0329847412929462	0.0560120096691657	0.0293881286602507	0.0628779294389749	0.0103454688876802	0.0235267073595586	0.0434335205848395	0.0111141588698776	0.00822405410250765	0.0332928837649149	0.0115280955638053	0.00341544087765915	0.00278534245119561	0.00825915614077732	0.00497799387238765	0.00492663205535167	0.0178028006442364	0.0308892322691166	0.0151011202590774	0.0278375809336587	0.0476043611897741	0.0216908844800706	0.0265289885316346	0.0370606887802615	0.0204779538038871	0.0243443636549981	0.0324789446780075	0.00235835966302356	0.0131389595524623	0.0386683148051404	0.000209454574337316	0.007439262413985	0.00788368357947922	0.00587763625702625	0.00437257001829212	0.0129614943289676
A549_G1_2F_2	0.00887637327650787	0.00972646636819169	0.0164186876559271	0.00860892707608081	0.0220985409573314	0.0220388328754256	0.0170373780809659	0.0265610394182652	0.0083353772377439	0.00578675474886812	0.018593067723569	0.00511299533649722	0.010542407442261	0.00980223633474763	0.0185338029538875	0.0146913545048648	0.0213981197308059	0.0107563825415283	0.00385397095687154	0.00814183853155271	0.00178033856097263	0.00591648615742076	0.00993279801783144	0.016075066192492	0.0171121602761355	0.0169692133591848	0.0124255619898159	0.0219497651747295	0.0297712979824374	0.0193561538104574	0.0259167807698287	0.0376594836660984	0.00950132057867175	0.0156787087863505	0.0230314895748272	0.0281980724221898	0.00722544380315318	0	0.00882608579480262	0.017918541334336	0.00443143554354783	0.0126620188376334	0.0046975546759899	0.0113744130506263	0.0205474342065812	0.00850228760664716	0.0102345288311654	0.0284142878663546	0.0374411564433	0.0265410603452318	0.0270614315494078	0.049874877353496	0.0234753933766655	0.0561547915331658	0.00690446760015013	0.0174086751828891	0.0366187854219779	0.00637646569213401	0.00512597801340033	0.0266627158075951	0.0186716788267109	0.00772030553104422	0.00854461401045724	0.0154801314821927	0.00228773017005852	0.0023521024107704	0.0110971942950001	0.0238859329947808	0.00994769720605522	0.0216844700920819	0.040902505106352	0.0150776143831995	0.0210432698242205	0.0301549570438169	0.0142578739763745	0.0182024406615185	0.0264111615919844	0.00882526693701896	0.00730811041754002	0.0321809736547634	0.00741920058748006	0.0133532139740524	0.00572682191757181	0.0125279651873378	0.00295170822057232	0.0057463973451819
A549_G1_2F_3	0.00127737079412145	0.00136842004570804	0.00764538945664311	0.00490284287701106	0.0133751679037298	0.0140290804617164	0.00836219435954608	0.0177381322814593	0.000492662608206698	0.0058328827775535	0.0101479338210896	0.0037241877468362	0.00321129989325326	0.00148932251559491	0.00974788486780151	0.00595742089493713	0.0127114315291205	0.0168862846473923	0.0120902112672721	0.0166667444502143	0.00816750617822903	0.0125858021412024	0.00119347250618378	0.00896670667336122	0.00852997413504721	0.00837327639376769	0.00360002879833954	0.0134689083943347	0.0212398046412064	0.0117329698893836	0.0175166163644084	0.0290005482797174	0.00429763526197585	0.00742901483987549	0.0142344077565242	0.0196684972408394	0.0148656672714633	0.00882608579480262	0	0.0263592306850188	0.011267000491783	0.0195353897235395	0.00619159672734485	0.00255751841321682	0.0125208893361708	0.00209522922174948	0.00251972953439143	0.0195931064508989	0.0288938076355546	0.0178539609833111	0.018297255104275	0.0412427897223216	0.0146983973249094	0.0480951551232587	0.00583623278253055	0.00869997036803803	0.0287423642340326	0.00417179142956832	0.00712901644965702	0.0184918722458872	0.0262075836673943	0.0163339948703275	0.0169047378108316	0.0225268655475517	0.0103525183336969	0.0103672559782393	0.00364473156437303	0.0166604466663527	0.0024159504180427	0.0130133318553106	0.032814972979743	0.00700873047672318	0.0122282325245787	0.0225256798582649	0.00561404795613727	0.00951216747840198	0.0177051343744833	0.0155113260725599	0.00173905468024885	0.0238127015415402	0.0150086225242863	0.0218631545871482	0.0140975167695555	0.020682876732445	0.0107572817588917	0.00667167814117343
A549_G2_2A_1	0.0260411701239481	0.0269445282989352	0.0339812148677958	0.0240720892921656	0.0397181160927536	0.039947889282247	0.0339096701854745	0.0438265353395595	0.0258935579830945	0.0212995803005173	0.0364093632064786	0.0227090317447866	0.0271003717669124	0.0275366421461421	0.035610714162653	0.032313732708343	0.0390639695859382	0.0119848620689244	0.0142924492047583	0.0097794026934773	0.0192756048506298	0.0142225713625407	0.0273182268153869	0.0312645299413414	0.034857737376895	0.0347060672968175	0.0298519629762626	0.039760206109604	0.047562522424282	0.034619803995403	0.0437655668545557	0.0553365910444015	0.0253262991118143	0.0335362871588537	0.0404938995134444	0.0459899709963542	0.0116840570790009	0.017918541334336	0.0263592306850188	0	0.0152611919046782	0.00927877094340152	0.0205042473927649	0.0288907864114246	0.0384543825641601	0.0263765942238103	0.0280864039747173	0.0455280662970861	0.055220883958932	0.0441996959200874	0.0445919135391556	0.0675661035617739	0.0409922404664509	0.0740354612689053	0.0220187800129695	0.0350550288907174	0.0545066065441015	0.0227694078308933	0.0199071080604336	0.0445620864514309	0.00550220824491799	0.0102095495723056	0.00946118383063618	0.00768637596846355	0.0160434629583411	0.0160211099490899	0.0289954330508106	0.0417033642487597	0.0267621144341352	0.0393662784832939	0.058801151539026	0.0329622583008005	0.03819503812648	0.0480195434805557	0.0319548820032008	0.0358672059446964	0.0440454756026075	0.0120078737500448	0.0246643003901691	0.0500445851556937	0.0115839870336658	0.00457254796106503	0.014906840712503	0.00583703545717731	0.0156055083929122	0.0231332102697615
A549_G2_2A_2	0.0108264102133853	0.0117294174596201	0.0188081756861282	0.00893201298433489	0.0245441235738288	0.0251958729102608	0.018660896865661	0.0285749827013585	0.0108276088888724	0.00605764798423737	0.0214115731618508	0.00781108601477775	0.011848957465772	0.0125641927792951	0.0203549672327706	0.0171825422413272	0.0239162559122234	0.00637705981482112	0.00219311309714031	0.00600566060000582	0.00620670745307655	0.00152229031351314	0.0121435431797312	0.0164108037342015	0.0197926516389494	0.0196343935051122	0.0146605883469463	0.0247336535669154	0.0324869650869737	0.0198005909400527	0.0287808074526508	0.0401660112457722	0.010148429337504	0.0186358934216077	0.0252667649094962	0.030918697570413	0.00361355226600322	0.00443143554354783	0.011267000491783	0.0152611919046782	0	0.00855218627038261	0.00524676745793777	0.01374442847901	0.0236856677693426	0.0116624246351772	0.0132673660369791	0.0302811320575598	0.040123687887499	0.0290326852810692	0.0293753676953209	0.0524035702253536	0.0257776205943738	0.059318410357179	0.00686517231793957	0.0199165656622669	0.0399010877332739	0.00751162287065388	0.00468866593142946	0.0297237281209244	0.0150040049369806	0.0059005985981335	0.00598147247762107	0.0114906820667795	0.0022884943199618	0.00220991455941808	0.0142898516743657	0.0274485720966375	0.0115039583503376	0.0242268753478926	0.0440418731937461	0.0181380443298758	0.0229402133902333	0.0335645573526817	0.0168764230778902	0.0207346126343771	0.0288669653896811	0.00455186854816888	0.00953567665225222	0.0350753453549288	0.0037468806630638	0.010908928984546	0.00767559270613719	0.00948202969087212	0.00165825912290555	0.0100431899905406
A549_G2_2A_3	0.0188956981139366	0.0197740103831357	0.0268235430456045	0.0161888385680266	0.0324890786067897	0.0335565508290526	0.0261262257068156	0.0361119944647286	0.0191327046031181	0.0138435717548418	0.029634031832878	0.0162863606265163	0.0194665131789944	0.0209161008132829	0.0279206303422691	0.0252963014274353	0.0319207994363745	0.00295262995392774	0.00892505465004616	0.00673395567159929	0.0144038010625426	0.00707207863866167	0.020272860000457	0.0227901703936694	0.0279618623179745	0.0277975989435483	0.0227027357079643	0.0328978157988086	0.0405354433166083	0.0260567933300779	0.0369567105608671	0.0479970714250807	0.0174702002314491	0.0269619700232949	0.0330440248276565	0.0389833313950765	0.00551448749663864	0.0126620188376334	0.0195353897235395	0.00927877094340152	0.00855218627038261	0	0.0133451833439336	0.0218907206542364	0.0320474663644287	0.0201491078199863	0.0216970251472857	0.037655639442628	0.0480958836118228	0.0369514467887013	0.037152355647468	0.060185383447787	0.0335978360330908	0.0675696898965259	0.014271249102369	0.0279820639610538	0.0482645536464169	0.0154851592149313	0.0124624169397433	0.0380086324670282	0.00684993859664631	0.00731789122125026	0.00590634162399286	0.0029930279845569	0.0103792879351543	0.010319054791272	0.0227532432862563	0.0359530087736391	0.019309817486582	0.032243258658992	0.0523137747748768	0.0265141439256179	0.0304946872261731	0.0420030628535676	0.0250661054096144	0.0288000005736799	0.036760805422171	0.00404406951535706	0.0178001474192584	0.0432285493568513	0.00530824761687082	0.00683673738485074	0.0129108462781005	0.00455800701487598	0.00973124061263279	0.0184072471578543
