	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2C_1	0.0115291232845916	0.0178947021921228	0.0295572564649046	0.0132075318528004	0.0331983736919963	0.0660500236693266	0.0449359975869164	0.0351946187521443	0.0396683637113695	0.0229154754305738	0.0266195720140699	0.0097434245010918	0.0133884541076284	0.0321777621744146	0.0233206197241463	0.014467374789009	0.023162087821788	0.0196455121772822	0.014073035343883	0.00871489897387139	0.0110401413737516	0.0209504857537135	0.00390398478357199	0.0302065394252354	0.0208775144843108	0.0163108428179489	0.0282590628401842	0	0.0228854459264696	0.0340391061482476	0.0152403452145204	0.028756831042512	0.0174439937391454	0.0120939946609368	0.0145962409647305	0.0239233988630936	0.0143938387063593	0.0121815852605563	0.020617302769279	0.0210007326102865	0.0389603622448447	0.0465909531570214	0.0369157205798722	0.0309277790081803	0.0145624408628096	0.0443321381682921	0.0373472453549874	0.0333889647809975	0.040622225480381	0.0351378505811598	0.0377633026128037	0.049767037686947	0.0244794174252377	0.018586383143369	0.0463418926846439	0.0197199946028826	0.0109842202067485	0.0402631098788865	0.0186151411817898	0.0172202329350527	0.0055969678923723	0.0123989553116684	0.00603188489518329	0.0241146447935515	0.00820909834822244	0.0212650377335796	0.00887271995201332	0.0137329337028755	0.0311587175441147	0.0292844087815476	0.0173917232968858	0.0173143005494871	0.00587170132577939	0.0133448049620667	0.0098499982534445	0.00868553043722988	0.026725395985845	0.0126595855783571	0.00943907105951323	0.00960211014770105	0.0142563322210633	0.0147149648539241	0.0339973072434904
A549_G1_2C_2	0.0298732233331724	0.00996112317357618	0.0126866754281812	0.0150869239252534	0.0130792196848974	0.0443256390484969	0.0237582274931572	0.0136851683552488	0.0176201888958194	0.010097981369668	0.00862434339646976	0.0159345826568292	0.0109104745123712	0.0124087534984809	0.00922762254411378	0.0359119663579902	0.0452564892731841	0.0172743580127878	0.0346317570616136	0.0284552569965579	0.013598191649002	0.00795450641104171	0.0229847838790908	0.0102310830147233	0.00567522535802033	0.0070349961200702	0.00891552494940522	0.0228854459264696	0	0.0149398895885968	0.0107736738895075	0.00602050007502938	0.0138980433245271	0.0114668715401894	0.0159681336833749	0.00740066347960037	0.0349543307532312	0.0143692289561029	0.0428068624838141	0.00435006308334033	0.0176899629459738	0.0248553123293347	0.0169742253259899	0.00983559002016453	0.0118675043137734	0.0220871473965927	0.0193289829155971	0.0105703333405096	0.0214546092039273	0.0143251698403473	0.0156459160311403	0.0275751062638819	0.0111769033890494	0.0116158628380996	0.026046266175116	0.00705706104746843	0.0142944017728821	0.0194914279542594	0.0393094641305979	0.0396812480859158	0.0210328450264045	0.033597156872404	0.0233266235956808	0.00831877545881687	0.0247633603852773	0.0136792955503842	0.0300579878714502	0.0111409200606518	0.0123991938072025	0.00943895927864076	0.00812757826508566	0.00823314066612284	0.0261855030344935	0.0247765044198244	0.0135833129990448	0.0207567207135951	0.00677108729308972	0.0312617027015764	0.0276295288568135	0.0164155616793623	0.0102509096158714	0.010537702913685	0.0153425335421057
A549_G1_2C_3	0.0403065212763861	0.0162590974520572	0.00630830812293157	0.0227118470853569	0.00373707865322041	0.0324040164710049	0.0115830802296104	0.00610572279973557	0.00921528535217592	0.0193073586938243	0.0077900193485374	0.0265085366719205	0.0246310935244613	0.00265869080215528	0.020731185523745	0.0460829741713314	0.0571642070220912	0.0203765156728093	0.043873626665436	0.0404838085808682	0.0247463122132146	0.0148648530995887	0.0337548344778332	0.00561743572527156	0.020163313021644	0.0204824066998666	0.00653027739447736	0.0340391061482476	0.0149398895885968	0	0.0195917342578894	0.0112511523352172	0.0217977343557621	0.0244926962237518	0.0240700339279139	0.0101974951448429	0.0472712890879382	0.0280133631436138	0.0546393768399673	0.015664392373071	0.00972090041890654	0.0144667843347826	0.00568547234839113	0.00567598807535569	0.0197786319693522	0.0127759439802673	0.00707054392040019	0.0107363490350446	0.007283750909659	0.00445488286558136	0.00851479980093455	0.0173648377587697	0.0132118688142632	0.0174068985760512	0.0134014034369245	0.0181829366218	0.0277703851387426	0.00684043839420743	0.0505479825423037	0.0509512583724	0.030477751283559	0.0452593114232867	0.0361777247146371	0.0142636565007896	0.0378418686727588	0.01467395396535	0.0421474339799831	0.0221153984063729	0.00993239833170608	0.0098902560682444	0.0168232378795662	0.0171484893634848	0.0367115746044785	0.0328858160690827	0.0248168406420691	0.0342680114779004	0.0085892380459086	0.0413768120067478	0.0382694856475439	0.0260714233883107	0.0231513109773551	0.024589076163815	0.0056776028061961
A549_G1_2D_1	0.0208844423901084	0.00462845232012045	0.0145561520467216	0.00432435179784351	0.01836813050029	0.0514297518005016	0.0301649455964166	0.0205795881187244	0.0251666066664475	0.010512954054009	0.0129167673778412	0.0112049637490584	0.0085207905964569	0.0178956366083847	0.0124658906463254	0.026781355826757	0.0382220645704961	0.008368745570254	0.0249168758309571	0.0209843223105823	0.00546928616782666	0.0058609655492576	0.014327438243139	0.0154282544668317	0.0112046210467338	0.00659593235966075	0.0136430509869519	0.0152403452145204	0.0107736738895075	0.0195917342578894	0	0.0158604146111386	0.00603252139940396	0.00727006119254934	0.00616645514217087	0.00976509746005291	0.0278169574029025	0.0108498396560903	0.0356046343166934	0.00746293131877817	0.0240566033323733	0.0317684415534772	0.0218571208550683	0.016630175018233	0.00257939715534938	0.0299970504095293	0.0222561863084989	0.0199586446749662	0.0257536266050392	0.0212216854106718	0.0233352715434706	0.0354794277298975	0.00936558395898026	0.00390954997934173	0.0312551166965373	0.00678428458372667	0.0102492027292589	0.0255710972308288	0.0309942430065856	0.0316776893002007	0.0115875073804144	0.0257263017577491	0.0173285762711974	0.014006469334329	0.018922716668329	0.00929910465657009	0.022813722303884	0.00353727479441419	0.0160836463403132	0.0144481977693628	0.00353300783487571	0.00644429369819672	0.017273081334991	0.0197437612513161	0.00587316713737406	0.0159707724084055	0.0122945249785727	0.0220512664671591	0.0187599428719331	0.0104966845556673	0.00656394704739216	0.00933494495890457	0.018839848314747
A549_G1_2D_2	0.035706101435176	0.0140119143943691	0.0113938627666685	0.0200946695136153	0.00930537836490482	0.0385242831358161	0.0184152453401959	0.00878635245401202	0.0121180166294401	0.0135143052403877	0.00777724540074146	0.0212204428163096	0.0168944412271051	0.008686665622973	0.0127395552534255	0.0417954421393112	0.0511861689845113	0.0208354854508456	0.0403754277472059	0.0344646966671107	0.01939562828409	0.0115959560850164	0.0288759827126696	0.00741453986601578	0.010669404810993	0.0130348234650657	0.0071222030326187	0.028756831042512	0.00602050007502938	0.0112511523352172	0.0158604146111386	0	0.0184956219236528	0.0174836174651405	0.0209649722103592	0.00869822211699241	0.0409684149450642	0.0202707700627379	0.0487562086929991	0.00914999213931715	0.013024919149659	0.0194300845004724	0.0129135703560397	0.00574428135445564	0.016760567248332	0.0162832141064468	0.0161224606829556	0.00484770738943976	0.0172113690918616	0.00935650836623287	0.0102018290240734	0.0216867722442688	0.0129931388224631	0.0156188849239803	0.0212142187434916	0.0119240340158537	0.020276379510386	0.0144496895163933	0.0452763667499443	0.0456560605065231	0.026668882654171	0.0396027415882931	0.0293274672451272	0.00926382168124701	0.0307545044744424	0.0160969556950446	0.0360680588847238	0.016792519184181	0.0106789154122727	0.007892378885439	0.0128934654669019	0.0127797607879036	0.0320682829059299	0.0293220167899103	0.0194225938972538	0.0267116609159502	0.00586209099517581	0.0370615544687652	0.0334928977089274	0.0216184343650905	0.016156626625546	0.0164133120654498	0.0124212527431056
A549_G1_2E_1	0.0195686218539193	0.00990454236615369	0.0159330725598363	0.00653785971665104	0.0198711629573496	0.0523747017597518	0.0312542797612895	0.021925963057999	0.0263240470482755	0.00826960279233109	0.0165157445948847	0.0162787790657728	0.0108717825305773	0.020396816689833	0.0113878959016218	0.0263428445035854	0.0391552505580778	0.00742557507627223	0.024340738604731	0.0209191451628064	0.00724521882393596	0.00741112622580866	0.0152456971158715	0.0171583877844515	0.0129359194311886	0.00981601838982695	0.015937371442451	0.0174439937391454	0.0138980433245271	0.0217977343557621	0.00603252139940396	0.0184956219236528	0	0.0100394262115576	0.00354456804413403	0.0133367647515382	0.0277077925840393	0.0117170362060095	0.0364548034721074	0.00963901991217336	0.0243382928657278	0.0323446348722503	0.0226307696491331	0.018860356894954	0.00817933937642317	0.0313076550505256	0.0226984769637997	0.0217580053836111	0.0268696270849784	0.0238280427155698	0.0245582286269417	0.0368515101955442	0.00900713875053594	0.00550907462348108	0.0316520866088954	0.00732807766881028	0.0117860664193867	0.0270136413616565	0.0300013813492886	0.0320891728490715	0.0134705162276102	0.025589940350199	0.0185320788503786	0.0191147434561086	0.0194640191174841	0.0135195064680223	0.0233984942124105	0.0058561104621639	0.0157024662396615	0.0148348495071183	0.00882878688326716	0.0122271795361351	0.0175992236892522	0.0247366988523503	0.00921932636220316	0.0169088617994801	0.0147346375748941	0.020653913948667	0.0177953008269411	0.0155858782842246	0.00828819446597454	0.0111398264611615	0.0194378076073152
A549_G1_2E_2	0.0189002803715035	0.0104592891191005	0.0202668270274417	0.00920780363116763	0.022908191128186	0.0554005205236776	0.0344212528250767	0.024318517245366	0.0285809529444701	0.0119465607074055	0.0172357078352754	0.0090717145380527	0.0018479097095581	0.0223185199999116	0.0116674163874631	0.0247575764404882	0.0341223282720786	0.0150688048745249	0.0238805812860295	0.0169958426195699	0.004163968178222	0.0110203797144112	0.0119765646681043	0.0198288255193082	0.00886015990864187	0.00448775965542586	0.0181320931132953	0.0120939946609368	0.0114668715401894	0.0244926962237518	0.00727006119254934	0.0174836174651405	0.0100394262115576	0	0.00973623103045475	0.0145078053811471	0.0235233323581131	0.00427831588391178	0.0316071697424695	0.00963294005828142	0.027886894822874	0.0355917810184085	0.0266378453580883	0.0203489492942163	0.00831046968039813	0.0332770319978853	0.0278739433582349	0.0218912593205725	0.0310025220100736	0.0250128542429857	0.0266113217889008	0.0388321266382618	0.0152164414088556	0.0109126541149891	0.0360611608835651	0.00837918888867427	0.00342808850460499	0.0299660386670875	0.0279255396022608	0.0283438300693545	0.0112213085456924	0.0221429980631818	0.0120387841608218	0.0154970507705097	0.0135014710273557	0.0155746065095585	0.018645302397899	0.00444914160350691	0.0204986492113088	0.0182645211468593	0.0084576183928716	0.00919786016802699	0.0151332112121934	0.018695474480419	0.00393474335785758	0.00977873948866087	0.0162320736507029	0.0203699412916724	0.0165905179420037	0.00965785426141726	0.00264566326723609	0.00331282351076241	0.0240692033284899
A549_G1_2F_2	0.0166198794566903	0.0102764220627806	0.0182653252361016	0.00433377258245566	0.0225200870319157	0.0552689228887205	0.0340715826684757	0.0247748404940132	0.0292775729624349	0.011571017810376	0.0183203437059377	0.0146545601074462	0.0110139052025964	0.022687513142904	0.0142423824213934	0.023113500872863	0.0361639833435741	0.00715718086190244	0.0209951811236297	0.0182502487253405	0.00590674527471301	0.00982860239062115	0.0121829288918901	0.0197671527258191	0.0149223716025086	0.0108711857773992	0.0183207307103414	0.0145962409647305	0.0159681336833749	0.0240700339279139	0.00616645514217087	0.0209649722103592	0.00354456804413403	0.00973623103045475	0	0.0151026025116373	0.0250309125540499	0.0113765644090146	0.0334541422098106	0.011990471268898	0.0274608645115016	0.035391256642048	0.0254294335442721	0.0213979456854802	0.00750766419297328	0.0342333613020398	0.0252805282430803	0.0245804506513152	0.0293904721047952	0.0261925324590815	0.0275070873382822	0.0397463339947985	0.0117270205244556	0.00674922093108526	0.0345084831140855	0.00990165419222698	0.0111323836534498	0.0296948706275795	0.0271269300058168	0.0289769747622998	0.010230846237772	0.0226995752326343	0.0163256952326092	0.0201590235108439	0.0173756898964306	0.0136783591801319	0.0206287482884638	0.0059027617445432	0.0188636145936531	0.0179207931723708	0.00962554783341686	0.0125526475949071	0.0144094573652323	0.0224390252694931	0.0076985175955409	0.0153425772575442	0.0171496958772771	0.0176428553052382	0.014829019042408	0.0137272920612645	0.00883452236112569	0.0116828078586121	0.0221578842913409
A549_G1_2F_3	0.0306405898296629	0.00649066600733347	0.00692315707996258	0.0132999743448751	0.0095307285557023	0.042220190476153	0.0211165543999637	0.0118989963763228	0.0164598993158017	0.0125551873013793	0.0032247864224445	0.0167330176615764	0.0148758567448122	0.00829363671208426	0.0140033822991734	0.0363333601809701	0.0470482637600899	0.0132360217561821	0.0343801252863557	0.0304037212709342	0.0147728333572582	0.00621128713425931	0.0237360919351273	0.00676263267154729	0.0122412928536691	0.0108604480770096	0.00460793387885693	0.0239233988630936	0.00740066347960037	0.0101974951448429	0.00976509746005291	0.00869822211699241	0.0133367647515382	0.0145078053811471	0.0151026025116373	0	0.0371528882432771	0.0182949879587576	0.044521144646933	0.00700637990390295	0.0161832505260827	0.0231624499078045	0.0134844854914153	0.00753931012890633	0.00993802450596348	0.0210013751641766	0.0145385244561088	0.0122438996659031	0.0170137089370847	0.0115683036193397	0.0147587796676021	0.0262793760337319	0.00754712225383528	0.00867267789276071	0.0227959800695091	0.00959756037934528	0.0178743044566522	0.0163860900893561	0.0406739029726581	0.0409108725546054	0.0206430189372885	0.0352030366375734	0.0260103787778398	0.00828055540989004	0.0277321974719991	0.00751916570926782	0.0319918667262103	0.0122661801892589	0.0103120246346468	0.00835827887002836	0.00668585620295198	0.0072377830879366	0.0267857948897895	0.0241860560631049	0.0146618571074261	0.0242438058239014	0.00388670905451591	0.0317922350088823	0.028501659197218	0.016334529606046	0.0134517418867413	0.0151013871141027	0.0110841198755424
A549_G2_2A_1	0.0105010181444261	0.0313946307667849	0.0423231854606061	0.0255720064567953	0.0458805010783123	0.0786922773410954	0.0575719144750339	0.0475799028174368	0.0519069241718893	0.0325547489701713	0.0400380242702351	0.023681104855616	0.0241359615095662	0.0453529685563893	0.0325082687154513	0.00896706252005291	0.012820230384477	0.0310652708341332	0.0121812816668472	0.00686849580437347	0.0226444982114108	0.0330287556968551	0.0140471660764002	0.0428427041167261	0.0313314221457776	0.0279820118582186	0.0411150652030444	0.0143938387063593	0.0349543307532312	0.0472712890879382	0.0278169574029025	0.0409684149450642	0.0277077925840393	0.0235233323581131	0.0250309125540499	0.0371528882432771	0	0.0211050449755404	0.0103384344585455	0.0328179419936344	0.0507764622535864	0.0587066612233469	0.0493591411464636	0.043672757266249	0.0278656378878807	0.0566903117074892	0.0498414169939156	0.0453011408814338	0.0535221387473785	0.0483006767067069	0.0499509264810483	0.0622739633055431	0.0362460701356993	0.0308050882214143	0.0587241559326247	0.0307471285962777	0.0207925506993344	0.0530836913673477	0.00697042627963118	0.00742091897739814	0.0181976591711682	0.0033904889988371	0.0118661924519951	0.0376513789590148	0.0104512272592077	0.0350631083757002	0.00554142108305009	0.0254060744510777	0.0426704860237447	0.040983542575651	0.0304824844472237	0.0309781843134817	0.0118153272728135	0.0254494540729503	0.0224994298738962	0.0146786605432057	0.0394139757743942	0.0108203218407756	0.0110186143223957	0.0239001020950753	0.0251192249005768	0.0248643647696673	0.0463896043180692
A549_G2_2A_2	0.0173075743325985	0.014549897990056	0.0236608860479925	0.0121020361764047	0.0260848919693097	0.0581973880702512	0.0373814612807197	0.0272095209288464	0.0312874491577704	0.0129702227677973	0.0210185661832959	0.0119865173892788	0.0037342483152855	0.02580525959706	0.0120752907933057	0.0234563676228592	0.032341873124324	0.0177916945556603	0.0230689874589055	0.0148667369032232	0.00641454964263903	0.0141686166958484	0.0116786397244019	0.0230318375370512	0.010255481248957	0.00767979089104759	0.0215303753388412	0.0121815852605563	0.0143692289561029	0.0280133631436138	0.0108498396560903	0.0202707700627379	0.0117170362060095	0.00427831588391178	0.0113765644090146	0.0182949879587576	0.0211050449755404	0	0.0298497852916381	0.0125421174742043	0.0304045480903756	0.0382026597492938	0.0296405877665716	0.0235530366281532	0.012185287487447	0.0359855969108643	0.0310072944768942	0.0243824207368087	0.0342776772152998	0.0283807420892967	0.0293016995237402	0.0415817987021098	0.0180856516190342	0.0141452531080583	0.0389451637833513	0.0106380895213994	0.00154405730243112	0.0330985301254411	0.0257157696516295	0.0267248061642281	0.0124702542451503	0.0201447711530089	0.0100720547245477	0.0192599623678639	0.0108631337144414	0.0196706071987111	0.0167799375918446	0.0074396506046995	0.022999477418982	0.0208547887132633	0.0124653732266307	0.0134357987447168	0.014426344350901	0.0210832090851376	0.00697517847061674	0.00691621071838075	0.019545439137456	0.0188840669449374	0.0151264106548564	0.0127881485782674	0.00496697228244429	0.00390047726237104	0.0271314162147159
A549_G2_2B_1	0.0189127918396735	0.0384774983820526	0.0500473677812643	0.0330898043843196	0.053729642180198	0.0865356925908773	0.0654598194877256	0.0556047126631822	0.0600021743284936	0.0417809981744003	0.0471875226331796	0.0292025842617483	0.0323720986048064	0.0527589418308679	0.0417271695551489	0.0133075264060191	0.00273471202379359	0.0386718461394923	0.0167143635873143	0.0160371684879503	0.0308623559777242	0.041208780037808	0.0214897525194252	0.0507147609224222	0.0397627159348565	0.0360609785157293	0.0488104303017386	0.020617302769279	0.0428068624838141	0.0546393768399673	0.0356046343166934	0.0487562086929991	0.0364548034721074	0.0316071697424695	0.0334541422098106	0.044521144646933	0.0103384344585455	0.0298497852916381	0	0.0410699895622476	0.0592090351521714	0.0669546257052767	0.0573939941517005	0.0514012679873772	0.0350769211993514	0.0646603156775169	0.0577475025867393	0.05334812541105	0.0611721489871875	0.0556344704961848	0.0580621421448458	0.0701228547717133	0.0445386350799683	0.038709357505277	0.0668109740024998	0.0393938246904688	0.0292310197383692	0.0608210327895583	0.0116906989792496	0.00549453951335668	0.0247931956093322	0.0115650987994946	0.0198306802743488	0.043995894737023	0.0192037176951723	0.0414902354969449	0.0133363737951444	0.0336783050477984	0.0512446026605384	0.0494425812868026	0.0379608917239228	0.0378082317312162	0.0191457235486303	0.0274796075496528	0.0301672378458301	0.0231903341747404	0.0472062765819838	0.0186704618758024	0.0196001455353861	0.0293650454717173	0.0336076378637533	0.0333047563496769	0.0544266588472774
A549_G2_2B_2	0.0267802316167322	0.0078833650520741	0.0116759088398451	0.0117125281777631	0.013546943173076	0.045949018943826	0.0249287861615645	0.0148094843865246	0.0191063309843583	0.00671023876179782	0.00950664216975091	0.0154027880031444	0.00943400709136572	0.0134919563293915	0.00737330930407669	0.0331283522016011	0.0436211593453896	0.0134662317272188	0.0316204216320212	0.0261149285925625	0.0106541661711028	0.00414276881574415	0.0204481654806042	0.0105028227518104	0.00597956162795125	0.00544836351130423	0.00913664305718947	0.0210007326102865	0.00435006308334033	0.015664392373071	0.00746293131877817	0.00914999213931715	0.00963901991217336	0.00963294005828142	0.011990471268898	0.00700637990390295	0.0328179419936344	0.0125421174742043	0.0410699895622476	0	0.0182629670883956	0.0260065721724677	0.0171635093085056	0.0111653221408453	0.00918495561862827	0.0239207092244929	0.0187921823390888	0.0130380600509174	0.0217978576943285	0.0162036947658416	0.0171549851347129	0.0295276078649666	0.00787959781030918	0.00785755599455635	0.0265203891578297	0.00310293191616333	0.0125520977689804	0.0205865092805273	0.0366151157544863	0.0375337832217162	0.0184444956535279	0.0312290409335248	0.0216207711342756	0.0111779869632078	0.0229408361107977	0.012123408316122	0.028023181727378	0.00789856927930528	0.0111693484479371	0.00869855259850706	0.00574156221022468	0.00771721274084279	0.0235167922635031	0.0245807188743547	0.011214261055916	0.019169550442576	0.0071311885669591	0.028105398737801	0.0246321414711329	0.0154999960481683	0.00780125889051364	0.00916636836346765	0.0148160757294062
A549_G2_2B_3	0.0437652862775198	0.022233954302313	0.0117112600655331	0.0275387664497818	0.0072531451909525	0.0283992540266038	0.00824301128086589	0.00502344361392239	0.00411627216275146	0.0190699611713817	0.0147614081217458	0.032409400051296	0.0275194937869434	0.0100670016962441	0.0199463995273577	0.0503736728910803	0.0617869024119567	0.0249182920423954	0.0483691684608357	0.0440206392389274	0.0284473174793202	0.0182838260237428	0.0381649878199844	0.00944569957192872	0.0213457932162533	0.023579788941596	0.0116158985521516	0.0389603622448447	0.0176899629459738	0.00972090041890654	0.0240566033323733	0.013024919149659	0.0243382928657278	0.027886894822874	0.0274608645115016	0.0161832505260827	0.0507764622535864	0.0304045480903756	0.0592090351521714	0.0182629670883956	0	0.00809612364878786	0.00490899744912896	0.00946406608321383	0.025189240124232	0.00807750722638787	0.00845857724767188	0.00936696632805307	0.00872744079428734	0.00951945471097093	0.00420939534103076	0.0131909666792529	0.0160621440255961	0.0217451338782656	0.00939023766870735	0.0200680631926357	0.0306544248566913	0.00643737801140766	0.0540090712912275	0.0554481516324222	0.0356244291600713	0.0490669947337509	0.0398400982122533	0.0205689536442678	0.0410353134513649	0.0222534788236363	0.0461183345421094	0.0256120710055708	0.00871485782038658	0.0098263348529695	0.0218506316703289	0.0230367652352887	0.0410613504992301	0.040218719352356	0.0291514211076669	0.0372396992659085	0.0127247154209704	0.0449243599558447	0.0418406683896757	0.0322661189964627	0.025895966851744	0.0269500531183865	0.00744807984315706
A549_G2_2C_1	0.0517735687399575	0.0294722422140827	0.0184812274010968	0.0352161408215686	0.0137547085408498	0.0203272940246935	0.00405158411290417	0.011467035540696	0.00732437385215138	0.0271145773151736	0.0210850244810675	0.0394586652927433	0.0351922297129168	0.0155721753569758	0.0277229509889488	0.0582773314917825	0.0695035264737811	0.0323454603468582	0.0562141843518513	0.0519579129000272	0.0363096495567133	0.0261100011169136	0.0459832530571908	0.0165288314024155	0.0287732148102603	0.0312036273937188	0.0185869949638482	0.0465909531570214	0.0248553123293347	0.0144667843347826	0.0317684415534772	0.0194300845004724	0.0323446348722503	0.0355917810184085	0.035391256642048	0.0231624499078045	0.0587066612233469	0.0382026597492938	0.0669546257052767	0.0260065721724677	0.00809612364878786	0	0.0105748786242127	0.0159773873693605	0.0326703922481416	0.00475617807611749	0.0128580471415542	0.0151246165036829	0.0100281926769383	0.0134284217177074	0.00924910054743701	0.00631718548844504	0.0238303284096576	0.029443028078296	0.00566335261911984	0.0280134159682046	0.0384133142415046	0.00779311232724198	0.0620274985501016	0.0632800970235185	0.0432795434215076	0.0570036532091347	0.0476056013228694	0.0262800934937103	0.0488711257270909	0.0287866441504126	0.053964411155438	0.0334810051398364	0.0167020421429183	0.0178113482067962	0.0293214998540489	0.0300727278373154	0.0489205718426258	0.0466654417819573	0.0368584752114748	0.0450061261066584	0.0199405462268988	0.0529198718797014	0.0498318982738638	0.0393392536192651	0.0337233624761389	0.0346258739784945	0.014001706228529
A549_G2_2C_2	0.0419834036893886	0.0194477760558775	0.00795649650816901	0.025004844489542	0.00418569163963531	0.0298710547081924	0.00873707680924521	0.00466452628471265	0.00647373939842052	0.0189121990537646	0.011902638238759	0.0301944303636684	0.026583450729423	0.00691816637541815	0.0204645200918658	0.0482693655126009	0.0599832877169776	0.0219086718713782	0.0460417538981274	0.0425231444760776	0.0267582094405613	0.0163506087854307	0.0361631162945742	0.00704013592490594	0.0213458740874715	0.022501573655084	0.00904065622403767	0.0369157205798722	0.0169742253259899	0.00568547234839113	0.0218571208550683	0.0129135703560397	0.0226307696491331	0.0266378453580883	0.0254294335442721	0.0134844854914153	0.0493591411464636	0.0296405877665716	0.0573939941517005	0.0171635093085056	0.00490899744912896	0.0105748786242127	0	0.00772450315611535	0.0226160540576008	0.0103805471642416	0.00418433684119976	0.0106950007634249	0.00535684381444309	0.00751414519459561	0.0062422222607443	0.0151632163105593	0.013755179236389	0.0192368593775936	0.0094696087923589	0.0191592577745146	0.0296758836762915	0.00496686255613557	0.0523700803807658	0.0535088383223379	0.033208081329194	0.0474074149827598	0.0384981971142649	0.0186080343996017	0.0398902223012288	0.0185425897812631	0.0445089893505667	0.0239834998032865	0.0077919039885556	0.00910718978109623	0.0195811634219078	0.0206893019646732	0.0390226517891929	0.037376167912852	0.0272940879304138	0.0362686958265041	0.0107850443789281	0.0430549011226852	0.0400609324587935	0.0297992404016651	0.0248391880577284	0.0262793402023554	0.00351364708353538
A549_G2_2C_3	0.0373178945530392	0.0139894840307156	0.00672697752713671	0.0203972646633247	0.00374260273725032	0.0352152437242929	0.0142424816597262	0.00463512549820288	0.00900351392827837	0.0150053495524917	0.00562157439241988	0.0234909148591769	0.0201807325545998	0.00332409563440327	0.0157060193222681	0.043383171585817	0.0539103674202326	0.0193478677384458	0.0415133808003109	0.0369461880202373	0.0212350110797223	0.0116013455995406	0.030707746757385	0.00258705822154411	0.0148898855821379	0.016037275353231	0.00343110650786512	0.0309277790081803	0.00983559002016453	0.00567598807535569	0.016630175018233	0.00574428135445564	0.018860356894954	0.0203489492942163	0.0213979456854802	0.00753931012890633	0.043672757266249	0.0235530366281532	0.0514012679873772	0.0111653221408453	0.00946406608321383	0.0159773873693605	0.00772450315611535	0	0.0172777368004584	0.0135345123466675	0.010590978870208	0.00608840073941275	0.0117678070754419	0.00523929732928359	0.00729430516594662	0.0189310236704957	0.0111377827957286	0.0151260414209471	0.0165512588112136	0.0138430314494243	0.0234571249741646	0.00974652334184446	0.0473676450479594	0.0479086083776845	0.0279194699884834	0.0419375815160023	0.0323141936337716	0.0112307845490254	0.0338398866275198	0.0143279012394775	0.0386646983471574	0.0185011028436804	0.00766669996220348	0.00603268467851963	0.0137291543406054	0.0141239976890196	0.0337863235316197	0.0309562037862449	0.0213926548563473	0.030036588192159	0.00435243448085029	0.0385275899360451	0.0352014936174125	0.023398675169578	0.018877307693227	0.0199257912887159	0.00714866154129478
