	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_1D_2	0.0223332217267463	0.0217485924639241	0.0130694773583121	0.0113986215409717	0.00741241382380999	0.00843483007435322	0.00433946774894516	0.011167758736435	0.0098387363491819	0.0105079070100054	0	0.0141170421506162	0.01387871985195	0.0132809006068061	0.0174552174806029	0.0226693601160113	0.013213123785041	0.021963450362779	0.00977071568310214	0.0113325344440959	0.0111104353252166	0.00955447101072405	0.00728305239425914	0.0117493218233441	0.00644938642713132	0.00697613476009616	0.0104258937705218	0.00866963468776206	0.00926074947335356	0.0113024709462685	0.0143752174903517	0.00878166693202253	0.0126924560927089	0.00832476415815819	0.0122254236987666	0.0132083179576699	0.005166132790078	0.00659159893432676	0.0101663251286229	0.0132336717976976	0.00957383279756738	0.0136711159160264	0.0166587298538362	0.00779151800885831	0.0183989674458737	0.0100763955952601	0.0114831342167117	0.0159292963989428	0.0141916591533732	0.00890764894929189	0.0120708117995007	0.0125832478617992	0.0162064663573312	0.0171701793908489	0.00944444751315501	0.0100268541368751	0.011634911163406	0.00745848632715529	0.0174803827520051	0.0120471591735403	0.0159935089667618	0.0147928284504356	0.0102864496535462	0.012430185368992	0.0184792763760742	0.00967944950499553	0.0168705165454054	0.0199733015869451	0.0067711495266791	0.0100220586888087	0.0113443314963529	0.00674948339872769	0.0197605373418439	0.0071690629846064	0.00891202366130864	0.00672629547004972	0.0089467487426785	0.0113867388515794	0.00783538673844461	0.0143379482821546	0.00880717881873067	0.0209852074652936	0.00317617839428359	0.00964584220101746	0.0178140856063071	0.0122017094539857	0.0069527024160842	0.00712548356366916	0.00871531584119564	0.00617834621425834	0.0123533053505638
A549_G1_1D_3	0.0108275611963157	0.0121795586751167	0.00402877136017627	0.0100559802983601	0.00978916395744927	0.00794101280670404	0.0104400080594878	0.00474744598370635	0.00629791530341404	0.00841799985828592	0.0141170421506162	0	0.0119254975372398	0.00800614303178518	0.0048797515334145	0.0123267315784201	0.00684969993408934	0.00959308882674059	0.00886903414239706	0.00678129159672037	0.0173072743655816	0.0065550017455193	0.0112602873765915	0.00529776791178545	0.00865841467180667	0.00838053413123771	0.015641000871313	0.0122592993899393	0.0130583306553348	0.00938515482563115	0.0084208291420987	0.0103310119401129	0.00939042168878504	0.0084970800623716	0.00806822483134769	0.00853499161220579	0.0106582921124957	0.00974809265392477	0.0120644142300093	0.0119821091047496	0.00555525618547461	0.00548854277882964	0.010276043503691	0.00812676386806602	0.0106880884941799	0.00725850966897677	0.011153715944431	0.01017006108199	0.00944404259253835	0.00551899334669553	0.00666223488752016	0.00964631020438182	0.00831316729343942	0.00575805592280495	0.00949775460941083	0.00777997755085396	0.00970167028567078	0.0112086480439362	0.0152657979696593	0.00744412741407037	0.00455110318591222	0.00934512153036639	0.00818196922379627	0.00440090669789792	0.0144643431675561	0.00750282799676958	0.0100258555848901	0.0218979935381195	0.0120575106118705	0.00785739483021514	0.0113723261226014	0.010767375990459	0.0140435683236978	0.00807255296998883	0.0104157785515417	0.014575165168861	0.0136870999803084	0.0124780548201489	0.00686914483027026	0.00593874334521203	0.00582062091376478	0.0199187918418016	0.0133038927802657	0.00788729919150388	0.0195312261344889	0.0109763292848925	0.0142051479322492	0.0139802851762345	0.00994280234884032	0.0116579795239151	0.00300523728600553
A549_G1_1E_1	0.0206238317524455	0.0196224345391957	0.0145130500335273	0.0108599166976405	0.0123530497099001	0.00987386194628111	0.0126804513310045	0.0137945242115131	0.00987794043661306	0.00661961398886149	0.01387871985195	0.0119254975372398	0	0.0181131450159611	0.0108279503825685	0.011728944003746	0.0162834135033373	0.0132263936922461	0.016361513393002	0.0100378407883525	0.0108383398736501	0.0142155914807411	0.0120345036830169	0.0139808429271256	0.00899952404472361	0.00996782963598495	0.0113840586994165	0.00715372095175698	0.0106490345882808	0.014484331025211	0.00978124112985445	0.00682960068069483	0.00864316432493205	0.010240100789661	0.00805274950591453	0.0087468812386085	0.008928711546122	0.0127247023495917	0.00974309859956047	0.00712753173461232	0.0131006519891632	0.00870028926541732	0.0164777370206252	0.0115070971052683	0.00985095246197993	0.00844397620362685	0.0130926059058833	0.00394879090233777	0.0121554503411211	0.0106565912021558	0.00723817500802683	0.0103554761678414	0.0098388296199793	0.0120698751960158	0.0129818356027808	0.00856650208639296	0.0126692549312794	0.0111638814162421	0.00644774412514461	0.00851481891612549	0.0140994162002977	0.00781613016036294	0.0159514819442257	0.0108484776303353	0.00696582376402426	0.0145378242337457	0.0195156955275432	0.0108316878266182	0.012147164454318	0.0115134754061464	0.00666990656899325	0.0112037437774524	0.00890837465262251	0.0108707372897189	0.0109466479420149	0.00954295236780604	0.0102399728837148	0.012375051182103	0.0106265542212438	0.0169155089103527	0.00949454649400153	0.0108983784573061	0.0121272735451884	0.00681306345672945	0.0093885758215571	0.00249956802208046	0.0181848557754382	0.00867473601696152	0.0107610876374174	0.00977537966659693	0.00920507619503479
A549_G1_1E_2	0.0132248882812728	0.0155112984294637	0.0049837442748011	0.0139039807961076	0.00982983420988348	0.00996613937722186	0.0100991500480411	0.00434249396295987	0.00909894941806389	0.0132024276607739	0.0132809006068061	0.00800614303178518	0.0181131450159611	0	0.0127710871006257	0.0198110463801216	0.00604049868053484	0.0170397346901254	0.00568110878431939	0.0111644770448205	0.0198041891608962	0.0048734552603799	0.0123901152310152	0.00660115993413539	0.0108319927671572	0.0107282660126664	0.0182044859730125	0.0155941266721693	0.0156483881438333	0.00894954791464114	0.0140239587943947	0.013870015505338	0.0141382913192346	0.0112465183590998	0.0134115830197485	0.0139302929755693	0.0127873077219095	0.0090501594006275	0.0154980394091145	0.0164496257306681	0.00521866037532722	0.0114090835288323	0.0130729620212787	0.00927485244988323	0.0166402336425172	0.011827791754152	0.0130130745979656	0.0171903039917798	0.0135380136227949	0.00769712276546149	0.0126270328602894	0.0138588947850063	0.0139885675380678	0.0120686056392513	0.0105121207635196	0.0116818422692576	0.0118847562161292	0.0123279944509356	0.0211634761710331	0.0128220834841128	0.00889676806001095	0.0146537037337989	0.00517188913188453	0.009660609512565	0.0206659023801506	0.00627415250019929	0.00936616963810289	0.0271087849821663	0.0134597969835698	0.0106648047708647	0.0155161521798925	0.0122821763888981	0.0202684795174456	0.00933393059339551	0.0121740995981742	0.0170330892575746	0.0163641704865779	0.0150404406915094	0.00889074731655547	0.00308779008799874	0.00886901945602551	0.0253956815047592	0.0133752594528205	0.0126829872802038	0.0244115018905716	0.0165075007712766	0.0105581610793336	0.0168434239000051	0.0126650604398207	0.0139575060018923	0.00959966321830535
A549_G1_1E_3	0.0108919819845467	0.0115659085670197	0.008412318465685	0.010911621667477	0.013129316685209	0.0109417975101434	0.0139246085328527	0.00956831495304319	0.00945702018985858	0.00926061714091311	0.0174552174806029	0.0048797515334145	0.0108279503825685	0.0127710871006257	0	0.00824901087956171	0.0107510503210221	0.00553290379227559	0.0132730549318365	0.00818163723712068	0.0184777223643077	0.0110569276683516	0.0140810645807608	0.00906629156300922	0.011500982173561	0.0110807876420559	0.0166920898819277	0.0135159882083242	0.0143809019125779	0.0126573696842126	0.0077742791474314	0.0118350564410895	0.00961719274839633	0.0107063208393173	0.00819214816445461	0.00829390965805593	0.0130810951495777	0.0136558278648444	0.0129325800779936	0.0122794389748954	0.0101495466179924	0.00628223969861905	0.0109635711699401	0.0116081130456971	0.00933643022916409	0.00860834344540433	0.0128817070245505	0.00813467501007436	0.00974797097040886	0.00933176576873261	0.00684521569018333	0.0101026236616813	0.00770069230235918	0.00469578770879798	0.0121495618600951	0.00943651242262999	0.0115064278354975	0.013815686937975	0.0138299647453017	0.00775635979957997	0.00690892580244002	0.00935469902302743	0.012721392957801	0.00656363861595214	0.0128566585587111	0.011784190031525	0.0126774978738431	0.0209025696107275	0.0143525943305971	0.0100194895370676	0.0124085593963979	0.0131843692397734	0.0122330592960568	0.0113238978178277	0.012708561560437	0.0161140299720404	0.0149398470725442	0.0136305639331809	0.0102754779447343	0.0104908324953514	0.00909062723134314	0.0185241312427994	0.0163293821500495	0.00913092410705074	0.0188209266428414	0.0108113827529265	0.018455376640516	0.0153678931546939	0.0117648836419191	0.0137206702320445	0.00537168918240395
A549_G1_1F_1	0.0167414786690464	0.0173181533349349	0.0154865603886498	0.0167333695758065	0.0176600267445989	0.0152950512933516	0.0197802076498649	0.0163953126513506	0.0142462751306349	0.0126188310441552	0.0226693601160113	0.0123267315784201	0.011728944003746	0.0198110463801216	0.00824901087956171	0	0.0188562338361305	0.00807112058488746	0.0208512383833804	0.0137548374729226	0.0193873748363722	0.0177166699024664	0.0203397878980654	0.0167605965720475	0.0163931246202217	0.0172013604759116	0.0189809839256043	0.0159136636550177	0.0177337219380132	0.0168871117153104	0.0115497155900697	0.0146912372809141	0.012049130532557	0.016421387808339	0.0121479611098342	0.0118356020220341	0.0179135521096951	0.0193003676411129	0.0165852355003624	0.0123875572604687	0.0167933046859873	0.00981521215116688	0.0175158678743633	0.0181367810605804	0.00713734337362547	0.0141388623313407	0.0167229597550676	0.00796296029546476	0.0138682331791147	0.0152819350697923	0.0114683241432695	0.0138328509431057	0.00816152127868891	0.0086701098922069	0.0173438065252052	0.0134412315813609	0.0157306802138842	0.0174182464887854	0.0111056057756264	0.0127277626328731	0.014523096502796	0.00983583795586548	0.0202150243937888	0.0142038574188455	0.0103331657723022	0.0192528918101202	0.0207430245808625	0.0189673934332437	0.020106556961298	0.0163393189630921	0.0152537258097777	0.0181198494983289	0.00869769049741365	0.0165293056072516	0.0161985933612532	0.0197882429049088	0.01810431838309	0.0173818097894293	0.0168406110572396	0.017881750879522	0.014679700340793	0.0146001451321093	0.0206674117268332	0.0144899818455823	0.0166658292837585	0.0126502291907267	0.0252919324575514	0.0191866341093857	0.0175220440163819	0.0190307094696836	0.0120823382454902
A549_G1_1F_2	0.0116018369556616	0.0123464230733913	0.00567958154748584	0.0102291522577819	0.011643980459906	0.0110922033137511	0.00972350578906834	0.005757888237328	0.0100487032509867	0.0125014096886396	0.013213123785041	0.00684969993408934	0.0162834135033373	0.00604049868053484	0.0107510503210221	0.0188562338361305	0	0.0144672993782473	0.00419080839883424	0.00948230016926623	0.0204492799084338	0.00633277165973414	0.00962501760284429	0.00367690156491156	0.0105813459295893	0.00847031030428986	0.017829886735715	0.0154219888365862	0.014941770593914	0.0120162513052114	0.0123794598482404	0.0138759162075295	0.0138204909129516	0.00937251717135828	0.0119120148060749	0.0125314328091665	0.0116196961048195	0.0098236220022063	0.0139899573030776	0.0171066795425415	0.00619825707831356	0.0116805444066694	0.00957424224487752	0.00740132113009933	0.0173090527977755	0.00957872615945298	0.0133551544115903	0.0157997662455566	0.0123508099362501	0.00791269255832509	0.0108935364683775	0.0127455305836876	0.0147383813951917	0.0119009891721834	0.0105998593880596	0.011553443855859	0.0121580925132387	0.0136035639522661	0.0208361499429853	0.0106525307652022	0.00620026231911011	0.0152970022574558	0.00419735215665228	0.00582033449277892	0.0201218851642573	0.00409386217987512	0.00507120863412359	0.0260931939915829	0.011001674084103	0.00822003533874996	0.0145640020461168	0.011543314608444	0.0202393595468031	0.0098412628354257	0.013299606043345	0.0155583459638778	0.0155441657285123	0.0141876680652356	0.00695916554141113	0.00463263403575289	0.00870749800144591	0.0255053968527923	0.0139456933891769	0.00999737694611596	0.0242424856448616	0.0151055735656454	0.0103521508107216	0.0149767225171949	0.00997831732599089	0.0114983044350014	0.00786133865239429
A549_G1_1F_3	0.0135129718750172	0.0142187374030997	0.0133429438242976	0.0150627047276499	0.018279317627709	0.0156449549750972	0.0187949204988547	0.0141290772773947	0.013970347475458	0.0139769713739475	0.021963450362779	0.00959308882674059	0.0132263936922461	0.0170397346901254	0.00553290379227559	0.00807112058488746	0.0144672993782473	0	0.0175591773510709	0.0134082585008862	0.0225220190683484	0.0160772296095181	0.0174193792417724	0.0137622962257147	0.0159780361937229	0.015523107648695	0.0213866577000938	0.0177923924716229	0.0192768054134946	0.0179480052431646	0.0126180461505356	0.0161558935588188	0.0145364622778982	0.0156481696468696	0.0130931581208221	0.0131820330958264	0.0173234673833883	0.0177183503752153	0.0176589343130706	0.015913028003548	0.0148982694661436	0.0107921537113851	0.0149907480590624	0.0153748596421374	0.0114924818042697	0.0134007236749025	0.0182777589960004	0.0103051828336782	0.0148343206408352	0.014095889849133	0.0116816805910505	0.0151674345109184	0.0117297498821114	0.00951823393920751	0.0175870577644586	0.014555122191923	0.0169531257411845	0.0188496897944638	0.0159311338569291	0.012611687201454	0.00920520501817287	0.0125052616186113	0.0166650763155368	0.0106328094038601	0.013732757814709	0.0157385673790478	0.0159677064111945	0.0219652357005208	0.0188383424659102	0.0149935132786914	0.0148220661226115	0.0182541864109735	0.0129952883831876	0.0164374011775892	0.0178892166214605	0.0202250953644048	0.0196731885598681	0.0187215187635854	0.0145521135155973	0.014287530414817	0.0137960926651503	0.0199699818170218	0.0209240559662382	0.0129408728829855	0.020976675212446	0.0135637554574097	0.0225483008286902	0.0192336384788179	0.0163840085431228	0.0176994055118014	0.00986984021984286
A549_G1_1G_1	0.014792328803727	0.0152373322710146	0.00674609767603034	0.0103050744607891	0.00939723624253797	0.00966454367615059	0.00674946818786563	0.00561576716584453	0.00928617638112948	0.0120029940747234	0.00977071568310214	0.00886903414239706	0.016361513393002	0.00568110878431939	0.0132730549318365	0.0208512383833804	0.00419080839883424	0.0175591773510709	0	0.00963247841550568	0.0183670204723099	0.00477327421081973	0.00792279622481487	0.00487991277194287	0.00885325343226525	0.00708241677610617	0.0159932070567643	0.0138568248300052	0.0133109457898965	0.0105885962249236	0.0131080995189907	0.0125709633442309	0.0135856778477114	0.00831210890415088	0.0120784094758368	0.0128486167477279	0.0096185493020045	0.00737258693071294	0.0129100166613865	0.0164070832878046	0.00512304302839035	0.0122773504760227	0.0113340130073473	0.00599938299803088	0.018118721772553	0.00945349895404171	0.0122160440805143	0.0165787727541785	0.0126944628505735	0.00700365838820639	0.0113368987858842	0.0125893171761275	0.0153920952692128	0.0136201686676062	0.00913831090976152	0.0108454169350737	0.0113432660820595	0.0114480107146022	0.0207435018834379	0.0110562415009632	0.00931291778434683	0.0154542642577485	0.00230097522788001	0.00765390082989903	0.0205084114240106	0.00267793260859624	0.00797764120072278	0.0254414025726943	0.00903458772210148	0.0078493065234043	0.0139459272890295	0.00953640341226623	0.0208922271778984	0.00800371462827546	0.0115983922719233	0.0134816615885183	0.0138114826078008	0.01308127552602	0.00583450941078099	0.00625252774143397	0.00789350637851846	0.0251923667491619	0.0109382415273623	0.00984600184228731	0.0233693609719629	0.0148603560971759	0.00649192755244786	0.0131576889070928	0.00898135169127061	0.00973883679166243	0.00905058815038411
A549_G1_1G_2	0.012825170466906	0.0118712075680041	0.00687504498402481	0.00515360888920084	0.00758590549717134	0.00734000533026057	0.00746666267094268	0.00795316268591115	0.0074160905030747	0.00468005665057609	0.0113325344440959	0.00678129159672037	0.0100378407883525	0.0111644770448205	0.00818163723712068	0.0137548374729226	0.00948230016926623	0.0134082585008862	0.00963247841550568	0	0.0136548303696906	0.00697978561555512	0.0106058542072149	0.00593903443412689	0.00706574480644674	0.00568488270954057	0.00974023547816206	0.00860709208704068	0.00692850320654687	0.00830203535988158	0.00360573795721709	0.00771464332107656	0.00487847932689238	0.00333578271803862	0.00276237353749225	0.00327971435891963	0.00785392769789074	0.0104437250604674	0.00560219623404205	0.0105324495311069	0.00720566559939722	0.00705157087962155	0.00776256883347996	0.00880658412256788	0.012401987522402	0.00243132196305245	0.00567272465289641	0.00980801029851153	0.00395411107562671	0.00617150265223698	0.00305869498645171	0.00339942821008727	0.00879400955436373	0.00736010534353034	0.00457048419321411	0.00397374426225637	0.00456861017445607	0.00793554662692062	0.0137781881047936	0.00201094008017179	0.0104616727957266	0.0104160361911012	0.01031631710764	0.00583096554496746	0.0149659339187699	0.00922679990270703	0.0114832925037246	0.0203791501946735	0.0073708925881488	0.00286879550188567	0.0118526161862384	0.00549739366236615	0.0152520036849665	0.00553448761771898	0.0066976006822691	0.00992371835337721	0.00773497015267656	0.00589628714465873	0.0066383255313832	0.0106129332360933	0.00584707045378373	0.018770003035266	0.0104688033597781	0.00599701254963305	0.0173835071917979	0.00975571960361872	0.0137966338243477	0.00971732512390271	0.00468444243184178	0.0081968192032174	0.00589568448859133
A549_G1_1G_3	0.0259491862632708	0.0253575092383038	0.0176280934126345	0.0154019356468024	0.0102687082716733	0.0102405115527283	0.0121041590443772	0.0164169029312345	0.0119733626300005	0.00965385814101323	0.0111104353252166	0.0173072743655816	0.0108383398736501	0.0198041891608962	0.0184777223643077	0.0193873748363722	0.0204492799084338	0.0225220190683484	0.0183670204723099	0.0136548303696906	0	0.0154615286829876	0.0151088878049385	0.0177188598389012	0.01009731910661	0.0128317644997316	0.0072981952784727	0.00541483248414847	0.00896522508436041	0.0129899256839526	0.0143132052807353	0.0070864485586633	0.0107129440356205	0.0125262486883516	0.0122390246916533	0.0127864045038235	0.00980551579414378	0.0131485605931041	0.0105288347671641	0.00758395065513644	0.015136817676198	0.0132166360237793	0.0210533311029529	0.0147163425898601	0.0145680999393785	0.0127499588404023	0.0121491037153191	0.0128743535807887	0.0149132709817912	0.0130438561432529	0.0126507419858855	0.0126564447336171	0.0135269379790375	0.0171503877041429	0.0127962855809394	0.0102655528083933	0.0127512390643011	0.00784191267402889	0.0102112746751457	0.0133811182135911	0.020573942509676	0.0117107018531229	0.0184367605334818	0.0169853605722976	0.0132977623806119	0.0175461094054722	0.0240393283868113	0.012982220316847	0.013253961498334	0.0145775429712804	0.0114118061329682	0.0106218047771346	0.0146205873752543	0.0109602515844655	0.0087128517379503	0.00831531917436115	0.00820195427565773	0.0120317383434894	0.0139464884220478	0.0203056742553194	0.0122085380731344	0.0121568020532598	0.00835500797164811	0.0126711536913803	0.00873746209788875	0.0100601890721014	0.0176951828442471	0.00913122633658558	0.0134152193611747	0.0119047269541667	0.0151201543816739
A549_G1_1H_1	0.0137255204873397	0.0146894792612391	0.00381071453621661	0.00995656320166397	0.00563408403703843	0.00611710568739353	0.00577005843882584	0.00293598532756675	0.00587195620327048	0.00878348516332511	0.00955447101072405	0.0065550017455193	0.0142155914807411	0.0048734552603799	0.0110569276683516	0.0177166699024664	0.00633277165973414	0.0160772296095181	0.00477327421081973	0.00697978561555512	0.0154615286829876	0	0.00955961770368713	0.0043834052277091	0.00663493469321189	0.00651585094898834	0.0133868463430705	0.0110505290060793	0.0108086226856706	0.00596177224916892	0.0101993429230744	0.00954890268968986	0.00988425386544581	0.00661922648736657	0.00915595679235436	0.00979808442759776	0.00846961778829611	0.00654069665296296	0.0107193729687748	0.012734491218485	0.00201772641703905	0.00858980704793414	0.0109820844082346	0.00657183756025155	0.0143836091291054	0.00748544784995253	0.00873488189619145	0.013858762375304	0.00973735473235908	0.00392326791994314	0.00860270637040354	0.00954471281263051	0.0112680548327238	0.0100772795434331	0.00603112762012003	0.00720381452743605	0.00770153713067404	0.00793114788115797	0.0174784452375621	0.00869018991288338	0.00915351807676741	0.011860804338727	0.00509306961827939	0.00718873181113539	0.0177101518477726	0.00503816292678212	0.0100108422263831	0.0233911926014497	0.00917386560637486	0.0064906901791231	0.0124753378220403	0.00746173267603632	0.0177083097927418	0.00461878402695919	0.00771230910430843	0.0123975490076816	0.0114972039636222	0.0104911995149675	0.00534767510180198	0.00575933991231728	0.00497369310599222	0.0219047737482195	0.00929905373932769	0.00880021055525949	0.0204753173095535	0.0127370483727446	0.00926208493501039	0.0123154686513224	0.00826701676268398	0.00976370157260171	0.00692739884286023
A549_G1_1H_2	0.019829948282847	0.0190785304229972	0.0117036822181133	0.00928917877315721	0.0106287678848126	0.00946073290757674	0.00684646464791478	0.00968385478804557	0.00943467081942413	0.0106813434241969	0.00728305239425914	0.0112602873765915	0.0120345036830169	0.0123901152310152	0.0140810645807608	0.0203397878980654	0.00962501760284429	0.0174193792417724	0.00792279622481487	0.0106058542072149	0.0151088878049385	0.00955961770368713	0	0.00940119484434164	0.00679090720115016	0.00508001276930087	0.0141681473479978	0.0108465864298707	0.0121547368403236	0.0138395368372394	0.0136558212766325	0.0100664999127277	0.0135078304197886	0.00814722663893109	0.0117242674596798	0.0128655448652061	0.00562812580520171	0.00643148603951371	0.0115951394346332	0.0143021474741518	0.00862872599875318	0.0125318206474598	0.0146377307585985	0.00363903069830146	0.0174268592584532	0.00866547633006583	0.0140187155083872	0.0138294293852184	0.0143905999918231	0.00800564584747722	0.0106643527001538	0.0131677054417053	0.015891371230499	0.0157396247441545	0.0114765288768604	0.0107843008722704	0.0134860945022105	0.0112534723528538	0.0174187551638076	0.0107846086036489	0.0113145739379558	0.0141661162178957	0.00764562370135745	0.00825460502239743	0.0168994936976482	0.00637217595056513	0.0135582534059142	0.019527551693895	0.0071117755352653	0.00908655626430363	0.00897570547336083	0.00922244508598174	0.0183333835542258	0.00875845925343782	0.0120065099668478	0.00897395148945644	0.011934350904954	0.0135686376352878	0.00486305841271706	0.0119392328993074	0.0078430630312075	0.0214008066172569	0.0086238083441264	0.00633986569815756	0.0188300271802033	0.0104589898296691	0.00744285475143975	0.00801521469242286	0.00802721449643611	0.00483670678383102	0.00921547596127751
A549_G1_1H_3	0.0108852782663271	0.011090777945711	0.00373236897064647	0.00762436380935616	0.00906366219349379	0.00880997379340877	0.0076602743443729	0.00479668869882775	0.00808845496018555	0.0093831565819718	0.0117493218233441	0.00529776791178545	0.0139808429271256	0.00660115993413539	0.00906629156300922	0.0167605965720475	0.00367690156491156	0.0137622962257147	0.00487991277194287	0.00593903443412689	0.0177188598389012	0.0043834052277091	0.00940119484434164	0	0.00846890724844989	0.00634041961541619	0.014567148672114	0.0126442262164591	0.0116352442747028	0.00936465338978324	0.00894043634789955	0.0112330339108765	0.0103450522700603	0.00625287625688121	0.00850793488603618	0.00905742366072485	0.00960069917318761	0.00916712408539352	0.0106610794203399	0.014447058415003	0.00470276518451141	0.00928734077550133	0.00746124994062521	0.00698318052449392	0.0151776721760544	0.00646721334995052	0.00978870267802381	0.0135024992165976	0.00874593655390718	0.00585386086395647	0.00777491588747562	0.00911445800133564	0.0120478073432709	0.00934687174203853	0.00719955523457632	0.00829475020522522	0.00855890520831505	0.0107824817613036	0.0182412630051045	0.00734604599175251	0.00711217933314944	0.0131290508631424	0.00556693468492967	0.00428660880298595	0.018211783465574	0.00490036078184035	0.0064950440231932	0.024143353586179	0.00879370048768971	0.00492424964927459	0.0133398928431002	0.00851450241754404	0.0183166979737693	0.00709148255503284	0.010170063731208	0.0131633069025319	0.0123562956170714	0.0106582311089374	0.00551576320322363	0.00576174526842701	0.00649402603686871	0.023065566278407	0.011966498810298	0.00795631919266604	0.0217608588290796	0.0130169930494839	0.0108714872880319	0.0127481548808604	0.00717988996533692	0.00968355963989489	0.00600742025380421
A549_G1_2A_1	0.018263377098244	0.0181992453689439	0.00892137838002062	0.00904015763429864	0.00479008221949222	0.00301139789166814	0.00462711929540796	0.00708969143899428	0.00396096394632108	0.00523757681388385	0.00644938642713132	0.00865841467180667	0.00899952404472361	0.0108319927671572	0.011500982173561	0.0163931246202217	0.0105813459295893	0.0159780361937229	0.00885325343226525	0.00706574480644674	0.01009731910661	0.00663493469321189	0.00679090720115016	0.00846890724844989	0	0.00408471718450774	0.00985005464008201	0.00543056739754654	0.00799405523111834	0.00813966190472604	0.00978255963392046	0.00397742015885016	0.00802328927707355	0.00545613722900034	0.00750138177604673	0.00859231049426694	0.00284649304542573	0.00453711849281478	0.00812435973796443	0.00824619946083872	0.00572965120458118	0.00736509108010886	0.0139379221297816	0.00493124892234953	0.0122134974777174	0.00572907299253285	0.00913845926827271	0.0100215694167943	0.0105039101852785	0.00363392554863746	0.00671004986417798	0.00888739776911599	0.0102045337228456	0.0114004012692183	0.00731478182810521	0.00499074449186967	0.00862201998567014	0.00504547586060145	0.0125982733699444	0.00750567414767861	0.011177471113052	0.00871866657748135	0.00859699759201771	0.00786589413071146	0.0130436576165043	0.00756394563940447	0.0147381949111951	0.0170894717745669	0.00732187594257747	0.00717904722204317	0.00687319794300205	0.00558451187053481	0.0139334557819681	0.00325141373164042	0.00574849593823651	0.00721153474938693	0.00799151710461829	0.00969306946654525	0.00400241723693202	0.0108367082238535	0.00291248387197022	0.0167327834601716	0.00498701730621397	0.00498723308985407	0.014588738199454	0.00713321604444575	0.0100146781616345	0.0069175591074709	0.00693925888366393	0.00564551635073397	0.00650443505474364
