	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_1	0.00483668246088186	0.00260223036642776	0.00929956186359736	0.0198729690444231	0.00563928559195788	0.0110775491376762	0.00851723713838877	0.0120646717957891	0.0061949620270188	0.0111447511143878	0.0104524273229856	0.0149202412419962	0.0164554759427959	0.0115471747501106	0.0112628878391896	0.0174421235158402	0.0335179229442037	0.0293166725236128	0.0476779487863567	0.0491348117516181	0.0161618540900653	0.0278772201138268	0.0114470287905102	0.00464409018429948	0.0113208213160476	0.00607863912815842	0	0.00817611267447914	0.0125091083717061	0.00612010364850394	0.0106227550611015	0.00785941208048305	0.0141419185893223	0.0214885212232536	0.0120184658958673	0.0165557686887067	0.0272509920574279	0.0160691319468875	0.0272247742957783	0.0205639364765379	0.0155083961985668	0.0526293328479658	0.0388425094818636	0.0120305896622705	0.00792338254734734	0.00605471327896279	0.00341834462472966	0.0109826922946258	0.00314324912803254	0.00933932405858091	0.0135756433840028	0.00824134741694846	0.0131325482552604	0.0125424228635822	0.0185048145024433	0.0204035112499738	0.0117257812842651	0.0190080017509182	0.0212108650764124	0.00804872460304771	0.0179783485358916	0.016244538951679	0.0173717837593339	0.040841153401215	0.0454853625394499	0.0167729261341518	0.0142277361989582	0.0192919067551089	0.0111221264381884	0.004021113245073	0.00606686498626667	0.00714252390702655	0.00571899762197015	0.0119405367611403	0.0139928245850096	0.00765310174187373	0.0316798807052594	0.0241796065281622	0.0108817483558359	0.0241578858468204	0.0281383807596296	0.01012279482284	0.0788434450151626	0.105362248461761	0.0331152637704444	0.0154344799068792	0.00498861798077726	0.00511115556602479
A549_G1_2B_2	0.0122893927373768	0.00562695062303796	0.00697906514445249	0.0246922331337609	0.0054032073636978	0.0101260641795062	0.0161899036293498	0.00948424874050639	0.0103103648343944	0.0146750689420484	0.012107469160538	0.01348667952752	0.0212543536205132	0.0133261976300981	0.0110865661290274	0.0210153497230382	0.0353251437636144	0.0276186828225016	0.0462270587062914	0.0472136531922744	0.0195452297020953	0.0289934496999945	0.0168533193152403	0.00910985310450589	0.00863098067223084	0.00768849677860067	0.00817611267447914	0	0.00842830740222941	0.0107071036589431	0.00519171546148197	0.00545780718093794	0.0163402965767752	0.0203873622433973	0.00971039624913501	0.0203243073416226	0.0266115733390696	0.0157453820987304	0.028309414388187	0.0212144008701861	0.0157851393546976	0.0506244496200009	0.0364326168951573	0.0165837547982111	0.00786188151540269	0.0102978277537276	0.00628316474077404	0.0115413813244873	0.00975916457744992	0.0120390690396422	0.0122105721521094	0.0122894111967466	0.0112000741129196	0.0073830642593474	0.0198362915897899	0.0233296902825696	0.0112351888520685	0.020758818079531	0.0225197445764908	0.0128212344042919	0.0203725775685743	0.0173771596438519	0.0171751045709264	0.0389642328343424	0.0446127910238955	0.0185674644340376	0.0157925895387212	0.0223840738581133	0.010437442156405	0.0107261361346488	0.00745297931336883	0.00370929526372902	0.00718449639612004	0.0118434781461925	0.0121261566600174	0.00574108489244456	0.0331385051956917	0.0230446447008887	0.0149057873428762	0.0245201789483651	0.0277580341637015	0.0143860112185774	0.0784898784331291	0.104825477295568	0.0312993645475431	0.0212400217882961	0.00577895473864726	0.00483605565339517
A549_G1_2B_3	0.0143492677372373	0.0106674848387959	0.00419911579302113	0.0212040811584819	0.00979338568385861	0.00498030365290852	0.0192262239788995	0.0167352290865213	0.0145280693392691	0.0218272484386212	0.0192615624500933	0.021486116229118	0.0268283358666126	0.0201836458318795	0.0188055866163846	0.0279989041097407	0.0426324811082921	0.0348923653792285	0.038487786500192	0.0399642966598082	0.0264736671497402	0.0364426142956348	0.0227105183273609	0.0146350020501171	0.0164930553059864	0.0125309109112095	0.0125091083717061	0.00842830740222941	0	0.0167585290837102	0.0126357469708284	0.0124384019980226	0.0236812354481064	0.0279650432280549	0.0162229086532778	0.0270020134853736	0.0343748330045488	0.0239181625914376	0.0357499085973893	0.0285175507034523	0.0226117308245527	0.0431560016199199	0.0288195860799647	0.0231845626237424	0.0151431625362155	0.0157585562616881	0.00928304432316635	0.0191192176891142	0.0118089608110772	0.0193609755441532	0.0205228241267725	0.0181294958095114	0.018949708972789	0.0147707208486686	0.0273732871190146	0.030618918403318	0.017398087489249	0.027815357087158	0.0297427558156994	0.0185533620753676	0.0278579266640445	0.024955813167684	0.0239260997323455	0.0319391243103512	0.0371254077232266	0.026018923463481	0.0232331341918794	0.029070221277511	0.0184436368199582	0.0136853154214232	0.0148946741960607	0.0112500840386181	0.00765707372085768	0.0197506688317802	0.0197981582527665	0.0125751809235045	0.0407262562663305	0.0308082469848409	0.0210843499183149	0.0320583148878299	0.0358136682699843	0.0200995240999111	0.0713901927828104	0.0974332412620786	0.024048292036194	0.0260098525644733	0.00934373450052128	0.00883388411507631
A549_G1_2C_1	0.00833436792683902	0.00673731750286034	0.0137129515557838	0.0249920298133563	0.00741909583442564	0.0165264031649044	0.00828031844758664	0.00898969336499057	0.00464836151573536	0.00625419726058255	0.0053949159288956	0.0107509178904385	0.0118296812064291	0.00663475328925175	0.0068390416455298	0.0119891620945822	0.0278020242423641	0.0241317755956872	0.0532530185295331	0.0547119757246448	0.0102408141562981	0.0220110854235216	0.00652643568811513	0.00234013218180441	0.00907168880727885	0.00543077842627141	0.00612010364850394	0.0107071036589431	0.0167585290837102	0	0.01002791121548	0.00692563447787801	0.00879577376248772	0.0163998559449313	0.00952224077211163	0.0113464002452196	0.0220028780032746	0.01176742039148	0.0217957566995098	0.0151541429332208	0.01014604278034	0.0581776070797311	0.0442489362553948	0.00660610770846217	0.00521151521390904	0.0028625815780387	0.0084287475895156	0.00612264457311567	0.00821000411301543	0.00481949653557576	0.0101252309863955	0.00333821592830319	0.00927957108917377	0.0112811163128222	0.0129054569316646	0.0148472255116784	0.00798650863202049	0.0132151862060175	0.0154416544148729	0.00565430268148641	0.0126178081225843	0.0108791956784302	0.0124072372882402	0.0463909291064301	0.0511378345961102	0.0113846689072971	0.00854042976698236	0.0135960518841089	0.00738320777040152	0.00738294785205553	0.00429791904129464	0.00759243769251853	0.0099899794252799	0.00793269851024662	0.0103561817068263	0.00669692050305371	0.025939039573778	0.0191028641252368	0.00671828055638391	0.0184522815810492	0.0230263223003057	0.00458864238063257	0.0846077636991136	0.111166914181382	0.0387336219188798	0.0116037617050847	0.00832622327114431	0.00796877600301155
A549_G1_2C_2	0.0147475839872712	0.00836926966630379	0.0113168245182335	0.0291169767102439	0.00708569123076132	0.0150288443827191	0.017324226862172	0.00503559758834022	0.0104121469621305	0.0127639710410987	0.00938066081007955	0.00916303813068712	0.0195126965965685	0.0106179916086742	0.00746818727528292	0.0183282779103431	0.0313070277229456	0.0226173413315299	0.0508324378736987	0.0517590318002553	0.0166503172461034	0.024687791750343	0.0155792571674704	0.00915702984301558	0.00501125190435903	0.00770588592165908	0.0106227550611015	0.00519171546148197	0.0126357469708284	0.01002791121548	0	0.00360461129443979	0.0133568130431007	0.0156577145707132	0.00632023055862484	0.0179002844367523	0.0220043502896116	0.0120292878536373	0.0243013662082029	0.0171552512668894	0.0117235599144078	0.0551233952873812	0.0408590729013018	0.0147654042747057	0.00571299055525182	0.00989830184186956	0.00979999073513686	0.00818987704187892	0.0127469805460626	0.0101680671769432	0.00853813519604633	0.0110482141578473	0.00665136968720535	0.00294303042500684	0.0160349216213851	0.0201678348038436	0.00799359752841707	0.0170323730473332	0.0185156343270909	0.0125575424638855	0.0172166165542064	0.0137191918084186	0.0130781749878391	0.043535327862756	0.0493446580118391	0.0151950571591676	0.0123192014655063	0.01928494288622	0.00694355955330604	0.0129847406408255	0.00667829644265755	0.00357029379847025	0.0106668039050395	0.00854545781526601	0.00793830215402372	0.00418056812100528	0.0289929134159839	0.0183287033877711	0.0135151285859717	0.020052319575845	0.0233623366466047	0.012737065528873	0.0833131099532926	0.109638948963375	0.0359971560786625	0.0202473876347142	0.00857866608131587	0.0074703484295541
A549_G1_2C_3	0.0115490050069075	0.00590107061632384	0.0105579034685507	0.0268045299805475	0.00491107165310048	0.0140629257558173	0.0140229173353201	0.00493764287293568	0.00681525343848582	0.010515901975579	0.00720298329881363	0.00944637362460765	0.0166329889276137	0.00837447867291915	0.00644065669353272	0.0162844206449748	0.030361490861943	0.0233073772824111	0.0506863908423015	0.051970693838996	0.0146760292455554	0.0240610779828709	0.0125826040326491	0.00598527790525116	0.00517558410617392	0.00417467626663345	0.00785941208048305	0.00545780718093794	0.0124384019980226	0.00692563447787801	0.00360461129443979	0	0.0116068744992477	0.0159025584869323	0.00541566490209126	0.0156091884559113	0.0222546006824665	0.0119187957783233	0.0235400093131353	0.0162905121457422	0.0104944508198817	0.0553209648051349	0.0410701177352192	0.0121998540024746	0.00312913625942929	0.00640156239481968	0.00739274645886652	0.00681939066057444	0.00987598009687043	0.00794417517206399	0.00898640125598194	0.00780504506639558	0.00693316025587473	0.00533905179441813	0.0149791746162024	0.018551214896632	0.00604264943640501	0.0156018771233315	0.0174337994374055	0.00947080911206811	0.0157400134425236	0.0125956344445795	0.0121091794584522	0.043732028582133	0.0490373078039072	0.0137959088285919	0.011092033641111	0.0172856247096082	0.00631529818027293	0.00975785843291742	0.00448429759267077	0.00236950614717391	0.00840683563744557	0.00764796049425731	0.00797531166841292	0.000794276675702473	0.0283173178143305	0.0187977782616596	0.0106722985625169	0.0197048824546875	0.0236823790619068	0.00965311139493335	0.0830252383803915	0.109331146882378	0.036003645393804	0.0170167575127629	0.00600918542196446	0.00508463235782285
A549_G1_2D_1	0.0162198112159327	0.0142570657086124	0.0213711896184871	0.0328903713500739	0.0149340742706936	0.0242533362456859	0.0152650316800088	0.00922342185672209	0.0114009984936197	0.0036993650584017	0.00448073479465484	0.00703435566493689	0.00859353150869223	0.00396192934326926	0.00619070962551988	0.00512097944935415	0.0195427517624877	0.0170611609320527	0.0612761588342838	0.0626921420687283	0.00503447414058789	0.0141479571738144	0.00695953597051773	0.0109007713164291	0.0093098434037744	0.0118468614942912	0.0141419185893223	0.0163402965767752	0.0236812354481064	0.00879577376248772	0.0133568130431007	0.0116068744992477	0	0.00954281791839622	0.00977554499791546	0.00506492140750573	0.0140267783785479	0.00593994696120175	0.0131184561880677	0.00689137365693386	0.00550283244516955	0.0661293671871763	0.0520528327921139	0.00500547026721175	0.00862912050071758	0.00930229882731429	0.0160530358965423	0.00575993509416442	0.0164881504159642	0.00499903564755387	0.00799686647104702	0.00721453936764818	0.00812808833377061	0.0125954456977755	0.00467038692999061	0.00704536344097153	0.00819248772185106	0.00546869244669103	0.00743432021545865	0.00830500610662602	0.00420441376382755	0.00277548568354972	0.00656867583353977	0.054389438194488	0.0593287436406979	0.00264191416480887	0.00490962322951165	0.0066250569484976	0.00685265289071511	0.014595959775254	0.00974719852932385	0.0131175016800905	0.017871728717743	0.00534932397742304	0.00740460068293508	0.0113032969237084	0.017725746794292	0.0118744379462336	0.00565395602214993	0.0108318984344797	0.0150901897989655	0.00682232778654828	0.0928542978411598	0.119186596382239	0.0466326373471254	0.010989494566695	0.015081376948883	0.0151934309673987
A549_G1_2D_2	0.0244131715519311	0.0206910940206582	0.0263224561010942	0.0411383691324206	0.0201807672978022	0.0299132181022252	0.0238105854221713	0.0112649000511875	0.0185403381727531	0.0128576890631614	0.0114264849438487	0.00726067739427727	0.0165028853749736	0.0112196414808598	0.01033319918911	0.011931796224387	0.0168496948139274	0.00792372235091111	0.0663552360465031	0.0673654411146851	0.0113240363410045	0.0101369180628095	0.0160805493498834	0.0178622872783365	0.0121589506613492	0.0178964408138056	0.0214885212232536	0.0203873622433973	0.0279650432280549	0.0163998559449313	0.0156577145707132	0.0159025584869323	0.00954281791839622	0	0.0126256077831433	0.0127640059600406	0.00654906875586987	0.00713010209252986	0.0102571945318163	0.00541661712533083	0.00750275564870194	0.0707369262068848	0.0564709988891511	0.0140271966157898	0.0140399914271443	0.0169054516131031	0.0225899484491995	0.0106496575624247	0.0239987608633413	0.012978924527861	0.00975608107212194	0.0152879735241926	0.00935163808923147	0.0138418446983813	0.00628415072011019	0.0108298889406992	0.0121165653580944	0.00761981039658031	0.00665210796411901	0.0170755971073573	0.00924280164229204	0.00681076553534706	0.00684873224806574	0.0591089198189753	0.0647974613657957	0.00796422194581044	0.00915747088551064	0.011323228511569	0.010757442440867	0.0226343139504556	0.0157889164782231	0.017431079486224	0.0239826679477387	0.00995847253095901	0.00869653733972868	0.0159039718960867	0.0142603864220983	0.00322110120473023	0.0146892271264245	0.00547897841375759	0.00874346776013108	0.0148907439966317	0.0986678431422197	0.12498251482224	0.0515800687759485	0.0194781193346241	0.0212038123413115	0.0208027146051543
A549_G1_2D_3	0.0149761512175918	0.0104485736345307	0.015266661021795	0.0307425832864407	0.0100805529581573	0.0183406581487294	0.017034791693738	0.00305161109204667	0.0090594523700638	0.0102051953285909	0.00644170228659818	0.007565880988181	0.0151091198751194	0.00648806850399601	0.00614779542082721	0.0145817872611911	0.0269809096875076	0.0197375861378569	0.0545639616713445	0.05609056810129	0.0137832541670263	0.0211756120675569	0.012828684954735	0.00973468703957967	0.0039477535661845	0.00726593808288268	0.0120184658958673	0.00971039624913501	0.0162229086532778	0.00952224077211163	0.00632023055862484	0.00541566490209126	0.00977554499791546	0.0126256077831433	0	0.0137386880428328	0.0188273792433629	0.00988303522008107	0.0198577067752008	0.0127183150690402	0.0076613676905702	0.059300319951491	0.0449750711628371	0.0122523172978314	0.00483599874087745	0.00829060823140093	0.0116682532590939	0.0069215687690226	0.013951915416749	0.0081544234478887	0.00851739701977679	0.00845956663590733	0.00597861365901622	0.00511461145386927	0.0124632365609727	0.0163915075006596	0.00314291984309166	0.0128653762727369	0.0144350745791909	0.00976343338976236	0.0135348208635483	0.0101527313305319	0.00801966439467828	0.0480088207681306	0.0531447961884653	0.0113240686092361	0.0107054624764347	0.0149432762425051	0.00611328793046666	0.0126650427815013	0.00796843969871277	0.00753029277630283	0.0127440087959064	0.00621497842076354	0.0047946879949641	0.00505617945257221	0.0252602220576289	0.0156504081764698	0.00970351218101511	0.0168652241482381	0.0206999483380266	0.010001311596285	0.0872394054959583	0.113123245916386	0.0401169419050454	0.0163676697302139	0.00961357341349577	0.00968592406617802
A549_G1_2E_1	0.017330604610835	0.0172713887996291	0.0246012555008961	0.0334822326752023	0.0182668987128742	0.0270627724888907	0.0153608621109246	0.013799473225481	0.0133357030577081	0.00629466066509718	0.008562671064767	0.0120281361445165	0.00457785045124808	0.00747309150351924	0.0110054986018085	0.00216530877685515	0.0176311222994467	0.0191948590523042	0.0637699873748332	0.065533032083915	0.00501460347100253	0.0138875038335415	0.00623344706545829	0.0136182363196905	0.0139636635589582	0.0147029474419205	0.0165557686887067	0.0203243073416226	0.0270020134853736	0.0113464002452196	0.0179002844367523	0.0156091884559113	0.00506492140750573	0.0127640059600406	0.0137386880428328	0	0.0156727499942193	0.0104791757717557	0.0123634551428001	0.00828502786521705	0.00900229638702764	0.0689263664055616	0.0549880153780237	0.00545010693959529	0.0126425663209172	0.0115376487272993	0.0187577536714904	0.0104057796019011	0.0183813110783435	0.00862134530433789	0.0129807673392933	0.00915090238264962	0.0130778700903064	0.0172873829275608	0.00677097925824081	0.0050913848512828	0.0117091015898502	0.00597914500289815	0.007888782621778	0.00948528298399637	0.0044994385954661	0.00667441317943834	0.00944024998201019	0.0573000893833146	0.0616924556554679	0.00508163033177143	0.00874864326778759	0.00380260444188778	0.0117413549632664	0.0160219292558482	0.0135707277825214	0.0171795958328222	0.0204949975907581	0.0102279459844693	0.0121628324756783	0.0151857433108224	0.016641307470148	0.0146339699572869	0.0063093962644611	0.0121685729200568	0.0166424065035686	0.0079774818502541	0.0949613159375302	0.121125285949167	0.0494530978594231	0.00764521922650616	0.0179086223941512	0.0183420356923359
A549_G1_2E_2	0.0299825561900031	0.026696202656154	0.0326852782313681	0.0466870009680368	0.0264902634664842	0.0361587631401106	0.0288416853774845	0.0176791843939531	0.0244196440665749	0.0174145555379893	0.0170882646117213	0.0132070204098126	0.0196455964393555	0.0166632359066853	0.0163677527065097	0.0144397519430513	0.0123406046027168	0.00528437321742076	0.0727172218366777	0.0736398694405564	0.0147570018063987	0.00691142765857325	0.0203853360553599	0.0237252714451685	0.0182157593344931	0.0240722372467694	0.0272509920574279	0.0266115733390696	0.0343748330045488	0.0220028780032746	0.0220043502896116	0.0222546006824665	0.0140267783785479	0.00654906875586987	0.0188273792433629	0.0156727499942193	0	0.0118145053409091	0.00710868032842054	0.00827243451898902	0.0133520018505515	0.0770526730829229	0.0628294633432032	0.0182550863714162	0.0201444508353334	0.0226298171523039	0.0286409697981346	0.0165595251198753	0.0298301620039114	0.0182052704986666	0.0151923927820006	0.0207445881721827	0.0156589803095063	0.0200502661699015	0.00970600001195615	0.0119449358920574	0.018298880856752	0.0107874405707972	0.00862065748064291	0.0220666376080106	0.0117445879823557	0.0113873592665472	0.012242949698665	0.065360272523615	0.0711117809680627	0.0116760959307737	0.0141759358823928	0.0135736144977066	0.0166822306881271	0.0282379323382302	0.0216447991475344	0.0237099980210203	0.0302216692717642	0.015615044223861	0.0147611564050536	0.0222175146384275	0.00945044141773715	0.00389161272246339	0.01933494425404	0.00513205923730115	0.0034413228340044	0.0200597464175046	0.10483057162064	0.131156254612899	0.0578614247254846	0.0229830098746876	0.0273316762810948	0.0270736925442871
A549_G1_2E_3	0.0194339933613632	0.0154893543792286	0.0219303656395803	0.0356430928502746	0.016009887966957	0.0250514884845019	0.0194129681575378	0.00840850184060855	0.0147114948398752	0.00774398264310264	0.00721328170365085	0.00350369486951752	0.0144232491500805	0.00762144829617814	0.0060458008458868	0.00993431384277049	0.0206510907634693	0.0146750099927255	0.061809950172491	0.0626937073513772	0.00955902349231991	0.0145456860196505	0.0123363072436715	0.0133130421676296	0.0077389167369583	0.0140149945869162	0.0160691319468875	0.0157453820987304	0.0239181625914376	0.01176742039148	0.0120292878536373	0.0119187957783233	0.00593994696120175	0.00713010209252986	0.00988303522008107	0.0104791757717557	0.0118145053409091	0	0.0136226991153925	0.00786053582680355	0.00747965454914092	0.0662021619848576	0.0521125168467384	0.0100609369865728	0.0094915140559927	0.0125667180738448	0.0175341546449848	0.00642626006561404	0.0189201764045942	0.00750502212709431	0.00418316580667756	0.011302046615303	0.00622177535161401	0.0105137107744112	0.006257401615821	0.0102868613403113	0.00991449903411453	0.0086631795163997	0.00928452218365206	0.0120737501338792	0.00727199316404033	0.00461093877916429	0.00789877998249384	0.0543593893127766	0.0600061716598671	0.00592045587196672	0.006463069458507	0.0112995014608744	0.00571464281385255	0.0175627540937321	0.0104150708799522	0.0129726296681366	0.0195322940121174	0.00455141199909328	0.00535237354871584	0.0118536465561791	0.0180857727614063	0.00891011514224788	0.0104774062480607	0.0103416360033175	0.0124161903231113	0.0116656793066417	0.0934991629489577	0.119931022441726	0.0468073175599982	0.016836719745993	0.0165392173453836	0.016383527203651
A549_G1_2F_1	0.0289866667504708	0.0271777367857739	0.0339317691081004	0.0454964635775714	0.0275088550512719	0.036951104543118	0.0273488474486038	0.019489622743758	0.0238273496449571	0.0164298824105413	0.0171201150502475	0.0156759567477677	0.0156868631579375	0.0160982400573668	0.0177271772403474	0.0114161845315821	0.00763315342204772	0.0111017970536199	0.0738493451642356	0.0752968886822906	0.0132169118496999	0.00584333494201496	0.0182576614066284	0.0238588184275757	0.0199254877896295	0.0242343418825538	0.0272247742957783	0.028309414388187	0.0357499085973893	0.0217957566995098	0.0243013662082029	0.0235400093131353	0.0131184561880677	0.0102571945318163	0.0198577067752008	0.0123634551428001	0.00710868032842054	0.0136226991153925	0	0.00735161125306908	0.0138294178381748	0.0786597174974633	0.0644582408406887	0.0166639050277615	0.0209267319560209	0.0220642420636651	0.0289131198384684	0.0176653729826273	0.0294825641600688	0.0180019058259838	0.0176358342672382	0.0198204224623271	0.0180117063299646	0.0225248727936839	0.00924351728330694	0.00855897560812075	0.0187180495337348	0.00907762792115406	0.00706175339933683	0.020558634811226	0.00971628521277693	0.0113258968952148	0.012368613812082	0.0670488544916295	0.0720968924511427	0.0105000522591522	0.0150383164869216	0.00998994490663391	0.0182281344377568	0.0273032748430573	0.0225107988201957	0.0252610542622047	0.0305855361502391	0.0166434225148226	0.0165517859739416	0.0232899890843502	0.00661231277634302	0.00948365113012041	0.0174134031711464	0.00712300330840008	0.00829867163863368	0.0188180849685325	0.105721624663596	0.131788667233246	0.0592554337402354	0.0191729764524997	0.0275935884410573	0.0277744118128555
A549_G1_2F_2	0.022631251759978	0.0202645941816649	0.0267265862342661	0.0394232106193336	0.0203192469289018	0.029894790750709	0.021589519308629	0.012260901466036	0.0169912528451953	0.0105720026719494	0.0101734911083675	0.00905802772191058	0.0118652338458085	0.00921547731377678	0.0106917225251844	0.00774576851810523	0.0143153442725648	0.0111528681708647	0.06673304177435	0.0681787816264501	0.00845945131788979	0.00895193338987873	0.0129222699323501	0.0170263003800969	0.0129819310394519	0.0171131071703984	0.0205639364765379	0.0212144008701861	0.0285175507034523	0.0151541429332208	0.0171552512668894	0.0162905121457422	0.00689137365693386	0.00541661712533083	0.0127183150690402	0.00828502786521705	0.00827243451898902	0.00786053582680355	0.00735161125306908	0	0.0065616900556415	0.0715151196619149	0.0572703025751182	0.0112493820943032	0.013810921916885	0.0153034781067124	0.0219904550785042	0.0106926557494319	0.0228179595186535	0.0115519617166454	0.0113610743900397	0.0132233369774789	0.0110011501204568	0.0155592882792124	0.0034812199377021	0.00666417181342281	0.0114580115903769	0.00349362084502425	0.00277995422679328	0.014527309422641	0.00551810782482923	0.00475366396181706	0.005280726085407	0.0599428387719429	0.0650392790746568	0.00460371859912615	0.00881790408969192	0.00658578269778175	0.0113370297102029	0.0208619830998219	0.0156671868279539	0.0180982910490599	0.0235080833008492	0.00985920602938147	0.0096264256692527	0.0160577864769796	0.0126259182638602	0.00716260417338681	0.0115531262119312	0.00575197388831345	0.0103321610500297	0.0124883041830623	0.0988448009830906	0.124973042172237	0.0521595283931474	0.0151439109987837	0.0205846206615495	0.0206223755825066
A549_G1_2F_3	0.0177282486973248	0.0149172159099079	0.0207513763194153	0.0345828195276095	0.0142862713693694	0.0241991132807281	0.0172077977151609	0.00690410380792311	0.0114683002012073	0.00816673605704715	0.00550275770473283	0.00619564855911647	0.0113545998322215	0.00501507737317816	0.00585101773038029	0.00912259843236167	0.0202630638948576	0.0146768967043963	0.0608098491886306	0.0622973115100823	0.00778487071030403	0.0140823606293402	0.0101872078163469	0.0115618882729213	0.00858649575899855	0.0112593183447756	0.0155083961985668	0.0157851393546976	0.0226117308245527	0.01014604278034	0.0117235599144078	0.0104944508198817	0.00550283244516955	0.00750275564870194	0.0076613676905702	0.00900229638702764	0.0133520018505515	0.00747965454914092	0.0138294178381748	0.0065616900556415	0	0.0655949229798059	0.0513200425836483	0.00889538207015551	0.00847574939877048	0.0101560449676016	0.0165643223438793	0.00580948891944981	0.0175606733685213	0.00791159983444323	0.00854487315948131	0.00847571145257332	0.00630897695242341	0.0107906303590524	0.00605228765993503	0.0101874350453821	0.00565015431563931	0.00583413883399001	0.00737514591182782	0.0110483015137771	0.00807606640155552	0.00472787714929152	0.00306765764061843	0.054078919597557	0.0591572674553814	0.00590014320538344	0.0057664861443293	0.00858648329744677	0.00702411263432317	0.0160753825812865	0.010697501305159	0.012461951631451	0.0176658817691161	0.00634548323175987	0.00601433787867103	0.010327581128372	0.0184489234360021	0.0106012681926956	0.00880647550957402	0.0100685660135144	0.0154002176020841	0.00802075240151619	0.0931302763180501	0.119348487319862	0.0463451142422518	0.0136213078034141	0.0151074312917812	0.0147958392590468
A549_G2_2A_2	0.0524877970344741	0.0519596838288736	0.0450148618131744	0.0416149245644681	0.0517134630427138	0.0419768191917259	0.0566865111816625	0.0597003863889745	0.0561357164271897	0.0635793254772003	0.0618465383701988	0.0640037263726518	0.0680065380271268	0.0628684574964786	0.0613906025504429	0.0699519242473716	0.0854434391271914	0.0773618607676987	0.00715623820654174	0.00424359531040156	0.0683416438083991	0.0791610464960383	0.0636745342919788	0.0559646280192559	0.0591598386796076	0.0549585667553831	0.0526293328479658	0.0506244496200009	0.0431560016199199	0.0581776070797311	0.0551233952873812	0.0553209648051349	0.0661293671871763	0.0707369262068848	0.059300319951491	0.0689263664055616	0.0770526730829229	0.0662021619848576	0.0786597174974633	0.0715151196619149	0.0655949229798059	0	0.0144183023065676	0.0645522247543275	0.0578473292656446	0.0575723838125266	0.0502593838033854	0.0615844492373043	0.0508300740895665	0.0613676208204778	0.0624710369072768	0.0600369953092408	0.0615543225296026	0.0572147625978052	0.0700628981458184	0.0728267777660074	0.0604688819954046	0.0705865718530539	0.0726045619414437	0.0597747805452295	0.0701886192322856	0.0676566010193206	0.0670353596916552	0.0124783761303756	0.00963493005984792	0.0686187692336464	0.0653526268182055	0.0713972447239398	0.0609075335047409	0.0532748529342369	0.0567221010781716	0.0536959276217535	0.0486737505174529	0.0623043389875018	0.0626297951595975	0.0555034056161068	0.0834267141855005	0.0733631913247526	0.0628411782128336	0.0747914858058232	0.0781293322893407	0.0618037078886123	0.030589002265723	0.0561320380372591	0.0195905768832457	0.0661243732897528	0.0513796829244997	0.0511361243604035
