	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_3	0.00567458790185093	0.00396744825519768	0.00858850580417036	0.0068051846645538	0.00527036596525585	0.00424577222162396	0.00027754621036938	0.000550570459321281	0.000228222080170322	0.00710807008004996	0.00416147465051774	0.000362800686047642	0.00634446724877647	0.00105440904129897	0.00501903847436008	0.00476379972136982	0.00432677107815705	0.00413011729021915	0.0102858192126225	0.00625207359370541	0.000690434625546663	0.000485012520270195	0.0033742721541922	0.00511964680383795	0.0100488878191428	0.00409899438276571	0	0.0149292662374862	0.0155819158057712	0.0134019380313709	0.000970375619069161	0.0104594766215784	0.0131634301314584	0.0053216855316049	0.00719655378758385	0.00177169169712571	0.00065918601663926	0.00425740585510489	0.00480788145407625	0.00218329788786281	0.0018420364164689	0.00253562444366132	0.00522069116230574	0.00607585887908686	0.00312025864775316	0.00104250326460876	0.00699277562597658	0.00223322299169505	0.00317020686407037	0.00446691282275096	0.000133788142775635	0.00322035965717133	0.00326384902105583	0.00350991022281316	0.00406046519970838	0.00315770796733668	0.00188456571304741	0.00409765574580502	0.00365864961901916	0.0111492498038848	0.000506139464827158	0.00929616264422259	0.0079164784973066	0.00801009091942403	0.00326584558907457	0.0035271114371606	0.0010029853857193	0.00275281821350766	0.00196928562219603	0.00692752332593139	0.00119656666686705	0.00578482876593751	0.00222224569749023	0.00742539983850253	0.0101445364618653	0.00158127530211627	0.00911658950976953	0.000974835934009927	0.00140314902654639	0.00205025291464135	0.00243061053276398	0.00754676146172687	0.00351794272730386	0.00128705463248966	0.00165900209361915	6.02516869492075e-06	0.0018924954531131
A549_G1_2C_1	0.0206031718772257	0.0109620699794046	0.00634107493467818	0.00812440126387394	0.00965919496033012	0.0191745638879606	0.0152067879170465	0.0143787417626094	0.014701063650655	0.0220364212718108	0.0107680511930037	0.0152920346756395	0.0212729454908229	0.0138749421448196	0.0199477207510955	0.0196925188902388	0.0106027609019173	0.0190589247075718	0.00464372252377897	0.00867750647160954	0.0142388887113743	0.0144442944128141	0.0115552200985003	0.00980991019276131	0.00488066135215841	0.010830529058362	0.0149292662374862	0	0.000652708010644965	0.0015274460176081	0.0139589692752285	0.00447005925584046	0.00176596991326098	0.00960787667155903	0.00773303414987366	0.0131577098274164	0.0155883925129438	0.0106721235885468	0.0197365943066683	0.0127461298034644	0.0167711228895021	0.017464632864412	0.0201493437448485	0.00885371857380706	0.0180491968626468	0.0159716726711036	0.00793681148656746	0.0171622661412813	0.0117592755019087	0.0104626241109116	0.0147954895965413	0.011709125183689	0.0116656379421061	0.0114195883326537	0.0108690567373245	0.0117717737773089	0.0130448431844015	0.0108318676433977	0.011270855601463	0.00378025938244323	0.0154353602870692	0.0242241111757855	0.00701310851050202	0.00691949552755827	0.0116636414709569	0.0114023879022988	0.0139263619599392	0.017681801024292	0.0129601287111396	0.00800206342090834	0.0137327949746774	0.00914474358409177	0.0127071843671552	0.00750418845288196	0.0047850097856674	0.0133481134465325	0.00581298264860089	0.0159040120137179	0.0163322819569818	0.0128791665354145	0.0124988319280024	0.0224750365148981	0.018446830875624	0.0162161994720927	0.0132703919213631	0.0149232415854519	0.0168215764392934
A549_G1_2C_2	0.0212557694230958	0.0116147460915746	0.00699377186981723	0.00877709144413629	0.010311878039067	0.019827176100469	0.0158594353269129	0.0150313954956039	0.0153537149641603	0.0226890030372119	0.0114207283973107	0.0159446814145565	0.0219255357954313	0.0145275995528691	0.020600325157593	0.020345125907606	0.0112554390215153	0.0197115380609615	0.0052964243990865	0.00933019423020164	0.0148915434775867	0.0150969476580589	0.0122078927529832	0.0104625925097383	0.00553336262487123	0.01148320591307	0.0155819158057712	0.000652708010644965	0	0.00218015319920249	0.0146116260793577	0.0051227615548858	0.00241867686044028	0.0102605600070553	0.00838572595015833	0.0138103722431942	0.0162410368902664	0.0113248013257368	0.0203892008755332	0.0133987949740738	0.0174237573920439	0.0181172612415042	0.0208019460647152	0.0095064055283549	0.0187018198837345	0.0166243139272207	0.00858950245300646	0.0178148972195402	0.01241194692545	0.011115302995646	0.0154481401911433	0.0123617969117207	0.0123183099331327	0.0120722617935911	0.0115217333754582	0.0124244451247664	0.0136975063642432	0.0114845444905811	0.0119235299359776	0.00443296321524213	0.0160880058894975	0.0248766667872553	0.00766580308865087	0.00757219044770867	0.0123163134740405	0.0120550614648339	0.0145790189988542	0.0183344274322124	0.0136127924602024	0.00865475411590009	0.0143854533961188	0.00979742917624854	0.0133598497939667	0.00815688116456227	0.00543771130501975	0.0140007745585795	0.0064656812761271	0.0165566538263212	0.0169849202075008	0.0135318308250457	0.0131514987122246	0.0231276132370942	0.0190994501525095	0.0168688386974427	0.0139230535678164	0.0155758912001495	0.0174742105045625
A549_G1_2C_3	0.0190759582181451	0.00943468469021322	0.00481364678276929	0.00659698665520963	0.00813179502198532	0.0176473177171239	0.0136794644099541	0.0128514045087849	0.0131737316499312	0.0205092427256985	0.00924066359433102	0.0137647126305391	0.0197457479288191	0.0123475969299388	0.0184204918676406	0.0181652842203568	0.00907537137105518	0.0175316760134635	0.00311628496640242	0.00715009682785753	0.0127115492170485	0.012916958217243	0.0100278421480408	0.00828251184577026	0.00335322490408389	0.009303142198499	0.0134019380313709	0.0015274460176081	0.00218015319920249	0	0.0124316253669867	0.00294262092729986	0.00023852414157533	0.00808047619752642	0.00620561624699728	0.0116303538036474	0.0140610756184179	0.00914473486454733	0.0182093606305036	0.0112187678551765	0.0152438276035734	0.0159373510335989	0.018622119488928	0.00732631058797466	0.0165219268245692	0.014444362594577	0.00640939527630943	0.0156349783727061	0.0102319001731279	0.00893523296740027	0.0132681591583629	0.010181749205981	0.0101382614041068	0.00989220866710999	0.00934167033536775	0.0102443986107194	0.0115174855157926	0.00930448079939459	0.00974347408039478	0.0022528183407399	0.0139080407197135	0.0226969910636326	0.00548568502101355	0.00539207135665861	0.010136264907298	0.00987500802082048	0.0123990175436403	0.0161545235263018	0.011432769817989	0.00647464776302842	0.0122054475686203	0.00761733841705076	0.0111798218687692	0.00597676870772434	0.00325757288180926	0.0118207602321344	0.00428555120674246	0.0143767007207551	0.0148049784567021	0.0113518064799759	0.0109714665174017	0.0209478692151461	0.0169195690954769	0.0146888938377769	0.0117430375549468	0.013395913278348	0.0152942821126463
A549_G1_2D_1	0.00664494906508403	0.00299707716103137	0.00761815499659665	0.00583482412316113	0.00429999896165509	0.00521613935980847	0.00124792169733623	0.000419805248016491	0.000742153603544587	0.00807842366062019	0.00319110408414498	0.0013331761204751	0.0073148250668855	8.40334564792842e-05	0.00598940257481535	0.00573416487556171	0.0033564009839062	0.00510048484307585	0.00931547988291895	0.00528171051891581	0.000279941067311307	0.000485363188705741	0.00240389962322656	0.00414927926143154	0.00907854675789747	0.00312862364332908	0.000970375619069161	0.0139589692752285	0.0146116260793577	0.0124316253669867	0	0.009489138587626	0.012193115171041	0.00435131871537047	0.00622619517780124	0.000801316619122907	0.00162956122539533	0.00328703556021758	0.00577824642989409	0.00121292327789062	0.00281241005535189	0.00350599666288844	0.00619105439463424	0.00510549504560306	0.00409062938322818	0.00201287808206827	0.00602241599606836	0.0032035958752916	0.00219983390048613	0.00349654314494896	0.000836587519246918	0.00224998679697062	0.00229347625205922	0.00253953799687724	0.0030900943550231	0.00218733497827891	0.000914190750658708	0.00312728500266579	0.00268827774363466	0.0101789171388336	0.00147651479848625	0.0102665015709312	0.00694612374132284	0.00703973669316296	0.00229547282430553	0.00255673925088559	3.26097776554515e-05	0.00372318991218637	0.000998910752876247	0.00595716337596674	0.000226191150956845	0.00481446373062392	0.00125187113849554	0.00645504241153511	0.00917419609459088	0.00061090005137547	0.00814624204234658	0.00194521082874729	0.00237352337304196	0.00107987813937285	0.00146023626592369	0.00851711240304525	0.00448831230321652	0.00225742914147962	0.000688626910084902	0.000964350446745119	0.00286286900112412
A549_G1_2D_2	0.0161336889582056	0.00649213326833109	0.00187103604252107	0.00365439303001492	0.00518922193486642	0.0147049930028341	0.0107370106570162	0.00990892843762342	0.0102312640776215	0.0175670339101049	0.00629810869949835	0.0108222612653952	0.0168035063146184	0.00940510805600017	0.0154781965717172	0.0152229790594439	0.00613281358565054	0.0145893470193318	0.000173664650814789	0.00420750998383904	0.00976906953305549	0.00997448385507741	0.00708530187962194	0.00533994106593456	0.000410605532629077	0.00636058841260266	0.0104594766215784	0.00447005925584046	0.0051227615548858	0.00294262092729986	0.009489138587626	0	0.00270409751308545	0.00513790233667186	0.0032630182453074	0.00868784771449557	0.0111186326853967	0.00620217828451441	0.0152670571624534	0.00827625242305683	0.0123014203518546	0.0129949662161919	0.0156798320947192	0.00438372605107828	0.0135795617869926	0.0115019308688986	0.003466799509768	0.0126925836364568	0.00728936392861144	0.005992672780405	0.0103256941213664	0.00723921196364064	0.0071957233011985	0.0069496657770362	0.00639911723777408	0.00730186261577448	0.00857497682566522	0.00636192703734558	0.00680092836400394	0.000689804341181609	0.0109655934071266	0.0197548838342131	0.00254307988028347	0.0024494653743762	0.00719372676499397	0.00693246480128174	0.00945652994953618	0.0132121459642387	0.00849025919495714	0.00353205273224727	0.00926295518846859	0.00467475784586368	0.00823730557281062	0.00303416830870715	0.000314953113443327	0.00887825859734207	0.0013429367866106	0.0114342669918608	0.0118625575867288	0.0084092940251078	0.00802894565932566	0.018005679862433	0.0139772179678668	0.0117464694403292	0.00880053409179892	0.0104534517043186	0.0123518764553053
A549_G1_2D_3	0.0188374672941247	0.00919616851418102	0.00457512465668317	0.00635846635711597	0.0078932767679046	0.017408821945553	0.0134409571992257	0.0126128952844911	0.0129352231941411	0.0202707570547666	0.00900214708883471	0.0135262056344098	0.0195072594109525	0.0121090865434457	0.0181819986714696	0.0179267901615753	0.00883685459043605	0.0172931798664385	0.00287776164464108	0.00691157721609987	0.0124730396653768	0.0126784491476642	0.00978932702262214	0.00804399381594936	0.00311470171741197	0.00906462579832121	0.0131634301314584	0.00176596991326098	0.00241867686044028	0.00023852414157533	0.012193115171041	0.00270409751308545	0	0.00784195786803711	0.00596709549743088	0.0113918418445768	0.0138225693789726	0.00890621819876642	0.0179708667198133	0.0109802550371253	0.0150053245484076	0.0156988499681259	0.0183836269830047	0.0070877912067671	0.0162834275067224	0.014205857358213	0.00617087475828153	0.0153964764285859	0.00999338542427155	0.00869671595747472	0.0130296509314062	0.00994323436385247	0.00989974648149457	0.00965369329566854	0.00910315400050771	0.0100058838851781	0.0112789733180223	0.00906596440150137	0.00950495844310401	0.00201429461380655	0.0136695340874723	0.0224585141665629	0.00524716351488586	0.00515354975915535	0.00989774998099012	0.00963649261842619	0.0121605072735955	0.0159160231025473	0.011194257442603	0.00623612732077065	0.0119669368628229	0.0073788194291964	0.0109413089710637	0.00573824770729575	0.00301904963938802	0.0115822486811465	0.00404702865187761	0.0141381953053016	0.0145664741893154	0.0111132939361068	0.0107329531984517	0.020709385230012	0.0166810710032896	0.0144503892557968	0.0115045258365723	0.0131574053636371	0.0150557791991803
A549_G1_2E_1	0.0109961426849668	0.00135424845253872	0.00326687843466812	0.00148352008832918	5.13201274584755e-05	0.00956737273058903	0.00559922849921176	0.00477112055044056	0.00509346587623668	0.0124295702797467	0.00116022092278362	0.00568448191386578	0.0116659976119865	0.00426728587011568	0.0103406153108825	0.0100853846516248	0.000994923405363909	0.0094517211222356	0.00496423939643242	0.000930400141185391	0.00463125757384031	0.00483667790375247	0.00194742705205604	0.000202040877832804	0.00472730065547431	0.00122270157294457	0.0053216855316049	0.00960787667155903	0.0102605600070553	0.00808047619752642	0.00435131871537047	0.00513790233667186	0.00784195786803711	0	0.00187489625475744	0.00355000693883517	0.0059808633187313	0.00106428909957531	0.0101294650061961	0.00313840191578245	0.00716369437897326	0.00785726832924586	0.010542261409094	0.000754182864155549	0.00844188909333522	0.00636417494327588	0.00167111434696843	0.0075548732638141	0.00215149286361905	0.000854780648133199	0.00518789883701216	0.00210133995842912	0.00205785048889263	0.00181178854110618	0.00126123098371482	0.00216399178667475	0.00343713331346252	0.00122404021789097	0.00166304857185228	0.00582769870788703	0.00582781884010357	0.0146175626416915	0.00259483556938702	0.00268845004743391	0.00205585391582259	0.00179458726516441	0.00431870917607954	0.0080744572743316	0.00335241366248476	0.00160586088351417	0.00412512915350183	0.000463148799907262	0.00309945418002613	0.00210374671669507	0.00482295223666078	0.00374042255453292	0.00379497566868605	0.0062965086502146	0.00672481485087243	0.00327144658882307	0.00289108963274331	0.0128682432095429	0.00883956320659778	0.00660872240105192	0.00366269609943097	0.0053156604239035	0.00721415245978132
A549_G1_2E_2	0.0128709350293838	0.00322914151957291	0.00139198548362655	0.000391376588655293	0.00192621631117509	0.0114421886987393	0.00747409415256114	0.00664599363294144	0.00696833618714453	0.0143043358564687	0.00303511461098593	0.00755934674492105	0.0135407778305632	0.00614216297792336	0.0122154188722879	0.0119601924068361	0.00286981757939388	0.0113265388693864	0.00308935426985378	0.00094449675300977	0.00650613181125255	0.00671155043498169	0.00382231787842128	0.0020769368266485	0.00285241418668519	0.00309759506708292	0.00719655378758385	0.00773303414987366	0.00838572595015833	0.00620561624699728	0.00622619517780124	0.0032630182453074	0.00596709549743088	0.00187489625475744	0	0.00542488913259107	0.00785572520757038	0.00293918307456167	0.0120042720440487	0.00501328668647863	0.00903854323183538	0.00973210857427107	0.0124170615884163	0.00112071400585172	0.0103167215281793	0.0082390328343908	0.000203782155292466	0.0094297173495454	0.00402638280001292	0.00272967520269784	0.00706276830695053	0.00397623011920459	0.00393274084123174	0.00368667992521646	0.00313612435536624	0.00403888166657819	0.00531201623864392	0.00309893370784507	0.00353794053667428	0.00395281915782599	0.0077026822644419	0.0164922814135971	0.000719940672449918	0.000813555382368577	0.00393074427690678	0.00366947871811192	0.00619358589018879	0.00994929467710133	0.00522729712436064	0.000269035685189034	0.00600000732942914	0.00141174793090569	0.00497433918166104	0.000228850811988839	0.00294806629995995	0.00561530347190537	0.00192008470567404	0.00817136726284222	0.0085996687822717	0.00514633055378366	0.00476597583211761	0.014742999979053	0.010714390038503	0.0084835776281087	0.00553757754425954	0.00719052873511648	0.00908900071048439
A549_G1_2E_3	0.00744625004159425	0.00219576260697993	0.00681685461822833	0.00503351670105416	0.0034986870589824	0.0060174460669677	0.00204923751143546	0.0012211217059096	0.00154346986224211	0.00887971757635856	0.00238978985776731	0.00213449184377263	0.00811612290759972	0.000717283182173667	0.00679070634233799	0.00653546965557366	0.00255508705521375	0.0059017919571527	0.00851418803658255	0.00448040131323022	0.00108125759129809	0.00128667961138861	0.0016025842134892	0.00334796699791006	0.00827725361374091	0.0023273093089234	0.00177169169712571	0.0131577098274164	0.0138103722431942	0.0116303538036474	0.000801316619122907	0.00868784771449557	0.0113918418445768	0.00355000693883517	0.00542488913259107	0	0.00243087659708421	0.00248572150452673	0.00657955103798543	0.000411606815442959	0.00361372347100532	0.00430730851947972	0.00699235733284925	0.00430418531163539	0.0048919396885497	0.00281419291686832	0.00522110922207522	0.00400490844915118	0.00139851824730264	0.00269522948206594	0.00163790370718565	0.00144867120120007	0.00149216070731834	0.00173822276345078	0.00228877995515006	0.00138601931103473	0.000112874163620663	0.00232597066591048	0.00188696271666458	0.00937763031475509	0.00227783035869901	0.0110677821661431	0.0061448204771079	0.00623843381418332	0.00149415728202601	0.00175542404058775	0.000768706847897365	0.00452450121782669	0.000197594195951136	0.00515585637405269	0.000575125509201321	0.0040131531664657	0.000450554696620597	0.00565373721548101	0.00837290347018381	0.000190416604434837	0.0073449441278012	0.00274652576504676	0.00317483761777512	0.000278561614556476	0.000658919948928289	0.0093184038947803	0.00528962142924999	0.00305874358516646	0.000112689732977994	0.00176566653001189	0.00366418231364488
A549_G1_2F_1	0.00501540930660372	0.00462662952079555	0.00924767133580444	0.00746435756209728	0.0059295439013563	0.00358659017143661	0.000381639833662879	0.00120975630302136	0.000887408044215364	0.00644889602990161	0.00482065547557537	0.000296385358397592	0.00568529064276914	0.00171359458917572	0.00435985816087209	0.00410461879993952	0.00498595151260546	0.0034709350072382	0.0109449762300251	0.0069112484459774	0.00134962040017659	0.00114419839277997	0.00403345464655209	0.00577882516966805	0.0107080461129273	0.00475817535180974	0.00065918601663926	0.0155883925129438	0.0162410368902664	0.0140610756184179	0.00162956122539533	0.0111186326853967	0.0138225693789726	0.0059808633187313	0.00785572520757038	0.00243087659708421	0	0.00491658645517098	0.00414870063522635	0.0028424822959382	0.0011828509664441	0.00187643966474611	0.00456151135330391	0.00673503432125549	0.0024610746296006	0.000383317351753566	0.0076519478250626	0.00157403788930793	0.00382938973662964	0.00512609291505621	0.000792974131495028	0.00387954243827709	0.00392303172177964	0.00416909245063145	0.00471964625653622	0.00381689086247528	0.00254375048681179	0.00475683671788126	0.0043178315458841	0.0118084019291475	0.000153046571657886	0.00863699762395817	0.00857564699511212	0.00866925901784846	0.00392502828611662	0.00418629363074639	0.00166217096980328	0.00209363369635781	0.00262847029698906	0.0075866957700195	0.0018557521073949	0.00644400514754289	0.00288143005453877	0.00808457035826385	0.0108036942437981	0.00224046040006286	0.00977575254925269	0.000315649997525476	0.00074396328137212	0.00270943749133302	0.00308979460322075	0.00688758901908182	0.00285875932876244	0.000627868825973378	0.00231818711297832	0.000665211190031452	0.00123331004334978
A549_G1_2F_2	0.00993189920273871	0.000289959515947595	0.00433116168663185	0.0025478076238229	0.00101296899271017	0.00850311757455796	0.00453494996268585	0.00370683880350807	0.00402918531070793	0.0113653402506385	9.59318697652904e-05	0.0046202037404648	0.0106017601990939	0.00320300245075401	0.00927636625786178	0.00902113352815105	6.93657227566377e-05	0.00838746509688673	0.00602851614306435	0.00199468847248573	0.00356697534136409	0.00377239639003746	0.000883138665993721	0.00086224829423538	0.00579157845210511	0.000158412553585491	0.00425740585510489	0.0106721235885468	0.0113248013257368	0.00914473486454733	0.00328703556021758	0.00620217828451441	0.00890621819876642	0.00106428909957531	0.00293918307456167	0.00248572150452673	0.00491658645517098	0	0.00906521423637214	0.00207411551914285	0.00609942347741442	0.00679300147087275	0.00947801403088366	0.00181847139586385	0.00737762595784503	0.00529989988305061	0.00273540155518055	0.00649060459282124	0.00108720473466318	0.000209508525359287	0.00412361863404639	0.00103705176308986	0.000993562237657933	0.00074750000328696	0.000196941987163917	0.00109970367453395	0.00237284760118911	0.000159751199394681	0.000598759885333252	0.00689197123922885	0.00476354129095597	0.0135533565237185	0.00365912074303783	0.00375273497564018	0.000991565662028579	0.00073029870924049	0.00325442591767589	0.00701019176536753	0.00228812774855376	0.00267014820891386	0.00306084530063431	0.00152743760646016	0.00203516769957385	0.00316803305954892	0.00588722961495491	0.00267613761324408	0.00485925715003552	0.00523223326268062	0.00566054159999095	0.00220716048779701	0.00182680272578868	0.0118040176469522	0.00777530276828006	0.00554444855577651	0.00259841095324302	0.00425138072334635	0.00614988183870661
A549_G1_2F_3	0.000866715832327718	0.00877526377652666	0.0133961701427722	0.0116129167826151	0.01007814693099	0.000562113781160776	0.00453033763260396	0.00535844631151647	0.00503610135131236	0.0023002198592951	0.00896928542893758	0.00444508383228452	0.00153660440658692	0.00586227876304201	0.000211159041408452	4.40821325437527e-05	0.00913457770462014	0.000677769498535305	0.0150934080768586	0.0110598243285442	0.00549830887203224	0.00529288909962212	0.00818210129961588	0.00992743209193961	0.0148564878595949	0.00890680670391269	0.00480788145407625	0.0197365943066683	0.0203892008755332	0.0182093606305036	0.00577824642989409	0.0152670571624534	0.0179708667198133	0.0101294650061961	0.0120042720440487	0.00657955103798543	0.00414870063522635	0.00906521423637214	0	0.00699115039578949	0.00296585543055451	0.00227226797700515	0.000412813818921502	0.0108836153053452	0.00168763283393876	0.00376538565231119	0.0118005011710973	0.00257466940389788	0.00797804039109533	0.00927471584890739	0.00494166834082561	0.00802819212182354	0.00807168055683495	0.00831773636936614	0.00886827846488958	0.00796554175763711	0.006692423243653	0.00890546809982744	0.00846647239764717	0.0159567961838759	0.00430174612686054	0.00448836103492196	0.0127241697663698	0.012817778537695	0.00807367708205997	0.00833493719846488	0.00581085577712257	0.00205507401034288	0.00677714176256888	0.0117352511722838	0.00600443448543357	0.0105925943381266	0.00703009752585364	0.0122331097253948	0.0149521320154933	0.00638913758801106	0.0139242315100193	0.00383305262357246	0.00340474151263728	0.006858107701043	0.00723845862829443	0.0027389195068689	0.00128994737100745	0.00352083543831717	0.00646686319386725	0.00481390657350918	0.0029153964974073
A549_G2_2A_1	0.00785784736433767	0.00178415642236963	0.00640525481051313	0.00462191362432291	0.00308708198121819	0.00642904661301013	0.00246084351223858	0.00163272819948577	0.00195507619042847	0.00929131099169463	0.00197818380349395	0.00254609778119379	0.00852771848848683	0.00112888986700767	0.00720230522703072	0.00694706911028275	0.00214348112146917	0.00631339273483124	0.00810259227924077	0.00406879742857489	0.00149286414628814	0.00169828607404623	0.00119097770547596	0.00293636176424371	0.0078656572361329	0.00191570321130856	0.00218329788786281	0.0127461298034644	0.0133987949740738	0.0112187678551765	0.00121292327789062	0.00827625242305683	0.0109802550371253	0.00313840191578245	0.00501328668647863	0.000411606815442959	0.0028424822959382	0.00207411551914285	0.00699115039578949	0	0.00402532793352399	0.00471891204534302	0.00740395575207578	0.00389258119012067	0.00530354230316926	0.00322579826482297	0.00480950644150456	0.00441651240265186	0.000986911654200039	0.00228362365737575	0.00204950998053473	0.00103706462780095	0.00108055415161061	0.00132661631939512	0.00187717383150091	0.000974412713174962	0.000298732657086744	0.00191436456743792	0.00147535634962425	0.00896603696817952	0.00268943618427435	0.0114793683110488	0.00573321931858948	0.00582683283518609	0.00108255072710245	0.00134381760508975	0.00118031351697699	0.00493610441815714	0.000214012626545903	0.00474425348919723	0.00098673223304489	0.00360154867551579	3.89478830473351e-05	0.00524213516075971	0.0079613073408351	0.000602023401521304	0.00693334548229881	0.00315813117841241	0.00358644259208076	0.00013304520726725	0.000247313159755992	0.00972999597913819	0.00570122336025996	0.0034703486843355	0.000524296539534732	0.00217727272455	0.00407578671329424
A549_G2_2A_2	0.00383256734728858	0.00580946798641668	0.010430477598272	0.00864717857394645	0.00711237527302054	0.00240374324027708	0.00156449052128373	0.00239260591965602	0.00207025815361512	0.00526606099478799	0.0060034929839237	0.00147923612010426	0.00450245167741752	0.00289644324197324	0.00317701368167763	0.00292177344916574	0.00616878817806561	0.00228808775773754	0.0121277657567399	0.00809407344055884	0.00253246977296927	0.00232704811747237	0.00521629582316901	0.00696165744191247	0.0118908381334319	0.00594101317221054	0.0018420364164689	0.0167711228895021	0.0174237573920439	0.0152438276035734	0.00281241005535189	0.0123014203518546	0.0150053245484076	0.00716369437897326	0.00903854323183538	0.00361372347100532	0.0011828509664441	0.00609942347741442	0.00296585543055451	0.00402532793352399	0	0.000693589306673681	0.0033786676060851	0.00791786052571561	0.00127822513437965	0.000799533757486877	0.00883476742242484	0.000391187210648038	0.00501223177071793	0.00630892884614837	0.00197582436707489	0.00506238426518493	0.00510587336717835	0.00535193303598942	0.00590248426755266	0.00499973294783405	0.00372659703734648	0.00593967454494228	0.00550067146331717	0.0129911819358799	0.00133589744277046	0.00745417691240623	0.00975845915736937	0.0098520703830184	0.00510786992312492	0.00536913413991436	0.0028450197318121	0.000910783621474961	0.00381131659698518	0.00876951586305793	0.00303860044564411	0.00762683328774189	0.00406427556697868	0.00926738657058458	0.0119864852637182	0.0034233077927579	0.0109585538862143	0.00086720109678306	0.000438887837580831	0.00389228354568439	0.00427263942246069	0.00570475649153272	0.00167591060363047	0.000554982303084343	0.00350103429799569	0.00184806158290972	5.04591068531257e-05
A549_G2_2A_3	0.0031389813509605	0.0065030469753134	0.0111240353283738	0.00934074586939623	0.00780594943227767	0.00171015506343165	0.00225807886002941	0.00308619320436796	0.00276384589312352	0.0045724783214283	0.00669707131175583	0.00217282454613935	0.00380886709217036	0.00359002970243203	0.00248342654491792	0.00222818593261787	0.00686236592664451	0.00159449945370493	0.0128213128011231	0.008787643355746	0.00322605684274871	0.0030206354992755	0.00590987670675217	0.00765523220675878	0.0125843867618747	0.00663459171514567	0.00253562444366132	0.017464632864412	0.0181172612415042	0.0159373510335989	0.00350599666288844	0.0129949662161919	0.0156988499681259	0.00785726832924586	0.00973210857427107	0.00430730851947972	0.00187643966474611	0.00679300147087275	0.00227226797700515	0.00471891204534302	0.000693589306673681	0	0.00268508079484686	0.00861143124093348	0.000584636032887555	0.00149312273701791	0.00952833379201775	0.000302402128619648	0.00570581326206814	0.00700250609206722	0.00266941222905291	0.00575596560925013	0.00579945458243136	0.00604551350314782	0.00659606294210316	0.0056933144756683	0.00442018183810824	0.00663325309245832	0.00619425146235381	0.0136847229543201	0.00202948600652448	0.00676060151285994	0.0104520206923821	0.0105456314025268	0.00580145113245148	0.00606271455352925	0.00353860628277562	0.000217194369222089	0.00450490120732496	0.00946308255685349	0.00373218664851246	0.00832040528767023	0.00475785958544628	0.00996095073288193	0.0126800332562801	0.00411689324334626	0.0116521084567053	0.00156079003237795	0.0011324770079866	0.00458586797033955	0.00496622292725293	0.00501117506297121	0.00098232174912377	0.0012485714198115	0.00419461958681074	0.00254164960287612	0.000643130209522238
