	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1D_1	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_2	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_1	A549_G2_2D_2	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2G_1	A549_G2_2H_1	A549_G2_2H_2	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_1	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_2	A549Root2_1	A549Root2_2
A549_G1_2E_2	0.00721871090814255	0.0151332899326385	0.00948413527038108	0.00231426008530504	0.00652315717549731	0.00909314677009979	0.0104148844456901	0.0111497112768574	0.00985088756969284	0.0139562821988982	0.0130022582594718	0.0330284313068699	0.00875926294657223	0.00939236402023013	0.0146477970919937	0.0209354494411828	0.0143622461812737	0.0168734194746918	0.00430748058819847	0.0308246900336514	0.00324829365754602	0.00749557280913154	0.0222410404166926	0.00476356379026916	0.00391608623810592	0.0350212529951067	0.00827337740612387	0.00593084857263379	0.00587624020081133	0.0241140052857735	0	0.00344030805862305	0.0103365167669475	0.00518990014014535	0.0170159712064929	0.0102702664796506	0.0115511480888649	0.0162830010297978	0.00671409542132515	0.0034450860479122	0.00697809274265669	0.00943984509858605	0.0056570462403212	0.00298848640106887	0.0159924128466539	0.00654323187827614	0.0274815142113792	0.0157878264638739	0.0156544453109652	0.00746810976665969	0.00565344652145451	0.016164023539869	0.0101393228935587	0.0033703800162373	0.00131681459071425	0.00559848504121937	0.00524538698935129	0.00914075453850946	0.0127021800220777	0.00911519758597363	0.006668648836929	0.0165918241588984	0.0178500704437935	0.00732114726148541	0.00208062890574013	0.00505327251548001	0.00245165767704168	0.0116081870654352	0.0146061242215435	0.00449241066139283	0.0124966495016762
A549_G1_2F_1	0.0105069515356006	0.0185032845884993	0.0127376612394666	0.00552971357514784	0.00792756789723666	0.0120809515043764	0.0137163794636855	0.0145384227717158	0.0132215746375672	0.0106584781454646	0.0162590335896258	0.0299354107441156	0.00785246353959393	0.012763714284212	0.0180122013365082	0.0233781444477174	0.0174952701232017	0.0203014976584911	0.00320397735480258	0.0282981132437637	0.00668057710853416	0.0108514288644293	0.0256356779196712	0.00417251238928086	0.0070018387927409	0.0316085941324011	0.0108965141304154	0.00909729828144078	0.00867265148078484	0.0229368976967827	0.00344030805862305	0	0.0137079902793111	0.00466484096836995	0.0201139443733588	0.013635354615262	0.013543174965067	0.0197226270458682	0.00422026090001118	0.00255132307976389	0.0104109779630177	0.0128151735736811	0.00679224693693879	0.00603891750642404	0.0193671614704407	0.00414524013747528	0.0246675650464934	0.012456725827263	0.0122580946649843	0.00410598697601566	0.0058392314307273	0.0194774360396799	0.0135101528806278	0.000804858076503437	0.00406878778840692	0.0061416644163192	0.00314413055839862	0.0121219886419253	0.0160827478366602	0.0123968304135999	0.00948988603990304	0.019924355731607	0.0147807159911892	0.00896029222095814	0.00136930343792462	0.00195732410339672	0.00511403798311132	0.00934120087792232	0.0114238978027264	0.00773717055607518	0.0156510936301737
A549_G1_2F_2	0.00331672143236254	0.00479796553600713	0.00175132395194221	0.00819268907588789	0.0124476094944246	0.0038222267787357	0.0010115402445988	0.000887110428488126	0.00466937034668127	0.0242900032910614	0.00310399543926517	0.0432039643083679	0.0173000978260887	0.000944699507590905	0.00431166564233061	0.013767389101046	0.00931066400125183	0.00679441069310683	0.0141140828188128	0.0402855102060652	0.00713003380496323	0.00518960448386079	0.011937340679164	0.0126642912356153	0.00688660804417334	0.0452988052486023	0.00957470220824421	0.00489161352649163	0.00874419352026111	0.0314490565417998	0.0103365167669475	0.0137079902793111	0	0.0143214124589104	0.00751819078883543	0.000128797078008409	0.0132883451827262	0.00672352257700797	0.0168281434292911	0.0134244083359012	0.00359501916302046	0.00457081429060475	0.012602731088899	0.00888675801199877	0.00566012357496554	0.016624802222031	0.0373686351374731	0.0261222744039728	0.025560276200935	0.0174783720483789	0.0118861684814158	0.00589457202906789	0.00470455743322653	0.0134319945872574	0.00969363037136266	0.0134296175644475	0.0153248738552326	0.00802224885360898	0.00553794637059188	0.00575525143223327	0.00558821958197095	0.00905908882969671	0.0280636605789736	0.0122506563738873	0.0123919652209924	0.0149723338012047	0.00993217220799334	0.0212563090813354	0.0239550573613366	0.00602961640372427	0.0033985593326475
A549_G1_2F_3	0.0116508827175935	0.0189608347536181	0.0138878843838907	0.0073039558280159	0.00413505794243498	0.0139221759009623	0.0146550051931852	0.0150096750747901	0.0122696465801849	0.0111004681467827	0.0172816608763181	0.0290522017196172	0.00357672318203078	0.0134234831416335	0.0185153650414894	0.026007518455824	0.0153869232344275	0.0202146548231708	0.00147235137360162	0.0260498434181782	0.00750765185563772	0.0100379131458712	0.025785953006018	0.00862556047545667	0.00888140166729287	0.0323149177516008	0.00820585656567301	0.0106721504076791	0.00668000170395427	0.0189459921126794	0.00518990014014535	0.00466484096836995	0.0143214124589104	0	0.0215389448801752	0.0142874082167023	0.0097624157190448	0.0192570669168484	0.00335978955680764	0.00219209847596921	0.0107278583859455	0.011922116773187	0.00300807619048762	0.00543497902487765	0.0197741378772331	0.00311671097528041	0.023059118875758	0.0129669131841002	0.0146779098407267	0.00754493283969451	0.0100940683655865	0.0201999023871214	0.0125379949737205	0.00541154515137802	0.00649314334102319	0.00194329658516648	0.00237261937801938	0.00998779672427864	0.0150187818349432	0.0110982113438596	0.0116997473840208	0.018440720813977	0.0140795940272861	0.00523077029075971	0.00445490992197684	0.00636586133264	0.00440921275162789	0.00693723431526907	0.0147296458940829	0.00921527763015161	0.0170072064960936
A549_G2_2A_1	0.00990275615659867	0.00468449040429241	0.00765212996666617	0.0147106691887688	0.0199526967894913	0.00804943242028072	0.00695093430634763	0.00711943279681828	0.0116495742949334	0.0307474773455718	0.00441469063545892	0.0500092731301557	0.0246862673703918	0.00828761903138558	0.00470964805669642	0.00758270147685338	0.0147381154139412	0.00675303285001533	0.0211334180484268	0.0475752505617845	0.01407201195478	0.0126779207940362	0.00807981871198254	0.0179330202317669	0.0131451997889722	0.0512228486159945	0.0169805915380684	0.0110862266202765	0.0162611394091428	0.0389592356492784	0.0170159712064929	0.0201139443733588	0.00751819078883543	0.0215389448801752	0	0.0075092964274893	0.0204782762961831	0.00832089559170431	0.023717089779589	0.0203583606720409	0.0109836449511398	0.0116977054931625	0.0200558323743845	0.0161559315061584	0.00466857953095508	0.023536196398212	0.0444507405930611	0.0325058366572687	0.031048882004203	0.0234034910038475	0.0166082540207429	0.00329912371718333	0.0115705256494775	0.019660482525466	0.0160713731737175	0.0208253960065006	0.0222296337396848	0.0152448034658008	0.0109842441649534	0.0129460112418209	0.01069004488484	0.0125741682575332	0.0348405436011387	0.0197674368142171	0.0189259314950231	0.0209736191879219	0.0171351604486013	0.0284200030090541	0.0289272636135712	0.0125295606947517	0.00454018655220704
A549_G2_2A_2	0.00322249283447776	0.00486851647526172	0.00162262921593799	0.00811639045286658	0.0124489735960412	0.00369350238338352	0.000906127559450461	0.000996242482134923	0.00475254471729046	0.0242247214510568	0.00309834212180672	0.0431546510050299	0.01728186990568	0.000881093918131975	0.00437904599828109	0.0137057745779852	0.00942512804968982	0.00689578436847121	0.0140675284236172	0.0402617323927221	0.00707088245806293	0.0052188072518182	0.0120159695801143	0.0125627868202068	0.00679798070526902	0.0452227267631472	0.00961454807446639	0.00479323270308945	0.00875266213467411	0.0314637163851095	0.0102702664796506	0.013635354615262	0.000128797078008409	0.0142874082167023	0.0075092964274893	0	0.0133445857855811	0.00684209375684558	0.0167765447285182	0.0133728929350926	0.00356545406590593	0.00464517668298588	0.0125921262381802	0.00885300782677758	0.005732915857794	0.0165741613315197	0.0373314781021905	0.0260551951740182	0.0254708047196927	0.0173948864085438	0.0117752001889618	0.00594082731835845	0.00479352612465901	0.0133535403399393	0.00961514992089079	0.0134113633250847	0.0152731917352692	0.00808120341771939	0.0056597028930122	0.00582105870389218	0.00546976359090319	0.00918760350562603	0.0280109404208972	0.012263301933174	0.0123224962823398	0.0148889593068685	0.00989408225052394	0.0212211571377524	0.0238557449659617	0.00594670126497892	0.00334367089500011
A549_G2_2A_3	0.0127452273614979	0.0163325170598243	0.0140771101720619	0.0119417145239579	0.00570244703355802	0.0154314316878283	0.0141611417841196	0.0134493208193042	0.00882987369269068	0.0201942972319419	0.0162087907074809	0.035761407392106	0.00972932265587529	0.0128229452266755	0.0160770434133837	0.0270431507606065	0.00808503730427292	0.0162067881675013	0.0109698251449891	0.0306232611976025	0.010703006134416	0.00832190336209333	0.0215157247128196	0.016310351563049	0.0126472973412363	0.0407747474566306	0.00403253894812545	0.0129968895980066	0.0061662466429546	0.019404389374243	0.0115511480888649	0.013543174965067	0.0132883451827262	0.0097624157190448	0.0204782762961831	0.0133445857855811	0	0.0146337641660983	0.0130034332957578	0.0111784278102078	0.0107807959338815	0.00880248066957745	0.00687642239552979	0.00882875798932666	0.0168789727293092	0.0127712944941083	0.0290021951687534	0.0219651738778849	0.0243905517197048	0.0171674074458137	0.0170869545527129	0.0178862510653598	0.00891410678529064	0.0140392331396247	0.0124717881017953	0.00782681470611956	0.0121261494909015	0.00527071672977466	0.0101675798704073	0.00756505467752288	0.0146639381314161	0.0118459034210811	0.0220021954402213	0.00461676706602522	0.0125792717178281	0.0154922964910008	0.00909990380038268	0.0143632741588593	0.0244665099559131	0.0121752234635301	0.0166864315889109
A549_G2_2B_1	0.00991816074935646	0.00385794272749158	0.00838202144355636	0.0144088869102386	0.0162858336489315	0.0103133533423238	0.00733572112561615	0.00585526976291346	0.00701789860911506	0.0299773028730613	0.00639632451100574	0.0482478482017805	0.0215909170234269	0.0075272878412641	0.00410877954605197	0.0159019969946779	0.00724757767297998	0.00179186098445756	0.0194351010133633	0.044386903549253	0.0130592467978107	0.00922991319508658	0.00692003954784631	0.0192445270245339	0.0133382847717784	0.0511999168261505	0.0122190573547316	0.011497632061584	0.0127114423761233	0.0340027222059988	0.0162830010297978	0.0197226270458682	0.00672352257700797	0.0192570669168484	0.00832089559170431	0.00684209375684558	0.0146337641660983	0	0.0222236839083417	0.0189070152389335	0.00935604466616376	0.00734403604730217	0.0168561582943297	0.0141078863668247	0.00365458224739903	0.0219967911027529	0.0420093432795805	0.0318460363745665	0.0318670651850649	0.0236954027948695	0.0185756354845029	0.00502283473122917	0.00676556055042432	0.0195827481170534	0.0159126099844826	0.0178944311545971	0.0207587132829079	0.0101348596062365	0.00457375392287791	0.00830186045874901	0.0123114788976974	0.00432666638636206	0.0333285462047588	0.0156779183546006	0.0183585533488726	0.0212103000344702	0.0151996658471609	0.0260315542322225	0.0304663023828043	0.0124205109979421	0.00769148091122725
A549_G2_2B_2	0.013863236781821	0.0215818095771665	0.016136918127625	0.00902818922742121	0.00747008243113006	0.0158029950807054	0.0170173606201477	0.0175869931734284	0.0153210503175041	0.00783611077184422	0.0196328365298517	0.026390834143231	0.00461785011876147	0.0158965104480035	0.0211135465456297	0.0274549424955994	0.0187065644060224	0.0230576295398844	0.00278915169640951	0.0242034571358984	0.00972842140028134	0.013009327523433	0.0285675429814207	0.0082786969658783	0.0106250944839879	0.0291060613340775	0.0115510601460529	0.0126393423312339	0.00989097337788618	0.0189186992136631	0.00671409542132515	0.00422026090001118	0.0168281434292911	0.00335978955680764	0.023717089779589	0.0167765447285182	0.0130034332957578	0.0222236839083417	0	0.00340408558636097	0.0132966796011615	0.0149513473472515	0.00636394583225155	0.00813344005133097	0.0224221303206841	0.000243890641159885	0.020770154264866	0.0097125666566727	0.0113887042236175	0.00503855834737292	0.0100078462909321	0.0227142041008182	0.015598726168502	0.0049825580634153	0.00778674756216714	0.00527077232220043	0.00150353907980592	0.0132802979932886	0.0181303809459818	0.0142286340207938	0.0133266339011979	0.0216711274705233	0.0112393476833766	0.00855548879025005	0.00499015872916517	0.00497291566614568	0.00703966125283828	0.00512400830948307	0.0117071342898927	0.0111893196767304	0.0191884720387259
A549_G2_2B_3	0.010480420182817	0.0181807327056338	0.012753426205176	0.00573516482940809	0.0054938518742334	0.0125086869514076	0.0136208048612084	0.0141848722356607	0.0120826418109356	0.0110740106574214	0.0162400507878537	0.0297919355196718	0.00564613519179835	0.0124929029311633	0.0177113610537378	0.0243706875280822	0.0158443037137528	0.019692352879149	0.000898216531396273	0.0273863440631129	0.00633103165082095	0.00973527078810011	0.0251833981454241	0.00643367293201016	0.00734457940283368	0.0323299753365162	0.00890587909521391	0.0093045062955552	0.00691590581294678	0.0209759788430434	0.0034450860479122	0.00255132307976389	0.0134244083359012	0.00219209847596921	0.0203583606720409	0.0133728929350926	0.0111784278102078	0.0189070152389335	0.00340408558636097	0	0.00989753712091435	0.0116994146561752	0.00433087277771927	0.00480148514710896	0.0190227201835213	0.00320307239402162	0.0241036245776729	0.012945575869004	0.0137804588120993	0.00602744751639247	0.0079213940121338	0.0193112198841141	0.012365557543841	0.0032538049042992	0.00465485030991278	0.00360035596051728	0.00190068445142204	0.0103943771792353	0.0149251796394851	0.0110693200235695	0.0101133702496526	0.0185902928888042	0.0146425936459933	0.0065634282583405	0.0022847642694852	0.00439966454768828	0.0037139933052172	0.00816487051730912	0.0134044070955557	0.00784382158985649	0.015822742344609
A549_G2_2C_1	0.00201046717803502	0.00828831148448602	0.0035244228415243	0.00505882719216957	0.00901412879274644	0.0046515724850887	0.00403393061048629	0.00429975359043813	0.0038657294194937	0.020865133501557	0.0066171737862302	0.0396531696806638	0.0137296845175286	0.00271768537491314	0.00782503022600103	0.016575418386561	0.00918328931415553	0.00989655053694888	0.0105568918059478	0.0367005336280881	0.00373083677283138	0.00255285325711259	0.0153087233556704	0.0100737360436147	0.00415896675912005	0.0419908477925838	0.00679500751402379	0.00289937449073459	0.00542812991930882	0.0281161134680486	0.00697809274265669	0.0104109779630177	0.00359501916302046	0.0107278583859455	0.0109836449511398	0.00356545406590593	0.0107807959338815	0.00935604466616376	0.0132966796011615	0.00989753712091435	0	0.00349340441365021	0.00907316165959639	0.00529342135290058	0.00912668831524274	0.0130875865286169	0.0337798302283583	0.0227148028968023	0.0225141324315301	0.0143445813113646	0.00970488245262055	0.00947646067687527	0.00410264728055516	0.0102354404023876	0.00655825776429915	0.00986036134706481	0.0117958560522036	0.00581536908357132	0.00633560674869602	0.00406282152901391	0.00446111041116695	0.0103362099975571	0.024532549806014	0.00894596266350914	0.00905837093228672	0.0118558236467393	0.00634651363125052	0.0176639025622914	0.0211653698902764	0.00322578634105311	0.00656200992692239
A549_G2_2C_2	0.00528013147220829	0.00780520358093952	0.00570444793870676	0.00800005882496782	0.00904617417217028	0.00750205241870603	0.00551908299875399	0.00465024970781739	0.000416059804013012	0.022754780276913	0.00740764771050138	0.0409117645155064	0.0142985633918898	0.00430142245257792	0.00747484426994159	0.0183201785174368	0.00569017315929007	0.00843694365074112	0.0121669289115051	0.0372173705658972	0.00644526547095253	0.00197440632844913	0.0140400356339143	0.0132217522089769	0.00746630873914912	0.0440178068358459	0.00537061747461111	0.00639118265446988	0.00538724905822308	0.0275067608579708	0.00943984509858605	0.0128151735736811	0.00457081429060475	0.011922116773187	0.0116977054931625	0.00464517668298588	0.00880248066957745	0.00734403604730217	0.0149513473472515	0.0116994146561752	0.00349340441365021	0	0.00953854997768927	0.00691857728342642	0.00847951821278282	0.0147198460309183	0.034708304956655	0.0246299306039458	0.0250709409727066	0.0168973705921973	0.0130481512844402	0.00929988159046015	0.000701614139470421	0.0128099416010759	0.00938849287227624	0.0105596256211598	0.0135102101298757	0.00354782666267613	0.0032679296548995	0.00124909360805907	0.00790742313017903	0.00717765228335787	0.0259995270339423	0.00856064142129927	0.0114501964064953	0.0144902044635916	0.00799056949894451	0.0186934197449771	0.0240064722830955	0.00656688723143923	0.00794838900623173
A549_G2_2C_3	0.0104145489662498	0.0170014094237829	0.0125041614237019	0.00708615281064541	0.0011740363204037	0.0129680845121716	0.0131065693476044	0.013181754650645	0.00984321819668547	0.0140224115481924	0.015677632727614	0.0314295738140316	0.00477570826493041	0.0117773201740003	0.0165906161951639	0.0252294667475078	0.0124856967384047	0.0179642086008606	0.00409803413866191	0.0277806620501986	0.00663155843831696	0.0078078675385355	0.0235668020075452	0.0101110994048749	0.00843130381988969	0.0351506699485408	0.00527412558223042	0.00979803582743452	0.00415140085173813	0.0192629104356955	0.0056570462403212	0.00679224693693879	0.012602731088899	0.00300807619048762	0.0200558323743845	0.0125921262381802	0.00687642239552979	0.0168561582943297	0.00636394583225155	0.00433087277771927	0.00907316165959639	0.00953854997768927	0	0.00419717542392831	0.017770462478164	0.00612163790913712	0.0251736007744705	0.0158748794341264	0.0176705036789709	0.0102918698934261	0.0112577392050008	0.018350995624183	0.0100913814984455	0.00737904365790654	0.00689117310864254	0.00113206095409865	0.00530670275530857	0.00717108064314695	0.0124571463376184	0.00856764285158501	0.0111451727176969	0.0156766614273097	0.0166962441540398	0.00226901355724422	0.00602455673500229	0.00870827552933452	0.00362037929024461	0.00920510279118138	0.0176028622965057	0.00845594320782497	0.0156084161298986
A549_G2_2D_1	0.00633156669952038	0.0135479510128094	0.00851654333657325	0.00320058722332688	0.0045987648656578	0.00880236964712255	0.00923856036348374	0.00958158429810712	0.00730978521515829	0.0158750399699433	0.0118606615101203	0.0344068910453423	0.00855857548553627	0.0079906323135097	0.0130959114337434	0.0210539115767031	0.0114722752186639	0.0149277899365666	0.00535080435262882	0.0314450383579378	0.00243965179548829	0.00494679281911233	0.0204559141331632	0.00765855463946902	0.00431386147254898	0.037125771240704	0.00532266289152372	0.00560587355798586	0.00290453050139825	0.0234508316444329	0.00298848640106887	0.00603891750642404	0.00888675801199877	0.00543497902487765	0.0161559315061584	0.00885300782677758	0.00882875798932666	0.0141078863668247	0.00813344005133097	0.00480148514710896	0.00529342135290058	0.00691857728342642	0.00419717542392831	0	0.0143708935942266	0.00791176134172093	0.0284892134731953	0.017746535246404	0.0182540503595119	0.0101432088154691	0.0082737100159012	0.0147681711410312	0.00759547129286456	0.00618773067253356	0.0036718813720804	0.00474421612962346	0.0066557422008613	0.00617111651685384	0.0101670680862768	0.00638318944014552	0.00696026530797023	0.0139270219436569	0.019328026921395	0.00506762768670957	0.00471728570580625	0.00786473502735027	0.00109396714842554	0.012371038470295	0.0174347511345097	0.00426211754851428	0.0116425505982417
A549_G2_2D_2	0.00891526145850636	0.00087030317797164	0.0068394491682561	0.0138484894077027	0.0174218512465984	0.00834097171410044	0.00576648627646051	0.00484832488648463	0.00829754663914475	0.0299407464431856	0.00371831058469523	0.0487621762030863	0.0225389897365415	0.00660472275156244	0.00137405058842667	0.0122510810720674	0.0103416226560635	0.00222008046642589	0.0196783781976569	0.0455399652163569	0.012772177141915	0.00997798262698348	0.00629750598908312	0.0181246231163059	0.0124992867487449	0.0509486401698662	0.0138248308502132	0.0104441017981994	0.0136860052532186	0.0359501472373509	0.0159924128466539	0.0193671614704407	0.00566012357496554	0.0197741378772331	0.00466857953095508	0.005732915857794	0.0168789727293092	0.00365458224739903	0.0224221303206841	0.0190227201835213	0.00912668831524274	0.00847951821278282	0.017770462478164	0.0143708935942266	0	0.0222129204736851	0.042809256249327	0.0317763503664716	0.0311444941307882	0.023108309563375	0.0171599569250276	0.00136947211658786	0.00813289346945098	0.0190823888305661	0.0153448126453964	0.0186984852226894	0.0209213220287891	0.011866541007802	0.00684603831529158	0.00967785636102045	0.0107775208486499	0.00791787440849417	0.0336555440949026	0.0170160954400949	0.0180509477421178	0.0206039854603172	0.0154459361618528	0.0266984915587373	0.0294200062142446	0.0116698127044055	0.00493991340199146
A549_G2_2E_2	0.0136741719483496	0.0213739133421334	0.0159477924410249	0.00885722452636353	0.00722977602112212	0.015635320580259	0.016822315798914	0.017380090296441	0.0150885903479304	0.0080749676461299	0.0194398524885308	0.0265902898372411	0.00448171250148109	0.0156944997684385	0.0209068124722424	0.0273220774454301	0.0184631695287288	0.0228375787773056	0.0025631439219911	0.0243426918984757	0.00953268299307788	0.0127798995994618	0.0283518101962743	0.00823944173177527	0.0104575104867324	0.0293430695261857	0.0113071835188673	0.0124627120856957	0.00965049676775395	0.0189197398270096	0.00654323187827614	0.00414524013747528	0.016624802222031	0.00311671097528041	0.023536196398212	0.0165741613315197	0.0127712944941083	0.0219967911027529	0.000243890641159885	0.00320307239402162	0.0130875865286169	0.0147198460309183	0.00612163790913712	0.00791176134172093	0.0222129204736851	0	0.0209407382013483	0.0099511049345332	0.0116210716800726	0.00517276606079365	0.00995720274024456	0.0225128178837202	0.0153658885293203	0.00491980206418315	0.00763505818630107	0.00503024924892605	0.0013081525558786	0.0130375386540733	0.0178955676011691	0.0139923162705262	0.0131711888008647	0.0214311453064741	0.0114466710009476	0.00831618406931596	0.00485918165669978	0.00499268142092793	0.00681833995166218	0.00522181742169606	0.0119106343540718	0.0110098581406648	0.0190053239027349
A549_G2_2E_3	0.0345667114792829	0.0420042844310105	0.0368339471164404	0.0297948541239183	0.0257455578451742	0.0365671756875099	0.0376605377096373	0.0380626150124366	0.0350096632720217	0.0149335018452065	0.0402873011936931	0.00708987521687164	0.0204271196789811	0.0364628686958061	0.0415631994952697	0.0479975467636259	0.0368123916923693	0.0431235623150364	0.0233320771119338	0.00507657152212192	0.0304016441586297	0.0329427588381231	0.0487195284739323	0.0280130578653614	0.0313918302564909	0.0159946756135742	0.02997930635888	0.0333969660584845	0.0293235811795737	0.015053551943734	0.0274815142113792	0.0246675650464934	0.0373686351374731	0.023059118875758	0.0444507405930611	0.0373314781021905	0.0290021951687534	0.0420093432795805	0.020770154264866	0.0241036245776729	0.0337798302283583	0.034708304956655	0.0251736007744705	0.0284892134731953	0.042809256249327	0.0209407382013483	0	0.0137850250089024	0.0187487878059605	0.022494822261717	0.0297643394272992	0.0432488021099416	0.0352536718789329	0.0252806891262652	0.0285332208459024	0.0241710972831229	0.0222428883479635	0.0320548601659868	0.0375488217045431	0.0337133875269094	0.0340709520925811	0.0403918118773087	0.0102092336667711	0.026439993330997	0.0256917979456547	0.0244110930946875	0.0274422049089609	0.0161239593170478	0.0219264692932368	0.0319411431850099	0.0399165054090135
A549_G2_2F_1	0.0229579848938782	0.0309178198391953	0.0251925892588343	0.0179798593471445	0.0168766425561193	0.0244592956159782	0.0261664941042114	0.026933268923787	0.0250066472072723	0.00187719460694201	0.028712967966155	0.0178694675947718	0.0122780690634708	0.0251782032138854	0.0304321307670039	0.0350368789486033	0.0283437004654992	0.0325853401855386	0.0124751483323294	0.0183772393426135	0.0190144322650606	0.0226733641842717	0.0380114094975107	0.014959152989524	0.0194525188332264	0.0194004971773167	0.0211433674740888	0.0215497027762194	0.0195972887851782	0.0193798491948894	0.0157878264638739	0.012456725827263	0.0261222744039728	0.0129669131841002	0.0325058366572687	0.0260551951740182	0.0219651738778849	0.0318460363745665	0.0097125666566727	0.012945575869004	0.0227148028968023	0.0246299306039458	0.0158748794341264	0.017746535246404	0.0317763503664716	0.0099511049345332	0.0137850250089024	0	0.00569988667960688	0.00928050802797474	0.016616687404866	0.0319253196623654	0.0252868364871501	0.0128545105463294	0.0165241162282368	0.0147440406037967	0.0111232190352014	0.0229527940694158	0.0278297667822214	0.0239361997917077	0.0218252144761766	0.0313766463222616	0.00392651910952372	0.0178982419402573	0.0137390917878945	0.0115770610979301	0.0166584390249682	0.00800759144307897	0.00855710767853322	0.0201908806375831	0.0280835555570791
A549_G2_2G_1	0.0222521746160421	0.0302747448094239	0.0243241719250925	0.0174700646261824	0.018812015900542	0.0231649546801398	0.0253831794432312	0.0264294436229434	0.0254777069418465	0.00600445222659944	0.0277391281000621	0.0215737465397627	0.0153323166529217	0.0246340779563187	0.0297713546260142	0.0323904095769563	0.0296028515893382	0.0323067357955172	0.0136699633810492	0.0235964873591753	0.0188258283457052	0.0231081540956203	0.0374363101100576	0.0131440936920285	0.0186752001213649	0.0202853502119892	0.0226612480938772	0.0207048418488814	0.0206796775266177	0.0249114543855084	0.0156544453109652	0.0122580946649843	0.025560276200935	0.0146779098407267	0.031048882004203	0.0254708047196927	0.0243905517197048	0.0318670651850649	0.0113887042236175	0.0137804588120993	0.0225141324315301	0.0250709409727066	0.0176705036789709	0.0182540503595119	0.0311444941307882	0.0116210716800726	0.0187487878059605	0.00569988667960688	0	0.00818867947059793	0.0144648716235491	0.0310477666726694	0.0257662427397756	0.012303704383312	0.015961629419756	0.0166189433324529	0.0123760963703077	0.0241630280809018	0.0283375895449804	0.0246338416207577	0.0205350363503512	0.0321704101706004	0.00955658304265409	0.0199079741677068	0.0136224968585451	0.0106602628707152	0.0172591586324474	0.012112501812956	0.00321222485970719	0.019547343823341	0.0268947628981441
A549_G2_2H_1	0.0141943613698562	0.0222388462547028	0.0163399089862705	0.00932156517250098	0.0114656141296389	0.0153813223329622	0.0173725647562657	0.0183357907759841	0.0173061260835937	0.00769808771555216	0.019819185107046	0.0271268262397372	0.00965310550218543	0.0165423845115017	0.0217392459204983	0.0257745257390428	0.0215859460080649	0.0241813204905179	0.00621186139168802	0.0265920609832452	0.0106426878636094	0.0149405728409864	0.0294019742298957	0.00567909970526814	0.0106111439847901	0.0279087295487083	0.0148639111876087	0.0126843817165158	0.0127197131232612	0.02333974588651	0.00746810976665969	0.00410598697601566	0.0174783720483789	0.00754493283969451	0.0234034910038475	0.0173948864085438	0.0171674074458137	0.0236954027948695	0.00503855834737292	0.00602744751639247	0.0143445813113646	0.0168973705921973	0.0102918698934261	0.0101432088154691	0.023108309563375	0.00517276606079365	0.022494822261717	0.00928050802797474	0.00818867947059793	0	0.00735627988694438	0.0231016477451699	0.0175947449965497	0.00411668127041433	0.00780993784659645	0.009401621585498	0.00521652895180944	0.0161896803289988	0.0201630150263784	0.0165011242175484	0.0127287709798785	0.0240231039081578	0.0123061049637659	0.0125536148960273	0.00545536139009025	0.00250635178722153	0.00919724625773633	0.00902915834482031	0.00739365356010079	0.0114492911387289	0.0190752497916361
