Sample	Marker	Overlap_Score
A549_G1_2A	Sal21_A549_0.01	0.0237896507497106
A549_G1_2A	Sal22_A549_0.01	0.0154756682426926
A549_G1_2A	Sal46_A549_0.01	0.0220921795702231
A549_G1_2A	Sal58_A549_0.01	0.00898144822019847
A549_G1_2A	Sal66_A549_0.01	0.00679253951074583
A549_G1_2A	Sal74_A549_0.01	0.0146994498604596
A549_G1_2A	Sal78_A549_0.01	0.00730803490688464
A549_G1_2A	Sal87_A549_0.01	0.0074384308367112
A549_G1_2B	JF01_A549_0.01	0.0248818538673423
A549_G1_2B	JF06_A549_0.01	0.026503863207205
A549_G1_2B	JF21_A549_0.01	0.0119469591645382
A549_G1_2B	JF27_A549_0.01	0.0175220177401526
A549_G1_2B	Nax30_A549_0.01	0.010899778823628
A549_G1_2B	Nax4_A549_0.01	0.0156928657601674
A549_G1_2B	Nax40_A549_0.01	0.0243977120732112
A549_G1_2B	Nax47_A549_0.01	0.0704501027049377
A549_G1_2B	Nax49_A549_0.01	0.00681641069230432
A549_G1_2B	Nax50_A549_0.01	0.0269188288182727
A549_G1_2B	Nax51_A549_0.01	0.00146356140470633
A549_G1_2B	Nax55_A549_0.01	0.022540002385765
A549_G1_2B	Nax56LA_A549_0.01	0.00581088878168215
A549_G1_2B	Nax56UA_A549_0.01	0.0265472100162054
A549_G1_2B	Nax68_A549_0.01	0.0200670528513697
A549_G1_2B	S1-17_A549_0.01	0.0119954323772349
A549_G1_2B	S1124_A549_0.01	0.0065860098501184
A549_G1_2B	S14-51_A549_0.01	0.0263693587965433
A549_G1_2B	Sal21_A549_0.01	0.00957858635029486
A549_G1_2B	Sal22_A549_0.01	0.0221135249892415
A549_G1_2B	Sal46_A549_0.01	0.010757190955723
A549_G1_2B	Sal58_A549_0.01	0.00384943560696516
A549_G1_2B	Sal66_A549_0.01	0.00558914211590053
A549_G1_2B	Sal74_A549_0.01	0.0126793215392792
A549_G1_2B	Sal78_A549_0.01	0.00146584479673006
A549_G1_2B	Sal87_A549_0.01	0.0165351665910135
A549_G1_2C	JF01_A549_0.01	0.0466986698593928
A549_G1_2C	JF06_A549_0.01	0.0180349417486317
A549_G1_2C	JF21_A549_0.01	0.012458682564042
A549_G1_2C	JF27_A549_0.01	0.00582119700889099
A549_G1_2C	Nax30_A549_0.01	0.0156880951796274
A549_G1_2C	Nax4_A549_0.01	0.0141675161960805
A549_G1_2C	Nax40_A549_0.01	0.0237108009232738
A549_G1_2C	Nax47_A549_0.01	0.073839894668388
A549_G1_2C	Nax49_A549_0.01	0.00036536876808263
A549_G1_2C	Nax50_A549_0.01	0.0309032485008168
A549_G1_2C	Nax51_A549_0.01	0.0113122918282886
A549_G1_2C	Nax55_A549_0.01	0.0168670540174513
A549_G1_2C	Nax56LA_A549_0.01	0.0213484547909949
A549_G1_2C	Nax56UA_A549_0.01	0.0147693970519963
A549_G1_2C	Nax68_A549_0.01	0.0158183005336801
A549_G1_2C	S1-17_A549_0.01	0.00950122891983485
A549_G1_2C	S1124_A549_0.01	0.0134710004995647
A549_G1_2C	S14-51_A549_0.01	0.0298769852160753
A549_G1_2C	Sal21_A549_0.01	0.0478274269062337
A549_G1_2C	Sal22_A549_0.01	0.0171898734955723
A549_G1_2C	Sal46_A549_0.01	0.0145199348997093
A549_G1_2C	Sal58_A549_0.01	0.0164954939343502
A549_G1_2C	Sal66_A549_0.01	0.0106889980045845
A549_G1_2C	Sal74_A549_0.01	0.03307156999442
A549_G1_2C	Sal78_A549_0.01	0.0193007819219104
A549_G1_2C	Sal87_A549_0.01	0.00181039640447234
A549_G1_2D	JF01_A549_0.01	0.0241907308441233
A549_G1_2D	JF06_A549_0.01	0.0546389782287988
A549_G1_2D	JF21_A549_0.01	0.00355638140403439
A549_G1_2D	JF27_A549_0.01	0.0148040497698263
A549_G1_2D	Nax30_A549_0.01	0.0190132049703025
A549_G1_2D	Nax4_A549_0.01	0.0124570221003104
