	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_1	0.00242031108132143	0.0115152635174991	0.00336307641813033	0.00316695706461013	0.000824303715409875	0.00745640707483976	0.00160349567084076	0.00909269151389274	0.00661596919472131	0.00568067506896768	0.0105122591040096	0.00574934272244251	0.00656084214202344	0.00152469146265367	0.0201238815060751	0.0169030665825931	0.013062112696791	0.00889299106148289	0.00511930644394643	0.00593820090181993	0.00160768815892694	0.0014852083895999	0.0120164911350177	0.00509619289799202	0.0052333642085787	0.00313293344118999	0	0.00410780428688742	0.0100887423990855	0.00722876455109665	0.0148016729688537	0.0112367650859763	0.00568412841888842	0.00508044552836304	0.00835976371156162	0.011074913134595	0.00295706972936893	0.0100514916326773	0.00305690972363409	0.00631995089162045	0.0132728756196795	0.00895941037780229	0.00868729320122568	0.0110106258067656	0.0066004651948376	0.00232210501773504	0.00638741095294774	0.0495038821604773	0.0597634408270863	0.0444541772981486	0.0142285118654503	0.00669146735659642	0.00678444793556952	0.0165945064303051	0.00667839881625214	0.00509430192199543	0.00507478440997712	0.00936585601717317	0.00547178196507315	0.00636188408905146	0.00994464322255881	0.0161816243490626	0.00935515650806592	0.00791360293891734	0.0104891997370211	0.00808849444634831	0.0084350003097203	0.00233313632101295	0.0104161494408527	0.0144268963460528	0.00588234260243953	0.00630703885671572	0.00641592671395582	0.00911771858309576	0.00832038735382697	0.00862822088890674	0.00542125417614625	0.0131212114369894	0.00408927266830756	0.0095654488363597	0.00487664993947975	0.0100682703058393	0.0119305888621136	0.00596559191358908	0.00525020906997208	0.00216281932414142	0.0088711128084434	0.00308652089386989	0.0085243812142375	0.00650450769768526
A549_G1_2B_2	0.0037589158990253	0.00785636974814749	0.00448691146373139	0.000983780606683753	0.00406636108396497	0.00617058828011682	0.00437818894874114	0.00498517109172975	0.00378975952586618	0.00381107489821413	0.00922304078510946	0.00168785531293003	0.00340212224502945	0.00381542755022279	0.0223871620530889	0.0198462150123591	0.0148430799875633	0.00752759743992984	0.00245030561903036	0.00242199705911819	0.00250012305665403	0.00484724504540552	0.0127161710872019	0.00480655418868588	0.00166185243803071	0.00628613685504846	0.00410780428688742	0	0.00757153886060253	0.00847401105576249	0.0114653752282225	0.00740644278850347	0.00978600301858166	0.00358962514031147	0.00777249292979845	0.00860925563061107	0.00117521164094061	0.00605887705370039	0.00162034268816888	0.00222206739385571	0.00919296474191464	0.00687182537455877	0.00874402218428053	0.0105570821778798	0.00579997669237218	0.00513749282501696	0.00321469265687612	0.0467343207280366	0.0568779115523792	0.0412985727728748	0.0113384205491559	0.010059000261213	0.008684025597078	0.0133679222849564	0.00465302184765894	0.00500173718858772	0.00177166609179543	0.011069944212675	0.00138241349342965	0.0062601789427386	0.00689084754529776	0.0133215834679546	0.00597415094875736	0.0111077518293389	0.00754024541601968	0.00474122508095585	0.00432863744863139	0.00638218511412121	0.00845438538295874	0.0156677953798314	0.00890052922135988	0.0028026342234221	0.00963132467126422	0.00558544877471365	0.0105642672428896	0.00556414180279646	0.00179583562754838	0.0154185453860112	0.00165117954799856	0.00689893012329729	0.00379087555247653	0.00610294644515282	0.0120924574886171	0.00309388130609207	0.00128335287918406	0.00360994095206152	0.0099295182236448	0.00319351414320253	0.00448397815215629	0.00360961324262904
A549_G1_2B_3	0.011028316103198	0.00406429206400589	0.00740241524716938	0.00825249032624768	0.0105675162328614	0.0133646114561683	0.0090604765067893	0.00704452345508403	0.00378951891949944	0.0110835061285028	0.0161167991447104	0.00655601986122131	0.00981585055237158	0.00874369129735872	0.0298400770534283	0.0269476761276323	0.0223784727744213	0.0027746188697698	0.00966486017487859	0.00523569309815234	0.00896496802760639	0.00965512515770127	0.0202490220027637	0.0123640910026384	0.00850415861190161	0.0131060988424483	0.0100887423990855	0.00757153886060253	0	0.00780332111724095	0.00531421097833706	0.00479898799159599	0.0149710290106106	0.0110327128558946	0.0151181818519027	0.00103845483291782	0.00832034398918246	0.00551426654886205	0.00735070040374418	0.00662735166217741	0.00795852782181597	0.0014030852627414	0.0162272301241289	0.0178146539344802	0.0132106128389653	0.012060051462112	0.00969354476404079	0.0394474812214668	0.0496927029638508	0.0344078745825283	0.00419422545560734	0.0167778678994672	0.0161328060469338	0.00679427512186547	0.0116773344574548	0.0125674298046907	0.00882450128421258	0.0185933607729106	0.00732425034050872	0.005318615028361	0.0122752255366437	0.00610782827695167	0.00274378533664774	0.017982963852386	0.00125780614963621	0.00326911407227461	0.00701026102302103	0.012226118263966	0.00158759749927528	0.0232364381709734	0.015879669167878	0.00903716070912063	0.0164788467177199	0.00331102227660669	0.0179474955612221	0.00226567705404743	0.00583313140300108	0.0228313780248221	0.00636444424257734	0.000725771197140378	0.0113026249370249	0.0053151436218999	0.0195191261179253	0.00993021248224344	0.00778061168928709	0.00807570617672567	0.0175002743493656	0.0106813471070197	0.00796064331921895	0.0102330991114134
A549_G1_2C_1	0.00950316712795405	0.0113881570808147	0.00421204050020157	0.0082453848493881	0.00804890725726882	0.0141311310973981	0.00562980805173361	0.0119094964161806	0.00704263908736088	0.0119286049894454	0.0172758486694472	0.00907441330742715	0.0118759823289537	0.00587326710973865	0.0265668041098134	0.022685001338673	0.0199959061752626	0.00511662104568972	0.0107845462330737	0.00800041757947121	0.00747624931968365	0.00584071465050813	0.0192388425004622	0.0120289825443328	0.0101338364283822	0.0100139407351746	0.00722876455109665	0.00847401105576249	0.00780332111724095	0	0.0130521140055393	0.0117513050880135	0.00930597151400663	0.011480701947629	0.0153531806344129	0.00830157157514048	0.00811453933404782	0.0115451864100383	0.00695282816196643	0.00962099626397137	0.0147834657367979	0.0064345581197189	0.015852183282673	0.0180981704283708	0.0134467389046861	0.00949004989370952	0.0116884457371006	0.0448710495549062	0.0552667899906079	0.0406929735839332	0.0115075306696825	0.0126899755156178	0.01388404013859	0.0142837411219181	0.0128981045119171	0.0120912969222579	0.0102301714447369	0.0164336651957774	0.00946091588336425	0.00283023717268292	0.0153433124636775	0.0130657718388121	0.00920111943096312	0.0139897103472519	0.00892126209355859	0.0084588599555781	0.0114527351340586	0.00809864095152705	0.00694090241956887	0.0215393910998808	0.0124180837650592	0.0112490149966741	0.012663599812915	0.00942398918937181	0.0151966210586845	0.00813363169648615	0.00805696852519255	0.0197378975285235	0.00693716557657729	0.00781023908251007	0.0114575909071444	0.0114269788198364	0.019141192700401	0.0115299647406874	0.00963042856708981	0.0054952715814392	0.0160843768936306	0.00986704091199311	0.0121038549401607	0.0120655315326604
A549_G1_2C_2	0.0152094577007329	0.00384986652229374	0.0125212307168792	0.012353936863185	0.0151310131716693	0.0161719534666266	0.0140194174891699	0.00845305033522203	0.00818745019632533	0.0142055255185349	0.0183630103208169	0.00996616091201333	0.0125030403673198	0.0136239336567955	0.0337152968290785	0.031306462791985	0.0260667070398545	0.0079388823637773	0.0129246105714287	0.00908730010100989	0.0134454125268573	0.0146293570530876	0.0233796474312668	0.0158721983013675	0.0117754683809608	0.0175989210956204	0.0148016729688537	0.0114653752282225	0.00531421097833706	0.0130521140055393	0	0.00471622034002419	0.0200412382909076	0.0143682947437766	0.0180053206421978	0.00476171097151295	0.0124835864822062	0.00639987746541256	0.0118117915883727	0.00971821637072022	0.00630578987042668	0.00671727196326301	0.0193263891672544	0.0204197123815706	0.0163243524686098	0.0164793266298348	0.0124499146539058	0.0354279983739363	0.0454904167810768	0.0298395650038371	0.00218087662960837	0.0213688721657018	0.0200969127925605	0.00195553381936518	0.0144871040117047	0.0161136964399151	0.0121322951502991	0.0223647166810509	0.0106724898907678	0.0106326231627617	0.0137523376624706	0.00294475709556331	0.00551187826717673	0.0224930132109834	0.00444158214324273	0.00677909275498949	0.00883394860546194	0.0170690918220577	0.00618376255066271	0.0265625228312001	0.0203094415303605	0.0118257251153598	0.0209954351490364	0.0058821864733031	0.0220017571873131	0.00617621085329016	0.00969984312856482	0.0268162094181921	0.0107609562308696	0.0055319363936608	0.0147365310517243	0.00622315818998087	0.0223633556128032	0.0128662554501839	0.0111409901282934	0.0129869885646551	0.0210060155406947	0.0146414296138035	0.00967319452970154	0.0129646905177535
A549_G1_2C_3	0.0111333698592259	0.00101970211367077	0.0097662536821396	0.0083728341376064	0.0113856721104436	0.0115069129146168	0.0108435177490418	0.00373761180345086	0.00511597804235877	0.00964329079238608	0.0136475366259822	0.00575416861840168	0.0078675737437626	0.0103511498612824	0.0292346970902318	0.0270994010175527	0.0215500921268499	0.00730114205540906	0.00844701371825192	0.00530293935595382	0.00971086095183226	0.0114423697943417	0.0187269157204764	0.0114065313278689	0.00735354456821016	0.0136920430730399	0.0112367650859763	0.00740644278850347	0.00479898799159599	0.0117513050880135	0.00471622034002419	0	0.0168236292049054	0.00987353776508565	0.0133389858697643	0.00521888548999747	0.00854019921211167	0.00169033537242097	0.00818591298859911	0.00536537202353164	0.00317708237250373	0.00571742146298565	0.0146902042422999	0.0157119915131539	0.0117221674546076	0.0125437276781667	0.00783141997565777	0.0400303634880822	0.0500121423601556	0.034211408891912	0.00568953367087641	0.0174639562378715	0.0157618984399128	0.00665273503285328	0.00984171357045121	0.0116580541425955	0.00770785098823473	0.0179094814751351	0.00635954936232145	0.00894712610875892	0.00907647290415959	0.00737177013097311	0.00255114212535948	0.0184939201714459	0.00359398309206084	0.00347320818136922	0.00414586544029981	0.0135695252061735	0.00637380769358035	0.0219375156504394	0.016281021276595	0.00723330316106958	0.0170282826121213	0.00239191758683754	0.0176889065644989	0.00361798095003151	0.0058225806622459	0.0224202013136775	0.0071856809038146	0.0043516233084825	0.0102693800072051	0.00152719306757995	0.017671774289488	0.00828341825152956	0.0067985964895371	0.00980753110317659	0.0164645924256317	0.0104404562819201	0.00495995529894858	0.00832898268467221
A549_G1_2D_1	0.00695034138493805	0.017013130925116	0.00756901549389145	0.00882825169630921	0.00580918797612342	0.0114227333163056	0.00604452882358283	0.0147660322451278	0.0119465366429609	0.0104564314517855	0.013926250588903	0.0114331478684224	0.0118227126954304	0.0064935195325173	0.017711887882192	0.0134862365419291	0.0121543359202408	0.0130991291916416	0.0103814076111696	0.0115296584623463	0.00728870140224938	0.00543321755126178	0.0129055974011595	0.0090531071376021	0.0107653505469861	0.00471814259337434	0.00568412841888842	0.00978600301858166	0.0149710290106106	0.00930597151400663	0.0200412382909076	0.0168236292049054	0	0.00981963281498388	0.0115076271657273	0.0158542580050036	0.00862251128859036	0.0157119904798503	0.00866328993866065	0.0120026556033494	0.0189549980056325	0.0136644555377842	0.011089232929334	0.013489622745189	0.0104070587555193	0.00549563869961088	0.0116729785734398	0.053871368079334	0.0642218388952879	0.04926342446507	0.0191612887792407	0.00433782754393094	0.00747089224137373	0.0217186448367952	0.0113237804010362	0.00889821059438052	0.0105486850108123	0.00938130230959735	0.0111365559663138	0.0101284342039482	0.0148700157518398	0.0210292883670415	0.0147643648671416	0.00545127640485674	0.0156160667398834	0.0135313332260506	0.0141055455149472	0.00343789068676989	0.0148868708130281	0.014173420062044	0.00497855690239814	0.0117370008312681	0.00465868313619558	0.0146040785344734	0.00775884103466139	0.013916275356086	0.0110550417128164	0.0113115970973222	0.00963967206989516	0.0145777680018768	0.00945764614346173	0.0157193354624038	0.0135339692958254	0.0111715686143167	0.0108818483354256	0.00708913650773641	0.00998916214367518	0.007893858196176	0.0141394845650824	0.0116497503858296
A549_G1_2D_2	0.00292372686674779	0.0105608469774198	0.00727318656816232	0.00333841926927442	0.00444897830843726	0.00267204209437881	0.00628834957838388	0.00648444082086076	0.00730715121585525	0.000638670969963576	0.00581002543636925	0.00453828239278225	0.00235065336002596	0.00584061321756249	0.0193716096004948	0.0173644816360625	0.0117022420792771	0.0111146643727255	0.00144431006565148	0.00579721519076226	0.00409024586566202	0.00646267954632417	0.00922493859266035	0.00154147565330116	0.00261182094217221	0.00525613869896304	0.00508044552836304	0.00358962514031147	0.0110327128558946	0.011480701947629	0.0143682947437766	0.00987353776508565	0.00981963281498388	0	0.00418402813675852	0.0120613504674289	0.00342264363817601	0.00825659722941477	0.00466656131474943	0.004668229432494	0.0107354996317953	0.0104325319795172	0.00519594339276232	0.00697507037199366	0.00221105726139104	0.0043264654410737	0.00228018786082852	0.0497824200452928	0.0598297536466536	0.0440773480245241	0.0145566831867834	0.00850975272704485	0.00598740251110762	0.016317065725683	0.0016010845853534	0.00179963812069808	0.00226117575808663	0.00803658190605859	0.00377558962650729	0.0096276962732412	0.00505631872060034	0.0165176419694833	0.00908297673445983	0.00925446479603346	0.0108377763116529	0.00796717591194018	0.00588780832781953	0.00655037113050087	0.0120115940599177	0.012285384660706	0.00711646473158712	0.00272221924586566	0.00795588158896217	0.00859178163320067	0.00791428820489598	0.00889625363441265	0.00520790931450026	0.0125575841405402	0.00517251653246572	0.0103335656453219	0.00044515591157558	0.00837737146172262	0.0085178445402137	0.00172871980557127	0.00330103470492442	0.00603891631959171	0.00664225652226283	0.00203439976920657	0.00540822489586625	0.00201001631610125
A549_G1_2D_3	0.00594441458556226	0.0141559208985001	0.0111615202726119	0.00746812798257029	0.00756225733305406	0.00183366579621563	0.00984848239345135	0.00965393706454336	0.0114490794648765	0.00403811810055269	0.0024213634072513	0.00856441401519415	0.00551263621301327	0.00951062367832092	0.0162555565148327	0.0151731667968133	0.00860942536744104	0.0152982996123312	0.00546203217343438	0.00990373185508447	0.00788369219154788	0.00984456915003913	0.00539304019601207	0.00332481202620344	0.00661450780297674	0.00691201527137877	0.00835976371156162	0.00777249292979845	0.0151181818519027	0.0153531806344129	0.0180053206421978	0.0133389858697643	0.0115076271657273	0.00418402813675852	0	0.0161344919847858	0.00752223047489195	0.0116528547903477	0.0087742186225562	0.00856358572223034	0.0134564513581087	0.0145884467073369	0.00147762536976561	0.00280197989985721	0.00198294417199671	0.00659516970404725	0.00558275305271196	0.0533499812614137	0.0632765632958481	0.0473708088425189	0.0184358428562595	0.00858698906870905	0.00485801401655129	0.0199590213523039	0.00353051983074314	0.00327917266519009	0.00629857381645053	0.00556774200754262	0.00779494500474445	0.0137217140980335	0.00558285403758646	0.0203599452164189	0.0129811738177513	0.00875324776935253	0.0148175222795817	0.0119579377773449	0.00919359318216369	0.00892787693297693	0.0161621075966243	0.00863734342534277	0.00719594580692544	0.0062303192495507	0.00797699345992258	0.0124468665223387	0.00631116524542196	0.0129247936181873	0.00933874354266482	0.00996624614130668	0.0093498669491479	0.0144065987903638	0.00403977209218537	0.0118122157530934	0.0044159704793931	0.00523596680651663	0.0073386238328272	0.00985978473316346	0.00375368429281337	0.0054866679209716	0.00843554804871097	0.00505360585646357
A549_G1_2E_1	0.0120596037980757	0.00435120813461515	0.00829615346435198	0.00928973043033374	0.0115717941396793	0.0143727673694482	0.0100003056697813	0.00784778936228791	0.00482795143848051	0.0121027597129443	0.0170942920602939	0.0075706081579948	0.0108013010723305	0.00970460704610212	0.0308717498376242	0.0279516720867005	0.0234159189898513	0.0031850923544727	0.0106866714124273	0.00626552292362883	0.00998226760196369	0.0105877882682352	0.0212803441170942	0.0133996306172726	0.00952203713855137	0.014111849105979	0.011074913134595	0.00860925563061107	0.00103845483291782	0.00830157157514048	0.00476171097151295	0.00521888548999747	0.0158542580050036	0.0120613504674289	0.0161344919847858	0	0.00935617522471038	0.00617428566939975	0.00837501550428761	0.00761885691193263	0.00829163722697997	0.00219000519217087	0.0172544510078933	0.0188200408529205	0.0142342676726822	0.0130747449706912	0.0106835941776663	0.0384448558020161	0.048702848619189	0.0334672258334704	0.00333691167728963	0.0177658114985291	0.0171669856577877	0.00604598142794566	0.0126804403153629	0.0136038595860352	0.00984570022929223	0.0196305534526688	0.00834028094755693	0.00600693171011685	0.0131625193600673	0.00517780409308084	0.00352765140412155	0.0189791437027393	0.00168523039729284	0.00423099902005162	0.00786913298367949	0.0131816436757459	0.00145555615025493	0.0242730565992301	0.0168869917522466	0.0100254529575594	0.0174763171534894	0.00411618172469481	0.0189773816832763	0.00323351971242118	0.00686651341644348	0.0238614365714654	0.0073961117819061	0.00172915519663276	0.0123350780294598	0.00596706330884218	0.0205391550175586	0.0109343157477393	0.00879992494455474	0.00903308895026201	0.0185379793295345	0.0117189291664549	0.00882482449882821	0.0112243618386072
A549_G1_2E_2	0.00274611353156823	0.00894786715921505	0.00394632106062578	0.000212691698315486	0.00289183924110871	0.00609455273020761	0.00343006859572324	0.00614384669872161	0.0045474838372617	0.00382227219606238	0.00922785278918983	0.0028592055569864	0.00398688499155354	0.0028824772979396	0.0215303509017981	0.0188378808418319	0.0140679164218412	0.00791470107678745	0.0027102861702948	0.00339673389189705	0.00135755575134483	0.00383167154462242	0.0121896986650727	0.00432650998499134	0.0024029524182638	0.00516450688456485	0.00295706972936893	0.00117521164094061	0.00832034398918246	0.00811453933404782	0.0124835864822062	0.00854019921211167	0.00862251128859036	0.00342264363817601	0.00752223047489195	0.00935617522471038	0	0.00722524290591164	0.00125246592993784	0.00339607779875524	0.0103675512766458	0.00747164561073938	0.00832937493887772	0.0103236538803567	0.00554449015022752	0.00402287851297691	0.00379873169075025	0.047646482863837	0.0578214993928697	0.0423029546592042	0.0122326385145335	0.00894602950560776	0.00781552040957395	0.0143627476452653	0.00478388841936332	0.00447673990233264	0.0023407371397799	0.0102796278653703	0.00251614961115634	0.00621216989772916	0.00750931171965791	0.0142166492397544	0.00697276752053769	0.0100261329251866	0.00842243213733787	0.00571252584180307	0.00548365300008952	0.00521065461975327	0.00904483042009276	0.0150277419382838	0.00783086880256028	0.00355234468738377	0.00853779808606223	0.00662702724479038	0.00965216783028137	0.00645533211947466	0.00279087619754793	0.0145308115871361	0.0019872631612085	0.00768421861953061	0.00348705161844246	0.00726424679084361	0.0117035663104566	0.00351592215393286	0.00230432458048244	0.00284094263418866	0.00927509371380579	0.00238205260307995	0.00557618999800594	0.0040718602436934
A549_G1_2E_3	0.00970478236102909	0.00259693722727732	0.00901057145218479	0.007041676116003	0.010111675393404	0.00982163884772113	0.00985230506709606	0.0020564860328433	0.00455470279259988	0.00799728996872621	0.0119696917141855	0.00437198407100299	0.00619554070402	0.00932766324130765	0.0275949700890535	0.0255532787525519	0.0199032777666797	0.00762377348882528	0.00684697045623299	0.00425176359747969	0.00847589649840715	0.0104303879130374	0.0170426072774574	0.009795851200657	0.00579488129092861	0.0123146614685869	0.0100514916326773	0.00605887705370039	0.00551426654886205	0.0115451864100383	0.00639987746541256	0.00169033537242097	0.0157119904798503	0.00825659722941477	0.0116528547903477	0.00617428566939975	0.00722524290591164	0	0.00705527413668617	0.00389932610764431	0.00337310500114626	0.00608938226965774	0.0130110726659158	0.0140231994469106	0.0100561207702067	0.0111649371540384	0.00616663817448436	0.0417111924671971	0.0516775797532745	0.0358494075562005	0.00722955894583533	0.0160605799097535	0.0141901881486403	0.00834099560120749	0.00816310789753904	0.010050701960307	0.00614316406074579	0.0162873390801219	0.00488741098244242	0.00871633332809812	0.00745790240946311	0.00899211807717282	0.00280999183221571	0.0170472332692837	0.00448978596186025	0.00310385877887684	0.00246002090795761	0.0123754035135633	0.00708751184359806	0.0202590112907159	0.0148328791744486	0.00558302768260009	0.0156015761303047	0.00232695448043229	0.0161205782694566	0.00369938721768873	0.00466516075517869	0.0208132043015609	0.00612983883612156	0.004908834762056	0.00866307513770788	0.000211688625933398	0.0159817500734774	0.00663308295113952	0.00529688688847489	0.00884657059569234	0.0148139493398834	0.00895941172836068	0.00327346391744729	0.00665591778519145
A549_G1_2F_1	0.00370957664134622	0.0084607510163491	0.00287832139639562	0.00133079893849806	0.00331962984848294	0.00733657081628561	0.00289192083147639	0.006319917037575	0.00367294487174563	0.00503932070497039	0.0104627806152939	0.00291779526323595	0.00496704265162322	0.00233606996987132	0.022511481270227	0.0196356725030861	0.0151316508270433	0.00672680355010395	0.00383340382867501	0.00288365787146582	0.00164206967786451	0.00342586210404815	0.0133872865361009	0.00556156092224687	0.00325367861766103	0.00581535255801682	0.00305690972363409	0.00162034268816888	0.00735070040374418	0.00695282816196643	0.0118117915883727	0.00818591298859911	0.00866328993866065	0.00466656131474943	0.0087742186225562	0.00837501550428761	0.00125246592993784	0.00705527413668617	0	0.00353188238744868	0.0103420261390704	0.00639683098414147	0.00956319781797073	0.0115753922282462	0.00679691114688404	0.00473000806648503	0.00477755001507513	0.0467717217981183	0.0569847604349654	0.0415597018318304	0.0113822849154555	0.00956561198929229	0.00883017591315918	0.0136418514960311	0.00597749740180857	0.00570146321133068	0.00330198665043321	0.011344421599746	0.00290466797814421	0.00496225065848276	0.00848187500825875	0.0133579786058896	0.00632824661550948	0.0107183338544369	0.00758936953879832	0.00505650788368414	0.00569072223076527	0.00538691880223808	0.00795053228991422	0.0161729241279201	0.00856937580309937	0.00441059504458543	0.00921404051504595	0.00606819756211252	0.0106102049246823	0.00566689571014801	0.00239229579637075	0.0154944447730946	0.0010510420239667	0.00675631897633257	0.00473947012280495	0.00705779644836938	0.0129376595220465	0.00458231396235382	0.00289416123490451	0.00202213238961376	0.0104272601178138	0.00353830152454496	0.00598341670659822	0.00512421770607941
A549_G1_2F_2	0.00580598736294851	0.00595068744226645	0.00609941451631587	0.00319896919714597	0.006283264479763	0.0067728114295235	0.00642297698264019	0.00279711150257608	0.00328072893641533	0.00457959821925264	0.00949518084337698	0.000618749585609488	0.00319026493079362	0.00586481561142072	0.0240008079633823	0.0217391306459391	0.0163547021997723	0.00739773620624592	0.00322622177046335	0.00176020498430139	0.00471412615546338	0.00694380061763456	0.0138289951401859	0.00615626107750995	0.0020604082377606	0.00841930223102571	0.00631995089162045	0.00222206739385571	0.00662735166217741	0.00962099626397137	0.00971821637072022	0.00536537202353164	0.0120026556033494	0.004668229432494	0.00856358572223034	0.00761885691193263	0.00339607779875524	0.00389932610764431	0.00353188238744868	0	0.00697169955775517	0.0063283900062812	0.00976684384226667	0.0112100265186653	0.00672982960152911	0.00727026593290296	0.00306634152740711	0.0451270733760047	0.0551971896098508	0.0394961568393953	0.00990988455596784	0.0121615712490679	0.0104227884476885	0.0116615798046812	0.00507053536421208	0.00639633121160927	0.00241623945523906	0.0126485120960451	0.00099523722249954	0.00702872245712125	0.0060582442709042	0.0118610852211408	0.00443507494206952	0.0131550935437163	0.0062545127926635	0.00340298070757876	0.00215950015048688	0.00860400268017411	0.00783496711173412	0.0169388222725828	0.0109404244230483	0.00241017942415344	0.0117043281804732	0.00392759391505811	0.0123442440233702	0.00438738975224791	0.00156408662905036	0.0171182746104197	0.00289341926284353	0.00590431426196734	0.00502292320464981	0.0039671160998259	0.0129792572947399	0.0033313701827824	0.00143832973960712	0.00552594771185678	0.0113089264866378	0.00507895661085238	0.00253975008406959	0.00360633825915338
A549_G1_2F_3	0.0126470405675192	0.00394097654899642	0.0123834102387263	0.0101703625006885	0.0132536856293038	0.0117021891001538	0.013181293245673	0.00433360548770835	0.00788750672413012	0.0103369976176394	0.0131921604984683	0.00752503523125983	0.00843591220713406	0.0126468504970075	0.0296885421774293	0.0280711962046537	0.0220035021254383	0.0104730746033768	0.00945104337055587	0.00760312985232692	0.0116738565420936	0.0137488738366775	0.0187800764510944	0.0122536751210274	0.00857870999243506	0.0153030472227976	0.0132728756196795	0.00919296474191464	0.00795852782181597	0.0147834657367979	0.00630578987042668	0.00317708237250373	0.0189549980056325	0.0107354996317953	0.0134564513581087	0.00829163722697997	0.0103675512766458	0.00337310500114626	0.0103420261390704	0.00697169955775517	0	0.00888978531515617	0.0149071836248291	0.0154466487050234	0.0121750196722475	0.0141646694493537	0.00847240154059254	0.0403019481690014	0.0500469196351624	0.0340212543538126	0.00798416557356738	0.0189729736906023	0.0167135978246838	0.00792645780160772	0.0102202155418145	0.0125159443761958	0.00889354608920764	0.0185718932216348	0.00789714384939997	0.011957158711839	0.00833217689524461	0.00924719022019395	0.00565672044955341	0.0198708600303609	0.00672945850966572	0.00633993622982512	0.0049889929626145	0.0155720410348192	0.00951960737166953	0.0220562839014467	0.01767239434733	0.00802759625912295	0.0184756697279062	0.00536471357809027	0.0186321183445404	0.00670147873797571	0.00797337601656691	0.0231269898253816	0.00945962726231299	0.00752856968976776	0.0111731664689697	0.00343729623015166	0.0175214391309277	0.00901176696539801	0.00823436916451178	0.0121896757414389	0.0169490757040924	0.0118181410093946	0.00532741841772482	0.00885665065534728
A549_G2_2A_1	0.0101061639970844	0.005139123103788	0.0061081847908204	0.00743335845276326	0.00949601982135665	0.0128927951913418	0.00783097401339113	0.00730291837572941	0.00314606853562736	0.0105587823575568	0.0157742367948144	0.00612938118016922	0.00948690623754558	0.00755534441497985	0.0288956578968951	0.0258584695717684	0.0215209984238189	0.00158374662036526	0.00913502125804104	0.00472248211364018	0.00795754360168587	0.00841301710514502	0.0195830606413227	0.0116708627446335	0.00801747097213779	0.0120342201631477	0.00895941037780229	0.00687182537455877	0.0014030852627414	0.0064345581197189	0.00671727196326301	0.00571742146298565	0.0136644555377842	0.0104325319795172	0.0145884467073369	0.00219000519217087	0.00747164561073938	0.00608938226965774	0.00639683098414147	0.0063283900062812	0.00888978531515617	0	0.0156123939626176	0.0173376558344788	0.0126388201411492	0.0110281047878082	0.00934527912307768	0.0405562426662416	0.0508347475719902	0.0356468034669203	0.00551311363102805	0.0156441967194981	0.0152265716930071	0.00817039828838303	0.0112447766540926	0.0118565615117497	0.00830936732360716	0.0177325783584429	0.00687047170667423	0.00391563535016505	0.0122488587272409	0.0073668730102966	0.00330716631015939	0.0168724477545735	0.00249430371264341	0.00328954084557891	0.00714040339981197	0.0110218268783094	0.00158285668779942	0.0224887880567279	0.0148096055980267	0.00870577258489041	0.0153736705957841	0.00376410303161051	0.0169957223886984	0.00242006205646535	0.00525595616644497	0.0218760873639771	0.00548466522756965	0.00141971863509902	0.0106596720487458	0.0059112140428438	0.0189494278563522	0.0095090559156547	0.00729525104266148	0.00688145402163146	0.01673718761624	0.00985354497384246	0.00805451843755348	0.00987286007141114
