	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_3	0.0282430192439802	0.0213776658271233	0.0115055531704148	0.0315630746837661	0.0113987299272993	0.0173591289750435	0.0255484518918634	0.0127995043541817	0.00939317792703618	0.0217682448989411	0.0158469317716864	0.0120414037798939	0.0263579960663574	0.0225492610677422	0.0226388515639321	0.0282487905287246	0.019691079618701	0.0198760675261057	0.0232942953872574	0.0179118932249334	0.0167949069153838	0.0270871641996401	0.0256423296728957	0.00788050835300843	0.0239338615448795	0.0089009507222942	0	0.0260368806346825	0.0181773965692878	0.00783238084012568	0.018677457985234	0.0185978555436621	0.00651383505986859	0.0160688850281649	0.0154168131372152	0.0134449072412139	0.0239267141898598	0.00852754059195161	0.0166170275551372	0.0276866220494187	0.0155361993069779	0.0200167413731326	0.0155067388184981	0.0205201459239747	0.0170156549246796	0.0168666266041388	0.0206580593766176	0.0225286084457214	0.0138809016394753	0.0166376948345243	0.02084033904211	0.0166771922037256	0.0190740197763011	0.0234318892843627	0.0107794255699236	0.0159615791302288	0.0195829811263605	0.0145201456983695	0.0144919953137708	0.0200572521448985	0.013672876015707	0.0246620747478583	0.0214374147878513	0.0251505596855784	0.0143676597341191	0.020982837380965	0.0194083702426253	0.0243497054319182	0.0114563512406351	0.016247528612725	0.020732563517159	0.0312412003001733	0.0281177577512994	0.0170866248337844	0.0123706285376423	0.0180710050373302	0.0174587265324915	0.0162027352739347	0.0167080169674058	0.00798827536208669	0.014957186731311	0.0295429266526015	0.032829322455912	0.0269768645242984	0.0207515120562006	0.0114365715056422	0.018613187597218
A549_G1_2C_1	0.00942812609064163	0.0086882449788082	0.0215222623175971	0.0175087504370683	0.0176933143001372	0.0152237666311585	0.0138394741592679	0.0180941253786603	0.0200004086465221	0.00897653663977379	0.0126550263645588	0.0261366887639688	0.000892963980653271	0.0271659458802136	0.030399080618302	0.00284800653542191	0.0100161964046568	0.0109851675073111	0.00620449250844876	0.0187488046179728	0.0096498715863593	0.0151940495708133	0.0113490790142366	0.0209725679215774	0.00984354571865552	0.0218603345267214	0.0260368806346825	0	0.0195594433971031	0.0203465811934885	0.014219543119381	0.0228692664758082	0.0210485203925058	0.0103863466290597	0.0120567242084511	0.0273439652430602	0.00259855534440641	0.0230203024320542	0.0330848391681732	0.0189305741808834	0.0118067433663939	0.0234024755780353	0.015618300567269	0.0124138757301285	0.0201423765715549	0.0107996904520825	0.0109486090131518	0.0123162404551574	0.0267252833284759	0.010408986272131	0.0136340689960902	0.0128768134083986	0.0156515245462562	0.00323656459866424	0.01552402427282	0.0220853960253257	0.00828807881133693	0.0243010268311526	0.0256623150399043	0.0103978019875027	0.0160487146218491	0.0300171368815329	0.00976399884901312	0.00800091834198443	0.0146579456709685	0.0176764047847638	0.00921126432596602	0.0212642954335248	0.0153510291781856	0.0196162496258213	0.0180129379540418	0.0210596645568611	0.025652034177573	0.0104809892733413	0.0176958305037418	0.0171667368552141	0.0229661817295829	0.0162380153830913	0.0114763946456045	0.022313705541878	0.017344127530562	0.00965905318984861	0.0262988980254834	0.0312402899457179	0.00786742968915114	0.0169761420180892	0.0304086404871828
A549_G1_2C_2	0.0272098943699772	0.021238309330883	0.0235984774868719	0.0175857373525944	0.0186041463745766	0.0227206143080614	0.0106387308594825	0.0209809859181477	0.0201812933553966	0.0154503916517231	0.0186851887889165	0.0264382907459834	0.020175544494119	0.0342140761640228	0.0362682043150779	0.0210513533780259	0.0208651693751299	0.0221906285399673	0.0170420186861804	0.00683799659088094	0.0165059088529858	0.011151684188644	0.0122749554969722	0.0152734865059775	0.0111554908394699	0.0104326160304808	0.0181773965692878	0.0195594433971031	0	0.0149294975915087	0.0111156069003979	0.00564751970803813	0.0174291329696222	0.0147047163518522	0.0180191590356401	0.0284260550964897	0.0178763384096	0.0220959369446659	0.0331184779516584	0.0130602864682203	0.0116559373443003	0.0305792475863562	0.00618600581434135	0.00919948608132225	0.0268109043800994	0.0145033525998986	0.0229047281811407	0.0249133530466999	0.0281966745278343	0.0169872823298943	0.0087999085186071	0.0207644378900314	0.0251370140882193	0.0176633423305767	0.0150521160362611	0.027014806641451	0.013939936035184	0.0274027618594852	0.0283734770738834	0.0116820984954502	0.0206864226698234	0.0371681490645188	0.0218044500939244	0.0244449776591752	0.00807966380214411	0.00501854763446691	0.0198857377240166	0.00689946000855096	0.0126876616780755	0.00737384150098372	0.0046926831230657	0.0156764852356291	0.0123277301180852	0.012588276612685	0.021068110014518	0.0115483257391606	0.00859964591565217	0.0231384369586246	0.00956295652244358	0.019630184183399	0.0227776827543585	0.0182688774917932	0.0171197833623361	0.0391156459025874	0.0195550491166069	0.0161093666053966	0.032524484756726
A549_G1_2C_3	0.0235108565994588	0.0173372840289643	0.0109283303162261	0.0251217135926853	0.00585947971935598	0.0154308556714157	0.0196946360798868	0.0106392125056302	0.00867552287450405	0.0146166843763353	0.0129339491516561	0.0145552518979468	0.020721671929611	0.0227713856764051	0.023025704537795	0.0222889300946563	0.0157255719783343	0.0159728826294832	0.019065629046422	0.0126887143168795	0.0117040825772384	0.0215300822102946	0.0209442242843124	0.00164163606107458	0.0184665993793104	0.00676730690938939	0.00783238084012568	0.0203465811934885	0.0149294975915087	0	0.0115357396006798	0.0153548560343566	0.00364239178250847	0.0106083982829046	0.0104487060624051	0.0157420931791268	0.017958217277535	0.00827669748328863	0.0196737423817326	0.021722170605849	0.0114855793749307	0.0197241019473943	0.0102524775040744	0.0157184043084284	0.0150344661050327	0.0135701170450901	0.0166845425539272	0.0187037934901851	0.0152994603887625	0.0121264884843331	0.0146968857051665	0.0125746656087667	0.016163251025541	0.0174214310934018	0.00701641551341276	0.0157701424148265	0.0129961472231356	0.0145907770768718	0.0157290160611807	0.0132967480526622	0.0104573398807277	0.0256587572475187	0.0179685981427386	0.0201749827462768	0.0103062863451049	0.0159894716494269	0.0149942142334854	0.0204118245453807	0.0078000673089562	0.0108116654009051	0.0160609085981191	0.0253381334383116	0.0235285285409909	0.0107364373178084	0.00979612112388779	0.0109565434960579	0.0131988941667341	0.0139682688571485	0.0115406706965656	0.00479134449913133	0.012227576132809	0.0227996398301459	0.0277240096801802	0.0277919976254767	0.0146740017181979	0.00436045384235743	0.0210568796480154
A549_G1_2D_1	0.0210639805142706	0.0167013610213177	0.0195758003728117	0.0143928360923087	0.0126771819353851	0.0192974595208203	0.00947227518682699	0.016953988018815	0.0172196333985041	0.00632264509589183	0.0156106666505119	0.0241213531017381	0.0147901197861091	0.0297038930710415	0.0310241249990689	0.0153330331421706	0.016127110236178	0.0170049189056737	0.0151141974685852	0.00723567610913831	0.0113887909890893	0.0115460922660333	0.013406572582073	0.0119371428462804	0.00989134348629101	0.0121549861622909	0.018677457985234	0.014219543119381	0.0111156069003979	0.0115357396006798	0	0.0121750868929681	0.0143667752147531	0.00963238453988951	0.012410151890465	0.0254599572648955	0.0118599017255386	0.0184149689287613	0.0299883288467506	0.0117384983120099	0.0106618255379053	0.0262183778975029	0.00602888057052007	0.00967647537450616	0.0212655698105057	0.0134052689987506	0.0174967552214729	0.0193237604204187	0.0246244584773915	0.0125356612535999	0.00499340246240287	0.0152396669402899	0.0197525855394676	0.0114470361110961	0.0122000439525735	0.0230448203618984	0.00665704774624892	0.0230526713388883	0.0247538497284335	0.00397688638396615	0.015844036408654	0.0330784179766587	0.0179822302988927	0.018012974119844	0.00906526726932503	0.00829637704657205	0.01486469323821	0.0136020553555434	0.0113161509754927	0.00658156507462064	0.00914316576128383	0.0150442835011772	0.0157709054860084	0.00644579152156801	0.0165642033693157	0.00324856738701911	0.010414356151475	0.0188099120840602	0.00764182592274014	0.0153030638525798	0.0177088500583745	0.0123884110067769	0.0188228476533129	0.0348309483616062	0.0119125335890911	0.010008762645986	0.0298745826206543
A549_G1_2D_2	0.030441144323371	0.0247423659554546	0.0252319697825899	0.0176137588677151	0.0197143963741413	0.0258654639646314	0.0128823203294655	0.0236265564118384	0.0222305132617843	0.0171481499449259	0.0216339103826059	0.0284309631413854	0.0235830993789847	0.0367402913157832	0.0378861068520734	0.0239821930246369	0.0242020002839699	0.0250663810431109	0.0207658828055658	0.00530104533281282	0.0192866797618902	0.013372875632999	0.0155415220669734	0.0151623698046829	0.0146263642915134	0.00995262257461411	0.0185978555436621	0.0228692664758082	0.00564751970803813	0.0153548560343566	0.0121750868929681	0	0.0184432794121139	0.0178290397624869	0.020252301005474	0.0301084238460113	0.0208958262049613	0.0232421602966315	0.0343323559013133	0.0122669915321787	0.014608122647833	0.0331452354809524	0.00891806315542288	0.0114560223981449	0.0286485510169355	0.0182957199130782	0.0257552035124556	0.0283445717215838	0.0299847356183026	0.0202940287282226	0.0115878148108039	0.0233493009569194	0.0278359517491891	0.0208577856667633	0.0175481644690783	0.0294123513523094	0.016195295196658	0.0292799445120193	0.0301081034728343	0.0139848162037898	0.0229890921572915	0.0394375166714099	0.0251908990927101	0.0274963369255936	0.0120723796352407	0.00687105368563278	0.0226096866627584	0.00704283021585794	0.0145224946422452	0.0068000298873073	0.00578625908425987	0.0150289459062783	0.0100872344837189	0.0145473578475225	0.0228280294196329	0.0111182574980135	0.00442966518077026	0.0254433489455081	0.0124365713653898	0.0200551772122077	0.0252752080174051	0.0208864147916645	0.0149822296941303	0.0416086299769471	0.0221825067430014	0.0171485886769352	0.0349520199142571
A549_G1_2D_3	0.0228776497036745	0.016525567025662	0.00769554919677262	0.0279957041449668	0.00510994734947721	0.0133218486222285	0.0222737803799061	0.00798501207587499	0.00543607277381928	0.0165319976894938	0.0117691918890197	0.0109142279038084	0.0213065220122171	0.0194832927213981	0.0198526314903496	0.0232041106449209	0.0147166210722959	0.014863872015318	0.0194947060350216	0.0159779610837097	0.0117133885904469	0.0241143461082372	0.0227611950195036	0.00449113389205933	0.0204084271150095	0.00923828494961912	0.00651383505986859	0.0210485203925058	0.0174291329696222	0.00364239178250847	0.0143667752147531	0.0184432794121139	0	0.0109524116935667	0.00999721064059128	0.0121487880608074	0.018848743433598	0.00486809032372568	0.0163113133166689	0.0248825734754332	0.0123775694521152	0.0165871939488179	0.0128064252192383	0.0178321924528259	0.0124562332130296	0.0134574618344547	0.0155852774685835	0.0172595100289361	0.0117649096488015	0.0116297649082413	0.0172206956856702	0.0112628558184506	0.0140990745854471	0.0182398877350379	0.00623557156035807	0.0125286360568224	0.0146130866524955	0.0112148884050962	0.0122531293493962	0.0154935526369609	0.00838510127157287	0.0223339679102063	0.0170213635133537	0.019664704487429	0.0117245749178449	0.0188943916522807	0.0145176242912583	0.0233084682809219	0.00851509868727435	0.0141543016225603	0.0189769504921499	0.028487941034616	0.0268789798815696	0.0124815156843042	0.00753930181124499	0.0142486134702517	0.0166600710429603	0.0118944209789541	0.0132793795240145	0.00305577751122616	0.00977486016036506	0.024716006436567	0.0310717285378288	0.0244625662828575	0.0148745718643693	0.00540202551797821	0.0174767853633128
A549_G1_2E_1	0.0142027468278772	0.00796783120615327	0.0129316215753921	0.0209162747838118	0.00861844212641009	0.00991146797887616	0.0148240507149467	0.00919935118591604	0.0105123023324075	0.00848781776010281	0.00673296270052975	0.0172378249164072	0.0106010012851349	0.0214590023168835	0.0240560297818859	0.0128028541505785	0.00700048865424987	0.00839553217300482	0.00974322290469751	0.0139817719994272	0.00310221814359916	0.0167031632968477	0.0142377434809676	0.0115782986781011	0.0115430401922407	0.0133416291168125	0.0160688850281649	0.0103863466290597	0.0147047163518522	0.0106083982829046	0.00963238453988951	0.0178290397624869	0.0109524116935667	0	0.00485411275701157	0.018748919701569	0.00839869807978978	0.0134407236876931	0.0242408228465057	0.0194545815089542	0.00615660717613549	0.0177124578606284	0.0092234484628818	0.0112729365714182	0.0138963162341539	0.00574221332051648	0.00906296537093548	0.0106017177846265	0.0180596387734461	0.0029474683105108	0.01075864189986	0.00671480420938362	0.0110825564104028	0.00759579068828232	0.00555822455161522	0.0149079954776162	0.00586584262614905	0.016140863385267	0.0176720857109778	0.00773309945846343	0.00793064252691343	0.0247783246245285	0.00928257925877341	0.0110418724697046	0.00722830615349231	0.0145224472793207	0.00697752963110905	0.0193312510261575	0.00725970670424235	0.0133392718964031	0.0149436352494478	0.0226338039243293	0.0238227443803621	0.00538103165799879	0.00957285375760917	0.011960966258424	0.0172215318331393	0.0104666168261269	0.00653897416373372	0.0126339883696615	0.00968172408650413	0.0150923935242235	0.02676739551008	0.0263915220312757	0.00601276128606035	0.00767109238602278	0.022435472534561
A549_G1_2E_2	0.013276289590005	0.00750722045776613	0.00984237147223289	0.0233328431610885	0.00642228921898331	0.00766055046414964	0.0183640157635191	0.00788338552822583	0.00868708630025181	0.0103724487747002	0.00471038055440298	0.0151574961748254	0.0122457621147778	0.0186027770398011	0.0205451193281449	0.0141168007606668	0.00601330858888968	0.00575994055562373	0.0113327232684347	0.0162785799275864	0.00290494892474266	0.0202788767391624	0.0171789737671104	0.0110147707578841	0.0150899535415861	0.0141818177328454	0.0154168131372152	0.0120567242084511	0.0180191590356401	0.0104487060624051	0.012410151890465	0.020252301005474	0.00999721064059128	0.00485411275701157	0	0.0161128484474311	0.0101321116000729	0.0112147590514036	0.0217373353788683	0.0221104236939951	0.00775997831532281	0.0146794625860107	0.0125260150475673	0.0135939140727114	0.00991948644966593	0.00754188525683225	0.00641822467301296	0.00953307644334867	0.0156887538910554	0.00419536934762402	0.0147214101157199	0.00338121821353932	0.00790499917966638	0.00976235276854421	0.0056297259024208	0.0120517972385515	0.00808531132815045	0.0134072000390458	0.014570122890894	0.0110209223364509	0.00486351640683459	0.0213760993046728	0.00808741796835974	0.0100094703635114	0.0108699502145607	0.0179977321774386	0.00475313655812582	0.0225064233401657	0.0071593837578589	0.015978212514439	0.0180541025351184	0.0254917945555182	0.0269070646729295	0.0071399426261078	0.00585178246843324	0.0140310555091871	0.0191712797403748	0.00648530857465511	0.00927493252868231	0.0109613092612096	0.00720684035664762	0.0182036110379501	0.0294324671435105	0.0232490927859365	0.00603715619849051	0.00701985168296816	0.0205697189037659
A549_G1_2E_3	0.0248828894081657	0.0197126572757398	0.0064758022455396	0.0386206113480284	0.0133693879269586	0.0134180484940403	0.0328413187537031	0.0100032781578629	0.00865537089356064	0.0257254123820343	0.0157175423871368	0.00273402067288566	0.027287121282075	0.00999889711051621	0.00992323511777544	0.0296503974539503	0.017842637584552	0.0173445247298564	0.0256132807308621	0.0278231246881394	0.0183743534341579	0.0346755800227725	0.0318275413142253	0.0162394079879013	0.0298825123929575	0.0205264928823879	0.0134449072412139	0.0273439652430602	0.0284260550964897	0.0157420931791268	0.0254599572648955	0.0301084238460113	0.0121487880608074	0.018748919701569	0.0161128484474311	0	0.0258343542353743	0.00762291393700951	0.0062586883389427	0.0362558635048633	0.0208977190348235	0.00907432928583998	0.0240188161862638	0.027728372282597	0.00955651632876555	0.0198064315619917	0.0177948006491891	0.0180572362250585	0.00243904498368132	0.0174276787522503	0.0279831175546467	0.0146334543658172	0.0133718415342248	0.0252006489934659	0.0144779378230525	0.00646104631497174	0.0236537490029711	0.00423827987880792	0.00271411251732596	0.025590164906359	0.0114637104407298	0.0119239642579794	0.0196406189316776	0.0226038944040593	0.0216200525803659	0.0303070504216193	0.0189332629868927	0.034614899320239	0.0177255265140944	0.0261825054974888	0.0303710592493903	0.0398303168424798	0.0388220014072023	0.0220837861232868	0.010532836618998	0.0258702723551718	0.0286993788864729	0.0122613071540043	0.0230653632693058	0.0119461857238548	0.0103722659013069	0.0335452520554613	0.0428095469708451	0.0140077191596549	0.020773212230162	0.0157544919868523	0.00687722281053447
A549_G1_2F_1	0.010449508779366	0.00843375454489643	0.0198150481971858	0.0166345864569825	0.01545288813332	0.0144181362657904	0.0126861860983214	0.0165498088189746	0.0182334072424433	0.0065954768845198	0.0114164667874382	0.0246474731193993	0.00320615216586943	0.0263985816056573	0.0292500409835541	0.00444069905985271	0.00930706537634862	0.0101872847995415	0.00643505635224463	0.0165664686097502	0.00776495081264477	0.0142939608413727	0.0109638927623523	0.0185400656358424	0.00890602250927891	0.0195817228366109	0.0239267141898598	0.00259855534440641	0.0178763384096	0.017958217277535	0.0118599017255386	0.0208958262049613	0.018848743433598	0.00839869807978978	0.0101321116000729	0.0258343542353743	0	0.0210360701361083	0.0314833531044596	0.0175032237449712	0.0100189449413799	0.0225823842600697	0.013510317690638	0.0108550034956615	0.0188027799448123	0.00965313056830791	0.0102731965356071	0.0121197277792956	0.0251982729759877	0.008894295886818	0.0118257135461528	0.0114387535710499	0.01476585315563	0.00145820002291078	0.0135676130283332	0.0209106664638517	0.00573816802182252	0.0228167353828626	0.0242252034405265	0.00815561358433661	0.0144080411479566	0.0293224969655341	0.00962350084387501	0.00824284312763119	0.0128374996294986	0.0159466354784152	0.00806491287572133	0.01986386030846	0.0132839080998576	0.0173460286042461	0.0162740831392695	0.0199604847838358	0.0240993419657001	0.00799879673971897	0.0159282883575979	0.0147321202860936	0.0207092547426142	0.0150165111510798	0.00943285087087926	0.0200366572339643	0.0159139389708813	0.00945778610126975	0.0250574186840972	0.0306994147097532	0.00615137381946858	0.0145833280040103	0.0292791635120548
A549_G1_2F_2	0.0228588043212199	0.0170457978504185	0.00401013424892749	0.0319063467741773	0.00654069834442191	0.0123945309729594	0.0264002413612068	0.00694003981542714	0.00427689199182822	0.0195113845570546	0.0124733071046261	0.00703189426277256	0.0231437471538411	0.0153207866593035	0.0151341933482364	0.0252015301383697	0.015073740894386	0.0147750237613561	0.021649844355061	0.0206520113883917	0.0135425080505808	0.0282994469949338	0.0263649890606511	0.00876358338930365	0.0240920641989812	0.0138159451322774	0.00852754059195161	0.0230203024320542	0.0220959369446659	0.00827669748328863	0.0184149689287613	0.0232421602966315	0.00486809032372568	0.0134407236876931	0.0112147590514036	0.00762291393700951	0.0210360701361083	0	0.0118390601548699	0.0292202021985357	0.0155516938860533	0.0128900895988108	0.0173420439890812	0.0216967260181736	0.00929786170430361	0.0157012786149246	0.0153803727167114	0.0166209418120638	0.00723636634626603	0.013163341752339	0.0214010079968052	0.0111856416439956	0.012428707344236	0.020414150469567	0.00887534018311719	0.00894004926166399	0.0176437838297742	0.00678677236155851	0.007695752706572	0.0191469908582497	0.00770735792542368	0.0179875204051078	0.0173646153907768	0.0199040476866287	0.0157770686033878	0.0235294774289055	0.0153279902108233	0.0279926286210144	0.0118618861370405	0.0189269791279549	0.0236149093093972	0.0328381638950482	0.0316602108396539	0.0158110518356071	0.0064209194208408	0.0184716765236036	0.0214085960735476	0.0105386864346951	0.0170292080460789	0.00440620764257819	0.00806476602579527	0.0278267197089092	0.0356484207936744	0.0201419166867106	0.016181954381638	0.00856515674328665	0.0134418859529895
A549_G1_2F_3	0.0303829100950238	0.0256351095429905	0.0119938509326987	0.0436313345060673	0.0179417669363042	0.0195119816025415	0.0379777048699028	0.0154377425067778	0.0141606783842414	0.0307607612331162	0.0218445638816563	0.00808501340741372	0.0330163206413628	0.0126511907893503	0.0102257801859301	0.0353384524614112	0.0237325875827646	0.0232125483821773	0.0316948967737239	0.0322656632357221	0.0241140237417307	0.0398548482862212	0.0375650501132266	0.0200482958132403	0.0353950106433161	0.0245778299348617	0.0166170275551372	0.0330848391681732	0.0331184779516584	0.0196737423817326	0.0299883288467506	0.0343323559013133	0.0163113133166689	0.0242408228465057	0.0217373353788683	0.0062586883389427	0.0314833531044596	0.0118390601548699	0	0.0410139876876836	0.0266337578434453	0.0135971904004944	0.0288138060802831	0.0332274329950934	0.0145698665374316	0.0258028624559029	0.0236047091366268	0.0234878008400743	0.00647613385959057	0.0231894787690821	0.0328070242187602	0.0203475393405881	0.0189345000297573	0.0307828061986776	0.0199345098546038	0.0120575433376947	0.028973559493883	0.00897172239090827	0.00817582102523372	0.0306359944026001	0.0171435657424174	0.0139245281016433	0.0257086998773322	0.0281589297871594	0.026772676256413	0.0350208977343664	0.0248509281764922	0.0393912093501481	0.0231608020379428	0.0302564928792305	0.0351647286658065	0.0446076859617078	0.0430386837809693	0.027389267440179	0.0161679295475545	0.0299959412650247	0.0325402328877082	0.0182240547378253	0.0285201676310716	0.0154311588891107	0.0158394269015746	0.0387341897123416	0.0473384897420998	0.0154796244319011	0.0261056864813299	0.0201964114475591	0.00770620362222913
A549_G2_2A_1	0.0278016376590563	0.0247690156723337	0.0302394609401618	0.00567431603048561	0.0235648124743188	0.0286805671471247	0.00680976911948708	0.0278954895753758	0.0278187477537077	0.0136327099011519	0.0243319637476382	0.0348555231615862	0.0197107610718376	0.040499204759272	0.0419343505540427	0.0186435312625762	0.0249322737141491	0.0257011490229116	0.0195145511423404	0.00997282285550828	0.0204522784983837	0.00679495142204221	0.0121247882041899	0.0216427293494729	0.0111186901357461	0.0191646975308599	0.0276866220494187	0.0189305741808834	0.0130602864682203	0.021722170605849	0.0117384983120099	0.0122669915321787	0.0248825734754332	0.0194545815089542	0.0221104236939951	0.0362558635048633	0.0175032237449712	0.0292202021985357	0.0410139876876836	0	0.0175733297349765	0.036701523114424	0.0134243784752358	0.011248286148529	0.0316627273466087	0.020806418499137	0.0260815092046602	0.0285474954574412	0.0357438480210123	0.0220034600701658	0.0104294090036383	0.0251371196210927	0.029631225619983	0.0178395324103512	0.0222984531317929	0.0337105141266998	0.0146511577274842	0.034153211310167	0.0354717266744446	0.0121180880825974	0.02634838570412	0.0434399218783161	0.0255679099542221	0.0254683997018758	0.0169087383749879	0.00856103191112685	0.0229131331155004	0.00871030491785262	0.0195592874185373	0.0125127163656152	0.0084432259789402	0.00375083777683112	0.00841056742645401	0.0149962154905219	0.0268020333732785	0.0118789402028583	0.0125257346856802	0.0283073968070979	0.0144100862044297	0.0259368192456708	0.0285346944325107	0.0131083230588844	0.00777220997401268	0.0453257852468614	0.0208964857192832	0.0210230099140817	0.040947170895777
A549_G2_2A_2	0.0170337287395737	0.010649088597073	0.0152246627135947	0.0195790450019382	0.0113998971783233	0.0121326220102051	0.0134957990284769	0.0128602857853746	0.012576167960409	0.0103748966982061	0.00757324266503652	0.0192958498805781	0.0123254496750865	0.0247768289607971	0.0271944544833682	0.0138455096603712	0.0102296684027661	0.0110413651982707	0.00831549296895972	0.0116709715945204	0.00606348461050641	0.0149865872225632	0.0111434426080109	0.0119206927332468	0.0100264441071087	0.0110760834260829	0.0155361993069779	0.0118067433663939	0.0116559373443003	0.0114855793749307	0.0106618255379053	0.014608122647833	0.0123775694521152	0.00615660717613549	0.00775997831532281	0.0208977190348235	0.0100189449413799	0.0155516938860533	0.0266337578434453	0.0175733297349765	0	0.020735345849569	0.00789474355851454	0.00714958233353028	0.0168865500311507	0.00433836764998965	0.0117577269806539	0.0148036450362144	0.0208700757917263	0.00717849787763245	0.0109301655808053	0.0103511268338641	0.0145228894658865	0.0100001696512619	0.00711846437488242	0.0177885901523045	0.00724344394405547	0.0192616447525035	0.0199594337347276	0.00878203337486013	0.0111850581233502	0.0272685452452409	0.0107037611652644	0.0141939098989565	0.00596553629819499	0.0124858019650261	0.00862842310242174	0.0159991127472473	0.00447118142291402	0.0124214204743672	0.0120983466964404	0.020842715615722	0.0215692110975111	0.00542057470993974	0.0116681282848659	0.0124713912570086	0.0150508484676422	0.0123259552937077	0.00345131739950639	0.0144777448420896	0.0136109341152584	0.0163845144799057	0.0242163413570817	0.0292557327427329	0.0104889852118551	0.0102383878501124	0.0252763568565431
A549_G2_2A_3	0.0182970778872509	0.0150432564851104	0.0092735272139468	0.0378028280263131	0.0152183751606073	0.00936392455866956	0.0324598015103461	0.0102837562590692	0.0115934228677761	0.0243727562699072	0.0135376122331684	0.00960885666107808	0.0231146718016589	0.00422944431915404	0.00868618753875344	0.0255317365185845	0.0136017085531412	0.0127832991466401	0.0224490556170843	0.0299886207234205	0.0165383510561859	0.034289187961694	0.0304820950739565	0.0204014111787771	0.0287109393021472	0.0247218003951055	0.0200167413731326	0.0234024755780353	0.0305792475863562	0.0197241019473943	0.0262183778975029	0.0331452354809524	0.0165871939488179	0.0177124578606284	0.0146794625860107	0.00907432928583998	0.0225823842600697	0.0128900895988108	0.0135971904004944	0.036701523114424	0.020735345849569	0	0.0256242921132545	0.0276029789818963	0.00656503578425434	0.0183702800234896	0.0128692466214786	0.0120317041431619	0.00891107938968928	0.015383401050964	0.0283157124484227	0.011752873390613	0.00792486769579895	0.0220166698341554	0.0156992749489051	0.00414969981481242	0.0224308969722286	0.00704549267010736	0.00699934415112971	0.025127167810943	0.0105475104214971	0.00723928199343538	0.0148626635216092	0.0169274542645058	0.0227863809822852	0.0316824762400569	0.0154239176571774	0.0361783200723887	0.0191278291882596	0.0288664803252094	0.0318477136651997	0.0400425742563477	0.0408542542714937	0.0217327919131066	0.0108943699789146	0.0275241124994932	0.0320391488111965	0.00919339004146594	0.0231516239044692	0.0166679735380076	0.00859563042781403	0.0310953642544502	0.0439543535819258	0.00871576771719401	0.0176020397633534	0.0177679980509828	0.00986487601155415
