	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2C_3	0.00926819812296958	0.015954560254404	0.0120539782639878	0.012233618622861	0.0249304660999886	0.0222838094565961	0.0144506759137459	0.0211701136385816	0.0227862046440049	0.013951073956265	0.0118986573679472	0.00547959906569228	0.0158062697849584	0.0235895332555771	0.0282743304814028	0.0096721862036426	0.00650360510674683	0.0123603169969005	0.0168416298645477	0.0178136960028789	0.0112580324190743	0.0257106286114664	0.0165427207427366	0.0171365759956554	0.024344241092538	0.0261362339280884	0.00843297992994529	0.0187721653035089	0	0.0158474040506953	0.0312757695635344	0.0167697895266546	0.00257584109756965	0.0196218542937808	0.0177709703655459	0.00873611096214563	0.0159807117864881	0.00911598540483278	0.00234606129640503	0.0159749196749215	0.0273014378635573	0.024138760371597	0.0105713224192681	0.0232258868562759	0.0220681893355111	0.004731783405656	0.0197610350284136	0.0110564625799018	0.0253155401012715	0.0169744824330086	0.0175247759037947	0.0197433548052852	0.0196811627070933	0.0262577514408406	0.00538605441623821	0.0160225579414206	0.0190004234012681	0.00302805072789505	0.0231527259373066	0.0218809608530797	0.0104042859455497	0.0284000814456652	0.00751379351761672	0.0174053867491509	0.0113566410318468	0.0107100368713277	0.0233974333250803	0.0175681067748484	0.0168311551612409	0.0149932622116096	0.0339729241742065	0.000233446356050576	0.00671040615188585	0.0238947854300838	0.00577054492118104	0.00601073980329525	0.00533966734958033	0.00481198043483575	0.0152320668924397	0.0132870524260009
A549_G1_2D_1	0.0248333003964074	0.00370518684829758	0.0107610499221795	0.019239157467111	0.013604837097046	0.00930291150450553	0.0219345990564002	0.00656999368388311	0.0116779152936111	0.028378557219278	0.0115441936208821	0.0108693421825415	0.030821606284782	0.0174964723363315	0.0205210226144416	0.0151825338518851	0.0184871988646932	0.0277266304704658	0.00813787879062765	0.00538064473826159	0.00904591490261127	0.0137775267419872	0.0087861689476576	0.00989391803390905	0.00918937181489228	0.0107673280572766	0.0150043344782248	0.00951080404542724	0.0158474040506953	0	0.0169262801035005	0.00839845363228944	0.0154119526860549	0.0172435970893706	0.02048735833656	0.0237516930706009	0.0247777349268769	0.0152012531316667	0.0144122260793561	0.0278414675876275	0.011702580564368	0.0109497053673694	0.0248946531479431	0.0120162673900377	0.0115740782906534	0.0163976004767281	0.00395434919323695	0.0114825360843657	0.00974940603440619	0.0121739816057732	0.0101498525978054	0.00710003504979559	0.00506269182917354	0.0189404730520187	0.0130579335672896	0.0243640411678642	0.0310205766684585	0.0169252651942693	0.0353188670721066	0.0243670126867428	0.0098601538344588	0.043237996368618	0.0167051504110261	0.031726041643049	0.0159565614706706	0.0220537212109899	0.00936430861639768	0.0267191033654996	0.0130242285549621	0.00911001009531072	0.0490214573012612	0.0159164887173503	0.0132972439173123	0.0360793132039586	0.0193061121065362	0.0146122111201826	0.0149213082280951	0.0203691234318334	0.0230007210295522	0.00643779758665912
A549_G1_2D_2	0.0405013756687136	0.0165311151671491	0.0274446992722644	0.033358249388872	0.0119704262963245	0.0175571266883537	0.0323581292027634	0.0127106216892886	0.00985751423202746	0.044538654845536	0.0250651315644609	0.0267132689961668	0.0467474680636759	0.0203053581508865	0.0283427042144226	0.0275742699538472	0.0323814841465947	0.0424432082929277	0.0181762789646092	0.0139350894966139	0.0223734808414699	0.021155546423935	0.0183801777028012	0.0243435710467098	0.0108900510683476	0.00734938052164653	0.0318257929404347	0.0151914083639361	0.0312757695635344	0.0169262801035005	0	0.0195558754803862	0.0310890379529728	0.0205549785840537	0.0306823129300486	0.038664973979446	0.0382489505609198	0.0271329849167751	0.0301875017513534	0.0421204807128117	0.00811197336877112	0.00732943831793201	0.039773160333605	0.0185513692289314	0.0109166913399664	0.0322235498478473	0.0139148723030133	0.0255155148076699	0.00853523590885202	0.0176844305624491	0.0189914523446251	0.0116471416243831	0.0166205066750921	0.019687638560408	0.0286029774839658	0.0374196021028352	0.0452363639016541	0.0324313789050324	0.0485986320358841	0.0380224974916768	0.0218619696227452	0.059200799599107	0.0322970560035776	0.0469988321105579	0.0314395483518587	0.0370293482239649	0.00920456959603273	0.0378423851039449	0.0186474424856076	0.0179029398692621	0.0640783933858867	0.0314020975950382	0.0274693378218897	0.0487770999437586	0.0333039138068166	0.0295427701288829	0.0315566597897072	0.0350610888091982	0.0371310302833943	0.0217886741687477
A549_G1_2D_3	0.025329953517894	0.0115861289567457	0.0138928801518223	0.0143653043201932	0.0201782939908772	0.0169306817424682	0.0178062136615147	0.0138526893162389	0.0139471821841065	0.0296466184843343	0.0180835967063488	0.0138454624452681	0.0298430646039221	0.0110478592340741	0.0152123166332722	0.019687226354964	0.0213166051177029	0.0263729353246324	0.016039122264676	0.00745236646892565	0.00614606938277794	0.0205931887372881	0.0163466958148465	0.00936787817307735	0.0155530923267288	0.0134092650778114	0.0174769113539006	0.00703631007816749	0.0167697895266546	0.00839845363228944	0.0195558754803862	0	0.0152517349498274	0.0161848676363543	0.0134537299996326	0.0254941012324051	0.0194799035474422	0.0186209012045196	0.0163343322050397	0.0237454053692078	0.0164079493741434	0.0144787846773824	0.0227550323546145	0.0202412239038315	0.0151699095241466	0.0153139542599039	0.0103191942361509	0.00699454769024086	0.0144551923923902	0.0125002227395597	0.00329881942716116	0.0100660725887938	0.00882590404761211	0.0126292760288027	0.0119776269836322	0.0188569724137386	0.0267398785803316	0.0163974268208579	0.0306912502346578	0.0305643248387188	0.0131280484686913	0.0416848636474204	0.0206455708225179	0.0292387762924065	0.021117517954428	0.0187089898306271	0.0152045634391475	0.0217492272303198	0.0128377052530619	0.00857377696907898	0.0465875255266353	0.0167868693413824	0.0114218976874924	0.0314601506148869	0.0182232893585029	0.0184698967820373	0.0165104604401749	0.0207815205343359	0.0282971066907832	0.00512938841004513
A549_G1_2E_1	0.0101145912172234	0.016114058085906	0.0113315782336297	0.00979541117121823	0.0256511722528788	0.0223506373520755	0.0136075509317396	0.0212230033980953	0.0227903184495515	0.0148028946353331	0.0133235978344271	0.00608717481474702	0.0156825763948701	0.0222455417807328	0.0261018197268035	0.0118199065517753	0.00906727194006257	0.0124686673321218	0.0176495560485471	0.0173218196308264	0.010021377024292	0.0256649904708518	0.0174703302536562	0.0155569566698085	0.0242910993034056	0.025622381036051	0.00823459927571655	0.0180010041482948	0.00257584109756965	0.0154119526860549	0.0310890379529728	0.0152517349498274	0	0.0197332917300133	0.0157671854422137	0.0106523301700818	0.0138782386476122	0.0110785944378321	0.00383432750984842	0.0144157520589018	0.027049912451073	0.0241104646812091	0.0098434049439552	0.0237803124186222	0.0223540553385485	0.00232073763779796	0.0193578244920316	0.00907066979850907	0.0250361277774293	0.0170552676069089	0.01613225134164	0.0195006055955331	0.0188257030589367	0.0248897227015192	0.00332863344794352	0.0139447822349361	0.0175250664636358	0.00157210357712221	0.0219318547608264	0.0230760328284063	0.0111801121755378	0.0282015665632821	0.0092715778237892	0.0166811643063725	0.0125660883926712	0.00876297026113916	0.0235306782388358	0.0163652904823003	0.0168904884750215	0.0146143961482076	0.0337384001545311	0.00243129256756056	0.00534970070316386	0.0228443506747526	0.00585170366063936	0.00808299500742117	0.0050397038267035	0.0062695554746227	0.0172593233206495	0.011882899683191
A549_G1_2E_2	0.0274281652287819	0.0166750641716731	0.024625835247693	0.0217620046496761	0.018776665735118	0.0249161166767015	0.0145788856957946	0.0193420024001185	0.0112270464989361	0.0328931510433486	0.0205829297477762	0.0184437650935988	0.0330683599721887	0.0130777507845381	0.0307120732241267	0.0176277881526099	0.0201772779149197	0.0268411963610554	0.018374361932485	0.0130333277609825	0.0133913489096197	0.0300795614571331	0.0175187493243418	0.0243252035552254	0.0214354415311485	0.0196017445543073	0.0254749575149653	0.0104455889715983	0.0196218542937808	0.0172435970893706	0.0205549785840537	0.0161848676363543	0.0197332917300133	0	0.0179827655104784	0.0256265835409703	0.024822405198905	0.0151620993137293	0.0200674697011165	0.027543973026405	0.0223235375716208	0.0148009922934605	0.0249923431255288	0.0255812711456044	0.0115585356641393	0.0210521879760851	0.0189514335335686	0.0166484435691786	0.0204675620995572	0.00515503027313372	0.0135676688236074	0.0127501285559909	0.0210296776681856	0.0150649895368709	0.0181753803456144	0.0237111314366639	0.030421624192608	0.0202806061590748	0.0322696293393552	0.0364982880431879	0.0119324689298347	0.0447661201545551	0.0242040768613679	0.0322497207806598	0.026484650143687	0.0240456255475176	0.0176988402497398	0.0205672085414514	0.00426958424779553	0.00849364190917313	0.0477164506345252	0.0197965847132886	0.0151640310652798	0.0316208535306348	0.0182539962539186	0.0204265950892597	0.023200601082499	0.0210782318264208	0.0302844816806229	0.0181928999189957
A549_G1_2E_3	0.023108811370365	0.0227537332069945	0.0217998807750346	0.00857392128842933	0.0310047671721945	0.0295996542292155	0.00943962526255447	0.0263489981121309	0.0232365364846884	0.028331190835061	0.0258395309711594	0.0190427156490245	0.02498208870877	0.0125807707736472	0.0211641786901898	0.0241696644451497	0.022970910837705	0.0205446052413029	0.0263585824486204	0.018811769019306	0.0119911326745478	0.0332928782391666	0.0261866878165207	0.0193082444826442	0.0284810078496799	0.0259422975428455	0.0220840116756107	0.0158283187050977	0.0177709703655459	0.02048735833656	0.0306823129300486	0.0134537299996326	0.0157671854422137	0.0179827655104784	0	0.0247197333957901	0.00975537383693771	0.0220221696172694	0.0190614652186373	0.0147519847890407	0.0293649852928117	0.0253680728688157	0.0167714918813677	0.0323523704031234	0.0244409185030276	0.0148370921942722	0.0233165866961011	0.0100771936248201	0.0273413274939915	0.0177688670827569	0.0121816232731679	0.0210138354661893	0.0220699496613054	0.0149031296263837	0.0135935225412552	0.00851283672406405	0.0170900034562061	0.0156653633442223	0.0194920038284938	0.0378331711473214	0.0189883444423085	0.0349890524369935	0.0247763535918501	0.0219525945815286	0.0273435000330178	0.0128662336943136	0.0271305364962614	0.0102582291185698	0.0171485191793386	0.0154456013978439	0.0377416546884878	0.0177404219495893	0.0117928334320399	0.0198589015775	0.0150448281012591	0.022671319024732	0.0196785056305331	0.0191245452751733	0.0328692787421216	0.0154554760867874
A549_G1_2F_1	0.00483603153115822	0.0230905220127477	0.0186568367609384	0.018701520505702	0.0306438113639404	0.0287096213634756	0.019274601235949	0.0282149200265004	0.0299414648386133	0.00827010191352516	0.0161841369095363	0.01292890492613	0.0122118555579188	0.0316100462561589	0.0364708244891499	0.0124328402951072	0.00674857237089614	0.00983841254935486	0.0226029686633083	0.0258685079084394	0.0198427703207765	0.0317162267381247	0.0221270246763032	0.0250993605859979	0.0314520278965933	0.0340440493858797	0.0133085257804639	0.0269285997397335	0.00873611096214563	0.0237516930706009	0.038664973979446	0.0254941012324051	0.0106523301700818	0.0256265835409703	0.0247197333957901	0	0.0205476007459199	0.0126256223048533	0.00959855706885553	0.0180720088344499	0.0347342238382802	0.0314005768908957	0.0113274003961383	0.0286714349735692	0.0287766603774296	0.0117720690558808	0.0274977148212882	0.0196201574596649	0.0328555764146417	0.0238165017740527	0.0261017936849542	0.0274391289984621	0.0277535895863302	0.0343733820757587	0.0139233404021956	0.0208688387565512	0.0202682797680609	0.00994014069737053	0.0236144958781284	0.0216194387481579	0.0170108114590257	0.023712664664415	0.00930021812454483	0.0157839688621997	0.0136930658741793	0.0149118591032481	0.0303777738695664	0.0211304999554336	0.0235672399516586	0.0227618592868384	0.029401435144759	0.00873752469024488	0.014914515890596	0.0241556130085881	0.00997238577618349	0.00984887002616142	0.0113147336472837	0.00569416068301312	0.0125134018264921	0.0218807895162471
A549_G1_2F_3	0.017341125968335	0.026824050626714	0.0216119255844857	0.00567584129902216	0.0363561024691269	0.0330621848291946	0.0119951223385184	0.0312324503154772	0.0303352951351128	0.0217769909338569	0.026859328308208	0.0193489560643025	0.0167155991763716	0.0220790478835518	0.0250887057237105	0.0248801837076158	0.0215732080380394	0.0139443301960707	0.029721924264908	0.0249499232938435	0.0165538991579133	0.036090808157359	0.0295934895376223	0.021475862016675	0.0337790097953362	0.0327260271755887	0.01974507392674	0.023269185034426	0.0159807117864881	0.0247777349268769	0.0382489505609198	0.0194799035474422	0.0138782386476122	0.024822405198905	0.00975537383693771	0.0205476007459199	0	0.0232143552335741	0.0177058772880268	0.00554925741343473	0.0354556772726351	0.0322010576804093	0.0100140811255847	0.0355826231237254	0.0309496352995777	0.0120533133560866	0.0282673613522502	0.0134086866054298	0.0334047862377344	0.0241341422344764	0.0194842110852534	0.0274351749402392	0.0265942768783896	0.0244702583429067	0.0134111566416416	0.00141640838951768	0.00776317044137732	0.0130193256188212	0.0116391006395326	0.0355353083037808	0.0222301003624267	0.0256009291091547	0.0227513103777744	0.0129630847975545	0.0257903365014011	0.00605681984652097	0.0329675886397808	0.0090444287334549	0.0235418555383023	0.0216202743506993	0.0287285075454875	0.0158519077755618	0.0132594162213322	0.0130598593794742	0.0129443952030065	0.021908316233117	0.0173317256860255	0.0159406488240114	0.0302799928184598	0.0189737865169452
A549_G2_2A_1	0.0159415801302385	0.0133680213333364	0.0164832229792834	0.0194639587631815	0.0188917985127552	0.0206775627182347	0.0167824038709717	0.018211328280729	0.0181850974218262	0.0202067623645135	0.0089588295226383	0.00832948351242446	0.0233133725652249	0.0236471257900053	0.0327602208494693	0.00295834455921106	0.00597664479101638	0.0186025733733414	0.0125027547391314	0.0159017403923449	0.0131606522098094	0.0250621552718852	0.0115753026252007	0.0212167308673228	0.0214343983117069	0.0237782769267004	0.0147105331995089	0.0172616710449753	0.00911598540483278	0.0152012531316667	0.0271329849167751	0.0186209012045196	0.0110785944378321	0.0151620993137293	0.0220221696172694	0.0126256223048533	0.0232143552335741	0	0.00880560881954833	0.0235797859222658	0.0244795989692053	0.019857339715234	0.0179924138798526	0.020168151045021	0.0166872199398556	0.0133765937818029	0.018405319454751	0.0154963226433745	0.0226119347517899	0.012696363015662	0.0185066199094449	0.0166243764178757	0.0201647414593576	0.0261538052133428	0.0119393339986592	0.0228401171558488	0.026589446222692	0.0117086615452041	0.0297688005807133	0.0230529398840148	0.00603892852189885	0.0355382293838834	0.0104463000528306	0.0250452424660885	0.0134190413341736	0.0189152095870797	0.0192703101661082	0.0218183257848316	0.0127019807045451	0.0127913257171365	0.0403899236744004	0.0093456554888603	0.0111108474471763	0.0298023062366642	0.0111036331820937	0.0067402844000332	0.0127203317405834	0.0104715033653308	0.0153291966093816	0.0161421949033936
A549_G2_2A_2	0.010521367568306	0.0143756228025664	0.0102112766092905	0.0135094037040262	0.0234924072272638	0.0202516138978434	0.0163451523071572	0.0195291305301344	0.0220667098246398	0.0144736761292396	0.00986118133612987	0.00364067491335757	0.017247311009603	0.0239757681782988	0.0277708546211231	0.00874921328630134	0.00658327779224006	0.0144264847892827	0.0150623399924828	0.0169383570932385	0.0111884977646656	0.0235580207767019	0.0148627205639462	0.0159302636040032	0.0226964877870855	0.0249250263547133	0.00677024685628002	0.018454320980466	0.00234606129640503	0.0144122260793561	0.0301875017513534	0.0163343322050397	0.00383432750984842	0.0200674697011165	0.0190614652186373	0.00959855706885553	0.0177058772880268	0.00880560881954833	0	0.0179417080937854	0.025798401700895	0.0231109700920166	0.0126817958494295	0.0211227856962992	0.0212304524078337	0.00586179885151547	0.0182538095897746	0.0112705245630391	0.0238760360435919	0.0169048181010196	0.017399323406305	0.0188207003386172	0.0182232820371959	0.0265410982419166	0.00581272612633915	0.0177730791336062	0.0209637501685972	0.00487200045959789	0.0253017866771718	0.0198817675013018	0.00975190256788657	0.0298209407983776	0.00575938448686043	0.0192475211166427	0.00920069246391036	0.012426820979924	0.0219994807497054	0.0197008005479457	0.0169195381766865	0.0147735529291902	0.0357648323735545	0.0023778757474702	0.00763001132966315	0.0261338703659318	0.00806329088004936	0.00432506904806806	0.00407831940761572	0.00678906155583506	0.0138262423887938	0.0123894512448494
A549_G2_2A_3	0.0142978296864642	0.0294169197345913	0.0233600310712442	0.00956594509958628	0.0388865885046711	0.0356726200758181	0.01387788443952	0.0342053100869148	0.0337104732660607	0.0183083932983752	0.0277062067762825	0.0204535909187073	0.01203844657133	0.0268395268226569	0.0299199554710652	0.02506043459956	0.0207177406280246	0.00982600305456087	0.0316759172553145	0.0284729015832504	0.0199003516632516	0.0386149977702704	0.0314569914430432	0.0248867570625348	0.0369914304182218	0.0366644110497544	0.0201294895044291	0.0271975849914264	0.0159749196749215	0.0278414675876275	0.0421204807128117	0.0237454053692078	0.0144157520589018	0.027543973026405	0.0147519847890407	0.0180720088344499	0.00554925741343473	0.0235797859222658	0.0179417080937854	0	0.0390617613461096	0.0356485471144209	0.00678767830442248	0.0377433301046628	0.0339708796991309	0.0127255207997127	0.0315798189539267	0.0170745346060028	0.0369888506203698	0.0269974519657086	0.0238596565146452	0.0308729196036176	0.0301511466508905	0.0293824892390618	0.0152159086691407	0.00647276300704994	0.00323665091291549	0.0131244945954042	0.00807023855920398	0.0349365686539577	0.0239949158447513	0.020313734656618	0.0222435866323105	0.00758036575258851	0.0257339890919035	0.00606276214698919	0.0361084050787886	0.0101855350421573	0.026368226371686	0.024832829740972	0.0234081419722564	0.0158323383145619	0.0154202011938125	0.00984817723445813	0.0125572317497479	0.0219040593193046	0.0176486515639653	0.0145025414295842	0.0289050650750991	0.0224132426830128
A549_G2_2B_1	0.0363052524742155	0.0116592592408832	0.0210521198243459	0.0300597593082876	0.0106526038176751	0.00994444591397498	0.0315426012340779	0.00673412311150461	0.011532894743444	0.0396290933072162	0.0201267941120872	0.022169461985715	0.0424917853520441	0.0215384439683411	0.0242668513788419	0.0242691842420789	0.0288532606788601	0.0392135393677506	0.0135070160508427	0.0113740485134242	0.0194568718818513	0.0131693673149523	0.0142365724583307	0.0182676718771066	0.00382319984696651	0.00429191744816066	0.0259960857239435	0.0146459897385904	0.0273014378635573	0.011702580564368	0.00811197336877112	0.0164079493741434	0.027049912451073	0.0223235375716208	0.0293649852928117	0.0347342238382802	0.0354556772726351	0.0244795989692053	0.025798401700895	0.0390617613461096	0	0.00799490703469138	0.0364359861759445	0.0118945614705397	0.0118723088348813	0.0280725971261842	0.00786546693469223	0.0221215911874038	0.00215072002727598	0.0179787971417668	0.0172285989366299	0.0100253977517181	0.0103025133418738	0.0215218470911817	0.0246558927372969	0.0348839340569917	0.0422097810923687	0.0285452262661021	0.0462720999435683	0.0312243409923685	0.019229887034457	0.0549018545108823	0.0271836297829991	0.0433492598309927	0.0254922017110942	0.0334588069861465	0.00592202243598626	0.0367156781904206	0.0190722436302912	0.0167298633662909	0.0606461254686942	0.0273937399689498	0.0244368456347215	0.046871868827857	0.0304807088277396	0.0251190361705452	0.026389502669275	0.0316317790156579	0.0318324227960982	0.0170835960599869
A549_G2_2B_2	0.0333334657749589	0.0100689146046325	0.0216379421164705	0.0272613513784186	0.00815538369184976	0.0140469063897222	0.0259889338635476	0.00794159601638926	0.00364524015169819	0.0374876541616396	0.0184333123080109	0.0197170620364711	0.0397326134594316	0.0168547338797279	0.0263896443613765	0.0204154708442467	0.0251027437815409	0.0353179382487954	0.0119792225769759	0.00755867404177762	0.0158981490986364	0.0187981784253699	0.0119792448692019	0.0197806466864592	0.00815747748918728	0.00642218888869759	0.0253743097628505	0.00957967997100024	0.024138760371597	0.0109497053673694	0.00732943831793201	0.0144787846773824	0.0241104646812091	0.0148009922934605	0.0253680728688157	0.0314005768908957	0.0322010576804093	0.019857339715234	0.0231109700920166	0.0356485471144209	0.00799490703469138	0	0.0328278753954743	0.0149824617076015	0.00430962573743938	0.0254110307658536	0.00908903033960921	0.0193912706688624	0.00663770287190269	0.0110212852820902	0.0138753121622579	0.00486896388947606	0.0125005773016763	0.0172770184109296	0.0218247954388495	0.0314126311515693	0.0388216126396879	0.0254285895137185	0.0422272503058034	0.0326199716117334	0.0145392541762202	0.0522381766959372	0.0253999613671893	0.0401468332676867	0.0250270281835516	0.0304723671664409	0.00438644341957828	0.0316520192294621	0.012095351394178	0.0111429865242008	0.0571145498636608	0.0242768218345833	0.0206121657502778	0.0423959160419111	0.0261793138125435	0.0224433270579417	0.0248115132128407	0.0278109226628344	0.0305664278155915	0.0160322155055753
A549_G2_2B_3	0.00796829996424832	0.0257459101426134	0.0201262940755826	0.010609018506436	0.0348196682108471	0.0321558164481333	0.0130534267408291	0.030858382350458	0.0309381807799758	0.0129561586560992	0.0224254811586056	0.0157739203940192	0.00875278348904287	0.0271108194204844	0.031494355241941	0.0192211745741329	0.0143549010227865	0.00431817627768138	0.0272130517497787	0.025989974533078	0.0177440394709944	0.0352782395349382	0.0268811415811728	0.023579313030573	0.0338980212106541	0.0345537969108225	0.0158954400618347	0.0254652253792778	0.0105713224192681	0.0248946531479431	0.039773160333605	0.0227550323546145	0.0098434049439552	0.0249923431255288	0.0167714918813677	0.0113274003961383	0.0100140811255847	0.0179924138798526	0.0126817958494295	0.00678767830442248	0.0364359861759445	0.0328278753954743	0	0.0335673208409372	0.0307058582531218	0.00888701090512128	0.0288222722036871	0.0157827907973826	0.0343642485501534	0.0240420751481712	0.0230016199202823	0.0281776713865946	0.0280040305044754	0.0298683567599403	0.0118901933129599	0.0105226710536615	0.00920619810365974	0.00829490884365818	0.0130177978717051	0.0296635369317431	0.0196261882530565	0.0200882119388625	0.016440994792783	0.00750362322030064	0.0204107010053041	0.00561724593318184	0.0328458829836978	0.0120200846347001	0.0234927750849234	0.0222223527665401	0.0243878835784747	0.0104473510028656	0.0123311982264803	0.0139904312006204	0.00739359939510186	0.0161449600658896	0.0131281689020061	0.0080639943438777	0.0226315554725731	0.0204730625600776
A549_G2_2C_1	0.0308978946689956	0.00995965788294568	0.0164009215361474	0.030039054843521	0.0109360941021274	0.0045305959157954	0.0324771677762383	0.00782704722980789	0.0174143077199548	0.0328841547568203	0.0126330433352171	0.0178366668035551	0.0376866938330076	0.0284986888658457	0.0292571089813617	0.0185648942135356	0.0232143552405521	0.0355074394548834	0.00807083553144143	0.0154024165566566	0.0205307828475758	0.00740087048824303	0.00918477773303067	0.0183254813885157	0.00845179800894153	0.0149017867134599	0.0202192239374535	0.0199859185124611	0.0232258868562759	0.0120162673900377	0.0185513692289314	0.0202412239038315	0.0237803124186222	0.0255812711456044	0.0323523704031234	0.0286714349735692	0.0355826231237254	0.020168151045021	0.0211227856962992	0.0377433301046628	0.0118945614705397	0.0149824617076015	0.0335673208409372	0	0.0160101597442682	0.0251921392184639	0.0105282657438738	0.0229144312675987	0.011663294004721	0.020650078238977	0.0219188360074819	0.0149131520628436	0.0128602996923349	0.0295166415218478	0.0226275045821056	0.0353544364716327	0.0408853251237214	0.0253005352122807	0.0454154781925475	0.0203227868196152	0.0171914723823571	0.0498841870259325	0.0199732226454078	0.0400523276808024	0.0170555764016561	0.0317519772778777	0.0106421807036595	0.0375167170078985	0.0217006771250379	0.0193223504967857	0.0565822392291755	0.0233153993418644	0.0234690007021528	0.0462234484557017	0.0279258993358767	0.0189833275135212	0.0214645799370246	0.0274028006825217	0.0222504759141869	0.0177014658421278
A549_G2_2C_2	0.0310648012856481	0.00988371312474715	0.0216711266463715	0.0262712981480111	0.00789544423749843	0.0158017937938103	0.0235652983490116	0.00970004836094797	0.00262140611425317	0.0354372869814956	0.016770833088378	0.0180998133822345	0.0376908080131962	0.0169071643709386	0.0287190837352485	0.0175123235742135	0.0222971283245096	0.0328348020759963	0.011018662964572	0.00795939470923555	0.0149088089465061	0.020922328217226	0.010549501078812	0.0210429780769289	0.0110304341389671	0.010531210634813	0.0245004484868467	0.00941748791868439	0.0220681893355111	0.0115740782906534	0.0109166913399664	0.0151699095241466	0.0223540553385485	0.0115585356641393	0.0244409185030276	0.0287766603774296	0.0309496352995777	0.0166872199398556	0.0212304524078337	0.0339708796991309	0.0118723088348813	0.00430962573743938	0.0307058582531218	0.0160101597442682	0	0.0238961693637461	0.0110640147470611	0.0187401096296978	0.0103735011595847	0.0079700637018777	0.0141197674988716	0.00545140498030194	0.0146021894789296	0.0178594256912397	0.0204271908183122	0.0301214719290441	0.0371464977102169	0.0235572827051633	0.0402720513764931	0.0319461302190337	0.0118705399810708	0.0501781304965238	0.0235874098264162	0.0381558074351259	0.0238270347001493	0.0289802559224113	0.00672689697716693	0.0294990556537709	0.00903550781018277	0.00935241864715711	0.0547542688039768	0.0222343837536761	0.0188481043172087	0.0402381216551238	0.0237001440489818	0.0202864958169187	0.0235449391596653	0.0252659302998238	0.0285931459869534	0.016333188964444
A549_G2_2C_3	0.0102482198592855	0.0175296072286292	0.0115641244179105	0.00797231640395901	0.0273933078748452	0.0234383009598295	0.0136633587733565	0.0224920281505637	0.0241380197855701	0.0147651707823879	0.0152603183918739	0.00791588969055815	0.0147706534581186	0.022347602706277	0.0250157010953117	0.0141292421990764	0.0111772402022593	0.0120848494624513	0.0194041304628521	0.0183368597674357	0.0105743081557768	0.0265077526632211	0.0193169374820674	0.0151742506182442	0.0254522246532058	0.0264910881408952	0.00854063279427396	0.0187826125411175	0.004731783405656	0.0163976004767281	0.0322235498478473	0.0153139542599039	0.00232073763779796	0.0210521879760851	0.0148370921942722	0.0117720690558808	0.0120533133560866	0.0133765937818029	0.00586179885151547	0.0127255207997127	0.0280725971261842	0.0254110307658536	0.00888701090512128	0.0251921392184639	0.0238961693637461	0	0.0203009996343703	0.00873474818546621	0.0260636670206079	0.0184794114697095	0.016332780217573	0.0206859588599648	0.0193330605393866	0.0249582753680124	0.00365760442816284	0.0122607584762137	0.0158167992495457	0.00227108791637563	0.0204995191067281	0.0240600143371971	0.0131245292333801	0.027090674536958	0.0108493787919383	0.0153657932614103	0.0138542964280986	0.00683647301419268	0.0249041074858402	0.015662255620446	0.018282096147147	0.0157727728347736	0.0326692052879436	0.00454805253859271	0.0060382557075779	0.021629376616053	0.00664200822181989	0.0101814247568364	0.0055859195166672	0.00747688701311195	0.0187694768775869	0.0120600905979561
