	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_2	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_1	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_1	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_2	0.00701279261208387	0.011172881416651	0.0102882646023173	0.0104861861411533	0.00966863716362642	0.0101238838038719	0.0124754065232833	0.0143489211549965	0.0128177352626796	0.00461956785180232	0.00753458954233794	0.00696808566283541	0.0101992269435815	0.00355620738978877	0.00701935886328783	0.00290013159663883	0.0117709818508535	0.00661389707059458	0.00357369465117649	0.0153680725643172	0.000954331416688107	0.00367606198498242	0.0163393297359761	0.0104596802680821	0.0163706747225253	0.0102906665491021	0	0.0107924254086971	0.00397220440932439	0.0140184374832061	0.00340841228538309	0.00275630538478804	0.00963253755896974	0.00501998899817909	0.00252646909130557	0.00628899399985103	0.0038351063246935	0.00585122395256493	0.00055327653022029	0.00176337520535243	0.00845711503803912	0.00782442312707065	0.012836185203807	0.000363990711275751	0.000962493854915805	0.0138693028528593	0.007447761671881	0.0038821064741474	0.000970519998160611	0.00611569515547995	0.00733902610197347	0.00514026885910443	0.0168593022141146	0.0216468760434124	0.00770504632582511	0.00933962581105524	0.0122338850862548	0.00346140316234539	0.00230257926554997	0.0106377851333135	0.00962963892737682	0.000254220398197565	0.00829995743722494	0.0106014596318872	0.00682862537966118	0.00836120255156122	0.000858758779489325	0.00384099832167989	0.00652506683822932	0.0115087695371745	0.00772615021530545	0.0124419639123489	0.00319916632827872	0.00926163039764389	0.000511173157238985	0.0053954039892539	0.00161939924144629	0.0112040096000784	0.0117881303106157	0.00736276948022921	0.000514867105133378	0.00429304976800071	0.00499913287258057	0.000413746596767681	0.00574039036180552	0.00726754304579835	0.0131996360330161
A549_G1_2B_3	0.00377974610631751	0.000380474239779966	0.000504183037816607	0.000306253033511196	0.00112383479212683	0.000668570610022341	0.00168307126160066	0.00355671518540914	0.00202542134491035	0.0061729792300316	0.00325794084348636	0.00382445366092149	0.000593224394640397	0.00723632772821111	0.0037731797647583	0.0078923913430702	0.000978605869926908	0.00417864644367904	0.00721884074140235	0.00457594977877656	0.00983813393790512	0.0144682619100715	0.00554729467978245	0.000332760060002162	0.00557864263526428	0.00050178099030443	0.0107924254086971	0	0.00682033653513009	0.00322620648617684	0.00738412040830306	0.00803621439668155	0.00115993571123475	0.00577256009229512	0.0082660452788619	0.00450355241371589	0.00695743286217497	0.0049413249391897	0.010239172973851	0.00902911798670092	0.00233539489667031	0.00296810162118515	0.00204387246533605	0.0111563988604549	0.011754871197899	0.00307706087372516	0.00334477026251179	0.00691043333329353	0.0117628969076212	0.00467685243511536	0.00345350768042365	0.00565228056765109	0.00606731752283391	0.0108554670212698	0.00308748083178715	0.00145285770935462	0.00144153537834099	0.0142536193697787	0.00848992940256949	0.000154647328128505	0.00116283444791025	0.0105382164026166	0.00249255649832323	0.000190974456497369	0.00396391572235491	0.0024313098501186	0.00993370292119976	0.00695154094400539	0.00426747755847135	0.000716379498119414	0.00306637652529421	0.00164962662014658	0.00759336261569997	0.0015308557274495	0.0113035740102554	0.00539714574207865	0.0124117393035839	0.000411603970527594	0.000995755269792929	0.00342976390730133	0.0102775808095442	0.00649949466434356	0.00579341614702717	0.0103786970741318	0.00505215889745034	0.018059413544241	0.00240734712860855
A549_G1_2C_1	0.00304062157391068	0.00720080332573161	0.00631616214980282	0.00651408892301902	0.00569651912893833	0.00615177709869034	0.00850336884205367	0.0103769511099817	0.00884570910090935	0.000647368114096094	0.00356242715711627	0.00299591392324571	0.00622712217693514	0.000415999328569655	0.00304718792866933	0.00107207766324135	0.00779892164336802	0.00264171999687046	0.000398511981174237	0.0113961440405692	0.00301787747904397	0.00764822274945182	0.0123674438927589	0.00648758234173303	0.0123987903073737	0.00631856415936224	0.00397220440932439	0.00682033653513009	0	0.0100464546902731	0.000563795122987143	0.00121590425247254	0.00566041865404496	0.00104779280804614	0.00144574101475925	0.00231681238068998	0.000137098905472309	0.0018790367346284	0.00341893082492759	0.00220883527524828	0.00448497005584111	0.00385226591955643	0.00886415967351853	0.00433619266453908	0.00493469087605007	0.0098973144219917	0.00347559778719703	9.00984809390297e-05	0.00494271694569604	0.00214351124781149	0.00336686037303729	0.00116807383292426	0.0128874404705296	0.0176752773740934	0.00373288695358155	0.00536749999798269	0.00826183950309586	0.00743356762238834	0.00166963113871626	0.00666569200871848	0.00565751995276092	0.00371798548276445	0.00432780930011076	0.00662936551977246	0.00285645149254871	0.00438905563463434	0.00311344979453168	0.00013120687410967	0.00255288848873711	0.00753670134903686	0.00375399122249573	0.00846992512584709	0.00077304194020371	0.00528950279099137	0.00448337400052276	0.00142321158236586	0.00559158957251947	0.00723193241177438	0.00781607063269171	0.00339060415079955	0.00345734007611843	0.000320847509730056	0.00102693648527289	0.00355846010496463	0.00176820182209069	0.0112396209907615	0.00922762316464429
A549_G1_2C_2	0.00700591837113661	0.0028457336502764	0.00373038708688753	0.0035324581175405	0.00435003494670009	0.00389477372247042	0.00154313859605782	0.000330510227667251	0.0012007882993214	0.00939911088126217	0.00648412001794101	0.0070506253012736	0.00381942794494254	0.0104624366481894	0.00699935212087067	0.0111184848048983	0.00224760346991233	0.00740481295581899	0.0104449500584532	0.00134975132978791	0.0130641751399262	0.0176941403949655	0.00232110496219561	0.0035589650112152	0.00235245324065766	0.00372798505256396	0.0140184374832061	0.00322620648617684	0.0100464546902731	0	0.0106102259413553	0.0112623043237827	0.00438613560843213	0.0089986995572514	0.0114921294485679	0.00772971393935563	0.0101835480223172	0.00816747931918028	0.0134652022149184	0.0122551820812485	0.00556158457773397	0.00619428433195869	0.00118233715879282	0.0143823992208492	0.0149808515722731	0.000149146208730401	0.00657094833558051	0.0101365495255658	0.014988877007847	0.00790301119060092	0.0066796843470022	0.00887842229990313	0.00284113349610777	0.00762936887827627	0.00631366211211752	0.0046790553935701	0.00178467444690813	0.0174795065859822	0.0117160078351134	0.00338085313649323	0.00438903432427071	0.0137642364606488	0.00571874454398281	0.00341718009647394	0.00719008538185749	0.00565749854062255	0.0131597413097308	0.0101776562338467	0.00749364273411089	0.00250982932017558	0.00629255806114531	0.00157658324212267	0.0108194632587502	0.00475705278511329	0.0145295695392626	0.00862329216152545	0.0156376967054987	0.00281460401799157	0.00223045409789895	0.00665594088357771	0.0135036088838022	0.00972561964170087	0.00901955521508942	0.0136047220587452	0.00827831139062228	0.0212851289219454	0.000818861918106494
A549_G1_2C_3	0.00360441425599351	0.00776458595561124	0.0068799475697844	0.00707787374943083	0.006260306292866	0.00671556299819109	0.00906714671938958	0.0109407208010457	0.00940948560155721	0.00121116306285042	0.0041262190049559	0.00355970667113473	0.00679090785815759	0.000147795808121632	0.00361098060100309	0.000508282661256735	0.00836270218635107	0.0032055132344676	0.000165283157070445	0.0119599086071782	0.00245408399781381	0.00708443959546166	0.0129312031341361	0.00705136724866374	0.0129625493696957	0.00688234957224655	0.00340841228538309	0.00738412040830306	0.000563795122987143	0.0106102259413553	0	0.000652109305439431	0.00622420591423083	0.00161158755557619	0.000881946174766805	0.0028806060181714	0.000426696230529631	0.00244283083623234	0.00285513786515883	0.00164504095821115	0.00504876013001898	0.004416057251322	0.00942793609846082	0.00377240116406489	0.00437090052743156	0.0104610863607785	0.00403938978232039	0.000473696651301331	0.00437892661359587	0.00270730507923917	0.00393065254783495	0.00173186850604868	0.0134511966835011	0.0182389998568924	0.00429667850247525	0.00593128801757637	0.00882561831972604	0.00686978378182932	0.00110583642539744	0.00722947636854816	0.00622130722066011	0.00315419295803276	0.00489159970344817	0.00719314999233957	0.00342024443996976	0.00495284591103601	0.00254965643112697	0.000432588261258431	0.00311668184033629	0.00810048282687229	0.0043177827334604	0.0090337031348261	0.000209246853377734	0.00585329100628401	0.00391958276870101	0.00198700607634136	0.00502780066941388	0.00779571493704682	0.00837985111345707	0.00395439628683354	0.0028935471700254	0.000884642569840258	0.00159073124503432	0.00299466734327152	0.00233199602761751	0.0106758523024525	0.00979139806667244
A549_G1_2D_1	0.00425651961295191	0.00841667838721926	0.0075320435046104	0.00772996893595404	0.00691240443821228	0.00736765953897463	0.00971923324748256	0.0115927972759622	0.0100615704304996	0.00186327178851678	0.00477832323411494	0.00421181211814121	0.00744300412293139	0.000799905083153855	0.00426308594464045	0.000143826662521807	0.00901479201750399	0.00385761935844422	0.000817392427312403	0.0126119788369789	0.00180197582518042	0.00643234192237151	0.0135832669015764	0.00770346253658423	0.0136146129202658	0.00753444549811525	0.00275630538478804	0.00803621439668155	0.00121590425247254	0.0112623043237827	0.000652109305439431	0	0.00687630418221268	0.00226369592360447	0.000229836921547235	0.00353271270609736	0.00107880541779347	0.00309493819769581	0.00220303017048637	0.000992932071419534	0.00570086201968558	0.00506816079304083	0.0100800208340787	0.00312029487089657	0.00371879537972435	0.0111131655851516	0.00469149420891168	0.00112580581970248	0.00372682148247987	0.00335941204564251	0.00458275721618934	0.00238397675045004	0.0141032567859929	0.0188910194530032	0.00494878233261185	0.00658338725535207	0.00947770600963375	0.00621768538162298	0.000453727248671187	0.00788157096806192	0.00687340549843539	0.00250208567317089	0.00554370202288156	0.00784524473360121	0.00407235016129351	0.00560494806449492	0.00189754836495441	0.00108469744617757	0.00376878812393704	0.00875257382113809	0.00496988651313702	0.00968578982562597	0.000442862476249785	0.00650539049473662	0.00326747674030126	0.00263911403390084	0.00437569698859372	0.00844780723792043	0.00903194086728644	0.00460650090291879	0.00224143952543572	0.0015367515260901	0.00224283963365446	0.0023425598341278	0.00298410354387141	0.0100237702402353	0.0104434809274155
A549_G1_2D_2	0.00261981497963115	0.00154040967892424	0.000655752826850204	0.00085368279921331	3.61009378561473e-05	0.000491365253656335	0.00284300474764194	0.00471664308317696	0.00318535405505242	0.00501305781839183	0.0020980082981399	0.00266452266746256	0.000566711472798531	0.00607641231816682	0.00261324861864544	0.00673248015137753	0.00213854060845422	0.00301871657063592	0.006058925224311	0.00573587325490719	0.00867823756351681	0.013308414590368	0.00670721303304321	0.000827175779182514	0.00673856080838146	0.000658154874147394	0.00963253755896974	0.00115993571123475	0.00566041865404496	0.00438613560843213	0.00622420591423083	0.00687630418221268	0	0.00461263668893155	0.00710613666519297	0.00334362367005266	0.00579751577797382	0.00378139787069691	0.00907928008131476	0.00786921503303182	0.00117546045789918	0.00180816839633465	0.00320380513050883	0.00999651447953962	0.0105949927813599	0.00423699051503743	0.00218483793579652	0.00575051597398858	0.0106030185732472	0.00351692433354557	0.00229357563739827	0.0044923565947363	0.00722723276811899	0.0120153416126027	0.00192754787738264	0.000292922195560306	0.00260146934590815	0.013093769348706	0.00733002239456618	0.00100528845546285	2.89874696600082e-06	0.00937832620135095	0.00133262232657208	0.000968961341040363	0.00280398515628519	0.00127137557157713	0.00877380736330543	0.00579162382520525	0.00310754798455465	0.00187631458483807	0.00190644352211207	0.00280956017608682	0.00643344945258503	0.000370920279668971	0.0101436910660356	0.00423722060490013	0.0112518678060697	0.0015715393812332	0.00215568998336516	0.00226983180137028	0.00911768825811639	0.00533957498549782	0.00463349284379793	0.00921880542714745	0.00389223228099974	0.0168996175442336	0.00356727884385359
A549_G1_2D_3	0.00199283127707682	0.00615302894015804	0.00526838316803029	0.00546631091253561	0.00464873731870725	0.00510399733518257	0.00745560242167065	0.00932919865623114	0.00779794501112491	0.000400424801265539	0.00251463806315502	0.00194812353387722	0.00517934276891933	0.00146379188502578	0.00199939764555915	0.00211986953244503	0.00675115073796203	0.00159392893334729	0.0014463045509668	0.0103484004320464	0.00406566522600002	0.00869598822017155	0.0113197095345566	0.00543980419926552	0.0113510562610666	0.00527078518917542	0.00501998899817909	0.00577256009229512	0.00104779280804614	0.0089986995572514	0.00161158755557619	0.00226369592360447	0.00461263668893155	0	0.00249353233401126	0.001269020790398	0.00118489164638908	0.000831244573250177	0.0044667173356269	0.00325662511427767	0.00343718364378537	0.00280447759173375	0.00781639571215781	0.00538397585236475	0.00598247152461589	0.00884955811020156	0.00242780847735126	0.00113789124693354	0.00599049755822544	0.00109571941243201	0.00231907080168426	0.000120281083281721	0.0118397113944629	0.0166276077995599	0.00268509830170118	0.0043197168166034	0.0072140714978691	0.00848133451199655	0.00271742207331955	0.00561791476444424	0.00460973797525549	0.00476577098580791	0.00328002238102142	0.00558158809013273	0.00180866082526993	0.0033412689106995	0.00416123725884207	0.00117899961852448	0.00150509727247125	0.00648892888085795	0.00270620262704598	0.0074221584830896	0.00182083416661216	0.00424171929785693	0.00553115659106724	0.00037541899542956	0.00663936709721912	0.00618415819992003	0.00676829983150645	0.0023428146357231	0.00450512646152709	0.000726945394652117	2.08563328754084e-05	0.00460624615466224	0.00072040954147475	0.0122873571867768	0.00817986179158161
A549_G1_2E_2	0.00448635480325649	0.00864650869038516	0.00776187511299486	0.00795980026484427	0.00714223687511239	0.00759749137403626	0.00994906136616952	0.0118226217021027	0.0102913979230326	0.0020931083569984	0.00500815798534477	0.0044416473437726	0.00767283585472694	0.00102974192993556	0.00449292112973786	0.000373663579412737	0.009244621356491	0.00408745485092938	0.00104722927127715	0.012841800980829	0.00157213915946972	0.00620250858816083	0.0138130866904036	0.00793329390331845	0.0138444326301642	0.00776427710315253	0.00252646909130557	0.0082660452788619	0.00144574101475925	0.0114921294485679	0.000881946174766805	0.000229836921547235	0.00710613666519297	0.00249353233401126	0	0.00376254842319835	0.0013086422114293	0.00332477418708314	0.00197319364125976	0.000763095218557659	0.00593069587282997	0.00529799527889617	0.0103098482922519	0.00289045876250956	0.00348895962736714	0.0113429910185625	0.00492132903667443	0.00135564260305367	0.00349698573533921	0.00358924787471719	0.00481259213781878	0.0026138131077446	0.0143330752416826	0.019120823251038	0.00517861692961727	0.00681322010347528	0.00970753455704021	0.00598785180823016	0.000223890336426693	0.00811140207797596	0.00710323798511446	0.00227224926455507	0.00577353604002768	0.00807507589637626	0.00430218549471505	0.00583478201827143	0.00166771172911752	0.00131453423855669	0.00399862367972718	0.00898240359094672	0.00519972109069696	0.00991561800431038	0.000672699370675875	0.00673522343745841	0.00303764071354363	0.00286895026975146	0.00414586170084999	0.00867763749253812	0.00926177017765803	0.00483633580422836	0.00201160301081325	0.00176658820181952	0.00247267605306757	0.00211272335918874	0.00321393959668202	0.00979394212187148	0.0106733076958221
A549_G1_2F_1	0.000723811211960494	0.00488402331111285	0.00399937300030797	0.0041973016912058	0.00337972444543795	0.00383498641173674	0.00618660492601061	0.00806021589933355	0.0065289499404017	0.00166944525605655	0.00124561884844939	0.000679103408747685	0.00391033218844583	0.00273281066932916	0.00073037758947335	0.00338888672200044	0.00548214862886114	0.000324908403361864	0.00271532337190836	0.00907942720400323	0.00533467516154195	0.00996496579587498	0.0100507463817402	0.00417079484889239	0.0100820934496012	0.00400177503271072	0.00628899399985103	0.00450355241371589	0.00231681238068998	0.00772971393935563	0.0028806060181714	0.00353271270609736	0.00334362367005266	0.001269020790398	0.00376254842319835	0	0.00245391097832392	0.000437776399907882	0.00573572530786946	0.00452563852385772	0.00216816660509771	0.00153545896803865	0.00654740077552322	0.00665297873421728	0.00725147063560388	0.00758057123790699	0.00115878910216247	0.00240691066352002	0.00725949661622229	0.000173301473327449	0.00105005123612896	0.00114873977682201	0.0105707540351169	0.0153587169462672	0.00141607942432302	0.00305070266504444	0.00594507236337958	0.00975031405554258	0.00398643743648448	0.00434890629489832	0.00334072494473376	0.00603477739011098	0.00201100491085515	0.00431257943833496	0.000539640525522409	0.00207225160569765	0.00543024674103691	0.00244801896122871	0.000236076660582804	0.00521992518371562	0.00143718379351323	0.00615316075695985	0.00308985213637256	0.00297270485936645	0.00680015857846786	0.000893601963376958	0.0079083616614683	0.00491515274507413	0.00549929782870469	0.00107379511065991	0.00577413423734614	0.00199596545701438	0.00128987710854994	0.00587525340638684	0.00054861144768506	0.0135562951352404	0.00691086956744909
A549_G1_2F_2	0.00317771995590049	0.00733789935920987	0.00645325884137583	0.00665118547480687	0.00583361623029049	0.00628887390307307	0.00864046374986251	0.0105140440702984	0.00898280368183693	0.00078446699214532	0.00369952534826404	0.00313301232021865	0.00636421892996543	0.000278900429455353	0.00318428630842606	0.000934978811904253	0.00793601718314774	0.00277881850476596	0.00026141308140253	0.0115332357782456	0.00288077904237295	0.007511126930793	0.0125045343578585	0.00662467891248288	0.0125358807296518	0.00645566084926634	0.0038351063246935	0.00695743286217497	0.000137098905472309	0.0101835480223172	0.000426696230529631	0.00107880541779347	0.00579751577797382	0.00118489164638908	0.0013086422114293	0.00245391097832392	0	0.00201613543502926	0.0032818325243029	0.00207173661668545	0.00462206783696702	0.00398936399192957	0.00900125423646788	0.00419909473992065	0.00479759324533626	0.0100344079178387	0.00361269601217846	4.70004247484251e-05	0.00480561931918292	0.00228060988861254	0.00350395863918665	0.00130517265594438	0.0130245302111839	0.0178123590227541	0.0038699850759783	0.00550459729982771	0.00839893463375273	0.00729647163183423	0.0015325323713344	0.00680278845055024	0.00579461707850652	0.00358088729482413	0.00446490715765256	0.00676646198816195	0.00299354993482845	0.004526153462732	0.00297635138872613	5.89203535854453e-06	0.00268998702230052	0.00767379711010722	0.00389108933615059	0.00860702006490443	0.00063594306133706	0.00542660013863475	0.00434627614462324	0.00156031036767547	0.0054544923084487	0.00736902842054446	0.00795316615774369	0.00352770240809763	0.00332024178945139	0.000457946407394187	0.00116403532612154	0.00342136185573306	0.00190530054519918	0.0111025287724991	0.009364717365635
A549_G1_2F_3	0.00116158746598861	0.00532179518437624	0.00443714631185049	0.00463507470476493	0.00381749860106265	0.00427275996030666	0.00662437418110623	0.00849798033979457	0.00696671840827408	0.00123166921238453	0.00168339488427573	0.00111687967706142	0.00434810562954915	0.00229503535513458	0.00116815384133089	0.0029511120525024	0.00591991937398157	0.000762684760182803	0.0022775480425619	0.00951718850404079	0.00489690327472913	0.00952720573917754	0.0104885043459699	0.00460856790315293	0.0105198513005749	0.00443954834071656	0.00585122395256493	0.0049413249391897	0.0018790367346284	0.00816747931918028	0.00244283083623234	0.00309493819769581	0.00378139787069691	0.000831244573250177	0.00332477418708314	0.000437776399907882	0.00201613543502926	0	0.00529795415612404	0.00408786532206956	0.00260594202314253	0.00197323484174485	0.00698516919978744	0.0062152094706167	0.00681370275906882	0.00801833702899679	0.00159656518078022	0.00196913508429495	0.006821728759111	0.000264474934533729	0.00148782736482203	0.000710963518483522	0.0110085100756199	0.0157964507331248	0.00185385536834683	0.00348847721426423	0.0063828421490195	0.00931255328909063	0.00354866348309534	0.004786679070982	0.00377849914899714	0.00559700682233524	0.00244878045512944	0.00475035227203296	0.000977416834018736	0.00251002710182196	0.00499247502438796	0.00201024341335694	0.000673853032877111	0.00565769643891728	0.00187495972537914	0.00659093008672491	0.00265207715460914	0.00341047949633032	0.00636238964462476	0.00045582563405614	0.00747059544803108	0.00535292456271498	0.00593706853962808	0.00151157122880173	0.00533636315888737	0.00155818959578055	0.000852100899184586	0.00543748252329151	0.000110835058406066	0.0131185492658616	0.00734863710831569
A549_G2_2A_1	0.00645952593060427	0.0106196307657051	0.00973500990237799	0.00993293231701063	0.00911537983394855	0.00957062838973215	0.0119221624662946	0.0137956879072028	0.0122644930639062	0.00406629539819335	0.00698132445300124	0.00641481885050063	0.00964597185530801	0.00300293317526427	0.006466092201094	0.00234685654159384	0.0112177341341607	0.00606062925265348	0.00302042046161663	0.0148148458549777	0.000401054969248136	0.00422933516205583	0.0157861096909677	0.00990642632564678	0.0158174548996449	0.0097374118596835	0.00055327653022029	0.010239172973851	0.00341893082492759	0.0134652022149184	0.00285513786515883	0.00220303017048637	0.00907928008131476	0.0044667173356269	0.00197319364125976	0.00573572530786946	0.0032818325243029	0.00529795415612404	0	0.00121009913725697	0.00790385305672049	0.00727115897382442	0.012282943106665	0.00091726716944374	0.001515770069787	0.0133160666887739	0.00689449630930131	0.00332883274687911	0.00152379620874804	0.00556242601622749	0.00678576040189788	0.00458699744787712	0.0163060859110127	0.0210936999274859	0.00715178178254533	0.00878636715403012	0.0116806397496298	0.00401467669499765	0.00174930360794489	0.0100845319917302	0.00907638143786346	0.000299056148488324	0.00774669489994073	0.010048206325821	0.00627535816480205	0.0078079402296489	0.000305482306053759	0.00328772453040779	0.00597179877671977	0.0109555205145295	0.00717288574052463	0.0118887196766246	0.00264589163307617	0.00870837143297462	0.00106444956986342	0.00484213313206287	0.00217267501168383	0.0106507590979251	0.0112348826803914	0.00680950385340071	3.84094288766797e-05	0.003739776721175	0.00444586116710843	0.000139529945192633	0.00518712029906289	0.00782080734998281	0.012646395968859
A549_G2_2A_2	0.00524944293945574	0.00940957936262984	0.00852495038196572	0.00872287454687433	0.00790531507915773	0.00836056744447889	0.010712124398058	0.0125856719169296	0.0110544587741757	0.0028562017810337	0.00577124450841445	0.00520473561048573	0.00843591155987394	0.00179283659481533	0.00525600924666788	0.00113675867066158	0.0100076886495007	0.0048505441089851	0.00181032392113425	0.0136048433150261	0.000809044321693802	0.00543942343334267	0.0145761209167289	0.00869636831891091	0.0146074665850868	0.00852735236029126	0.00176337520535243	0.00902911798670092	0.00220883527524828	0.0122551820812485	0.00164504095821115	0.000992932071419534	0.00786921503303182	0.00325662511427767	0.000763095218557659	0.00452563852385772	0.00207173661668545	0.00408786532206956	0.00121009913725697	0	0.00669377913957438	0.00606108083460258	0.0110729090238187	0.00212736538274432	0.00272586725147507	0.0121060447203088	0.00568441583959629	0.00211873695993396	0.00273389337433309	0.00435233839870097	0.00557567928480765	0.00337690567570366	0.0150961048872001	0.0198838028080775	0.00594170288995119	0.00757629977082825	0.0104705990842053	0.00522476592325493	0.000539204918252035	0.00887447558790615	0.00786631636606279	0.00150915507190495	0.00653661989803907	0.00883814959257573	0.00506527416085922	0.00659786564764887	0.000904616962140459	0.00207762863780942	0.00476171317452152	0.00974547239242527	0.00596280698009653	0.0106786812453822	0.00143579429947301	0.00749830344201725	0.00227454756083716	0.00363204235861541	0.00338277067214552	0.00944070799431273	0.0100248373705447	0.00559942287670705	0.001248508543829	0.0025296820792678	0.00323576886925178	0.0013496289937776	0.00397703097511145	0.00903087321601917	0.0114363660291519
A549_G2_2A_3	0.00144435629371405	0.0027158681710834	0.0018312127209321	0.00202914244364548	0.00121156137533645	0.00166682532712401	0.00401845983180975	0.00589209044907842	0.00436080797735331	0.00383760635242078	0.000922548746993421	0.00148906406757159	0.00174217146708938	0.00490096576781137	0.00143778992030749	0.00555703715626799	0.00331399773470213	0.00184325871763617	0.00488347858464284	0.00691131502204537	0.00750280745024821	0.0121330291123515	0.00788264854341646	0.00200263545918668	0.0079139961018346	0.00183361476543473	0.00845711503803912	0.00233539489667031	0.00448497005584111	0.00556158457773397	0.00504876013001898	0.00570086201968558	0.00117546045789918	0.00343718364378537	0.00593069587282997	0.00216816660509771	0.00462206783696702	0.00260594202314253	0.00790385305672049	0.00669377913957438	0	0.000632708474580093	0.00437925898703228	0.00882109507477894	0.00941957876463478	0.0054124401739181	0.00100937851099144	0.00457506780571188	0.00942760463100912	0.00234146772918357	0.00111811638078988	0.00331690310433298	0.00840266455861692	0.0131907269552262	0.000752088098720203	0.000882538383661049	0.00377692518307526	0.0119183813684123	0.00615458298382418	0.00218074788369763	0.00117256172131988	0.00820290157614989	0.000157161967228047	0.00214442082305535	0.00162852683650643	9.59151714522627e-05	0.0075983779726487	0.00461617585559112	0.00193209033723515	0.00305177235147658	0.000730983717209924	0.0039850153678128	0.00525800478763282	0.000804540318356099	0.00896827295584304	0.00306176621453237	0.0100764600808517	0.00274699781064186	0.00333114706546537	0.00109437250709823	0.00794226153709055	0.0041641249173821	0.00345803987724415	0.0080433795118036	0.00271677676998858	0.0157242801380182	0.00474273133902836
A549_G2_2B_1	0.00081164811433215	0.00334857434888774	0.00246392005680497	0.00266184955482671	0.00184426928623629	0.00229953283446984	0.00465116358113173	0.00652478918953527	0.00499351094516961	0.00320490096773278	0.000289840339922536	0.000856355913911422	0.00237487889755355	0.00426826254411741	0.000805081737218566	0.00492433554705977	0.00394670290447585	0.00121055080454573	0.00425077532082672	0.0075440102841586	0.00687011188767223	0.0115003554647342	0.00851533999483464	0.00263534260162578	0.00854668742219764	0.00246632209871852	0.00782442312707065	0.00296810162118515	0.00385226591955643	0.00619428433195869	0.004416057251322	0.00506816079304083	0.00180816839633465	0.00280447759173375	0.00529799527889617	0.00153545896803865	0.00398936399192957	0.00197323484174485	0.00727115897382442	0.00606108083460258	0.000632708474580093	0	0.00501196191104506	0.00818840467520322	0.00878689099239767	0.00604514036733408	0.000376670132125625	0.0039423638597563	0.00879491689521679	0.00170876026101217	0.000485408042733879	0.00268419686741086	0.00903535377068964	0.0138233889837063	0.000119379647189404	0.0015152465210071	0.00440962944791473	0.0112857064717362	0.00552188303149332	0.00281345480938249	0.00180526966185889	0.00757020864840143	0.000475546526451434	0.00277712779425951	0.000995818770097109	0.000536793316675688	0.00696568275545404	0.00398347199784433	0.00129938249442161	0.00368447798557192	9.8275260556869e-05	0.00461771919030402	0.00462530241595481	0.00143724850128195	0.00833558318597999	0.00242905960958713	0.0094437753956852	0.00337970394048599	0.00396385220366285	0.000461664159748693	0.00730956760008774	0.00353142013625002	0.0028253338579484	0.0074106859623681	0.00208406971912171	0.0150916307296042	0.00537543336450605
