	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_1	0.0111114533684109	0.0210543740192264	0.00682426102433859	0.00273967782013187	0.00950316176365046	0.00702516025242349	0.00948848532578216	0.00447046784756069	0.00869123580636952	0.00753658093760655	0.00853912899653734	0.0050598674286558	0.000546264915420443	0.00975472931966359	0.0261639700715645	0.0249276195097027	0.020998516710824	0.00858706625426672	0.00785917507622266	0.00676440456247402	0.00523372427507983	0.00596829983056298	0.018651950677001	0.00679766743912242	0.00381194901756719	0.00284080042373639	0	0.00538061235727837	0.00820078860977591	0.0035282736689228	0.011288673011905	0.00676868604724497	0.0149751618385369	0.00952220226051708	0.0100113542771238	0.0087464556162849	0.00894045930919632	0.00445570113964341	0.00263373833726793	0.00154634628744548	0.00595387970936683	0.00623482191751258	0.00975348073276814	0.00221843003297587	0.00528037965218398	0.00575020853725914	0.00836802288298291	0.01186729284238	0.00529325280252751	0.00262290599731557	0.00313913553738108	0.00622025703218008	0.0149084380042089	0.0203678512324544	0.00698849718806071	0.00658009694414366	0.0114530367030127	0.0105455573051308	0.0168458677601148	0.000465781901497921	0.00893368174389656	0.00645537810928193	0.00187050927346807	0.0115581287991432	0.0171919045727131	0.00457567419049618	0.00774687651281236	0.00875069418982114	0.00482031307997521	0.00578005080192735	0.00661639777591678	0.0117533044787619	0.00278217977614456	0.0023041759012715	0.00535297726813614	0.00972950376235608	0.00390354866527778	0.00788056336452609	0.0185444558900541	0.0193287532248354	0.00958373997330088	0.00463198410987425	0.00456193567669987	0.00635594930088104	0.0131560882728308	0.0152354692152874	0.00894357315210934	0.0325265933638871	0.00696358032185308	0.00103507067980199
A549_G1_2B_2	0.00877440485294304	0.0169383048971853	0.0014799761426322	0.00717490770368476	0.00500698271350623	0.00372106212081652	0.00410925354675555	0.0015869673647116	0.00337115461648245	0.00481847505499496	0.00477031220424228	0.00335782555461548	0.0050033272527995	0.00981037107605968	0.0225092200386159	0.0212915685617965	0.0165686862942783	0.00359289492900251	0.00255918170599719	0.0042806573934412	0.00339260071415892	0.00488518071308648	0.0143786106572578	0.00142339797245409	0.00443203723089858	0.00340861484715585	0.00538061235727837	0	0.00528524012563352	0.00742495497761325	0.00687570412291456	0.00221448660658929	0.0116153074417305	0.00480340317517764	0.00463552841150915	0.0042022300087686	0.0127066129039477	0.00814316014238028	0.00627573442077863	0.00425863998782479	0.00919761824708056	0.00346874189277696	0.00872515141711994	0.00601177288501013	0.00684707013888027	0.00284062851456465	0.00797835297091729	0.0108996160458281	0.0050616485684324	0.00786092761687191	0.00625992097328277	0.000966138324224383	0.00972670482851317	0.0156286629020803	0.00627912091195891	0.00152210113226098	0.00646881379256295	0.013568872458777	0.0141440032134804	0.00533685525947882	0.00562330709225382	0.0064606644748173	0.00689154205466685	0.00723653800663657	0.0118206885363936	0.00100878467341941	0.00778417864084306	0.00964525497393961	0.00374426931359785	0.00746711239449002	0.00583360972591063	0.00866435953050695	0.0026320859509955	0.00677514639174313	0.00575342561062799	0.00510671699623907	0.00746824571653733	0.00985107403283594	0.0228388816276172	0.0223579801021644	0.0136396151046192	0.00229302127326594	0.000832306437837471	0.00859163064026293	0.010355203619976	0.011734259825862	0.00378553593519848	0.0281921021725566	0.00507853385185738	0.00434953109859744
A549_G1_2B_3	0.00348929967661678	0.0128912745858397	0.00485281668754147	0.00824444039782214	0.00283554240831185	0.0088745206890384	0.00618746758874152	0.00450573977805081	0.00643223914841759	0.0100099816027077	0.00131987407925355	0.00314871372403938	0.0081569991209528	0.015076329465312	0.0179860433583152	0.0167502013489095	0.0129701038520635	0.00750078150398316	0.00614576928587604	0.00143647423177581	0.00864330863382335	0.0101418244651742	0.0105691922298942	0.0050664678848088	0.00926917021604821	0.00786118154986944	0.00820078860977591	0.00528524012563352	0	0.0114051356660698	0.00380271388695982	0.00328464188875107	0.00680754959376814	0.00330704462748695	0.0065900708388586	0.00273264771563905	0.0169404729198784	0.0122823897478398	0.0102701547928818	0.00799071255217919	0.0136101229336327	0.00208559853439045	0.00395865223764497	0.00988945657554864	0.0117231684549309	0.00272688597879099	0.0132524921053299	0.0059067378646444	0.0102098280808398	0.00969814201973456	0.006703221891855	0.00571189219209137	0.00844163249097419	0.012621899475863	0.0115468599396796	0.00416656200162297	0.00505081332220818	0.018202160880703	0.00900170778044168	0.00845319729465896	0.000835265771497075	0.0116570334462679	0.0100699737889399	0.00389799031832585	0.0116875433711834	0.006032032927876	0.0130199917784462	0.0148065249661087	0.00339993827532545	0.0123535023634203	0.0110961690705817	0.00361803010701344	0.00606391276016206	0.0103649431359047	0.00408236148778186	0.00318601958346351	0.0116252371549961	0.0147686206227247	0.0267379026656751	0.0270754413987072	0.0176960031120458	0.00388249053850498	0.00536410886392829	0.0133728092856975	0.00519663050356302	0.00704454996281732	0.00726285407752502	0.0243887159990114	0.00155183188733566	0.00737468145236093
A549_G1_2C_1	0.0145091962174523	0.024068877881507	0.00887806842803026	0.00564803259648854	0.0122245389099794	0.0072757238395002	0.0112167080500458	0.00715318144781932	0.0102352680621061	0.00724594576186514	0.0115196509203958	0.00827733100035089	0.00335300262014697	0.0072344511924096	0.0293726434028993	0.028138683697624	0.0238552755579184	0.00970054200764882	0.00944005603145138	0.00998609522020775	0.00544348030757487	0.00522981527492021	0.0215819937874526	0.00877427472894686	0.00349626051399	0.0040180979253678	0.0035282736689228	0.00742495497761325	0.0114051356660698	0	0.0140854440379286	0.00935042999298111	0.0182111548053502	0.01212419701731	0.0116772905341442	0.0114240966596365	0.0055366793710088	0.000927552375623658	0.00116667234243092	0.00343250982247856	0.00243612856543347	0.00934532343507441	0.0132674580496555	0.00151763324733269	0.00291348521271384	0.00876565812623522	0.00634093590865447	0.0153930826371983	0.00433886444675743	0.00446518820414056	0.00654697375905431	0.00797378449175701	0.0171203891264871	0.0230214489435798	0.00555337193713908	0.00889520109834203	0.0138867087501366	0.00701942581132827	0.0202422978663574	0.00312934841426431	0.0120675130738806	0.00472706153937739	0.00205036035222581	0.0144029911880313	0.0188969359916868	0.00642591240415161	0.00559169145574319	0.00590976345583024	0.00813699075411405	0.00310024132990292	0.00537243382988718	0.0150150545252556	0.00540632622363949	0.00127001521816662	0.00887607659333461	0.0123898696385356	0.000503733536591574	0.0046276798996702	0.015484984055275	0.0158304220586563	0.00632430012040517	0.00758448042594375	0.00676786825982886	0.0031719501273831	0.0165010734698478	0.0184341892824374	0.0102015138805312	0.0354591898042639	0.0103140187566236	0.00408522724903791
A549_G1_2C_2	0.00481568698555044	0.0100637635600458	0.00567266632647598	0.0118258549069736	0.00187471656539236	0.00957886800935095	0.00513686144202256	0.00694940106134147	0.0059574105402688	0.0106782912043796	0.00285577672187132	0.00640383644523023	0.0111160257054383	0.0162301415959472	0.015685802562173	0.014479914612999	0.0097727177790352	0.00722243607982659	0.0061824827519485	0.00494761647221825	0.0100887407749685	0.0114962692412808	0.00751785417390053	0.00585975969296535	0.0113062769329488	0.0101647877647461	0.011288673011905	0.00687570412291456	0.00380271388695982	0.0140854440379286	0	0.0047529481745188	0.00527628543040682	0.00212293376957826	0.00524553845845924	0.00268315175533851	0.0195121957401629	0.0148808753384802	0.0129189368149345	0.0106900872649372	0.0160315686836696	0.00517700780901202	0.00678907169607197	0.0125915800914251	0.0137171147495994	0.00555756079552721	0.0143975907985079	0.0080127803026935	0.0118423189024961	0.0131539844432603	0.0103370114051156	0.00674642041104055	0.00474133796986665	0.00909133655083993	0.0127920745039779	0.0053571946935613	0.00194063470663085	0.0204435212070148	0.00824012724376077	0.0114428060999987	0.00299402216971946	0.0131508792477144	0.0131000951520686	0.000413040935478644	0.00817278242729737	0.00786356916625951	0.0143623510671911	0.0163259458340998	0.0068081164680783	0.0143331834659291	0.0123859115759555	0.00348383969760461	0.00872360461305147	0.013223864018098	0.00786344117189341	0.00178574448479294	0.0142035106876622	0.0166982706306731	0.0295667321630923	0.029221136895938	0.0203925295715791	0.00665813547223669	0.00737632195886909	0.0154657898690733	0.00498866109736286	0.00524113142477724	0.00674002965825526	0.0213825194767937	0.00534053999405691	0.0103331515277641
A549_G1_2C_3	0.00672652459453386	0.0148022265975463	0.00158187393465361	0.00790038620568016	0.00288101595166374	0.00560872394266023	0.00362890165206616	0.00230118327888032	0.00347598562849517	0.00674899257333341	0.00257633317250209	0.00272714141672326	0.00651803446646872	0.0119740312303296	0.0203181011610178	0.0190973501621334	0.0145129663850087	0.00436062317187428	0.00299546933513869	0.00267438948060579	0.00558999267540771	0.00707141327237619	0.0122699602499177	0.00179096341368512	0.00659291031777407	0.00541203274785906	0.00676868604724497	0.00221448660658929	0.00328464188875107	0.00935042999298111	0.0047529481745188	0	0.00940154531614875	0.00278836662597299	0.00414542873559427	0.0020758017175044	0.0147600458983178	0.0101331334934436	0.00818431701482637	0.0059896904167354	0.0112816319585279	0.00202618738786596	0.00706059797324022	0.00786979616227738	0.00903357671063234	0.00173203578363453	0.0101344950595458	0.00913536920045398	0.00727589070439806	0.00894877458423517	0.00664117797276513	0.00244636514973635	0.00816925071728512	0.0136982999371728	0.00844941736832754	0.000882419028993734	0.00468466375942682	0.0157256347639378	0.0119621244653914	0.00685360784911316	0.00348249353995177	0.00866762758517856	0.00849853213879795	0.00509182581930379	0.0107399549295009	0.00315137490591875	0.00997500450309071	0.0118548428308232	0.00323961920087664	0.00965784730264142	0.00801105253353823	0.00648373495249905	0.00406088424189621	0.00854191116499841	0.00513290991450084	0.0030405372306308	0.00945540083895247	0.0120522099613186	0.0248297424534006	0.0245409583511026	0.0156462528664629	0.00229711354987823	0.00262534828047778	0.0107655714456833	0.00819038203512559	0.00952038710205758	0.00423545670930169	0.0261297353354428	0.0035580761770537	0.00575995734477635
A549_G1_2D_1	0.00427409294624611	0.00652774066354665	0.0106561401149964	0.0146460731050921	0.00684543846659265	0.0147165058506958	0.0104114214332592	0.0112038362750075	0.0112223547779064	0.0158398086908928	0.00686994080428503	0.00994965599092672	0.0149560234274425	0.0213010379371329	0.0111911415097126	0.00995442432069722	0.00717621643162321	0.01248651491436	0.0113886830077319	0.00823466144413166	0.0149826123630193	0.0164498373458328	0.00482423189844315	0.0108625335023452	0.0159114380232332	0.0145798925940869	0.0149751618385369	0.0116153074417305	0.00680754959376814	0.0182111548053502	0.00527628543040682	0.00940154531614875	0	0.00726664016641005	0.0104969077090174	0.00756725293529554	0.023744955434381	0.0190846525252609	0.0170729960092988	0.0147919548776473	0.0203926476913059	0.0088721125925733	0.00670549223847859	0.0166949841801004	0.018372008376751	0.0094775358024636	0.0194589839314001	0.0062958703424128	0.0166765318313619	0.0162250719583538	0.0130786461630636	0.0117090890482485	0.00779662695487824	0.00775428296240254	0.0178033327954915	0.0101821048838757	0.00695030858222027	0.0249586584111314	0.00307122336534829	0.0152464629047961	0.00616721780511071	0.0180641584990096	0.0168450998632854	0.00486465632070883	0.0112222584702397	0.0125194134681123	0.0193504766707702	0.0212526406158032	0.0101552505987407	0.0190014153091214	0.0173759070129977	0.00322464343132292	0.0128479082178596	0.0171673747796235	0.0102139491712172	0.0069070661955408	0.018424524378519	0.0214112684034075	0.0335135920254236	0.0338214156074221	0.0245005644695292	0.0106561596463535	0.0119169606190535	0.0200686889305093	0.00221920273377455	0.000492046270126395	0.0120139300860608	0.01792503415746	0.00803848111919	0.0141770003623528
A549_G1_2D_2	0.00577640647724017	0.012151891019123	0.00355305274552684	0.0104014720571505	0.000556500026693287	0.00748045613991862	0.00336189344123185	0.0050759600041441	0.00400865632656304	0.00859127444384255	0.00198992574915112	0.00495208934579631	0.00929347721876909	0.0141191995093243	0.0178072867499404	0.0166023486770744	0.0117702232881327	0.00526003928221864	0.0041221699288684	0.00388836127145644	0.00796943410432551	0.00937344723512557	0.00957951321554889	0.00373788873019831	0.00923254960502972	0.00815267163790817	0.00952220226051708	0.00480340317517764	0.00330704462748695	0.01212419701731	0.00212293376957826	0.00278836662597299	0.00726664016641005	0	0.00362182297541679	0.000814741173914476	0.0174933570345302	0.0128908364952734	0.0109595101733841	0.00877747422146866	0.0139941000959223	0.00379770294625193	0.00710628127287567	0.0106519042452127	0.0116241636840528	0.0039767834615603	0.0122839623603836	0.00877997992818592	0.00972658866427413	0.0115880418931612	0.00900780418503147	0.00462618949097388	0.00558222105893213	0.0109109405344731	0.0106715469930267	0.00328175102043909	0.00201957471642866	0.0183623146464373	0.0101183527291299	0.00962749194987349	0.00280049443952825	0.0110286077008195	0.0112774810864949	0.00251605937207058	0.00854229838024061	0.00580423759907265	0.0122408874339303	0.0142032142245503	0.0054261571996882	0.0122364479485305	0.0102639271771388	0.00489209643246048	0.00684562807734936	0.0113300549719561	0.00689684180172305	0.000359694024465626	0.0122131345977467	0.0145910603497413	0.0275932029188917	0.0271194508451419	0.0184019858587255	0.00493180795354251	0.00536478604368127	0.0133780134346814	0.00658344560316805	0.00728387387466671	0.00483409821412175	0.0233947666712452	0.00456668950731953	0.00852696692454189
A549_G1_2D_3	0.00939455640249077	0.0143386151409081	0.00325826425625076	0.0117046248601053	0.00417512635498713	0.0052564819122299	0.000540692538404049	0.00587735190623682	0.00145209500058304	0.00616614544326094	0.00533366321474236	0.00686047372466267	0.00961614354634332	0.0117586525737188	0.0202488176281505	0.0190964337277611	0.0135536284368691	0.00241631722310209	0.00223976748751255	0.00659730134837837	0.00651558606479752	0.00758556008923041	0.0117173116881398	0.00324045767835349	0.00828706052320042	0.00775651098630819	0.0100113542771238	0.00463552841150915	0.0065900708388586	0.0116772905341442	0.00524553845845924	0.00414542873559427	0.0104969077090174	0.00362182297541679	0	0.00390069050412929	0.0165444193582265	0.0122598353370712	0.010592288311357	0.00880498852466148	0.0130405120652674	0.00610601384083339	0.0105380868521817	0.010398329240339	0.0103283755046864	0.00587736748186844	0.010011273398816	0.0123433701195435	0.00821298603699723	0.0124888734688078	0.0106092992924145	0.00381560827347814	0.00574677404853283	0.0121920366835919	0.00862166972136386	0.00374713206409664	0.00363599345947007	0.0169618244872087	0.0134850729000466	0.00994528925357164	0.00629004458922171	0.00921283857799753	0.0114457026747942	0.00564961601865069	0.00724821942669993	0.00547334778900083	0.01016724253218	0.0121934123909117	0.0073698722824388	0.0108683509449252	0.0083010260067493	0.00847070076079122	0.00726510743708578	0.0112269080275706	0.00927550983209574	0.00393343851646958	0.0116146358627955	0.0130016272277027	0.0267172395505434	0.0254007621981808	0.0175847357218057	0.00623039841619611	0.00546386660217023	0.0120565939312087	0.0101231169760086	0.0104168583856819	0.00182423049656931	0.0249966408758403	0.00744938944885862	0.00898293888416282
A549_G1_2E_1	0.00558823991064309	0.0127441553424151	0.00309367366657435	0.00958735623925558	0.000808447579107647	0.00716026487189632	0.00354465342376605	0.00432426055791012	0.00399065584221748	0.00829153230482198	0.00143839569951368	0.00413756542149504	0.00853270040588329	0.0137373330612363	0.0183169240333755	0.0171026137398093	0.0124373928299114	0.00518935106664449	0.00393651573746461	0.00312819128378103	0.00747608966386354	0.00891698636163691	0.0102003335694379	0.00329739852541926	0.00862839988771051	0.00748477667929319	0.0087464556162849	0.0042022300087686	0.00273264771563905	0.0114240966596365	0.00268315175533851	0.0020758017175044	0.00756725293529554	0.000814741173914476	0.00390069050412929	0	0.0168331272258337	0.012208781062351	0.0102577336505396	0.0080499363023642	0.013349165974316	0.00299000535052773	0.0066489712200041	0.00993923312754384	0.0110489129712709	0.00316329977725698	0.0118957812091433	0.00845078125304441	0.00921176122290668	0.0107823353243449	0.00819378646569748	0.00415725986643571	0.0063964628344292	0.0116480519900567	0.0102507439343717	0.00269267784734948	0.00283405437714672	0.0177666391735242	0.0103058841111232	0.00886493734973434	0.00239274083440579	0.0105547264932142	0.0105187810914648	0.0030353035188777	0.00931733917853091	0.00518348449403459	0.011808132116664	0.0137412648654599	0.00461305929763795	0.011667983773458	0.00982993249191433	0.00492587596762131	0.00610034461289531	0.0105967186521632	0.00611974703318462	0.000983571379214604	0.0115310591700667	0.0140446899174131	0.0269040589180768	0.026558306788404	0.017721723157623	0.00413783378775168	0.00469477481177377	0.0127931775959527	0.00664968934005481	0.0076337299175525	0.00483618276736758	0.0240551213030849	0.00385492483826915	0.00776032096109566
A549_G1_2E_2	0.0200241065766318	0.0295413191044061	0.0140916788079863	0.0104447119936613	0.0176400549722793	0.0115258589784131	0.0161452495267072	0.012635342890902	0.0150977343770395	0.0110294820247109	0.0170211654186192	0.0138133111757721	0.00885206163200668	0.00771730253362998	0.0348975976582215	0.0336646552610886	0.0292589044408493	0.0143088935139244	0.0143737869536922	0.0155223842038627	0.010029943461413	0.00913175686947442	0.0270262756201261	0.0139568870856299	0.00834616751255239	0.00934899583396612	0.00894045930919632	0.0127066129039477	0.0169404729198784	0.0055366793710088	0.0195121957401629	0.0147600458983178	0.023744955434381	0.0174933570345302	0.0165444193582265	0.0168331272258337	0	0.00466614015544398	0.00667505397608476	0.00895700079039905	0.00352563971495694	0.0148767658589392	0.0186681969005578	0.0070515611473535	0.00624526806986101	0.0142883199694336	0.00817101907184545	0.0207353547076072	0.00838091191562493	0.00886758547853364	0.0116807330842363	0.0130960734800321	0.0221982627750722	0.0283187408014265	0.00857897498249314	0.0142194535472939	0.0191488855313505	0.00237432677562055	0.0257596680114086	0.00859434583268559	0.0175956883045843	0.00774070428807961	0.00715264119131672	0.0198456892845628	0.0235634497283812	0.0116988822743038	0.00752532435170918	0.00616244324665576	0.0136639033777273	0.00576832581803653	0.00869956151318117	0.0205509347640345	0.0109182513515449	0.00664873451148078	0.014260906378391	0.0177794955000268	0.00533509706119992	0.00434563647573959	0.0101829783084315	0.0104577289361525	0.00117897537336957	0.0131063078415649	0.0121394414845608	0.00461529008070034	0.0220311037278771	0.0239637830882891	0.0148741353513615	0.040875788950021	0.0158386573428169	0.00960759968681546
A549_G1_2E_3	0.0154157035266611	0.0248914502519166	0.00957272113692232	0.0065094233235897	0.0130131176229588	0.00763160786277521	0.011817333862512	0.00797602140774485	0.010809880834497	0.00746632063535852	0.012358210862371	0.00916591203124087	0.00427417355548359	0.00673865441888708	0.0302341446522107	0.0290011852851714	0.0246439108742062	0.0101916442354023	0.0100343548680809	0.0108696953916706	0.00587543554931475	0.00542986810743636	0.0223891014800066	0.00945623967773889	0.00398201668634823	0.00474265226668037	0.00445570113964341	0.00814316014238028	0.0122823897478398	0.000927552375623658	0.0148808753384802	0.0101331334934436	0.0190846525252609	0.0128908364952734	0.0122598353370712	0.012208781062351	0.00466614015544398	0	0.00201235836640698	0.00429332096272575	0.00152291221856097	0.0102139634114344	0.0141934523221172	0.00240158943165384	0.00275950501252755	0.00962270561195279	0.00605788917681363	0.0163204705352654	0.0045482018546173	0.0052359294062687	0.0074587092368049	0.00862873864382208	0.0177841243511972	0.023766713751867	0.00551589519945538	0.00963659086030197	0.0146111398755761	0.00609218832805102	0.0211461092326917	0.004055840024105	0.0129311543258429	0.00464243233464563	0.00291431561313397	0.0152067333328203	0.0194402731234	0.00713606682619918	0.00529278103465972	0.00531518803837813	0.00903934923409073	0.00275271494390352	0.0054087588270254	0.0158966009063776	0.00625230869111672	0.00218282455350907	0.00980336149197304	0.0131661627837831	0.000677883873205504	0.00386403101045543	0.0147060572180635	0.0149106524154029	0.00551367445921833	0.00844063493840467	0.00752636302836752	0.00250668282685676	0.0173967859544406	0.0193001225402896	0.0107157421370531	0.0362562345786777	0.0112167366456698	0.00499577595999528
A549_G1_2F_1	0.0134172436310315	0.0229061203443077	0.00773646105408579	0.00508497433633755	0.0110580140073659	0.00640269137592327	0.0101212430674587	0.00598872481077973	0.00915870697067786	0.00651362524724282	0.0103603995464749	0.00715563508371024	0.00234518010857165	0.00739012226851666	0.0282261592467284	0.0269927723091747	0.0226889790850926	0.00868735590149252	0.0083526859313479	0.00885791026186182	0.00452524079064715	0.00456998892785854	0.0204165776145911	0.00763858481618329	0.00258684235838649	0.00287745431896787	0.00263373833726793	0.00627573442077863	0.0102701547928818	0.00116667234243092	0.0129189368149345	0.00818431701482637	0.0170729960092988	0.0109595101733841	0.010592288311357	0.0102577336505396	0.00667505397608476	0.00201235836640698	0	0.00228202672281163	0.00341028910612822	0.00820255571726367	0.0122601994553656	0.000420993062807351	0.00287140153219818	0.00761468280168828	0.00623361447307135	0.0144124849735501	0.00370770223051517	0.00419814465556903	0.00575980648063989	0.00685373717523128	0.015986032321667	0.0218595155193774	0.00516458276904797	0.00773675956786339	0.0127309297163191	0.00804185489654047	0.0191440178394969	0.00218703713374513	0.0109212739880215	0.00443445428741682	0.0017408505620155	0.0132368951587252	0.017828264086007	0.00528202559068387	0.00553058009093531	0.00623932086536539	0.00703852390981249	0.00327131955613428	0.00490094837873978	0.0138845310294312	0.00424840178290494	0.000953123159669149	0.00789898375057068	0.0112240547982318	0.00136428510483206	0.00525242098952487	0.016651455098834	0.0168932758206713	0.00748657376329005	0.00643271000620336	0.00560653272095303	0.00372987964321861	0.0153887835859946	0.0172900511510291	0.00916832091496217	0.0342936589857968	0.00921517394781672	0.00301734358248765
A549_G1_2F_2	0.0111747935741188	0.0206443717848703	0.00573816939981688	0.00421414644961165	0.00884207705089417	0.0054895952788487	0.00829983201955583	0.00374157966224141	0.00742777568374318	0.00599154437808301	0.00808939529421981	0.00488878602466828	0.00100583270142011	0.00857294675677854	0.0259453069103922	0.0247117267747345	0.0204601042085645	0.00719911421358818	0.00659654026538992	0.00658320887796039	0.00368740854832169	0.00447672556823442	0.0181690941774907	0.00567472344157099	0.00237650597894177	0.00130140322742912	0.00154634628744548	0.00425863998782479	0.00799071255217919	0.00343250982247856	0.0106900872649372	0.0059896904167354	0.0147919548776473	0.00877747422146866	0.00880498852466148	0.0080499363023642	0.00895700079039905	0.00429332096272575	0.00228202672281163	0	0.00564047920746708	0.00592079183373262	0.0101444275235722	0.00191697919138698	0.00426871370678959	0.00533405221781842	0.00706227467669109	0.0123316177390947	0.00386571842469251	0.00413862792358786	0.00427067616685255	0.00499018496237358	0.0139649525188888	0.0196868806256319	0.00558305447536543	0.0056287393445664	0.0106134015742906	0.0102632039686869	0.0168909244706595	0.00125837577231345	0.00863944510708989	0.00514088618519121	0.00264251304257054	0.0109975477421205	0.0160411741359796	0.00333596675113378	0.00649830753621624	0.00773283177871138	0.00480249085933354	0.0048456236686875	0.00518572368985848	0.0116067187263487	0.00197731332563976	0.00255499511334244	0.00587983068032112	0.00902578656031593	0.0036347647018033	0.00714631978083138	0.0188939049272132	0.0191326650678306	0.00975478789499558	0.00415243377878305	0.00350291972326051	0.00564574905601555	0.0131238805159679	0.0150083138628077	0.00759687928918206	0.032053266022618	0.0069710398203957	0.00104074882449477
A549_G1_2F_3	0.0168120027181538	0.0260796809852942	0.0105707252227806	0.0080219744880138	0.0141573101279832	0.00811185758135166	0.0126327927595952	0.00921397591143441	0.0115909744140816	0.00773480637235791	0.0136031529436878	0.0105282804021394	0.00573726502725112	0.00583458875436336	0.0315054976164963	0.0302755404646361	0.0257617058504291	0.010841000599032	0.0108573922882879	0.0122154825802682	0.00653310943446	0.00575326146048469	0.0235477655460478	0.0104338236732366	0.00482069553774243	0.00587537171021287	0.00595387970936683	0.00919761824708056	0.0136101229336327	0.00243612856543347	0.0160315686836696	0.0112816319585279	0.0203926476913059	0.0139941000959223	0.0130405120652674	0.013349165974316	0.00352563971495694	0.00152291221856097	0.00341028910612822	0.00564047920746708	0	0.0115289422273095	0.0156633517218536	0.00382396010786526	0.00283777983036406	0.0109160526673776	0.00555044069247176	0.0178046781716435	0.00494568256931477	0.00670030895855503	0.00897999559171261	0.0095711455208945	0.0186776408544658	0.0247993114524068	0.00545373422637807	0.0107149894982906	0.0156282996420903	0.00463220284600354	0.0225304999242015	0.00553993609714531	0.0142270873753134	0.00456620632146047	0.00443349903683955	0.0163728280635596	0.0201123707021373	0.00819192973489767	0.00480010298432068	0.00428580013197651	0.0104348226819405	0.0024923134879753	0.00547368717826776	0.0172277030328308	0.00754812611905602	0.00370230302541293	0.0112868890539242	0.0142863466207154	0.0020599766207082	0.00257484313284705	0.0137050989822016	0.0134937861189525	0.00454591578301804	0.00973830385770712	0.00865654423232395	0.00161731210129173	0.0187616029563417	0.020590227850401	0.0113967235903393	0.03738184181689	0.0126082056128252	0.00642757798020901
A549_G2_2A_1	0.00547199623894341	0.0148232270169402	0.00349928022537313	0.00667279530771598	0.00357645667439785	0.00717931793307736	0.00560788911387845	0.00244885635431093	0.00550157275497536	0.00828607219357613	0.00233933785704435	0.00122736149638102	0.00614374141219735	0.0131270192990371	0.0200306148025743	0.0187960920227571	0.01478238748637	0.00633902685266048	0.0049864291614561	0.000816999787774204	0.00670870071181962	0.00820031934288205	0.0124221233984098	0.00368397405629698	0.00720558086964401	0.00578042309906317	0.00623482191751258	0.00346874189277696	0.00208559853439045	0.00934532343507441	0.00517700780901202	0.00202618738786596	0.0088721125925733	0.00379770294625193	0.00610601384083339	0.00299000535052773	0.0148767658589392	0.0102139634114344	0.00820255571726367	0.00592079183373262	0.0115289422273095	0	0.00526354426965972	0.00782793842262949	0.00965271245886291	0.000668802617470848	0.0113215136283346	0.00743099771921293	0.00820337597887735	0.00797780483530622	0.00523004199154781	0.00410395832753441	0.00937253042074031	0.0142525373593289	0.00961144353274408	0.00276272106243444	0.00581227530335739	0.0161173120726474	0.0110763854300185	0.00645173214232733	0.00272520472340361	0.00966324187844156	0.00809163587933002	0.00539951951222309	0.0122812493337761	0.00407394582328126	0.0110454671321277	0.0127859271272245	0.0016498661233812	0.010282405306544	0.00915591655714375	0.00570067894905773	0.00398108472288762	0.00833611456336464	0.00321898372363886	0.00388008093631945	0.00955313204213964	0.0126961415090802	0.0247319101102256	0.0249906824422046	0.0156519962264733	0.00179691968210315	0.0033833405840515	0.0112917365310954	0.00727546531152467	0.0090896242515717	0.00625049584323615	0.0262953000500314	0.00162814350619195	0.00535547557597327
