	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_2	0.00536681707495912	0.00360372255609119	0.00342545602370002	0.00215046633420282	0.000368509188990932	0.0130765511398337	0.00536192382558602	0.00492009915678506	1.57593252114349e-05	0.00374487630465243	0.00827382630854707	0.00185766344887361	0.0169299480216645	0.00279967571136653	0.00100139939588602	0.0060690127263138	0.000676932923935149	0.00353846948431374	0.0128283606859151	0.00757643035599501	0.00444186137640243	0.0068020549215026	0.00828091488686266	0.00479166761869793	0.000920914761776378	0.021110955138154	0	0.00918892700591735	0.00129356096399276	0.00163631942408271	0.00552101853817611	0.00560563453238659	0.00325718729691568	0.0012240815711281	0.00393717861197951	0.00623852261169066	0.00488104903515684	0.00279377620129481	0.00293978222608392	0.00413687951483149	0.00788528668672142	0.0148117978874328	0.0178443247267822	0.0122869368966223	0.0116116611358242	0.00871056782294045	0.00597575299012088	0.0105507307525754	0.0113328877550697	0.000378199776789508	0.0142519242007783	0.00284102443936617	0.00248100978436988	0.00323133358696588	0.00274434846473255	0.00131500091824686	0.00455104368802534	0.00310738689787036	0.000733999304218434	0.00424304784466935	0.0185961719194886	0.00775860737666804	0.00520363871231007	0.00904207507237743	0.0011262836109628	0.0140198918166574	0.0124146439465957	0.000960589270694141	0.0154607998038156	0.00959541799406835	0.0171233175369328	0.000537187580426114	0.000341024725776254	0.00545286189252451	0.000986726982397879	0.00432013804829639	0.000906268772767581	0.00362539013234033	0.0127048785395081	0.00530567118314015	0.00833040363605096	0.000773244691541997	0.0157129736320263	0.00132420171230942	0.0124912778965456	0.0161284097742715	0.0194019394642998	0.0209230815197586
A549_G1_2B_3	0.00382217740587305	0.00558527061181304	0.0126142413778798	0.0113393133621548	0.00955742463543279	0.00388779188643001	0.0145505952493889	0.00426889692519081	0.00920468585467425	0.0054441177209152	0.0009151256322093	0.00733130829392879	0.00774145418041758	0.00638931007570717	0.0101902929180525	0.00311997658208356	0.00986583801330883	0.00565052324288245	0.00363958772636869	0.00161253687269074	0.0047471349645439	0.00238692552140253	0.00090803688207199	0.00439732868058468	0.0082680372466087	0.0302977983880814	0.00918892700591735	0	0.00789539958347916	0.0108251883216077	0.0147096795169684	0.00358335855367645	0.00593180321043928	0.0104129667566566	0.0131259362330318	0.00295046496142021	0.00430794712436779	0.00639520951596001	0.00624920515249268	0.0133256258502297	0.00130367416755384	0.00562314590775521	0.0086559084098539	0.00309813545750832	0.00242282690401603	0.000478372907840546	0.00321323719224754	0.00136185110903256	0.00214404086785316	0.00956711490750634	0.00506323541961636	0.00634796183078675	0.00670797190326822	0.00595765669029555	0.00644463665842397	0.00787396009286002	0.0137397657900887	0.00608160221526161	0.00845494807856379	0.00494594816132187	0.00940782353690572	0.00143035616835978	0.00398535650564091	0.000146856307994378	0.0103151724977125	0.00483118839533761	0.00322584904958252	0.0101494842855648	0.00627219309775038	0.000406503840538753	0.00793483962430365	0.00865175468448781	0.0088479121858798	0.0146415273661428	0.00820222660012255	0.0135088737987223	0.0100951657575493	0.0128141648540199	0.0035160989132452	0.00388332359444864	0.0175188530817869	0.00996214641907847	0.00652438527482238	0.00786475949685653	0.00330248697727743	0.00693985257043153	0.0102136680906041	0.0117349673935366
A549_G1_2C_1	0.00407326620277699	0.00231016543285023	0.00471900954935715	0.00344402388859854	0.00166206987077762	0.0117830615197244	0.00665546837951105	0.00362654642852486	0.00130932027944496	0.00245131957588002	0.00698029203592581	0.000564102968071082	0.0156365098218541	0.00150611669208878	0.00229495930146861	0.00477546514545855	0.00197049327361235	0.00224491218489451	0.0115348682307417	0.00628289138571945	0.00314830686595746	0.00550851126444502	0.00698738066430109	0.00349811439101777	0.000372646360571205	0.0224042997409667	0.00129356096399276	0.00789539958347916	0	0.00292987818060682	0.00681456220222633	0.00431208472830063	0.00196362928321419	0.00251764111592497	0.00523073010104281	0.00494497589387534	0.00358749615343844	0.00150021717022928	0.00164622349413821	0.00543043014395103	0.00659174974114332	0.013518329699599	0.0165509007750491	0.010993438456659	0.0103181556153607	0.00741703672245497	0.0046822049458347	0.00925721496761949	0.0100393794357358	0.0016717604496735	0.0129584487897153	0.00154746550302169	0.00118745017893467	0.0019377755112677	0.00145078933690596	2.14399674544432e-05	0.00584459241710496	0.00181382853358815	0.000559561849252403	0.0029494926556504	0.0173027602727666	0.00646506958992134	0.00391008714071566	0.00774854649815099	0.00241984331986137	0.0127264134981012	0.0111211468935905	0.00225414923747778	0.0141673403568512	0.00830189386448346	0.0158298822846947	0.000756373570724352	0.000952536387876662	0.00674640594064876	0.000306834121110918	0.0056136878560826	0.00219982881854717	0.00491894289086049	0.0114113846952675	0.00401212004597995	0.00962392777173768	0.002066804919394	0.0144195176879803	3.06407665512986e-05	0.0111977816831451	0.0148349597311559	0.0181085415963217	0.0196297113333374
A549_G1_2C_2	0.00700311457485627	0.00524003097193128	0.0017891401633871	0.000514147553440927	0.00126781050719958	0.0147127580062377	0.00372561600981095	0.00655639976677448	0.00162056011407807	0.00538118398052639	0.00991009785061217	0.00349397909165743	0.0185660832740554	0.00443598789772345	0.000634920398240554	0.00770530486458292	0.000959386878086417	0.00517477823432384	0.0144645715617905	0.00921270903023549	0.00607816505686467	0.00843834084556736	0.00991718635349642	0.00642796907957433	0.00255723281431835	0.0194748734029163	0.00163631942408271	0.0108251883216077	0.00292987818060682	0	0.0038847115765337	0.0072419302736521	0.00489349743047552	0.000412238146549713	0.00230086445459443	0.00787481336902106	0.00651734990592241	0.00443008841248835	0.00457609380975692	0.00250056610449653	0.00952156227287386	0.0164479746841327	0.0194804403976173	0.0139231562663429	0.0132478906137899	0.0103468346072761	0.00761204587378475	0.0121869750242917	0.0129691212489509	0.0012581199241654	0.0158881110891269	0.00447733645024874	0.00411732325598719	0.00486764384304417	0.00438066088271622	0.00295131808181889	0.00291473197438005	0.00474369773049294	0.00237031771507649	0.00587935272277304	0.0202322707438442	0.0093948842429713	0.0068399373753929	0.0106783380955359	0.000510036147405204	0.0156560827784962	0.0140508613440874	0.000675730531218206	0.0170969644372257	0.0112316744509854	0.0187594487311961	0.0021735063246222	0.00197734375731986	0.00381655456138812	0.00262304489914748	0.00268382536415998	0.000730051036450083	0.00198907490117832	0.0143410913830815	0.00694196912254235	0.00669411658401787	0.000863075121001417	0.0173491334045085	0.00296051885293622	0.0141274941012966	0.0177645613741388	0.0210380194862637	0.0225591239345835
A549_G1_2C_3	0.0108877207701822	0.00912467650736628	0.00209557657925096	0.0033705664120796	0.00515251307349636	0.0185970903534578	0.000159096383022677	0.0104410167470583	0.0055052593834348	0.00926582668445784	0.0137946202893893	0.00737865508094913	0.0224502163007319	0.0083206485074273	0.00451962801756652	0.0115898929847823	0.00484409204517361	0.0090594250600412	0.0183489153158453	0.0130972537099723	0.00996279296810093	0.0123229086319786	0.0138017085592501	0.010312589057844	0.0064419216586774	0.0155905778654373	0.00552101853817611	0.0147096795169684	0.00681456220222633	0.0038847115765337	0	0.0111265304755988	0.00877814968276418	0.00429694728059842	0.00158385214237341	0.0117593969202188	0.0104019678026063	0.00831474912619785	0.00846075192184603	0.00138415023998953	0.0134060972701311	0.02033222244535	0.0233645199857841	0.0178075243043776	0.0171322877872512	0.0142313424265262	0.0114966364735956	0.0160714153920847	0.0168535300776412	0.00514282257619926	0.0197723870666587	0.0083619963285093	0.00800198934372694	0.00875229658309765	0.00826532246374176	0.00683600181426577	0.000969983496307017	0.00862835278318126	0.00625500883366222	0.00976398499115859	0.0241163046231672	0.0132794232437414	0.010724547574619	0.0145628344622763	0.00439474463304629	0.0195403701915771	0.0179352237283069	0.00456043785804139	0.0209811783865905	0.0151161510175144	0.0226435706536104	0.00605819973341108	0.00586203934198365	6.8157372431839e-05	0.00650773291971634	0.00120089065192001	0.00461475796691904	0.00189564187040869	0.0182254407479577	0.0108265768269033	0.00280943087886027	0.00474778104640933	0.0212333338961647	0.00684520246088771	0.0180118530708276	0.0216487393046939	0.0249220026044727	0.0264430062147964
A549_G1_2D_1	0.000238820025591386	0.00200192642297322	0.00903102877147378	0.00775606753908009	0.00597413931935598	0.00747111297633518	0.0109674409913724	0.000685542133310434	0.00562139368014712	0.00186077218254963	0.00266823606449722	0.00374798501651628	0.0113246994688355	0.00280597454733779	0.00660702070233353	0.000463383830890431	0.00628255895386557	0.00206717969520466	0.00722291237677283	0.00197082577055447	0.00116378351092717	0.00119643670596704	0.00267532479863625	0.000813974727559411	0.00468472840103185	0.0267154701122949	0.00560563453238659	0.00358335855367645	0.00431208472830063	0.0072419302736521	0.0111265304755988	0	0.00234846255121696	0.00682969939303285	0.00954273812013682	0.000632895993776549	0.000724592583101605	0.00281187405725696	0.00266586799596087	0.00974243357386972	0.00227968821095955	0.00920643763960825	0.0122391300378838	0.00668146732116718	0.00600616670031241	0.00310498755807752	0.000370122890845738	0.00494520098567566	0.00572738359483156	0.00598382978434662	0.00864653747794473	0.00276462581668974	0.00312464026514212	0.00237431630671028	0.00286130178679944	0.00429064490271602	0.0101565859409363	0.00249826317699793	0.00487164238090301	0.00136259826811937	0.012991024075713	0.00215300634846003	0.000402000011474778	0.00343650289557378	0.00673190298758367	0.0084144944947139	0.00680917928027139	0.0065662111943299	0.00985547183976099	0.00398986030528538	0.0115180800908668	0.00506845239778864	0.0052646133972859	0.0110583760820925	0.00461891666744373	0.00992568696742722	0.00651189150751807	0.00923095783117628	0.00709942527561387	0.000299966538408691	0.0139358067195498	0.00637886936306005	0.0101076586740721	0.00428144416332982	0.0068858162077744	0.0105231168070537	0.0137968443883265	0.015318093298378
A549_G1_2D_2	0.00210964294896135	0.000346536711026773	0.00668261677845507	0.00540764014109659	0.00362569493483033	0.00981951366784269	0.00861905757361162	0.00166292137603591	0.00327294656193951	0.000487691131080217	0.00501668735095521	0.00139952686843851	0.0136730312450224	0.000457513074141259	0.00425858174370137	0.00281184528653688	0.00393411712992454	0.000281283344666976	0.00957131664095202	0.00431928116000653	0.00118468019882852	0.00354489569008739	0.00502377603917011	0.00153448887332912	0.00233627503380098	0.0243675495294343	0.00325718729691568	0.00593180321043928	0.00196362928321419	0.00489349743047552	0.00877814968276418	0.00234846255121696	0	0.00448126250260715	0.00719433307162649	0.00298135695841963	0.00162387095707566	0.00046341260027811	0.000317406155318022	0.00739403135373984	0.00462814188458374	0.0115548104271415	0.0145874417438678	0.0090298790160906	0.00835458696591519	0.00545343585691322	0.00271858459605805	0.00729363315537103	0.00807580717314049	0.00363538547787036	0.0109949198283078	0.000416164231665994	0.000776179750272012	2.58538044483853e-05	0.000512840467648461	0.00194218934515158	0.00780818979821071	0.000149800940193268	0.00252319014346536	0.000985865411831278	0.0153393182081162	0.00450146074533799	0.00194646319733292	0.00578494871155422	0.0043834651786331	0.0107628806519261	0.0091575892673246	0.00421777186563116	0.0122038328741592	0.00633830156318146	0.0138664077417645	0.00272000141314398	0.00291616372576861	0.00870999415958467	0.00227046291638362	0.00757728740121124	0.00416345169058672	0.00688254849953502	0.00944783127832553	0.0020484965294194	0.011587479202753	0.0040304283712835	0.0124560149481061	0.00193298855774302	0.00923422515669693	0.0128714650023464	0.0161451186127709	0.0176663269068633
A549_G1_2D_3	0.00659088320833145	0.00482779653899575	0.0022013777332214	0.000926385630224744	0.000855572519542564	0.0143005508558791	0.00413785190051033	0.00614416753657994	0.00120832225457911	0.00496894975933859	0.00949787354518351	0.00308174252473685	0.0181538948560831	0.00402375237059953	0.000222682272277964	0.00729307497479765	0.000547148808477477	0.0047625437054871	0.0140523633568257	0.00880048280288447	0.00566593196729787	0.00802611265284532	0.00950496206834696	0.00601573661196525	0.00214499547213589	0.019887055161202	0.0012240815711281	0.0104129667566566	0.00251764111592497	0.000412238146549713	0.00429694728059842	0.00682969939303285	0.00448126250260715	0	0.00271310168726281	0.00746258385754923	0.00610511760300929	0.00401785287804489	0.00416385845960253	0.00291280318479886	0.00910933687892228	0.0160357754203041	0.0190682570766523	0.0135109458244447	0.0128356775042314	0.00993461157880811	0.00719981577947826	0.0117747579974837	0.0125569070776743	0.000845881933587123	0.0154759091825556	0.00406510097475594	0.00370508734788254	0.00445540887966584	0.00396842528728416	0.00253908103436536	0.00332696870154994	0.00433146259963043	0.00195808024906573	0.00546711929581816	0.019820091801702	0.00898265850377658	0.00642770568654132	0.0102661160740793	9.77980079298604e-05	0.0152438798040882	0.0136386514219508	0.00026349241097108	0.0166847683540187	0.0108194541830149	0.0183472613702344	0.00176126873936827	0.00156510606451358	0.00422879034630876	0.0022108076030316	0.00309606229440345	0.000317812923915396	0.00240131234840812	0.01392888266025	0.00652973763432857	0.00710634777634679	0.000450837031505289	0.0169369385911106	0.00254828181291104	0.0137152844933858	0.0173523686941171	0.0206258454253305	0.0221469596204096
A549_G1_2E_1	0.00930392566262831	0.0075408630825176	0.000511725038926458	0.00178671765175039	0.00356867126357241	0.0170134168527889	0.00142475588661449	0.00885721666522992	0.00392141937357232	0.00768201459641435	0.0122108630853455	0.00579482698358046	0.0208666290371196	0.00673682789772054	0.00293578332957321	0.010006106153778	0.00326024877629454	0.00747561102481442	0.0167652368441432	0.0115134865372994	0.00837898781172542	0.0107391310382192	0.0122179514593638	0.00872878758776979	0.00485808710964426	0.017174280520851	0.00393717861197951	0.0131259362330318	0.00523073010104281	0.00230086445459443	0.00158385214237341	0.00954273812013682	0.00719433307162649	0.00271310168726281	0	0.010175612171026	0.00881816729669088	0.00673092846645853	0.00687693251147249	0.000199702057739547	0.011822334444039	0.0187485856706684	0.0217809556888911	0.0162238352329645	0.0155485859652877	0.0126475917470797	0.00991284851116004	0.014487694589576	0.015269823143812	0.00355898071878762	0.0181887380654297	0.00677817607044899	0.00641816608879678	0.00716847973968634	0.00668150138652272	0.00525216985868499	0.000613868980102827	0.00704453483672354	0.00467117311585996	0.00818017780146867	0.0225327599317492	0.011695658621754	0.00914075062381329	0.012979088880265	0.00281089943045638	0.0179567162285159	0.0163515371268617	0.00297659334202947	0.0193975562347324	0.0135324142228349	0.0210599881667315	0.00447436282752876	0.00427820129549428	0.00151569482701107	0.00492389879160979	0.000382961748558749	0.0030309136827343	0.000311790059821099	0.0166417598292803	0.00924278102509681	0.00439327610376216	0.00316393734390794	0.0196497175565003	0.00526137056795506	0.0164281679605117	0.0200651326993706	0.0233384796477443	0.0248595263314311
A549_G1_2E_2	0.000871715972339319	0.00263482122135512	0.00966390503946286	0.00838894881972324	0.00660702638141875	0.00683822860633835	0.0116003082508067	0.00131843792214377	0.00625428171719642	0.00249366712471091	0.0020353413037902	0.00438087729162632	0.0106918310688763	0.00343886835493814	0.00723990587464362	0.000169512181051367	0.00691544511751868	0.00270007442406809	0.00659002721162068	0.0013379303753004	0.00179667903071337	0.000563540865158886	0.00204243004553747	0.00144687045440733	0.00531761875490262	0.0273482020190242	0.00623852261169066	0.00295046496142021	0.00494497589387534	0.00787481336902106	0.0117593969202188	0.000632895993776549	0.00298135695841963	0.00746258385754923	0.010175612171026	0	0.00135748835385764	0.00344476785653109	0.00329876199725693	0.0103753067276736	0.00164679306941371	0.00857355961762352	0.0116062664293843	0.00604858051916521	0.00537327804470289	0.00247209330746423	0.000262773124947285	0.00431230983863403	0.00509449423477557	0.00661671681882505	0.0080136572569434	0.00339751968238311	0.00375753359920082	0.00300721068257874	0.00349419551552664	0.00492353611308907	0.0107894571772371	0.00313115739833229	0.00550453230404025	0.00199549364551933	0.012358164695624	0.00152011109763008	0.00103489591104671	0.00280360909012924	0.00736478776568773	0.00778161340449633	0.00617629285226953	0.00719909649392212	0.00922259654691582	0.00335696735440387	0.0108852126720873	0.00570134185036567	0.00589750236345542	0.0116912428771668	0.00525180716921395	0.010558559282259	0.00714477697538462	0.00986383324691823	0.0064665397253341	0.000932862468693888	0.0145686569099472	0.00701175523740284	0.00947478449382362	0.00491433539286403	0.0062529300077842	0.0098902445234561	0.0131639898294215	0.0146852486585966
A549_G1_2E_3	0.000485772587526923	0.00127733450315981	0.00830645558999096	0.00703148906785293	0.00524955485692688	0.00819568961869562	0.0102428774415312	3.90504577260213e-05	0.00489680822575454	0.00113618014778483	0.00339282629540012	0.00302339537017141	0.0120492564699052	0.0020813834784453	0.00588243818044092	0.00118797627095207	0.00555797541131198	0.00134258783186535	0.00794749001696244	0.00269541697371804	0.000439191060387494	0.00192102869222268	0.00339991501835632	8.93821630724841e-05	0.00396014062419438	0.0259910559855927	0.00488104903515684	0.00430794712436779	0.00358749615343844	0.00651734990592241	0.0104019678026063	0.000724592583101605	0.00162387095707566	0.00610511760300929	0.00881816729669088	0.00135748835385764	0	0.00208728299579593	0.00194127675464864	0.00901786370715329	0.0030042790148191	0.0099310064028915	0.0129636812312453	0.00740604702612351	0.00673074876538567	0.00382957705106935	0.00109471536867807	0.00566978627695964	0.00645196656464074	0.00525924535005714	0.00937110895608848	0.00204003469586417	0.00240004962609968	0.00164972473934384	0.00213671078876501	0.00356605628414662	0.00943201812365686	0.00177367174284871	0.00414705503134622	0.000638005910638089	0.0137155701632521	0.0028775973221501	0.000322592605257557	0.00416109176210865	0.00600732087298227	0.00913906704975257	0.00753375851203063	0.00584162854108809	0.0105800372498795	0.00471444799842281	0.0122426359004894	0.00434386551763131	0.00454002700487775	0.0103338130318669	0.00389432874447055	0.00920111799667675	0.0057873086807718	0.00850638555499196	0.0078240034002386	0.000424626077814071	0.0132112616664572	0.00565428611781115	0.0108322227215613	0.00355685552606909	0.00761039515149634	0.0112476785367584	0.0145213846724383	0.0160426216906754
A549_G1_2F_1	0.00257305464982023	0.000809949264708149	0.00621921104131474	0.00494423195806381	0.00316228423012573	0.0102829094869276	0.00815565657316761	0.0021263333905152	0.00280953548211414	0.000951103654415956	0.00548009539098939	0.000936114484924727	0.0141364116709591	5.89952654566941e-06	0.00379517181475192	0.00327525636047072	0.00347070678674734	0.000744695910020245	0.0100347132806139	0.00478269033460524	0.00164809247565228	0.00400830593480302	0.00548718406684787	0.00199790096574814	0.00187286315732057	0.0239042325315141	0.00279377620129481	0.00639520951596001	0.00150021717022928	0.00443008841248835	0.00831474912619785	0.00281187405725696	0.00046341260027811	0.00401785287804489	0.00673092846645853	0.00344476785653109	0.00208728299579593	0	0.000146006452593384	0.00693062721366129	0.00509155057670019	0.0120181999319288	0.0150508177837569	0.00949327737423487	0.00881798732981457	0.00591684310394191	0.00318199576268076	0.00775703636244053	0.00853920832057457	0.00317197478398363	0.0114583114808142	4.72483718710721e-05	0.000312767190193034	0.000437558795025748	4.94278726692653e-05	0.0014787772200354	0.00734478666447503	0.000313611667869376	0.00205977840282749	0.00144927777543603	0.0158026904303065	0.00496486963922135	0.00240987502043207	0.00624835531424372	0.00392005541837242	0.0112262731636798	0.00962098722896681	0.00375436188269675	0.0126672197575261	0.00680170700862644	0.0143297872636491	0.00225658982798108	0.00245275230831026	0.00824659341183803	0.00180705099474324	0.00711388369946786	0.00370004163660972	0.00641914319442087	0.00991122831856811	0.0025119082771009	0.0111240878507049	0.00356701814746524	0.0129194007747209	0.00146957642741128	0.00969762287778369	0.0133348490413755	0.0166084865315711	0.0181296861032152
A549_G1_2F_2	0.00242704852318379	0.000663942840152192	0.00636521543450204	0.00509023710077725	0.0033082901378592	0.0101369084917321	0.00830165950602566	0.00198032715767944	0.00295554150218272	0.000805097241783832	0.005334090465875	0.00108212088473898	0.0139904155893957	0.00014010692596537	0.00394117748852963	0.00312925044299334	0.00361671258565868	0.00059868948061862	0.00988871202277286	0.00463668504048704	0.00150208615223937	0.0038623002907261	0.00534117914575019	0.00185189470623014	0.00201886941289442	0.0240502092582218	0.00293978222608392	0.00624920515249268	0.00164622349413821	0.00457609380975692	0.00846075192184603	0.00266586799596087	0.000317406155318022	0.00416385845960253	0.00687693251147249	0.00329876199725693	0.00194127675464864	0.000146006452593384	0	0.00707663111544049	0.00494554543971017	0.0118722009548708	0.0149048230992193	0.00934727556599692	0.00867198487846013	0.00577083843591043	0.00303598981442684	0.0076110329977222	0.0083932056177384	0.00331798068845131	0.0113123118178206	9.87580807877028e-05	0.000458773635256205	0.000291552349131322	0.000195434324194654	0.00162478354739532	0.00749079025605107	0.000167605217954749	0.00220578461867657	0.00130327142140074	0.0156566969610321	0.00481886443656908	0.00226386885257257	0.00610235085472105	0.00406606104107333	0.011080273226122	0.00947498554776199	0.00390036757280465	0.0125212216171342	0.00665570292286961	0.0141837914701246	0.00240259599810921	0.00259875842885787	0.00839259626658903	0.00195305726344526	0.0072598874661798	0.00384604734820671	0.00656514745480237	0.00976522693247716	0.00236590213468528	0.011270087792779	0.0037130239103878	0.0127734029714502	0.00161558275626174	0.00955162127364172	0.0131888518081851	0.0164624944314795	0.0179836967764345
A549_G1_2F_3	0.00950362143998224	0.00774056099681635	0.000711427070645221	0.00198641945785198	0.00376837236785901	0.0172130980515919	0.00122505395261215	0.00905691302604128	0.00412112028543924	0.00788171235597151	0.012410554368135	0.00599452657690768	0.021066299739314	0.00693652663919637	0.00313548473475441	0.010205800956312	0.00345995003433954	0.00767530900968806	0.0169649186454448	0.0117131790087321	0.00857868476554075	0.0109388247478178	0.0124176427297103	0.00892848411103851	0.00505778742471152	0.016974598993016	0.00413687951483149	0.0133256258502297	0.00543043014395103	0.00250056610449653	0.00138415023998953	0.00974243357386972	0.00739403135373984	0.00291280318479886	0.000199702057739547	0.0103753067276736	0.00901786370715329	0.00693062721366129	0.00707663111544049	0	0.0120220263976628	0.0189482624084943	0.0219806235846443	0.0164235183177924	0.0157482705917332	0.0128472822499448	0.0101125434472294	0.0146873815054252	0.0154695083875278	0.00375868182811597	0.0183884162901171	0.0069778747716389	0.00661786513260432	0.00736817804855068	0.00688120018153867	0.00545186988534552	0.000414166940583899	0.00724423327253147	0.00487087355997386	0.00837987499219377	0.0227324254289729	0.0118953507894167	0.00934044661760157	0.0131787787728558	0.00301060088829988	0.018156395056137	0.0165512199127535	0.00317629472952524	0.0195972311922649	0.0137321030616012	0.0212596582855435	0.00467406340217877	0.00447790199473069	0.00131599291061965	0.00512359906003927	0.000183259696074436	0.00323061504633256	0.000511492106140909	0.0168414419270383	0.00944247688400532	0.00419357534872011	0.00336363864719592	0.0198493918058476	0.00546107058760663	0.0166278505658873	0.0202648057619552	0.0235381424832243	0.0250591838844929
A549_G2_2A_1	0.00251850774503125	0.00428160763197675	0.0113106337700981	0.010035692309535	0.00825378731343859	0.00519145657376437	0.013247010934995	0.00296522868278188	0.0079010456610785	0.00414045409942633	0.00038854870221105	0.00602765478545978	0.00904509540242102	0.00508565110481569	0.0088866610374594	0.00181630506831006	0.00856220329666878	0.00434686056595863	0.00494325344415366	0.000308862938429341	0.00344346844707836	0.00108325256503816	0.000395637453931793	0.00309366088043461	0.00696438998831636	0.0289945313497573	0.00788528668672142	0.00130367416755384	0.00659174974114332	0.00952156227287386	0.0134060972701311	0.00227968821095955	0.00462814188458374	0.00910933687892228	0.011822334444039	0.00164679306941371	0.0030042790148191	0.00509155057670019	0.00494554543971017	0.0120220263976628	0	0.00692680176619191	0.00995954199951985	0.00440180322169415	0.00372649683343649	0.000825301444915114	0.00190956589807192	0.00266552357342852	0.00344771156594421	0.00826347766604088	0.00636689443745731	0.00504430263905391	0.00540431468779932	0.00465399549230589	0.00514097798552757	0.00657031010577316	0.0124361713004563	0.00477794163899406	0.00715130216499387	0.0036422824237717	0.0107114502561859	0.00012668208528664	0.00268168734131348	0.00115681793931347	0.00901154173469403	0.00613484863572031	0.0045295163559728	0.00884585204289203	0.00757584492289496	0.00171017768200592	0.00923847929837548	0.00734811022189102	0.00754426920527727	0.0133379442307052	0.0068985788761071	0.0122052765226127	0.00879153303534363	0.0115105594908851	0.00481976512206288	0.00257965411675514	0.0162153111865217	0.00865851253407446	0.00782803542530878	0.00656110944779232	0.00460615400159599	0.00824349983074378	0.011517286850259	0.0130385694421649
A549_G2_2A_2	0.00944525019703974	0.0112082898283004	0.0182369230932442	0.0169620709596378	0.0151802774165591	0.0017353677321373	0.0201731493273102	0.00989195732509185	0.0148275559732444	0.0110671416869553	0.00653825940655666	0.0129542621425175	0.0021183416572251	0.0120123007109809	0.0158131133459029	0.00874306722630441	0.0154886752278693	0.0112735402366705	0.00198357285101042	0.00723565912692376	0.0103701812086285	0.00801003268245136	0.00653117076335724	0.0100203853693045	0.0138909509856279	0.035918763412305	0.0148117978874328	0.00562314590775521	0.013518329699599	0.0164479746841327	0.02033222244535	0.00920643763960825	0.0115548104271415	0.0160357754203041	0.0187485856706684	0.00857355961762352	0.0099310064028915	0.0120181999319288	0.0118722009548708	0.0189482624084943	0.00692680176619191	0	0.00303281596698684	0.00252502634226285	0.00320033475082715	0.00610151289556753	0.00883632557979314	0.00426130657888679	0.00347912018705519	0.0151899672053351	0.000559916252389345	0.0119709539991959	0.0123309504927644	0.0115806629923853	0.0120676252315255	0.0134968911342974	0.019362375131445	0.0117046040953385	0.0140778533935408	0.0105689882497941	0.00378475017081229	0.007053481621502	0.00960842486362687	0.00577000049675531	0.0159379863523788	0.000791965291282718	0.00239731256927189	0.0157723068479113	0.000649055471949621	0.00521664637011172	0.00231173106230308	0.0142746509782021	0.0144707993337784	0.0202640750833473	0.0138251432719224	0.0191314983983237	0.0157179911507087	0.0184368340823802	0.002107062047851	0.00950639473697183	0.0231411825658958	0.0155849786947297	0.000901251330855191	0.0134876909348279	0.00232067450120326	0.00131672525842103	0.00459061774288365	0.00611196776909765
