	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2C_3	0.0158685647448574	0.0277466463651124	0.0165264266544155	0.0151333651793924	0.00742733735114328	0.00989367435555322	0.013394641964905	0.00258547912705694	0.00264169520573039	0.020202628153783	0.0178488812585684	0.00354800881261843	0.0214104525549172	0.0142443098561469	0.0183413064937647	0.0256627576104875	0.0165931790047642	0.0243833351342296	0.024657553154766	0.0193656443207481	0.0325105294236302	0.0195374223086859	0.00478853023891506	0.0225896113963428	0.00520655944801134	0.00207529069482731	0.00398916452840032	0	0.00978272810791953	0.0147837679026032	0.00715122143506608	0.00996074119820653	0.0301142020471919	0.00768666590424138	0.0371091498952466	0.029488296928256	0.0105230787682329	0.0430404757137353	0.0270132440798351	0.0275302910012052	0.0285484001875824	0.0150458740197429	0.00849800874724473	0.0186384515264461	0.0135245847765426	0.003841831445706	0.0148874853599098	0.00651845375623974	0.0108312817834674	0.00416670558532106	0.00572342875006887	0.00350329010220115	0.00636854090540957	0.00983637280289778	0.00692650872141755	0.0203545294220963	0.00629109867678969	0.0214164225143167	0.0206629456106	0.0025204657422787	0.0291580578915897	0.028707672509313	0.0265207011055043	0.0296055225133061	0.0224256153678999	0.018546900101628	0.0137242330371559	0.00676658401285849	0.00808883660722452	0.00294416690449049	0.00409830541814491	0.0067153774199381	0.00546850467032859	0.00779699752339146	0.0618485312747046	0.0547988184814461	0.0219094936272847	0.0233178544848783	0.00482450791911356	0.0290034306957962	0.0310174554623033	0.0231349076412461	0.0240893334727415	0.0338940656444867	0.0283692990507432
A549_G1_2D_1	0.00812572349544923	0.0179737638099484	0.00674603933289723	0.00548778441711585	0.0067816671558368	0.0193708664473151	0.00373803827193147	0.00739763509479322	0.0121734392621047	0.0104239115075277	0.00817043407669236	0.00623720167182565	0.0119604309486431	0.00488427043920252	0.00856115528894561	0.0160568617587401	0.00688495374202954	0.0150589497492257	0.0151635399181857	0.00993613900671339	0.0227342949589345	0.00979249662096929	0.00647500538537219	0.0128082364312458	0.00773000459391617	0.00866978549939925	0.0117189341590333	0.00978272810791953	0	0.00552806975107733	0.0167089593859356	0.000792173915563222	0.0203496392669845	0.00232068418945716	0.0273393393057894	0.0198783838419658	0.00441413154195525	0.0333035749788351	0.0172931677617636	0.0181099316137516	0.0188181200708721	0.00749949335591037	0.00222970588934748	0.00895633445793504	0.0054556222856226	0.0116463736953043	0.00513437484801127	0.0161038343575313	0.0205704144046601	0.0139391566295047	0.0153352358498459	0.0119493165971936	0.0159631457383855	0.0196151754632291	0.00395603506208906	0.0105730314892175	0.0121539713168559	0.0121806304447419	0.0109056398854113	0.007502688947124	0.0194793852521925	0.0189608235744449	0.0167416237010627	0.0200352800289479	0.0130158243264459	0.0116654525206685	0.00439618743200707	0.00304613319663392	0.00354190533546169	0.00708731979332595	0.0068907777234534	0.00406782167633809	0.00432077735471193	0.00226109621969314	0.0520851953414786	0.0451739713772699	0.0124457746200114	0.0137562913785112	0.00799455851983671	0.0196182955197139	0.0220899850479332	0.0142493564732884	0.0143227653732979	0.0241850342223991	0.01895602793533
A549_G1_2D_2	0.00381553614234455	0.0133845167796201	0.00369145073393662	0.00147764616682974	0.00941556487712381	0.0237903644392991	0.00210110614873594	0.0126330136050685	0.0169050855230857	0.00623056092179501	0.00345329871145953	0.0113006743237859	0.00662778529844373	0.000672088540712527	0.00465689275231974	0.010918885780373	0.00257573428634939	0.00963538948505181	0.00987624225794871	0.00458334081619586	0.0183588293954503	0.00527551122303512	0.0105808747297551	0.00861134452278109	0.0113421316586531	0.013982210439856	0.0158395168480912	0.0147837679026032	0.00552806975107733	0	0.0218907395688545	0.00503090051518816	0.015655672593106	0.0071500646762084	0.0226441508971479	0.0147349196535134	0.00517575115882113	0.0284182713652908	0.0134856606304476	0.0127575279303153	0.0139647808270552	0.00369598347474354	0.00768068195605746	0.00417965257401873	0.00247393711955325	0.0158043545782611	0.00357580498608059	0.0212679058139808	0.0255990106457817	0.0188238702926574	0.0204807377167699	0.0162800667740078	0.0211213815291156	0.0245423051284416	0.00798041325981254	0.00647653096075424	0.0155084037599915	0.00670181799031367	0.00729278220013438	0.012315550763668	0.0144689250259205	0.0141770922018238	0.0124572136244086	0.0148345908033814	0.00764651326799114	0.00734761018114915	0.00113192479838864	0.00814531334204279	0.00690701431109979	0.0118823496777463	0.0123617421660591	0.00817993267775032	0.00943114535759821	0.00777975910711195	0.0475735128295819	0.041261520855715	0.00712731794240074	0.0085584320497564	0.0117320520277507	0.0142430004269749	0.0165702273208657	0.00872200672380256	0.0103320473036202	0.0192324581779984	0.0135995022060998
A549_G1_2D_3	0.0229911577642291	0.0346429848546438	0.0233847619095281	0.0221553257623	0.0142356508514448	0.00626243147579022	0.0204041598016573	0.00931499902027706	0.0056960204670934	0.0270959187464432	0.0248617097714066	0.0105921140092929	0.0285097954764284	0.0213324737235935	0.0252340016379252	0.0327201189426278	0.0235860172475464	0.0315090966720017	0.0317514389610554	0.0264646324651192	0.0392976493100644	0.0264986858269536	0.0118261011551961	0.0294386706546212	0.0118661379664369	0.00806339553491505	0.00816842384378778	0.00715122143506608	0.0167089593859356	0.0218907395688545	0	0.0169796062536179	0.0370300039868325	0.0147518642269484	0.0439966239358937	0.0365459999036596	0.0176514519779828	0.049992497209226	0.0336688720267489	0.0346437294016603	0.0355211378793315	0.0221645505983623	0.0151061630100788	0.0256502242462898	0.0206742184546531	0.00807869303740857	0.0216986249127496	0.000638423054632106	0.00408296623700533	0.00373034750746004	0.00143495800711992	0.00730239197923624	0.000791807037077156	0.00364310016572855	0.0140773774694836	0.0272263188537108	0.0105413873409639	0.0285483666570297	0.0274280648596501	0.00966912125485637	0.0361767043044797	0.0356585343604643	0.0333359308317109	0.0366797407733148	0.0295349112461579	0.0255362064032851	0.0208129841751997	0.0137836434739932	0.0152387762254979	0.0100949336806073	0.0100884487212281	0.0138662870130777	0.0124823793065408	0.0145652122400523	0.0685756840074892	0.0611990467425351	0.0290067141981607	0.0303899116737592	0.0114304683332256	0.0361243238065941	0.0381635783267564	0.0302838199755169	0.0308583145368577	0.0408865273684876	0.0354847620310094
A549_G1_2E_1	0.00740774424854825	0.0178048123909998	0.00666829786189672	0.00517995729239757	0.00631829251405444	0.0193950719172162	0.00343477111334079	0.00767261935288134	0.0122656137675974	0.0102783092095696	0.00789327604627451	0.00641942929271867	0.0115738988945462	0.00441672808250965	0.00842687468128913	0.0157449540368711	0.00663293909336687	0.0146394606004016	0.0148012034876245	0.00953476986676316	0.0226242822404364	0.00958035780464532	0.00632483760809137	0.012688804785745	0.00748006437366551	0.00899222751108053	0.0116350104410368	0.00996074119820653	0.000792173915563222	0.00503090051518816	0.0169796062536179	0	0.0201637847049316	0.00229670164411803	0.0271652222474116	0.019572132987886	0.00364928302418747	0.0330861022606816	0.0172732324883975	0.0177264204625321	0.0185901499470418	0.00675925019853849	0.00294262510826214	0.00868297578408046	0.00472944448882115	0.0115714241741487	0.00515154246223605	0.0163659328519621	0.0207843726406083	0.0140891165773054	0.0155881816193918	0.0119217678884282	0.0162225205603428	0.0197917108203117	0.00370115627551234	0.0104461631987936	0.0119029015839206	0.0117268361876594	0.0108631087158034	0.00759297825131101	0.0192116081531022	0.0187502579907779	0.0166307184323022	0.0197107064892602	0.0126179641815626	0.0109181781516233	0.00390788711768355	0.0032013137081299	0.00307952730336904	0.00716680528654854	0.0073314805669718	0.00384566411120358	0.00450512599799333	0.00280063525302173	0.0519709872503021	0.0451839693721346	0.0120657788927273	0.0134198534364274	0.00777801317467592	0.019225915109145	0.0215940102355483	0.0137246028509049	0.0142525056928457	0.0239406451874901	0.0185715212701873
A549_G1_2E_2	0.0165689138433411	0.00240472508382588	0.0136536488466793	0.0150279743907434	0.0250059123978512	0.0394144713894864	0.0167398376237858	0.0277389089098693	0.0324076196914592	0.00993863621383054	0.0123273155088782	0.0265680467794444	0.00947456502556523	0.0160734519249503	0.011801040995715	0.0052955152662823	0.0135439247203259	0.00774828437098791	0.00670694248791137	0.0113033286748446	0.00319964842053623	0.0105860539428354	0.0261980086415379	0.00763583091328283	0.026995201318338	0.0289718845654098	0.0314855906709066	0.0301142020471919	0.0203496392669845	0.015655672593106	0.0370300039868325	0.0201637847049316	0	0.0224541746412486	0.00700735139607321	0.00324154054689762	0.0207496231562892	0.0129877799906655	0.00494755284286064	0.0056120544630818	0.0018872507016288	0.0172589042240164	0.0219733216536515	0.011546046833669	0.017659151414365	0.0314472897373116	0.0153527152410475	0.0364328206681858	0.0409123489821448	0.034248529610289	0.0356710819444161	0.0319020090785141	0.0362942285417403	0.0399448252912466	0.0235568731799437	0.00981432266572992	0.0311004515087429	0.0101149499794408	0.00976181011542306	0.0277475150550262	0.00232344938739454	0.00153661785872767	0.00398693879908333	0.00373351684446865	0.00877364694368978	0.0169998551947508	0.0165791888314487	0.0233499182343829	0.0225330460018935	0.027318609495748	0.0270272274803718	0.0237466633398032	0.0246481727038675	0.0224708712943862	0.0319291383695618	0.0260467309055098	0.0090108624589286	0.00746156072660658	0.0273853009835703	0.00562591552924667	0.00931277192733886	0.0102602266845523	0.00647990760206562	0.00416812890704534	0.00545648755263073
A549_G1_2E_3	0.00890973263677724	0.0200985229682279	0.00895584711772601	0.00744879769548049	0.00482971568732825	0.0171096086995036	0.00571681270957515	0.00548574987715175	0.00996909314705889	0.0125748573222563	0.0101647229622654	0.00416278304119664	0.0137618238712081	0.00658191094326911	0.0107231798536944	0.0179842003317206	0.00891622875542892	0.0167840262694955	0.0170032561344022	0.0117164322420911	0.0249199610501113	0.0118696107290838	0.00415868916053371	0.0149848412657089	0.00545578504833765	0.00684785024213315	0.00940398533362249	0.00768666590424138	0.00232068418945716	0.0071500646762084	0.0147518642269484	0.00229670164411803	0.0224541746412486	0	0.0294566280261689	0.0218113954235141	0.00401540408837379	0.0353650471620741	0.0195496684013686	0.0199036468270527	0.0208694346888121	0.00815926099304239	0.00266287733033671	0.010954182844818	0.00629709757933866	0.0093336222115471	0.0074020822816989	0.0141323701141025	0.0185168144294275	0.0118004288550978	0.0133489047480657	0.00965462373947452	0.0139870961588086	0.0175088158060894	0.0017676935632639	0.0127423881088448	0.00986617744481151	0.0138391674403194	0.0131448220300083	0.00529724427118222	0.0214735933462185	0.0210350080297711	0.0189264338372325	0.0219369469288166	0.0147916107811482	0.0121734065617256	0.00606260215599463	0.00102478342854759	0.00190405213495077	0.00487043264868143	0.00541854514102311	0.00182962145490202	0.00228195834504521	0.00184757055122255	0.0542646944275424	0.0474491002297874	0.0142582958831641	0.0156453401966654	0.00569846010088995	0.021391752431324	0.0236142726825344	0.0157174963339585	0.0165424220307872	0.0262114079668194	0.0207464781806656
A549_G1_2F_1	0.0233296918539636	0.00936766306217966	0.0206228422704801	0.0220342646774262	0.031956449416446	0.0464108479073465	0.0237443058512163	0.0347200008371258	0.0394103647460887	0.0169191276104229	0.0193330632631813	0.0335632084274298	0.0163212549500104	0.0230729114166362	0.0187825799801449	0.011976062068718	0.0205498220502116	0.0141177535969663	0.0132942970780865	0.018229031380789	0.00501143646648021	0.0175911940783031	0.0331976697303385	0.0145682433398083	0.033976883825307	0.0359389745965894	0.0384766669250329	0.0371091498952466	0.0273393393057894	0.0226441508971479	0.0439966239358937	0.0271652222474116	0.00700735139607321	0.0294566280261689	0	0.00855455335197856	0.0277065514052112	0.00618384392686528	0.0108435910351947	0.0112356643949411	0.00869723075854716	0.0240579959286877	0.0289186689701934	0.0185508700891678	0.024590187911146	0.0384400441997173	0.0223086457183491	0.0434035210970823	0.0478954744775336	0.0412467131937641	0.0426459006419975	0.0389005077806319	0.0432660875376817	0.0469378239362188	0.0305598633218112	0.0167808467186084	0.0380418877905893	0.0168139192719516	0.0166272247703956	0.0347499251835789	0.00839977349005092	0.00846835146728355	0.0107108098635508	0.00872946796450708	0.015513426793654	0.0233098237236089	0.0235803051171924	0.0303471374255682	0.0295309899285725	0.0343214116939761	0.0339688626010302	0.0307501730469624	0.0316435700109564	0.0294410471374557	0.0249617440049324	0.0197250503714396	0.0158371737273298	0.0142901514804072	0.0343705537886936	0.0103721311045287	0.0122641050451394	0.0164402672410585	0.013231346202163	0.00396613171186394	0.0106497442034884
A549_G1_2F_2	0.0149221690781885	0.00387752215415131	0.0134681472098914	0.0144012141733161	0.0237938265440448	0.0384397344706546	0.0161547048073067	0.0272411994095979	0.0316357858451271	0.00985422414418147	0.0117098277749681	0.0259723185377413	0.00814407456358899	0.0152501630739781	0.0116119613019423	0.00382814442738416	0.0130012798319936	0.00560155373433218	0.00493076341591162	0.0101654978492008	0.00618586023483117	0.0101927809466316	0.025284872125611	0.00798818791299973	0.0259251046459589	0.0285416944346176	0.0304665393317885	0.029488296928256	0.0198783838419658	0.0147349196535134	0.0365459999036596	0.019572132987886	0.00324154054689762	0.0218113954235141	0.00855455335197856	0	0.0195911209737876	0.0138130669960785	0.0072498630618154	0.00272374635616978	0.0022608345282218	0.0156828961149427	0.0217169469066996	0.0109266063634625	0.0164277058618711	0.0304427320861707	0.0151818484034659	0.0359314027573579	0.0403114409113684	0.0335519602680317	0.0351517877327363	0.0309576808380489	0.035787461140029	0.0392685888310898	0.022711277525371	0.00982389646259571	0.0298314751106295	0.00843181891538051	0.0101627023194537	0.0270403533770054	0.00108671507323257	0.00261432860092055	0.00554818505131249	0.000520740128971789	0.00720934510232021	0.0147572194432249	0.0157698760686849	0.0227681654808838	0.0216193623121937	0.0266073704008828	0.0267259716412788	0.0229120576445988	0.024070350841649	0.0220934972887406	0.0333091615329741	0.0282129792559562	0.0076428192510104	0.00617718005061422	0.0263366171528457	0.00239173924211336	0.00616141910501408	0.00788684498932444	0.00749302922494127	0.00470319471174411	0.00232131704116391
A549_G1_2F_3	0.0053460634614082	0.0185178786486491	0.00835882557011896	0.00621800539027337	0.00425859431464531	0.0188661044080398	0.00501624860241495	0.00886024371183936	0.0122935740165086	0.0113870457030347	0.00862777552535533	0.00739151159807766	0.0114600539046387	0.00492083581727124	0.00972104470473431	0.0158343742967229	0.00764260448787725	0.0142025239115988	0.0146648506567181	0.00948803058632963	0.0235120231172715	0.0104503396012279	0.00587392497732321	0.0137827554332044	0.00634046429180225	0.010259051150722	0.0108887179343552	0.0105230787682329	0.00441413154195525	0.00517575115882113	0.0176514519779828	0.00364928302418747	0.0207496231562892	0.00401540408837379	0.0277065514052112	0.0195911209737876	0	0.0333717964669457	0.0186410071574324	0.017389249967353	0.0190116372475721	0.00452552549831774	0.00622046156082351	0.00935269854097303	0.00316967140704977	0.0108707181966656	0.00735626556345186	0.0170145662075146	0.0211079808087089	0.0142969884114326	0.016217315299395	0.0114194992340221	0.0168625651377842	0.0199595608872241	0.00369301177546128	0.0116229961930434	0.0103577982278174	0.0112327101117976	0.0123570326286851	0.00800694567465435	0.0194282994911334	0.0192500706095002	0.0176303704228815	0.0196343909351022	0.012386416922003	0.00828386053610888	0.0045011108464959	0.00492610965815781	0.00254577064171992	0.00759333065942882	0.00922909519888438	0.00390145861679919	0.00588509294437164	0.00567107168927867	0.0526496977034806	0.0464318378984252	0.0119586156792213	0.0134724661721498	0.00675868565031904	0.0188062639978167	0.0205502159349535	0.0127095920925098	0.0154943144849104	0.0241892170295502	0.0182085452371636
A549_G2_2A_1	0.0287155248365166	0.0153889060006376	0.0266345005105304	0.0279204105677435	0.0375894713426109	0.0521819844888386	0.0296537395599282	0.0406960300718803	0.0452812396874001	0.0229175544302265	0.0252058388540136	0.0394999701253015	0.0219157461066973	0.0288889384433483	0.0247766993457244	0.0175423848931571	0.0264557698253777	0.0193688305310692	0.0187388172387332	0.0239020747328404	0.0111877495622678	0.0235174603081615	0.0389937342046134	0.0206193853228119	0.0396912649682153	0.0419412108128512	0.0442207687031739	0.0430404757137353	0.0333035749788351	0.0284182713652908	0.049992497209226	0.0330861022606816	0.0129877799906655	0.0353650471620741	0.00618384392686528	0.0138130669960785	0.0333717964669457	0	0.0170268085566447	0.0162518051920661	0.0145004557440108	0.0294850360250362	0.0349557867904064	0.0244171911318894	0.030217716564788	0.0441921519744802	0.0283365352552096	0.0493922757623901	0.0538498061825325	0.0471536889598981	0.0486270346484104	0.0446853308279345	0.049252685244149	0.0528591656129036	0.0363844455074735	0.0227991291077608	0.0436344843247227	0.0222430492916322	0.0227212587330018	0.0406433237830016	0.0139573880224198	0.0143468077994059	0.0168296033467765	0.0138299564889021	0.0210136013294024	0.0282151104175104	0.0294037412864491	0.0362815080963644	0.0353221089768374	0.040212325778794	0.0400078087724419	0.0365801137166365	0.0375828054800286	0.0354436171994762	0.0196466550214481	0.0164265472593862	0.0214179246221975	0.0199067855022572	0.0400968661236348	0.0150601801012197	0.0155748666795989	0.0214464048812409	0.0193573693682694	0.00919093442182389	0.0155188304964324
A549_G2_2A_2	0.0154759970363916	0.00338676961529297	0.0106129538989915	0.0124804395587435	0.0228289543824464	0.0366519319863516	0.0140120535115868	0.0245190892456928	0.0294590990686778	0.00725641469415989	0.0100435649874383	0.0234947647497697	0.0087908614626923	0.0137287450936301	0.00896826234361137	0.0064055493940857	0.0110113548887793	0.0087811833166019	0.00753916515870821	0.0099606784047784	0.0058518440939018	0.00823692726489991	0.0235567067413647	0.00490769156472579	0.0245572312955644	0.0256481776445059	0.0288862649053405	0.0270132440798351	0.0172931677617636	0.0134856606304476	0.0336688720267489	0.0172732324883975	0.00494755284286064	0.0195496684013686	0.0108435910351947	0.0072498630618154	0.0186410071574324	0.0170268085566447	0	0.00839448223798887	0.00498907474054448	0.0160001063155157	0.0185935400266623	0.00937443089331694	0.0158214322792758	0.0288282986951598	0.0121594856461059	0.0330981838195022	0.03765654108722	0.0311783042078905	0.0323656584031674	0.02919222476631	0.032967357921678	0.0367894476146279	0.0208933469122697	0.00701906226607647	0.0288708119048222	0.00985360778479585	0.00641400720872012	0.0247938975144337	0.00617572130104033	0.00466532218203904	0.00204618131240443	0.00775568208703832	0.0086266617671771	0.0169537337475327	0.0141790353886371	0.0203381386164494	0.0199978104388791	0.0243791094256439	0.0235842494429511	0.0210622470591004	0.0215964651053513	0.0192247358676845	0.0349465915491372	0.0279289319506968	0.00849847281532421	0.00729714306992657	0.0249075202511198	0.00919560633424009	0.0132451652506384	0.0111456686294646	0.00315928892323175	0.00896528571955745	0.00871763969766287
A549_G2_2A_3	0.0125045785364322	0.00518232987273578	0.0120618330283567	0.0126359678126335	0.021528000356226	0.0362432502363507	0.0143746929251809	0.025379221092663	0.0295780609600888	0.00872970124858393	0.0100491345558044	0.0240566401401557	0.00615365603239199	0.0133265444761746	0.0102875994180224	0.00263791479161047	0.0113428939161301	0.00318794645715637	0.0029785513048787	0.00819327567472774	0.00874846702960217	0.00879255096277146	0.023178801759185	0.00742198792861633	0.0237246408276167	0.0267146871891709	0.0282720662279096	0.0275302910012052	0.0181099316137516	0.0127575279303153	0.0346437294016603	0.0177264204625321	0.0056120544630818	0.0199036468270527	0.0112356643949411	0.00272374635616978	0.017389249967353	0.0162518051920661	0.00839448223798887	0	0.00397917350705848	0.0132930606372204	0.0200723266188472	0.00930371073611688	0.0142218477491682	0.0282564009568747	0.0137286508436743	0.0340205863485571	0.0383244618797828	0.0315308904481483	0.0332329073350279	0.0288029407152337	0.0338738604027519	0.0372395729544116	0.0206661479349426	0.00877911903995368	0.0275069501512119	0.00615952710334346	0.00941475671700293	0.0250469985986625	0.00330979612056085	0.00443441533569963	0.006395270820752	0.00250752618394358	0.00511283136519726	0.0120928868672226	0.0138443003714785	0.0208900434474013	0.0195427923536115	0.0246144122138651	0.024998470463082	0.0208718823468262	0.0221821385566138	0.0203600220769278	0.0358400494004295	0.0309229969586865	0.00566501125427847	0.00445514598831669	0.0241458044739292	0.00152341792504888	0.00518216299889401	0.00523436467143345	0.00754882626928478	0.00732010627973523	0.000846289920613891
A549_G2_2B_1	0.0147250996807547	0.00162694555903767	0.012198549631567	0.0134228376629176	0.0232622195669499	0.0377483838542979	0.0151564061619969	0.0262139700033983	0.0307968781150816	0.00848860513255875	0.0107081166096473	0.0250071859973298	0.00765234605963682	0.0144122714571843	0.0103298225137036	0.00341218434298029	0.0119579528311749	0.00586766475386806	0.00482035127117083	0.00953368005233409	0.00506673283322901	0.00902640317870149	0.0245361990354429	0.00634070719166166	0.025290568631889	0.0274730874100251	0.029800212681461	0.0285484001875824	0.0188181200708721	0.0139647808270552	0.0355211378793315	0.0185901499470418	0.0018872507016288	0.0208694346888121	0.00869723075854716	0.0022608345282218	0.0190116372475721	0.0145004557440108	0.00498907474054448	0.00397917350705848	0	0.0154273663072165	0.0205259162213604	0.00991978460654975	0.0158962926915197	0.0297659305248382	0.0139137521745023	0.0349171754517908	0.0393656560106566	0.0326639724779475	0.0341483633976074	0.030238343337303	0.0347765492475486	0.0383719503267066	0.0219104889601012	0.00840156395750439	0.0293500190516374	0.00824786923732237	0.00852665258115023	0.0261515503538615	0.00119372459206814	0.000455355021770262	0.00334990950807674	0.00276885450628156	0.00691241525976276	0.0151130423325322	0.0149242235632975	0.0217876433433524	0.0208645248854479	0.0257206744330856	0.0255733811862148	0.022103961496676	0.0230899197008984	0.0209790271421403	0.0336552135969884	0.0279173840842972	0.00717847760488171	0.00562625429189673	0.0256869689354439	0.00436420501979519	0.00834137431002719	0.0083883183564799	0.00552355638417916	0.00538044840786868	0.00401905748169708
A549_G2_2B_2	0.000833014001018662	0.0152075795639786	0.00728640652499416	0.00516369789082393	0.00833274404614148	0.0230735140673986	0.00534326933782309	0.0133440717069577	0.0167447753785708	0.00899504980988039	0.00629623811539803	0.0118851247094881	0.00778534954723905	0.00409882710404355	0.0078249943426512	0.0120839015193061	0.00593915604322021	0.0101285818079683	0.0107855722995993	0.00610189761261863	0.0202288507242559	0.00791557707485997	0.0103556611681225	0.0111226505730494	0.0106329283434884	0.0147443633308262	0.0151437492041851	0.0150458740197429	0.00749949335591037	0.00369598347474354	0.0221645505983623	0.00675925019853849	0.0172589042240164	0.00815926099304239	0.0240579959286877	0.0156828961149427	0.00452552549831774	0.0294850360250362	0.0160001063155157	0.0132930606372204	0.0154273663072165	0	0.00970177428639919	0.00678114279717522	0.00205702128663953	0.0151433135579121	0.0072525479209016	0.0215270830150339	0.0255631747084459	0.0187644583849255	0.0207300112107881	0.015747897075923	0.0213747054731841	0.0243862390307495	0.00819682582307218	0.00928058069258042	0.0142246364266643	0.00726025872048591	0.010308980696641	0.0125314952981498	0.0156687405263353	0.0157253911274874	0.0146364534750767	0.0156601724232762	0.00854606560720536	0.00416953714201607	0.00416550661111093	0.00916346200093508	0.00703178283441195	0.0121186054491921	0.0135602292981589	0.00840764371809861	0.0102704579587847	0.00945374248937447	0.0489574931858661	0.0432494065753893	0.00825060391215832	0.00980237611314335	0.0110694351846006	0.0146360105505804	0.0161013478865165	0.00835497963439102	0.0128759242309019	0.020365701334437	0.0140808333351391
A549_G2_2B_3	0.0103451203996708	0.0195761280568844	0.00833071228385092	0.00745283436650365	0.00744815113081816	0.0183380498959399	0.00575462697448887	0.00594957690343398	0.0110531219593841	0.0120483808968934	0.0100427948162339	0.00510724795189535	0.0139500617560884	0.00702102244801074	0.0101975157087682	0.0179182187684365	0.00874435881876522	0.0170792481511152	0.0171049251685994	0.0119569245151019	0.0241979580037498	0.0115408893468196	0.00625596212983555	0.0143542346078353	0.00771123796478367	0.00705868190043651	0.0110794389292919	0.00849800874724473	0.00222970588934748	0.00768068195605746	0.0151061630100788	0.00294262510826214	0.0219733216536515	0.00266287733033671	0.0289186689701934	0.0217169469066996	0.00622046156082351	0.0349557867904064	0.0185935400266623	0.0200723266188472	0.0205259162213604	0.00970177428639919	0	0.0108120280762462	0.00766927952324907	0.0109838112207945	0.00662242390262336	0.0145244000099987	0.0190714204795004	0.0126452663601827	0.0137826550237627	0.0111501031346732	0.0143908919909116	0.0182072893717917	0.00434455565143459	0.0121610448512476	0.011980739513568	0.0142526563218988	0.0123245109141543	0.00654077023026685	0.0212546474978752	0.0206364114651995	0.0182375264458386	0.0219030348611173	0.0150153219678779	0.0138589036950287	0.00655485444386307	0.00257793748204233	0.00453468320750687	0.00617994523798255	0.00505525597504366	0.00434900460241933	0.00341737241564848	0.000936571964267321	0.0535060901816714	0.0463199911511456	0.0144241127972245	0.0156660609397454	0.00786500231338568	0.0215897446231988	0.0241913163590089	0.0163911250914851	0.0157554647345811	0.0259050556728246	0.0209177154640273
A549_G2_2C_1	0.00639457535023103	0.00923674662361462	0.0028758204241471	0.00350559753832066	0.0135948424035356	0.0278754381562606	0.00524958076184898	0.0163372850273314	0.0208816851691082	0.00221435920585083	0.000789766359828824	0.0151014804783049	0.00335642077414984	0.00453894867215789	0.00160634201174169	0.00711223886790822	0.00207493330975944	0.00647455373998723	0.00632538150270273	0.00189292660142024	0.0141880867353211	0.00114704410494724	0.0146557424077214	0.00447028541896392	0.0154892573943426	0.0176249161402073	0.0199551348368017	0.0186384515264461	0.00895633445793504	0.00417965257401873	0.0256502242462898	0.00868297578408046	0.011546046833669	0.010954182844818	0.0185508700891678	0.0109266063634625	0.00935269854097303	0.0244171911318894	0.00937443089331694	0.00930371073611688	0.00991978460654975	0.00678114279717522	0.0108120280762462	0	0.0064488694145132	0.0199139548121635	0.00445344703126937	0.0250401121963157	0.0294639693734392	0.0227482664915956	0.0242653532239158	0.0203607068472841	0.0248976833151725	0.0284595397398722	0.0120123250240978	0.00249965317256884	0.0196857528372622	0.00409810315197747	0.00357293627271822	0.016233723885759	0.0105313717824571	0.0100981053028239	0.00827836661957522	0.011097070930363	0.00440527350685106	0.0088530640950494	0.00503839666289319	0.0118840125719205	0.0109946297714883	0.0158027118879196	0.0158036030321128	0.0122024543889415	0.0131876725346032	0.0111682753447284	0.0434513210169851	0.0370869600281767	0.00376630543101316	0.00486397154721005	0.0158702415229895	0.0108268071346231	0.013776708170967	0.00660141857335427	0.00621579346493575	0.0152600408633408	0.0101450246208454
