	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_3	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_2	A549_G1_2F_1	A549_G1_2F_2	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_1	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2F_1	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_1	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2B_3	0.0235943657614597	0.0198405943572025	0.00815510037499693	0.0101361179044778	0.0159487136890138	0.00737899362506594	0.010865287494436	0.00592849938830967	0.00841808297439293	0.0056909872486086	0.0152774684350899	0.00767124815506089	0.010687912561439	0.00146571968687157	0.00658159784757289	0.0107511159992237	0.0149036262262233	0.00697844276561691	0.0188272945550904	0.0160852815539095	0.00414039752627776	0.010579438939051	0.00875744408172803	0.0224991415226937	0.00214021975516115	0.00722324621474954	0.00235693157895362	0.0148830054764552	0.00735690385760263	0.0104212649534134	0.0147570900914076	0.00569803228121469	0.0189670206985487	0.0135126966834122	0.0100996248864647	0.0163931098611248	0.00837840190790024	0	0.0149095982750802	0.00847437475805998	0.0048402804732458	0.00825621891694827	0.0106065492226066	0.0042753159527212	0.00949991413894452	0.0108838346485211	0.00382014701055376	0.00338823237336943	0.00462854675837818	0.0131751718011479	0.00112045482056988	0.00187389565218966	0.0178190837873967	0.0211701760871277	0.00298509312153115	0.00229825279463586	0.0174410146424888	0.00668240466347129	0.00840977416912453	0.006406020086992	0.00734958554266607	0.016727968472574	0.0079722629672321	0.0075100385717662	0.00507918537568011	0.00878028285529835	0.0169517608584064	0.00757070291141674	0.0150710051983884	0.00567462898946211	0.0145674232220812	0.00984200694137398	0.00848026420404048	0.00236838147191141	0.0121929119795011
A549_G2_2C_1	0.00869329500193987	0.00539520975373848	0.00710146103398147	0.00512673899495528	0.00502680096625189	0.00790019105871188	0.00514333656680415	0.00898353408548753	0.00745616613795814	0.00921905670609117	0.000395631103679371	0.0225585819037983	0.00717656847642095	0.01401030437867	0.0181548996376214	0.00649010610320862	0.00178468226949795	0.0218248304755262	0.00393574111675344	0.00512203830102805	0.0183302111333576	0.00543042759490195	0.00787621829764128	0.00767065189282664	0.0161804259453188	0.018367539555125	0.0160690851059985	0.00604909664732604	0.0150573176756723	0.0135829315827872	0.00123394290018066	0.00926223076518086	0.0042352495541474	0.00140115299434077	0.00785267550414411	0.00350531772660891	0.00675809250503815	0.0149095982750802	0	0.0102044475212979	0.0123429341807267	0.00666636706303433	0.00547830483548842	0.0118627556441407	0.00561928331150988	0.00444625881509583	0.0117715361962887	0.0115483501751966	0.0113502567861052	0.0280817834985027	0.0146555584567718	0.0134625231452967	0.00313370339962715	0.0075018678649045	0.0143267597846663	0.0152672340953028	0.00406637607776471	0.0213152832997321	0.00679550676944322	0.00871051455025005	0.007995367994555	0.00199815805117469	0.0101844904345963	0.00757335469122519	0.0100516947077652	0.00810564568080778	0.00226227960845616	0.00743042790468326	0.00180935259047788	0.0113534293057231	0.00557067683599823	0.0244745701781507	0.00690602757683935	0.0125550039624225	0.0269922643582397
A549_G2_2C_2	0.0182444651817138	0.015583649885059	0.00738110164373889	0.00800411500054511	0.00878491877794942	0.00730187927402056	0.00506557761072123	0.00548472155608398	0.00328320675815587	0.00565083353643044	0.0104360799276166	0.014839244245642	0.0108484543520706	0.0070287659633624	0.00854126809490362	0.0103622254668038	0.0111934929674538	0.0148602050758037	0.0134828514913985	0.00889377725611872	0.0100697166132715	0.00917079506865893	0.00940116919713317	0.0175220646621957	0.00844439863391578	0.0151018992183245	0.00816051498780875	0.0136178349501731	0.0135933283004525	0.0148519794007024	0.00941212066158045	0.00622283627004954	0.0132379114210618	0.0091308865428986	0.00252051912006552	0.00994759751091274	0.00469549020129017	0.00847437475805998	0.0102044475212979	0	0.00375423524191784	0.0061849919556775	0.00925939683109408	0.00420949485966389	0.00533619115441239	0.00592816419921051	0.00477870550644257	0.00667532308076349	0.00393457987698423	0.0202953082858846	0.00902256544182189	0.0066068538935368	0.0121926901376763	0.0142442185370009	0.00614216236318066	0.0102494808306674	0.0109464199868518	0.0130848254518493	0.00732275353972173	0.00681856210623951	0.0074380028749729	0.0121893479772776	0.000533713469002424	0.00680978717661033	0.00695278384842005	0.00219108754268478	0.0114888801288442	0.00651636484432903	0.00938560137657979	0.00280157091676963	0.00716225394475601	0.0159766978302037	0.0077132507779309	0.00707021767232927	0.018682329575854
A549_G2_2C_3	0.0208720772744286	0.0176753682923498	0.00719522398250934	0.00864664778910941	0.0120797852590926	0.00672116255900077	0.00746256567725902	0.00453420085914888	0.00493232097826698	0.00450942749256999	0.0126517454232095	0.0111790688505403	0.0106345021159612	0.00337458388880357	0.00585356781670722	0.0103689909967146	0.0128849975899689	0.0111155999591642	0.0160293016617653	0.0122034313448263	0.00646647525147809	0.00956812344539112	0.00880452226334783	0.0199750211817043	0.00470378789656771	0.0118240189162966	0.00443537757937465	0.0142508920850021	0.0109547619793829	0.0130051365863159	0.0118367815916187	0.00497959862967865	0.0159566031783286	0.0110521223207873	0.00581256631401878	0.0129290962336124	0.00567561844072381	0.0048402804732458	0.0123429341807267	0.00375423524191784	0	0.00649378823864878	0.00963464134129753	0.00105538998166664	0.00676246862124755	0.0079121586054786	0.00176968684243776	0.00407122359860826	0.00133755380383378	0.0166921782623705	0.00555185875207756	0.0030390627109585	0.0148410517865732	0.0175076901777867	0.00241063594131684	0.00683938857306214	0.013972704163844	0.00952408073640082	0.00729715459051662	0.00584570108774794	0.00679792080047313	0.0143214529973497	0.00330330684242204	0.00646187200398753	0.00522512314921865	0.00471314077452541	0.0140417666581704	0.00630115754877278	0.0119795172671813	0.00108634701640218	0.0105384375904739	0.0125406147868986	0.00758336853844378	0.00399884945033709	0.01520447120296
A549_G2_2D_1	0.0153417098240588	0.0116428871076356	0.00133288588577109	0.00215530946630676	0.00870667605327074	0.00172872866837038	0.00376249711971663	0.00236208791309291	0.00303655358578143	0.00257528434024917	0.00704111190394762	0.0159211341240671	0.00466439098423443	0.00744413925560591	0.012275597017431	0.0041900172753067	0.00671105741440554	0.0151596618955881	0.0105974658539903	0.00885152178391951	0.0118456245809564	0.00312898517191218	0.00338943336719294	0.0142477863719588	0.00965238760693534	0.0122857253396665	0.00958230828450113	0.00779292954099003	0.00950900340423039	0.00949479865008088	0.00663352048924972	0.00260003111015967	0.0107980600714498	0.00526589645342061	0.00527671088737067	0.00860241875099496	0.00160164548792492	0.00825621891694827	0.00666636706303433	0.0061849919556775	0.00649378823864878	0	0.00320580500169586	0.00572775076408536	0.00191527892788592	0.00315865055542939	0.00543357675551904	0.00488357087691385	0.00525083630885158	0.0214282730844658	0.00799438369785135	0.00690661152206506	0.00965321584046941	0.0133963269558352	0.0080284325577943	0.00866604432618396	0.00960510692074071	0.0147618443875195	0.00117790752275746	0.00217101126206463	0.00188270010635828	0.00847428752983293	0.00583587510279811	0.00117606421613961	0.00344117771775355	0.00428397306817088	0.00877318634401839	0.000892690415961537	0.00703672734309653	0.00576019536350824	0.00777149952125169	0.0179363393463202	0.00158415222029042	0.00589413554081833	0.0203981830883339
A549_G2_2D_2	0.0135830542478009	0.00946515620132222	0.00253974123068871	0.00131218176927008	0.0092667875150388	0.00324937031416973	0.00553283202704079	0.00521221076124553	0.00599201940860784	0.00533178410106457	0.00586908995953621	0.0182054381353299	0.00205822298217501	0.0100844805872277	0.0153277483245878	0.00134942918064195	0.00469540660133176	0.0171929924204158	0.00919578999399582	0.00940297239582958	0.0145070883040528	9.67316670266164e-05	0.00242733978032475	0.0123273876623756	0.0122953372250152	0.0129865727471768	0.0122847571806316	0.00461683563796935	0.00958907162724409	0.00828549704184345	0.00604396999177101	0.00507469652704569	0.00965833615000215	0.00427689307966515	0.0079031741081235	0.00847420350542756	0.00456454948102424	0.0106065492226066	0.00547830483548842	0.00925939683109408	0.00963464134129753	0.00320580500169586	0	0.00879693008193872	0.00412154181849616	0.00447401362068512	0.00840343995397394	0.00728171426365116	0.00834804487958359	0.0235797004488666	0.0100805733319695	0.00958437221056728	0.00859612996067422	0.0129361021314415	0.0109452817642432	0.0104200751773031	0.00930107004753894	0.0172764673842124	0.00236663189446286	0.00424854821481923	0.00326251615188255	0.00677314252365039	0.00895711101545868	0.00327060237533842	0.00553162045906948	0.00719879113347545	0.00773690641543422	0.0033612671468532	0.00663522197461635	0.00895231615458765	0.00887112408749374	0.0204442911324682	0.00217029342324676	0.00828323408703667	0.0227742988317055
A549_G2_2D_3	0.020477942147098	0.0171325601166647	0.00631021496309924	0.00787971008179236	0.0120237795823073	0.00578418405676425	0.00717827666309459	0.00361733960865064	0.00461883058065766	0.00355925690525779	0.0121896871986823	0.0111615341900318	0.00969098272137228	0.0028536473044055	0.00654965401207577	0.00945995678722357	0.0122788562542903	0.010912196284635	0.01563581978071	0.0121535151123018	0.00658785321868751	0.00873551199918515	0.00783050445643291	0.019527031417929	0.00460261387275086	0.0110138466771197	0.00439947235340866	0.013408448832097	0.00996656681575428	0.0119526284392085	0.0114493812149088	0.00399454708555675	0.0156228738659602	0.0105319349350883	0.00591781377967956	0.0127233682776755	0.0051133816681961	0.0042753159527212	0.0118627556441407	0.00420949485966389	0.00105538998166664	0.00572775076408536	0.00879693008193872	0	0.00624412172148958	0.00748991419282028	0.000730882130220982	0.00303162560236819	0.000513028667348894	0.0167167013207246	0.00482826800902366	0.00240235011925704	0.0144919222719393	0.0173933445849047	0.00248624912140898	0.00608076431963467	0.0137744777153098	0.00964222293458755	0.00643754732379822	0.0048735008128763	0.00585026627162494	0.0138163504240727	0.00370037330468707	0.00557019684137708	0.00418351421180597	0.0046731929665516	0.0136681198774654	0.00543889047901034	0.0116446794952284	0.00143377293954001	0.0105442990098023	0.0127396526650755	0.00669822035501566	0.00305570671386269	0.0153534147768267
A549_G2_2E_1	0.0142650210258225	0.0109151509409696	0.0031636849849414	0.00281092733548493	0.00686980056164519	0.00364399692341401	0.00184737198501987	0.00366107631211595	0.00209616795371068	0.00392979783874711	0.0059503206743572	0.0170691167342503	0.00599359982189174	0.00847874152659217	0.012607715467024	0.0053814041291866	0.00615098929343419	0.0164755339631765	0.00943433485413113	0.00701426920925589	0.0127348959500913	0.00402635706591772	0.00510848648299283	0.0132871181296759	0.0106099600497277	0.0141029844896552	0.0104809928844123	0.00829052465196689	0.0114151915327487	0.0113390997053909	0.00528462708825968	0.00416703205701145	0.00949726031818358	0.00429540545986446	0.00378267590389771	0.00695816985828645	0.00114838042645551	0.00949991413894452	0.00561928331150988	0.00533619115441239	0.00676246862124755	0.00191527892788592	0.00412154181849616	0.00624412172148958	0	0.00139962363391828	0.00616723018556213	0.00625872131926469	0.00573182712946142	0.0226220910524918	0.00941168955964366	0.00792825853174483	0.00835205408855512	0.011766471926508	0.00870909322502813	0.0102253031108371	0.00799250368362822	0.015743394445884	0.00292556858115569	0.00397350152671102	0.0037978505336227	0.00757605173075084	0.00512853741826191	0.00308590402208889	0.00510341389344905	0.00317358525793439	0.00750004681701132	0.00278252225398114	0.00557216309348179	0.00581980101257445	0.00586620709013409	0.0188901826554393	0.00330725895587216	0.00721137152161312	0.0214404478749077
A549_G2_2E_2	0.0129897888087884	0.00982501751933664	0.00424805728603931	0.00323158023074312	0.00554824591551987	0.00485011425497214	0.00110925805646685	0.00506058883084294	0.00301002196601453	0.00532891574304306	0.00474305759467788	0.0184257039965913	0.00650233418643279	0.00983225981791959	0.0137104634266724	0.00581778420941158	0.00526746231549243	0.0178612817392757	0.0081464668492072	0.005693094865738	0.0140366236711705	0.00437824733000149	0.0059920757296066	0.0120646923175455	0.0119373627310413	0.0154355164292063	0.0117942290078235	0.00806193372705348	0.0126387878424173	0.0122847264931344	0.00396192694328513	0.00555323216168106	0.00815757269709085	0.00323653581302845	0.00386658849487511	0.00555888693627057	0.00250646303481595	0.0108838346485211	0.00444625881509583	0.00592816419921051	0.0079121586054786	0.00315865055542939	0.00447401362068512	0.00748991419282028	0.00139962363391828	0	0.0074740690920874	0.00765772513190461	0.00697739453279064	0.0239836419419981	0.0108101753477051	0.009282086540781	0.00701795960540527	0.0103676427558319	0.00997257332712188	0.01162253126519	0.00659295526302713	0.017062418001912	0.00396610457982859	0.00530133049277115	0.00499580830576	0.00643950067742675	0.0058348816569865	0.00432633415568504	0.00647951034887918	0.00375507970019393	0.00618247531910666	0.00405107440583817	0.00420275895935187	0.00691031475268748	0.00469207675268587	0.0201961479181884	0.00429665650135996	0.00860656507799501	0.0227674874960097
A549_G2_2F_1	0.0204313383098805	0.0169760567754307	0.00588234228409665	0.00756249506271963	0.0122376729976706	0.00529870035583903	0.00726952841366971	0.00319131034049088	0.00473598398835104	0.00308785711791099	0.012111357563966	0.0110058688702087	0.00917811173190698	0.00248794764604905	0.00693291273518494	0.00898744106612454	0.012083288610394	0.0106323374235596	0.0155991186125333	0.0123708819838853	0.00656842533998885	0.00834756456094756	0.00728560214463866	0.0194408858864566	0.0044711098933472	0.0103600715831138	0.00432035820769771	0.0129951370177471	0.00923960309729501	0.0112374693002991	0.0114318116938339	0.00346190707095886	0.0156308203916077	0.0104150545987184	0.00628056353758115	0.012832618954535	0.0050200748994407	0.00382014701055376	0.0117715361962887	0.00477870550644257	0.00176968684243776	0.00543357675551904	0.00840343995397394	0.000730882130220982	0.00616723018556213	0.0074740690920874	0	0.00230355457364651	0.000844330431930312	0.0165707138230989	0.00425217241930517	0.00197171282911707	0.0144916099103467	0.0175523849428189	0.00259797729401852	0.00547098265485378	0.0138852056251586	0.00958907970020123	0.00603691940464781	0.00434933880578223	0.00535056605533553	0.0136982429189738	0.00425499825659803	0.00514203392346264	0.00354284585361678	0.00497297136869883	0.013652098791623	0.00504623166697889	0.0116655514758621	0.00208505290664277	0.0108053059051223	0.012726413249684	0.00626695539303446	0.00235697722487624	0.0152965293384972
A549_G2_2G_1	0.0202235812603757	0.0164535058143978	0.00478961264973383	0.00675243428240516	0.0129478515626145	0.00403383512460899	0.00778766600963282	0.00260707135796165	0.00554227606733785	0.00234985286017746	0.011920865292847	0.0110588870172456	0.00760020512723482	0.00284713235164054	0.00859668760924982	0.00756085059649213	0.0115158827755756	0.0102822052613913	0.0154757783221767	0.0130888698479832	0.00723623230967341	0.00724796469839899	0.00564829124268539	0.0191166599559557	0.00502887233110066	0.00852658688431092	0.00504805469058833	0.0116873976479849	0.00700187054940199	0.00895262877492808	0.0114505323714324	0.00230996642778946	0.0156476914340686	0.0101485908286221	0.00760629449232543	0.0132123282448358	0.00518626050945691	0.00338823237336943	0.0115483501751966	0.00667532308076349	0.00407122359860826	0.00488357087691385	0.00728171426365116	0.00303162560236819	0.00625872131926469	0.00765772513190461	0.00230355457364651	0	0.00297800791077938	0.0165491907968264	0.00315396267007827	0.00240185439866773	0.0145000878480499	0.0180167008098493	0.00408203858523001	0.00403672977292213	0.01424982482146	0.0100081128838049	0.00503422158571195	0.00304234236764831	0.00402128354971177	0.0133472694406639	0.0061423192157101	0.00412728691032893	0.00177596154747032	0.00622488324614413	0.0136260104796566	0.00418253036909145	0.0117983488274695	0.00426071916814069	0.0116874426695323	0.0131823681128293	0.00512869001243949	0.00102044361417952	0.0155745211906561
A549_G2_2G_2	0.0199652794109469	0.0166236596181413	0.00588196100000596	0.00740539181192299	0.011549140964823	0.00538872278507914	0.00667495879884579	0.00320512707287329	0.00411686535601577	0.00317296544960284	0.0116768562718346	0.0116431110201128	0.0093018048198782	0.00324733162630066	0.00702644420390668	0.0090473362221595	0.0117751780571537	0.0113560226640057	0.0151232637653918	0.0116799242310054	0.007091842753149	0.0082844956466801	0.00746707380269795	0.0190142540119192	0.0050838721536464	0.0111931984027235	0.00489132634649045	0.0129633894576673	0.0099728400404973	0.011804238954927	0.0109372560755595	0.00364321650286807	0.0151125765823171	0.0100207506071458	0.00549571468047042	0.0122250132715816	0.00460248507108984	0.00462854675837818	0.0113502567861052	0.00393457987698423	0.00133755380383378	0.00525083630885158	0.00834804487958359	0.000513028667348894	0.00573182712946142	0.00697739453279064	0.000844330431930312	0.00297800791077938	0	0.0172018938657551	0.00509496559509574	0.00276034864559993	0.0139809696626099	0.0169058557532068	0.00299699523534064	0.00631500546591094	0.0132766090161032	0.0101431002630155	0.00599653622981695	0.00450816498734665	0.00546316090210784	0.0133048940196344	0.00341067802861071	0.00514491477219546	0.00392991850660985	0.00422098483527796	0.0131562380564306	0.00499798732540163	0.0111349337231176	0.00128902728547071	0.0100838865752215	0.0132463604918419	0.00627037627215861	0.00317192810352468	0.0158549951080134
A549_G2_2G_3	0.0367635645254428	0.0329561553458748	0.0212383029174341	0.0232510865496542	0.0287306754732234	0.0204399137841477	0.0238388759542592	0.0191011577794874	0.021299711254121	0.0188654077280554	0.0284486062614026	0.00556543814080914	0.0232538712476986	0.0141542664151381	0.0126032925923914	0.0234825729794257	0.0280331944736764	0.0064094823654803	0.0319948361471164	0.0288585239008372	0.0102358581708118	0.0235660589466582	0.0214590221370589	0.0356582031088358	0.0121188734604288	0.0131080683599263	0.012320516510359	0.0274986368551441	0.0165323526410297	0.0203396567871083	0.0279004257082649	0.0188543542570889	0.0321127167261003	0.0266855311969008	0.022503788676239	0.0294004598178375	0.0214832123710203	0.0131751718011479	0.0280817834985027	0.0202953082858846	0.0166921782623705	0.0214282730844658	0.0235797004488666	0.0167167013207246	0.0226220910524918	0.0239836419419981	0.0165707138230989	0.0165491907968264	0.0172018938657551	0	0.0135220503648218	0.0147039483553956	0.0309662536265029	0.0341031879110722	0.0143086722606067	0.013211581167282	0.0304526995598016	0.0072161426873134	0.0215112708858812	0.0195073486200457	0.0203880391946413	0.0298929619506426	0.0199203143416846	0.0206350756610655	0.018154984031991	0.0213584213945054	0.0301053852509346	0.0207207290471462	0.0281847044973546	0.0177719412408737	0.0272194797775916	0.00473098352957411	0.0215345246528904	0.0155353376423252	0.00236783071987867
A549_G2_2H_1	0.0233051674901161	0.019439393423212	0.0077183736916554	0.00973561371881279	0.0160491179436501	0.00691888499267496	0.0109059181183353	0.00576011981752472	0.00856230990718828	0.00549990196646754	0.0150330614377371	0.00813039904930706	0.00997630497009406	0.0022962008802587	0.00769989739053872	0.0101014823896946	0.0145197322239804	0.00718145321801927	0.0185891899318459	0.0161887040050504	0.00508726922627418	0.0100624921485286	0.00808190780321077	0.0221660728454662	0.00322456699098229	0.00630342864625408	0.00346490836726	0.014210382689216	0.00623737548606532	0.00933245511368308	0.0145949258085174	0.00539481506370437	0.0187839477213914	0.013254531965421	0.0104290905289207	0.0163619379296538	0.0083300426874437	0.00112045482056988	0.0146555584567718	0.00902256544182189	0.00555185875207756	0.00799438369785135	0.0100805733319695	0.00482826800902366	0.00941168955964366	0.0108101753477051	0.00425217241930517	0.00315396267007827	0.00509496559509574	0.0135220503648218	0	0.00251631491180651	0.0176372699246002	0.0211635375980585	0.00397856147306853	0.00130094527832614	0.0174010042368272	0.00738308585975166	0.00799417590612477	0.00599462499883299	0.00686768298437345	0.0164123063967799	0.00850291847530362	0.00712920742695338	0.00463977872543456	0.00907202258500978	0.0167604228011384	0.00723607519396505	0.0149500517782944	0.00626119553927728	0.0147370145963114	0.0104895697758487	0.00801404309095658	0.00223076578979466	0.0127152674271874
A549_G2_2H_2	0.0221515966755874	0.0185480098400788	0.00705444095251491	0.00893173942135761	0.0141871103326336	0.00634384324335615	0.00916598608484727	0.00454597211718361	0.00666440584211694	0.00435152761949444	0.0138171717039541	0.00914439759146646	0.00999891142053374	0.00055051193583354	0.00625963193586683	0.00994106743574851	0.0136170641172285	0.00867982230917009	0.0173428314641722	0.0143215320069105	0.00495035562146128	0.00954318784243275	0.00804788643475151	0.0211106773407328	0.00274699148752293	0.00880955476538054	0.00270312519795737	0.0140559862099363	0.0082976133801676	0.0108726957772715	0.0132124986958459	0.00451480102118317	0.0174248028836384	0.0120807110314794	0.00824701876003463	0.0147230070256396	0.00678481531700194	0.00187389565218966	0.0134625231452967	0.0066068538935368	0.0030390627109585	0.00690661152206506	0.00958437221056728	0.00240235011925704	0.00792825853174483	0.009282086540781	0.00197171282911707	0.00240185439866773	0.00276034864559993	0.0147039483553956	0.00251631491180651	0	0.0162797803998197	0.019469714954578	0.00183478318687753	0.00381103128900884	0.0157746973911049	0.00786321077057853	0.00726910971413073	0.00534187562983335	0.00635071135852723	0.0153422232720184	0.00610153623844784	0.00634818435235919	0.00416065933121722	0.00694464763902467	0.0154257432167774	0.00634004062079718	0.0134845797344075	0.00381130381461644	0.0127701127474483	0.0110344093299891	0.00741497093029255	0.00161241337141772	0.013532406745749
A549_G2_3A_1	0.00606416530283317	0.00424208349415159	0.010196496135539	0.00824794780726776	0.00458464025033781	0.0109867953665851	0.00738539945086995	0.0119026935746505	0.00991354419044781	0.0121522964610575	0.00273836915564697	0.0254179865953017	0.0102045216142128	0.0168302028392494	0.0205255414663065	0.00954348429970642	0.0042635592342722	0.02477563829734	0.00135271125594073	0.00459396056517992	0.0210524900863522	0.00855192376914569	0.011004524841886	0.00537134059859084	0.0189521946189421	0.0214993644896025	0.0188113844989188	0.00828447414535647	0.018182693997636	0.0165818689902574	0.00306774504929409	0.0122503338296752	0.00114819849808957	0.0044775764767623	0.00968914933464557	0.00266928903109957	0.00949693683147865	0.0178190837873967	0.00313370339962715	0.0121926901376763	0.0148410517865732	0.00965321584046941	0.00859612996067422	0.0144919222719393	0.00835205408855512	0.00701795960540527	0.0144916099103467	0.0145000878480499	0.0139809696626099	0.0309662536265029	0.0176372699246002	0.0162797803998197	0	0.00459107943065501	0.0169775779666756	0.0183082527513305	0.00225657802672389	0.0240787394025086	0.00988727399250693	0.0117566331396814	0.011088825521249	0.00239866839287877	0.0122858894018171	0.0106284636832934	0.0130806031818348	0.0102944938321828	0.000885270526342567	0.0104609815140575	0.00286292220797419	0.0137962403686011	0.00591893548061631	0.0272112589848333	0.0100183677080677	0.0154901608847294	0.0297816705063559
A549_G2_3A_2	0.00611341552157438	0.00746533519998312	0.0141831380089306	0.012378856556704	0.00546239543014852	0.0149284010324634	0.0103092092291551	0.0154269049741752	0.0128168884347759	0.0156959613465021	0.00712855827982906	0.0285446183113568	0.0146774303730192	0.0200116984851247	0.0227823809715066	0.0139912115775061	0.00884111204982859	0.02813345478674	0.0048127304239821	0.00535103717764014	0.0239473473795143	0.0128800059971864	0.0152815809717218	0.00651696960977723	0.021988455115981	0.0255886184936095	0.021791963800487	0.0128453933811871	0.0224435859190394	0.0210812312455734	0.0069429117258346	0.0159072220243582	0.00390357449117769	0.00866831850572154	0.0117909725132256	0.00480951923588302	0.0128345405054999	0.0211701760871277	0.0075018678649045	0.0142442185370009	0.0175076901777867	0.0133963269558352	0.0129361021314415	0.0173933445849047	0.011766471926508	0.0103676427558319	0.0175523849428189	0.0180167008098493	0.0169058557532068	0.0341031879110722	0.0211635375980585	0.019469714954578	0.00459107943065501	0	0.0198321524069951	0.0219879772466657	0.00379143018586583	0.0270093091236228	0.013870947655871	0.0155654893778246	0.0150505647755997	0.00695798113209554	0.0144922995225586	0.0144900978665827	0.0168138074813304	0.0127954767845155	0.00532709731341925	0.0142679050796116	0.00642385165516983	0.0164221771474488	0.00708592248747427	0.0300448426236243	0.0140718172738261	0.0189467003708924	0.0327041413091794
A549_G2_3A_3	0.0229577913429906	0.0195623857907247	0.00840905239135805	0.0101483672605369	0.014430862534789	0.00777023406581494	0.00965790807970044	0.00574889680802482	0.00709810864272415	0.00561409735955298	0.0146588175046577	0.00877906013155195	0.0115677581128298	0.00173599401052906	0.00452035729125204	0.0114421699144652	0.0146780487722179	0.00871866651663935	0.0181172739814889	0.0145573950226939	0.00411827882654224	0.0108938318934916	0.00963278579020826	0.0219948239047109	0.00230260298674184	0.010208252940089	0.00202487262511797	0.0155060846457009	0.0100526076731561	0.0127067634039876	0.0139332037572058	0.00590873604852566	0.0181087571862535	0.0129833921961439	0.00820721531019787	0.0151915502491504	0.00756942607792415	0.00298509312153115	0.0143267597846663	0.00614216236318066	0.00241063594131684	0.0080284325577943	0.0109452817642432	0.00248624912140898	0.00870909322502813	0.00997257332712188	0.00259797729401852	0.00408203858523001	0.00299699523534064	0.0143086722606067	0.00397856147306853	0.00183478318687753	0.0169775779666756	0.0198321524069951	0	0.00525326027546015	0.0162412203103558	0.00718008646227654	0.00858439334084763	0.00678462827329394	0.00780248000289749	0.0162685369317742	0.00570766639896531	0.00767485306379708	0.00574977378429893	0.00705362852833435	0.0161524594469121	0.00760539715336262	0.0141306788596626	0.00347347746297814	0.012913135023925	0.0102584265685202	0.00878763647144864	0.00342701871657493	0.0128856380787367
A549_G2_3D_1	0.0238469676196355	0.0198662456371735	0.00820692368469457	0.0102315698937323	0.0169776979203437	0.0073989810368929	0.0118133745252998	0.00657073468441675	0.00956794137231153	0.00629858909346651	0.0156525951357479	0.00803124593947616	0.0100567407151517	0.00359379395397899	0.00873557999077778	0.0102727230605409	0.0149903012621237	0.00680328810809158	0.0191993605016086	0.0171191924339584	0.00574849767238135	0.0104137435982405	0.00824921717061946	0.0226624170439965	0.00419944651160402	0.00500266791169174	0.00449431046053896	0.014308113720255	0.00521458325062649	0.00857814111526517	0.0152991846594438	0.00609243793161781	0.0194494929349232	0.0138708589608885	0.0115404885940454	0.0171792323561057	0.00919127566599414	0.00229825279463586	0.0152672340953028	0.0102494808306674	0.00683938857306214	0.00866604432618396	0.0104200751773031	0.00608076431963467	0.0102253031108371	0.01162253126519	0.00547098265485378	0.00403672977292213	0.00631500546591094	0.013211581167282	0.00130094527832614	0.00381103128900884	0.0183082527513305	0.0219879772466657	0.00525326027546015	0	0.0182066103459309	0.00761598870123134	0.00850144498748514	0.00655791321407589	0.00732314367910134	0.0169489016926515	0.00972469530629838	0.00769427860488066	0.00522868853503688	0.0101691038514858	0.0174254886288817	0.00784836608268423	0.0156917897820997	0.00751411197134613	0.0157231761119789	0.0105932694689667	0.00846161093452838	0.00327077415569959	0.0126283545239575
