	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_1	0.00490146478172948	0.00414477931387678	0.00845064184747549	0.00502189418605602	0.00522923919791227	0.00477504936321253	0.0102108556617907	0.0109855784396201	0.0116425499215611	0.00447534400929957	0.00241841878097049	0.00276797222315923	0.00510674677308757	0.00284293554431871	0.0175271009826213	0.0259289349430732	0.0228130885669994	0.00428002782831933	0.00034381105271918	0.00549515794266235	0.00700810498442113	0.0132856001374567	0.00262588471761606	0.00475144718226261	0.00765788876193638	0.00419274487649145	0	0.0194013863245638	0.0058406094685149	0.00320331310852468	0.0148072073179661	0.0156185684242527	0.00633195224772445	0.00873704122120325	0.00805759129873508	0.0210205333871447	0.00538680872851358	0.00248449119626647	0.00836268278547417	0.00386449971189215	0.00351649002377429	0.0101622663721947	0.00643658287188851	0.00176228136638	0.0135064609235599	0.00878085778856724	0.00454296350549087	0.0112925547558008	0.00413372909632804	0.00537828207956656	0.00424874108025951	0.00928842543269696	0.00512742991197167	0.0133108617891386	0.0123761931086346	0.00582045745380026	0.0101969420118705	0.00420421817295115	0.00468803487353125	0.00924067874017172	0.0063094802348346	0.0145846314299998	0.00894184726979276	0.00589816289982396	0.00360190790250756	0.00345731467809671	0.00869846128165799	0.00227979716033833	0.00256793799433488	0.00445117109559874	0.0148293024226509	0.00698338662921457	0.00703135356561168	0.0172494277818207	0.00983053403740493	0.0076072854444531	0.0105048205552448	0.016863468139584	0.00713348175326228	0.00849842361799942	0.0133017524123201	0.00668603990712005	0.0018209744170753	0.0107905503535885	0.00724177568385854	0.00643173627311138	0.0114464528255902
A549_G1_2B_2	0.0191642279307059	0.0156771976792802	0.0134584201651852	0.0218637644289437	0.0166747596129438	0.0210122313106392	0.0115044537136163	0.00879245616622808	0.0122920848926567	0.0190681145618798	0.020768299004697	0.0210468213406032	0.0150801291578514	0.0166703578485617	0.0368364337486288	0.0452354683290279	0.0421674307583342	0.0192018019269733	0.019317325829562	0.018297506404561	0.0126747180264946	0.00816182730396823	0.0220005090867449	0.0226142259347164	0.0265866522005227	0.0161930392036197	0.0194013863245638	0	0.014926266625315	0.0162078978361179	0.00475810029294118	0.00492359485249079	0.0143070104244794	0.0106788834920904	0.0150795547001629	0.00228564344546487	0.0142881263681874	0.018655290976774	0.012610695857665	0.0224387543754629	0.0171178478515631	0.0285030569311134	0.0141883197129092	0.0207383431651946	0.0328091167226183	0.0141397716182491	0.0196360727408672	0.00876967900781413	0.0234661657523461	0.0141783674386101	0.019469804436381	0.012389727112155	0.0156724613346626	0.0124087330648661	0.0083935211177034	0.0247192428167068	0.00941153093723035	0.0163622100757002	0.0213236489212465	0.0114178032366245	0.0154060059344209	0.00523934954621906	0.013257228040218	0.0150541716039461	0.0167770698170168	0.0228567508141705	0.0129738384311415	0.0173064114235807	0.0168762022474909	0.0154322201098856	0.00719393654145866	0.0157547654685057	0.0142753379012247	0.00386408129334879	0.010040533590072	0.0123567537716386	0.00908821112509631	0.0049344369260416	0.0173965575708166	0.0119439092145875	0.00642249407198297	0.025986505178193	0.0199289574936574	0.0301802948554066	0.0251021527860566	0.0248697760539354	0.0307600750129458
A549_G1_2B_3	0.00427645198729223	0.00193527424549357	0.00843627051175891	0.0104217342027467	0.00754702620942585	0.00608687284279897	0.00912852903464647	0.00790992307429416	0.00581751307583763	0.00414695790157063	0.00810468197206137	0.00846212080667033	0.00567128604398408	0.0032907220541363	0.022219076057633	0.0305706996626421	0.0280494854873966	0.00427607677333984	0.00558688416333224	0.00895835556909488	0.00524604626383212	0.00777826978286912	0.00797201452570293	0.0104577579685229	0.011846503296886	0.00590817466786753	0.0058406094685149	0.014926266625315	0	0.0038610303392444	0.0108403559080082	0.0121574871674652	0.00650861614346709	0.0053227288621194	0.00269050817618529	0.0161944707745621	0.00185382516943509	0.0040607633193669	0.00760317300282694	0.00968497286244505	0.00624356149359508	0.0135920558729163	0.00652032986853223	0.00648602497629477	0.0189515680226283	0.00309917286202005	0.00471486664608039	0.00846655027652401	0.00978622966889361	0.00221947937801248	0.00454420480153413	0.00863120693636137	0.00646609724187047	0.0129149694976439	0.00982351810680025	0.0100318704398937	0.007045301280471	0.0016961311549596	0.00996500068161871	0.00773934853971516	0.00758215612952714	0.00975124992362403	0.008859062786555	0.00675850021080418	0.00592803690159588	0.00888154387562395	0.00835554951340882	0.00364461646707871	0.00436409721583278	0.00166452408294678	0.0122287206730555	0.00856388921843916	0.00120180605554426	0.0136756078322994	0.00488652098124238	0.00605512021378411	0.00589621768891037	0.0115821215817913	0.00349854012097909	0.00304919190019584	0.00851331841023814	0.0122840253739197	0.00730225759344227	0.015854955019901	0.0130310798482759	0.0100278607489366	0.0169105401870438
A549_G1_2C_1	0.00556522413422486	0.00195385099501862	0.00596278858414975	0.0067831915888805	0.00388209659936596	0.00648857421782839	0.00741496836453888	0.00780713924386619	0.00946027244277607	0.00518038567902959	0.00482443410825889	0.00515709691348936	0.00253664896849269	0.00105314338241104	0.020723798087501	0.0291270724175631	0.0259826421743593	0.00511626591917145	0.00315782429498743	0.00513088377463758	0.00387791565158274	0.0104230365192734	0.00582444246816514	0.0070486375794539	0.0107266070724135	0.00224452211805542	0.00320331310852468	0.0162078978361179	0.0038610303392444	0	0.0116041892081756	0.0124405823913264	0.00374631521096427	0.00553583138986272	0.00652414456289806	0.0178600010563528	0.00260179049260524	0.00343110640230699	0.00558015234183588	0.00652163754210182	0.00239524125157037	0.0130683200572481	0.00382023138915593	0.00471426795234498	0.0166451261756398	0.00694333787535732	0.00557034707109922	0.00814371755933103	0.00727162434350564	0.00245331467064158	0.00525945975790341	0.00659413357433952	0.00304557842073905	0.0108565385558301	0.00928400890755161	0.00885432014037634	0.00700508422306513	0.00288177898391301	0.00628750955239665	0.00628395871205192	0.00432284706580108	0.0114569386486175	0.00645393939943527	0.00361839011134789	0.00210680209282357	0.00665912830013214	0.00608990402451484	0.00152047585589894	0.000696850909024044	0.00219857450096361	0.011761965506839	0.00524628462287855	0.00499423762822448	0.0140685313654862	0.00682237238538268	0.00455325638585441	0.00739244630474702	0.0138408841071969	0.00659182849693178	0.00578765227926762	0.0101781230888105	0.00981090835109043	0.00395777058276737	0.0139930807302281	0.00967569245450526	0.00929511680426056	0.0145878150005323
A549_G1_2C_2	0.0151140212502813	0.011288380811459	0.00877793793021931	0.0171076561975147	0.0119186681484509	0.0168605318182505	0.00691933529441442	0.00403500387762738	0.00975798576280064	0.0149583115725433	0.0160625793546529	0.0163327894648456	0.0103392531665826	0.0121559108746898	0.0323140368795461	0.0407169023883668	0.0375041575884753	0.0150624162123191	0.0147485937905649	0.0135510862713292	0.00795748464193712	0.00592442481669616	0.0174260352828944	0.0178687598332641	0.022169028813752	0.011455073977796	0.0148072073179661	0.00475810029294118	0.0108403559080082	0.0116041892081756	0	0.00183581123169219	0.00954938330817133	0.00608115844225393	0.0115754368340454	0.00677287353159939	0.00990853110022946	0.0142868017447647	0.00788021398569107	0.0177211042772858	0.0123824130379287	0.0242399535750061	0.00943066292937074	0.0162297478736945	0.0281298619164682	0.0107691003294468	0.0155219070586176	0.00403293753320518	0.0188205672346264	0.00974721344579999	0.0153202039957773	0.00773841903166941	0.0109173161053717	0.00860590028202856	0.00388725569443392	0.0202903206976747	0.00468240019307082	0.0121023182711114	0.0165677119063781	0.00668947650451798	0.0106587736374449	0.00287613589599828	0.00861758627599399	0.0102966765397102	0.0120475312054123	0.0182611828199608	0.00829229555947267	0.0127977404407447	0.0122539499203267	0.0110725586090225	0.00378303519324997	0.0110411750103873	0.0104143610524053	0.00294264617957599	0.00609657293748315	0.00760612784172003	0.00498830253380915	0.00525726978504621	0.0137470186132646	0.00808659914857885	0.00315642062649112	0.0213214179938231	0.0152327686846628	0.0255938732367494	0.0203477292343939	0.0205343584932296	0.0260872973186917
A549_G1_2C_3	0.0163970824310592	0.0123793858518671	0.00874560870663683	0.0174258033970062	0.0121913958032014	0.0180667014372139	0.00670698199452806	0.00463420347463778	0.0115397659797407	0.0162077759264611	0.0166444777592226	0.0168883091309726	0.0108588318278699	0.013104209296282	0.0331333185583529	0.0415230142975338	0.0381015721343765	0.016292491690303	0.015596765507297	0.0137166216247448	0.00862471953929785	0.00775794583060651	0.01824306850462	0.0182852785390044	0.0231347653299092	0.0119718887373684	0.0156185684242527	0.00492359485249079	0.0121574871674652	0.0124405823913264	0.00183581123169219	0	0.009911630694737	0.00707301476780203	0.0131348104664586	0.00717304526191189	0.0110331964916642	0.0153555729991676	0.00802977671759422	0.0182553818642493	0.0128986192601937	0.0253255671335859	0.00979009357802559	0.017139463463434	0.0287174193169487	0.0123795132665205	0.0167632863528776	0.00436691470977153	0.0195159270698264	0.0108271240573887	0.0165412820643537	0.00764931033542125	0.0113194127633645	0.00756330510022853	0.00362233737397525	0.0212553657219808	0.00544766546935394	0.0132857157831556	0.016894436475408	0.0068578679097081	0.0108558498100788	0.00468280972246695	0.00849000209393261	0.0106272035876993	0.0125925333006133	0.0190420754513237	0.00826980308364141	0.0137439612486238	0.0130510727541804	0.0121928913441215	0.00237975264105601	0.011081515118641	0.0118541909066487	0.0016336413730893	0.00760870243495853	0.00812320640375761	0.00647306729439627	0.00681318373433056	0.0152303678848488	0.00957600105285284	0.00497115311813505	0.0219654512484679	0.0158470746530907	0.0263511311273583	0.0206724420990821	0.0215816398872478	0.0266955523966148
A549_G1_2D_1	0.00925988503108449	0.00511304323537545	0.0022177634596228	0.00756204439936192	0.00239370165161457	0.0102285233378519	0.00388894843516771	0.00551570153608468	0.0109103443342637	0.00889211985698218	0.00682114703597771	0.00703460161932308	0.00125055212434329	0.00478145874364073	0.0234976323351838	0.031837024218069	0.028223067426991	0.00884346634367227	0.00643399982519365	0.00410975832205527	0.00212335015298158	0.0103945628594074	0.00882392805282719	0.00837618700829527	0.013966333915696	0.00219477716642861	0.00633195224772445	0.0143070104244794	0.00650861614346709	0.00374631521096427	0.00954938330817133	0.009911630694737	0	0.00433593719110843	0.00908340519768993	0.0162468510199734	0.00466624136425939	0.00717051560395323	0.00206057640110644	0.00837538524116586	0.0030727086384616	0.0164915050509985	0.000121604108852107	0.00806465574004758	0.0188413926014635	0.00913578423668986	0.00930509119162915	0.00558768027146443	0.00980583342304898	0.00430537509082438	0.00899729252873949	0.0029572352590079	0.00141213120904105	0.00712218951048123	0.00638751356423622	0.0121475228621107	0.00497274800604934	0.00626585469153406	0.00702338364198054	0.00309912317689143	0.00138936776438652	0.0103053737463314	0.0027108785297888	0.000755574115479349	0.00283123067090677	0.00950754620374535	0.00238592898905161	0.0052561087454465	0.00403404294612869	0.00518860634373463	0.00872021622771685	0.00226613216645213	0.00729695779215731	0.0115268647224754	0.00676388559437153	0.00202372269747747	0.00674090867033818	0.013058863830424	0.00983667729253729	0.00682180870797574	0.00914236596839743	0.0121588970136963	0.0060825031659965	0.0166604711222122	0.0108070638637868	0.0127460151778237	0.0168365098108373
A549_G1_2D_2	0.00942952121717873	0.00530795691933521	0.00491877059127186	0.0115155496824601	0.00664469733077317	0.0110238882919555	0.00451128653465366	0.00259863858641611	0.00738709520775394	0.00920612894976922	0.0101379420629621	0.0104323577055007	0.00468019349952674	0.00608083185706855	0.0262357760319983	0.0346405369690806	0.0314976905261458	0.00927327744234284	0.00867041052228915	0.00839577215725506	0.00226174898714664	0.00610045798366942	0.011350748103932	0.0121157564302408	0.0161098593655509	0.00573079276767892	0.00873704122120325	0.0106788834920904	0.0053227288621194	0.00553583138986272	0.00608115844225393	0.00707301476780203	0.00433593719110843	0	0.00701652025896167	0.0123940153186753	0.00397814008262392	0.00828407808094636	0.00376555916017652	0.0118277310305398	0.00661844084167696	0.0182561532322908	0.00424429479339091	0.010151344546207	0.0221414994220903	0.0066005604248727	0.00975092152305563	0.00314397902043765	0.0127891085010049	0.00375649826718268	0.00951382894115728	0.00447689349579671	0.00544727220450885	0.00822316750548364	0.00450525523118112	0.0142295449466608	0.00172835575567835	0.00625013112225626	0.0109746751355035	0.00316925880115976	0.0057048698947253	0.0061330465706879	0.00512134798450131	0.00505496016684797	0.00625270351549218	0.0121939320218417	0.0045735421892577	0.00672306574181058	0.00619890398483988	0.00512929603937728	0.00691077361751522	0.00645419706260351	0.00536628381829977	0.00867090227410478	0.00265106582958882	0.00241846766816892	0.00240987439941595	0.00878581077835509	0.00870198110752615	0.00362807379260456	0.00490424769702863	0.0153127628108758	0.00928578678401132	0.0195264934768569	0.0146875037291318	0.0145186747596763	0.0200892734315186
A549_G1_2E_2	0.00477572407940017	0.00457295401508593	0.0108767128748542	0.0128895653260848	0.0102358187590871	0.00671719870082517	0.0112852217332652	0.00941757532503191	0.00395106143977284	0.00489663601117693	0.0104374752789116	0.0107945634741486	0.00832664315931792	0.00584180950169247	0.023140818987985	0.0313616615030581	0.0292926362155343	0.00511605910982172	0.00775728508789207	0.0116410041542608	0.00757363687306685	0.00717086390489769	0.00978868231768155	0.012794405785175	0.0128263750244069	0.00859856516762298	0.00805759129873508	0.0150795547001629	0.00269050817618529	0.00652414456289806	0.0115754368340454	0.0131348104664586	0.00908340519768993	0.00701652025896167	0	0.0160008881764055	0.00443698800679265	0.00583259737055757	0.0099426773397705	0.011910797386392	0.00891668363984058	0.0140981646376561	0.00908247457863459	0.00827415684759171	0.0204626544253321	0.00102162493315045	0.00538802282050657	0.0100401175240768	0.0116757441666333	0.00478871302742126	0.00537524741989372	0.0109271993195498	0.00914017418573212	0.0150869325683929	0.0114113250868547	0.0111607298365146	0.00861309585965536	0.00392990567838355	0.0124614443230316	0.00987566038245918	0.0102230015158199	0.00985177645919069	0.0112656078039779	0.00939283094831414	0.00860910035641035	0.0106705689753594	0.0107367693967675	0.00606797636453319	0.00697813988682062	0.00432940172725063	0.0136505954112994	0.0112042316879455	0.00180331742317974	0.0145115756332933	0.00552780706934286	0.00833953257860094	0.0066650357046917	0.0110630512614577	0.00235347258231849	0.00359972874544108	0.00876436146384902	0.0140519714798863	0.00969186868447734	0.0171461501703166	0.0152946826458992	0.0108838987967741	0.0184688293057368
A549_G1_2E_3	0.020344050382716	0.0171444446024622	0.0155479273927455	0.0237710970402634	0.018633544984781	0.0222431138251422	0.0136478389023698	0.0107506410888458	0.0128136802053307	0.0202898873646805	0.0225300613225432	0.0228228914548918	0.016937459133406	0.0182312492142154	0.038316669121812	0.0466983372759408	0.0438205841363428	0.0204426735832899	0.0209098819211826	0.020294207302281	0.0144992302238618	0.00885330497599932	0.0235839160463378	0.0244634156359979	0.027993973752978	0.0180380369633793	0.0210205333871447	0.00228564344546487	0.0161944707745621	0.0178600010563528	0.00677287353159939	0.00717304526191189	0.0162468510199734	0.0123940153186753	0.0160008881764055	0	0.0157683452667441	0.0200730821794967	0.0146470087998337	0.0242178946294142	0.0189529148703609	0.0297691305151615	0.0161306342034581	0.0222618986687361	0.0344985930813631	0.0150144875182013	0.0208543859253311	0.0108023091117105	0.0251280918520952	0.0156994287211573	0.0207148950150187	0.0144995066811481	0.0175803011841351	0.0146883522049576	0.0105519968119148	0.0261458308441881	0.0112890439491733	0.0177243505659012	0.0232291013237632	0.013458511497145	0.0174050589846785	0.00648021860718025	0.0153752458258373	0.0170003477728171	0.0186001269465313	0.0244596646540856	0.0150623029255553	0.0188561184457771	0.018543352056928	0.0168805253973374	0.00947156257809378	0.0178113581696311	0.0154200760498331	0.00614608779440262	0.0113708588582683	0.0142571591319746	0.0105432242149615	0.00507376429820007	0.0183510793786462	0.0131534258816819	0.00775696756763504	0.0276677651534289	0.0216776921138529	0.0317479835500058	0.0269922467441102	0.0262143347092887	0.032442503826927
A549_G1_2F_1	0.00549268606526728	0.00138975844430882	0.00658596329730534	0.00938479439412679	0.00588676348675105	0.0070458614092619	0.00736545603618714	0.00655564844966087	0.0069106203621842	0.00524521389833739	0.00734636479469461	0.00769067299721703	0.00390018411285691	0.00254439901220273	0.0225701139909936	0.0309677281433796	0.0281192758625884	0.00530219298732524	0.00522194346643728	0.00741785945711311	0.00344846847069048	0.00791869253230663	0.00785531874423151	0.00962216807428625	0.0123040976253133	0.00429977136118546	0.00538680872851358	0.0142881263681874	0.00185382516943509	0.00260179049260524	0.00990853110022946	0.0110331964916642	0.00466624136425939	0.00397814008262392	0.00443698800679265	0.0157683452667441	0	0.00438373761912053	0.00577862699405162	0.0090215267262901	0.00480025234241302	0.0143345623301573	0.00467388342794397	0.00649640846634575	0.0188648980673115	0.00461509565717895	0.0057823123699545	0.00704911417680549	0.0095141672113328	0.000365756940554971	0.00553901132001486	0.00681613215118183	0.00473610794995737	0.0111267603674125	0.00836284954506275	0.0104335272937123	0.00568604906413785	0.00227739793892139	0.00888767401751907	0.00600025349188857	0.00578700199079633	0.00929379996401929	0.00701356262378964	0.00495614363949197	0.00444645446273474	0.00874925908389542	0.00651645573599154	0.00313020818545225	0.00325664242251481	0.00116490874760383	0.0108262080759664	0.00676788255239006	0.00268779126392667	0.0126132138944944	0.00446036006316011	0.00426607506332613	0.00522952396092836	0.0114831565623814	0.00530018253290419	0.00319836294352177	0.00801302667214403	0.0120645730486519	0.0064897444951164	0.0159916623017382	0.012245427809622	0.010629539233984	0.0168061096542713
A549_G1_2F_2	0.00250738575025289	0.00299876697724156	0.00938822149779937	0.00750523328820215	0.00683977381583674	0.00305830493317119	0.0108167869965644	0.0107896130267803	0.00962621274674266	0.0020757895098702	0.00488225687898	0.00522253559022104	0.00594128648882329	0.00244359463475772	0.0182549458848236	0.026638501625268	0.0239970183053252	0.00192060746950977	0.00214313994433268	0.00755457040729985	0.00710388301775515	0.0118280123981299	0.00398335571125101	0.00716777527329339	0.00793528621823066	0.00539458089921023	0.00248449119626647	0.018655290976774	0.0040607633193669	0.00343110640230699	0.0142868017447647	0.0153555729991676	0.00717051560395323	0.00828407808094636	0.00583259737055757	0.0200730821794967	0.00438373761912053	0	0.00899633827971371	0.00617674246769088	0.00507529792508784	0.00997288584698693	0.00724781889862662	0.00246946594609315	0.0148978029864408	0.00666552629928438	0.00229272800831955	0.0112167776969529	0.0058552939692816	0.00454349948624188	0.0019738590107782	0.0100191594116464	0.00631213123029964	0.0142867428564143	0.0124530345765687	0.00607582823100035	0.00993605927532275	0.00239024952120135	0.00717029254288771	0.00962746699430596	0.0075991023829638	0.0135949566939951	0.00988083592318499	0.00697543285353794	0.00498041170921399	0.00488267253548013	0.00952089452082865	0.00191445236356784	0.00320384452334378	0.00322651617119999	0.0149427501510714	0.00844636425748129	0.00514474933000608	0.0169537905352136	0.00870434745382552	0.00785392485660077	0.00957360678638153	0.015593406755016	0.00466819744156761	0.00704627740825297	0.0123245229853679	0.00828866885248294	0.00429822062051635	0.0118054397975727	0.00955455817614258	0.00624831825234063	0.0128614454203916
A549_G1_2F_3	0.0108996509436834	0.00658559216553157	0.00115927047557831	0.0094035472311667	0.00417092553237645	0.0120419578118365	0.00185237720976905	0.00394659515336984	0.0110535088467408	0.0105628344829284	0.00885978688429266	0.0090607291828477	0.00325608795280678	0.00655754354475523	0.0255491747274796	0.0338794306705681	0.030203322318953	0.0105436388112697	0.00844688131847188	0.00570206157630663	0.00237377586909257	0.00975149935768702	0.0108783749576082	0.0103040939901684	0.0160109938622591	0.0042552532529126	0.00836268278547417	0.012610695857665	0.00760317300282694	0.00558015234183588	0.00788021398569107	0.00802977671759422	0.00206057640110644	0.00376555916017652	0.0099426773397705	0.0146470087998337	0.00577862699405162	0.00899633827971371	0	0.0103808599987512	0.00512654332759123	0.0185087383996748	0.00194651119867555	0.0100776563633778	0.0208319497499579	0.0097888060814399	0.0110190860711815	0.00384743573089808	0.0118595242142401	0.00541907142703815	0.0107230173070569	0.00105068684654714	0.00343709113185071	0.00538996478015308	0.00443550179211909	0.0141827891528545	0.00365377643599583	0.00774796173400016	0.00887551434897147	0.00119304325527221	0.00282650171148242	0.00906237073973563	0.00138350244116272	0.00267787735471133	0.00489178374563464	0.0115677131658964	0.00082889248411666	0.00709805408909957	0.00597304181557368	0.00658313538062734	0.00669107846527457	0.00317114528333995	0.00814560095672204	0.00961907331958864	0.00641600349957431	0.00161276804677223	0.00604878080462148	0.0119104173624783	0.0110784791746241	0.00706991582074351	0.00801955012357432	0.0141908686200912	0.00813598908600909	0.0187098601466251	0.012648214226597	0.0147517694323071	0.0188405681797515
A549_G2_2A_1	0.00828556093389883	0.00790650643810736	0.0100441566402982	0.00225248423467892	0.00632189000077285	0.00743432629722838	0.0120895076975806	0.0137258831234936	0.0154971608505152	0.00789893206945808	0.00170247908858293	0.00139553757841481	0.00740594062286297	0.00653064890157198	0.0152957051525552	0.023552426145149	0.0198556293666175	0.00766860500523896	0.00415465362218884	0.00541279716246056	0.00976745934523067	0.0169262827774262	0.00297264713175417	0.00120101791933634	0.00699317428041814	0.00628871941081221	0.00386449971189215	0.0224387543754629	0.00968497286244505	0.00652163754210182	0.0177211042772858	0.0182553818642493	0.00837538524116586	0.0118277310305398	0.011910797386392	0.0242178946294142	0.0090215267262901	0.00617674246769088	0.0103808599987512	0	0.00535977895067329	0.00982542640180383	0.00849654963535424	0.00407271187652341	0.0104688350137046	0.0126449338861947	0.00778005361236787	0.013896693743715	0.00209445791755125	0.00893957677956016	0.00754796561555692	0.0110821065398656	0.00696424813410066	0.0144368277013175	0.0147622732823066	0.00570496128842036	0.0130397878922542	0.00806691419434579	0.0023783942455818	0.0114736286904665	0.00770156516470181	0.0179016928090974	0.0104759950485179	0.00770394500188223	0.00567954022920859	0.00271894107072696	0.0104276447921438	0.00605952097414908	0.00582624760191318	0.00821573032014082	0.017071264669058	0.00793461354355598	0.0108816780547896	0.0198799344713294	0.0133432612575459	0.0101528896188039	0.0138738854586141	0.0203521972730112	0.0108192186484972	0.0122064181130737	0.0166337858680411	0.00386559475601819	0.0025693890705223	0.00847038205315843	0.00338625747259835	0.00678000753106227	0.00846261586004603
A549_G2_2A_2	0.00750652929515531	0.00434901209872994	0.00502222053136563	0.00491598737869905	0.00177623168983184	0.00798985040772957	0.00692398975754511	0.00837245428199016	0.011708838198899	0.00708730509414028	0.00375917774483994	0.00399100077484814	0.00204769005436695	0.0032472285779165	0.0204256916954505	0.0287669690882783	0.0252096597452676	0.00696776596760334	0.0037041934051445	0.00273987708766902	0.00445512241665469	0.0122104709956405	0.0058351803017437	0.00551246094705088	0.0110033405109578	0.000929563518847709	0.00351649002377429	0.0171178478515631	0.00624356149359508	0.00239524125157037	0.0123824130379287	0.0128986192601937	0.0030727086384616	0.00661844084167696	0.00891668363984058	0.0189529148703609	0.00480025234241302	0.00507529792508784	0.00512654332759123	0.00535977895067329	0	0.0136114403800689	0.00319098212373506	0.00527702631725421	0.01582198838549	0.00930527290084782	0.00736574625383466	0.00853758793542971	0.00673372063849089	0.00455793763821739	0.00704632293978458	0.00594964098743044	0.00170570115717606	0.00982167106527319	0.00943186440861051	0.00922673733580139	0.00770730305009195	0.00522314034477473	0.0043795330410647	0.00615908940193129	0.00279978746796907	0.0127499055579704	0.00550275060942155	0.00249081190012847	0.000380848237807222	0.00646969395104311	0.00532323164923582	0.0033713819665572	0.0020728422041866	0.00458777217243304	0.0117901298132961	0.00348246313428268	0.00734953542561167	0.0145251467549045	0.00850872330610798	0.00479489252788348	0.00883824366548459	0.0153432049544118	0.00890504072322827	0.00784427389095997	0.0115097313106877	0.00909801804614182	0.00301005470075572	0.0135880954956252	0.00806983314864207	0.00992020043373015	0.0138027136337923
A549_G2_2A_3	0.00945355536938684	0.012962586359951	0.0186053655610478	0.0120427409417487	0.0151960906392665	0.00753046060139553	0.0203601773347715	0.020743759617216	0.0179449873556323	0.00948358194690136	0.0104824161841938	0.0104929278943755	0.015258218113701	0.0122690984515573	0.0093051227341942	0.0173085026847502	0.0159466499627427	0.00932920468241803	0.01006266241427	0.0148859146980463	0.0169337178519701	0.0211355657202837	0.0078316148285159	0.0108233915160315	0.00283405552574887	0.0143493383616446	0.0101622663721947	0.0285030569311134	0.0135920558729163	0.0130683200572481	0.0242399535750061	0.0253255671335859	0.0164915050509985	0.0182561532322908	0.0140981646376561	0.0297691305151615	0.0143345623301573	0.00997288584698693	0.0185087383996748	0.00982542640180383	0.0136114403800689	0	0.016594593627247	0.00843165275978976	0.00889812802576647	0.0151188646868065	0.00892103369532032	0.0211456800161996	0.00773224393841131	0.0145128316902992	0.00905722507119647	0.0194483724270587	0.0152740997673275	0.02343035095271	0.0223366923179065	0.00439725721144323	0.0198972916595464	0.0121595851391262	0.0122026870114283	0.0193286340085451	0.0164043808368457	0.0233417565269824	0.0190941179898391	0.0160518003955441	0.013744021809362	0.0074088161667805	0.0188600454087983	0.0116418035109932	0.0125700920531379	0.0131698881796836	0.0248211245547706	0.0169676109043463	0.0143661665210243	0.0269249383042946	0.0184688547652641	0.0176205378283892	0.0194288623558526	0.0250253122135167	0.0118265972068702	0.0166208506083026	0.0221019831481193	0.00707039401210822	0.0108675236466229	0.00539088176973292	0.0110323769050472	0.00377338548420222	0.0076906049205905
