	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_2	0.0212858159968191	0.0257110753931801	0.017748764141294	0.0119573051557265	0.0295515875413711	0.0150060329188929	0.00381381470181194	0.0186892341629972	0.0182789461532852	0.0152383929260983	0.0208166943127191	0.024843964434239	0.02543289538163	0.0190807902284609	0.0131696578113079	0.0180904508745256	0.00732991448217074	0.0107028472874466	0.021997671506553	0.0193950878220932	0.0104304490381834	0.0295930486722257	0.0140789071089208	0.0216286413500189	0.02537043941155	0.00738299457101033	0	0.0398817172127364	0.0540029259700534	0.0390463226506504	0.0511856477486462	0.00848520359393157	0.0199588518190344	0.0214508849596333	0.0292504516393593	0.0360284986877616	0.0233500082266379	0.0218401762998309	0.0163963938890724	0.0196210084356406	0.0112364772149722	0.0101123123664045	0.00743418181506589	0.0134944261374336	0.0311607550905805	0.0212394381332049	0.00675633868638176	0.0302788391246593	0.0137387981898811	0.0266381842729072	0.0166564510883465	0.0160710632798361	0.0204672508132852	0.0124349404217793	0.0308392696672123	0.0157962870212461	0.0243364968913553	0.0111366573495482	0.0258850051080592	0.0197075391392732	0.0224243663208145	0.0122464341582243	0.0209741630912423	0.0256562486019535	0.0231032799317777	0.019455579787959	0.0118849795907328	0.0256704384372421	0.0208626915133696	0.0291764419489538	0.0160608107873437	0.0193141097246813	0.0309118798430682	0.0147377198910389	0.02685387469426	0.023018025910606	0.0164689503739579	0.0307967761197998	0.0318970985723485	0.0232255631471185	0.0224980000057373	0.0189698276717008	0.0045877015586656	0.0048705905430999	0.0127279109192581	0.00695947707776872	0.00861876238082231	0.0118776315317509
A549_G1_2B_3	0.0223850854001834	0.0152485917622009	0.0222435040559457	0.0281388733274245	0.0104366033889241	0.025499205617982	0.0381171012763017	0.0212976515675769	0.0216837317496521	0.0257043413329673	0.020351035173416	0.015372382045301	0.0156073586117592	0.0218327380008488	0.0435476450357132	0.022864499102599	0.034897961143135	0.0360445402810012	0.0182494109527508	0.0307915893424398	0.0301402999501358	0.0132174155656396	0.0259869002225239	0.0188270944994567	0.0145516800234756	0.0331601056290295	0.0398817172127364	0	0.0146779617956152	0.00673225709183165	0.0120891330500662	0.0315489400300122	0.0199727419291656	0.0222301382322586	0.0116681842185776	0.0056788887654656	0.0198023890388288	0.0189189301014324	0.0237780418487356	0.0213721266775568	0.0309252924108021	0.0492888711883311	0.0324714205014025	0.0288759220391804	0.00922295392015248	0.0189457925764418	0.0374389848138618	0.00962414030628416	0.0278632622191658	0.0152335181629074	0.0244879550093072	0.0278014060919531	0.0195471038967897	0.0331608564282973	0.0105675774182802	0.0243312245098749	0.0187827962387996	0.031946499967181	0.0142355148670365	0.0205228036448126	0.0187658283334522	0.0364037664099783	0.0191250234687508	0.0166267360492207	0.017583783256476	0.0205067678463474	0.0284985113150264	0.016573799258012	0.0193930041184925	0.0113741355795374	0.0242822780457701	0.0218905250560577	0.00997726691735233	0.0272155055651759	0.0131092652667094	0.0179008450613875	0.0265712080718852	0.01026142411133	0.00907350102778756	0.0178951176119833	0.0182882990775806	0.025303701724685	0.0371218741577898	0.0428332590622412	0.0288666287780092	0.0343356880168879	0.0316760296093205	0.0280307203616714
A549_G1_2C_1	0.0347501095948754	0.028932259093127	0.0362891194136919	0.0423468227529349	0.0246330192431034	0.0399407214775234	0.0522841680590544	0.03539003245355	0.0358767805930541	0.0395179912329017	0.0346522506019517	0.0294701676780031	0.0288307511527001	0.0355895970150721	0.0581004547910011	0.0374762380144002	0.0487347037448224	0.0506622542741067	0.0327193969084068	0.0422477427760238	0.0443898288160198	0.0252519055137707	0.0399673494225775	0.0334211347428591	0.0287314492911092	0.0474347613800336	0.0540029259700534	0.0146779617956152	0	0.0176927920392512	0.00299307885057076	0.0456819221392705	0.0342164088624488	0.0366831069387801	0.0254638580137779	0.0182955514652646	0.0342814400906604	0.0328044440220515	0.0377088491847091	0.0349917414133766	0.0443063533617393	0.0634681819603581	0.0466318682184347	0.0421390488772893	0.0238096454270165	0.0334230884448868	0.0510059172036971	0.0239201381632766	0.0414852729585591	0.0298249442331336	0.0380586886747771	0.0424659827128233	0.0335590681016024	0.0470634891805732	0.0247246347351001	0.0384375634513505	0.0320633238284835	0.0457934141096858	0.0287005169954171	0.0343526492002112	0.0322022759011369	0.0509273128220848	0.0332907677405709	0.0306183298813144	0.0318387313119137	0.0346872491860219	0.0427276698603822	0.0311992268253715	0.0339323743681381	0.026038036568093	0.0383692115536771	0.0363319504644481	0.024577085394352	0.0416416521067726	0.0272417527671961	0.0319693285494594	0.0407485055872345	0.0243942503061924	0.0234398458306137	0.0323836675347169	0.0323788492625258	0.0380768056278949	0.0512503201498601	0.0568526956495897	0.0432529589265626	0.0480947094611868	0.0460436276188856	0.0421742214344797
A549_G1_2C_2	0.0228052778700286	0.0171736010917159	0.0221087244375866	0.0270982227562541	0.0118434495431821	0.0253343213791943	0.0378238292539342	0.021327724506941	0.0216917965011434	0.0243227789706006	0.0213315391537409	0.0164872609690316	0.0162001171473603	0.0227902972039983	0.0431967318198968	0.0222477002632951	0.0333936968709359	0.0354114694536191	0.0185333217239587	0.031160680782069	0.0300699159846153	0.0137549204610741	0.0254273374343815	0.0183714678761335	0.0147249503793203	0.0328177203714115	0.0390463226506504	0.00673225709183165	0.0176927920392512	0	0.0157373071897835	0.0305868064148777	0.0194177555268322	0.0228769699474909	0.0143122949556706	0.00632947379775445	0.0204601974814927	0.0201597881376144	0.0231181612507917	0.0223218896619001	0.0307201896420982	0.0487812489630967	0.0318553401714523	0.0291222588851749	0.00896483412790131	0.0181612302950781	0.0374927113120864	0.0106699180629853	0.0284756156468274	0.0140112261048438	0.0250905315262613	0.0266067409269015	0.0194172689696009	0.0342207158009503	0.013319434232783	0.0244437762801533	0.0213859454601803	0.0327069917242033	0.0149519299705887	0.0204875847748719	0.0176712334853308	0.0363186103889111	0.0196126486361608	0.0138047759282191	0.0159604647185874	0.0205947979222331	0.028471212901727	0.0157325409673383	0.0190366413834496	0.0119398178917343	0.0230591589073746	0.0201697971242673	0.0113375991657562	0.0275016180671649	0.0137854260505161	0.0193423603099616	0.027580575474586	0.013065926460249	0.00772022178471975	0.0186907765462062	0.0195803605122712	0.0269766357659983	0.0356928185272811	0.0425866241319992	0.0290154271513844	0.0333904684219891	0.0308564821025716	0.0275513421637052
A549_G1_2C_3	0.031905328381867	0.0260166820185654	0.033462651074485	0.0395895087947906	0.0218263672448071	0.037138282867179	0.0494232528925576	0.0325576720666066	0.0330500415511788	0.0368032292240963	0.0318091987862521	0.026612831622401	0.0259899911863587	0.0326791334854505	0.0553430276250678	0.0347625821686391	0.0460062636199798	0.0479289020206915	0.0299319216200945	0.0394407194270765	0.0415393763654747	0.0224842025936547	0.0371592368411767	0.030710367142556	0.0259496176942345	0.0445976727207362	0.0511856477486462	0.0120891330500662	0.00299307885057076	0.0157373071897835	0	0.0429000345007297	0.031453430205891	0.0339657687007728	0.0225700802272504	0.0156897125690127	0.0315899736680046	0.029902800303578	0.0349209165122763	0.0320798887310835	0.0414473861770763	0.0606086688077196	0.0438120589267515	0.0392478557251098	0.0212238943736768	0.0307162801925058	0.0481036083247275	0.0211593450563381	0.0385673006729398	0.0273093050739776	0.0351536337818748	0.0398458949602914	0.0307485673017247	0.0441407456652529	0.021943184156253	0.0355838222272462	0.0291119559063438	0.0428666463739637	0.0259200995363051	0.0315227849557796	0.0294966452513815	0.0481594900445631	0.0304450069941146	0.028174707804028	0.0292201481656811	0.0318606641707651	0.0398772525384913	0.0286573608853782	0.0311938434939608	0.0233752180869698	0.0356455069214368	0.0337212422529273	0.0219194993785248	0.0388199526687957	0.0244369558804866	0.0290870057254068	0.0378793036987469	0.0215804013170518	0.0209573854004748	0.0296055561154018	0.0294992033630144	0.0351093550486684	0.0485105470256981	0.0539716568498327	0.0404177792049174	0.0452981228389515	0.0432625030917395	0.0393555209188863
A549_G1_2D_1	0.0141045340217286	0.0178838960720235	0.00958226630474148	0.00352345379263742	0.0212991554699975	0.00767550313080454	0.00797923005205568	0.010563731974602	0.0101933227414646	0.00697553073906909	0.0134446683381435	0.0167863965205485	0.0172881587270356	0.0116522062453422	0.017139669929725	0.0104314515387962	0.004786097310158	0.0105789169308396	0.0139937588873046	0.0151996102125517	0.00482912264145454	0.0214454218345961	0.00585911465577161	0.0135395303722376	0.0170450398895105	0.00433352340582154	0.00848520359393157	0.0315489400300122	0.0456819221392705	0.0305868064148777	0.0429000345007297	0	0.0115833591716399	0.0148931240828648	0.0212976499286857	0.0276091972420552	0.0162886283457858	0.0141638071041703	0.00806041706318702	0.0121102207292997	0.00619208964047742	0.0184349142980713	0.00207608124680295	0.0078026422056611	0.0228073529635623	0.0129348326404631	0.00876209350236316	0.0219611993787686	0.00779104082714954	0.0185597054085774	0.00950501359400825	0.0102652080876938	0.0121894860488389	0.0108309481263942	0.0229275214782152	0.00805424923249826	0.0173694139012421	0.00830340313639026	0.0177428014463147	0.0115286868337277	0.0140769370211253	0.0124159007029706	0.0129572874342617	0.0173148327555739	0.0146606748272696	0.01133173806419	0.00528836146240363	0.0178018292042724	0.0127497899740486	0.020999090445131	0.00757978159566695	0.0111593303640279	0.0227999750964624	0.00889103006394515	0.018575689144911	0.0153822052378622	0.0110136648170511	0.0228300042974601	0.023501801847348	0.0155622745328669	0.0148328467901532	0.0131652928104449	0.00587660448635334	0.0123589828960876	0.00732377061018733	0.004163947652393	0.00281398119186491	0.00392917589329697
A549_G1_2D_2	0.00902944437101071	0.00756196459148164	0.00297600255136168	0.00818887177738219	0.00980328231500866	0.00661586035629162	0.0185002046611509	0.00247947721467685	0.00266883913480171	0.00653401238764256	0.00586666247566727	0.00583566674133254	0.00698794362324631	0.00551456405707421	0.0254396875825002	0.00528575866630207	0.0152006253569322	0.0177078785038368	0.00377238045012798	0.016370709309234	0.010797270926334	0.0112340273054986	0.0062359041171297	0.00370321925244756	0.00552731942546666	0.0135572042848001	0.0199588518190344	0.0199727419291656	0.0342164088624488	0.0194177555268322	0.031453430205891	0.0115833591716399	0	0.00938813113580651	0.0103037687439505	0.0162486288317209	0.00885009485461852	0.00524740332291473	0.00424196717630831	0.00550256573830282	0.0120870461782841	0.029588806655705	0.0125912178739866	0.0107452628406402	0.0113346516169529	0.00237124236568359	0.0182667749226932	0.0103993207218444	0.00966156918856665	0.0083655710930169	0.00687905175069199	0.0107810219904571	0.00186905385066781	0.0156939620689819	0.0119079344488117	0.00522396646119985	0.00947427150267429	0.0136899621354851	0.00647361300462777	0.0028767588605193	0.00495341061548944	0.0187020831448735	0.00305763018468494	0.00767949941695632	0.00421032532225792	0.00211078047225883	0.00918125300029859	0.00824008923824611	0.00295530846043712	0.00971024152769876	0.00464814133684324	0.00470718843694549	0.0115419392640271	0.00944876887695112	0.00710834329615432	0.0060033859349907	0.0101803476541568	0.0117016288800774	0.0121537707764027	0.00619575189257051	0.00554097459968748	0.0107575171044754	0.0172154181674445	0.023224649219625	0.0103659716720543	0.0146180364700352	0.0118871003011549	0.00818740031974891
A549_G1_2D_3	0.0169280772059334	0.0110035239814946	0.00992967817113063	0.0123843214372313	0.013477401414456	0.00738007061135657	0.0188769285451135	0.00931299338788929	0.00859656901508432	0.0139095220959692	0.00511207713854435	0.00995736142319216	0.014126017660556	0.00979797311790704	0.0216239365622563	0.00581801278994988	0.0195303291812529	0.0146969109300471	0.00668014571358866	0.023386549110305	0.0115712778132524	0.0182314580792454	0.011989588922725	0.00666481966202447	0.0112337020702596	0.0142043312710219	0.0214508849596333	0.0222301382322586	0.0366831069387801	0.0228769699474909	0.0339657687007728	0.0148931240828648	0.00938813113580651	0	0.012604110823604	0.0207300448953841	0.00249997786271505	0.00896353361004794	0.0117106755501304	0.0106754220173504	0.0171681815353244	0.0293324176314	0.0148594915719597	0.0158890469559828	0.0141788324623294	0.00828486010808776	0.0206525644412409	0.014153440885332	0.0129346405556984	0.00951856142014844	0.0119484351002284	0.00841639700964289	0.0102985590456957	0.0135949433944366	0.012101810794026	0.00935834648793914	0.00995462029825278	0.0137710886526477	0.00934899624421445	0.0110786073423487	0.0141429409272729	0.0144808706235994	0.00838971566949361	0.0133105649636779	0.0110906839568332	0.00866071808957871	0.0105601378241465	0.00777646089141582	0.00677343663327609	0.0112264611412603	0.0117155859977913	0.00948722260673909	0.0122959708335984	0.0069160868874544	0.0120032919705513	0.00772076860574936	0.00679585960359012	0.0125803936360321	0.0152906439921658	0.00517339506097992	0.0076507473658027	0.0144279589974975	0.0198507791164952	0.0236921244413451	0.00895067672306419	0.0187729193213514	0.0133103026698772	0.0118061335103662
A549_G1_2E_1	0.0130388519938501	0.00378798949045011	0.0118031277073468	0.0181557850146052	0.00305416044384465	0.0149412415902982	0.0271198314448432	0.0107639986824092	0.0111154886767448	0.0164699393431449	0.00937311025073794	0.00454692755966301	0.00674091468265054	0.0105261953104422	0.0331456125454951	0.0132503189431074	0.0251418914494845	0.0258843069268031	0.00804242333055854	0.0214630644894875	0.0191927750091398	0.00822382028441491	0.015692481903756	0.0095880931500256	0.00549440370844927	0.0223252933753903	0.0292504516393593	0.0116681842185776	0.0254638580137779	0.0143122949556706	0.0225700802272504	0.0212976499286857	0.0103037687439505	0.012604110823604	0	0.00979540166855082	0.0106713228619889	0.00753902445329801	0.0138232756967999	0.0101903172168106	0.0203353726505484	0.0382972118183158	0.0218550413649317	0.0180802398694816	0.00660079534058981	0.0098940232728513	0.026323879319051	0.00412323145227486	0.0165947878638138	0.00941791074215547	0.0134181338759068	0.0188169549832138	0.00949288142225074	0.021665195812033	0.00353774880449053	0.0134611537603357	0.00723689422030078	0.0204650744873913	0.00463213548054456	0.0103201785084179	0.0107634579887737	0.0259690200826618	0.0083509858261975	0.0116789153347542	0.01015834198455	0.00998424083166444	0.0175643163462397	0.00991465975398878	0.00977698686775372	0.00529964389953626	0.0148850534658471	0.013649676763685	0.00529753616241417	0.0164146085599125	0.00410647884552493	0.00652915877416503	0.0153877344291439	0.00274662438213408	0.00816043299722957	0.00776310591994597	0.00696283722458986	0.0140515736437514	0.027125355252287	0.0317285892232625	0.0179678412992095	0.0240646529644984	0.0213133550187199	0.0174826522812461
A549_G1_2E_2	0.0177952662047393	0.0125334877081995	0.0184793990646834	0.0242483702140754	0.00761565328467459	0.0224277386353695	0.0346117388200968	0.0176714260154086	0.0181950451514733	0.0212899386999229	0.0179947073601938	0.0124034660341851	0.0113149597129939	0.0185192081738139	0.0410994569325129	0.0200072999744747	0.0305289152813333	0.0333798089088907	0.0154618572203459	0.0260712592193818	0.0268286043327015	0.008223773280957	0.0219915597051981	0.0159636941199509	0.0109783011297079	0.0297324982848816	0.0360284986877616	0.0056788887654656	0.0182955514652646	0.00632947379775445	0.0156897125690127	0.0276091972420552	0.0162486288317209	0.0207300448953841	0.00979540166855082	0	0.0184551509330132	0.0159328024960789	0.0196633863823488	0.0178875699652557	0.0266698654487553	0.0457393465481366	0.0287194664354317	0.024770240854329	0.00706632958290568	0.0156012544906419	0.0335444388061776	0.00668391754139178	0.0242755207481707	0.0131680659627828	0.0207688189435296	0.0252113479061863	0.0156932365255886	0.0305279138929083	0.0101575004444251	0.0208393477422718	0.0167950661324678	0.0288274662162403	0.0116721040742534	0.0165392445043327	0.0140302368991511	0.0340675988666251	0.0158732313365664	0.0128676037675297	0.0137463600696875	0.0170259587325858	0.0251612636318132	0.0147679879601986	0.0163834491943505	0.00972662201216339	0.0201752890068171	0.0183979591650404	0.00923355815553314	0.0246089370754028	0.00972023327203698	0.0154227594373074	0.0242677405807435	0.00951057681286162	0.00676946762737855	0.015855670045257	0.0156829943451867	0.021929766825785	0.0330633603217623	0.0392159812197093	0.0260135095223871	0.0300588872088284	0.0281248213950688	0.0242851338402955
A549_G1_2E_3	0.0166018937745225	0.00962514539113099	0.0100346944825633	0.0134339792673302	0.011372545469	0.00871468864255329	0.0209313155860824	0.00923615830868895	0.00866905223675908	0.0142326644576554	0.00502741878837339	0.00846302830025591	0.0128228591947606	0.00994538726991474	0.0240317862745475	0.00634822642021911	0.0208035405913058	0.0169516649960921	0.00559701853582237	0.0237418626346865	0.013342131240423	0.0166015282721208	0.0127033815889919	0.00560654657514903	0.00957118582997529	0.0161068501206758	0.0233500082266379	0.0198023890388288	0.0342814400906604	0.0204601974814927	0.0315899736680046	0.0162886283457858	0.00885009485461852	0.00249997786271505	0.0106713228619889	0.0184551509330132	0	0.00838805947477796	0.0119503731751494	0.0106415289922823	0.0182303062734554	0.0315572279511487	0.016487893216905	0.0167881295417496	0.011813402382893	0.00735974835866094	0.0223722573708128	0.0119696563221286	0.0140698720673968	0.00740045846306074	0.0124787439464072	0.00985096384386966	0.00971193732595246	0.0157417254669652	0.00983893799703908	0.0101047541860736	0.00939966992601905	0.0156311162223293	0.00739901938704575	0.0107133681778282	0.0132133094021476	0.0169048573994704	0.00778059796158305	0.0117400635080614	0.00980811084168448	0.00840004405287572	0.0121419828986164	0.00570617964084003	0.00600272662485999	0.00884226521218228	0.0119728118747641	0.00917664211176571	0.00985576517326891	0.00894859530879748	0.0101696687720007	0.00679979364087037	0.00876159516498854	0.0103626374967864	0.0129328073602222	0.00362266699855424	0.00684536268796687	0.0149283553833817	0.0214506797124086	0.0257938257071493	0.0109542689674326	0.0201290054032417	0.0149899036637	0.0130096010495015
A549_G1_2F_1	0.00867205765917352	0.00392874577929043	0.00508407707662636	0.0113546328816512	0.00863613818040522	0.00817953675218375	0.0196587426571942	0.00411526882722369	0.00438957868504909	0.010483493506974	0.00389823907165715	0.00369503634092759	0.00626230161474367	0.00306983074795297	0.0265509106527016	0.00799661776278708	0.0182191348870183	0.0193781750896646	0.00405363840848849	0.0161986135832669	0.01183946711902	0.0107557155049733	0.0087339495866956	0.00612913261784836	0.00570866253410148	0.0149713572026915	0.0218401762998309	0.0189189301014324	0.0328044440220515	0.0201597881376144	0.029902800303578	0.0141638071041703	0.00524740332291473	0.00896353361004794	0.00753902445329801	0.0159328024960789	0.00838805947477796	0	0.00741040764262536	0.00307003834583488	0.0131760001289391	0.0308357891365131	0.014514270236426	0.0109764109628398	0.0115758948352526	0.00619759416759734	0.0188378689104831	0.00968126200089995	0.00913309857034991	0.0102448476384018	0.00614738854088774	0.0136206648119096	0.00415599615062256	0.0146409759565601	0.00972843179155176	0.00613962660591723	0.00429221673845584	0.0130706366598171	0.00569357346756428	0.00443742949414853	0.00790964141650227	0.019550765547108	0.00225383891291279	0.0114738104431409	0.00823967968376024	0.00360807081625993	0.0102111159120477	0.00988955692481024	0.00551955376324946	0.00940855781150389	0.00893877017898558	0.00951109782821759	0.0106828509633749	0.00979366446479079	0.00642139268097174	0.00205176674226209	0.00891240366153879	0.00946554169301728	0.012901077188001	0.00513255104864369	0.00168957562261031	0.00781657639288258	0.0200356782872089	0.0242137227324106	0.010988673476091	0.0168643376082059	0.014224096634614	0.0102576027855734
A549_G1_2F_2	0.00774320516543681	0.0105342564728008	0.00240641775966532	0.00505844323093846	0.013550230045518	0.00594626032825112	0.0152541919563887	0.00343042515430046	0.0036071941275822	0.00313160900944153	0.00822547261833162	0.00932921736647485	0.00927687957285691	0.00567313164830091	0.0235984422160095	0.00685675924745944	0.0113661125607061	0.0161345016453992	0.00750481899195817	0.013225600912031	0.00824610144254527	0.0134485595427174	0.00239216153958577	0.00750423007741868	0.00928339723691917	0.0106372853945266	0.0163963938890724	0.0237780418487356	0.0377088491847091	0.0231181612507917	0.0349209165122763	0.00806041706318702	0.00424196717630831	0.0117106755501304	0.0138232756967999	0.0196633863823488	0.0119503731751494	0.00741040764262536	0	0.00565756880917664	0.00800288188547862	0.0262183803200832	0.00919611780958424	0.00706921163265125	0.0154002173700077	0.00634226993010534	0.0144638429611948	0.0142026801186515	0.00680766829481335	0.0124445054699015	0.00476735750666384	0.0110158010394785	0.00437012502092376	0.0137815698877053	0.0158403338759105	0.00361057983706039	0.0114390583525846	0.0111411203527524	0.0105215107687436	0.00365866844060856	0.0062944623242749	0.0173634715452322	0.00591015236006896	0.0108916514907132	0.00771821215431802	0.00429274119188579	0.00677632977454433	0.0121962698733619	0.00661644664234521	0.013906227320761	0.00228283754936216	0.00651469875941587	0.0157058036601744	0.00892476831261127	0.0107908385464931	0.0088761981417666	0.0100305664808985	0.0155707703788823	0.0161554052157871	0.00972373377889414	0.00832869675938557	0.00932063806266104	0.0137085340950633	0.0197485987281089	0.00897713768205892	0.0105755565437355	0.0090916597509128	0.00494242045592425
A549_G1_2F_3	0.00654963593027546	0.00642223892580526	0.00375665376258471	0.00966242841069589	0.0110507920694384	0.00754573697519383	0.0175971458776084	0.00337139749816791	0.00384948070161317	0.00872103688638802	0.00572382706412269	0.00629017057079284	0.00703276737182443	0.00109355491547409	0.0255728957218101	0.00854525428186887	0.0159166116681361	0.0185478344074146	0.00617296151438901	0.0133317212784878	0.0101514816036869	0.0115719225100492	0.00664976451100498	0.00776444772308402	0.0076839065600679	0.0131475409506027	0.0196210084356406	0.0213721266775568	0.0349917414133766	0.0223218896619001	0.0320798887310835	0.0121102207292997	0.00550256573830282	0.0106754220173504	0.0101903172168106	0.0178875699652557	0.0106415289922823	0.00307003834583488	0.00565756880917664	0	0.0102877791892495	0.0287179493976585	0.0124376836485072	0.00798332556251469	0.0140497904579434	0.00734936839638628	0.0161945511487667	0.0120462231428534	0.00652285915110352	0.0125242451677357	0.0032345333651751	0.0137749935672958	0.00412632666432018	0.0132396146057096	0.0126865959302391	0.00449424529675236	0.00619023863436347	0.0111155353969409	0.00839621244327553	0.00340719889014251	0.00761990978566539	0.0188628943036147	0.00368212515200111	0.0127159918919885	0.00928244292777082	0.00368565414670015	0.00855431995948851	0.0121928264327837	0.00690410997956647	0.0121569404471657	0.0076816120094186	0.00986989681897972	0.0135425408231137	0.00937880411521869	0.00861908173326705	0.00506119560976811	0.00871031130386786	0.0123459210516737	0.0152465418083034	0.00772196122351051	0.00462614837973077	0.00544179520113071	0.0179445168763195	0.0219678634958486	0.0100316041530265	0.0143374297964883	0.0125923326323545	0.00830682819496815
A549_G2_2A_1	0.0102554401071562	0.0166250709538008	0.00936571357764603	0.00718036716200204	0.0206547604983797	0.010119628008749	0.0104765928276128	0.0103552625139221	0.01041058352051	0.00780384624709862	0.0140064802761373	0.0161422314624738	0.0155252817000129	0.0102186115075141	0.0214654038159221	0.0131791281295359	0.00769000207032153	0.0157030796572033	0.0146772627259594	0.00926438060398918	0.00751844961897242	0.0193600252983872	0.00622487335771143	0.0150393507812728	0.0166668547525516	0.00810570283232826	0.0112364772149722	0.0309252924108021	0.0443063533617393	0.0307201896420982	0.0414473861770763	0.00619208964047742	0.0120870461782841	0.0171681815353244	0.0203353726505484	0.0266698654487553	0.0182303062734554	0.0131760001289391	0.00800288188547862	0.0102877791892495	0	0.0205115709117929	0.00631027721455918	0.00273605131984998	0.023086661957679	0.0141852514882815	0.00731625468601906	0.0214589884447139	0.00529089605598558	0.0203048522875718	0.00712247289187301	0.0151931286275743	0.0117298443560621	0.0114475281639871	0.0227549320947638	0.00820191991119766	0.0159061657005723	0.00801210670355755	0.0178495060731467	0.0105432645972513	0.0132106104088071	0.0167480037982237	0.0126994404266471	0.0187606065717923	0.0156993116366066	0.0113349404138784	0.00733898961847016	0.0198346386525981	0.0140838348105079	0.0214831353458572	0.00903975543670441	0.013841172031527	0.0231500463658329	0.0114979312455518	0.0179738118833382	0.0149418728803525	0.0122835040782568	0.0224419683166318	0.0239381019468156	0.0164696396495948	0.0144207297939144	0.00926928420648759	0.0101018508644924	0.0137969649334993	0.0101670970660761	0.00521926820049912	0.00835527606593566	0.00602099978241446
A549_G2_2A_2	0.0306927682652319	0.0347561830521577	0.0272959441138816	0.0218028171124483	0.0389397161582726	0.0239447754847096	0.0112080358423114	0.0281496630782135	0.0276719829023947	0.0253039589398207	0.0294459351189467	0.0340768569629595	0.0350307692062635	0.0280749629594224	0.0126491579269326	0.0271045325292827	0.01720180780161	0.0161023867648469	0.031144331982108	0.027587910666508	0.0191882664302953	0.0393101162933929	0.0238463163454731	0.0308744178548286	0.0349036300773053	0.0161533490372566	0.0101123123664045	0.0492888711883311	0.0634681819603581	0.0487812489630967	0.0606086688077196	0.0184349142980713	0.029588806655705	0.0293324176314	0.0382972118183158	0.0457393465481366	0.0315572279511487	0.0308357891365131	0.0262183803200832	0.0287179493976585	0.0205115709117929	0	0.0170658776524669	0.0225297454564049	0.0406187843895231	0.0307400974482693	0.0138709224288903	0.0397384145070474	0.0224583997974394	0.0358406548035379	0.0257759158078086	0.0241864249891838	0.0300717309679768	0.0182365990934674	0.039712314399118	0.0250660663829107	0.0326313185931547	0.0184284020626916	0.0351158901503281	0.0293202964714213	0.0323731092256998	0.0165014791349378	0.0302396317446287	0.0354261510056167	0.0328580296257562	0.0288577656327791	0.0208236409532836	0.0346493184268518	0.0301450585944813	0.0383828966891437	0.0259836927248065	0.0288782162148731	0.0400074758772716	0.0227766780727748	0.0363205275214425	0.031856121287567	0.0240292203856962	0.0397556213375116	0.0414435213846885	0.0319912968481759	0.0313825846922973	0.0271764847104716	0.0141958354724994	0.00690302860883764	0.0208483821971218	0.0168375037220156	0.0179578435875965	0.0214700873788679
