	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1H_1	A549_G1_1H_2	A549_G1_2A_3	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_3	A549_G1_2D_3	A549_G1_2E_3	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3F_3	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G2_2H_1	0.0194544996413992	0.00401301574052313	0.0295623220140662	0.0029455730089456	0.0323545863986614	0.0181512735921221	0.0406933660189044	0.0193237881184796	0.0118125599302162	0.0453900009623322	0.00952964987952441	0.0205832054979018	0.0104723890313526	0.021573444616095	0.0143387552085892	0.0242243287419831	0.0311800072127062	0.0313401847514201	0.0275520775245271	0.0300184267672767	0.0676760121021592	0.0231641641776369	0.00869790755114886	0.00272267960189103	0.0183799198354719	0.0124424893844722	0.0307544643903003	0.0275794412187955	0.0083031587978804	0.0202762066928281	0.00955262654531214	0.0111318674084532	0.0383420303892087	0.0255656087436832	0.0593951493704848	0.0220875012446761	0.0464289769989908	0.0270243876265526	0.0163160252800852	0.0512341925820806	0.0285845064062332	0.00979860827751154	0.0255382079308004	0	0.0287779913571904	0.0214542719789492	0.0131376722888372	0.0171804037053282	0.00801112469455456	0.0134789201873934	0.0109977115928155	0.0147662734730101	0.0188527797735076	0.0309930788591464	0.0146446792264979	0.0407584735111448	0.0188156407805947	0.00843718544754088	0.0153806376066896	0.0100501529980947	0.016303353119565	0.00934372299490784	0.00363914964377453	0.0168488171227767
A549_G2_2H_2	0.0104286591697755	0.029817633390894	0.0114573027038161	0.0291076576756439	0.00458449182231454	0.0122499927943595	0.038314568842667	0.0135591196305181	0.0171047457020491	0.0187800966301099	0.0202941187678296	0.0114735466577927	0.0187453564024859	0.0118361039442334	0.020597983037795	0.0122996721772325	0.0114232203391474	0.0249670285910783	0.00533370318655892	0.00846810813965191	0.0406067284880052	0.0135009954641809	0.0267435161424922	0.0271980564890141	0.0290674195779032	0.0173536668175538	0.00713291106820787	0.0130432573874754	0.0246327020886128	0.0129992683592793	0.0219645216838636	0.0192026729062039	0.0218152566943897	0.00359780092330677	0.0327944690434711	0.0113795562238864	0.0225472325289813	0.0128339520867918	0.0134996304024665	0.0242186774750637	0.0134252894512557	0.0221008948610037	0.0214915487125161	0.0287779913571904	0	0.00924867899156118	0.0369221073283858	0.016083458523319	0.0221456362101486	0.0187474848141385	0.023145770575735	0.0162311275680912	0.0307164030962101	0.0135018863287798	0.015771060953806	0.0133677733934048	0.044944163964159	0.0207883351811003	0.0146105000446103	0.0194268182223716	0.0153111546943018	0.0260103083177863	0.0280593520729802	0.0178005197006336
A549_G2_2H_3	0.00671650703527283	0.0225455442759329	0.0129502696082892	0.0212176345350878	0.0132191075703868	0.00341275819684824	0.0337245198416208	0.00526153909051392	0.00990463306860015	0.024876278341045	0.0141235574117433	0.00234735631779166	0.0128429174409513	0.0057460072981738	0.0149512247041473	0.010565330506337	0.0108278623158475	0.0203091283525012	0.00805622533317031	0.00884120652388265	0.0480797714828543	0.00628019749128312	0.0200558160055807	0.0204453177518133	0.0226588159670419	0.00937098191534017	0.009749882680479	0.00843013700433239	0.0184149400939521	0.00714874065743005	0.0134613832063885	0.014178569989	0.0205980711406095	0.00607259632149944	0.0380352307220707	0.00349734918951959	0.0254819935976005	0.00836822387595573	0.008178253857101	0.0298296519589762	0.0150455061712491	0.013594996070555	0.0150546467081806	0.0214542719789492	0.00924867899156118	0	0.0283772483742982	0.00991737853008524	0.0151901834438168	0.0112324908518178	0.0169890863224906	0.00849408717684849	0.0240232933584311	0.011122700623526	0.00745245321885225	0.0196607746102645	0.0383005611250554	0.0130745891758728	0.00665122082057912	0.0114636608946925	0.0110860558460739	0.0172393889949775	0.0200055778666503	0.0105947104098246
A549_G2_3A_1	0.0291431618201947	0.0111868234696321	0.0385672788294297	0.0119466721252242	0.0410821128982923	0.0250643248352389	0.0349782459729641	0.0262186772848965	0.0206967887946835	0.0528121617484783	0.0212005903291977	0.0267779474228437	0.020912194993579	0.0266290297508055	0.0195838477564474	0.0337015175558312	0.0369937414563556	0.0295820282243876	0.0341989326618007	0.0362010260162848	0.0762018343330924	0.0270724978363672	0.0137349024534209	0.0157517993342182	0.0160652269956503	0.0197406321789168	0.037751078970541	0.0319917881037787	0.0207014725326054	0.0287183860744366	0.0152033374641944	0.021855327667805	0.0393216531801232	0.0337998572149534	0.0638757296076742	0.0283516158679898	0.0504994333148354	0.0324899878269301	0.0243461076000984	0.0563460542737247	0.0388264098144421	0.0170651742103972	0.0249673982730579	0.0131376722888372	0.0369221073283858	0.0283772483742982	0	0.0222950522015798	0.0164062071141622	0.0224765250419801	0.0169849837902253	0.0233559295777458	0.0150679523530275	0.0351109987699861	0.0211902544556154	0.0477448623539954	0.0167753837591959	0.0171976485456777	0.023652981002031	0.0183105948782869	0.0273800246620512	0.011294183433494	0.0115461724130022	0.0250920173094768
A549_G2_3A_2	0.0127208580419102	0.0165251769819459	0.0224684115834884	0.0176150343964304	0.0205992914054927	0.00802657914125726	0.0292159411620939	0.0123307652004636	0.0079919326351418	0.033666116455049	0.0134578323048015	0.00976437522169884	0.00975494363462982	0.00607740597840727	0.00569855314866038	0.0191785156478986	0.0199693519365668	0.0174640458195436	0.0125182958467554	0.01773524221469	0.0564417104010896	0.0101092257433122	0.0122162592148822	0.016573395462244	0.0131941029056414	0.00671207221461793	0.0189057675343631	0.0159565807454512	0.017953849031965	0.0150292934591011	0.00976940150617579	0.0104910779046304	0.0231677984084698	0.0138802473972984	0.0444917033548052	0.0122306077062934	0.0326163864168035	0.0172648998030793	0.00518504419623513	0.0363350603863541	0.0235914391001172	0.0130022167843781	0.0126930474521337	0.0171804037053282	0.016083458523319	0.00991737853008524	0.0222950522015798	0	0.00935157763720749	0.0142376989526981	0.00872589671650423	0.0121255987358611	0.0147967773932953	0.0183738382340405	0.00587559570146431	0.027827302935225	0.0307080438923589	0.00992031041929073	0.0100750220586364	0.00931723635359621	0.0148694176377655	0.0129881670048372	0.0161562032529881	0.0158761818101852
A549_G2_3A_3	0.0143558213970334	0.00776484699241208	0.0253476237567915	0.00911763132145727	0.0261259930064197	0.0120245728416614	0.0354127007769934	0.0147105439216253	0.00580532198554864	0.0397123228751576	0.00758205862869661	0.0146389683574475	0.00489617400698557	0.0142660184471535	0.00678896007693337	0.0205558003171519	0.0257082280323863	0.0250348409190799	0.0202220836890989	0.0240125547144199	0.0622071254202553	0.0168615558001416	0.00557525238621507	0.0073487380082701	0.0138352410083907	0.00613344755309576	0.0248257961610012	0.0219736596377426	0.0105968546380355	0.0163350729484441	0.005676932841329	0.00575378529201347	0.0316640849107507	0.0192233314406767	0.0526688489126316	0.0166550498317552	0.0402236200663937	0.0220483393526114	0.00887837261236775	0.0444168663202982	0.0250517098244257	0.00849916664983718	0.0195211774992822	0.00801112469455456	0.0221456362101486	0.0151901834438168	0.0164062071141622	0.00935157763720749	0	0.011465735881661	0.0044828549222298	0.0111348255468334	0.0149868214510278	0.0251137691096437	0.00819049371587491	0.0345346371476015	0.0231764097767504	0.00395767373114884	0.0105219453767998	0.00533954265170736	0.013055130107219	0.0083500091878905	0.00799930361487327	0.0146433802755091
A549_G2_3D_2	0.00901587310412552	0.0161907881012184	0.0166906599281639	0.012651139918254	0.0217025185953463	0.00881272120446696	0.039519999911485	0.00732519604588651	0.00723718440393492	0.0328486616559653	0.00679430676295929	0.0103368107887494	0.00936110090908525	0.014550767483149	0.0161488985185211	0.0114715398458837	0.0188863125875946	0.0273602841539827	0.0188943726121216	0.0183041437688067	0.0553161757850549	0.014437008205125	0.0167690441563465	0.0126268597197007	0.0234517509610361	0.00787791779105957	0.0188173213638004	0.0164978587760048	0.00879099801543497	0.00722032521657833	0.00893413863925222	0.0113533130045384	0.0301200787485127	0.0151683352688907	0.0479940979682431	0.0106683919983306	0.0347937314906717	0.0148095882562581	0.0115650892609511	0.0400226986484569	0.0164976855550579	0.00547794757350225	0.0209266982417215	0.0134789201873934	0.0187474848141385	0.0112324908518178	0.0224765250419801	0.0142376989526981	0.011465735881661	0	0.0156044301691581	0.0027757473763186	0.0243940200094526	0.0199525374037036	0.00852501540571865	0.0288665128443211	0.0321824590117005	0.00764733757940636	0.00499889755278012	0.00651523886465763	0.00699970355169702	0.0120079910793837	0.0120268783775703	0.00348095040577655
A549_G2_3D_3	0.0169618287761368	0.00911568568708968	0.0281084271305874	0.0124510529225814	0.0273303877618018	0.0141649288113946	0.0334272003237894	0.0176412297614561	0.00904095777621909	0.0413096327089374	0.011629347808734	0.0166507318653309	0.00795054964885032	0.0146365662051789	0.00375169383321753	0.0237090377093868	0.0276449019973867	0.0238605763141026	0.020496330773008	0.0256188497200413	0.0636623484835892	0.0180009786804032	0.00393961886969054	0.0105640662211044	0.0105117580700072	0.00893249960595089	0.0265126057033902	0.023695097179904	0.014743875051725	0.0195928521698603	0.0089314925008709	0.00781331572758584	0.0314850962314269	0.0206829585326961	0.0531200755777486	0.0189437411265454	0.0411957006494976	0.0243502702436225	0.00974357216543371	0.0448777280101814	0.0280112312150049	0.0126200176628249	0.0191844362736957	0.0109977115928155	0.023145770575735	0.0169890863224906	0.0169849837902253	0.00872589671650423	0.0044828549222298	0.0156044301691581	0	0.0148304479116507	0.0119497664306788	0.0265211824530335	0.0103782325591636	0.0357524868136495	0.0222408208321772	0.00820727951607207	0.0137283438179703	0.00924750519466996	0.0164582448079678	0.0108190847915941	0.0113284623137713	0.0185787017216952
A549_G2_3E_2	0.00695915302245869	0.0169752274353923	0.0153438290865569	0.0141795004125603	0.0194278442147284	0.00609029289746166	0.0377904059060617	0.00511216050680805	0.00595745359018136	0.0309205924166274	0.00745334552495743	0.00770546436352947	0.00873350588329009	0.0119092638398327	0.0147547365781755	0.0103979783112737	0.0168080028431884	0.0252976511983966	0.0161434222524134	0.015943974010269	0.0536184831330817	0.0120189585121501	0.016593994335484	0.0138133702321753	0.0224519183799263	0.00637763603996857	0.0165186042619149	0.0143154042978951	0.010657337901406	0.00562194994747468	0.0087517741921802	0.0107170090579254	0.0277458224121711	0.012647061527042	0.0456733945510749	0.00825661873341411	0.032605989455824	0.0128848520865126	0.00938905487846176	0.0376220865273349	0.0156074796943125	0.00651477646336937	0.0189986162097088	0.0147662734730101	0.0162311275680912	0.00849408717684849	0.0233559295777458	0.0121255987358611	0.0111348255468334	0.0027757473763186	0.0148304479116507	0	0.0235296862924861	0.01772060307888	0.00645838413971945	0.0266343770017897	0.0331168950015672	0.00756965068787546	0.00231158417176185	0.00605152935736341	0.00650324480963644	0.012380321343906	0.0133173965438772	0.00400275755270796
A549_G2_3F_3	0.0266473528111895	0.0155621755304747	0.0366711537385374	0.0191762287159054	0.0352699239786338	0.0215273981242192	0.0247236041641068	0.0247748945891679	0.0188869243308695	0.0476584080212994	0.0224711721088015	0.0230503274117435	0.0193020481153557	0.0196405516457238	0.0119083632602319	0.0328605736362145	0.0330473773131233	0.0196688188463244	0.0265293103399168	0.0313014624810311	0.0706303403298227	0.0217455312480937	0.0115014859064401	0.0199468817037505	0.00198249163258889	0.0174204410656783	0.032960870349462	0.0278656037112513	0.0249904448331421	0.0280013431070195	0.0156417673130376	0.0196265209553292	0.0308103014421251	0.0286299313981275	0.0558316746077362	0.0253034866447922	0.0440716947422199	0.0297293759626278	0.019001131460524	0.0483277339147926	0.037694489384261	0.019999957892871	0.0172633741817886	0.0188527797735076	0.0307164030962101	0.0240232933584311	0.0150679523530275	0.0147967773932953	0.0149868214510278	0.0243940200094526	0.0119497664306788	0.0235296862924861	0	0.0301225034259721	0.0179193999837057	0.0416467096536021	0.0226654242866633	0.017491695610399	0.0223585471158573	0.0181527776610619	0.027143708974724	0.0145418181459247	0.017845881038104	0.0268007221464802
A549_G2_3G_3	0.0168533485877558	0.0319223656682027	0.0154134747717849	0.0300977300528147	0.015744299153912	0.0135688254638386	0.0310572295302268	0.0126638500627506	0.0203453046105071	0.01979551659364	0.0246081327422112	0.0108339519822182	0.0236639190103068	0.0124683610331033	0.0240358270560014	0.016456904943293	0.00521710348152057	0.0180767068215157	0.0120964331139231	0.00571696488544206	0.0435103472384363	0.00874651085175229	0.0293918734923173	0.0305022201707449	0.0290959915372823	0.0191132532904707	0.00828295482201126	0.00354244501317584	0.0283659589682699	0.0145949686274908	0.0219345950384315	0.0251371038042889	0.012509439146263	0.0126851259019903	0.0293752356917562	0.00954000898788719	0.0156424730505311	0.00607785997194948	0.0187318944995847	0.0221007641034301	0.0197634514641259	0.021922630757707	0.0148354847803161	0.0309930788591464	0.0135018863287798	0.011122700623526	0.0351109987699861	0.0183738382340405	0.0251137691096437	0.0199525374037036	0.0265211824530335	0.01772060307888	0.0301225034259721	0	0.0169416826527868	0.0148805874617732	0.0474474589414704	0.0228011772168999	0.0166037975682244	0.0211083054701995	0.0212231800189711	0.024552377271326	0.028752298848959	0.017906361704511
A549_G2_3H_1	0.00931360148311141	0.0153023363128988	0.0189927209500434	0.0144615257285032	0.01992894732309	0.0041650775068669	0.0323497437367004	0.00743294793544592	0.00410267572712363	0.0323124202182087	0.0095575794597535	0.00653589479084701	0.00757169142207086	0.00723645920390421	0.00925521773208124	0.0149587324199129	0.0176666353679805	0.0201230053979128	0.0136490416710347	0.016070982691138	0.0554173106429263	0.0089587109168195	0.0129333228265595	0.0140281100539529	0.016680774177786	0.00225478119140596	0.0171821477755308	0.0137996185871227	0.0138019890502734	0.0101607868294161	0.00629919997583439	0.00933480446363989	0.0244738602867389	0.0126302454659915	0.0449063782367427	0.00867720807979824	0.0321442293873105	0.0140513619017229	0.00538795200275729	0.0367842412962169	0.0199495527431846	0.00792689130806505	0.014121760894391	0.0146446792264979	0.015771060953806	0.00745245321885225	0.0211902544556154	0.00587559570146431	0.00819049371587491	0.00852501540571865	0.0103782325591636	0.00645838413971945	0.0179193999837057	0.0169416826527868	0	0.0270817697212637	0.0310134586593014	0.00627372301009084	0.00467162051141917	0.00485878271787814	0.0106992365943942	0.0102837206959827	0.0130938092261412	0.010113276839735
A549_G2_3H_3	0.021995618739683	0.0420610732128959	0.0151045877341867	0.0405451964024003	0.0108734848182743	0.0230584664752691	0.0425557672566683	0.022498470713149	0.0291701414983733	0.00645543053921885	0.0322603095269761	0.0210419891648638	0.031408871324946	0.0222216596896726	0.0330297265368213	0.0196674094365485	0.0121026276491189	0.0300862972270985	0.0159015557982319	0.0117165331910084	0.0293532977260719	0.0212968312967416	0.0392342209582195	0.0394259605516417	0.0401982117385082	0.0289895768863637	0.0102303314094982	0.017054911755077	0.0360947155142585	0.0218083446185341	0.0330673322894551	0.0321765309331807	0.0211453003761648	0.0156519742507476	0.020809434786959	0.0197011863386727	0.0123482357628324	0.0168066900306776	0.0262331464976362	0.0128015069715458	0.0187472991823801	0.0326086069792657	0.0282038506751166	0.0407584735111448	0.0133677733934048	0.0196607746102645	0.0477448623539954	0.027827302935225	0.0345346371476015	0.0288665128443211	0.0357524868136495	0.0266343770017897	0.0416467096536021	0.0148805874617732	0.0270817697212637	0	0.0576265856899876	0.0325644099590783	0.0255205045603103	0.0309661861343735	0.0265834425269726	0.036636356204323	0.0394558154345529	0.0266459464647566
A549_G2_4A_1	0.0369877916733787	0.0161683999827577	0.0478481645905653	0.0201657193535449	0.0488246709236622	0.0350581263297788	0.0464469400866689	0.0372115353474449	0.0288093470453424	0.0628407345973589	0.0274956852740329	0.0375166845278979	0.0267888102478068	0.0364811308089256	0.025594709357204	0.0426403366140911	0.0485922221246794	0.041735940630935	0.0427046356786987	0.0470570769075059	0.0849435588173311	0.0388458009402691	0.0185725684226793	0.0201280391312511	0.0231371063542784	0.0290327431847154	0.0479808889965738	0.0443106221576204	0.0262234197672959	0.0386727625542318	0.0259550585035966	0.0263321318933458	0.0518117517841008	0.042242252212519	0.0751132860500747	0.0394589920136617	0.0627140868209077	0.0445675266122757	0.031530591469427	0.0669865721978783	0.0467371219565468	0.0278934818793199	0.0377660301409497	0.0188156407805947	0.044944163964159	0.0383005611250554	0.0167753837591959	0.0307080438923589	0.0231764097767504	0.0321824590117005	0.0222408208321772	0.0331168950015672	0.0226654242866633	0.0474474589414704	0.0310134586593014	0.0576265856899876	0	0.0258113634300599	0.0332243986299807	0.0275153027728502	0.0342140071367928	0.0239944513526388	0.0207196527904087	0.0355496807791742
A549_G2_4A_2	0.0121208426398781	0.00970301142529351	0.0224913468438728	0.00851320849607342	0.0245999261479412	0.00974679761718131	0.0359772230770818	0.0115047659413573	0.0037529376183502	0.0374388484256475	0.00555873259795037	0.0122351488630547	0.00483198514853979	0.0133623751068352	0.00956368454558007	0.0175384203327122	0.0230675640200932	0.0249092538324074	0.019344543740043	0.0217223302694837	0.0601365189437622	0.0150031708083776	0.00915720195220076	0.00783745279051663	0.0164889959497793	0.00406653774574645	0.0225573212277984	0.0194658031586096	0.00873430668801691	0.0130539963838776	0.00354215374677939	0.00679230214718838	0.0304992249483685	0.0175314850444856	0.0509840472353951	0.0139184535091598	0.0381242996432231	0.0191183835553731	0.00871497768539496	0.0428202060674427	0.0223368081189658	0.00479357417151168	0.0188522578076921	0.00843718544754088	0.0207883351811003	0.0130745891758728	0.0171976485456777	0.00992031041929073	0.00395767373114884	0.00764733757940636	0.00820727951607207	0.00756965068787546	0.017491695610399	0.0228011772168999	0.00627372301009084	0.0325644099590783	0.0258113634300599	0	0.00743423143570922	0.00175230361713736	0.010611663267547	0.00725741607077911	0.00734763769756514	0.0108227126534268
A549Root1_1	0.00600831056201082	0.0171236026667368	0.0152944104890839	0.0150409762308192	0.0181299207615503	0.00398098119327024	0.0362886190244462	0.00462817467428884	0.00490454092368649	0.0301479643461339	0.00802187647109437	0.00604537969737205	0.0080571851172397	0.00972591465151101	0.0131628938996128	0.0107204111397644	0.0159991051588523	0.0236412126173168	0.0140956672872446	0.0147661682694767	0.0529737715190501	0.0104035558033414	0.0159509187398316	0.0143669225680975	0.0211632698080879	0.00509584159920259	0.0154153743398285	0.0132907006344477	0.0119565216862955	0.00593845052634166	0.00855928768011677	0.00994721121040323	0.0261678448907014	0.0110781548478828	0.0444075415401061	0.00713463645426213	0.0315236790137704	0.0123079670741481	0.00732558068317504	0.036264848797617	0.0158459612208434	0.00753322166636385	0.017508643911824	0.0153806376066896	0.0146105000446103	0.00665122082057912	0.023652981002031	0.0100750220586364	0.0105219453767998	0.00499889755278012	0.0137283438179703	0.00231158417176185	0.0223585471158573	0.0166037975682244	0.00467162051141917	0.0255205045603103	0.0332243986299807	0.00743423143570922	0	0.00579415544978451	0.00691524369815881	0.0125288885735729	0.014019227483825	0.0060088423978237
A549Root1_2	0.0108429059033243	0.0114026163080568	0.0209825790068718	0.00986298591057045	0.0232393440034299	0.0081173477913939	0.0354682334141365	0.00976519709916696	0.00286793526239284	0.0358196150163034	0.00587475194446761	0.0105481077478167	0.00527266628523378	0.0120715714499562	0.00998627028287417	0.0161244200399899	0.0213338555522531	0.0240213597948863	0.0180299411717475	0.0200387384908838	0.0586281820037981	0.0134575210805044	0.0106073525186566	0.00943926756527425	0.0171176998020506	0.0028216377769005	0.0209103772121614	0.0177552825533889	0.00941572381414446	0.0114748967656889	0.00360629344935969	0.00740851394137264	0.029094465054371	0.0161047200264078	0.049364594418259	0.0121821039312265	0.0364380020421477	0.0173666476406093	0.00796742670181799	0.0412299324452529	0.0210574547811537	0.00433107094620936	0.0178577209655499	0.0100501529980947	0.0194268182223716	0.0114636608946925	0.0183105948782869	0.00931723635359621	0.00533954265170736	0.00651523886465763	0.00924750519466996	0.00605152935736341	0.0181527776610619	0.0211083054701995	0.00485878271787814	0.0309661861343735	0.0275153027728502	0.00175230361713736	0.00579415544978451	0	0.00979994304944383	0.00774084056007175	0.008670253357785	0.00945768010552069
A549Root1_3	0.00509478062586476	0.0188137917958177	0.0141414371330258	0.0166731229017724	0.0176460934692534	0.00987355974987746	0.0428292913306518	0.00982255421633989	0.00830387787231963	0.0304538858901316	0.00682291244137637	0.0116642947790666	0.00864123068942319	0.0150524750976185	0.0165534641699576	0.00897919105435934	0.0190978795885729	0.0300795492768488	0.0167777264448786	0.0177901574840789	0.051769151761131	0.0165407894461876	0.0184731108054361	0.014377727782729	0.0258022235661939	0.010205985462365	0.0173882479268204	0.0182563027179523	0.00989059560395241	0.00758293563885238	0.0133350623904868	0.00959733293574095	0.0316650919151856	0.0121749163737374	0.046793535583718	0.0120778750068208	0.0347199350029676	0.0163755318263157	0.0102416432587371	0.0384870134957367	0.0125430553918503	0.0113615093741154	0.0241914741923583	0.016303353119565	0.0153111546943018	0.0110860558460739	0.0273800246620512	0.0148694176377655	0.013055130107219	0.00699970355169702	0.0164582448079678	0.00650324480963644	0.027143708974724	0.0212231800189711	0.0106992365943942	0.0265834425269726	0.0342140071367928	0.010611663267547	0.00691524369815881	0.00979994304944383	0	0.0172181689908302	0.0162706754221992	0.00804952055036895
A549Root2_1	0.018268270036855	0.00937376890720132	0.0274085085448004	0.00776190288067254	0.0300641789086228	0.0139169504672781	0.0325300036958239	0.0149540969214421	0.0103435193470772	0.0415982384697242	0.0122202330434701	0.0156086863606784	0.0118776608772137	0.0163221579327411	0.0124135764219273	0.0227238249598132	0.0259515239830043	0.0231900239173318	0.0236845093532814	0.0251076717363839	0.0649539556065116	0.0165592707587315	0.00991445129003677	0.0108130423286542	0.0143356884974346	0.00901622061779403	0.0265506881661562	0.0212617993596185	0.0134751504781845	0.0175949017786597	0.00430035108387354	0.0135421109428927	0.0306431877725556	0.0227607569705294	0.0535692664946808	0.0171300635610142	0.0401545198564382	0.0214969008927514	0.0143567558074043	0.045835414888015	0.0279820817338319	0.00662241169233446	0.017229916982267	0.00934372299490784	0.0260103083177863	0.0172393889949775	0.011294183433494	0.0129881670048372	0.0083500091878905	0.0120079910793837	0.0108190847915941	0.012380321343906	0.0145418181459247	0.024552377271326	0.0102837206959827	0.036636356204323	0.0239944513526388	0.00725741607077911	0.0125288885735729	0.00774084056007175	0.0172181689908302	0	0.0061355600688088	0.0144599084839894
A549Root2_2	0.0189110807260339	0.00559740023528045	0.0285384847754136	0.00169297133251058	0.0317653144320111	0.0166226126833304	0.0383106445013841	0.0174363121085076	0.0110764589967934	0.0440983614119363	0.00994167030308784	0.0187952425164287	0.0109195323489685	0.0200639485184837	0.0141992080645364	0.0233114721115481	0.029248598076459	0.0289618113306093	0.0265773381571152	0.0283210928662501	0.0668324408588558	0.020987863123008	0.00933518423151055	0.00564252283522517	0.0175316256808076	0.0110912076534211	0.0293033512812154	0.0253105890664797	0.00928480270917733	0.0188829114303625	0.00723221006165765	0.0121659204264666	0.0359715977505579	0.0247218267940564	0.0576093995012471	0.0202002383195263	0.0443321063605604	0.0248672754068797	0.0158978366733664	0.0496239187091923	0.0280820210176582	0.00738214602452054	0.0229949699920907	0.00363914964377453	0.0280593520729802	0.0200055778666503	0.0115461724130022	0.0161562032529881	0.00799930361487327	0.0120268783775703	0.0113284623137713	0.0133173965438772	0.017845881038104	0.028752298848959	0.0130938092261412	0.0394558154345529	0.0207196527904087	0.00734763769756514	0.014019227483825	0.008670253357785	0.0162706754221992	0.0061355600688088	0	0.0151574346448026
A549Root2_3	0.00894424043395649	0.01955688416477	0.0141667412732516	0.0157968380537463	0.0203754073648724	0.00902226411873786	0.0399233756488865	0.00586754212188821	0.00987266335619612	0.0302803651049968	0.0100294856885869	0.00964218809362691	0.0123625703894267	0.0148309267754067	0.0186754302769771	0.00925138189777124	0.0163810138314705	0.0274262320296732	0.0184172722168563	0.0162503935816855	0.052788390721046	0.0137817785649345	0.0199744326619313	0.0160781713726645	0.0258718992242688	0.0101712846708491	0.0167318879281255	0.0145335859215245	0.0118195313123015	0.00504170050710385	0.0115840386147768	0.0143003698559137	0.0288590331085008	0.0142552133558616	0.0456666657662991	0.00915634174664707	0.0323346752824181	0.0123096664753736	0.0132679726714866	0.037874095494292	0.0144848741951688	0.00819168886509679	0.0210476018935134	0.0168488171227767	0.0178005197006336	0.0105947104098246	0.0250920173094768	0.0158761818101852	0.0146433802755091	0.00348095040577655	0.0185787017216952	0.00400275755270796	0.0268007221464802	0.017906361704511	0.010113276839735	0.0266459464647566	0.0355496807791742	0.0108227126534268	0.0060088423978237	0.00945768010552069	0.00804952055036895	0.0144599084839894	0.0151574346448026	0
