	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2A_3	0.00794786418452821	0.00673026436426089	0.0037199548898722	0.00391422830936051	0.011178802910349	0.0071935861573274	0.0179510861567125	0.00451449196670223	0.00155368618796057	0.00799338008661082	0.00907087494577122	0.00159614858391281	0.00202061989789627	0.0028842334323987	0.006966646746603	0.0186782437519169	0.0201032774325833	0.0155395871972147	0.00833538649746134	0.00693269726929739	0.0142746999467685	0.00530492320905393	0.00249373879723296	0.00965098739459392	0.00883354587476317	0.0197101912258892	0	0.00669034904697735	0.00369434686888021	0.0117444363675974	0.00749309553660298	0.0155167124500704	0.0240626951519681	0.00149873660772236	0.00452420444801462	0.0051629647152049	0.0051898113972133	0.00716410606650212	0.0121930194964642	0.0064278285661967	0.0105150563159477	0.0209701163383731	0.00556093978577055	0.00950339428132727	0.00269388838779887	0.00576620231672776	0.00964863215772969	0.00546338905073085	0.00576893535777646	0.00408053190040813	0.00478386164443078	0.00307078973235574	0.00736129236516137	0.00885916053441918	0.0128563593047971	0.0160454308730148	0.0109313910751669	0.00334471228815588	0.00826531469232136	0.0061775027598809	0.00249026099535131	0.0155477555910577	0.00307168002876194	0.0064475339465588	0.0163581554644952	0.0203401459589917	0.00616784511122091	0.0160854912652307	0.00880603151003381	0.00545887987908197	0.00501195869853761	0.00494604367175364	0.0117417643654679	0.00646343897866636	0.00825507419231664	0.0180798407153634	0.00998537721035063	0.00377313667772745	0.0226237972356389	0.0116301336729549	0.00360197682651852	0.0186553198484287	0.00702684057690066	0.0146364449892391	0.0226591326007614	0.00852433955660115	0.0160465086441924	0.00664704669022895	0.00258693807165368
A549_G1_2B_1	0.0133203447668857	0.0115171556744349	0.00308738131512372	0.0105981268424931	0.00470829791897722	0.0133466373596407	0.012171980495767	0.0106732014722192	0.00533585964279374	0.0105161135937344	0.0153036525223851	0.00804767449208666	0.00866866546699916	0.00480714506676762	0.0136288980833822	0.0250873820683044	0.0258244566239355	0.0208947966305495	0.00553063341170451	0.00775806109015938	0.00758848032478391	0.00687037929688857	0.00802704902786015	0.00336042558669626	0.0044537127674796	0.0132159092606891	0.00669034904697735	0	0.00812903336423602	0.0062874488084725	0.00190965052148533	0.00993709658749433	0.0177671610198938	0.00519168152965433	0.0103744747377933	0.00297561331877581	0.00558618539892228	0.0125723122442981	0.00775855941089396	0.000894841238494699	0.0038685885658652	0.0151054029958558	0.0104000121637638	0.0132782611719758	0.0080876653848085	0.0111007069106177	0.0125025769320816	0.0116783143510372	0.0120185891836897	0.00837074751875903	0.0103298574964781	0.00686958515617681	0.00358789595108396	0.0150058133412876	0.0195043899876522	0.0100031902328263	0.00503792450240307	0.0084189613163444	0.00915999019548815	0.00707238307169152	0.00517380228510144	0.0117362212361445	0.0062314933713961	0.012952622321435	0.00976849694260064	0.0158467909728829	0.0124314322291351	0.0110242948821265	0.00753570119525511	0.00770231253562826	0.00174358968241402	0.0107809186921539	0.00507217557593151	0.00295816301489255	0.0142192615317256	0.0124357442887411	0.0035018543671065	0.00365158277778526	0.0162367854568902	0.0063810502970828	0.00995042173003807	0.0123846816818651	0.00408154919193395	0.0209367190059397	0.0166310400788664	0.0151372022354067	0.010854849993544	0.0130538434209903	0.00790714408520832
A549_G1_2B_2	0.00519166848957707	0.00346564314827153	0.00520833567223794	0.00515144898240062	0.0128305885612016	0.0055295959603602	0.0202143621417452	0.00322651901858364	0.00356569542657964	0.00436366184966	0.00746083313376809	0.00462725589695674	0.00434635526823325	0.00335749463686195	0.00691214115141771	0.0172375685830217	0.0176975485855247	0.0128029636108845	0.0114251717715757	0.00414002112225115	0.0152053777271014	0.00281049714912281	0.00143417961269534	0.0114675792793699	0.0114965993253325	0.0212724072696862	0.00369434686888021	0.00812903336423602	0	0.0141137365255932	0.00956103540643091	0.0178846877947051	0.0258837649723138	0.00418755994861832	0.00262937646057992	0.00544824046190513	0.00865026991878589	0.00444639958128658	0.0150030968355767	0.00749442872946681	0.0114427335317248	0.0231855340434493	0.00229545590307018	0.0059002012538112	0.00616541425936155	0.0029865157104157	0.00595485089082489	0.00410855926729683	0.00444647443830595	0.00767876164876014	0.00235005172501546	0.00676490031043354	0.0100664410905322	0.00709874342500158	0.0123066384720376	0.0181068004774005	0.0130417868604746	0.000735401075736343	0.0119437329704278	0.00979754224407342	0.00306998812026853	0.0186398950411163	0.00672272056022828	0.0057197501116706	0.0177685016965145	0.0232649143100034	0.00482572639115475	0.0187261728832954	0.0065868773959777	0.00240506079919889	0.00689039448682727	0.00771328952905754	0.013014490812873	0.00909456004897598	0.00621846878305331	0.0204312902832539	0.0116287321311252	0.00659894989267573	0.024333008675769	0.0140953978338043	0.00308406705056024	0.0205111991831089	0.00637235114390033	0.0130245974672827	0.0247475501137946	0.00944874000823184	0.0186253108821113	0.00560150247231341	0.00122510291954872
A549_G1_2B_3	0.0192482655731626	0.017571617106098	0.00890856389358012	0.0152994172295731	0.00303016855953435	0.0188976120875308	0.00620724801536661	0.0161895610212079	0.0108169754051683	0.0168024301216585	0.0208039527389277	0.0126288367416604	0.0133993965613995	0.0107667829487512	0.018517581227776	0.0303922386590337	0.0316953845036484	0.0269022989701107	0.00449771556697581	0.0140235601808494	0.00630502542309524	0.0131480505650738	0.0137028658935907	0.00319319783092549	0.00304690090223847	0.00868366113046775	0.0117444363675974	0.0062874488084725	0.0141137365255932	0	0.00457290400257943	0.00378980936144128	0.0125144035596985	0.0104025362956939	0.0160460814056695	0.00926019441650185	0.00769891726730178	0.0184740851728469	0.00231550133497032	0.00714012123985444	0.00557455218519456	0.00922725560106988	0.0164086966226484	0.0195255575276818	0.011932261297376	0.0169922193470381	0.0187889775891831	0.017171299084389	0.0174894967274215	0.0113754600236752	0.0161240215027703	0.0103371981402307	0.00445000519522141	0.0205717481045041	0.0243461025591103	0.0044448917527016	0.00144804329805899	0.014266572767473	0.0090756094400453	0.00828124681571928	0.0110467099267707	0.00604011510742492	0.0097570363555141	0.0181748798525262	0.00612410361823765	0.0096138444344419	0.0178945887092434	0.00473845111886433	0.0134755954908717	0.0139670831756235	0.00722541526181883	0.0142770838843542	0.00436134701665337	0.00528652149897213	0.0198974625531095	0.00635395900863873	0.00349643438542929	0.00797213730801731	0.0112306750537052	0.00044614639746255	0.0153271347429939	0.00720726387075546	0.0100979986852258	0.026378309291833	0.0109414283765618	0.0193024229130549	0.00457079448118676	0.0183905138561212	0.0136406347904466
A549_G1_2C_1	0.0147213036263206	0.0130113011984342	0.00435344070239346	0.0112783522463107	0.00375921233073841	0.0145067763921696	0.0106629969349264	0.0117987819602713	0.00638038045927288	0.0122975178699957	0.0164421994139796	0.00862048479007811	0.00933287210701942	0.00620623647402658	0.0144344901770164	0.0261469041361331	0.027202050516988	0.0223611653191982	0.00383073641530037	0.00961102767610772	0.00733119758106538	0.00862349119401136	0.00923515800370587	0.002194957231558	0.00255481917898857	0.0122316763057425	0.00749309553660298	0.00190965052148533	0.00956103540643091	0.00457290400257943	0	0.00832616374610368	0.0165838672661915	0.00605346621311357	0.0115945076373769	0.0047751477335274	0.00487277174946032	0.0139533358155987	0.00586931467143534	0.00280357897217415	0.00410656625732889	0.0136516083661673	0.0118559207594255	0.0149659271225716	0.00829761620663876	0.0124709312557246	0.0142846081886819	0.0127960843104935	0.013125370486458	0.00821821520126999	0.0116301991776299	0.00685259130671579	0.00194720811927211	0.0161810370558597	0.0203212077989597	0.00862012464417019	0.00350294407477811	0.00974840667259939	0.00798436465346279	0.00615895512331408	0.00650346537268427	0.00983382606682727	0.00620637879783555	0.0139260629128576	0.00895139076329361	0.0140227036854535	0.0135359949146533	0.00926951531477001	0.00944181998621894	0.00942476126915519	0.00267602225828234	0.0109089232790323	0.00462024979348258	0.0017688128275045	0.0154588733645869	0.0108713904198557	0.00263857954749553	0.00386186327956136	0.0151322277379613	0.00460341389032842	0.0109878329958491	0.0111737192006916	0.00598643437486772	0.0220590378376961	0.0152672529883937	0.0156180020036344	0.00913036475051935	0.0140903744916766	0.00915350965249201
A549_G1_2C_2	0.0230306331479287	0.0213362821976635	0.0126769784349508	0.0190072769273309	0.00574775810249507	0.0226811583027983	0.0024763315521805	0.0199745374965532	0.0146064950885003	0.0204193616663468	0.0245820876619278	0.0163486565209517	0.0171285994622337	0.0145317952358218	0.0222306856738629	0.0341354361215002	0.0354826155448673	0.030679207743067	0.00781088406615982	0.0175683906502453	0.00713405065370343	0.016801089624181	0.0174920177855796	0.00663305203775795	0.00672241882719013	0.00610465915257353	0.0155167124500704	0.00993709658749433	0.0178846877947051	0.00378980936144128	0.00832616374610368	0	0.0090726105369447	0.0141887116721334	0.0198352214649352	0.0129057478687358	0.0112293170644041	0.0222579811292295	0.00401100550164043	0.0107468561276968	0.00826554009822352	0.00548681503017424	0.0201796456793346	0.0232135896771992	0.0155590117177418	0.0207758620387163	0.0223989477730509	0.0209537983193161	0.0212702350308898	0.0148626267283367	0.0199118315597612	0.0139498702527632	0.00817765236613542	0.0243544850301129	0.0280244181172191	0.00178910243372287	0.00489930554342953	0.018050467078973	0.0118404718362886	0.0115540749642973	0.0148219317606559	0.00498390656662482	0.0133995611890649	0.021932779670987	0.00511903838589994	0.00658100242948074	0.0216741981947486	0.00185046592655221	0.0167558559169134	0.0176381503267704	0.0109952973099394	0.0177799878536359	0.00656187216542474	0.00905369517101048	0.0236853922772652	0.0025654368106802	0.00671247800328591	0.0117442027668154	0.00801190812628394	0.0038893038912007	0.0191061820312756	0.00420776899514801	0.0135064569652917	0.0301442652557246	0.00727146383062988	0.0228736830132684	0.00145247053319715	0.0221591935647037	0.0174287159850703
A549_G1_2C_3	0.0310680739820334	0.0292157285174321	0.0208017545807039	0.0277521734561064	0.0130594102883677	0.0310610783274569	0.00668668340423396	0.0283616110467191	0.0229461298161919	0.0275865158668754	0.0330060647730636	0.0250759832006105	0.0258279315426809	0.0225729546916383	0.0309524384021801	0.0427226210814969	0.0435568277385406	0.0385667807066457	0.0168420252921365	0.0246023358977477	0.0114223465435361	0.0242421731247482	0.0257558359016807	0.0144872448242066	0.0155610268797299	0.00483593083872574	0.0240626951519681	0.0177671610198938	0.0258837649723138	0.0125144035596985	0.0165838672661915	0.0090726105369447	0	0.0226361657699494	0.0281144975082136	0.0205159889708715	0.020193273215719	0.0303285528603508	0.0130726867331523	0.0183986953005774	0.0147181531248896	0.00416868921183899	0.0281330920196195	0.0306035838373079	0.024443063681124	0.0288620281810858	0.0294751349046951	0.0293627591584017	0.0296953640147562	0.0238588266003821	0.0280921495933356	0.0228502994024356	0.0169416355793705	0.0327304467477547	0.0368116867992606	0.00807672908155238	0.0131390918678829	0.0261832469785858	0.0208728222539293	0.0206120616935795	0.022931224174823	0.0125312284965101	0.0222670615432751	0.030503717447826	0.0083378009216291	0.00975093053702338	0.0301069591764991	0.00956660598429953	0.0230901024450664	0.0251167328855452	0.019193715604642	0.0267703177009945	0.0129768400726946	0.0177103730570862	0.031970958176293	0.00688678157422214	0.0142667209196882	0.0203382163937457	0.00171551603551704	0.0127461818239616	0.0275674141640731	0.0054106207404912	0.0204273551831681	0.0386291853922969	0.00243376998285974	0.0318133710225085	0.00932900349339114	0.0306708913565697	0.0256513201267584
A549_G1_2D_1	0.00899205283608124	0.00754700564675917	0.0022537824178459	0.00541069274284262	0.00970553103340507	0.00849696313999452	0.0166019455539363	0.00578765110080429	0.000675265679175678	0.00814888165942988	0.010413584642579	0.00295363723514273	0.00349730031352088	0.00195259257805817	0.0084541426931417	0.0200948818334748	0.0213301974611829	0.0166487424788856	0.00728723428691528	0.00654677516980496	0.0127763314807694	0.00495240122534704	0.00338088521162568	0.00818944709572369	0.00757015360589201	0.0182454605530947	0.00149873660772236	0.00519168152965433	0.00418755994861832	0.0104025362956939	0.00605346621311357	0.0141887116721334	0.0226361657699494	0	0.00566961288495861	0.00385244630341184	0.0044944489939483	0.00820602715479431	0.0110100297416751	0.00494396285267083	0.00901974574094725	0.0196152092544742	0.00635131208435529	0.0100800873380519	0.00354352311001759	0.00674724352308689	0.00996368306941832	0.00677282761134058	0.00709509122655974	0.00457407840341624	0.00581387655154953	0.00318942133616984	0.00610158154487474	0.0101719793641989	0.0143409483512562	0.0146470187331135	0.00952397040651112	0.00408792882062914	0.00801230652812047	0.00575827117432133	0.00172960589759397	0.0145220369861209	0.00288101008005745	0.00787499787979109	0.0148758435226979	0.0192301999881316	0.00750295205480303	0.0148462595723394	0.00805979363459579	0.0053403814344115	0.00352162211840884	0.00610846243200823	0.0102460500911423	0.00516310965335058	0.00950210103337698	0.0167538400225473	0.00850706461343948	0.00250758497812475	0.0211797522807677	0.0103156347934671	0.00494240974883622	0.0172265669180917	0.00584658282083799	0.0160165053977794	0.0212787149823595	0.00999861888352651	0.0147851619716192	0.0080387253657702	0.00337138566394268
A549_G1_2D_2	0.00344495551122	0.00270107319129307	0.00731493336013493	0.00358542350614827	0.0150713003080993	0.00298909857455147	0.0222284977853867	0.000739824615630634	0.00523077236726816	0.00564207377542268	0.00494868547438556	0.00454815465189731	0.00388759661314183	0.0055900562135416	0.00441313115647539	0.0147543246610948	0.0156630595449098	0.0110191864026386	0.0128517160610543	0.0064868485041505	0.0176745304670458	0.00537114562283794	0.00236160317566625	0.0136323916812914	0.013239362241788	0.0235878743483823	0.00452420444801462	0.0103744747377933	0.00262937646057992	0.0160460814056695	0.0115945076373769	0.0198352214649352	0.0281144975082136	0.00566961288495861	0	0.00791304166050866	0.0096854102189388	0.00267236364323961	0.0166636112157631	0.00983729983408534	0.0138858642434898	0.0252318064601283	0.00192309870230143	0.00576140548625416	0.00612638882167337	0.00145842770308646	0.00656887943537673	0.00148031803783693	0.00181710736848045	0.0076834159342701	0.000613959566744331	0.00726316473967529	0.0117700492086819	0.00463347253148091	0.00967746184422429	0.0202125210574732	0.0150961484985683	0.00205443417037124	0.0124129158079968	0.0105265505219946	0.00520303072183073	0.0200704437133802	0.00745511543671156	0.00311905928314182	0.020120979014857	0.0248480506038729	0.0022000695673869	0.0205145839997632	0.00904329403028061	0.00479639608535154	0.00893778687384447	0.00671937647475495	0.015380300667448	0.0108318975330136	0.00386501179018216	0.0223987702662913	0.0138606587153531	0.00816865240022889	0.0266038479649271	0.0159742460323079	0.00137200909801436	0.0227145316098137	0.00899069794168935	0.0105738883655841	0.0268594639154363	0.00716327884080556	0.0204535395343091	0.002972740442482	0.00246744782065163
A549_G1_2E_1	0.0105856439774481	0.00870326965276302	0.00186130153670871	0.00892818160846732	0.00751797041168684	0.0108975150553015	0.0151112350406375	0.00833441607062955	0.00360950170848059	0.00754336577651604	0.0128523140583423	0.00674023783188085	0.0071532640303219	0.00246407949493787	0.0116582399022845	0.0226535155809086	0.0230569615510417	0.0180617105633313	0.00786251582028252	0.00484672737723423	0.0097692616414027	0.00389626399457964	0.00568185738501365	0.00629568854822069	0.00719293326707545	0.0158544948155301	0.0051629647152049	0.00297561331877581	0.00544824046190513	0.00926019441650185	0.0047751477335274	0.0129057478687358	0.0205159889708715	0.00385244630341184	0.00791304166050866	0	0.0066150916680216	0.009867244249296	0.0106316124425273	0.00217079306031028	0.00599553151942039	0.018016576442825	0.00763972478226966	0.0103161565784039	0.00736382458907025	0.00842879775598521	0.00953063769421044	0.00932115992847362	0.00966780183809814	0.00818547097220979	0.0077615766625915	0.00666680539563263	0.00603011770572826	0.0125130079643072	0.0174151737653412	0.0129034197797836	0.00800782445690904	0.00587107869662432	0.0104642621152876	0.0081633954928373	0.00290694833038522	0.01456116632791	0.00615068161196255	0.0107623865949276	0.0123362960265869	0.0187921076674335	0.0100738231234612	0.0139944984376213	0.00513418818729666	0.0047358113760096	0.00261776407270946	0.00996074958728935	0.00758432040644556	0.00514233724854513	0.011658298694668	0.0153910647087258	0.00634799797000163	0.00400367292935735	0.0189384856438859	0.0093416480882013	0.00776744245107416	0.0151819401257734	0.0021098633588355	0.018453194899186	0.0194945405529058	0.0135983923703837	0.0138290514716912	0.0107743121347106	0.0055091333674276
A549_G1_2E_2	0.0131246940759519	0.0118951458529773	0.00488403669693007	0.00796983668118284	0.00834979428201948	0.0121548439459305	0.01370489192346	0.00958281725362495	0.00515837022181475	0.0126132124362637	0.0139134396416583	0.0054426949832307	0.00624248747911642	0.00608442690002991	0.0111699538418825	0.0231218030856303	0.025077676290702	0.0206612206012636	0.00347669434366774	0.0107218431696547	0.0121372724181573	0.00922772074583959	0.00764729500381379	0.00684045766125372	0.00467014872338171	0.0163052647846129	0.0051898113972133	0.00558618539892228	0.00865026991878589	0.00769891726730178	0.00487277174946032	0.0112293170644041	0.020193273215719	0.0044944489939483	0.0096854102189388	0.0066150916680216	0	0.0123438718593699	0.00748359183778238	0.00606112816216069	0.00895255114130809	0.0166990392731165	0.0107114433201597	0.0145498662815013	0.00437699778303823	0.0109558067737064	0.0144533201291017	0.0104572098051184	0.0107259658591596	0.00367783534770889	0.0099721027053111	0.00277157582862166	0.00346611695110608	0.0137711577078861	0.0168567241058052	0.0121408246871242	0.00739477049435879	0.00845354038819235	0.00385041680282026	0.00155748791007904	0.0060524669237238	0.0104756428209013	0.00232283268730397	0.0111027077520897	0.0133433542207136	0.0153558917556024	0.0110963990812994	0.0114431127346355	0.0116860600357706	0.00973973704369377	0.00428704579787638	0.00658008490723637	0.00942007973596262	0.00311525637369254	0.0132829846623442	0.0137218644159033	0.0073937279511629	0.00263540230347254	0.018928841837643	0.00744816100903503	0.00861725219079938	0.0149050292522822	0.0086509511187233	0.0192817632368085	0.0185000785863938	0.0116461484696402	0.0114774030635718	0.0114216561095022	0.0077007654105013
A549_G1_2E_3	0.000786863662828751	0.00152198265696573	0.00960721535352796	0.00579123897665347	0.0172758214736829	0.00221111274145761	0.0246145394025156	0.002970761826409	0.00769898205964849	0.00515010819413501	0.00358632055057332	0.00719969614422962	0.00650447756414295	0.00778035382672524	0.00511257602078439	0.0130109157017906	0.0132610082630787	0.00844943464777609	0.0154585234730192	0.00714500513392572	0.0195810946159932	0.00657358019956616	0.00482548123499821	0.0159021580782763	0.0157496516861058	0.0257112087964896	0.00716410606650212	0.0125723122442981	0.00444639958128658	0.0184740851728469	0.0139533358155987	0.0222579811292295	0.0303285528603508	0.00820602715479431	0.00267236364323961	0.009867244249296	0.0123438718593699	0	0.019212662814531	0.0119388526124151	0.0158466168090679	0.0275979890492834	0.00225291394127108	0.00385037767012763	0.00875460938338061	0.0014827187342164	0.00522119521439986	0.0025439657799867	0.00254574642176225	0.0102962378136687	0.00239597485230849	0.00993332544800228	0.0142903741957782	0.0031315660575593	0.00890775648314231	0.0225334424731385	0.0174487598017271	0.00420836275561936	0.0150652651402353	0.0131984455494583	0.00745397166777933	0.0226890044451888	0.0101259331215186	0.00364142836271163	0.0222008274337999	0.0274316098339361	0.00252385661726137	0.0230193410837356	0.00970746814327786	0.00577214294493743	0.0112775878328296	0.009016293391638	0.0174477266469066	0.0133352649915497	0.00212851580498713	0.0248138221605879	0.0160730138856702	0.0107129117093624	0.0287766488393384	0.0184301504230402	0.00392355758855373	0.0249549243725376	0.0105275825666029	0.00878427607506448	0.0291780140077347	0.00808804327277549	0.0229402857457942	0.0031534687870146	0.00485405980495793
A549_G1_2F_1	0.0199977190095082	0.0184603946792867	0.00991383594110674	0.0154203863569891	0.00531467206702351	0.0193784660617205	0.0064093546273941	0.0167066376549682	0.0115236318747413	0.0181079674567557	0.0212210712972029	0.0128162488414125	0.013612992865099	0.0117454358522733	0.0186354656052083	0.0305847225609592	0.0322918046763791	0.0276559807474027	0.0040070018960471	0.0154751854616018	0.00855608343877464	0.014427378880971	0.0143883457746445	0.00516115331942892	0.0035215754373141	0.00989177480631908	0.0121930194964642	0.00775855941089396	0.0150030968355767	0.00231550133497032	0.00586931467143534	0.00401100550164043	0.0130726867331523	0.0110100297416751	0.0166636112157631	0.0106316124425273	0.00748359183778238	0.019212662814531	0	0.00865127021224512	0.00778232167922772	0.0093218107115229	0.0172721488631732	0.0206600837992147	0.0118600529467678	0.0177468847635156	0.0200897755016747	0.0176508904261399	0.0179487005362861	0.0110229627219554	0.0168230161178485	0.0102517310662903	0.00493810152387269	0.0210347968150438	0.024337475162955	0.00540404115144371	0.00363020168054881	0.0150481813900933	0.00783353021414439	0.00762267253870355	0.011956647291741	0.00400395712634717	0.00975415928954992	0.018475961926096	0.00792066279207011	0.00826841386454617	0.0183404422053857	0.00396002671540205	0.0152216247768403	0.0151961883058091	0.00828031919593209	0.0139315798177711	0.00667092172057401	0.00590897779317744	0.0204465423062935	0.00633326593063744	0.0055932138751036	0.00850266648944672	0.0120161289304681	0.0019076796061276	0.0157872925409496	0.00812784954023702	0.0117796764948961	0.026691045670959	0.0111740739974057	0.0190629752599043	0.00400392462974876	0.0187514510701272	0.0143641465041141
A549_G1_2F_2	0.0126738867760974	0.0108286275315319	0.00271439500846309	0.0103377395029914	0.00536517532481757	0.0128234477921648	0.0129409209189101	0.0101835549994501	0.00497787799550862	0.00967882693456169	0.0147835342650796	0.00787606675383436	0.00844024283120931	0.00424795084326153	0.0132828642814196	0.0245845661589608	0.0251681303909471	0.020200668625446	0.00635109073423867	0.00688705419365876	0.00791231368168774	0.0060582040639571	0.00751884917120709	0.00412684829194358	0.0053417642037103	0.0137821825531068	0.0064278285661967	0.000894841238494699	0.00749442872946681	0.00714012123985444	0.00280357897217415	0.0107468561276968	0.0183986953005774	0.00494396285267083	0.00983729983408534	0.00217079306031028	0.00606112816216069	0.0119388526124151	0.00865127021224512	0	0.00411831843194534	0.0158476960693604	0.00973676215846261	0.0124848382363582	0.00809424862559897	0.0104795109181127	0.0116626095768654	0.0111858173905056	0.0115296737858228	0.00854149758510953	0.00975030702505082	0.00701020220316698	0.00441577628409792	0.0144683236978277	0.0191297899953853	0.0107352860126404	0.00585352443661406	0.00783906231927394	0.00975634590859101	0.00759066775252511	0.004648232945594	0.0126307409054963	0.00639404435109221	0.012526255225999	0.0102912553774261	0.0167197469754979	0.011941270816185	0.0118782599300387	0.00664843316377719	0.00690435558505537	0.00185712253021039	0.0107880518349935	0.00554389202447679	0.00370443244149074	0.0136520700383339	0.0132236419704601	0.00418385901760231	0.00384040649072686	0.0168404129751269	0.00724941303530935	0.00951306860730438	0.0130430958628861	0.00319791393974406	0.0204101699329806	0.0173361182693859	0.0149422341412116	0.011699456319853	0.0125949635466416	0.00737920467381508
A549_G1_2F_3	0.0165516202261133	0.0146290873128309	0.00682374410125946	0.0144290425916236	0.00261427542341399	0.0168743942242832	0.0100211223257905	0.0142670249964265	0.00909227299602181	0.0128789935738916	0.0188325527057018	0.0119088555250153	0.0125126960290107	0.00832176853873884	0.0173999904257712	0.0286362072233543	0.0289719382360892	0.0239199871255675	0.00754343410409361	0.00990057916559502	0.00379918157880761	0.00955096280569969	0.0116000294883386	0.00282073707706915	0.00578618774385818	0.00996077285474931	0.0105150563159477	0.0038685885658652	0.0114427335317248	0.00557455218519456	0.00410656625732889	0.00826554009822352	0.0147181531248896	0.00901974574094725	0.0138858642434898	0.00599553151942039	0.00895255114130809	0.0158466168090679	0.00778232167922772	0.00411831843194534	0	0.0126800721944729	0.0136062928425364	0.01588898885666	0.0119355647849842	0.0144191872959954	0.0147889212543349	0.0152649626367842	0.0156103724229702	0.0121098896565318	0.0137542972784481	0.0106499675783948	0.00591599456356494	0.0185009165385077	0.0232465728469606	0.0076754961609283	0.00415995618017596	0.0118565615622576	0.0120306237678311	0.0102653774307884	0.0087375323249655	0.0116130110971664	0.0100027246634171	0.0166351540762457	0.0064181533405982	0.0147750245358006	0.0160202550687618	0.00982247549829373	0.00864513548403642	0.0104266628679209	0.00561081510338274	0.0146214750005108	0.0018172872282176	0.005872782196031	0.0176528461018237	0.0104321110120832	0.0022553952117371	0.00745308080952239	0.0130886385911	0.00591163083243979	0.0136217221561288	0.00953372081421644	0.00571619857668693	0.0244429153009335	0.0139517287783964	0.0189966196573506	0.00953083011263304	0.0166908702065635	0.0114477247817512
A549_G2_2A_1	0.0283620879191287	0.026608950892106	0.0179931839305738	0.024491774353728	0.0105332763250777	0.0281094490785095	0.00302179780827752	0.0254000311525118	0.0200043080695911	0.0254044445045699	0.0300228750889786	0.0218311023775706	0.0226088311241761	0.0198299753251209	0.0277144258970415	0.039609110163752	0.0408458996323642	0.0359785868453376	0.0132548326069149	0.0224717319488694	0.0101357837908233	0.0218767469337214	0.0228775917028973	0.0117452749868367	0.0122058600003792	0.00466189135593525	0.0209701163383731	0.0151054029958558	0.0231855340434493	0.00922725560106988	0.0136516083661673	0.00548681503017424	0.00416868921183899	0.0196152092544742	0.0252318064601283	0.018016576442825	0.0166990392731165	0.0275979890492834	0.0093218107115229	0.0158476960693604	0.0126800721944729	0	0.0254739808869387	0.0283075355541265	0.021040634624376	0.0261166289421473	0.0273573575999217	0.0263863209269901	0.0267070186537015	0.0203099897749076	0.0252795682114653	0.0194305470242813	0.0136545583312739	0.0297841404578131	0.0335084619411877	0.00511515369489915	0.0101518592226531	0.0233971668641709	0.0169880107978272	0.0169431293251015	0.0201461096190569	0.00837578884117737	0.0188842946049872	0.027399180532992	0.00699874149201088	0.00591499701159251	0.0271133043548307	0.00555968341459197	0.0213176881178208	0.0227360368247407	0.0163253613178017	0.0232255742714455	0.0108629424094713	0.0145128638001089	0.0290914672122039	0.00298944678490411	0.0116729363862799	0.0171987116127074	0.00394278330530763	0.0093654443936355	0.0245477122878995	0.0034846989250752	0.0183069037088418	0.0356014222072176	0.00189435876612444	0.028335952675657	0.00538481941950022	0.0276153265112143	0.022801607486658
