	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_1	0.0049263898389759	0.0167997777417258	0.00447556865095527	0.0121186897888965	0.0281069429979584	0.00869760023362893	0.00508693743347764	0.00443259435716419	0.00599636214889962	0.00987774022280525	0.0135298813033954	0.0102684287548059	0.01492588271381	0.0102144003854637	0.0422346936279751	0.0233274395616098	0.0294869643342585	0.0113494748133177	0.00807555426095191	0.0245030702858311	0.00843933441894949	0.0185406892660719	0.0229025228559142	0.00554680017022684	0.0111361272645572	0.011111775305183	0	0.00946189164838479	0.0196578272159287	0.00888722732315655	0.0087968579275318	0.0052002053814727	0.00745845203244299	0.0060541974488802	0.0142383064408286	0.0090244096111533	0.0152822196548811	0.0196312890277914	0.00818910529958788	0.0051527701819699	0.00827168871265686	0.0175990259950052	0.0143075017631645	0.0129307758721072	0.0046385802769801	0.016552836180181	0.00641325380950056	0.0127992024421809	0.0165337059489999	0.0166288223876912	0.00799568273035092	0.00765346263279334	0.0129133673747028	0.00790297065029065	0.00867226092343908	0.0136671402445054	0.0132933649366724	0.0124949354237568	0.00371470746079121	0.0528200846384984	0.0136516584538262	0.00422670969586927	0.0070308238143669	0.00740760807647949	0.00726795221373028	0.00999931727679165	0.00796772349352515	0.0106041257301312	0.0188583566005633	0.00621548262819756	0.00901000582606336	0.00775269971829549	0.00996468877396698	0.0138139940080714	0.0121090311439196	0.00505005941105745	0.010005596334897	0.0136262546597499	0.0151580078979244	0.00462458926223472	0.00608290452931332	0.0102229696617615	0.00795314194806899	0.00769850634006486	0.0083391807869665	0.00990396319646723	0.0160022806266115	0.00686967600001846	0.00987532250080289	0.021907652320177
A549_G1_2B_2	0.010386009610119	0.00859527698504962	0.00591202464757784	0.0168044493519975	0.0214779715070242	0.00681719467030132	0.00936255289334531	0.00625487817535785	0.00768613282692645	0.00223749889806799	0.0068634108061882	0.00917119550714684	0.00736008257648538	0.00814648086871944	0.0351272395307731	0.0160283927776637	0.0234389208135534	0.00306121612321037	0.00859365355723523	0.018584535513197	0.00669147186018513	0.0112502628053659	0.0150481765801614	0.00608303360097917	0.00784364500769576	0.00922594361906408	0.00946189164838479	0	0.0117101769331146	0.0137898636140958	0.00892694365271166	0.00621501896936544	0.00514817135671576	0.00720925638794645	0.00645960306117053	0.00414268733663213	0.0206558683341456	0.025065928680584	0.0132724874629579	0.0118269268737456	0.0165574103769813	0.00966665706013932	0.0205031371391884	0.0102010258628206	0.0135468893456848	0.00973365233564311	0.0068679651837319	0.00575937047970188	0.00926990986424604	0.00959564721839247	0.0066052547095228	0.00648322841391819	0.014840083145644	0.00512204916950369	0.00736395383516726	0.00592299901363597	0.00589792806492606	0.0096810942102174	0.00907898483956279	0.0553404639481541	0.00560522788210037	0.00798916371561537	0.00994015808487397	0.0124754933358353	0.0102702404657721	0.00923640311119333	0.00759567194947161	0.00635732831139173	0.00948578926955989	0.0102061071892673	0.00952175453623526	0.00327217490070536	0.00909684785305495	0.00509619449840781	0.00894523896003119	0.00873185964798455	0.0187409840694253	0.0116363864105759	0.00891302959697292	0.00656876356291046	0.0107151239373363	0.00644832797774453	0.00906756275984837	0.00778544618397617	0.00510541971405284	0.00140279966257176	0.00674314985346404	0.00963653685958188	0.00770524009823336	0.014234825456936
A549_G1_2B_3	0.0217436771973748	0.00550191284332801	0.0167330639876172	0.0280887517053031	0.0127851170132267	0.0140890400118698	0.019896394445331	0.0155791498469035	0.0188154378681962	0.0114493962041453	0.00782496983634255	0.0193710957361132	0.00556053304198123	0.0117930556462015	0.027656713541348	0.00869271117120344	0.0175383159503547	0.0105678444945791	0.0152810091339442	0.0132867096341145	0.0166626698749538	0.00349813300743206	0.0109675448391262	0.0169415774201691	0.0153642807099706	0.0134603976408864	0.0196578272159287	0.0117101769331146	0	0.0211013147849988	0.0153773928017852	0.015724567167013	0.0153245917344234	0.0149568170107412	0.0134094080159459	0.0138173710635787	0.0315869637951563	0.034124614489643	0.0245964248527878	0.023117439660905	0.0263886759120933	0.00262998321466446	0.0301176871718996	0.0105615134601597	0.023498904018141	0.0113335721349765	0.0142109891690378	0.00984258959187829	0.00345253093327886	0.0037212123460015	0.0179447017827221	0.0153995213137855	0.0239500463146067	0.0142774566686195	0.0133979131079632	0.00722895458062372	0.00719533216679439	0.0143888399961778	0.0198898972969943	0.0642667905650214	0.011144263627986	0.0180688895103949	0.0158492752654181	0.020967070103652	0.0219233730717287	0.0127718942090284	0.0132064582225033	0.0169456648557796	0.00841362573313777	0.0167721894869276	0.0139369055163009	0.014725452547956	0.0185866627920893	0.0118863033282111	0.0105033417804232	0.0193428404559293	0.0293840254622657	0.0142890796855359	0.0106089912963174	0.0152502235349651	0.0217984573787749	0.0118780321685846	0.0173017929462811	0.0179922668955598	0.011631039643525	0.0122638331967616	0.00985832621288448	0.0200975999280745	0.0169077812990378	0.0105400185022471
A549_G1_2C_1	0.0103531417042342	0.0205081616299876	0.012057073652609	0.0144028465106708	0.0314271951466964	0.015457697401984	0.00747695376937543	0.00827279134420303	0.00981489837594582	0.0151428070270726	0.0177422753681899	0.0119448118834752	0.0181813320369531	0.0142840872162755	0.0469500765923001	0.0271507403833169	0.0344598038126065	0.013721692958014	0.00593683823419271	0.0292838656429381	0.0163243612526735	0.0210801023468143	0.0278768794892476	0.0133833053672558	0.0102640082556169	0.0170127201882182	0.00888722732315655	0.0137898636140958	0.0211013147849988	0	0.0155078232425943	0.00772219468104188	0.0148010761678393	0.0119365857596161	0.0199034731543601	0.0111636010929562	0.0156171101278963	0.0150671513722797	0.0115228779865765	0.0105647564902763	0.00759737998970944	0.0187316185347478	0.0108391181490321	0.0158394424034715	0.00734459120517434	0.0225417012785395	0.0114799424516046	0.0181474572307839	0.0185527546692969	0.0187347702182992	0.0152613703253106	0.015159352242862	0.0103616982325855	0.0148714968391683	0.0143663318567116	0.0176487303104541	0.0144384983148048	0.019397368565418	0.00816201449408949	0.0505932006483811	0.0192447020051462	0.00692554136280868	0.00891624726394257	0.0154050089153	0.0145176443129741	0.00919650295133117	0.0118552581776171	0.0171341921799155	0.0225167055102047	0.00816384097712199	0.00846259297570017	0.0121913169271632	0.010104792167717	0.0185936572481012	0.0158461868287209	0.00781124278503647	0.012158336990599	0.0196243752101048	0.0209230065176988	0.0089632119989321	0.0146686194842576	0.00965813123998199	0.00567820532770056	0.00909048173342175	0.0104764006800206	0.014867911269643	0.0201844240791006	0.00821358575903415	0.0102717251010812	0.0269455414845996
A549_G1_2C_2	0.0125844710926815	0.0115028081291132	0.00658789462946641	0.0200034307437436	0.0205135676407932	0.00237947856584209	0.0127507184535477	0.00824504552412024	0.0122926642849884	0.00737312059381672	0.00779922552187423	0.0158863365669432	0.0100100850117575	0.00465156201921523	0.0342169331767518	0.0161962305383511	0.0211537545892723	0.0115614943349337	0.0119940862300767	0.0162932946715156	0.00655821389307805	0.0129449817812145	0.0161955930804688	0.00655528791780234	0.015241444683364	0.00268749372888893	0.0087968579275318	0.00892694365271166	0.0153773928017852	0.0155078232425943	0	0.00977966015577283	0.00576903438801634	0.00366468191296998	0.0120442076621756	0.0118229650013855	0.0236842429623531	0.0283038013552943	0.0161217406982974	0.013157964093775	0.0167886209544093	0.0143113715039718	0.0230431222749231	0.00716680117420793	0.0130678068661985	0.0100802952628761	0.00438025446958174	0.00737734214919173	0.012019849018943	0.0118329704894108	0.0096592743554203	0.00375401609153187	0.0204213544835952	0.00452474461709952	0.00233241684184151	0.00886761152400331	0.0118255683578095	0.00442798355186905	0.0115672559049366	0.0608593618206715	0.00978004448757711	0.0110307143783082	0.00764568099889213	0.00579838819188575	0.0120999293927798	0.0102958699376129	0.00495701895036843	0.0111432367337346	0.0153949660437877	0.00802316079962963	0.00976999023125731	0.0101898631345401	0.0157530108376257	0.0120980721148492	0.00588491792471663	0.012372882239125	0.018057650070275	0.00485947473176081	0.00820552241692743	0.00697532352795166	0.00961523329237794	0.0119708863691986	0.0137003818963073	0.0136122016225797	0.00823891401182614	0.00906825207619712	0.0133176273021686	0.0141458910255255	0.0148131488789296	0.0150901271784753
A549_G1_2C_3	0.00690819603117036	0.0138030660994366	0.00529264229825215	0.0135683398487971	0.0258254207373109	0.00884056247697985	0.00451014831621938	0.00166478584487794	0.00474155907641055	0.00755021378074791	0.0111293111213809	0.00780763415421356	0.011800923960294	0.00900913446100328	0.04045378727169	0.0209018069456773	0.0281739888141002	0.00696529041674122	0.00386424368222979	0.0230846510942994	0.00919508407414498	0.0153521984466106	0.0207754834874792	0.00653713047077971	0.00643575657490335	0.0111354784619324	0.0052002053814727	0.00621501896936544	0.015724567167013	0.00772219468104188	0.00977966015577283	0	0.00751824607576445	0.00630857365712533	0.0122476862622973	0.00457354604044544	0.0167154085497973	0.0198728000663001	0.00975391505601878	0.00806115625010045	0.0108318755814368	0.013386956291249	0.0151103593699652	0.0112822286047364	0.00811598112885834	0.0151746490809606	0.00586926396735086	0.0108792948836117	0.0129660472157599	0.0132009171237171	0.00832166767203015	0.00831491707656092	0.01106645392279	0.00767587534550015	0.00841166672420727	0.0108120130805533	0.00879173098988103	0.0128081641512609	0.00447720754027184	0.0526495492913244	0.0116006130871068	0.00238830259528849	0.00650432858823846	0.0112429198243116	0.00938753879519373	0.00676384911698373	0.00684862829851015	0.00984903791159061	0.015458882525101	0.00618006366953972	0.00637082302881219	0.0047938038697552	0.00673177900260546	0.0110695708053531	0.0105822537605724	0.0040885749462086	0.0138206311253638	0.0139071806670668	0.0138211817992045	0.00314116407076645	0.00964425575593108	0.00516783464720732	0.00401176342002279	0.0046878105415194	0.00451684283640909	0.00719685901830989	0.0128522488170724	0.0054573381999516	0.00596628828597853	0.0198675946022501
A549_G1_2D_1	0.00902222362057279	0.0110415919413413	0.00306078734062184	0.0159801865311952	0.0226721377143669	0.003832410764431	0.00959902137334221	0.00669445485123539	0.00812878588038905	0.00408768572228577	0.00830765083131817	0.0111117212566712	0.00999786554750134	0.00789502571673261	0.0356067494723919	0.0174093040306229	0.0233338476547715	0.00819041988406757	0.0109121979996919	0.0185969002074393	0.00194060049937347	0.0138043752361374	0.0159958757078557	0.00219770344259519	0.0117006406895143	0.00714844349951424	0.00745845203244299	0.00514817135671576	0.0153245917344234	0.0148010761678393	0.00576903438801634	0.00751824607576445	0	0.0053604103783976	0.00757498820609134	0.00794296149099523	0.0200654585430796	0.0256792444052628	0.0123258104541948	0.0100434464808338	0.0154951569925141	0.013738008953687	0.0206182067555963	0.0106656093686538	0.0120137620188321	0.00945038261920084	0.00584794712138103	0.00638319728745657	0.0124095823324784	0.0125109073051874	0.00410615415886905	0.00209666012161701	0.0166356615872767	0.00159112185993766	0.00562481139316726	0.00826557766653884	0.0104275527194066	0.00681520299031876	0.00854073572110631	0.0562608556657204	0.0066662897196103	0.00845837942579521	0.0097138153435453	0.00803119471620859	0.00762957444345591	0.0112617954822053	0.00730980846153347	0.00544044026100236	0.0127118898996659	0.00976216757284355	0.0109610886889103	0.00551289997760895	0.0115725503553409	0.00775517708049959	0.0091321804684711	0.00907632973516597	0.01659381570965	0.00938868243832884	0.00853171016430657	0.00643564658693025	0.00664254794064444	0.0103137052023574	0.0113344226463854	0.00965165885698344	0.0075671266185225	0.00466979919376632	0.00986639363696543	0.0104951820223766	0.0107220506909359	0.0150536592713122
A549_G1_2D_2	0.0101147112120947	0.0118871459244883	0.00463444945555923	0.0176260393608033	0.0222086737460782	0.00377654238009603	0.00958163357572931	0.00470526926164478	0.00947312787035067	0.0065335021291148	0.00819365908797668	0.0131516438693582	0.00991108252138909	0.00430105262295126	0.0366283052155075	0.0176973702053802	0.0237207926730748	0.00947833667301721	0.00841058644730058	0.0186691780007258	0.00689688669828965	0.0132082001388574	0.0178978812178432	0.00534748966747487	0.0121316234515647	0.00533059570627637	0.0060541974488802	0.00720925638794645	0.0149568170107412	0.0119365857596161	0.00366468191296998	0.00630857365712533	0.0053604103783976	0	0.0120537355132152	0.00907685076591845	0.0210881798863415	0.0250303403379619	0.0136369179597145	0.0108059966561667	0.0139100666019488	0.0133611394097154	0.0198716226633138	0.00717637844626503	0.0102981990012319	0.0118837922592405	0.00105765505605797	0.00808340396125548	0.0115827398863846	0.0115284095046439	0.00874595182155509	0.00430953229018663	0.0171391138532852	0.00443240373725858	0.00272194449850037	0.00883353254001757	0.00996201635554311	0.00752205375010163	0.00857026739534746	0.0581199252490461	0.0101697182600122	0.00765527071657291	0.00468157594409084	0.0066889464740561	0.010763652647843	0.00736263158097568	0.00265470881689451	0.0105059638582506	0.0153349469284627	0.00491805397999777	0.00669831158465573	0.00788248957130942	0.0126810637744219	0.0115683775325685	0.00617441803305569	0.00922479505721964	0.0158620664476917	0.00800257899529806	0.0100417551053754	0.00334080310527853	0.00890570960050175	0.00889153254960953	0.0101288598050772	0.0105139322195376	0.00531797392061752	0.00778927894817119	0.0130151105554489	0.0110083684878791	0.0117804994394511	0.0168335502751697
A549_G1_2D_3	0.0139912294785964	0.00895414288732548	0.00990664047870269	0.0192289494586388	0.0210620977242057	0.00969310219021615	0.0141933472726902	0.01224352833021	0.0118429070770752	0.00590596585881463	0.00913453793831772	0.0122119107940021	0.00957956190359977	0.0126058667668053	0.0321944732654038	0.0152400978461792	0.0216603215685216	0.00778571802036899	0.0149828975151295	0.0175897883068385	0.007517236964551	0.0128200570186408	0.0121523313578355	0.00914486355588996	0.0126313531597257	0.0119299497978574	0.0142383064408286	0.00645960306117053	0.0134094080159459	0.0199034731543601	0.0120442076621756	0.0122476862622973	0.00757498820609134	0.0120537355132152	0	0.00938027471341943	0.0234855167317054	0.0294227083854349	0.0163741338149513	0.0153709508465859	0.0214372401983682	0.0122040279483176	0.0250089339312129	0.0143961433587793	0.0184293817830337	0.00743280601259547	0.0120944035699536	0.00661510506750319	0.0119459815139754	0.0122625573188505	0.00754411991468033	0.00900899646684488	0.0188075537558891	0.0079902220133326	0.0113252518877075	0.00799375771061761	0.0104507184873473	0.010396836487261	0.0137561098045457	0.0564961162097656	0.00327778237064264	0.0134664906115989	0.0158387802473617	0.0153433100408057	0.0118110988755957	0.0154790949349042	0.0129063031772274	0.00512418743041384	0.00696836837779521	0.016114462312262	0.0157996057240827	0.00785986216520685	0.0131804773586686	0.00223822704745508	0.0128655367454033	0.0135647226114476	0.0226483451742245	0.0133827677925254	0.00830147666351567	0.012456500531106	0.012646378841304	0.0125802050653186	0.014922848342444	0.0123949371157237	0.0113952227028041	0.00517951354466516	0.00410004387023133	0.0141471811129205	0.0120668957540476	0.011618930468111
A549_G1_2E_1	0.00882966192449285	0.0119852794607552	0.00710305495008686	0.0143515438073091	0.0248585109119933	0.010077842477613	0.00681675119910184	0.00570327016686793	0.00535304034354575	0.00633251604821446	0.0104864284323712	0.00586822877278176	0.010533550248821	0.0107352614132897	0.0388225985671965	0.0195358696173511	0.0273332638029735	0.00345523932802773	0.00645407672591913	0.0224413221042061	0.009439620991177	0.0141310587073073	0.0187804662267606	0.00775039427828308	0.00384588584700877	0.012570344175225	0.0090244096111533	0.00414268733663213	0.0138173710635787	0.0111636010929562	0.0118229650013855	0.00457354604044544	0.00794296149099523	0.00907685076591845	0.00938027471341943	0	0.0178049594488422	0.021440913902917	0.0110584201975818	0.0103686174426595	0.0143604069511253	0.0113594822134794	0.0172200742366209	0.0127063304422616	0.0120299192564438	0.0138250636817549	0.0085985128445014	0.00984905909544446	0.0117367966361718	0.0121517758213992	0.00784988319718315	0.00945428875016237	0.0109289427591144	0.00831795209106359	0.010220877012427	0.00949837275393913	0.00688819672718851	0.0134848722672337	0.00721021131215307	0.0518660197079303	0.00945459315197624	0.00586190067487839	0.0103172300037958	0.0142776453581385	0.0100825104821559	0.00906560753617577	0.00938051905886302	0.00798389863053669	0.0120753389123389	0.0102989582208455	0.00932483882413022	0.00278776643381777	0.00519095188671001	0.00777454680676408	0.0117950433944014	0.00622549330071796	0.0170653446155487	0.0151939109849123	0.0130233458703579	0.00682562825954797	0.0114415532615179	0.00480533179105873	0.00572182509084327	0.00428132757617444	0.0057602297289964	0.00497231470181168	0.00946265322949241	0.0065301482911472	0.00366456654774684	0.0180374002747766
A549_G1_2E_2	0.0112142881128182	0.0292478146821672	0.0176123718917145	0.00441943008697314	0.0419545435943401	0.0230035844344352	0.0122131183726266	0.0175888289428452	0.0130297444321035	0.0220519750794078	0.0270157833556238	0.0128601291347498	0.0278057306642735	0.0250369619089306	0.0552125123245859	0.0366101409455705	0.0433276160901244	0.0211912823846668	0.0183712930056489	0.0385226634684272	0.0202548833908139	0.0315938584053731	0.03508118533228	0.0180592177604265	0.0170830765288059	0.0259721557879276	0.0152822196548811	0.0206558683341456	0.0315869637951563	0.0156171101278963	0.0236842429623531	0.0167154085497973	0.0200654585430796	0.0210881798863415	0.0234855167317054	0.0178049594488422	0	0.00965488582869336	0.00774891699198061	0.0105498126038009	0.0104814543628622	0.0290995243733057	0.0071687104254328	0.0276442272174407	0.01255995802267	0.0290339186053859	0.0212828450698534	0.0257029573172826	0.0292500449273944	0.0295712984918698	0.0171823290356654	0.0213296034596518	0.00974074640106432	0.0212982305150891	0.0235396977185614	0.0264641869324542	0.024494357382906	0.0265416675970458	0.0127057925334938	0.038001372744258	0.0248641741149182	0.0144186585277509	0.0212783336332756	0.021009826799443	0.0133921609503472	0.022682406441931	0.0227524262362651	0.0187795889898127	0.0287307690130238	0.0203206086977735	0.0219875044958869	0.0174086047600156	0.0134533916996148	0.0231385982821914	0.0268155146551079	0.0126745747115452	0.00959616948938489	0.0284717388417165	0.0284085929648372	0.0187634106908019	0.0156642516169032	0.02055026897653	0.0154362945631118	0.0136131622238043	0.0212170939394399	0.0207433554168654	0.0256938392493885	0.0115833228930741	0.0150556920718187	0.03430955573541
A549_G1_2E_3	0.0171132092255176	0.0332059229309393	0.0228449117458259	0.0130310431240771	0.0454343859905969	0.0278893428145009	0.0161860298594703	0.0209280322354818	0.0179394022767848	0.0267964556783601	0.0309523984037612	0.0175104234797671	0.0313307208098405	0.0283493790046035	0.0601005465266347	0.040553072116472	0.0480224027243192	0.0247685883208748	0.0196185311897587	0.0429463549777939	0.0264825690114399	0.0346470299027323	0.0400974548324438	0.0237448007647648	0.0193083050105606	0.0303397036148039	0.0196312890277914	0.025065928680584	0.034124614489643	0.0150671513722797	0.0283038013552943	0.0198728000663001	0.0256792444052628	0.0250303403379619	0.0294227083854349	0.021440913902917	0.00965488582869336	0	0.0145569326541209	0.0166211806615177	0.0125491797475382	0.0315243663390694	0.00542830408908792	0.0303818719092187	0.0159054833365328	0.0344644834684638	0.0248990973206486	0.0304609178270865	0.0320242450189522	0.0323511273330011	0.0237690069020138	0.0267207931387711	0.0113062573663375	0.0265211245665413	0.0276549601682438	0.0304384670482325	0.0270405044527187	0.0318341696103054	0.0171934336886758	0.0366906936635459	0.030246283636108	0.0178558084845481	0.0233882505799549	0.0262822853570376	0.0207629135192684	0.0239021018915248	0.0258680707826077	0.0253910099860401	0.0332471329988808	0.0224510662524474	0.0232989128525082	0.0221598963484928	0.0168135162393956	0.0284463881395779	0.0300461692792374	0.0167508417632173	0.0140524490513531	0.0330041940012996	0.0334312567209659	0.0220926853930223	0.0225364950214569	0.022363464841655	0.0170250599199869	0.017388512930042	0.0239751080456952	0.0256427149292089	0.0305687371956774	0.0155666904562225	0.0182898857491352	0.0392937635107115
A549_G1_2F_1	0.0035517279714516	0.0218188492524878	0.00989180722343119	0.00400355533233366	0.0343727190334455	0.0152974030625225	0.00545251507081214	0.0104353165243939	0.00579162279313617	0.014465441851195	0.0194341072975136	0.00734033619350182	0.0203954002791311	0.0176055101500202	0.047634727889657	0.0290449465235273	0.0356066625056622	0.0143206085848088	0.0123720940023146	0.0307994905669294	0.0126091220317795	0.0242555830483502	0.027584557506568	0.0103228117040625	0.0115951155277809	0.0183402872714261	0.00818910529958788	0.0132724874629579	0.0245964248527878	0.0115228779865765	0.0161217406982974	0.00975391505601878	0.0123258104541948	0.0136369179597145	0.0163741338149513	0.0110584201975818	0.00774891699198061	0.0145569326541209	0	0.00333318595034243	0.00778850964437032	0.0222363960131805	0.00981601397917277	0.0203263393456983	0.00732825633176726	0.0214024895355912	0.013885578896412	0.0180475711930208	0.0220524223582509	0.0223328466640296	0.00969133719922328	0.0136088160620293	0.00823061869689485	0.0135517206247732	0.0159559092622241	0.0189663910762581	0.0176672232076722	0.0188350301762102	0.00548499220173726	0.0449399936286307	0.0173985014333386	0.00756645731445083	0.0146216215021391	0.0141041487746169	0.00622195802561952	0.0162397537076577	0.0154678197897432	0.0116203250920427	0.021802413520229	0.0137756229059173	0.0155585226092841	0.0101009682820161	0.00813885969829292	0.0160720057940036	0.0193554076192161	0.00575911720176211	0.00805768573316858	0.0208425894586215	0.0206986627299856	0.0115564463212272	0.00854558667811853	0.0141833715443772	0.00983758959276202	0.00727530570284836	0.0141307747254281	0.0133162631600607	0.0186841205179335	0.00527973224201151	0.00931805453317788	0.0267653954246389
A549_G1_2F_2	0.00160537509734352	0.0200958190088766	0.0073711060281969	0.00708735340575489	0.0321922003942137	0.0126095972273983	0.00455326986252271	0.00826567791612105	0.00518891892246266	0.0126647181812546	0.017325599281926	0.00848804917265113	0.0185466611314671	0.0149593879776187	0.0456343639583824	0.0270416303577287	0.0332753446000468	0.0133895072610356	0.0110368199518861	0.0284330864759471	0.010383433662479	0.0223830840931585	0.0258407367257583	0.00788592502142711	0.011726320208391	0.0155158751957105	0.0051527701819699	0.0118269268737456	0.023117439660905	0.0105647564902763	0.013157964093775	0.00806115625010045	0.0100434464808338	0.0108059966561667	0.0153709508465859	0.0103686174426595	0.0105498126038009	0.0166211806615177	0.00333318595034243	0	0.00700152048754828	0.0208844299706147	0.0114239599894195	0.0177478849273256	0.00506948574522144	0.0194344893127035	0.0111781413706616	0.0160322583345182	0.0202946565387665	0.0204971103364508	0.00819960093434988	0.0109847679593499	0.010399055211054	0.0111359471053379	0.0131931133619723	0.0171036066884004	0.0163715651833842	0.0161573971858739	0.00366802276527854	0.048161677278374	0.0158636739401366	0.00597949471847867	0.0119899164963607	0.0108341850548406	0.00494776940123198	0.0142657069425134	0.0128211804107696	0.0106778016133221	0.0208545854748147	0.0111260023671325	0.0134342197759068	0.00900585671959058	0.00896397745293112	0.015160240210753	0.0167800306103753	0.00479646992449029	0.00737937702805101	0.0179583827382707	0.0185149584969207	0.00910621478216336	0.00595212184445305	0.0130462465626492	0.00926318096402457	0.00729755387677713	0.0122100313351521	0.0119231770048112	0.0177392502006688	0.00548345814677165	0.00966774061608976	0.0249445931075102
A549_G1_2F_3	0.00797784614093049	0.0244007062707454	0.0124515498823737	0.00980097392360173	0.0357984224087237	0.0169394993309287	0.00772984291056251	0.011053283778291	0.0101042976116572	0.0175752553501823	0.0213069998723101	0.0128074841835663	0.0223606694896831	0.0176597649681808	0.0503826588848546	0.0311623312874213	0.0376060777369833	0.0175071418680056	0.0117093516690761	0.0325592345964155	0.016280707265735	0.0258163422810786	0.0309397687175612	0.0134218998848978	0.0143672397990263	0.0190947872225119	0.00827168871265686	0.0165574103769813	0.0263886759120933	0.00759737998970944	0.0167886209544093	0.0108318755814368	0.0154951569925141	0.0139100666019488	0.0214372401983682	0.0143604069511253	0.0104814543628622	0.0125491797475382	0.00778850964437032	0.00700152048754828	0	0.0240604599870279	0.00723653242030283	0.0199660038675393	0.00373852569686285	0.0247135123920603	0.014040594376261	0.0208111614743395	0.0235064247328685	0.0236590993652548	0.0147445191903339	0.0159014389518205	0.0109460963494054	0.0161065426658782	0.0166274525012143	0.0213007974572406	0.0194843797705557	0.0207112925201661	0.00772761904550577	0.0474814177796139	0.0213925986240414	0.00870627296945561	0.0126328679972038	0.0140608916028322	0.0119285705785982	0.0149704952110014	0.0151716378469469	0.0172199105722763	0.0259606614894843	0.0115454876151893	0.0139118996331568	0.014068264115058	0.0121477607790512	0.0208106404356383	0.0195366181430178	0.00834041752521611	0.00465505177007806	0.0215435480502855	0.0233477300830812	0.0117142600906434	0.0119858345289376	0.0150954750449326	0.0102716166256006	0.0108956809685858	0.0148409387126094	0.0171261062141996	0.0230814525794934	0.00868245090573178	0.0130247681868817	0.0299735934734434
A549_G2_2A_1	0.0194862274439324	0.00558855812385299	0.014843704006138	0.0256880178010969	0.0152019142308828	0.0128932132977154	0.0174846215386922	0.0133924351609739	0.016447394223033	0.00978304079030217	0.00713625134007473	0.0169063903085319	0.00484790485009825	0.010680499028926	0.0300535077029345	0.0107712899026306	0.0196009720465012	0.00819919653866547	0.0128753634884363	0.0150883866926011	0.0152163111336565	0.00480912058485387	0.0123542182037688	0.0151620826280271	0.0127531807256073	0.0127541986987075	0.0175990259950052	0.00966665706013932	0.00262998321466446	0.0187316185347478	0.0143113715039718	0.013386956291249	0.013738008953687	0.0133611394097154	0.0122040279483176	0.0113594822134794	0.0290995243733057	0.0315243663390694	0.0222363960131805	0.0208844299706147	0.0240604599870279	0	0.0275708354046041	0.00990929188834321	0.0212928147768756	0.0113919130842255	0.0125537763394364	0.00899530644469804	0.00301395100394892	0.00359111949079223	0.0161301145983861	0.0140165211558577	0.0213377180197994	0.0128069939213247	0.0121802768585813	0.00624391589202962	0.00468087470248657	0.0138893476793169	0.0175739264230554	0.0617828325955489	0.0101532149239168	0.0157051040167689	0.0140969472307255	0.0196443348628215	0.0199282506212924	0.010812019689766	0.0116719441098484	0.0152440220411556	0.00805180759472746	0.0149428109537882	0.0120061313905517	0.0124993213793555	0.0160298367291438	0.0104243549894482	0.00974647974718163	0.0169383490395866	0.0271520287252607	0.0140677104276081	0.0105289808846616	0.0132181657282999	0.0200129208885544	0.00935437807060377	0.0147601936465844	0.0154904208946533	0.00948430158564877	0.0103771563548334	0.00877128241881367	0.0176159726519484	0.014352464396648	0.011824945729133
