	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_1	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2A_3	0.0122231765261558	0.0157692639036981	0.0235468399716472	0.0256734127212395	0.0184567151445114	0.0213783766743919	0.00820892620113881	0.0222957961305526	0.023347448594652	0.0171255205355394	0.0176562630978231	0.0153735103561481	0.0132299573820441	0.0172035613080785	0.0139503734882589	0.01953447022374	0.018257807538841	0.0161333716877275	0.0218775390942281	0.0242404384467685	0.0118525238003651	0.025186056665685	0.0198540211350172	0.020700354190523	0.0227073374494227	0.0266793152161418	0	0.0360551244486944	0.0114797262199197	0.0288967187482919	0.0288635741222437	0.0221469142785165	0.0298762850446785	0.0216133879437461	0.0183293046709767	0.0215422610255062	0.0221906686398997	0.0173404264131978	0.0163308021877224	0.0235252222812866	0.0173049156757233	0.0130756597150684	0.017064699969351	0.00892350139216951	0.0111979492822162	0.0144216805290779	0.0139940004687674	0.0076893368978812	0.0179428169761129	0.0119097153105025	0.0131216452490756	0.0118393779170439	0.0106136793494514	0.0338883277812302	0.0274227279389406	0.032289821082102	0.00794331391750537	0.0115732522262949	0.00857804771648077	0.0153736274091422	0.0158138517235147	0.00526118771783536	0.0184719209778814	0.0148951441534219	0.0056468280313102	0.0210389913783363	0.0241562633443967	0.0267933268811712	0.0257860362306559	0.0124028522793883	0.017572551338379	0.0119093819145007	0.0219130967199805	0.0235639777988592	0.0136011595333836	0.021885136994275	0.0247668905373516	0.0133393163474028	0.0204825110897216	0.0202728800721641	0.0158806745198262	0.0177144784803408	0.00941300099794897	0.0165675098961258	0.0195279873180313	0.00463343015784564	0.0185585687444698	0.0103233210655865	0.0175902484061855	0.0133765261472594
A549_G1_2B_1	0.0238382651280202	0.0216534489374289	0.0138461063774075	0.0172127097901532	0.0214223409387114	0.0157879052876942	0.0293029357765104	0.0151099217810044	0.0131501265596756	0.0199250726826465	0.0234254113786425	0.0223645390664545	0.0228310265659565	0.0256444302845337	0.0254221287145407	0.0182358188477139	0.0181927666824253	0.0221867811983899	0.0155033743056923	0.0129408569435859	0.0260974143056881	0.011256117846558	0.0173473123875123	0.022331587279303	0.0225644871865619	0.0107682226604468	0.0360551244486944	0	0.025067443265305	0.014829384660705	0.00790391181155761	0.0151363352015766	0.00664223494334473	0.0145815009350191	0.0195835091736209	0.017930356718789	0.0222857914208113	0.0187207164301894	0.0229028733565919	0.0125859771643977	0.0197534067464463	0.0241849336193702	0.020814007639599	0.02889358785079	0.0281097434886603	0.0227683325497819	0.0253735013185975	0.028915129955939	0.0200978429025224	0.0260498354652771	0.0253578432789463	0.0246639930383178	0.0255687571353237	0.00568771083020297	0.0220853860477814	0.0182009185762907	0.0281315140314271	0.0252400604030234	0.0294922653657395	0.0207176467380375	0.0237280600377984	0.0308707709744656	0.018075316860207	0.0211852777970243	0.0314810327537929	0.0185054089074402	0.0172397149705631	0.0093052233547066	0.0138937675323729	0.0271802463058604	0.0201989706062869	0.0257478883384169	0.0166424500897162	0.0135797099267515	0.0264722189952327	0.020175445181032	0.0184645036242368	0.0276455654208728	0.0172812216584209	0.0181374329852994	0.0207983980753259	0.0207964389775883	0.0274736209649453	0.0216071535806757	0.0199007032564984	0.0318783236783539	0.0195439355524451	0.0261200685578566	0.0251858901376793	0.0251171058851524
A549_G1_2B_2	0.00284127146156571	0.00441003277630947	0.0120851978912484	0.01465588539982	0.00777033076699526	0.00991311849945922	0.00433344145650369	0.0108230357026607	0.0120480005554084	0.0056473517691718	0.00783622834033488	0.00421057496842549	0.00351449445057485	0.00870079585144004	0.00478023583863823	0.00808906714686195	0.00692036920425287	0.00516609783196707	0.0104032822468518	0.0128067071946052	0.0027476345694172	0.0139302141656761	0.00837664385155768	0.0107482805900907	0.0129687149305681	0.0152532437562586	0.0114797262199197	0.025067443265305	0	0.0176690483951484	0.0175743750916461	0.0106798456025425	0.0186610909098315	0.0104885017473223	0.00695380152841355	0.0102928671174842	0.0123277127032203	0.0067982309460883	0.00586851461845188	0.0128971304408474	0.00582638547776119	0.00205731099053738	0.00576606683693795	0.00410277283319481	0.00476624982158236	0.00307511621845336	0.00478798881469336	0.00389431495140586	0.0066251682098505	0.00275735466174745	0.00358040471539443	0.000408140717604907	0.004153470913967	0.0224854032241574	0.017547919764073	0.021522701068716	0.00453049806540856	0.000680049949101847	0.00471189180907502	0.0054679437139937	0.00575472905539858	0.00625540626309735	0.00709109736777855	0.00432369663496589	0.00642501739004829	0.00984953345710004	0.013039702171097	0.0160255405350126	0.0143525247401766	0.0048500294544917	0.00620438390668751	0.0022819390181343	0.010494603585267	0.0121255748891187	0.00541778293374455	0.0112741868489612	0.0139457111156113	0.00631167880821446	0.00901858240101851	0.00889909222418426	0.00442191421379163	0.00658060565964797	0.0024296522578009	0.00544859813640802	0.00847878680336654	0.00696497412305949	0.00721526250556033	0.00116221673672355	0.00882119687064866	0.00366679409824881
A549_G1_2B_3	0.0182319852528772	0.013259549701562	0.00749115758770852	0.00350016358485048	0.0105762981888922	0.00895090701251052	0.0207878602702989	0.00809544834685179	0.00931737393951133	0.0122659045334869	0.0119350974607938	0.0135546281183577	0.0175807339476708	0.0135470800247945	0.0152978691096314	0.00974479366119561	0.0121826921732819	0.0127657701900646	0.00837286960965757	0.00758368895662926	0.0170972439556298	0.0090835246616788	0.00994984921432549	0.00951031557517602	0.0087487529593902	0.00686075914456067	0.0288967187482919	0.014829384660705	0.0176690483951484	0	0.00873538137878465	0.00833882293110326	0.00973211323699286	0.0110567591361655	0.0107296512332255	0.0073831119871698	0.0087429514804895	0.0146842586142512	0.0126848296162597	0.0126725248144374	0.0121083447272124	0.0158617643687078	0.0119099692992631	0.0201306454181766	0.0183051565018865	0.0146017887176805	0.0152481859118406	0.0212331775197896	0.0110448483463535	0.017039835208771	0.0158904872094816	0.0173780510787735	0.0204786931460932	0.00938186303324068	0.0072610600053937	0.00506047472803003	0.0220660545201342	0.0174302871436409	0.0205958319991134	0.0165049356485526	0.0133304657139361	0.0238357770753924	0.0118413359726833	0.015907794123023	0.0233563389440201	0.00786353637066651	0.00477321146392431	0.0121228596350673	0.00408660340940785	0.0171023786746322	0.011470400820628	0.0169982664585662	0.00735841828351969	0.00787499337728175	0.0160108603308132	0.00755517259642371	0.00476523142053163	0.0168404405818465	0.00898073444369803	0.00880630755583152	0.0136656420878318	0.0111896790809961	0.0194968376550583	0.0123403293142342	0.00937805714605357	0.0242650139337543	0.0104568304149159	0.0188146849306243	0.0130373085819477	0.0156256010200653
A549_G1_2C_1	0.0167308526818703	0.0138876670680522	0.00594951592141513	0.0100946368703476	0.013524962732896	0.00795317625968949	0.0216974658446303	0.00722761575614871	0.00553073187078708	0.0121972460853081	0.0155375509831626	0.0145683254409843	0.0157755025512726	0.0177752857468296	0.017556501515541	0.0103629173581669	0.0106578329171187	0.0143302156486178	0.00762975860074572	0.00505331256416736	0.0183564177240254	0.00368113992323969	0.00953589588778382	0.0146134944486378	0.015106068973604	0.00291012135453897	0.0288635741222437	0.00790391181155761	0.0175743750916461	0.00873538137878465	0	0.00726977907301298	0.00129407894940946	0.00729281504276103	0.0117182617231657	0.0100758214304587	0.0147450652544108	0.0117571792547936	0.0150104812448327	0.00646834232904324	0.0120203971546195	0.0164995588855467	0.0129723563409447	0.0212384647427176	0.0203014970289784	0.0150669869421397	0.0175073290318707	0.0214648473222512	0.0122298741735831	0.0183066318772868	0.0175481322671254	0.0171811939189714	0.0186863075143449	0.00525652499079525	0.0155323138668923	0.0133709271050019	0.021056421842776	0.0176713783752108	0.0218253898506104	0.0138524342600592	0.0158347835853302	0.0236133734909774	0.0104865392349351	0.0140305468401946	0.0239891279242056	0.0106401995166073	0.00974071045830486	0.00413520862496103	0.00641233172291117	0.0193357112055196	0.0123577755168215	0.0180351464691498	0.00875059833762036	0.00570808558782615	0.0185945357173213	0.0124971787192443	0.0112023411255318	0.0197577462636265	0.00939601370517874	0.0102346751141758	0.013194743429601	0.0129090551525815	0.0199303942290835	0.0137522691537648	0.0120053067735321	0.024504211833818	0.011663817526147	0.0186785204753121	0.0173249481570471	0.01730120237524
A549_G1_2C_2	0.0104594280178568	0.00668479440035058	0.00141079696780194	0.00678724892400821	0.00651781502413679	0.000769755475668076	0.0146054510592846	0.00024861810732303	0.00247791804575957	0.00507920113983427	0.00857244608311787	0.00732880534993697	0.00965705803780618	0.0108778215599668	0.0102911725550664	0.00310004964899444	0.0041047071728457	0.0070610818574409	0.000378548264755898	0.00222809155201125	0.0111497405178309	0.00407200924890486	0.00233306282057966	0.00844745321308021	0.00970970200346307	0.0046397435301771	0.0221469142785165	0.0151363352015766	0.0106798456025425	0.00833882293110326	0.00726977907301298	0	0.00849896648901534	0.00311974047446617	0.00445040177354765	0.00372677873977039	0.00914914831672861	0.00636970968198011	0.00778370758600825	0.0058577628680563	0.00489808959467258	0.00936692208630962	0.0057056097553825	0.0140987001057027	0.013042539238059	0.00793248259324774	0.0102422491909502	0.0145518916164063	0.00496363469305655	0.0110981689721863	0.0102913692134271	0.0103113857640462	0.01264149485451	0.0118625967811689	0.0121325693276669	0.013193537122226	0.0146356074248371	0.0106713895929334	0.0146707656077464	0.00828145526607217	0.00861025686531641	0.0168974232881725	0.00381081384180485	0.00789555440739935	0.0169985940486472	0.00411172126854291	0.00534370932223564	0.00743270745866903	0.00431078903609503	0.0120669911835446	0.00509191037464561	0.010857869619027	0.00225409718065606	0.00156173775796791	0.0113387040139393	0.00670613941215356	0.00709791497563146	0.0125175696495433	0.0021631600490491	0.00316576400429974	0.00626720596801883	0.00567010252114261	0.0129273018011419	0.00648289638347107	0.00507329123916038	0.0176385011316316	0.00441069847077936	0.0118288047342319	0.010475260695421	0.0100414921338493
A549_G1_2C_3	0.0176981081067165	0.0150692752917175	0.00720522624455413	0.0113011461503416	0.0148038229934955	0.00916271736884816	0.0228260407659148	0.00846888469012187	0.00662425810155004	0.0133607907407743	0.016821128897329	0.0157639799809906	0.0167244922918427	0.0190635229655979	0.0187889086685839	0.0115979734448657	0.0117427744911813	0.0155562993942086	0.00886427154565984	0.00629894490717637	0.019531335542703	0.00473240738584221	0.0107344690980385	0.0159050157585586	0.016373881631861	0.00420418824928495	0.0298762850446785	0.00664223494334473	0.0186610909098315	0.00973211323699286	0.00129407894940946	0.00849896648901534	0	0.00826588459387121	0.0129486792999034	0.0113679373120686	0.016021702546488	0.0126588221829199	0.0162621370149974	0.00702085923298381	0.0131858725028949	0.0176515150189223	0.0141895024713566	0.0223836624435058	0.0215055316774289	0.0162234905132836	0.0187400558109557	0.0225434932764457	0.0134622292133463	0.0194823900769313	0.0187516587454059	0.0182639229225078	0.0195966734070501	0.00469475072459063	0.0166688415262946	0.0141868035522353	0.0220256477020564	0.0187832875049012	0.0229751405606359	0.0147378227334673	0.0170874616864213	0.0246379762349684	0.011591152708982	0.0150022554401327	0.0250833036117127	0.011930836594468	0.0110055887631285	0.00421092209321308	0.00766298615113433	0.0205568224773588	0.0135743497035073	0.0191988597170496	0.0100349166014174	0.00694007181048022	0.0198349567287941	0.0137852962555901	0.0124363954419481	0.0210060793624259	0.0106402525698757	0.0115019460774174	0.0143116469137374	0.0141557962057331	0.0210366474486169	0.0149771650896225	0.0132862073491182	0.0255635370158209	0.0129044910569068	0.0197505507351149	0.018614670656455	0.0185074894089557
A549_G1_2D_1	0.0094424960301834	0.0074139225095352	0.00356901301885583	0.00987293100630919	0.00867036200896905	0.00298943328316817	0.0147466985363427	0.00335049238980982	0.00201034555504053	0.00566138311424474	0.0106550352594413	0.00819362004358068	0.00848313072232651	0.0129469700128304	0.0114687874570492	0.00498298215161037	0.00367523613585837	0.00831763237218372	0.00332749775648347	0.003603005859906	0.0116985719011446	0.00362404711511173	0.00376873364069631	0.0111539142367425	0.0126386230866784	0.00560706902349898	0.0216133879437461	0.0145815009350191	0.0104885017473223	0.0110567591361655	0.00729281504276103	0.00311974047446617	0.00826588459387121	0	0.00601990159932435	0.00664497734716273	0.0120402313994699	0.00450148553441454	0.00934792094327131	0.00312149033266258	0.00551377397924407	0.00972425571164769	0.00694401298189824	0.01436857384606	0.013839499919014	0.00835351441671591	0.0114255607578059	0.0143409738759197	0.00649666353285716	0.0116556209717112	0.0111421222745872	0.0100845947926699	0.0114028698541704	0.012467728939517	0.0152511730411593	0.0160459844132795	0.0137703733025816	0.0106777363392687	0.0149744604613704	0.00660225442128052	0.0101367575292479	0.0163779162538699	0.00362863819256549	0.00674287314040359	0.0169043284348906	0.00690913463725229	0.00846223602779643	0.0056932361885376	0.00697503835709827	0.0130610861092641	0.00637968228259554	0.011307060037207	0.00527135587843715	0.00319016776423375	0.0125781652276158	0.00962723632979267	0.0102174845760902	0.0138198481648351	0.0044614126368073	0.00561211783453952	0.0062927498870691	0.00734281251914264	0.0128998905419853	0.00776429934742728	0.00744999622293821	0.0173292455580435	0.00614773285843264	0.0115441400235686	0.0126136523109759	0.0109287611925559
A549_G1_2D_2	0.00769861844339215	0.00256269665872231	0.00579238977970477	0.00786948656009338	0.00281371770436475	0.00380941336621082	0.0104466293118185	0.00449483257916152	0.00661791475377005	0.00178728430124536	0.00467452016142232	0.00302471769002466	0.00722775716657688	0.00694074309538716	0.00584109762966755	0.0013601789691024	0.00326608598454407	0.00261426066162096	0.00408878399616353	0.00666776809012236	0.00685037602774255	0.00842573325556913	0.00234022813174169	0.00588969184597963	0.00787405031506341	0.00901919833737386	0.0183293046709767	0.0195835091736209	0.00695380152841355	0.0107296512332255	0.0117182617231657	0.00445040177354765	0.0129486792999034	0.00601990159932435	0	0.00339435079469516	0.00719505289839828	0.00589071744151672	0.00340174304602199	0.00913193982442261	0.00169795692914114	0.00526676163080067	0.00131272104563192	0.00987630090676134	0.00862577248918901	0.00391370764263096	0.00579225508387651	0.0106416251541968	0.000516382540334467	0.00679593546460325	0.00588907953601882	0.00665228109617302	0.00993549359019256	0.016156357911566	0.0117519762895262	0.014810013590871	0.0113430675674077	0.00676569369811919	0.0104199490930291	0.00688265111506461	0.00422089736899466	0.0131740535024244	0.00300440552608259	0.00582290546777763	0.012941494378825	0.00304008562951861	0.00620271570729491	0.011487679938689	0.00746716296753732	0.00762240231827335	0.000756858398483525	0.00662091098673012	0.00359206581606558	0.00601129882747808	0.00689486596548009	0.00523405784196811	0.00737577498298255	0.00808752751445949	0.00235092457135055	0.00194846681809002	0.00312736380115338	0.00132559135855579	0.00893274937680841	0.00203950634301894	0.00217203287944473	0.0137232056994612	0.000331970785207218	0.00810827843592835	0.00662980903385758	0.00563227746394946
A549_G1_2D_3	0.0110639083149926	0.00588392005556844	0.00443957308183421	0.00449472312265219	0.00365164239627021	0.00365638104994765	0.0134950355433228	0.00357438999155948	0.00617157926020876	0.00506964044262397	0.00554058382322368	0.00617719312804848	0.0105321496840572	0.00771798644752223	0.00825585767480342	0.00270446451870886	0.00567317611964885	0.00543379849394511	0.0034100965544241	0.00532874791915373	0.00981224704136996	0.00751986199177574	0.00349524018913442	0.00476664222525672	0.0060049694741601	0.00717303257698814	0.0215422610255062	0.017930356718789	0.0102928671174842	0.0073831119871698	0.0100758214304587	0.00372677873977039	0.0113679373120686	0.00664497734716273	0.00339435079469516	0	0.00542842426675799	0.00845986450518476	0.00556648881934285	0.00956340857968387	0.00493515106293679	0.00848403271103134	0.00452862967601271	0.0128658034789379	0.0112481681514323	0.00722150494054269	0.00820473401052822	0.0138645841682419	0.00366945920516801	0.00975523029324658	0.00866923306639718	0.0100102919291807	0.0133084701371879	0.0138105322641814	0.00895039384962287	0.0114374327048681	0.0147257303936199	0.0100478045765529	0.013363439587973	0.00988205045130886	0.00631756390970371	0.0164557262871103	0.00532146182936512	0.00900304354174014	0.0160459296737687	0.000597636248038756	0.002816573864899	0.0110449843765954	0.00457016020821689	0.0101038494749211	0.00411296884168187	0.0096732354658733	0.00149660073885087	0.00487628882493327	0.0091321935055215	0.00299221027880703	0.0041633778984704	0.0101541300375634	0.00242150343703542	0.00161909366631105	0.00646688342470895	0.00383349484249796	0.0121320018478268	0.0049760024269976	0.00218102496823091	0.016913783367206	0.00310011907702079	0.011434897071142	0.00725767342087609	0.00840201698285888
A549_G1_2E_1	0.0141167955610844	0.00862046259073127	0.00969764440469641	0.00537836477971105	0.00480064747987711	0.00906496271667958	0.0140362468739717	0.00898526766753593	0.0115639332587744	0.00888623149044951	0.0046191171470431	0.00837411873941667	0.013925371732698	0.00526278411512847	0.00830826585467148	0.00744214329248412	0.0103621172108702	0.00734219533053803	0.00883819923368356	0.0105176044771975	0.0106237376823335	0.0127508477510227	0.0085671547013609	0.00158034789535937	0.000684688034294204	0.0118863361282513	0.0221906686398997	0.0222857914208113	0.0123277127032203	0.0087429514804895	0.0147450652544108	0.00914914831672861	0.016021702546488	0.0120402313994699	0.00719505289839828	0.00542842426675799	0	0.0130756179663968	0.00646025077606017	0.0149913147830044	0.00884048892015267	0.0102705241060937	0.00750050923996383	0.0133008573430259	0.0110101625105507	0.00958575191697315	0.0082695699729282	0.0149840529393862	0.00705608617784124	0.0105711197973675	0.00931589929452145	0.0122021192623315	0.0161852465266333	0.0174463073732054	0.00529008148635435	0.0104430907671843	0.0167906686916624	0.0118252385176489	0.0136140816143521	0.0139972842821351	0.00666161891409123	0.0176673125544376	0.0100517687540092	0.0128122312529659	0.0165535224896913	0.00513251454368542	0.00504902085057884	0.016334317774012	0.00840648738214566	0.00979292591535648	0.00753035281578021	0.0107474386598565	0.00689861792419561	0.010171592640751	0.00859555687743012	0.002444816933416	0.00404472915584454	0.00904402966665665	0.00763473533786804	0.00652707165107776	0.0100001023622997	0.00648191175707375	0.0133235895055669	0.0072985845952574	0.00504833914475814	0.017684872027485	0.00688387389259274	0.0132733647421564	0.00478682889370811	0.00909796084867678
A549_G1_2E_2	0.00512114662660322	0.00550973303472896	0.007471092884504	0.0126886819678124	0.00858058679089138	0.00573384495008163	0.0111218237272538	0.00660633283119083	0.00646193604130441	0.00434694135411863	0.0100963246809735	0.00624969960843379	0.00411124428221947	0.0120936410309662	0.00937302232601332	0.00581888729531949	0.00279398945847999	0.00691074372538238	0.00631191664215922	0.00783135493612477	0.00873563555842311	0.00811452846125915	0.00501006957446429	0.0117751951334935	0.0137508670924793	0.0100534017541022	0.0173404264131978	0.0187207164301894	0.0067982309460883	0.0146842586142512	0.0117571792547936	0.00636970968198011	0.0126588221829199	0.00450148553441454	0.00589071744151672	0.00845986450518476	0.0130756179663968	0	0.00816828058490486	0.00622970758913052	0.00433916427468949	0.00676734459482325	0.00594673906356294	0.0108920317823796	0.0110038334172998	0.00574574122640209	0.00934335420976709	0.0104116777091865	0.00610369811862898	0.0087077604248954	0.00863334253019348	0.00639603403926647	0.00693890171459352	0.016961551907551	0.0173724080098628	0.0194270549842081	0.00941828382034901	0.00718122069939224	0.0115036794790387	0.00210110384782226	0.00875388676517825	0.0121730411079659	0.00314119234483141	0.00253551195463918	0.0129949855071759	0.00839812936189646	0.0110491275460625	0.00947055706759893	0.0106803839874069	0.0105436490954614	0.00568773242326657	0.00826189345191712	0.00764314872085752	0.00725829827043803	0.0104466359833281	0.0109858452661712	0.0126006821881606	0.0116655983656631	0.00610320703054611	0.00689085304781451	0.00381997964816167	0.0068430612234432	0.00920163153631296	0.00655003532392885	0.00802905723849269	0.0132464708272261	0.00619453720575381	0.00768207001343918	0.0119175617045873	0.00849704733505085
A549_G1_2E_3	0.00780046951899549	0.00271526562858995	0.00906148428045676	0.00936296543858866	0.00212896543545291	0.00718725210475025	0.00814466424908539	0.00779684059889086	0.0100172566601763	0.00398190692005178	0.00213479135260351	0.00214353047061024	0.00777144693489331	0.00392582081667067	0.00269025660788341	0.00469685125252084	0.0061200493968803	0.00126149022725956	0.00741104037274121	0.00996382453717433	0.00447993775904027	0.0118091109817173	0.00574065441634367	0.00488173514557164	0.0071057213551338	0.0122299189394013	0.0163308021877224	0.0229028733565919	0.00586851461845188	0.0126848296162597	0.0150104812448327	0.00778370758600825	0.0162621370149974	0.00934792094327131	0.00340174304602199	0.00556648881934285	0.00646025077606017	0.00816828058490486	0	0.0124273397327827	0.00406518157614742	0.00381133515312723	0.00243814234382957	0.00746524300887466	0.00568564088749117	0.00325780805575817	0.0026390965932579	0.00879649158013558	0.00289218359474376	0.00442292512501894	0.0032204768398184	0.00574488971152302	0.00977652601001854	0.0192196119463693	0.0116890549021994	0.0159940914836885	0.0103532436941113	0.00538239707367285	0.0079148088159969	0.00838056174386668	0.000826586031991862	0.0114783369290555	0.00597475051272229	0.00702873478072731	0.0107227035297598	0.00498989660103059	0.00791185463115262	0.0148827065745677	0.0101221675415969	0.00453909810572955	0.00297021950583637	0.00447591804670402	0.00645039382897263	0.00933018390067102	0.00362198422182382	0.00558952760451998	0.0084396969834617	0.00474980918537739	0.00562599875914528	0.00481777843366188	0.00441119436407562	0.00211516016981469	0.00707309099766696	0.00166635975627309	0.0033926103055163	0.0117118232202952	0.00338160358745469	0.00683916550463013	0.00376542509599188	0.00295998345805371
A549_G1_2F_1	0.0113343862721617	0.010343790730969	0.00569423572184235	0.0122044453052972	0.0117902361643466	0.0059530677536561	0.0172258791064508	0.00604230549362298	0.00362669820643314	0.00862529259455844	0.0137757833986863	0.0111386341996461	0.0103136024704478	0.016065347611829	0.0144410652310618	0.00810028763947419	0.00651129200542559	0.0113553004786945	0.00615504996175736	0.00522614121513027	0.0144438440236863	0.00368631526759808	0.00688888524469686	0.0141938027389179	0.0155623809633994	0.00611492089723666	0.0235252222812866	0.0125859771643977	0.0128971304408474	0.0126725248144374	0.00646834232904324	0.0058577628680563	0.00702085923298381	0.00312149033266258	0.00913193982442261	0.00956340857968387	0.0149913147830044	0.00622970758913052	0.0124273397327827	0	0.008493559601978	0.012439993742205	0.0100036011342139	0.0169252541592466	0.0166496641752109	0.0111442034919915	0.0143999804121963	0.0166168392260817	0.0096010122412697	0.0144055180549375	0.0140162451785291	0.0124892194033525	0.012989550733247	0.0116602762160776	0.0177814520732061	0.0177315285781735	0.015585093552282	0.013190175754453	0.0175378159990436	0.00815487339954003	0.0132031333052101	0.0183918816654927	0.0065520478723909	0.00875441369898626	0.0192015113490334	0.00989228978322635	0.0109929776746257	0.00328165991336536	0.0087932337021413	0.0159553764862196	0.0094579660378451	0.0140180312922523	0.0081102385697946	0.00520145505314716	0.0155550813320609	0.0125535239186831	0.0127664336687467	0.0168028376573819	0.00752741119128921	0.00867874703198971	0.00903354016563203	0.0104513955008413	0.0153252004916816	0.010816135908241	0.0105468500246914	0.0194752067463876	0.00926702182366394	0.0138562553918893	0.0157344487552735	0.0138194128216509
A549_G1_2F_2	0.00614803569893273	0.00191821599655226	0.00630884182255441	0.00942856225383925	0.00424330422978937	0.00414379361851021	0.00971605593933209	0.00502306346322637	0.00660646055339686	0.000181196452641167	0.00581998075672159	0.00268275948643614	0.0055982690471869	0.00793771826614676	0.00595953969440091	0.00236423444176745	0.00205838234582868	0.0028940083582524	0.00460000991239831	0.00708477053844114	0.00634828601952026	0.00849837253550084	0.00256897721715815	0.00747553750885154	0.00952300390578538	0.00952515893756297	0.0173049156757233	0.0197534067464463	0.00582638547776119	0.0121083447272124	0.0120203971546195	0.00489808959467258	0.0131858725028949	0.00551377397924407	0.00169795692914114	0.00493515106293679	0.00884048892015267	0.00433916427468949	0.00406518157614742	0.008493559601978	0	0.00448683318614613	0.00166522305186892	0.00922840928688371	0.00839097704735061	0.00305092469963145	0.00591707900066961	0.00967030379197675	0.00178965950353228	0.0062999961609684	0.0056586836169728	0.00547589925246527	0.00839732478847428	0.0167572413405107	0.0134496300300999	0.0163685457704857	0.010013025545468	0.00577920707309789	0.00981043408413869	0.00518923166515984	0.00478080069962162	0.012077193934014	0.00194757593407856	0.00413281303003801	0.0121015880152895	0.00466005426175441	0.00774711462725259	0.0111896209040464	0.0085743138265405	0.00755882606154341	0.00134958537385207	0.00601584067470354	0.00477602854463861	0.00640124736973488	0.00707150318143641	0.00693104475658794	0.0090177800525072	0.008316845765935	0.00321958530285046	0.00335052006972396	0.00155760446645983	0.00250438925234949	0.00803116789555545	0.0024001397292569	0.00385939122600335	0.0127619597535967	0.00202923273508722	0.00698583865268219	0.00770634421370692	0.00543506511943579
A549_G1_2F_3	0.00433769174407511	0.00272803218429959	0.0107750008152944	0.0127501158608718	0.00574450160906464	0.00862190107915701	0.00524061301599682	0.00947676839965055	0.0110432889926683	0.00430788518133303	0.00579693508365977	0.00230737519184313	0.00463345541051689	0.00682753382600393	0.00307600963121839	0.0065230244395426	0.00604926355843077	0.00317558860736354	0.00905285457399839	0.0115678289487848	0.0020069825379466	0.0129413933180473	0.00703438818569578	0.00869113619870569	0.0109121664161752	0.0140034079672811	0.0130756597150684	0.0241849336193702	0.00205731099053738	0.0158617643687078	0.0164995588855467	0.00936692208630962	0.0176515150189223	0.00972425571164769	0.00526676163080067	0.00848403271103134	0.0102705241060937	0.00676734459482325	0.00381133515312723	0.012439993742205	0.00448683318614613	0	0.00398976840105555	0.00474192237163808	0.00425402559433683	0.00143628401329025	0.0030685320240651	0.00538765114274713	0.00486813447959698	0.00197126976130371	0.00201521052156153	0.00196234673977289	0.00607724516050364	0.0212275369833884	0.0154942377933823	0.019567733622576	0.0065602148597684	0.00161236928693111	0.00532690024330893	0.00603221335605572	0.00372541213508911	0.00797663283897501	0.00612615713872277	0.00466575938803952	0.00768663106719351	0.00800166036580346	0.0111670348138948	0.0153985281209483	0.0127337142036215	0.00381203945523958	0.00451163460321805	0.00158437691810287	0.00885857360446777	0.0108848826639832	0.00396324946276902	0.00925907330532321	0.0119819340235506	0.00507772851572867	0.0075012583246312	0.00720305057195769	0.00343434060742153	0.00468235388663413	0.00366765797409292	0.00353084465774944	0.0065553769408958	0.00845981308244623	0.00548588685366485	0.00306754444506851	0.00689692821134778	0.0019773268930204
