	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_3	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_2	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_1	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3D_3	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_2	0.0101954650491447	0.00601743329737626	0.0101040183186719	0.0162067259011456	0.00947089518225284	0.0155962565731617	0.0235884482891141	0.00370458267671637	0.0105430064153572	0.00868463360319218	0.0120138921821771	0.00666326472920872	0.00831005881350426	0.012800558547274	0.0215095908690812	0.00355162387014571	0.0185639242586286	0.0109126663631491	0.00478044585296629	0.0101464615448355	0.0175039337931649	0.00368319108898311	0.00447931782553801	0.00715097958666046	0.0092859460474944	0.00621082129084949	0	0.0046385876489557	0.00559784047180545	0.0140126949497781	0.00930215216897107	0.0109076079971832	0.00928109364899786	0.0142870215812309	0.0191105506884968	0.0227891705262009	0.00579004823579655	0.00989843518443743	0.0135870476706313	0.013065927481593	0.0180905902700872	0.00780143448026979	0.0068122945014464	0.00996879425789434	0.00661787379003027	0.01262986303733	0.00492157993852428	0.00498290772084935	0.012544127523366	0.0148773730443715	0.00474210998853437	0.00178948118266006	0.00274822980606963	0.00517588957156045	0.00680222721092511	0.00609972039007222	0.0039864674169992	0.00346312584002431	0.00902917811996101	0.0106169640612108	0.0018376792531746	0.011513562387384	0.0174129555875875	0.0204795823506431	0.00444293827532572	0.00828222484298553	0.0056983877153757	0.0137865902574323	0.00352464834734687	0.00742475120070256	0.00599251140884437	0.00199448958476931	0.00555350856124731	0.0146742288135057	0.00670236332733912	0.0105503539227468	0.0128800485781185	0.00906361121624951	0.0104039519805706	0.01491134311256	0.0113477392524562	0.00266895031573224	0.0157859723022447	0.0187525943848942	0.00505042334190695	0.0066555404506146	0.00976563477062486
A549_G1_2B_3	0.005981377534439	0.00463808217880044	0.00814853228791205	0.0202072181231722	0.00630133957672722	0.0152215640001521	0.0274731497437244	0.00409388018657771	0.0151691268880295	0.0106837338163867	0.00778142767923481	0.0051509688860538	0.00655385412115717	0.00978266671404443	0.0196491663628921	0.00220671759255367	0.0156847459390591	0.00952583887606829	0.00229076356068803	0.00888434848322246	0.0135877526328951	0.00677929059360914	0.00773776635399576	0.0107647902856103	0.0136321556390048	0.00157267737957828	0.0046385876489557	0	0.0011186668020343	0.0137095564319422	0.0115669720537101	0.0116962957246194	0.0063991349239417	0.0131877155132893	0.0155716532260267	0.0196265622671359	0.00678071015177456	0.0124914042543539	0.0120880238169398	0.0114873332971892	0.0155099426235771	0.00809202502287549	0.0103595924037025	0.0127792892404951	0.00591769566485782	0.0171920148560119	0.00510606373547613	0.00341781050647734	0.0160346317366027	0.0119378153170826	0.00842671378066756	0.00521406990320302	0.00598562702254724	0.00252622468408026	0.00293097096064348	0.00903998856796986	0.00862053482695132	0.00641963590738122	0.00766353694272957	0.0150552118277906	0.00302525221452923	0.0106894080446705	0.0151557934007099	0.0168548251881373	0.00465125052694765	0.00655335915598392	0.00856699428203493	0.0111738293514688	0.00242876919083497	0.0090055328207838	0.00442676897777279	0.00386362657438787	0.00941619913369935	0.0121976229275995	0.00731493408895191	0.00847635153435203	0.0111568742671647	0.00778123758258252	0.00812121661064656	0.0141040825225878	0.0077530801215754	0.00426484166545882	0.0118009372218918	0.0229668186829634	0.00219550666525881	0.00204705992047407	0.0104115288187735
A549_G1_2C_1	0.00564152017973658	0.00546827485984785	0.0086562606254953	0.0207686392660341	0.00649891343754815	0.0159403438976837	0.027969243759245	0.00518100533833245	0.0160674150246515	0.0117514438619716	0.00737385434553659	0.00591558601365327	0.00717918537356566	0.00991256133146042	0.0200002980048583	0.00330519796847411	0.0157702073785944	0.0101302325409344	0.00318124993920539	0.00953384496976181	0.0132783508687228	0.00789629100138231	0.00885503248046073	0.0118808135084407	0.0147020357174682	0.00087597085556562	0.00559784047180545	0.0011186668020343	0	0.0144576960626003	0.0126470457691381	0.0126351533233576	0.00670035060098834	0.0137854981114332	0.015414050577806	0.0195827252031378	0.00782287736411685	0.0135864696745699	0.0126124462834447	0.0120035387840545	0.0156932110931819	0.00789680612082803	0.0108747546631468	0.0130534691020341	0.00678774538977559	0.0182082358908274	0.00613048039451188	0.00433137525674865	0.016455555481486	0.0120517671682409	0.00953578379238334	0.00593827888776564	0.00709492481632014	0.00332258393227002	0.00309826619132986	0.0101565270077703	0.00958148913403001	0.00753716858396921	0.00833058874357679	0.0158192517594544	0.00409001840839564	0.0113859952998559	0.0154391242626284	0.0166510745509133	0.00569905635759087	0.00718531186146436	0.00896575999075582	0.0114102503414538	0.00352481142138726	0.0100577905975637	0.00523707248278024	0.00453609164891714	0.0100368643826739	0.0124575198208812	0.00830838009489764	0.0089411548931864	0.0116440357399281	0.00846194961977735	0.00853954867813823	0.0147511157338749	0.00770493280206082	0.00538349199639858	0.011475659706034	0.0236027049380201	0.00300105250358419	0.00110096197103941	0.0113491367752614
A549_G1_2C_2	0.0122324520276244	0.00908305376423806	0.00635476239698746	0.0281824728152111	0.00928711857334502	0.00158418692596975	0.0354087557958532	0.0105857649064009	0.0200053098659667	0.00723592737030038	0.0126532163526664	0.00856221090535358	0.00735375608332821	0.00830577994837432	0.00894404120727493	0.0120043278306162	0.00972970509587048	0.00466434846426733	0.0114283944909011	0.0050457905235538	0.0133590194569199	0.0110576459398721	0.0109298844556124	0.0113854511275285	0.0151653549399798	0.0140008549565702	0.0140126949497781	0.0137095564319422	0.0144576960626003	0	0.00765899313046836	0.00393525083305144	0.00872204770629071	0.00239880020831676	0.0125812706700732	0.0136727360213764	0.00824287721505125	0.00849049101431223	0.00365573618687378	0.0039999831113166	0.00844367555500448	0.0212659289276055	0.0203797666277588	0.0238037511564039	0.00788118836635605	0.0190539505924079	0.00926180516815736	0.0103530710758537	0.0257118600435068	0.0083263171457204	0.0116421379203962	0.0157961930628942	0.0116768583495166	0.0111886016106004	0.0117129807507924	0.00987781319316439	0.0151952090139857	0.0110463871350059	0.0061729426208342	0.021755227052487	0.0130210400371231	0.00313982547483127	0.00703287553295064	0.0138395896477649	0.00979312648404355	0.00733824527200073	0.0196673111494988	0.00705557835507361	0.0118255211286493	0.00724729304377359	0.00928525768554068	0.0154151434276987	0.0189694577947234	0.00672842569872983	0.00731453749595448	0.00634012820664381	0.00445991978567525	0.00602620588951545	0.00687999134778965	0.00168490157399827	0.0101359839307657	0.0114120892169101	0.0128210553424592	0.0298506533177454	0.0115195342134139	0.0144644131827003	0.00454573078502529
A549_G1_2C_3	0.0136616120026004	0.00794309909217208	0.00898493395612869	0.0209052049982734	0.011013339787765	0.0089423917593298	0.0279893562040298	0.00747342871350194	0.0124756548426351	0.00100195348887226	0.0149652413928	0.00795597631104458	0.00824851579736807	0.0124508715291296	0.0165939285502023	0.00936279027975204	0.0163355535548055	0.00817381199451934	0.00963383019100859	0.0076840217133348	0.0182313680106878	0.00562046907975174	0.00492267685320689	0.00393475382712882	0.0075117445889013	0.0126621816989777	0.00930215216897107	0.0115669720537101	0.0126470457691381	0.00765899313046836	0	0.00376289000264849	0.0104105688216202	0.00938238960759791	0.0184610540853403	0.0206219574701088	0.00491323980603016	0.00118082896628874	0.00974061512493756	0.00959337193511647	0.0152668536369994	0.0170927889420258	0.0142798540148587	0.0178254582562483	0.00680018237105934	0.0114161644335186	0.00660697262995762	0.00857700481573659	0.0190223838471516	0.0136574520004636	0.00513689852248483	0.0109395553460333	0.00655641932071586	0.00967466514879438	0.0112413883473762	0.00331864387171217	0.00870477365810709	0.00584941307997036	0.00764944400606673	0.0144584311428011	0.00931648960527532	0.00729453990088739	0.0140211922406821	0.0198646832381979	0.00697376164168948	0.00820060282830756	0.0141945711565878	0.0121895295597647	0.00913992562715346	0.00272523994452726	0.00819178766036788	0.0112205241195193	0.0128682236368603	0.0124848353378745	0.00477264148799489	0.00936946020191045	0.00978152635089502	0.00750400754116511	0.00971253752916392	0.00923952080227455	0.0128563691552624	0.00754620114222535	0.0170535576202906	0.0223479806375336	0.00991651763383422	0.0132336103988388	0.00378556303389567
A549_G1_2D_1	0.012026633665343	0.00722833310355532	0.0064553317672416	0.0243166698696097	0.00908676595885241	0.00532758536939666	0.0315095463369761	0.00793901230151067	0.0160760969966301	0.00330312923013541	0.0129789356143194	0.00693074441980111	0.0064405758583873	0.00960154887667704	0.0128428893852932	0.00966904075795013	0.0127796583690412	0.00517100861017875	0.00945469546538748	0.00494245666049596	0.0152808224508399	0.0075736208441169	0.00727540610270072	0.0074545050510222	0.0112448973412251	0.0123908847469177	0.0109076079971832	0.0116962957246194	0.0126351533233576	0.00393525083305144	0.00376289000264849	0	0.0084536133894433	0.00564728236376759	0.0151540676207049	0.016995835706566	0.00522590375513167	0.00470292076361923	0.00616051668299729	0.00611540484677853	0.0116432074094109	0.0185391628529734	0.016876946559769	0.0203712799155013	0.00588980455620487	0.0151786102870569	0.0066847478576441	0.00830476094865766	0.0220298754668914	0.0104411208527963	0.00788501770156894	0.0126870115388534	0.00832723929371341	0.00933613126697247	0.0104302875991996	0.00605465663497857	0.0115076418990132	0.00763790530963429	0.00544618026021418	0.0178755346883764	0.0102772572850297	0.00390022451609467	0.010347886338219	0.0165232555099725	0.00720130693091278	0.0064025095302804	0.0163897516612451	0.00898444563181333	0.00945897482663418	0.00360024015248562	0.00747780092944212	0.012559275914827	0.0154529765595612	0.00910026775808658	0.00445756915048577	0.0067189798418301	0.00638675411536955	0.00527193984870183	0.00718070833854378	0.00548033280755457	0.0106002866998444	0.00851234308231526	0.0143250859767814	0.0259302277982931	0.00964594361492692	0.0129272218440065	0.00128619175703324
A549_G1_2D_2	0.00361309643574904	0.00353056467935368	0.00236838188325869	0.0254640093454103	0.000633332555346747	0.00999682999746017	0.0328550662009909	0.00587865470012743	0.0189491573953834	0.00941546666568723	0.00458672145718653	0.00303499408035505	0.00216267965673642	0.00353538393711425	0.0133024793462983	0.0058509062844118	0.00940441920276481	0.00405805124574308	0.00468216239452058	0.00377886112428541	0.00858802911121293	0.00869402703313852	0.00934640483806876	0.0118584252433529	0.0157293822586981	0.00599134287525884	0.00928109364899786	0.0063991349239417	0.00670035060098834	0.00872204770629071	0.0104105688216202	0.0084536133894433	0	0.0074635174393033	0.00986749081988914	0.0135368937630935	0.00621560873005324	0.0115835966835845	0.00612364321101714	0.00551173558752874	0.00913148837427071	0.0144848860194771	0.0160034342652655	0.0188462512263832	0.00392664639607206	0.0197994185735368	0.00526748731073746	0.00430624768688939	0.0217642486321871	0.00566095412468496	0.0103224972667242	0.0106739124710679	0.00854800482115628	0.00428079008447509	0.00360356806450271	0.00967399311581675	0.0124988203751414	0.00840311519972456	0.00300749530204857	0.0196253402454177	0.00753879727744007	0.00562070643281701	0.00876309621050634	0.0112606404992202	0.00544112363428726	0.00221033964046813	0.0145218266703286	0.00477977450105353	0.00581522588487322	0.007823986666342	0.00344544362315683	0.00964108397319568	0.0148151957650897	0.00579902740286308	0.00583731574595874	0.00246310544426028	0.00509687201984529	0.00318187068072762	0.00196329466529264	0.00856255434304331	0.00253016112698245	0.0069760902710848	0.00706430281958422	0.0279013126408282	0.00452549650167861	0.00631072812759056	0.00736499360957131
A549_G1_2D_3	0.0107277858609159	0.0087370422170544	0.00518489306736875	0.029259214691404	0.00794332306695971	0.00285697585745401	0.0365752011881275	0.0106523199984288	0.0213646726777126	0.0087760231771654	0.0108775569350125	0.00812875946734422	0.00663469575179035	0.00627819545868652	0.00749148915896543	0.0117736485256613	0.00737567974063696	0.00366310999473085	0.0109874812359356	0.00432650741862589	0.0110266572991818	0.0117860888315235	0.0118478260826719	0.012826596046163	0.0167657773940295	0.0132120734551992	0.0142870215812309	0.0131877155132893	0.0137854981114332	0.00239880020831676	0.00938238960759791	0.00564728236376759	0.0074635174393033	0	0.0101825917293693	0.01143302297232	0.0087533253003413	0.0103498658186553	0.00150041218428129	0.0020391616372485	0.00612872072661288	0.0210743603530295	0.0209265371829071	0.0242348618292838	0.00775119803304698	0.0207701919086567	0.00937362868695482	0.0100283687450096	0.0264489034103668	0.00600903892600448	0.0126725439336379	0.0160258145925961	0.0122511869686156	0.0106837960244014	0.0108278653779868	0.0110616372355005	0.0160499578113126	0.0117017116277332	0.00555059460954903	0.0228983912736861	0.0130390598213001	0.00278455465995255	0.00476013409906463	0.0114447915145763	0.00987402554648702	0.00663512600386387	0.0199821317825944	0.00483495790389458	0.011625399732539	0.00834799849770513	0.00889098813616794	0.0154420925979289	0.0195498487163207	0.00438293887765168	0.00781266676153162	0.00500278526485003	0.00251559664690957	0.00545334931415981	0.00550479694023444	0.00119721585730699	0.00839437371216585	0.0116205942748723	0.0105953440307579	0.0311230654897605	0.0110090571522967	0.0136147984338415	0.00578832247907744
A549_G1_2E_1	0.00982688347887865	0.0133528126496574	0.00988458885501007	0.0353092477212838	0.00964061059901942	0.0126593508460418	0.0426875160132451	0.015735604241746	0.028692726979295	0.0176015380627758	0.0083118095218462	0.012786734300263	0.0113777495067522	0.00648198297249468	0.00910311268277027	0.0156037007480461	0.00340221220394497	0.01030286384124	0.0143843708810804	0.0108732587411474	0.00287410366915634	0.0183760708793688	0.0189011729226213	0.020994183096735	0.0250224676793654	0.0145459062606554	0.0191105506884968	0.0155716532260267	0.015414050577806	0.0125812706700732	0.0184610540853403	0.0151540676207049	0.00986749081988914	0.0101825917293693	0	0.00448399131380398	0.0155427971064169	0.0195941815474762	0.00912099855201071	0.00905589009169484	0.00473971191088175	0.0231914261931673	0.0257279216946554	0.0283438558713396	0.0134010428476098	0.0291481634970766	0.0149948487321498	0.0141638189593697	0.0314779132393472	0.00481802256273117	0.0198764067152282	0.0203957165575977	0.0183456101066182	0.01397903801327	0.0126763681234876	0.0188602314570481	0.0223405152555399	0.0181202333446	0.0113122275544211	0.0294810747511662	0.0173248691718605	0.0112667149638513	0.00608192324116249	0.00142954571622467	0.0152442130669943	0.0114214916880107	0.0240917461435045	0.0062778871912739	0.0156002717534632	0.0164523413998804	0.0132953099551679	0.0192387834027978	0.0246014524965949	0.00605780787193885	0.014871224031561	0.00942137233651807	0.00876783839625004	0.0113996633304701	0.009280819706332	0.0111163953008073	0.00784855592962561	0.0168392837215854	0.00437486930922682	0.0377631147380119	0.0141605555750378	0.0145683090246007	0.0147014406237012
A549_G1_2E_2	0.0141074256414242	0.0168337720643979	0.0129496560406929	0.0388886936004753	0.0134422582822738	0.0132187557679925	0.0462869062891374	0.0192337713988504	0.031797817826889	0.0198846656412895	0.0127032591191535	0.0162154994703767	0.0146508899245844	0.0100021804182121	0.00703421768822177	0.0193852702920642	0.00437867908207277	0.0128534213350181	0.0182010045733496	0.0135557406964255	0.00730702130895228	0.0215550316234413	0.021945154821176	0.0236562307441598	0.0276981351222939	0.0187298321903292	0.0227891705262009	0.0196265622671359	0.0195827252031378	0.0136727360213764	0.0206219574701088	0.016995835706566	0.0135368937630935	0.01143302297232	0.00448399131380398	0	0.0185509977567444	0.0216679896276009	0.010882171062357	0.0110657741492427	0.00535725021122225	0.0274368675493572	0.0295353696048299	0.0323257059500231	0.0166160987965796	0.0317995602627545	0.018316671439294	0.01780893729978	0.0352927660245183	0.00791758602833984	0.0228935881907607	0.0242076278194135	0.0216716630771798	0.0177959274854518	0.0166980580300651	0.0216315497035351	0.0257059754309974	0.0213437654110777	0.0142941422322468	0.0328528966211835	0.0210721249328791	0.0133579520220707	0.00667306666826011	0.00386625050711078	0.0186455997426672	0.0146881082101914	0.0280233640644818	0.00912208808253136	0.0193507474588022	0.0190303337003534	0.0168237414587015	0.0231422021556738	0.0283354670853996	0.00842748126588508	0.0177587281267114	0.0124742235790004	0.0109522399897197	0.0143387558576517	0.0124929942006282	0.0120093273439407	0.0118896511793124	0.0203490403539324	0.00885661380752037	0.0411760568767305	0.0180158209775548	0.0188052417581822	0.016859059755895
A549_G1_2E_3	0.00903453924311238	0.00313636465801217	0.00567551744425141	0.020653551203008	0.00673412408317571	0.00982446902569266	0.0280273055445701	0.00277595143813359	0.0132535185353852	0.0039661743336886	0.0105235854126504	0.00331777825295141	0.00423794305637668	0.00909454382364389	0.0161802222683236	0.00461955773745982	0.014178941261617	0.00580605203923878	0.00473687216919293	0.00505253257824977	0.0146876576794108	0.00308675527827104	0.00339627297432464	0.00564382962277752	0.00956350899491234	0.0077748268617914	0.00579004823579655	0.00678071015177456	0.00782287736411685	0.00824287721505125	0.00491323980603016	0.00522590375513167	0.00621560873005324	0.0087533253003413	0.0155427971064169	0.0185509977567444	0	0.00596237391921065	0.00831399097147967	0.0078847064123038	0.0134244640086311	0.0133189930812729	0.0122070699379013	0.0155855000308054	0.00228901915532408	0.0136689586822263	0.00170520290116213	0.00366410847984194	0.0177000900549187	0.0108232737161744	0.00435570875228049	0.00757914357324889	0.00350070877818292	0.00476264307737387	0.00635811705647374	0.00345864008809519	0.00736580116181259	0.00296052130987275	0.00427333501213563	0.0144070707722296	0.00505295428040474	0.00598010153822679	0.0124910520011625	0.0169713264127849	0.00212956617265499	0.00419041840381806	0.0114268501213692	0.00947024892001282	0.00439860330780792	0.00224082223082169	0.00336855215343128	0.00734601365715103	0.0108155928069343	0.0101291440819142	0.000945674830882093	0.0061480230838823	0.00782339477396837	0.00421645992104095	0.00626321992418985	0.00924439594887697	0.00874485073194603	0.00329094573330121	0.013252225357533	0.022724871676714	0.00501043474105514	0.00834388153495316	0.00401644143698451
A549_G1_2F_1	0.0148076637341601	0.00904259037718598	0.0101627900635412	0.0205191594693448	0.0121838081470361	0.00967245206615786	0.0274975736338617	0.00840657374749135	0.0119593211184615	0.00216823214630224	0.0161312507449075	0.0090852867852129	0.00942240786901617	0.0136220415589639	0.0174304029405606	0.010285300416354	0.0174078746430784	0.00932292564040903	0.0106375875703612	0.00884958515630974	0.0194016022831271	0.00623671142937979	0.0054281579520223	0.00372723018807205	0.00683384850859733	0.0136471769341626	0.00989843518443743	0.0124914042543539	0.0135864696745699	0.00849049101431223	0.00118082896628874	0.00470292076361923	0.0115835966835845	0.0103498658186553	0.0195941815474762	0.0216679896276009	0.00596237391921065	0	0.010795179561559	0.0106773381839273	0.0163115091645649	0.0176329661099994	0.0144097113791334	0.0179483947232577	0.00793452792328745	0.0105817710050102	0.00763111074432881	0.00961101657944545	0.0189060185848557	0.0147986237599291	0.00543575640814395	0.0114551602104608	0.00718799457143894	0.01070231419414	0.0123169635156243	0.00379957226336258	0.00882396474024227	0.00650930885798528	0.00883015814223838	0.0140996580654659	0.0100949366714706	0.00838547460304423	0.0150389380705034	0.0209929243932532	0.00796369620856933	0.00937433900318518	0.0144987867083484	0.0133296264508595	0.0100640330204505	0.0038414517203404	0.00928776604345155	0.0118601094392512	0.0130203859215192	0.013596763435958	0.00590033342902723	0.0105444005503155	0.01088462136607	0.00868446961529801	0.0108913050357826	0.0101180466516841	0.0140348340524566	0.00836868900833717	0.0182322823330227	0.0218101893058994	0.0109307404793068	0.0142196893585565	0.0048957464233827
A549_G1_2F_2	0.0092798318070024	0.00780336167024052	0.00395677502550483	0.0289568521895882	0.00656406176709484	0.00434727602884994	0.0363163931283169	0.00989604258577068	0.0212953068537521	0.00901518859827841	0.00938247485306206	0.00716693548698028	0.0055763614983536	0.00478294521132007	0.0079307992828388	0.0108355815313004	0.00662126450790137	0.00268462461956499	0.00995537531346536	0.00344265348344303	0.00971373481206776	0.0113978384017871	0.0115791213038036	0.0128999178273885	0.0169133827900847	0.0119939019442067	0.0135870476706313	0.0120880238169398	0.0126124462834447	0.00365573618687378	0.00974061512493756	0.00616051668299729	0.00612364321101714	0.00150041218428129	0.00912099855201071	0.010882171062357	0.00831399097147967	0.010795179561559	0	0.000613623708476281	0.00552772263584884	0.0200771315801658	0.0203264190221228	0.0235510466789488	0.00697241001363573	0.0209843868017877	0.00867608455215258	0.00907359510026098	0.0259372345074405	0.00468101186016877	0.0124621188197844	0.0152815750901492	0.0117587671045317	0.00962516714744499	0.00959255144349691	0.0109868466251823	0.0156784831496843	0.0112696780896247	0.00460873610312215	0.0226668353775531	0.0122137687043958	0.00251746995906942	0.00433689310939818	0.0104472970402317	0.00914472249206778	0.00558538063890515	0.0192546456156485	0.003405892070539	0.0107056345157883	0.00830046531169642	0.00792722764368571	0.0145933999252925	0.0189785004582862	0.00311881772321381	0.00740553125391748	0.00369799652204845	0.00104900412385119	0.00454831666456923	0.00416292381175589	0.00269750354947272	0.00690733937578023	0.0109246023630956	0.00917728504839818	0.0309517104706547	0.00994239601504392	0.0123685045520632	0.0059834474289503
A549_G1_2F_3	0.00869638616611766	0.00723776824851903	0.00334873197140935	0.0285345036434156	0.00595730035646168	0.00483852650999409	0.0359045523414136	0.0093676076066974	0.0209546280209515	0.00882552108865359	0.00884876786006494	0.00659695305608566	0.00499136519673002	0.00432501782527177	0.00844687522913916	0.0102633144852896	0.00674523500112088	0.00215458128733988	0.00936650106552613	0.002925339688571	0.00946882026191378	0.010971227701118	0.0111906187575421	0.0126268719234887	0.0166574201176306	0.0113819223735646	0.013065927481593	0.0114873332971892	0.0120035387840545	0.0039999831113166	0.00959337193511647	0.00611540484677853	0.00551173558752874	0.0020391616372485	0.00905589009169484	0.0110657741492427	0.0078847064123038	0.0106773381839273	0.000613623708476281	0	0.00573849257003334	0.0194886499762209	0.0198242833308369	0.0230258372494236	0.00644878840763518	0.020746930005139	0.00816717709183182	0.00850062423063658	0.0254555310052513	0.00446192438376773	0.0120901660741577	0.0147473864648647	0.0112990416001562	0.00903222020251044	0.00898004643119389	0.0106674944353028	0.0152470981337312	0.0108297756122474	0.00405719675485933	0.0222708693900807	0.0116641152832605	0.0023001133390366	0.00464531024898355	0.010413056827368	0.00862552104930227	0.00500209798187909	0.0187212409816034	0.00309536488195417	0.0101373124656578	0.00800721874960211	0.00735477529388329	0.0140358721105517	0.0184851178521787	0.00299939893493896	0.00699313979318782	0.00308451899598349	0.000481927120264396	0.00400760689276307	0.00355023810403305	0.00322315698636521	0.00635827997296245	0.0104094011862553	0.00883351542618023	0.030569738037765	0.00934786767901604	0.0117553486643555	0.00581152830862385
A549_G2_2A_1	0.0107757249836142	0.0120743838997208	0.00801034028177198	0.0339773294998806	0.00921744692007232	0.00821529975111687	0.041371097297747	0.0144280403132375	0.0266223454543033	0.0145387212286208	0.00989492482361419	0.0114290405758289	0.00979122811990266	0.00579170760104174	0.0050262624885217	0.0148713819026384	0.00138544243620462	0.00763823091109259	0.013765361790295	0.00837577729729666	0.00674643924828412	0.016482228913739	0.0167972976361945	0.0183619201009591	0.0223946994618183	0.0149032148574436	0.0180905902700872	0.0155099426235771	0.0156932110931819	0.00844367555500448	0.0152668536369994	0.0116432074094109	0.00913148837427071	0.00612872072661288	0.00473971191088175	0.00535725021122225	0.0134244640086311	0.0163115091645649	0.00552772263584884	0.00573849257003334	0	0.0235634197258913	0.024898259614529	0.0278928079974121	0.0116503607001314	0.0264834637516172	0.0133878717106663	0.0131825599493917	0.0306238448081362	0.00371062260765853	0.0177252990835598	0.0196363660561101	0.0166902713660061	0.0133738013004688	0.0126293064509434	0.0163779080237953	0.0207090639080557	0.016299920228036	0.00924593926790491	0.0278161801470085	0.0164788365109761	0.00801717787316723	0.00144542911388998	0.00571150092243305	0.0137710657748666	0.00982180054326148	0.023558566201309	0.00436149215167241	0.0148003249928499	0.013738683287034	0.0121092914190359	0.0187063045506595	0.02362816515228	0.0034173973027846	0.0125863240259563	0.00755157469362081	0.00566815268227844	0.00926426583167063	0.00769343314315029	0.00682802664144189	0.00820595387396026	0.0155313483197871	0.00731038851142226	0.0361375895867422	0.0136378485626351	0.015104788588268	0.0115093082730579
A549_G2_2A_2	0.0133680522924507	0.0123416220809513	0.0161826450937867	0.0152852914829148	0.0143509237012387	0.0228326712093587	0.0218190102491785	0.0107102871116879	0.01401290824848	0.0164840903370897	0.0149517136522387	0.0129498890477242	0.0145031298720131	0.0177979717884012	0.0277288862017548	0.00931423707861923	0.023663574815745	0.0174470817164504	0.0101246823401164	0.0167514097690782	0.0208776928998158	0.011474555349603	0.0122114836762858	0.0145345192402734	0.0154016223524908	0.00872742381616082	0.00780143448026979	0.00809202502287549	0.00789680612082803	0.0212659289276055	0.0170927889420258	0.0185391628529734	0.0144848860194771	0.0210743603530295	0.0231914261931673	0.0274368675493572	0.0133189930812729	0.0176329661099994	0.0200771315801658	0.0194886499762209	0.0235634197258913	0	0.00647514031549945	0.00651937845223965	0.0134191449262822	0.0174824111952908	0.0120306570458096	0.0110493018843827	0.0103955181820087	0.0199420891565497	0.0122776280557439	0.00617954343289754	0.0105483572821995	0.0104626881538536	0.0109379846013574	0.01384334971854	0.00975413345339459	0.011264207103041	0.0155306095591878	0.0124184341791708	0.008292379277108	0.0184338990382629	0.0232428396554713	0.0243693796022846	0.011496345643946	0.0144949585369867	0.00453160383599635	0.0192488291890148	0.00947519530442463	0.0151697216564319	0.0121870674935126	0.00598767699099472	0.00679571869903415	0.020280127535276	0.014147307309779	0.0165344056842109	0.019185122210242	0.0156235599626318	0.01620008906388	0.0218949658603762	0.0155892405917887	0.01002927746085	0.0190774431478083	0.0184872279925877	0.0101525435773074	0.00863769756841784	0.0173307893507725
