	A549_G1_1A_1	A549_G1_1A_2	A549_G1_1A_3	A549_G1_1B_1	A549_G1_1B_2	A549_G1_1B_3	A549_G1_1C_1	A549_G1_1C_2	A549_G1_1C_3	A549_G1_1D_1	A549_G1_1D_2	A549_G1_1D_3	A549_G1_1E_1	A549_G1_1E_2	A549_G1_1E_3	A549_G1_1F_1	A549_G1_1F_2	A549_G1_1F_3	A549_G1_1G_1	A549_G1_1G_3	A549_G1_1H_1	A549_G1_1H_2	A549_G1_1H_3	A549_G1_2A_1	A549_G1_2A_2	A549_G1_2A_3	A549_G1_2B_1	A549_G1_2B_2	A549_G1_2B_3	A549_G1_2C_1	A549_G1_2C_2	A549_G1_2C_3	A549_G1_2D_1	A549_G1_2D_2	A549_G1_2D_3	A549_G1_2E_1	A549_G1_2E_2	A549_G1_2E_3	A549_G1_2F_1	A549_G1_2F_2	A549_G1_2F_3	A549_G2_2A_2	A549_G2_2A_3	A549_G2_2B_1	A549_G2_2B_2	A549_G2_2B_3	A549_G2_2C_1	A549_G2_2C_2	A549_G2_2C_3	A549_G2_2D_2	A549_G2_2D_3	A549_G2_2E_1	A549_G2_2E_2	A549_G2_2E_3	A549_G2_2F_1	A549_G2_2F_2	A549_G2_2F_3	A549_G2_2G_1	A549_G2_2G_2	A549_G2_2G_3	A549_G2_2H_1	A549_G2_2H_2	A549_G2_2H_3	A549_G2_3A_2	A549_G2_3A_3	A549_G2_3D_1	A549_G2_3D_2	A549_G2_3E_2	A549_G2_3E_3	A549_G2_3F_1	A549_G2_3F_2	A549_G2_3F_3	A549_G2_3G_1	A549_G2_3G_2	A549_G2_3G_3	A549_G2_3H_1	A549_G2_3H_2	A549_G2_3H_3	A549_G2_4A_1	A549_G2_4A_2	A549_G2_4A_3	A549Root1_1	A549Root1_2	A549Root1_3	A549Root2_1	A549Root2_2	A549Root2_3
A549_G1_2B_1	0.0267088291607123	0.0255979370073364	0.0239265778850324	0.00671425560191445	0.0182237785531101	0.0184998690070739	0.0441181614727766	0.0203797482235967	0.0268565023372742	0.00937302713097514	0.00930976040251138	0.0452807190343703	0.0329795611568655	0.0452220516905468	0.0205590153484384	0.0126617008536307	0.0566741838498156	0.0236840308421785	0.0236959076819726	0.0311336405547395	0.0275921051308283	0.0139340291904206	0.0207863643851276	0.0219825325675305	0.016822880323525	0.0557120636501073	0	0.0267296021517245	0.0223818212983033	0.0155542482888978	0.00823227151734878	0.00316512189695408	0.0301500515964112	0.00989014419032622	0.0298081945805676	0.0373048155066022	0.00322915815601616	0.0264072202891243	0.0551081831905269	0.0292342933492524	0.0129073639025358	0.0215934432424033	0.034602636149096	0.03275976782416	0.0296147369131978	0.0320244613273427	0.0074308838190169	0.0212509100907805	0.0433829260465901	0.011404769140649	0.0406943328068528	0.0141811299644134	0.0275176788795839	0.0120725314935389	0.0487688467199043	0.035161886422195	0.0231500688351784	0.0190909282285745	0.0307832474682547	0.050848508427187	0.0242488038193954	0.028356377845011	0.0395412681684876	0.0304574390521529	0.023066672391941	0.0299304598414916	0.0254897980758247	0.0446415678368728	0.0225939903450496	0.00412375423822502	0.0222018387962891	0.0402644149094063	0.0120836964161541	0.0249028154522762	0.0365562696848632	0.0399597046768328	0.00783311049429163	0.0460758409637203	0.0461758148279555	0.0263632946341154	0.0408884688582835	0.00926080362377323	0.0108360723296563	0.031600131445442	0.301223753694589	0.0230075517203721	0.0311244389616827
A549_G1_2B_2	0.00645271300556797	0.0109571282447906	0.00401276403380305	0.0226864467316913	0.0104674891732378	0.0111345501510816	0.0174426896693391	0.00674297269263533	0.00204555971410326	0.0202464582655026	0.0358012789971699	0.018692908140274	0.00654558116887517	0.0185098461227675	0.00843620992844113	0.0147533603285001	0.0300475195674548	0.0129954066304052	0.0124002323713859	0.00633791651807326	0.00990055958054298	0.0404165400629017	0.00898088463318269	0.0115132852156944	0.0141422356528403	0.0294888675503393	0.0267296021517245	0	0.00494348406060056	0.0139500881388788	0.0263368556646774	0.0270486052495813	0.0100964491761922	0.022484066727648	0.00328692540701765	0.0125719808870491	0.0297875158947429	0.00484367486620549	0.0288239264085414	0.00604252051896464	0.0381898541726271	0.0167085118538241	0.0117697634357568	0.00859993437409058	0.00366154385390982	0.00573106690767946	0.0332738668239504	0.00812318582609509	0.01828438008943	0.0155856711166721	0.0144446480258226	0.0167851033694392	0.00432940392067737	0.0195761021365468	0.0220599336330615	0.0085760697413825	0.00690012742309142	0.00978826483985936	0.00748746685096877	0.0244306635845646	0.00462750627331583	0.00689248918080429	0.0128809762001888	0.0172941000573268	0.0128319355739718	0.00505809466831592	0.0101074855170382	0.0184058283573931	0.00596404396618084	0.0236543463869772	0.0064421404680757	0.0139033166181867	0.0159406049544469	0.00656271973376198	0.00985513513844209	0.0154432557989834	0.0219053245593736	0.0203334260995421	0.0194591796566869	0.00684455761544769	0.0151360326860695	0.0231837228821703	0.0332183738379576	0.0525458154207771	0.324192139770235	0.00682863972937262	0.00960753787371633
A549_G1_2B_3	0.00895213379453018	0.012623970124639	0.00163481455041965	0.0190489522363158	0.00856863801867934	0.00949677823712434	0.0218908379963632	0.00418757718462763	0.005035233948569	0.0159185233164592	0.0314055217475584	0.0231825399845801	0.0114413001252487	0.0230407953784776	0.00680856184012165	0.0103783788718093	0.0346215385610853	0.0104016636957246	0.012865662576	0.00958370768798537	0.012462335932718	0.0359971566466722	0.00804050796431382	0.0116751376020057	0.0123553234847768	0.0342994460063425	0.0223818212983033	0.00494348406060056	0	0.0113475603092742	0.0214614484155913	0.0224955528616959	0.010651455598047	0.0194342324402705	0.00822310193121781	0.0165941611458287	0.025495443305011	0.00485385228696701	0.0334430041556313	0.0101375989670215	0.0335293134728496	0.0151405413921492	0.0159009852343252	0.0132113228508675	0.00778955459705712	0.0106690644896795	0.029205390824916	0.0061079648298044	0.0228452620139476	0.0116649923652934	0.0192337325124931	0.0141101815542801	0.0072759644338941	0.0147144100115667	0.0265456191818832	0.013172694889953	0.00716142100550769	0.00711450168001459	0.011605374420941	0.0291554835144124	0.00488182290533346	0.0103691412679021	0.0176310434443518	0.0180313766826392	0.0116136705613368	0.00924566131838187	0.0115316468617145	0.0224749481876583	0.00452315210829522	0.0194013090726739	0.00527921356147845	0.0183759252870765	0.0125922674046267	0.00571288415732922	0.0143711639519137	0.0201849498143783	0.0175803657178067	0.0251650885687069	0.0239663890518015	0.00646861226686026	0.0195390050450187	0.0199526669462454	0.0296481477231468	0.0492998459646134	0.321009469599827	0.00511795895596893	0.013035824687714
A549_G1_2C_1	0.0141588376942336	0.0116464604299042	0.0126429816815299	0.0102315806873242	0.00542878806207461	0.00365779770063836	0.0308477414592805	0.00743896613126969	0.0149295836957156	0.0135042024725941	0.0246514281741923	0.0313691391849837	0.0194583639314748	0.0317154548871127	0.00612622495535251	0.0066201671815646	0.0424987897809087	0.0188011501641465	0.0129835104445197	0.0197323740038369	0.0138531964443006	0.0284041538564812	0.00570152876575619	0.00821264528298556	0.00470045114127546	0.0416764248021067	0.0155542482888978	0.0139500881388788	0.0113475603092742	0	0.0186837895446277	0.0171799463150795	0.0214959554694588	0.00991434749787413	0.0163967034463442	0.0253400631239578	0.0180402965452821	0.0160688865590912	0.0416893532113575	0.015060892395383	0.0283595608119472	0.0173168959846784	0.0216804149047795	0.0181402192204456	0.0173323690311975	0.0183593251096285	0.0213073035838715	0.00786547143970048	0.0283404523604293	0.00668334464993768	0.0262532784611428	0.00285815526382382	0.0133989248107034	0.015161374048637	0.0351061526150317	0.0214910916193542	0.008301272299815	0.0105355094313048	0.0174617397005108	0.0363518438935664	0.0130271648084965	0.013578994717943	0.0258005220774029	0.0234405873078045	0.0165994291687885	0.0172867306074327	0.0135645228643663	0.0322211345787417	0.00931185479231125	0.0135329461587359	0.0114499538165656	0.0262400122377077	0.00402540264525015	0.015572639514912	0.0231927002506088	0.0261392738881891	0.0142089664307654	0.0311761982079625	0.0326147709740011	0.0171084558528569	0.0264275418749381	0.00961143656878735	0.021635616351965	0.0428147530899379	0.312903114308902	0.0103675252654372	0.0158225957358733
A549_G1_2C_2	0.0276427741101094	0.0284569813278154	0.0227942126024407	0.0132963337801822	0.0204959172991458	0.0211749197001269	0.0430092713966344	0.0209358497842433	0.0261178482991304	0.00935081807841939	0.0130985574931605	0.0444078092409516	0.0328063430751179	0.0442519530276219	0.0218182320552539	0.013117948578388	0.0558562015861358	0.0205542872913014	0.0262126948073295	0.0298817535702498	0.0298690676568443	0.0173456568964654	0.0227274745598617	0.0251594873606634	0.0206390136278966	0.0555692534519918	0.00823227151734878	0.0263368556646774	0.0214614484155913	0.0186837895446277	0	0.0057802480168974	0.0275613866239332	0.0165831077693004	0.0296159636232595	0.036656358050539	0.010113269764007	0.0246562368748985	0.0544310049799414	0.0302924936120851	0.0129989575693304	0.0222961916354166	0.0355071449444065	0.0338152273332453	0.0288784022369062	0.0320069750955618	0.0140675809551676	0.0216750449919333	0.043792024859317	0.0135012290018727	0.0406359194826604	0.0183204456900243	0.0276751063900861	0.00748312165138495	0.0477093910093343	0.0345678861728275	0.0245105633296915	0.0194073048468372	0.0316088546095127	0.0505459613969589	0.0240292473788326	0.0298410463643419	0.0390468729772958	0.0305181720269524	0.0228036199499735	0.0298721026361496	0.0274463828815594	0.0430042632136795	0.0226960478405449	0.00864558675505931	0.0223707746837828	0.0396120466871508	0.0155697952649779	0.023467262310139	0.0357091600451171	0.0407909798013106	0.00860225800630114	0.0464794275547201	0.0451625520650802	0.0244488274008798	0.0405757151305223	0.0160666698431385	0.0178013157923719	0.0359873904332071	0.305041370083706	0.0226179092500147	0.0324199657281786
A549_G1_2C_3	0.0271973601787021	0.026858715234467	0.0240160608364216	0.00911828839231461	0.0192449686130284	0.0198637250889	0.0442543838300122	0.0210411607814109	0.0269637038160007	0.00831649512619794	0.00911408785980882	0.0456335564262038	0.0333692417847487	0.0454264987304035	0.021620102966884	0.0133061625378935	0.0570533833577626	0.022488945153337	0.0244537791276508	0.0309917051945741	0.0286156889407658	0.0144213081704981	0.022012847985049	0.0233538283327383	0.0183686036566646	0.0561158175128656	0.00316512189695408	0.0270486052495813	0.0224955528616959	0.0171799463150795	0.0057802480168974	0	0.0294115763510756	0.0122466807986487	0.030217995781288	0.0372709947395393	0.0051437150560228	0.0261572629209541	0.0552724660322497	0.0299979062324407	0.0113625583238214	0.0211377348383574	0.0350779801402225	0.0336046638391889	0.0297277567465684	0.0324777023641649	0.00871937591414585	0.0221169190343242	0.0442843955980439	0.0121161729187773	0.041295955647433	0.0162289269761574	0.028227773005094	0.0104244727635137	0.0489958911339292	0.0355446507626616	0.0242108614345497	0.019126359180013	0.0313282243439275	0.0514007281620865	0.0243639428063811	0.0293480805526328	0.039891944958734	0.02998647492875	0.0225785235930799	0.0301940822180346	0.0261864989891306	0.0445146593864187	0.0232767065975497	0.00450736697722864	0.0223736707933693	0.040716453065882	0.0135626526796146	0.0245394267635683	0.0368158905255317	0.0405547485444778	0.0067039466769242	0.0468660196623778	0.0463887336093295	0.0258936847151022	0.0415325611522704	0.0120737584207827	0.012098845577054	0.031491249276755	0.301483568391289	0.0236054987497303	0.0322992806936665
A549_G1_2D_1	0.0122730477505801	0.0189821598522663	0.0099350675899466	0.0276803370911536	0.0174046943086593	0.0191844180952735	0.0177165867636478	0.0144534239596799	0.00818413556796625	0.0217205292527199	0.0382930147589136	0.0206796296467534	0.011737449295323	0.019172863412366	0.0171657226300841	0.0198013153962395	0.0310330526145913	0.00793202310973353	0.0172736454872971	0.00593887366758178	0.0172899410951312	0.0436960693611584	0.0179139152567872	0.0194996262685283	0.0212088482744345	0.0301326410830746	0.0301500515964112	0.0100964491761922	0.010651455598047	0.0214959554694588	0.0275613866239332	0.0294115763510756	0	0.0280368763813889	0.0109615621071821	0.011366584868833	0.0333769111876351	0.00609296716744059	0.0280708415217596	0.0142124210929909	0.0394148771687163	0.0161721277837869	0.0149680917668739	0.0161323034961166	0.00805567808371655	0.0119563594414239	0.0367222030661364	0.0165248705059903	0.0238953934274764	0.0200757529466072	0.0187638782209727	0.0242597862072121	0.014060144594502	0.0200805969778156	0.0226430041542498	0.0132336148758316	0.0165011722286042	0.0128998549043734	0.0130596661246034	0.0268311663341714	0.00930338965079826	0.0160940831778368	0.0155492392753463	0.0143235799084257	0.0116589756285801	0.00972874632313661	0.0154777184720792	0.0164958515993781	0.0145834807765575	0.026657017746095	0.0109378731265484	0.0175930348536755	0.0219244166194447	0.00611686495404058	0.0128799246279573	0.0186921131467131	0.0235793211985484	0.0246258485664967	0.0201381736662185	0.00439022665725688	0.0199926664683642	0.0293070052169368	0.0366378759800096	0.0537551185328673	0.326070320058589	0.0148244760429514	0.0191059859263286
A549_G1_2D_2	0.0208321818465403	0.0178087681112805	0.0209932051384425	0.00343703214958508	0.0121929760260347	0.0121818529434946	0.03941608507836	0.0161733905531065	0.0229247986056939	0.0115007200039164	0.0171668076842759	0.0404105189423822	0.0278501898855925	0.0403379862411231	0.0158075899308071	0.0117937488223027	0.0513835465668956	0.0232044244433126	0.0165551966289298	0.0273129242801176	0.0202049784121918	0.0214745838746414	0.0150397799295694	0.0142406681005803	0.00919015915889158	0.0495957270698226	0.00989014419032622	0.022484066727648	0.0194342324402705	0.00991434749787413	0.0165831077693004	0.0122466807986487	0.0280368763813889	0	0.0250032573748594	0.0323580145228902	0.0114400013605974	0.0237244184303201	0.0495297207980189	0.0230534184771442	0.021920987881936	0.0178694932093721	0.0281503217709988	0.0263764641398301	0.025367614479287	0.0268093008889017	0.012933260269501	0.0175311341784425	0.0374676697686837	0.0086139503338254	0.0351406036804121	0.00825383888827085	0.0228430704359994	0.0162234721474237	0.043894358755435	0.0304665607504886	0.01767429856569	0.0152822667735601	0.024657857493251	0.0451899754188078	0.0200195614051678	0.0218907446486519	0.0343951685208106	0.0260129202322467	0.0195839345495386	0.0248525740030459	0.0186608594473137	0.0404610097656476	0.01875817348255	0.00842844725160602	0.0178507016914395	0.0354330439298774	0.00706214355089217	0.0220294070046152	0.0320017898659495	0.0333180585548051	0.010942322905197	0.039875674097199	0.0413201400911616	0.0238531180857731	0.0357950341996165	0.00365864141157344	0.012027738544761	0.0332443863754254	0.303600863437776	0.019848525054717	0.0250453032815632
A549_G1_2D_3	0.00682680409339722	0.0112459770775624	0.00716455822173584	0.0254728012980054	0.0128350068246516	0.013309089801913	0.0145468274489042	0.00961174059531842	0.00415834735629948	0.0233535699515679	0.0388894857587952	0.0157179888900103	0.00336075874085329	0.0155267452072206	0.0107685003801272	0.0178652553751244	0.026967705431807	0.0153839423289817	0.0134126305664004	0.00569912881720859	0.00959523992433104	0.0434902872726666	0.0109867419744385	0.0127501297155602	0.0162531874505955	0.0262914154379039	0.0298081945805676	0.00328692540701765	0.00822310193121781	0.0163967034463442	0.0296159636232595	0.030217995781288	0.0109615621071821	0.0250032573748594	0	0.0103991180089987	0.0328303808424717	0.00703294697307483	0.0257793615717065	0.0046685920775345	0.0413932471097636	0.0186121611986884	0.00967040419476091	0.00598594397107951	0.00299137374296481	0.00249414778859735	0.0362143067680902	0.0105802881292745	0.0152979674746245	0.0185715291857145	0.0112493672933471	0.0191768285564371	0.00473426701531856	0.0228453056708497	0.0190811222149865	0.00566788188405308	0.00858567631125949	0.0125056865562898	0.00581078484622033	0.0212533247772201	0.00697797990162338	0.00608378886862854	0.00974219303084808	0.0177633478115385	0.0147051231874378	0.00377326242539851	0.0106959676508873	0.0158597710270477	0.00851107673395494	0.026714673493606	0.00895900014772299	0.010992669067505	0.0186814434931804	0.00882120397458929	0.00701047979570392	0.012490340039658	0.0250053905799415	0.0171063886294326	0.0164835521752813	0.0087759093461571	0.0122864227311676	0.0257589763541654	0.0359277340057815	0.0550316538880154	0.326509265229122	0.00927356059786523	0.00824460424625701
A549_G1_2E_1	0.0116868532833864	0.0173548981635678	0.0156753246261931	0.0331283424781331	0.0206227683917775	0.0219623837616706	0.0103461062171281	0.0187151879481416	0.0116092627918377	0.0293986812726655	0.0457995660013027	0.0139413874644179	0.00789185358676124	0.0114447993162642	0.0205038074578414	0.0265091896524126	0.0228891576998988	0.0180673017436184	0.0172204208892382	0.00746763875525566	0.0145966661386595	0.0512230261543453	0.0203213624994178	0.0198714788059001	0.0238569615383208	0.0199326385856022	0.0373048155066022	0.0125719808870491	0.0165941611458287	0.0253400631239578	0.036656358050539	0.0372709947395393	0.011366584868833	0.0323580145228902	0.0103991180089987	0	0.0404149474620131	0.0130194111603263	0.0183962769694703	0.0115989440051145	0.0479336091687411	0.0203491892253143	0.007071762418954	0.0111424357634253	0.00906637493995876	0.00879577037768585	0.0432703961880577	0.020623781868284	0.0171131071593329	0.0260926513155064	0.0116692425734116	0.028120458031512	0.0151073691667234	0.0293904104907188	0.0150749644953138	0.00977646834490743	0.0183126539327931	0.0182829312054299	0.0088415186274211	0.0183416648871868	0.0131944005797646	0.0140166296452585	0.00828175182811926	0.014619579449116	0.0165355739123794	0.00810549691912473	0.0145834604972186	0.00996511955193356	0.0184964716630527	0.0336631820852729	0.0151512203122361	0.0123117939944258	0.0268211172273955	0.0132431603159117	0.0086586715803393	0.00835002729529796	0.0311548151298051	0.0160440465263667	0.0125730078493988	0.0126597786156819	0.0147453974530661	0.0339342800227828	0.0421062406321638	0.0587606357830296	0.330473482578518	0.0193052847686799	0.016721675652127
A549_G1_2E_2	0.0296679723780026	0.0281594707485686	0.0270338294846838	0.00866153725340688	0.0210263792932386	0.0211274061004742	0.0472019595862125	0.0233398089934806	0.0299766569559989	0.0124271821114698	0.0068411488749992	0.0482797312338027	0.0360026491055734	0.0482841429955164	0.0233156286473877	0.0155977640180677	0.0596579196947062	0.0268726861213469	0.0263785133355933	0.0343003750266698	0.0302810833698995	0.0108904693642565	0.0234725824002921	0.0245072988248018	0.0192816479048963	0.0586895591939018	0.00322915815601616	0.0297875158947429	0.025495443305011	0.0180402965452821	0.010113269764007	0.0051437150560228	0.0333769111876351	0.0114400013605974	0.0328303808424717	0.0404149474620131	0	0.0295914981349964	0.0581680297513572	0.0321102444625201	0.011248063447461	0.0243900493061857	0.037517608536897	0.0355898800018623	0.0327281744683026	0.0350271675154466	0.00491194198220592	0.0240462399489565	0.0461400508775794	0.0144295701034878	0.0436146298009381	0.0163299776305592	0.0304030390116925	0.0150512791138223	0.051815621942297	0.0381712532507596	0.0259070090126135	0.0221995128171231	0.033722535157137	0.0537734957163638	0.0273644609547838	0.0311283867133155	0.0425646861202681	0.0333360887862398	0.0261039291337953	0.0329912279255892	0.0282823447452733	0.0477920998298912	0.0254918825482121	0.0070942570768508	0.0252975905900415	0.0432279181238976	0.0147426753046939	0.0281064912599163	0.0396074245827836	0.0428502575175911	0.0107738835030116	0.0489026774347003	0.0492322810592288	0.0295794324286243	0.0437605792601151	0.0104860830241021	0.00964477806829619	0.03003129334117	0.298575256682286	0.0258874147349187	0.0337649200205794
A549_G1_2E_3	0.00916236389042475	0.0148327558679911	0.00388098693733952	0.0233924075960565	0.0125571367473443	0.0138376251650496	0.0184335939885204	0.00875302510171057	0.00338662759488826	0.0189961104125554	0.0351510496659822	0.0203381883192341	0.009383518134448	0.0197273254792248	0.0112628642349103	0.0148843173370656	0.0315777483154302	0.00890304781669268	0.0144879524105726	0.00559097339597632	0.0137227681406536	0.0400516091054901	0.0122344542487332	0.0148832612144886	0.0164482312294225	0.0312022685184197	0.0264072202891243	0.00484367486620549	0.00485385228696701	0.0160688865590912	0.0246562368748985	0.0261572629209541	0.00609296716744059	0.0237244184303201	0.00703294697307483	0.0130194111603263	0.0295914981349964	0	0.0298917741840082	0.010389448908438	0.0368463675991907	0.0157554928989537	0.0142245975819635	0.0128466165319735	0.0050734150301643	0.00905081662631239	0.0332023774445683	0.0104644696788773	0.0215817961549137	0.0158151493443829	0.0171924865517984	0.0188683729551435	0.00861047517199052	0.0174090241729669	0.0232691926614855	0.0109572271537444	0.010749304970049	0.00951803976918213	0.010690358362142	0.0265625377712144	0.00524502073806959	0.0116071342797033	0.0148575474077917	0.0163386022628045	0.011417406697644	0.00736520685101367	0.0126159608814392	0.0184434759162626	0.00850968783571713	0.0231962852641612	0.00699473330830515	0.016067280860376	0.0171156366750401	0.00363978546480869	0.0115594362065454	0.0181634608133477	0.0207917941020017	0.0233042730978724	0.0206754981976779	0.0027624696488469	0.0178312985065221	0.0245464053306361	0.0334318665500345	0.0521536351460051	0.324220776202938	0.008758487088674	0.0142778719338708
A549_G1_2F_1	0.0288609841552206	0.0325377016950207	0.0321732956059028	0.0505557488966813	0.0376243407431004	0.0382599328423784	0.0124405911088257	0.0353293762946635	0.0285492521736173	0.0476241007918566	0.0638652224446558	0.0136204318601785	0.0224682447919512	0.0115179684947727	0.0362847358825254	0.0435590991492802	0.00966386917006773	0.0357132427379743	0.0341315497835146	0.0245817825384911	0.0298460598721968	0.0689519753316817	0.0361060165236328	0.0357791970369985	0.0405148077380945	0.0042899665461817	0.0551081831905269	0.0288239264085414	0.0334430041556313	0.0416893532113575	0.0544310049799414	0.0552724660322497	0.0280708415217596	0.0495297207980189	0.0257793615717065	0.0183962769694703	0.0581680297513572	0.0298917741840082	0	0.0267578212112677	0.0661079145385928	0.03842778879111	0.0218979369935564	0.0239600708594303	0.0257413528453132	0.0235054832283697	0.0611403789522974	0.0361026907126612	0.0187270308912412	0.0437564035026336	0.0169238527170784	0.0443388002619771	0.0294313380687258	0.0471487355317439	0.00985324097991969	0.0213583884450062	0.0336887854691373	0.0363722520407221	0.0248917902986734	0.0106478370541595	0.0309387590762039	0.0284571585171365	0.0164317346052903	0.0313880095294514	0.0348605158775641	0.0252027729082719	0.0314062881568094	0.0125525592239627	0.0341314458701853	0.0516561052595381	0.0330040334693965	0.018007963527155	0.0439663874129258	0.0311409141226378	0.0197539392416476	0.0168547278052151	0.0493744913321014	0.0145218268210263	0.0111327893041047	0.0301882262468799	0.0191480221708465	0.0507948476613408	0.0599136237900606	0.0763329304305197	0.34622997398276	0.0345305028215447	0.0282248998810041
A549_G1_2F_2	0.00470268545797743	0.00708487471315495	0.00974759832186388	0.0241209355905676	0.0111680444735352	0.0115411406101789	0.0168319892921748	0.00973164840270617	0.00700537786553131	0.0232370721540534	0.0382122360444633	0.0178458576088058	0.0056574319803412	0.0175803660710259	0.0103526760775255	0.018098760570185	0.0284744253234492	0.0174983046292972	0.0102963690170933	0.00898184199697448	0.00517876935791539	0.0428686716741075	0.00963036085038273	0.00945313382198877	0.0139207192074011	0.0267543263957174	0.0292342933492524	0.00604252051896464	0.0101375989670215	0.015060892395383	0.0302924936120851	0.0299979062324407	0.0142124210929909	0.0230534184771442	0.0046685920775345	0.0115989440051145	0.0321102444625201	0.010389448908438	0.0267578212112677	0	0.0412684137092093	0.0175820123429291	0.00770039157435819	0.0037682790014031	0.00654625918245089	0.004673701314637	0.0350648542294183	0.0112072952324944	0.0158445735232021	0.0179279046651182	0.0124432875410795	0.0176658320754292	0.00640590925223088	0.023946638766497	0.021094954193988	0.00874752814187076	0.00762863387737396	0.0122028217805972	0.00342176173021051	0.022355124722574	0.00769284543975879	0.00248772866912517	0.0116191956438815	0.0169697379452778	0.0144638716757751	0.00480700424020589	0.00749691376399025	0.0185252421864633	0.00955200790425791	0.0260908217586635	0.00889379252536513	0.0133372955915933	0.01749067186206	0.01084967275091	0.0101241376791958	0.0112416021395917	0.0247428823382125	0.0173807348673989	0.0185635943148959	0.0115545440362368	0.014101545440839	0.0240864051947361	0.0341845040098105	0.0530141706328294	0.324121058886626	0.0109606102705256	0.00721708522405693
A549_G1_2F_3	0.0382483606971685	0.037949470772945	0.0350014602646512	0.0192687919994571	0.0305124274860474	0.0311493229114626	0.055164732900478	0.0323523895465895	0.0379629428958088	0.0185923925601655	0.0058604431434116	0.0566916756310959	0.0445115380513578	0.0563903917022794	0.0329412193417022	0.0244804105841886	0.0681092380271007	0.0319015691034696	0.0350903313922349	0.0417173523034436	0.0397182826036607	0.00911726789403762	0.0333511132256883	0.0344451364371053	0.0293839308694372	0.0671451330239921	0.0129073639025358	0.0381898541726271	0.0335293134728496	0.0283595608119472	0.0129989575693304	0.0113625583238214	0.0394148771687163	0.021920987881936	0.0413932471097636	0.0479336091687411	0.011248063447461	0.0368463675991907	0.0661079145385928	0.0412684137092093	0	0.0304164281969535	0.0459889500232329	0.0449082927175471	0.0407031747533918	0.0436605821403871	0.0106870940700377	0.0333275290579669	0.0555897134003387	0.0234242974013847	0.0525291382506345	0.0270786894447475	0.0394957075036781	0.0198514905777993	0.0599606053337868	0.0466693924705844	0.0355627563138884	0.0299925415344953	0.0424291869673638	0.0625856251156302	0.0353433669361514	0.0406791588385773	0.0509880380311123	0.0392526976993859	0.0324746761763821	0.0412227831905071	0.0370536935305769	0.0551581281803265	0.0345115787363113	0.0153936698282694	0.0333713531304924	0.0518429588002703	0.0247724658452664	0.0351087832606701	0.0478570103910652	0.0516198337361044	0.0169231558230832	0.0581647613887137	0.057354489883499	0.0363376964553175	0.0527308893919147	0.021625240838236	0.014907785819855	0.0268800858963092	0.293003522014991	0.0347089706952297	0.0436311621148321
A549_G2_2A_2	0.0129217469670586	0.0157818128782759	0.0162484108480416	0.0184745198146642	0.0128553747177196	0.0156833132085661	0.0299591707655463	0.0152258157882736	0.0155269523281711	0.0132089972139026	0.0282308073990344	0.0327058195425966	0.0202595854116295	0.0311405864156553	0.0176670023653586	0.0170774868488087	0.0429162118049091	0.0119026345293758	0.00979077262903191	0.0171310093937805	0.0155779493405864	0.0346853663599872	0.0170438691701324	0.0147820521345788	0.0143220353155133	0.0396510770819899	0.0215934432424033	0.0167085118538241	0.0151405413921492	0.0173168959846784	0.0222961916354166	0.0211377348383574	0.0161721277837869	0.0178694932093721	0.0186121611986884	0.0203491892253143	0.0243900493061857	0.0157554928989537	0.03842778879111	0.0175820123429291	0.0304164281969535	0	0.0182216033577977	0.0210330115284358	0.0170194436392641	0.0197736985084181	0.0259224678590513	0.0189772895806832	0.0329722749949985	0.01341172585093	0.0285363361393527	0.0190682054816914	0.0201427332113327	0.0167877435641582	0.0349236630940234	0.0237327887225306	0.0178219782845322	0.00850281292344604	0.0165349862956875	0.0376455002184737	0.0120918319430558	0.0185464307026928	0.026149048814312	0.00907095566343345	0.00458072256299546	0.0160256805806019	0.0113247121759307	0.0296029758343031	0.0181385136202625	0.0174758920046862	0.0105812026772469	0.0289057854891497	0.0154383896076208	0.0121865375112695	0.0242621642982877	0.0242736614900318	0.0145123672593718	0.0336346767825713	0.0322668306291553	0.0138621465674747	0.0305673490452846	0.0207624539355427	0.0238034692938273	0.0386802978129542	0.311813919120637	0.0195548098925902	0.0238927907366452
